   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_50.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.386286, 0, 6.95455e-13, 3.92364e-44, 1.41421, -6.95455e-13, 3.92364e-44, 0, 3.92364e-44, 3.92364e-44, 3.92364e-44, 3.92364e-44, 3.92364e-44, 3.92364e-44, 3.92364e-44, 3.92364e-44, 3.92364e-44, 3.92364e-44, 3.92364e-44, 3.98763e-15, 3.92364e-44, 3.92364e-44, 1.52696e-17, 3.92364e-44, 1.16379e-16, 3.92364e-44, 6.91336e-13, 3.92364e-44, 3.92364e-44
0.394184, 0, 1.39571e-12, 7.21669e-43, 1.41421, -1.39571e-12, 7.21669e-43, 0, 7.21669e-43, 7.21669e-43, 7.21669e-43, 7.21669e-43, 7.21669e-43, 7.21669e-43, 7.21669e-43, 7.21669e-43, 7.21669e-43, 7.21669e-43, 7.21669e-43, 8.00255e-15, 7.21669e-43, 7.21669e-43, 3.1375e-17, 7.21669e-43, 2.38379e-16, 7.21669e-43, 1.38743e-12, 7.21669e-43, 7.21669e-43
0.402082, 0, 2.76262e-12, 1.08727e-41, 1.41421, -2.76262e-12, 1.08727e-41, 0, 1.08727e-41, 1.08727e-41, 1.08727e-41, 1.08727e-41, 1.08727e-41, 1.08727e-41, 1.08727e-41, 1.08727e-41, 1.08727e-41, 1.08727e-41, 1.08727e-41, 1.58399e-14, 1.08727e-41, 1.08727e-41, 6.37284e-17, 1.08727e-41, 4.81998e-16, 1.08727e-41, 2.74624e-12, 1.08727e-41, 1.08727e-41
0.409979, 0, 5.39381e-12, 1.44017e-40, 1.41421, -5.39381e-12, 1.44017e-40, 0, 1.44017e-40, 1.44017e-40, 1.44017e-40, 1.44017e-40, 1.44017e-40, 1.44017e-40, 1.44017e-40, 1.44017e-40, 1.44017e-40, 1.44017e-40, 1.44017e-40, 3.09266e-14, 1.44017e-40, 1.44017e-40, 1.28038e-16, 1.44017e-40, 9.6235e-16, 1.44017e-40, 5.36179e-12, 1.44017e-40, 1.44017e-40
0.417877, 0, 1.03887e-11, 1.70763e-39, 1.41421, -1.03887e-11, 1.70763e-39, 0, 1.70763e-39, 1.70763e-39, 1.70763e-39, 1.70763e-39, 1.70763e-39, 1.70763e-39, 1.70763e-39, 1.70763e-39, 1.70763e-39, 1.70763e-39, 1.70763e-39, 5.95688e-14, 1.70763e-39, 1.70763e-39, 2.54631e-16, 1.70763e-39, 1.89793e-15, 1.70763e-39, 1.03269e-11, 1.70763e-39, 1.70763e-39
0.425774, 0, 1.97402e-11, 1.82708e-38, 1.41421, -1.97402e-11, 1.82708e-38, 0, 1.82708e-38, 1.82708e-38, 1.82708e-38, 1.82708e-38, 1.82708e-38, 1.82708e-38, 1.82708e-38, 1.82708e-38, 1.82708e-38, 1.82708e-38, 1.82708e-38, 1.13202e-13, 1.82708e-38, 1.82708e-38, 5.0166e-16, 1.82708e-38, 3.69874e-15, 1.82708e-38, 1.96228e-11, 1.82708e-38, 1.82708e-38
0.433672, 0, 3.70095e-11, 1.77448e-37, 1.41421, -3.70095e-11, 1.77448e-37, 0, 1.77448e-37, 1.77448e-37, 1.77448e-37, 1.77448e-37, 1.77448e-37, 1.77448e-37, 1.77448e-37, 1.77448e-37, 1.77448e-37, 1.77448e-37, 1.77448e-37, 2.12272e-13, 1.77448e-37, 1.77448e-37, 9.80047e-16, 1.77448e-37, 7.12636e-15, 1.77448e-37, 3.67891e-11, 1.77448e-37, 1.77448e-37
0.441569, 0, 6.84666e-11, 1.5728e-36, 1.41421, -6.84666e-11, 1.5728e-36, 0, 1.5728e-36, 1.5728e-36, 1.5728e-36, 1.5728e-36, 1.5728e-36, 1.5728e-36, 1.5728e-36, 1.5728e-36, 1.5728e-36, 1.5728e-36, 1.5728e-36, 3.92803e-13, 1.5728e-36, 1.5728e-36, 1.90057e-15, 1.5728e-36, 1.35824e-14, 1.5728e-36, 6.80584e-11, 1.5728e-36, 1.5728e-36
0.449467, 0, 1.24995e-10, 1.27897e-35, 1.41421, -1.24995e-10, 1.27897e-35, 0, 1.27897e-35, 1.27897e-35, 1.27897e-35, 1.27897e-35, 1.27897e-35, 1.27897e-35, 1.27897e-35, 1.27897e-35, 1.27897e-35, 1.27897e-35, 1.27897e-35, 7.17399e-13, 1.27897e-35, 1.27897e-35, 3.6629e-15, 1.27897e-35, 2.56267e-14, 1.27897e-35, 1.24248e-10, 1.27897e-35, 1.27897e-35
0.457364, 0, 2.25209e-10, 9.58746e-35, 1.41421, -2.25209e-10, 9.58746e-35, 0, 9.58746e-35, 9.58746e-35, 9.58746e-35, 9.58746e-35, 9.58746e-35, 9.58746e-35, 9.58746e-35, 9.58746e-35, 9.58746e-35, 9.58746e-35, 9.58746e-35, 1.29331e-12, 9.58746e-35, 9.58746e-35, 7.02426e-15, 9.58746e-35, 4.79075e-14, 9.58746e-35, 2.23861e-10, 9.58746e-35, 9.58746e-35
0.465262, 0, 4.005e-10, 6.77988e-34, 1.41421, -4.005e-10, 6.77988e-34, 0, 6.77988e-34, 6.77988e-34, 6.77988e-34, 6.77988e-34, 6.77988e-34, 6.77988e-34, 6.77988e-34, 6.77988e-34, 6.77988e-34, 6.77988e-34, 6.77988e-34, 2.30176e-12, 6.77988e-34, 6.77988e-34, 1.34194e-14, 6.77988e-34, 8.88318e-14, 6.77988e-34, 3.98096e-10, 6.77988e-34, 6.77988e-34
0.473159, 0, 7.03047e-10, 4.69287e-33, 1.41421, -7.03047e-10, 4.69287e-33, 0, 4.69287e-33, 4.69287e-33, 4.69287e-33, 4.69287e-33, 4.69287e-33, 4.69287e-33, 4.69287e-33, 4.69287e-33, 4.69287e-33, 4.69287e-33, 4.69287e-33, 4.04483e-12, 4.69287e-33, 4.69287e-33, 2.55692e-14, 4.69287e-33, 1.63585e-13, 4.69287e-33, 6.98813e-10, 4.69287e-33, 4.69287e-33
0.481057, 0, 1.21835e-09, 3.08135e-32, 1.41421, -1.21835e-09, 3.08135e-32, 0, 3.08135e-32, 3.08135e-32, 3.08135e-32, 3.08135e-32, 3.08135e-32, 3.08135e-32, 3.08135e-32, 3.08135e-32, 3.08135e-32, 3.08135e-32, 3.08135e-32, 7.01936e-12, 3.08135e-32, 3.08135e-32, 4.86358e-14, 3.08135e-32, 2.99618e-13, 3.08135e-32, 1.21098e-09, 3.08135e-32, 3.08135e-32
0.488955, 0, 2.08453e-09, 1.89962e-31, 1.41421, -2.08453e-09, 1.89962e-31, 0, 1.89962e-31, 1.89962e-31, 1.89962e-31, 1.89962e-31, 1.89962e-31, 1.89962e-31, 1.89962e-31, 1.89962e-31, 1.89962e-31, 1.89962e-31, 1.89962e-31, 1.20319e-11, 1.89962e-31, 1.89962e-31, 9.24153e-14, 1.89962e-31, 5.46712e-13, 1.89962e-31, 2.07186e-09, 1.89962e-31, 1.89962e-31
0.496852, 0, 3.52161e-09, 1.09791e-30, 1.41421, -3.52161e-09, 1.09791e-30, 0, 1.09791e-30, 1.09791e-30, 1.09791e-30, 1.09791e-30, 1.09791e-30, 1.09791e-30, 1.09791e-30, 1.09791e-30, 1.09791e-30, 1.09791e-30, 1.09791e-30, 2.03747e-11, 1.09791e-30, 1.09791e-30, 1.75473e-13, 1.09791e-30, 9.95585e-13, 1.09791e-30, 3.50007e-09, 1.09791e-30, 1.09791e-30
0.50475, 0, 5.87524e-09, 5.95911e-30, 1.41421, -5.87524e-09, 5.95911e-30, 0, 5.95911e-30, 5.95911e-30, 5.95911e-30, 5.95911e-30, 5.95911e-30, 5.95911e-30, 5.95911e-30, 5.95911e-30, 5.95911e-30, 5.95911e-30, 5.95911e-30, 3.40939e-11, 5.95911e-30, 5.95911e-30, 3.32911e-13, 5.95911e-30, 1.81262e-12, 5.95911e-30, 5.839e-09, 5.95911e-30, 5.95911e-30
0.512647, 0, 9.68074e-09, 3.04547e-29, 1.41421, -9.68074e-09, 3.04547e-29, 0, 3.04547e-29, 3.04547e-29, 3.04547e-29, 3.04547e-29, 3.04547e-29, 3.04547e-29, 3.04547e-29, 3.04547e-29, 3.04547e-29, 3.04547e-29, 3.04547e-29, 5.63887e-11, 3.04547e-29, 3.04547e-29, 6.30779e-13, 3.04547e-29, 3.30474e-12, 3.04547e-29, 9.62042e-09, 3.04547e-29, 3.04547e-29
0.520545, 0, 1.57562e-08, 1.47004e-28, 1.41421, -1.57562e-08, 1.47004e-28, 0, 1.47004e-28, 1.47004e-28, 1.47004e-28, 1.47004e-28, 1.47004e-28, 1.47004e-28, 1.47004e-28, 1.47004e-28, 1.47004e-28, 1.47004e-28, 1.47004e-28, 9.22057e-11, 1.47004e-28, 1.47004e-28, 1.19262e-12, 1.47004e-28, 6.04149e-12, 1.47004e-28, 1.56568e-08, 1.47004e-28, 1.47004e-28
0.528442, 0, 2.53346e-08, 6.72262e-28, 1.41421, -2.53346e-08, 6.72262e-28, 0, 6.72262e-28, 6.72262e-28, 6.72262e-28, 6.72262e-28, 6.72262e-28, 6.72262e-28, 6.72262e-28, 6.72262e-28, 6.72262e-28, 6.72262e-28, 6.72262e-28, 1.49106e-10, 6.72262e-28, 6.72262e-28, 2.24763e-12, 6.72262e-28, 1.10832e-11, 6.72262e-28, 2.51721e-08, 6.72262e-28, 6.72262e-28
0.53634, 0, 4.02494e-08, 2.92128e-27, 1.41421, -4.02494e-08, 2.92128e-27, 0, 2.92128e-27, 2.92128e-27, 2.92128e-27, 2.92128e-27, 2.92128e-27, 2.92128e-27, 2.92128e-27, 2.92128e-27, 2.92128e-27, 2.92128e-27, 2.92128e-27, 2.38527e-10, 2.92128e-27, 2.92128e-27, 4.21688e-12, 2.92128e-27, 2.04069e-11, 2.92128e-27, 3.99863e-08, 2.92128e-27, 2.92128e-27
0.544237, 0, 6.31923e-08, 1.6249e-26, 1.41421, -6.31923e-08, 1.6249e-26, 0, 1.6249e-26, 1.6249e-26, 1.6249e-26, 1.6249e-26, 1.6249e-26, 1.6249e-26, 1.6249e-26, 1.20083e-13, 1.6249e-26, 1.6249e-26, 1.6249e-26, 3.77597e-10, 1.6249e-26, 1.6249e-26, 7.86876e-12, 1.6249e-26, 3.7716e-11, 1.6249e-26, 6.2769e-08, 1.6249e-26, 1.6249e-26
0.552135, 0, 9.80596e-08, 6.21589e-26, 1.41421, -9.80596e-08, 6.21589e-26, 0, 6.21589e-26, 6.21589e-26, 6.21589e-26, 6.21589e-26, 6.21589e-26, 6.21589e-26, 6.21589e-26, 5.06262e-13, 6.21589e-26, 6.21589e-26, 6.21589e-26, 5.91683e-10, 6.21589e-26, 6.21589e-26, 1.45717e-11, 6.21589e-26, 6.97876e-11, 6.21589e-26, 9.7383e-08, 6.21589e-26, 6.21589e-26
0.560033, 0, 1.50425e-07, 2.29405e-25, 1.41421, -1.50425e-07, 2.29405e-25, 0, 2.29405e-25, 2.29405e-25, 2.29405e-25, 2.29405e-25, 2.29405e-25, 2.29405e-25, 2.29405e-25, 1.68865e-12, 2.29405e-25, 2.29405e-25, 2.29405e-25, 9.18046e-10, 2.29405e-25, 2.29405e-25, 2.6761e-11, 2.29405e-25, 1.29168e-10, 2.29405e-25, 1.49349e-07, 2.29405e-25, 2.29405e-25
0.56793, 0, 2.29661e-07, 3.99999e-10, 1.41421, -2.29661e-07, 4.01061e-10, 3.99999e-10, 4.00007e-10, 4.00034e-10, 4.00029e-10, 4.00289e-10, 4.00062e-10, 4.00213e-10, 4.00039e-10, 4.10918e-10, 4.04997e-10, 4.04604e-10, 1.45894e-09, 1.81087e-09, 4.00389e-10, 4.00044e-10, 4.48686e-10, 4.00024e-10, 6.38655e-10, 4e-10, 2.26872e-07, 3.99999e-10, 4.09867e-10
0.575828, 0, 3.48525e-07, 1.67283e-09, 1.41421, -3.48525e-07, 1.67727e-09, 1.67283e-09, 1.67286e-09, 1.67297e-09, 1.67295e-09, 1.67404e-09, 1.67309e-09, 1.67372e-09, 1.67299e-09, 1.71187e-09, 1.69375e-09, 1.69211e-09, 6.10673e-09, 3.82103e-09, 1.67446e-09, 1.67301e-09, 1.76051e-09, 1.67346e-09, 2.11206e-09, 1.67283e-09, 3.41286e-07, 1.67283e-09, 1.71414e-09
0.583725, 0, 5.28676e-07, 5.54181e-09, 1.41421, -5.28676e-07, 5.55655e-09, 5.54181e-09, 5.54192e-09, 5.5423e-09, 5.54223e-09, 5.54583e-09, 5.54268e-09, 5.54478e-09, 5.54237e-09, 5.66306e-09, 5.61117e-09, 5.60572e-09, 2.02374e-08, 8.78323e-09, 5.54722e-09, 5.54243e-09, 5.69802e-09, 5.54438e-09, 6.34531e-09, 5.54183e-09, 5.09355e-07, 5.54181e-09, 5.67875e-09
0.591623, 0, 8.08867e-07, 1.68148e-08, 1.41421, -8.08867e-07, 1.68596e-08, 1.68148e-08, 1.68152e-08, 1.68163e-08, 1.68161e-08, 1.6827e-08, 1.68175e-08, 1.68239e-08, 1.68165e-08, 1.71673e-08, 1.70253e-08, 1.70088e-08, 6.14155e-08, 2.16627e-08, 1.68313e-08, 1.68167e-08, 1.709e-08, 1.68234e-08, 1.82728e-08, 1.68149e-08, 7.56413e-07, 1.68148e-08, 1.72304e-08
0.59952, 0, 1.26548e-06, 4.83467e-08, 1.41421, -1.26548e-06, 4.84754e-08, 4.83467e-08, 4.83477e-08, 4.8351e-08, 4.83503e-08, 4.83818e-08, 4.83543e-08, 4.83727e-08, 4.83516e-08, 4.9325e-08, 4.89521e-08, 4.89045e-08, 1.7661e-07, 5.55346e-08, 4.83939e-08, 4.83522e-08, 4.88256e-08, 4.8373e-08, 5.09663e-08, 4.83468e-08, 1.1233e-06, 4.83467e-08, 4.95419e-08
0.607418, 0, 2.06025e-06, 1.33074e-07, 1.41421, -2.06025e-06, 1.33428e-07, 1.33074e-07, 1.33076e-07, 1.33085e-07, 1.33084e-07, 1.3317e-07, 1.33095e-07, 1.33145e-07, 1.33087e-07, 1.35745e-07, 1.3474e-07, 1.34609e-07, 4.86171e-07, 1.4364e-07, 1.33204e-07, 1.33089e-07, 1.33898e-07, 1.3315e-07, 1.37733e-07, 1.33074e-07, 1.68114e-06, 1.33074e-07, 1.36364e-07
0.615315, 0, 3.54846e-06, 3.51837e-07, 1.41421, -3.54846e-06, 3.52774e-07, 3.51837e-07, 3.51844e-07, 3.51868e-07, 3.51864e-07, 3.52093e-07, 3.51893e-07, 3.52026e-07, 3.51873e-07, 3.58861e-07, 3.56244e-07, 3.55898e-07, 1.28552e-06, 3.6724e-07, 3.52181e-07, 3.51877e-07, 3.53237e-07, 3.52046e-07, 3.60017e-07, 3.51838e-07, 2.56348e-06, 3.51837e-07, 3.60538e-07
0.623213, 0, 6.51661e-06, 8.9474e-07, 1.41421, -6.51661e-06, 8.97122e-07, 8.9474e-07, 8.94758e-07, 8.94818e-07, 8.94807e-07, 8.9539e-07, 8.94881e-07, 8.9522e-07, 8.9483e-07, 9.13703e-07, 9.05948e-07, 9.05067e-07, 3.26947e-06, 9.17006e-07, 8.95614e-07, 8.94841e-07, 8.97092e-07, 8.95294e-07, 9.08912e-07, 8.94742e-07, 4.03503e-06, 8.9474e-07, 9.16868e-07
