   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_86.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
14.0842, 1, 1.49646, 1.49646, 1.73205, -0.496464, 1.49646, 0, 1.49646, 1.49646, 1.49646, 1.49646, 1.49646, 1.49646, 1.49646, 1.49646, 1.49646, 1.49646, 1.49646, 1.49646, 1.49646, 1.49646, 1.49646, 1.49646, 1.49646, 1.49646, 1.49646, 1.49646
14.0921, 1, 1.49182, 1.49181, 1.73205, -0.491816, 1.49181, 0, 1.49181, 1.49181, 1.49181, 1.49181, 1.49181, 1.49181, 1.49181, 1.49181, 1.49181, 1.49181, 1.49181, 1.49181, 1.49181, 1.49181, 1.49181, 1.49181, 1.49182, 1.49181, 1.49181, 1.49181
14.1, 1.87076, 1.48593, 1.48593, 1.96742, 0.384824, 1.48593, 0, 1.48593, 1.48593, 1.48593, 1.48593, 1.48593, 1.48593, 1.48593, 1.48593, 1.48593, 1.48593, 1.48593, 1.48593, 1.48593, 1.48593, 1.48593, 1.48593, 1.48593, 1.48593, 1.48593, 1.48593
14.1078, 1.12924, 1.47944, 1.47944, 1.76897, -0.350196, 1.47944, 0, 1.47944, 1.47944, 1.47944, 1.47944, 1.47944, 1.47944, 1.47944, 1.47944, 1.47944, 1.47944, 1.47944, 1.47944, 1.47944, 1.47944, 1.47944, 1.47944, 1.47944, 1.47944, 1.47944, 1.47944
14.1157, 1, 1.47296, 1.47296, 1.73205, -0.472962, 1.47296, 0, 1.47296, 1.47296, 1.47296, 1.47296, 1.47296, 1.47296, 1.47296, 1.47296, 1.47296, 1.47296, 1.47296, 1.47296, 1.47296, 1.47296, 1.47296, 1.47296, 1.47296, 1.47296, 1.47296, 1.47296
14.1236, 2.86344, 1.46979, 1.46979, 2.20532, 1.39366, 1.46979, 0, 1.46979, 1.46979, 1.46979, 1.46979, 1.46979, 1.46979, 1.46979, 1.46979, 1.46979, 1.46979, 1.46979, 1.46979, 1.46979, 1.46979, 1.46979, 1.46979, 1.46979, 1.46979, 1.46979, 1.46979
14.1315, 2.99752, 1.46517, 1.46516, 2.23551, 1.53236, 1.46516, 0, 1.46516, 1.46516, 1.46516, 1.46516, 1.46516, 1.46516, 1.46516, 1.46516, 1.46516, 1.46516, 1.46516, 1.46516, 1.46516, 1.46516, 1.46516, 1.46516, 1.46517, 1.46516, 1.46516, 1.46516
14.1393, 4.85626, 1.45928, 1.45928, 2.61845, 3.39698, 1.45928, 0, 1.45928, 1.45928, 1.45928, 1.45928, 1.45928, 1.45928, 1.45928, 1.45928, 1.45928, 1.45928, 1.45928, 1.45928, 1.45928, 1.45928, 1.45928, 1.45928, 1.45928, 1.45928, 1.45928, 1.45928
14.1472, 3.70781, 1.45277, 1.45277, 2.3891, 2.25504, 1.45277, 0, 1.45277, 1.45277, 1.45277, 1.45277, 1.45277, 1.45277, 1.45277, 1.45277, 1.45277, 1.45277, 1.45277, 1.45277, 1.45277, 1.45277, 1.45277, 1.45277, 1.45277, 1.45277, 1.45277, 1.45277
14.1551, 6.42875, 1.44627, 1.44627, 2.90323, 4.98248, 1.44627, 0, 1.44627, 1.44627, 1.44627, 1.44627, 1.44627, 1.44627, 1.44627, 1.44627, 1.44627, 1.44627, 1.44627, 1.44627, 1.44627, 1.44627, 1.44627, 1.44627, 1.44627, 1.44627, 1.44627, 1.44627
14.163, 3.14622, 1.44299, 1.44299, 2.26853, 1.70323, 1.44299, 0, 1.44299, 1.44299, 1.44299, 1.44299, 1.44299, 1.44299, 1.44299, 1.44299, 1.44299, 1.44299, 1.44299, 1.44299, 1.44299, 1.44299, 1.44299, 1.44299, 1.44299, 1.44299, 1.44299, 1.44299
14.1708, 0.849071, 1.43838, 1.43838, 1.68792, -0.589311, 1.43838, 0, 1.43838, 1.43838, 1.43838, 1.43838, 1.43838, 1.43838, 1.43838, 1.43838, 1.43838, 1.43838, 1.43838, 1.43838, 1.43838, 1.43838, 1.43838, 1.43838, 1.43838, 1.43838, 1.43838, 1.43838
14.1787, 2.15093, 1.43258, 1.43258, 2.03738, 0.718349, 1.43258, 0, 1.43258, 1.43258, 1.43258, 1.43258, 1.43258, 1.43258, 1.43258, 1.43258, 1.43258, 1.43258, 1.43258, 1.43258, 1.43258, 1.43258, 1.43258, 1.43258, 1.43258, 1.43258, 1.43258, 1.43258
14.1866, 1, 1.4262, 1.42619, 1.73205, -0.426195, 1.42619, 0, 1.42619, 1.42619, 1.42619, 1.42619, 1.42619, 1.42619, 1.42619, 1.42619, 1.42619, 1.42619, 1.42619, 1.42619, 1.42619, 1.42619, 1.42619, 1.42619, 1.4262, 1.42619, 1.42619, 1.42619
14.1944, 3.52528, 1.41982, 1.41982, 2.35059, 2.10545, 1.41982, 0, 1.41982, 1.41982, 1.41982, 1.41982, 1.41982, 1.41982, 1.41982, 1.41982, 1.41982, 1.41982, 1.41982, 1.41982, 1.41982, 1.41982, 1.41982, 1.41982, 1.41982, 1.41982, 1.41982, 1.41982
14.2023, 2.314, 1.41607, 1.41606, 2.07702, 0.897937, 1.41606, 0, 1.41606, 1.41606, 1.41606, 1.41606, 1.41606, 1.41606, 1.41606, 1.41606, 1.41606, 1.41606, 1.41606, 1.41606, 1.41606, 1.41606, 1.41606, 1.41606, 1.41607, 1.41606, 1.41606, 1.41606
14.2102, 3.83482, 1.41131, 1.41131, 2.41554, 2.42351, 1.41131, 0, 1.41131, 1.41131, 1.41131, 1.41131, 1.41131, 1.41131, 1.41131, 1.41131, 1.41131, 1.41131, 1.41131, 1.41131, 1.41131, 1.41131, 1.41131, 1.41131, 1.41131, 1.41131, 1.41131, 1.41131
14.2181, 2.3259, 1.40565, 1.40565, 2.07988, 0.920245, 1.40565, 0, 1.40565, 1.40565, 1.40565, 1.40565, 1.40565, 1.40565, 1.40565, 1.40565, 1.40565, 1.40565, 1.40565, 1.40565, 1.40565, 1.40565, 1.40565, 1.40565, 1.40565, 1.40565, 1.40565, 1.40565
14.2259, 0.831991, 1.39955, 1.39955, 1.68285, -0.567561, 1.39955, 0, 1.39955, 1.39955, 1.39955, 1.39955, 1.39955, 1.39955, 1.39955, 1.39955, 1.39955, 1.39955, 1.39955, 1.39955, 1.39955, 1.39955, 1.39955, 1.39955, 1.39955, 1.39955, 1.39955, 1.39955
14.2338, 0.168009, 1.39346, 1.39346, 1.47242, -1.22546, 1.39346, 0, 1.39346, 1.39346, 1.39346, 1.39346, 1.39346, 1.39346, 1.39346, 1.39346, 1.39346, 1.39346, 1.39346, 1.39346, 1.39346, 1.39346, 1.39346, 1.39346, 1.39346, 1.39346, 1.39346, 1.39346
14.2417, 1.82726, 1.38839, 1.38838, 1.95634, 0.438875, 1.38838, 0, 1.38838, 1.38838, 1.38838, 1.38838, 1.38838, 1.38838, 1.38838, 1.38838, 1.38838, 1.38838, 1.38838, 1.38838, 1.38838, 1.38838, 1.38838, 1.38838, 1.38839, 1.38838, 1.38838, 1.38838
14.2496, 2.17274, 1.38318, 1.38318, 2.04273, 0.789557, 1.38318, 0, 1.38318, 1.38318, 1.38318, 1.38318, 1.38318, 1.38318, 1.38318, 1.38318, 1.38318, 1.38318, 1.38318, 1.38318, 1.38318, 1.38318, 1.38318, 1.38318, 1.38318, 1.38318, 1.38318, 1.38318
14.2574, 0, 1.37761, 1.37761, 1.41421, -1.37761, 1.37761, 0, 1.37761, 1.37761, 1.37761, 1.37761, 1.37761, 1.37761, 1.37761, 1.37761, 1.37761, 1.37761, 1.37761, 1.37761, 1.37761, 1.37761, 1.37761, 1.37761, 1.37761, 1.37761, 1.37761, 1.37761
14.2653, 3.82007, 1.37172, 1.37172, 2.41248, 2.44835, 1.37172, 0, 1.37172, 1.37172, 1.37172, 1.37172, 1.37172, 1.37172, 1.37172, 1.37172, 1.37172, 1.37172, 1.37172, 1.37172, 1.37172, 1.37172, 1.37172, 1.37172, 1.37172, 1.37172, 1.37172, 1.37172
14.2732, 1.17993, 1.36539, 1.36539, 1.78323, -0.185467, 1.36539, 0, 1.36539, 1.36539, 1.36539, 1.36539, 1.36539, 1.36539, 1.36539, 1.36539, 1.36539, 1.36539, 1.36539, 1.36539, 1.36539, 1.36539, 1.36539, 1.36539, 1.36539, 1.36539, 1.36539, 1.36539
14.2811, 0, 1.35872, 1.35871, 1.41421, -1.35872, 1.35871, 0, 1.35871, 1.35871, 1.35871, 1.35871, 1.35871, 1.35871, 1.35871, 1.35871, 1.35871, 1.35871, 1.35871, 1.35871, 1.35871, 1.35871, 1.35871, 1.35871, 1.35872, 1.35871, 1.35871, 1.35871
14.2889, 2, 1.35187, 1.35187, 2, 0.648125, 1.35187, 0, 1.35187, 1.35187, 1.35187, 1.35187, 1.35187, 1.35187, 1.35187, 1.35187, 1.35187, 1.35187, 1.35187, 1.35187, 1.35187, 1.35187, 1.35187, 1.35187, 1.35187, 1.35187, 1.35187, 1.35187
14.2968, 3.62057, 1.3449, 1.3449, 2.37077, 2.27567, 1.3449, 0, 1.3449, 1.3449, 1.3449, 1.3449, 1.3449, 1.3449, 1.3449, 1.3449, 1.3449, 1.3449, 1.3449, 1.3449, 1.3449, 1.3449, 1.3449, 1.3449, 1.3449, 1.3449, 1.3449, 1.3449
14.3047, 3.18748, 1.33766, 1.33766, 2.27761, 1.84983, 1.33766, 0, 1.33766, 1.33766, 1.33766, 1.33766, 1.33766, 1.33766, 1.33766, 1.33766, 1.33766, 1.33766, 1.33766, 1.33766, 1.33766, 1.33766, 1.33766, 1.33766, 1.33766, 1.33766, 1.33766, 1.33766
14.3126, 2.99752, 1.33029, 1.33028, 2.23551, 1.66724, 1.33028, 0, 1.33028, 1.33028, 1.33028, 1.33028, 1.33028, 1.33028, 1.33028, 1.33028, 1.33028, 1.33028, 1.33028, 1.33028, 1.33028, 1.33028, 1.33028, 1.33028, 1.33029, 1.33028, 1.33028, 1.33028
14.3204, 2.80062, 1.32293, 1.32293, 2.19103, 1.47769, 1.32293, 0, 1.32293, 1.32293, 1.32293, 1.32293, 1.32293, 1.32293, 1.32293, 1.32293, 1.32293, 1.32293, 1.32293, 1.32293, 1.32293, 1.32293, 1.32293, 1.32293, 1.32293, 1.32293, 1.32293, 1.32293
14.3283, 3.79641, 1.31583, 1.31582, 2.40757, 2.48058, 1.31582, 0, 1.31582, 1.31582, 1.31582, 1.31582, 1.31582, 1.31582, 1.31582, 1.31582, 1.31582, 1.31582, 1.31582, 1.31582, 1.31582, 1.31582, 1.31582, 1.31582, 1.31583, 1.31582, 1.31582, 1.31582
14.3362, 2.39569, 1.30822, 1.30822, 2.09659, 1.08747, 1.30822, 0, 1.30822, 1.30822, 1.30822, 1.30822, 1.30822, 1.30822, 1.30822, 1.30822, 1.30822, 1.30822, 1.30822, 1.30822, 1.30822, 1.30822, 1.30822, 1.30822, 1.30822, 1.30822, 1.30822, 1.30822
14.3441, 2.99762, 1.30022, 1.30021, 2.23554, 1.6974, 1.30021, 0, 1.30021, 1.30021, 1.30021, 1.30021, 1.30021, 1.30021, 1.30021, 1.30021, 1.30021, 1.30021, 1.30021, 1.30021, 1.30021, 1.30021, 1.30021, 1.30021, 1.30022, 1.30021, 1.30021, 1.30021
14.3519, 1.99765, 1.29202, 1.29202, 1.99941, 0.705622, 1.29202, 0, 1.29202, 1.29202, 1.29202, 1.29202, 1.29202, 1.29202, 1.29202, 1.29202, 1.29202, 1.29202, 1.29202, 1.29202, 1.29202, 1.29202, 1.29202, 1.29202, 1.29202, 1.29202, 1.29202, 1.29202
14.3598, 1.7886, 1.28386, 1.28385, 1.94643, 0.504743, 1.28385, 0, 1.28385, 1.28385, 1.28385, 1.28385, 1.28385, 1.28385, 1.28385, 1.28385, 1.28385, 1.28385, 1.28385, 1.28385, 1.28385, 1.28385, 1.28385, 1.28385, 1.28386, 1.28385, 1.28385, 1.28385
14.3677, 2.41784, 1.27733, 1.27732, 2.10187, 1.14052, 1.27732, 0, 1.27732, 1.27732, 1.27732, 1.27732, 1.27732, 1.27732, 1.27732, 1.27732, 1.27732, 1.27732, 1.27732, 1.27732, 1.27732, 1.27732, 1.27732, 1.27732, 1.27733, 1.27732, 1.27732, 1.27732
14.3756, 1.78637, 1.26995, 1.26995, 1.94586, 0.51642, 1.26995, 0, 1.26995, 1.26995, 1.26995, 1.26995, 1.26995, 1.26995, 1.26995, 1.26995, 1.26995, 1.26995, 1.26995, 1.26995, 1.26995, 1.26995, 1.26995, 1.26995, 1.26995, 1.26995, 1.26995, 1.26995
14.3834, 3.78141, 1.26186, 1.26186, 2.40446, 2.51955, 1.26186, 0, 1.26186, 1.26186, 1.26186, 1.26186, 1.26186, 1.26186, 1.26186, 1.26186, 1.26186, 1.26186, 1.26186, 1.26186, 1.26186, 1.26186, 1.26186, 1.26186, 1.26186, 1.26186, 1.26186, 1.26186
14.3913, 2.21375, 1.25344, 1.25343, 2.05274, 0.960319, 1.25343, 0, 1.25343, 1.25343, 1.25343, 1.25343, 1.25343, 1.25343, 1.25343, 1.25343, 1.25343, 1.25343, 1.25343, 1.25343, 1.25343, 1.25343, 1.25343, 1.25343, 1.25344, 1.25343, 1.25343, 1.25343
14.3992, 1.21846, 1.24504, 1.24503, 1.79401, -0.0265739, 1.24503, 0, 1.24503, 1.24503, 1.24503, 1.24503, 1.24503, 1.24503, 1.24503, 1.24503, 1.24503, 1.24503, 1.24503, 1.24503, 1.24503, 1.24503, 1.24503, 1.24503, 1.24504, 1.24503, 1.24503, 1.24503
14.4071, 2.55316, 1.23896, 1.23895, 2.13381, 1.3142, 1.23895, 0, 1.23895, 1.23895, 1.23895, 1.23895, 1.23895, 1.23895, 1.23895, 1.23895, 1.23895, 1.23895, 1.23895, 1.23895, 1.23895, 1.23895, 1.23895, 1.23895, 1.23896, 1.23895, 1.23895, 1.23895
14.4149, 1.99529, 1.23181, 1.23181, 1.99882, 0.763478, 1.23181, 0, 1.23181, 1.23181, 1.23181, 1.23181, 1.23181, 1.23181, 1.23181, 1.23181, 1.23181, 1.23181, 1.23181, 1.23181, 1.23181, 1.23181, 1.23181, 1.23181, 1.23181, 1.23181, 1.23181, 1.23181
14.4228, 1.22342, 1.22376, 1.22376, 1.79539, -0.000341296, 1.22376, 0, 1.22376, 1.22376, 1.22376, 1.22376, 1.22376, 1.22376, 1.22376, 1.22376, 1.22376, 1.22376, 1.22376, 1.22376, 1.22376, 1.22376, 1.22376, 1.22376, 1.22376, 1.22376, 1.22376, 1.22376
14.4307, 2.76691, 1.21527, 1.21527, 2.18333, 1.55164, 1.21527, 0, 1.21527, 1.21527, 1.21527, 1.21527, 1.21527, 1.21527, 1.21527, 1.21527, 1.21527, 1.21527, 1.21527, 1.21527, 1.21527, 1.21527, 1.21527, 1.21527, 1.21527, 1.21527, 1.21527, 1.21527
14.4385, 1.22825, 1.20681, 1.20681, 1.79673, 0.0214388, 1.20681, 0, 1.20681, 1.20681, 1.20681, 1.20681, 1.20681, 1.20681, 1.20681, 1.20681, 1.20681, 1.20681, 1.20681, 1.20681, 1.20681, 1.20681, 1.20681, 1.20681, 1.20681, 1.20681, 1.20681, 1.20681
14.4464, 3.76214, 1.20108, 1.20108, 2.40045, 2.56106, 1.20108, 0, 1.20108, 1.20108, 1.20108, 1.20108, 1.20108, 1.20108, 1.20108, 1.20108, 1.20108, 1.20108, 1.20108, 1.20108, 1.20108, 1.20108, 1.20108, 1.20108, 1.20108, 1.20108, 1.20108, 1.20108
14.4543, 2.47082, 1.1941, 1.1941, 2.11443, 1.27672, 1.1941, 0, 1.1941, 1.1941, 1.1941, 1.1941, 1.1941, 1.1941, 1.1941, 1.1941, 1.1941, 1.1941, 1.1941, 1.1941, 1.1941, 1.1941, 1.1941, 1.1941, 1.1941, 1.1941, 1.1941, 1.1941
14.4622, 0.759851, 1.18606, 1.18606, 1.66128, -0.426208, 1.18606, 0, 1.18606, 1.18606, 1.18606, 1.18606, 1.18606, 1.18606, 1.18606, 1.18606, 1.18606, 1.18606, 1.18606, 1.18606, 1.18606, 1.18606, 1.18606, 1.18606, 1.18606, 1.18606, 1.18606, 1.18606
14.47, 2.24015, 1.1775, 1.1775, 2.05916, 1.06265, 1.1775, 0, 1.1775, 1.1775, 1.1775, 1.1775, 1.1775, 1.1775, 1.1775, 1.1775, 1.1775, 1.1775, 1.1775, 1.1775, 1.1775, 1.1775, 1.1775, 1.1775, 1.1775, 1.1775, 1.1775, 1.1775
14.4779, 2.75489, 1.16897, 1.16897, 2.18057, 1.58592, 1.16897, 0, 1.16897, 1.16897, 1.16897, 1.16897, 1.16897, 1.16897, 1.16897, 1.16897, 1.16897, 1.16897, 1.16897, 1.16897, 1.16897, 1.16897, 1.16897, 1.16897, 1.16897, 1.16897, 1.16897, 1.16897
14.4858, 1.75043, 1.16363, 1.16363, 1.9366, 0.586806, 1.16363, 0, 1.16363, 1.16363, 1.16363, 1.16363, 1.16363, 1.16363, 1.16363, 1.16363, 1.16363, 1.16363, 1.16363, 1.16363, 1.16363, 1.16363, 1.16363, 1.16363, 1.16363, 1.16363, 1.16363, 1.16363
14.4937, 0.494672, 1.15686, 1.15686, 1.57945, -0.662192, 1.15686, 0, 1.15686, 1.15686, 1.15686, 1.15686, 1.15686, 1.15686, 1.15686, 1.15686, 1.15686, 1.15686, 1.15686, 1.15686, 1.15686, 1.15686, 1.15686, 1.15686, 1.15686, 1.15686, 1.15686, 1.15686
14.5015, 0, 1.14887, 1.14887, 1.41421, -1.14887, 1.14887, 0, 1.14887, 1.14887, 1.14887, 1.14887, 1.14887, 1.14887, 1.14887, 1.14887, 1.14887, 1.14887, 1.14887, 1.14887, 1.14887, 1.14887, 1.14887, 1.14887, 1.14887, 1.14887, 1.14887, 1.14887
14.5094, 3, 1.14029, 1.14028, 2.23607, 1.85971, 1.14028, 0, 1.14028, 1.14028, 1.14028, 1.14028, 1.14028, 1.14028, 1.14028, 1.14028, 1.14028, 1.14028, 1.14028, 1.14028, 1.14028, 1.14028, 1.14028, 1.14028, 1.14029, 1.14028, 1.14028, 1.14028
14.5173, 1, 1.13173, 1.13173, 1.73205, -0.131733, 1.13173, 0, 1.13173, 1.13173, 1.13173, 1.13173, 1.13173, 1.13173, 1.13173, 1.13173, 1.13173, 1.13173, 1.13173, 1.13173, 1.13173, 1.13173, 1.13173, 1.13173, 1.13173, 1.13173, 1.13173, 1.13173
14.5252, 0.740397, 1.12674, 1.12674, 1.65541, -0.386342, 1.12674, 0, 1.12674, 1.12674, 1.12674, 1.12674, 1.12674, 1.12674, 1.12674, 1.12674, 1.12674, 1.12674, 1.12674, 1.12674, 1.12674, 1.12674, 1.12674, 1.12674, 1.12674, 1.12674, 1.12674, 1.12674
14.533, 0.259603, 1.12016, 1.12016, 1.5032, -0.860556, 1.12016, 0, 1.12016, 1.12016, 1.12016, 1.12016, 1.12016, 1.12016, 1.12016, 1.12016, 1.12016, 1.12016, 1.12016, 1.12016, 1.12016, 1.12016, 1.12016, 1.12016, 1.12016, 1.12016, 1.12016, 1.12016
14.5409, 1.73569, 1.1122, 1.1122, 1.93279, 0.623484, 1.1122, 0, 1.1122, 1.1122, 1.1122, 1.1122, 1.1122, 1.1122, 1.1122, 1.1122, 1.1122, 1.1122, 1.1122, 1.1122, 1.1122, 1.1122, 1.1122, 1.1122, 1.1122, 1.1122, 1.1122, 1.1122
14.5488, 1.26431, 1.10358, 1.10358, 1.80674, 0.16073, 1.10358, 0, 1.10358, 1.10358, 1.10358, 1.10358, 1.10358, 1.10358, 1.10358, 1.10358, 1.10358, 1.10358, 1.10358, 1.10358, 1.10358, 1.10358, 1.10358, 1.10358, 1.10358, 1.10358, 1.10358, 1.10358
14.5567, 2.19267, 1.09499, 1.09499, 2.0476, 1.09767, 1.09499, 0, 1.09499, 1.09499, 1.09499, 1.09499, 1.09499, 1.09499, 1.09499, 1.09499, 1.09499, 1.09499, 1.09499, 1.09499, 1.09499, 1.09499, 1.09499, 1.09499, 1.09499, 1.09499, 1.09499, 1.09499
14.5645, 2.26409, 1.09035, 1.09035, 2.06497, 1.17374, 1.09035, 0, 1.09035, 1.09035, 1.09035, 1.09035, 1.09035, 1.09035, 1.09035, 1.09035, 1.09035, 1.09035, 1.09035, 1.09035, 1.09035, 1.09035, 1.09035, 1.09035, 1.09035, 1.09035, 1.09035, 1.09035
14.5724, 1.99504, 1.08397, 1.08397, 1.99876, 0.911072, 1.08397, 0, 1.08397, 1.08397, 1.08397, 1.08397, 1.08397, 1.08397, 1.08397, 1.08397, 1.08397, 1.08397, 1.08397, 1.08397, 1.08397, 1.08397, 1.08397, 1.08397, 1.08397, 1.08397, 1.08397, 1.08397
14.5803, 2.27187, 1.07608, 1.07608, 2.06685, 1.19579, 1.07608, 0, 1.07608, 1.07608, 1.07608, 1.07608, 1.07608, 1.07608, 1.07608, 1.07608, 1.07608, 1.07608, 1.07608, 1.07608, 1.07608, 1.07608, 1.07608, 1.07608, 1.07608, 1.07608, 1.07608, 1.07608
14.5882, 1.71871, 1.06745, 1.06745, 1.9284, 0.65126, 1.06745, 0, 1.06745, 1.06745, 1.06745, 1.06745, 1.06745, 1.06745, 1.06745, 1.06745, 1.06745, 1.06745, 1.06745, 1.06745, 1.06745, 1.06745, 1.06745, 1.06745, 1.06745, 1.06745, 1.06745, 1.06745
14.596, 2.55762, 1.05886, 1.05886, 2.13486, 1.49876, 1.05886, 0, 1.05886, 1.05886, 1.05886, 1.05886, 1.05886, 1.05886, 1.05886, 1.05886, 1.05886, 1.05886, 1.05886, 1.05886, 1.05886, 1.05886, 1.05886, 1.05886, 1.05886, 1.05886, 1.05886, 1.05886
14.6039, 1, 1.0546, 1.0546, 1.73205, -0.0546046, 1.0546, 0, 1.0546, 1.0546, 1.0546, 1.0546, 1.0546, 1.0546, 1.0546, 1.0546, 1.0546, 1.0546, 1.0546, 1.0546, 1.0546, 1.0546, 1.0546, 1.0546, 1.0546, 1.0546, 1.0546, 1.0546
14.6118, 1, 1.04844, 1.04843, 1.73205, -0.0484362, 1.04843, 0, 1.04843, 1.04843, 1.04843, 1.04843, 1.04843, 1.04843, 1.04843, 1.04843, 1.04843, 1.04843, 1.04843, 1.04843, 1.04843, 1.04843, 1.04843, 1.04843, 1.04844, 1.04843, 1.04843, 1.04843
14.6197, 1.71156, 1.0406, 1.04059, 1.92654, 0.670963, 1.04059, 0, 1.04059, 1.04059, 1.04059, 1.04059, 1.04059, 1.04059, 1.04059, 1.04059, 1.04059, 1.04059, 1.04059, 1.04059, 1.04059, 1.04059, 1.04059, 1.04059, 1.0406, 1.04059, 1.04059, 1.04059
14.6275, 3.41595, 1.03195, 1.03194, 2.32722, 2.384, 1.03194, 0, 1.03194, 1.03194, 1.03194, 1.03194, 1.03194, 1.03194, 1.03194, 1.03194, 1.03194, 1.03194, 1.03194, 1.03194, 1.03194, 1.03194, 1.03194, 1.03194, 1.03195, 1.03194, 1.03194, 1.03194
14.6354, 2.87249, 1.02333, 1.02333, 2.20737, 1.84916, 1.02333, 0, 1.02333, 1.02333, 1.02333, 1.02333, 1.02333, 1.02333, 1.02333, 1.02333, 1.02333, 1.02333, 1.02333, 1.02333, 1.02333, 1.02333, 1.02333, 1.02333, 1.02333, 1.02333, 1.02333, 1.02333
14.6433, 1, 1.02, 1.02, 1.73205, -0.0200037, 1.02, 0, 1.02, 1.02, 1.02, 1.02, 1.02, 1.02, 1.02, 1.02, 1.02, 1.02, 1.02, 1.02, 1.02, 1.02, 1.02, 1.02, 1.02, 1.02, 1.02, 1.02
14.6512, 2, 1.01422, 1.01422, 2, 0.985776, 1.01422, 0, 1.01422, 1.01422, 1.01422, 1.01422, 1.01422, 1.01422, 1.01422, 1.01422, 1.01422, 1.01422, 1.01422, 1.01422, 1.01422, 1.01422, 1.01422, 1.01422, 1.01422, 1.01422, 1.01422, 1.01422
14.659, 0, 1.0063, 1.0063, 1.41421, -1.0063, 1.0063, 0, 1.0063, 1.0063, 1.0063, 1.0063, 1.0063, 1.0063, 1.0063, 1.0063, 1.0063, 1.0063, 1.0063, 1.0063, 1.0063, 1.0063, 1.0063, 1.0063, 1.0063, 1.0063, 1.0063, 1.0063
14.6669, 0.697064, 0.997336, 0.997334, 1.64227, -0.300272, 0.997334, 0, 0.997334, 0.997334, 0.997334, 0.997334, 0.997334, 0.997334, 0.997334, 0.997334, 0.997334, 0.997334, 0.997334, 0.997334, 0.997334, 0.997334, 0.997334, 0.997334, 0.997336, 0.997334, 0.997334, 0.997334
14.6748, 0.302936, 0.988411, 0.988408, 1.51754, -0.685474, 0.988408, 0, 0.988408, 0.988408, 0.988408, 0.988408, 0.988408, 0.988408, 0.988408, 0.988408, 0.988408, 0.988408, 0.988408, 0.988408, 0.988408, 0.988408, 0.988408, 0.988408, 0.988411, 0.988408, 0.988408, 0.988408
14.6826, 0.692193, 0.990738, 0.990736, 1.64079, -0.298545, 0.990736, 0, 0.990736, 0.990736, 0.990736, 0.990736, 0.990736, 0.990736, 0.990736, 0.990736, 0.990736, 0.990736, 0.990736, 0.990736, 0.990736, 0.990736, 0.990736, 0.990736, 0.990738, 0.990736, 0.990736, 0.990736
14.6905, 0.307807, 0.990188, 0.990186, 1.51915, -0.682382, 0.990186, 0, 0.990186, 0.990186, 0.990186, 0.990186, 0.990186, 0.990186, 0.990186, 0.990186, 0.990186, 0.990186, 0.990186, 0.990186, 0.990186, 0.990186, 0.990186, 0.990186, 0.990188, 0.990186, 0.990186, 0.990186
14.6984, 1, 0.986999, 0.986997, 1.73205, 0.0130007, 0.986997, 0, 0.986997, 0.986997, 0.986997, 0.986997, 0.986997, 0.986997, 0.986997, 0.986997, 0.986997, 0.986997, 0.986997, 0.986997, 0.986997, 0.986997, 0.986997, 0.986997, 0.986999, 0.986997, 0.986997, 0.986997
14.7063, 0, 0.9825, 0.982497, 1.41421, -0.9825, 0.982497, 0, 0.982497, 0.982497, 0.982497, 0.982497, 0.982497, 0.982497, 0.982497, 0.982497, 0.982497, 0.982497, 0.982497, 0.982497, 0.982497, 0.982497, 0.982497, 0.982497, 0.9825, 0.982497, 0.982497, 0.982497
14.7141, 2, 0.97801, 0.978008, 2, 1.02199, 0.978008, 0, 0.978008, 0.978008, 0.978008, 0.978008, 0.978008, 0.978008, 0.978008, 0.978008, 0.978008, 0.978008, 0.978008, 0.978008, 0.978008, 0.978008, 0.978008, 0.978008, 0.97801, 0.978008, 0.978008, 0.978008
14.722, 3.36043, 0.979225, 0.979223, 2.31526, 2.3812, 0.979223, 0, 0.979223, 0.979223, 0.979223, 0.979223, 0.979223, 0.979223, 0.979223, 0.979223, 0.979223, 0.979223, 0.979223, 0.979223, 0.979223, 0.979223, 0.979223, 0.979223, 0.979225, 0.979223, 0.979223, 0.979223
14.7299, 2.63957, 0.978252, 0.97825, 2.15397, 1.66132, 0.97825, 0, 0.97825, 0.97825, 0.97825, 0.97825, 0.97825, 0.97825, 0.97825, 0.97825, 0.97825, 0.97825, 0.97825, 0.97825, 0.97825, 0.97825, 0.97825, 0.97825, 0.978252, 0.97825, 0.97825, 0.97825
14.7378, 1.67546, 0.975357, 0.975355, 1.91715, 0.700107, 0.975355, 0, 0.975355, 0.975355, 0.975355, 0.975355, 0.975355, 0.975355, 0.975355, 0.975355, 0.975355, 0.975355, 0.975355, 0.975355, 0.975355, 0.975355, 0.975355, 0.975355, 0.975357, 0.975355, 0.975355, 0.975355
