   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_47.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
-0.00308048, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00479044, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0126614, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0205323, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0284032, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0362741, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0441451, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.052016, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0598869, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0677578, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0756288, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0834997, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0913706, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0992415, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.107112, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.114983, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.122854, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.130725, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.138596, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.146467, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.154338, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.162209, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.17008, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.177951, 0, 4.3419e-30, 0, 1.41421, -4.3419e-30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.58952e-32, 0, 0, 3.3381e-35, 7.16931e-36, 0, 4.32597e-30, 0, 0
0.185822, 0, 5.5283e-29, 0, 1.41421, -5.5283e-29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.02382e-31, 0, 0, 4.25015e-34, 8.67255e-34, 0, 5.50794e-29, 0, 0
0.193693, 0, 4.41549e-28, 0, 1.41421, -4.41549e-28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.61643e-30, 0, 0, 3.39459e-33, 1.10694e-32, 0, 4.39918e-28, 0, 0
0.201564, 0, 2.81207e-27, 0, 1.41421, -2.81207e-27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.02944e-29, 0, 0, 2.16188e-32, 8.94574e-32, 0, 2.80167e-27, 0, 0
0.209434, 0, 1.55447e-26, 0, 1.41421, -1.55447e-26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.69053e-29, 0, 0, 1.19555e-31, 5.7542e-31, 0, 1.54871e-26, 0, 0
0.217305, 0, 7.76811e-26, 0, 1.41421, -7.76811e-26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.84371e-28, 0, 0, 5.97981e-31, 3.20619e-30, 0, 7.7393e-26, 0, 0
0.225176, 0, 3.59074e-25, 0, 1.41421, -3.59074e-25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.31447e-27, 0, 0, 2.76759e-30, 1.61262e-29, 0, 3.5774e-25, 0, 0
0.233047, 0, 1.55748e-24, 0, 1.41421, -1.55748e-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.70148e-27, 0, 0, 1.2023e-29, 7.49488e-29, 0, 1.55169e-24, 0, 0
0.240918, 0, 6.40084e-24, 0, 1.41421, -6.40084e-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.34316e-26, 0, 0, 4.95e-29, 3.26634e-28, 0, 6.37703e-24, 0, 0
0.248789, 0, 2.50982e-23, 0, 1.41421, -2.50982e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.18769e-26, 0, 0, 1.94484e-28, 1.34809e-27, 0, 2.50048e-23, 0, 0
0.25666, 0, 9.43834e-23, 0, 1.41421, -9.43834e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.45508e-25, 0, 0, 7.32999e-28, 5.30657e-27, 0, 9.40318e-23, 0, 0
0.264531, 0, 3.4177e-22, 0, 1.41421, -3.4177e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.25111e-24, 0, 0, 2.66073e-27, 2.00279e-26, 0, 3.40497e-22, 0, 0
0.272402, 0, 1.19549e-21, 0, 1.41421, -1.19549e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.37631e-24, 0, 0, 9.33176e-27, 7.27708e-26, 0, 1.19103e-21, 0, 0
0.280273, 0, 4.05002e-21, 0, 1.41421, -4.05002e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.48258e-23, 0, 0, 3.17045e-26, 2.55382e-25, 0, 4.03491e-21, 0, 0
0.288144, 0, 1.33166e-20, 0, 1.41421, -1.33166e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.87476e-23, 0, 0, 1.04569e-25, 8.67919e-25, 0, 1.32669e-20, 0, 0
0.296015, 0, 4.25722e-20, 0, 1.41421, -4.25722e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.55842e-22, 0, 0, 3.3542e-25, 2.86261e-24, 0, 4.24132e-20, 0, 0
0.303886, 0, 1.32528e-19, 0, 1.41421, -1.32528e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.85137e-22, 0, 0, 1.04793e-24, 9.17965e-24, 0, 1.32033e-19, 0, 0
0.311756, 0, 4.02243e-19, 0, 1.41421, -4.02243e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.47246e-21, 0, 0, 3.19295e-24, 2.86637e-23, 0, 4.00738e-19, 0, 0
0.319627, 0, 1.19163e-18, 0, 1.41421, -1.19163e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.36213e-21, 0, 0, 9.49841e-24, 8.7266e-23, 0, 1.18717e-18, 0, 0
0.327498, 0, 3.44891e-18, 0, 1.41421, -3.44891e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.26251e-20, 0, 0, 2.76138e-23, 2.59328e-22, 0, 3.436e-18, 0, 0
0.335369, 0, 9.76011e-18, 0, 1.41421, -9.76011e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.57278e-20, 0, 0, 7.85192e-23, 7.52936e-22, 0, 9.72355e-18, 0, 0
0.34324, 0, 2.70255e-17, 0, 1.41421, -2.70255e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.89287e-20, 0, 0, 2.18536e-22, 2.13766e-21, 0, 2.69242e-17, 0, 0
0.351111, 0, 7.32663e-17, 0, 1.41421, -7.32663e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.68194e-19, 0, 0, 5.95726e-22, 5.93885e-21, 0, 7.29915e-17, 0, 0
0.358982, 0, 1.94574e-16, 0, 1.41421, -1.94574e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.12235e-19, 0, 0, 1.59145e-21, 1.61558e-20, 0, 1.93844e-16, 0, 0
0.366853, 0, 5.06433e-16, 0, 1.41421, -5.06433e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.85377e-18, 0, 0, 4.16859e-21, 4.30592e-20, 0, 5.04532e-16, 0, 0
0.374724, 0, 1.30085e-15, 0, 1.41421, -1.30085e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.76154e-18, 0, 0, 1.07903e-20, 1.13471e-19, 0, 1.29596e-15, 0, 0
0.382595, 0, 3.25221e-15, 0, 1.41421, -3.25221e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.19039e-17, 0, 0, 2.71733e-20, 2.90268e-19, 0, 3.23998e-15, 0, 0
0.390466, 0, 7.97927e-15, 0, 1.41421, -7.97927e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.92051e-17, 0, 0, 6.7196e-20, 7.28636e-19, 0, 7.94927e-15, 0, 0
0.398337, 0, 1.92176e-14, 0, 1.41421, -1.92176e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.03362e-17, 0, 0, 1.63225e-19, 1.7954e-18, 0, 1.91453e-14, 0, 0
0.406208, 0, 4.54449e-14, 4.2039e-45, 1.41421, -4.54449e-14, 0, 4.2039e-45, 4.2039e-45, 4.2039e-45, 4.2039e-45, 4.2039e-45, 4.2039e-45, 4.2039e-45, 4.2039e-45, 4.2039e-45, 4.2039e-45, 4.2039e-45, 1.66321e-16, 4.2039e-45, 4.2039e-45, 3.89602e-19, 4.34391e-18, 4.2039e-45, 4.52738e-14, 4.2039e-45, 4.2039e-45
0.414078, 0, 1.05538e-13, 8.82818e-44, 1.41421, -1.05538e-13, 0, 8.82818e-44, 8.82818e-44, 8.82818e-44, 8.82818e-44, 8.82818e-44, 8.82818e-44, 8.82818e-44, 8.82818e-44, 8.82818e-44, 8.82818e-44, 8.82818e-44, 3.86237e-16, 8.82818e-44, 8.82818e-44, 9.14108e-19, 1.03224e-17, 8.82818e-44, 1.05141e-13, 8.82818e-44, 8.82818e-44
0.421949, 0, 2.40747e-13, 1.38448e-42, 1.41421, -2.40747e-13, 0, 1.38448e-42, 1.38448e-42, 1.38448e-42, 1.38448e-42, 1.38448e-42, 1.38448e-42, 1.38448e-42, 1.38448e-42, 1.38448e-42, 1.38448e-42, 1.38448e-42, 8.81017e-16, 1.38448e-42, 1.38448e-42, 2.10904e-18, 2.40979e-17, 1.38448e-42, 2.39839e-13, 1.38448e-42, 1.38448e-42
0.42982, 0, 5.39514e-13, 1.94444e-41, 1.41421, -5.39514e-13, 0, 1.94444e-41, 1.94444e-41, 1.94444e-41, 1.94444e-41, 1.94444e-41, 1.94444e-41, 1.94444e-41, 1.94444e-41, 1.94444e-41, 1.94444e-41, 1.94444e-41, 1.97428e-15, 1.94444e-41, 1.94444e-41, 4.78705e-18, 5.52802e-17, 1.94444e-41, 5.37479e-13, 1.94444e-41, 1.94444e-41
0.437691, 0, 1.18797e-12, 2.44955e-40, 1.41421, -1.18797e-12, 0, 2.44955e-40, 2.44955e-40, 2.44955e-40, 2.44955e-40, 2.44955e-40, 2.44955e-40, 2.44955e-40, 2.44955e-40, 2.44955e-40, 2.44955e-40, 2.44955e-40, 4.34707e-15, 2.44955e-40, 2.44955e-40, 1.06947e-17, 1.2464e-16, 2.44955e-40, 1.18349e-12, 2.44955e-40, 2.44955e-40
0.445562, 0, 2.57059e-12, 2.78383e-39, 1.41421, -2.57059e-12, 0, 2.78383e-39, 2.78383e-39, 2.78383e-39, 2.78383e-39, 2.78383e-39, 2.78383e-39, 2.78383e-39, 2.78383e-39, 2.78383e-39, 2.78383e-39, 2.78383e-39, 9.40629e-15, 2.78383e-39, 2.78383e-39, 2.35322e-17, 2.76285e-16, 2.78383e-39, 2.56088e-12, 2.78383e-39, 2.78383e-39
