   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_310.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
-0.00484392, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00300411, 0, 3.07102e-17, 0, 1.41421, -3.07102e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.59958e-19, 0, 0, 1.64363e-19, 0, 1.00242e-20, 0, 3.02759e-17, 0, 0
0.0108521, 0, 5.355e-17, 0, 1.41421, -5.355e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.53248e-19, 0, 0, 2.91688e-19, 0, 1.78619e-20, 0, 5.27872e-17, 0, 0
0.0187002, 0, 9.27674e-17, 0, 1.41421, -9.27674e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.85101e-19, 0, 0, 5.14323e-19, 0, 3.1634e-20, 0, 9.14363e-17, 0, 0
0.0265482, 0, 1.59676e-16, 0, 1.41421, -1.59676e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.35121e-18, 0, 0, 9.01184e-19, 0, 5.56919e-20, 0, 1.57368e-16, 0, 0
0.0343962, 0, 2.73111e-16, 0, 1.41421, -2.73111e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.31086e-18, 0, 0, 1.56928e-18, 0, 9.74751e-20, 0, 2.69133e-16, 0, 0
0.0422442, 0, 4.64231e-16, 0, 1.41421, -4.64231e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.92753e-18, 0, 0, 2.71607e-18, 0, 1.69634e-19, 0, 4.57417e-16, 0, 0
0.0500923, 0, 7.84266e-16, 0, 1.41421, -7.84266e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.63434e-18, 0, 0, 4.67284e-18, 0, 2.93558e-19, 0, 7.72665e-16, 0, 0
0.0579403, 0, 1.31693e-15, 0, 1.41421, -1.31693e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.1139e-17, 0, 0, 7.99203e-18, 0, 5.05221e-19, 0, 1.2973e-15, 0, 0
0.0657883, 0, 2.19819e-15, 0, 1.41421, -2.19819e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.85906e-17, 0, 0, 1.35896e-17, 0, 8.64804e-19, 0, 2.16515e-15, 0, 0
0.0736364, 0, 3.64754e-15, 0, 1.41421, -3.64754e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.08441e-17, 0, 0, 2.29754e-17, 0, 1.47244e-18, 0, 3.59225e-15, 0, 0
0.0814844, 0, 6.01722e-15, 0, 1.41421, -6.01722e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.08757e-17, 0, 0, 3.86241e-17, 0, 2.49391e-18, 0, 5.92523e-15, 0, 0
0.0893324, 0, 9.86908e-15, 0, 1.41421, -9.86908e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.3432e-17, 0, 0, 6.45712e-17, 0, 4.2022e-18, 0, 9.71688e-15, 0, 0
0.0971804, 0, 1.60941e-14, 0, 1.41421, -1.60941e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.36039e-16, 0, 0, 1.07358e-16, 0, 7.04461e-18, 0, 1.58437e-14, 0, 0
0.105028, 0, 2.60968e-14, 0, 1.41421, -2.60968e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.20557e-16, 0, 0, 1.77531e-16, 0, 1.17503e-17, 0, 2.5687e-14, 0, 0
0.112876, 0, 4.20783e-14, 0, 1.41421, -4.20783e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.55572e-16, 0, 0, 2.92004e-16, 0, 1.9502e-17, 0, 4.14113e-14, 0, 0
0.120725, 0, 6.74682e-14, 0, 1.41421, -6.74682e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.70035e-16, 0, 0, 4.77761e-16, 0, 3.22089e-17, 0, 6.63881e-14, 0, 0
0.128573, 0, 1.07579e-13, 0, 1.41421, -1.07579e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.08785e-16, 0, 0, 7.77631e-16, 0, 5.29379e-17, 0, 1.05839e-13, 0, 0
0.136421, 0, 1.7059e-13, 0, 1.41421, -1.7059e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.44085e-15, 0, 0, 1.25924e-15, 0, 8.65947e-17, 0, 1.67803e-13, 0, 0
0.144269, 0, 2.69028e-13, 0, 1.41421, -2.69028e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.27192e-15, 0, 0, 2.02884e-15, 0, 1.40985e-16, 0, 2.64587e-13, 0, 0
0.152117, 0, 4.21961e-13, 0, 1.41421, -4.21961e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.56283e-15, 0, 0, 3.25263e-15, 0, 2.28473e-16, 0, 4.14917e-13, 0, 0
0.159965, 0, 6.58247e-13, 0, 1.41421, -6.58247e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.55698e-15, 0, 0, 5.18928e-15, 0, 3.68553e-16, 0, 6.47132e-13, 0, 0
0.167813, 0, 1.02132e-12, 0, 1.41421, -1.02132e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.62056e-15, 0, 0, 8.23964e-15, 0, 5.91828e-16, 0, 1.00386e-12, 0, 0
0.175661, 0, 1.57615e-12, 0, 1.41421, -1.57615e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.33014e-14, 0, 0, 1.30232e-14, 0, 9.46136e-16, 0, 1.54888e-12, 0, 0
0.183509, 0, 2.41943e-12, 0, 1.41421, -2.41943e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.04144e-14, 0, 0, 2.04914e-14, 0, 1.50593e-15, 0, 2.37702e-12, 0, 0
