   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_479.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup
-0.00193665, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00592698, 0, 4.89593e-22, 0, 1.41421, -4.89593e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.98994e-24, 0, 0, 1.25462e-26, 0, 1.10703e-22, 0, 3.70887e-22, 0, 0
0.0137906, 0, 1.1492e-21, 0, 1.41421, -1.1492e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.86574e-23, 0, 0, 2.96511e-26, 0, 2.64449e-22, 0, 8.66064e-22, 0, 0
0.0216542, 0, 2.65356e-21, 0, 1.41421, -2.65356e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.2865e-23, 0, 0, 6.89522e-26, 0, 6.20868e-22, 0, 1.98976e-21, 0, 0
0.0295179, 0, 6.0331e-21, 0, 1.41421, -6.0331e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.69806e-23, 0, 0, 1.57919e-25, 0, 1.43419e-21, 0, 4.50177e-21, 0, 0
0.0373815, 0, 1.35168e-20, 0, 1.41421, -1.35168e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.16238e-22, 0, 0, 3.56481e-25, 0, 3.2626e-21, 0, 1.00376e-20, 0, 0
0.0452451, 0, 2.9863e-20, 0, 1.41421, -2.9863e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.75482e-22, 0, 0, 7.93703e-25, 0, 7.31519e-21, 0, 2.20715e-20, 0, 0
0.0531088, 0, 6.51017e-20, 0, 1.41421, -6.51017e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.03171e-21, 0, 0, 1.74408e-24, 0, 1.61772e-20, 0, 4.78911e-20, 0, 0
0.0609724, 0, 1.40116e-19, 0, 1.41421, -1.40116e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.21015e-21, 0, 0, 3.78439e-24, 0, 3.53078e-20, 0, 1.02594e-19, 0, 0
0.068836, 0, 2.97875e-19, 0, 1.41421, -2.97875e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.67675e-21, 0, 0, 8.11265e-24, 0, 7.60985e-20, 0, 2.17092e-19, 0, 0
0.0766997, 0, 6.25789e-19, 0, 1.41421, -6.25789e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.77925e-21, 0, 0, 1.71893e-23, 0, 1.62047e-19, 0, 4.53946e-19, 0, 0
0.0845633, 0, 1.29971e-18, 0, 1.41421, -1.29971e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.02151e-20, 0, 0, 3.6013e-23, 0, 3.41088e-19, 0, 9.38371e-19, 0, 0
0.0924269, 0, 2.66962e-18, 0, 1.41421, -2.66962e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.13245e-20, 0, 0, 7.46322e-23, 0, 7.09965e-19, 0, 1.91826e-18, 0, 0
0.100291, 0, 5.42483e-18, 0, 1.41421, -5.42483e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.35684e-20, 0, 0, 1.5304e-22, 0, 1.46192e-18, 0, 3.87919e-18, 0, 0
0.108154, 0, 1.09091e-17, 0, 1.41421, -1.09091e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.67226e-19, 0, 0, 3.10619e-22, 0, 2.97903e-18, 0, 7.76252e-18, 0, 0
0.116018, 0, 2.17161e-17, 0, 1.41421, -2.17161e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.31216e-19, 0, 0, 6.24194e-22, 0, 6.00947e-18, 0, 1.53748e-17, 0, 0
0.123881, 0, 4.28036e-17, 0, 1.41421, -4.28036e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.49484e-19, 0, 0, 1.24219e-21, 0, 1.20042e-17, 0, 3.01486e-17, 0, 0
0.131745, 0, 8.35579e-17, 0, 1.41421, -8.35579e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.26117e-18, 0, 0, 2.44874e-21, 0, 2.37517e-17, 0, 5.85427e-17, 0, 0
0.139609, 0, 1.61585e-16, 0, 1.41421, -1.61585e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.42557e-18, 0, 0, 4.7827e-21, 0, 4.6561e-17, 0, 1.12593e-16, 0, 0
0.147472, 0, 3.09604e-16, 0, 1.41421, -3.09604e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.62135e-18, 0, 0, 9.25687e-21, 0, 9.04528e-17, 0, 2.1452e-16, 0, 0
0.155336, 0, 5.87877e-16, 0, 1.41421, -5.87877e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.72394e-18, 0, 0, 1.77581e-20, 0, 1.74176e-16, 0, 4.0496e-16, 0, 0
0.1632, 0, 1.10641e-15, 0, 1.41421, -1.10641e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.63196e-17, 0, 0, 3.37706e-20, 0, 3.32514e-16, 0, 7.57546e-16, 0, 0
0.171063, 0, 2.06429e-15, 0, 1.41421, -2.06429e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.02568e-17, 0, 0, 6.36737e-20, 0, 6.29464e-16, 0, 1.4045e-15, 0, 0
0.178927, 0, 3.81864e-15, 0, 1.41421, -3.81864e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.5604e-17, 0, 0, 1.19048e-19, 0, 1.18181e-15, 0, 2.58111e-15, 0, 0
0.18679, 0, 7.00478e-15, 0, 1.41421, -7.00478e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.013e-16, 0, 0, 2.20738e-19, 0, 2.20096e-15, 0, 4.7023e-15, 0, 0
0.194654, 0, 1.27434e-14, 0, 1.41421, -1.27434e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.8297e-16, 0, 0, 4.0597e-19, 0, 4.06664e-15, 0, 8.49339e-15, 0, 0
0.202518, 0, 2.29952e-14, 0, 1.41421, -2.29952e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.27689e-16, 0, 0, 7.40674e-19, 0, 7.45563e-15, 0, 1.52111e-14, 0, 0
0.210381, 0, 4.11621e-14, 0, 1.41421, -4.11621e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.81954e-16, 0, 0, 1.34068e-18, 0, 1.3565e-14, 0, 2.70139e-14, 0, 0
0.218245, 0, 7.31005e-14, 0, 1.41421, -7.31005e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.02494e-15, 0, 0, 2.40794e-18, 0, 2.44964e-14, 0, 4.75768e-14, 0, 0
0.226109, 0, 1.28811e-13, 0, 1.41421, -1.28811e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.7903e-15, 0, 0, 4.29181e-18, 0, 4.39129e-14, 0, 8.31034e-14, 0, 0
0.233972, 0, 2.25237e-13, 0, 1.41421, -2.25237e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.1017e-15, 0, 0, 7.59213e-18, 0, 7.81527e-14, 0, 1.43975e-13, 0, 0
0.241836, 0, 3.90866e-13, 0, 1.41421, -3.90866e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.33027e-15, 0, 0, 1.33313e-17, 0, 1.38106e-13, 0, 2.47416e-13, 0, 0
0.2497, 0, 6.73253e-13, 0, 1.41421, -6.73253e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.08659e-15, 0, 0, 2.324e-17, 0, 2.4238e-13, 0, 4.21763e-13, 0, 0
0.257563, 0, 1.15115e-12, 0, 1.41421, -1.15115e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.53667e-14, 0, 0, 4.02271e-17, 0, 4.22509e-13, 0, 7.13237e-13, 0, 0
0.265427, 0, 1.95407e-12, 0, 1.41421, -1.95407e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.57818e-14, 0, 0, 6.91505e-17, 0, 7.31632e-13, 0, 1.19659e-12, 0, 0
0.27329, 0, 3.29349e-12, 0, 1.41421, -3.29349e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.29161e-14, 0, 0, 1.18074e-16, 0, 1.25875e-12, 0, 1.9917e-12, 0, 0
0.281154, 0, 5.51831e-12, 0, 1.41421, -5.51831e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.09178e-14, 0, 0, 2.00674e-16, 0, 2.15629e-12, 0, 3.2909e-12, 0, 0
0.289018, 0, 9.17242e-12, 0, 1.41421, -9.17242e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.16211e-13, 0, 0, 3.3831e-16, 0, 3.66377e-12, 0, 5.39209e-12, 0, 0
0.296881, 0, 1.51448e-11, 0, 1.41421, -1.51448e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.88967e-13, 0, 0, 5.66967e-16, 0, 6.18862e-12, 0, 8.76662e-12, 0, 0
0.304745, 0, 2.48438e-11, 2.94273e-44, 1.41421, -2.48438e-11, 2.94273e-44, 0, 2.94273e-44, 2.94273e-44, 2.94273e-44, 2.94273e-44, 2.94273e-44, 2.94273e-44, 2.94273e-44, 2.94273e-44, 2.94273e-44, 2.94273e-44, 3.04925e-13, 2.94273e-44, 2.94273e-44, 9.44836e-16, 2.94273e-44, 1.03944e-11, 2.94273e-44, 1.41435e-11, 2.94273e-44, 2.94273e-44
0.312609, 0, 4.04981e-11, 6.01157e-43, 1.41421, -4.04981e-11, 6.01157e-43, 0, 6.01157e-43, 6.01157e-43, 6.01157e-43, 6.01157e-43, 6.01157e-43, 6.01157e-43, 6.01157e-43, 6.01157e-43, 6.01157e-43, 6.01157e-43, 4.88303e-13, 6.01157e-43, 6.01157e-43, 1.56626e-15, 6.01157e-43, 1.73643e-11, 6.01157e-43, 2.2644e-11, 6.01157e-43, 6.01157e-43
