   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_431.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.173256, 0, 9.7066e-15, 0, 1.41421, -9.7066e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.46707e-20, 0, 2.10481e-15, 0, 7.60172e-15, 0, 0, 0
0.181123, 0, 1.73616e-14, 0, 1.41421, -1.73616e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.35454e-19, 0, 3.83384e-15, 0, 1.35276e-14, 0, 0, 0
0.188989, 0, 3.08137e-14, 0, 1.41421, -3.08137e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.43857e-19, 0, 6.9325e-15, 0, 2.3881e-14, 0, 0, 0
0.196855, 0, 5.42719e-14, 0, 1.41421, -5.42719e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.3574e-19, 0, 1.24462e-14, 0, 4.18253e-14, 0, 0, 0
0.204721, 0, 9.48697e-14, 0, 1.41421, -9.48697e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.72895e-19, 0, 2.21885e-14, 0, 7.26804e-14, 0, 0, 0
0.212587, 0, 1.64604e-13, 0, 1.41421, -1.64604e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.36101e-18, 0, 3.92841e-14, 0, 1.25319e-13, 0, 0, 0
0.220454, 0, 2.83503e-13, 0, 1.41421, -2.83503e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.37962e-18, 0, 6.90805e-14, 0, 2.1442e-13, 0, 0, 0
0.22832, 0, 4.84748e-13, 0, 1.41421, -4.84748e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.13151e-18, 0, 1.20672e-13, 0, 3.64072e-13, 0, 0, 0
0.236186, 0, 8.22924e-13, 0, 1.41421, -8.22924e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.12398e-18, 0, 2.09425e-13, 0, 6.13492e-13, 0, 0, 0
0.244052, 0, 1.38716e-12, 0, 1.41421, -1.38716e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.22016e-17, 0, 3.61136e-13, 0, 1.02601e-12, 0, 0, 0
0.251918, 0, 2.32197e-12, 0, 1.41421, -2.32197e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.07613e-17, 0, 6.18856e-13, 0, 1.7031e-12, 0, 0, 0
0.259784, 0, 3.86005e-12, 0, 1.41421, -3.86005e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.51007e-17, 0, 1.05401e-12, 0, 2.806e-12, 0, 0, 0
0.267651, 0, 6.37349e-12, 0, 1.41421, -6.37349e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.89794e-17, 0, 1.78446e-12, 0, 4.58898e-12, 0, 0, 0
0.275517, 0, 1.04535e-11, 0, 1.41421, -1.04535e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.85136e-17, 0, 3.00361e-12, 0, 7.44975e-12, 0, 0, 0
0.283383, 0, 1.70331e-11, 0, 1.41421, -1.70331e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.63612e-16, 0, 5.0273e-12, 0, 1.20056e-11, 0, 0, 0
0.291249, 0, 2.75977e-11, 0, 1.41421, -2.75977e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.70744e-16, 0, 8.38417e-12, 0, 1.92133e-11, 0, 0, 0
0.299115, 0, 4.43985e-11, 7.70714e-44, 1.41421, -4.43985e-11, 7.70714e-44, 0, 7.70714e-44, 7.70714e-44, 7.70714e-44, 7.70714e-44, 7.70714e-44, 7.70714e-44, 7.70714e-44, 7.70714e-44, 7.70714e-44, 7.70714e-44, 7.70714e-44, 7.70714e-44, 7.70714e-44, 4.4494e-16, 7.70714e-44, 1.3884e-11, 7.70714e-44, 3.05141e-11, 7.70714e-44, 7.70714e-44, 7.70714e-44
0.306982, 0, 7.09917e-11, 1.33684e-42, 1.41421, -7.09917e-11, 1.33684e-42, 0, 1.33684e-42, 1.33684e-42, 1.33684e-42, 1.33684e-42, 1.33684e-42, 1.33684e-42, 1.33684e-42, 1.33684e-42, 1.33684e-42, 1.33684e-42, 1.33684e-42, 1.33684e-42, 1.33684e-42, 7.27739e-16, 1.33684e-42, 2.28777e-11, 1.33684e-42, 4.81133e-11, 1.33684e-42, 1.33684e-42, 1.33684e-42
0.314848, 0, 1.12842e-10, 1.99321e-41, 1.41421, -1.12842e-10, 1.99321e-41, 0, 1.99321e-41, 1.99321e-41, 1.99321e-41, 1.99321e-41, 1.99321e-41, 1.99321e-41, 1.99321e-41, 1.99321e-41, 1.99321e-41, 1.99321e-41, 1.99321e-41, 1.99321e-41, 1.99321e-41, 1.18508e-15, 1.99321e-41, 3.75206e-11, 1.99321e-41, 7.53203e-11, 1.99321e-41, 1.99321e-41, 1.99321e-41
0.322714, 0, 1.78338e-10, 2.61129e-40, 1.41421, -1.78338e-10, 2.61129e-40, 0, 2.61129e-40, 2.61129e-40, 2.61129e-40, 2.61129e-40, 2.61129e-40, 2.61129e-40, 2.61129e-40, 2.61129e-40, 2.61129e-40, 2.61129e-40, 2.61129e-40, 2.61129e-40, 2.61129e-40, 1.92216e-15, 2.61129e-40, 6.12639e-11, 2.61129e-40, 1.17073e-10, 2.61129e-40, 2.61129e-40, 2.61129e-40
0.33058, 0, 2.80303e-10, 3.06372e-39, 1.41421, -2.80303e-10, 3.06372e-39, 0, 3.06372e-39, 3.06372e-39, 3.06372e-39, 3.06372e-39, 3.06372e-39, 3.06372e-39, 3.06372e-39, 3.06372e-39, 3.06372e-39, 3.06372e-39, 3.06372e-39, 3.06372e-39, 3.06372e-39, 3.1067e-15, 3.06372e-39, 9.96204e-11, 3.06372e-39, 1.8068e-10, 3.06372e-39, 3.06372e-39, 3.06372e-39
0.338446, 0, 4.38262e-10, 3.24556e-38, 1.41421, -4.38262e-10, 3.24556e-38, 0, 3.24556e-38, 3.24556e-38, 3.24556e-38, 3.24556e-38, 3.24556e-38, 3.24556e-38, 3.24556e-38, 3.24556e-38, 3.24556e-38, 3.24556e-38, 3.24556e-38, 3.24556e-38, 3.24556e-38, 5.0058e-15, 3.24556e-38, 1.61377e-10, 3.24556e-38, 2.7688e-10, 3.24556e-38, 3.24556e-38, 3.24556e-38
0.346312, 0, 6.81842e-10, 3.11645e-37, 1.41421, -6.81842e-10, 3.11645e-37, 0, 3.11645e-37, 3.11645e-37, 3.11645e-37, 3.11645e-37, 3.11645e-37, 3.11645e-37, 3.11645e-37, 3.11645e-37, 3.11645e-37, 3.11645e-37, 3.11645e-37, 3.11645e-37, 3.11645e-37, 8.04487e-15, 3.11645e-37, 2.6051e-10, 3.11645e-37, 4.21324e-10, 3.11645e-37, 3.11645e-37, 3.11645e-37
0.354179, 0, 1.05589e-09, 2.72999e-36, 1.41421, -1.05589e-09, 2.72999e-36, 0, 2.72999e-36, 2.72999e-36, 2.72999e-36, 2.72999e-36, 2.72999e-36, 2.72999e-36, 2.72999e-36, 2.72999e-36, 2.72999e-36, 2.72999e-36, 2.72999e-36, 2.72999e-36, 2.72999e-36, 1.29016e-14, 2.72999e-36, 4.19225e-10, 2.72999e-36, 6.36648e-10, 2.72999e-36, 2.72999e-36, 2.72999e-36
0.362045, 0, 1.62812e-09, 2.19167e-35, 1.41421, -1.62812e-09, 2.19167e-35, 0, 2.19167e-35, 2.19167e-35, 2.19167e-35, 2.19167e-35, 2.19167e-35, 2.19167e-35, 2.19167e-35, 2.19167e-35, 2.19167e-35, 2.19167e-35, 2.19167e-35, 2.19167e-35, 2.19167e-35, 2.06562e-14, 2.19167e-35, 6.72759e-10, 2.19167e-35, 9.5534e-10, 2.19167e-35, 2.19167e-35, 2.19167e-35
0.369911, 0, 2.50068e-09, 1.61984e-34, 1.41421, -2.50068e-09, 1.61984e-34, 0, 1.61984e-34, 1.61984e-34, 1.61984e-34, 1.61984e-34, 1.61984e-34, 1.61984e-34, 1.61984e-34, 1.61984e-34, 1.61984e-34, 1.61984e-34, 1.61984e-34, 1.61984e-34, 1.61984e-34, 3.30312e-14, 1.61984e-34, 1.07698e-09, 1.61984e-34, 1.42367e-09, 1.61984e-34, 1.61984e-34, 1.61984e-34
0.377777, 0, 3.82748e-09, 1.09498e-33, 1.41421, -3.82748e-09, 1.09498e-33, 0, 1.09498e-33, 1.09498e-33, 1.09498e-33, 1.09498e-33, 1.09498e-33, 1.09498e-33, 1.09498e-33, 1.09498e-33, 1.09498e-33, 1.09498e-33, 1.09498e-33, 1.09498e-33, 1.09498e-33, 5.27758e-14, 1.09498e-33, 1.72039e-09, 1.09498e-33, 2.10704e-09, 1.09498e-33, 1.09498e-33, 1.09498e-33
0.385643, 0, 5.84032e-09, 6.55218e-33, 1.41421, -5.84032e-09, 6.55218e-33, 0, 6.55218e-33, 6.55218e-33, 6.55218e-33, 6.55218e-33, 6.55218e-33, 6.55218e-33, 6.55218e-33, 6.55218e-33, 6.55218e-33, 6.55218e-33, 6.55218e-33, 6.55218e-33, 6.55218e-33, 8.4278e-14, 6.55218e-33, 2.74308e-09, 6.55218e-33, 3.09716e-09, 6.55218e-33, 6.55218e-33, 6.55218e-33
0.393509, 0, 8.88848e-09, 3.9795e-32, 1.41421, -8.88848e-09, 3.9795e-32, 0, 3.9795e-32, 3.9795e-32, 3.9795e-32, 3.9795e-32, 3.9795e-32, 3.9795e-32, 3.9795e-32, 3.9795e-32, 3.9795e-32, 3.9795e-32, 3.9795e-32, 3.9795e-32, 3.9795e-32, 1.34544e-13, 3.9795e-32, 4.36662e-09, 3.9795e-32, 4.52173e-09, 3.9795e-32, 3.9795e-32, 3.9795e-32
0.401376, 0, 1.34984e-08, 2.16526e-31, 1.41421, -1.34984e-08, 2.16526e-31, 0, 2.16526e-31, 2.16526e-31, 2.16526e-31, 2.16526e-31, 2.16526e-31, 2.16526e-31, 2.16526e-31, 2.16526e-31, 2.16526e-31, 2.16526e-31, 2.16526e-31, 2.16526e-31, 2.16526e-31, 2.14751e-13, 2.16526e-31, 6.94102e-09, 2.16526e-31, 6.55716e-09, 2.16526e-31, 2.16526e-31, 2.16526e-31
0.409242, 0, 2.04641e-08, 1.15036e-30, 1.41421, -2.04641e-08, 1.15036e-30, 0, 1.15036e-30, 1.15036e-30, 1.15036e-30, 1.15036e-30, 1.15036e-30, 1.15036e-30, 1.15036e-30, 1.15036e-30, 1.15036e-30, 1.15036e-30, 1.15036e-30, 1.15036e-30, 1.15036e-30, 3.4272e-13, 1.15036e-30, 1.10184e-08, 1.15036e-30, 9.44536e-09, 1.15036e-30, 1.15036e-30, 1.15036e-30
0.417108, 0, 3.09838e-08, 5.81816e-30, 1.41421, -3.09838e-08, 5.81816e-30, 0, 5.81816e-30, 5.81816e-30, 5.81816e-30, 5.81816e-30, 5.81816e-30, 5.81816e-30, 5.81816e-30, 5.81816e-30, 5.81816e-30, 5.81816e-30, 5.81816e-30, 5.81816e-30, 5.81816e-30, 5.4681e-13, 5.81816e-30, 1.74677e-08, 5.81816e-30, 1.35156e-08, 5.81816e-30, 5.81816e-30, 5.81816e-30
0.424974, 0, 4.68671e-08, 2.77977e-29, 1.41421, -4.68671e-08, 2.77977e-29, 0, 2.77977e-29, 2.77977e-29, 2.77977e-29, 2.77977e-29, 2.77977e-29, 2.77977e-29, 2.77977e-29, 2.77977e-29, 2.77977e-29, 2.77977e-29, 2.77977e-29, 2.77977e-29, 2.77977e-29, 8.72048e-13, 2.77977e-29, 2.76535e-08, 2.77977e-29, 1.92128e-08, 2.77977e-29, 2.77977e-29, 2.77977e-29
0.43284, 0, 7.08463e-08, 1.27365e-28, 1.41421, -7.08463e-08, 1.27365e-28, 0, 1.27365e-28, 1.27365e-28, 1.27365e-28, 1.27365e-28, 1.27365e-28, 1.27365e-28, 1.27365e-28, 1.27365e-28, 1.27365e-28, 1.27365e-28, 1.27365e-28, 1.27365e-28, 1.27365e-28, 1.38972e-12, 1.27365e-28, 4.37113e-08, 1.27365e-28, 2.71336e-08, 1.27365e-28, 1.27365e-28, 1.27365e-28
0.440707, 0, 1.07045e-07, 5.59909e-28, 1.41421, -1.07045e-07, 5.59909e-28, 0, 5.59909e-28, 5.59909e-28, 5.59909e-28, 5.59909e-28, 5.59909e-28, 5.59909e-28, 5.59909e-28, 5.59909e-28, 5.59909e-28, 5.59909e-28, 5.59909e-28, 5.59909e-28, 5.59909e-28, 2.21225e-12, 5.59909e-28, 6.89702e-08, 5.59909e-28, 3.80727e-08, 5.59909e-28, 5.59909e-28, 5.59909e-28
0.448573, 0, 1.61681e-07, 2.34821e-27, 1.41421, -1.61681e-07, 2.34821e-27, 0, 2.34821e-27, 2.34821e-27, 2.34821e-27, 2.34821e-27, 2.34821e-27, 2.34821e-27, 2.34821e-27, 2.34821e-27, 2.34821e-27, 2.34821e-27, 2.34821e-27, 2.34821e-27, 2.34821e-27, 3.51622e-12, 2.34821e-27, 1.08597e-07, 2.34821e-27, 5.30805e-08, 2.34821e-27, 2.34821e-27, 2.34821e-27
0.456439, 0, 2.44107e-07, 9.39629e-27, 1.41421, -2.44107e-07, 9.39629e-27, 0, 9.39629e-27, 9.39629e-27, 9.39629e-27, 9.39629e-27, 9.39629e-27, 9.39629e-27, 9.39629e-27, 9.39629e-27, 9.39629e-27, 9.39629e-27, 9.39629e-27, 9.39629e-27, 9.39629e-27, 5.57762e-12, 9.39629e-27, 1.70566e-07, 9.39629e-27, 7.35359e-08, 9.39629e-27, 9.39629e-27, 9.39629e-27
0.464305, 0, 3.6836e-07, 3.59039e-26, 1.41421, -3.6836e-07, 3.59039e-26, 0, 3.59039e-26, 3.59039e-26, 3.59039e-26, 3.59039e-26, 3.59039e-26, 3.59039e-26, 3.59039e-26, 4.39789e-13, 3.59039e-26, 3.59039e-26, 3.59039e-26, 3.59039e-26, 3.59039e-26, 8.82545e-12, 3.59039e-26, 2.67114e-07, 3.59039e-26, 1.01236e-07, 3.59039e-26, 3.59039e-26, 3.59039e-26
0.472171, 0, 5.55416e-07, 1.31228e-25, 1.41421, -5.55416e-07, 1.31228e-25, 0, 1.31228e-25, 1.31228e-25, 1.31228e-25, 1.31228e-25, 1.31228e-25, 1.31228e-25, 1.31228e-25, 1.46351e-12, 1.31228e-25, 1.31228e-25, 1.31228e-25, 1.31228e-25, 1.31228e-25, 1.39227e-11, 1.31228e-25, 4.16894e-07, 1.31228e-25, 1.38507e-07, 1.31228e-25, 1.31228e-25, 1.31228e-25
0.480037, 0, 8.3649e-07, 4.61409e-25, 1.41421, -8.3649e-07, 4.61409e-25, 0, 4.61409e-25, 4.61409e-25, 4.61409e-25, 4.61409e-25, 4.61409e-25, 4.61409e-25, 4.61409e-25, 3.77879e-12, 4.61409e-25, 4.61409e-25, 4.61409e-25, 4.61409e-25, 4.61409e-25, 2.18872e-11, 4.61409e-25, 6.48127e-07, 4.61409e-25, 1.88337e-07, 4.61409e-25, 4.61409e-25, 4.61409e-25
0.487904, 0, 1.25885e-06, 5.84992e-11, 1.41421, -1.25885e-06, 9.25823e-11, 5.84992e-11, 5.85073e-11, 8.90206e-11, 3.17958e-10, 6.84634e-11, 2.45213e-10, 8.8083e-11, 6.9265e-11, 8.77533e-11, 2.15182e-10, 7.16992e-11, 2.88427e-10, 6.82471e-11, 5.87797e-11, 9.27709e-11, 5.85969e-11, 1.00324e-06, 5.84999e-11, 2.54633e-07, 5.84992e-11, 5.84992e-11, 5.85673e-11
0.49577, 0, 1.89076e-06, 1.92542e-10, 1.41421, -1.89076e-06, 3.05416e-10, 1.92542e-10, 1.92568e-10, 2.9362e-10, 1.0518e-09, 2.2554e-10, 8.10888e-10, 2.90515e-10, 2.28195e-10, 2.79891e-10, 7.11434e-10, 2.36256e-10, 9.53999e-10, 2.24824e-10, 1.9347e-10, 2.45974e-10, 1.94372e-10, 1.54534e-06, 1.92544e-10, 3.42255e-07, 1.92542e-10, 1.92542e-10, 1.92767e-10
0.503636, 0, 2.83311e-06, 4.91999e-10, 1.41421, -2.83311e-06, 7.82227e-10, 4.91999e-10, 4.92068e-10, 7.51898e-10, 2.70137e-09, 5.76847e-10, 2.08193e-09, 7.43914e-10, 5.83673e-10, 7.08547e-10, 1.8262e-09, 6.04401e-10, 2.4499e-09, 5.75005e-10, 4.94387e-10, 5.74906e-10, 4.98288e-10, 2.36759e-06, 4.92004e-10, 4.57441e-07, 4.91999e-10, 4.91999e-10, 4.92579e-10
0.511502, 0, 4.23325e-06, 1.148e-09, 1.41421, -4.23325e-06, 1.82802e-09, 1.148e-09, 1.14816e-09, 1.75696e-09, 6.3247e-09, 1.3468e-09, 4.8733e-09, 1.73825e-09, 1.3628e-09, 1.64536e-09, 4.27413e-09, 1.41136e-09, 5.73549e-09, 1.34249e-09, 1.15359e-09, 1.27597e-09, 1.16491e-09, 3.60621e-06, 1.14801e-09, 6.08168e-07, 1.148e-09, 1.148e-09, 1.14936e-09
0.519368, 0, 6.30583e-06, 2.55602e-09, 1.41421, -6.30583e-06, 4.07358e-09, 2.55602e-09, 2.55638e-09, 3.91499e-09, 1.41085e-08, 2.99968e-09, 1.08695e-08, 3.87324e-09, 3.03537e-09, 3.64996e-09, 9.53236e-09, 3.14375e-09, 1.27936e-08, 2.99004e-09, 2.56851e-09, 2.75247e-09, 2.59698e-09, 5.45929e-06, 2.55605e-09, 8.04533e-07, 2.55602e-09, 2.55602e-09, 2.55905e-09
0.527235, 0, 9.36958e-06, 5.51389e-09, 1.41421, -9.36958e-06, 8.79172e-09, 5.51389e-09, 5.51467e-09, 8.44918e-09, 3.04664e-08, 6.47216e-09, 2.34705e-08, 8.35901e-09, 6.54926e-09, 7.84934e-09, 2.05823e-08, 6.78336e-09, 2.76263e-08, 6.45136e-09, 5.54087e-09, 5.81373e-09, 5.60744e-09, 8.21942e-06, 5.51396e-09, 1.05956e-06, 5.51389e-09, 5.51389e-09, 5.52045e-09
0.535101, 0, 1.38667e-05, 1.15929e-08, 1.41421, -1.38667e-05, 1.84906e-08, 1.15929e-08, 1.15946e-08, 1.77698e-08, 6.41015e-08, 1.36094e-08, 4.93796e-08, 1.758e-08, 1.37717e-08, 1.69162e-08, 4.3302e-08, 1.42643e-08, 5.8125e-08, 1.35657e-08, 1.16497e-08, 1.20478e-08, 1.17983e-08, 1.22855e-05, 1.15931e-08, 1.39025e-06, 1.15929e-08, 1.15929e-08, 1.16067e-08
0.542967, 0, 2.04486e-05, 2.3818e-08, 1.41421, -2.04486e-05, 3.80004e-08, 2.3818e-08, 2.38214e-08, 3.65183e-08, 1.31782e-07, 2.79642e-08, 1.01512e-07, 3.61282e-08, 2.82978e-08, 3.81738e-08, 8.90156e-08, 2.93107e-08, 1.19493e-07, 2.78742e-08, 2.39347e-08, 2.45038e-08, 2.42557e-08, 1.82336e-05, 2.38183e-08, 1.81923e-06, 2.3818e-08, 2.3818e-08, 2.38464e-08
0.550833, 0, 3.00502e-05, 4.78785e-08, 1.41421, -3.00502e-05, 7.6409e-08, 4.78785e-08, 4.78853e-08, 7.34275e-08, 2.65067e-07, 5.62194e-08, 2.04174e-07, 7.26427e-08, 5.68904e-08, 8.22861e-08, 1.79036e-07, 5.8928e-08, 2.40347e-07, 5.60383e-08, 4.81133e-08, 4.89057e-08, 4.87878e-08, 2.68714e-05, 4.7879e-08, 2.3775e-06, 4.78785e-08, 4.78785e-08, 4.79355e-08
0.558699, 0, 4.4018e-05, 9.42281e-08, 1.41421, -4.4018e-05, 1.5042e-07, 9.42281e-08, 9.42414e-08, 1.44548e-07, 5.21992e-07, 1.10656e-07, 4.0206e-07, 1.43002e-07, 1.11977e-07, 1.70274e-07, 3.52548e-07, 1.15991e-07, 4.73305e-07, 1.10299e-07, 9.46905e-08, 9.57577e-08, 9.60745e-08, 3.93231e-05, 9.42291e-08, 3.1088e-06, 9.42281e-08, 9.42281e-08, 9.43404e-08
0.566565, 0, 6.4294e-05, 1.81628e-07, 1.41421, -6.4294e-05, 2.90023e-07, 1.81628e-07, 1.81654e-07, 2.78696e-07, 1.00679e-06, 2.13317e-07, 7.75439e-07, 2.75714e-07, 2.15867e-07, 3.42182e-07, 6.79931e-07, 2.23608e-07, 9.12872e-07, 2.12629e-07, 1.8252e-07, 1.8389e-07, 1.85297e-07, 5.71443e-05, 1.8163e-07, 4.07674e-06, 1.81628e-07, 1.81628e-07, 1.81844e-07
0.574432, 0, 9.36893e-05, 3.42967e-07, 1.41421, -9.36893e-05, 5.4781e-07, 3.42967e-07, 3.43015e-07, 5.26404e-07, 1.90234e-06, 4.02853e-07, 1.46514e-06, 5.20769e-07, 4.0767e-07, 6.73107e-07, 1.28465e-06, 4.223e-07, 1.72486e-06, 4.01552e-07, 3.44652e-07, 3.4629e-07, 3.5011e-07, 8.24796e-05, 3.42971e-07, 5.37629e-06, 3.42967e-07, 3.42967e-07, 3.43376e-07
