   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_39.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.00196935, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0058997, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0137688, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0216378, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0295069, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0373759, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.045245, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.053114, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0609831, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0688522, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0767212, 0, 5.02636e-30, 0, 1.41421, -5.02636e-30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.5337e-32, 0, 0, 7.96018e-35, 1.91877e-35, 0, 5.00092e-30, 0, 0, 0
0.0845903, 0, 5.46611e-29, 0, 1.41421, -5.46611e-29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.75525e-31, 0, 0, 8.65622e-34, 2.68826e-33, 0, 5.43821e-29, 0, 0, 0
0.0924593, 0, 3.73097e-28, 0, 1.41421, -3.73097e-28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.88058e-30, 0, 0, 5.90825e-33, 2.92937e-32, 0, 3.71181e-28, 0, 0, 0
0.100328, 0, 2.03548e-27, 0, 1.41421, -2.03548e-27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.02595e-29, 0, 0, 3.22326e-32, 2.01828e-31, 0, 2.02499e-27, 0, 0, 0
0.108197, 0, 9.67206e-27, 0, 1.41421, -9.67206e-27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.87498e-29, 0, 0, 1.53321e-31, 1.10989e-30, 0, 9.62205e-27, 0, 0, 0
0.116067, 0, 4.17142e-26, 0, 1.41421, -4.17142e-26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.10248e-28, 0, 0, 6.6269e-31, 5.30699e-30, 0, 4.1498e-26, 0, 0, 0
0.123936, 0, 1.67119e-25, 0, 1.41421, -1.67119e-25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.42304e-28, 0, 0, 2.66298e-30, 2.30021e-29, 0, 1.66251e-25, 0, 0, 0
0.131805, 0, 6.30957e-25, 0, 1.41421, -6.30957e-25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.18009e-27, 0, 0, 1.00908e-29, 9.25335e-29, 0, 6.27674e-25, 0, 0, 0
0.139674, 0, 2.26671e-24, 0, 1.41421, -2.26671e-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.14244e-26, 0, 0, 3.64005e-29, 3.50613e-28, 0, 2.2549e-24, 0, 0, 0
0.147543, 0, 7.80159e-24, 0, 1.41421, -7.80159e-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.93202e-26, 0, 0, 1.25846e-28, 1.26363e-27, 0, 7.76088e-24, 0, 0, 0
0.155412, 0, 2.5856e-23, 0, 1.41421, -2.5856e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.30314e-25, 0, 0, 4.19087e-28, 4.36203e-27, 0, 2.57209e-23, 0, 0, 0
