   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_63.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.0139432, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00602295, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00189725, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00981746, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0177377, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0256579, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0335781, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0414983, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0494185, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0573387, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0652589, 0, 6.6488e-30, 0, 1.41421, -6.6488e-30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.49973e-32, 0, 0, 1.10443e-34, 6.63874e-36, 0, 6.63368e-30, 0, 0, 0
0.0731791, 0, 6.85727e-29, 0, 1.41421, -6.85727e-29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.54673e-31, 0, 0, 1.13904e-33, 9.97443e-34, 0, 6.84159e-29, 0, 0, 0
0.0810993, 0, 4.44885e-28, 0, 1.41421, -4.44885e-28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.00348e-30, 0, 0, 7.38978e-33, 1.02173e-32, 0, 4.43864e-28, 0, 0, 0
0.0890195, 0, 2.31217e-27, 0, 1.41421, -2.31217e-27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.21527e-30, 0, 0, 3.84061e-32, 6.65372e-32, 0, 2.30685e-27, 0, 0, 0
0.0969397, 0, 1.04892e-26, 0, 1.41421, -1.04892e-26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.36591e-29, 0, 0, 1.74463e-31, 3.47336e-31, 0, 1.0465e-26, 0, 0, 0
0.10486, 0, 4.32818e-26, 0, 1.41421, -4.32818e-26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.76246e-29, 0, 0, 7.21767e-31, 1.58189e-30, 0, 4.31819e-26, 0, 0, 0
0.11278, 0, 1.66239e-25, 0, 1.41421, -1.66239e-25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.74959e-28, 0, 0, 2.78196e-30, 6.5492e-30, 0, 1.65854e-25, 0, 0, 0
0.1207, 0, 6.02903e-25, 0, 1.41421, -6.02903e-25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.35988e-27, 0, 0, 1.01313e-29, 2.52295e-29, 0, 6.01508e-25, 0, 0, 0
0.128621, 0, 2.08452e-24, 0, 1.41421, -2.08452e-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.70172e-27, 0, 0, 3.51894e-29, 9.17531e-29, 0, 2.07969e-24, 0, 0, 0
0.136541, 0, 6.9174e-24, 0, 1.41421, -6.9174e-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.56025e-26, 0, 0, 1.17352e-28, 3.18061e-28, 0, 6.90137e-24, 0, 0, 0
