   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_151.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.075761, 0, 4.14673e-16, 0, 1.41421, -4.14673e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.86969e-18, 0, 5.72279e-21, 1.75819e-18, 0, 4.11039e-16, 0, 0
0.0836354, 0, 7.32262e-16, 0, 1.41421, -7.32262e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.30135e-18, 0, 1.02751e-20, 3.17154e-18, 0, 7.25779e-16, 0, 0
0.0915098, 0, 1.28407e-15, 0, 1.41421, -1.28407e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.78857e-18, 0, 1.83246e-20, 5.68416e-18, 0, 1.27258e-15, 0, 0
0.0993842, 0, 2.23622e-15, 0, 1.41421, -2.23622e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.00798e-17, 0, 3.24634e-20, 1.0123e-17, 0, 2.21599e-15, 0, 0
0.107259, 0, 3.86792e-15, 0, 1.41421, -3.86792e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.74329e-17, 0, 5.71352e-20, 1.79164e-17, 0, 3.83251e-15, 0, 0
0.115133, 0, 6.64529e-15, 0, 1.41421, -6.64529e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.99473e-17, 0, 9.99087e-20, 3.15167e-17, 0, 6.58373e-15, 0, 0
0.123007, 0, 1.13411e-14, 0, 1.41421, -1.13411e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.1103e-17, 0, 1.73591e-19, 5.51089e-17, 0, 1.12347e-14, 0, 0
0.130882, 0, 1.92277e-14, 0, 1.41421, -1.92277e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.66298e-17, 0, 2.99726e-19, 9.57948e-17, 0, 1.9045e-14, 0, 0
0.138756, 0, 3.23863e-14, 0, 1.41421, -3.23863e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.45897e-16, 0, 5.14313e-19, 1.65555e-16, 0, 3.20744e-14, 0, 0
0.146631, 0, 5.41976e-14, 0, 1.41421, -5.41976e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.44121e-16, 0, 8.77146e-19, 2.84485e-16, 0, 5.36681e-14, 0, 0
0.154505, 0, 9.01171e-14, 0, 1.41421, -9.01171e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.05855e-16, 0, 1.48694e-18, 4.8611e-16, 0, 8.92236e-14, 0, 0
0.162379, 0, 1.49172e-13, 0, 1.41421, -1.49172e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.71712e-16, 0, 2.5142e-18, 8.29624e-16, 0, 1.47668e-13, 0, 0
0.170254, 0, 2.44841e-13, 0, 1.41421, -2.44841e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.10234e-15, 0, 4.21061e-18, 1.40155e-15, 0, 2.42333e-13, 0, 0
0.178128, 0, 3.99359e-13, 0, 1.41421, -3.99359e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.79774e-15, 0, 7.01119e-18, 2.35527e-15, 0, 3.95199e-13, 0, 0
0.186003, 0, 6.47349e-13, 0, 1.41421, -6.47349e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.91361e-15, 0, 1.16086e-17, 3.93725e-15, 0, 6.40486e-13, 0, 0
0.193877, 0, 1.04285e-12, 0, 1.41421, -1.04285e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.69292e-15, 0, 1.91139e-17, 6.54789e-15, 0, 1.03159e-12, 0, 0
0.201751, 0, 1.66967e-12, 0, 1.41421, -1.66967e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.51238e-15, 0, 3.13003e-17, 1.08343e-14, 0, 1.65129e-12, 0, 0
0.209626, 0, 2.65691e-12, 0, 1.41421, -2.65691e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.19522e-14, 0, 5.09843e-17, 1.78375e-14, 0, 2.62707e-12, 0, 0
0.2175, 0, 4.20215e-12, 0, 1.41421, -4.20215e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.89002e-14, 0, 8.2616e-17, 2.92238e-14, 0, 4.15394e-12, 0, 0
0.225375, 0, 6.60582e-12, 0, 1.41421, -6.60582e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.97063e-14, 0, 1.33197e-16, 4.76488e-14, 0, 6.52834e-12, 0, 0
0.233249, 0, 1.03218e-11, 0, 1.41421, -1.03218e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.64091e-14, 0, 2.13698e-16, 7.73259e-14, 0, 1.01979e-11, 0, 0
0.241123, 0, 1.60313e-11, 0, 1.41421, -1.60313e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.20682e-14, 0, 3.41238e-16, 1.24912e-13, 0, 1.5834e-11, 0, 0
0.248998, 0, 2.475e-11, 0, 1.41421, -2.475e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.11245e-13, 0, 5.42447e-16, 2.00883e-13, 0, 2.44373e-11, 0, 0
0.256872, 0, 3.79828e-11, 0, 1.41421, -3.79828e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.70699e-13, 0, 8.58615e-16, 3.2166e-13, 0, 3.74896e-11, 0, 0
0.264747, 0, 5.79449e-11, 0, 1.41421, -5.79449e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.60378e-13, 0, 1.3536e-15, 5.12894e-13, 0, 5.71702e-11, 0, 0
0.272621, 0, 8.78756e-11, 7.00649e-45, 1.41421, -8.78756e-11, 7.00649e-45, 0, 7.00649e-45, 7.00649e-45, 7.00649e-45, 7.00649e-45, 7.00649e-45, 7.00649e-45, 7.00649e-45, 7.00649e-45, 7.00649e-45, 7.00649e-45, 3.94831e-13, 7.00649e-45, 2.12595e-15, 8.14517e-13, 7.00649e-45, 8.66641e-11, 7.00649e-45, 7.00649e-45
0.280495, 0, 1.32483e-10, 1.44334e-43, 1.41421, -1.32483e-10, 1.44334e-43, 0, 1.44334e-43, 1.44334e-43, 1.44334e-43, 1.44334e-43, 1.44334e-43, 1.44334e-43, 1.44334e-43, 1.44334e-43, 1.44334e-43, 1.44334e-43, 5.95209e-13, 1.44334e-43, 3.32754e-15, 1.28851e-12, 1.44334e-43, 1.30596e-10, 1.44334e-43, 1.44334e-43
0.28837, 0, 1.98565e-10, 2.10895e-42, 1.41421, -1.98565e-10, 2.10895e-42, 0, 2.10895e-42, 2.10895e-42, 2.10895e-42, 2.10895e-42, 2.10895e-42, 2.10895e-42, 2.10895e-42, 2.10895e-42, 2.10895e-42, 2.10895e-42, 8.92053e-13, 2.10895e-42, 5.19208e-15, 2.0308e-12, 2.10895e-42, 1.95637e-10, 2.10895e-42, 2.10895e-42
0.296244, 0, 2.95872e-10, 2.83258e-41, 1.41421, -2.95872e-10, 2.83258e-41, 0, 2.83258e-41, 2.83258e-41, 2.83258e-41, 2.83258e-41, 2.83258e-41, 2.83258e-41, 2.83258e-41, 2.83258e-41, 2.83258e-41, 2.83258e-41, 1.3292e-12, 2.83258e-41, 8.07907e-15, 3.18945e-12, 2.83258e-41, 2.91346e-10, 2.83258e-41, 2.83258e-41
0.304119, 0, 4.38309e-10, 3.41442e-40, 1.41421, -4.38309e-10, 3.41442e-40, 0, 3.41442e-40, 3.41442e-40, 3.41442e-40, 3.41442e-40, 3.41442e-40, 3.41442e-40, 3.41442e-40, 3.41442e-40, 3.41442e-40, 3.41442e-40, 1.96919e-12, 3.41442e-40, 1.25414e-14, 4.99254e-12, 3.41442e-40, 4.31335e-10, 3.41442e-40, 3.41442e-40
0.311993, 0, 6.45572e-10, 3.70782e-39, 1.41421, -6.45572e-10, 3.70782e-39, 0, 3.70782e-39, 3.70782e-39, 3.70782e-39, 3.70782e-39, 3.70782e-39, 3.70782e-39, 3.70782e-39, 3.70782e-39, 3.70782e-39, 3.70782e-39, 2.90065e-12, 3.70782e-39, 1.94295e-14, 7.79063e-12, 3.70782e-39, 6.34861e-10, 3.70782e-39, 3.70782e-39
0.319867, 0, 9.45388e-10, 3.64293e-38, 1.41421, -9.45388e-10, 3.64293e-38, 0, 3.64293e-38, 3.64293e-38, 3.64293e-38, 3.64293e-38, 3.64293e-38, 3.64293e-38, 3.64293e-38, 3.64293e-38, 3.64293e-38, 3.64293e-38, 4.2485e-12, 3.64293e-38, 3.00522e-14, 1.21216e-11, 3.64293e-38, 9.28987e-10, 3.64293e-38, 3.64293e-38
0.327742, 0, 1.37655e-09, 3.2556e-37, 1.41421, -1.37655e-09, 3.2556e-37, 0, 3.2556e-37, 3.2556e-37, 3.2556e-37, 3.2556e-37, 3.2556e-37, 3.2556e-37, 3.2556e-37, 3.2556e-37, 3.2556e-37, 3.2556e-37, 6.18768e-12, 3.2556e-37, 4.64253e-14, 1.88093e-11, 3.2556e-37, 1.35151e-09, 3.2556e-37, 3.2556e-37
0.335616, 0, 1.99302e-09, 2.66054e-36, 1.41421, -1.99302e-09, 2.66054e-36, 0, 2.66054e-36, 2.66054e-36, 2.66054e-36, 2.66054e-36, 2.66054e-36, 2.66054e-36, 2.66054e-36, 2.66054e-36, 2.66054e-36, 2.66054e-36, 8.96178e-12, 2.66054e-36, 7.16562e-14, 2.91141e-11, 2.66054e-36, 1.95487e-09, 2.66054e-36, 2.66054e-36
0.343491, 0, 2.86935e-09, 1.99771e-35, 1.41421, -2.86935e-09, 1.99771e-35, 0, 1.99771e-35, 1.99771e-35, 1.99771e-35, 1.99771e-35, 1.99771e-35, 1.99771e-35, 1.99771e-35, 1.99771e-35, 1.99771e-35, 1.99771e-35, 1.2908e-11, 1.99771e-35, 1.10539e-13, 4.49613e-11, 1.99771e-35, 2.81137e-09, 1.99771e-35, 1.99771e-35
0.351365, 0, 4.10798e-09, 1.38378e-34, 1.41421, -4.10798e-09, 1.38378e-34, 0, 1.38378e-34, 1.38378e-34, 1.38378e-34, 1.38378e-34, 1.38378e-34, 1.38378e-34, 1.38378e-34, 1.38378e-34, 1.38378e-34, 1.38378e-34, 1.84905e-11, 1.38378e-34, 1.70475e-13, 6.9288e-11, 1.38378e-34, 4.02003e-09, 1.38378e-34, 1.38378e-34
0.359239, 0, 5.84885e-09, 9.41089e-34, 1.41421, -5.84885e-09, 9.41089e-34, 0, 9.41089e-34, 9.41089e-34, 9.41089e-34, 9.41089e-34, 9.41089e-34, 9.41089e-34, 9.41089e-34, 9.41089e-34, 9.41089e-34, 9.41089e-34, 2.63444e-11, 9.41089e-34, 2.62898e-13, 1.0657e-10, 9.41089e-34, 5.71567e-09, 9.41089e-34, 9.41089e-34
0.367114, 0, 8.28194e-09, 6.15783e-33, 1.41421, -8.28194e-09, 6.15783e-33, 0, 6.15783e-33, 6.15783e-33, 6.15783e-33, 6.15783e-33, 6.15783e-33, 6.15783e-33, 6.15783e-33, 6.15783e-33, 6.15783e-33, 6.15783e-33, 3.73344e-11, 6.15783e-33, 4.05465e-13, 1.63616e-10, 6.15783e-33, 8.08059e-09, 6.15783e-33, 6.15783e-33
0.374988, 0, 1.16639e-08, 3.78103e-32, 1.41421, -1.16639e-08, 3.78103e-32, 0, 3.78103e-32, 3.78103e-32, 3.78103e-32, 3.78103e-32, 3.78103e-32, 3.78103e-32, 3.78103e-32, 3.78103e-32, 3.78103e-32, 3.78103e-32, 5.26313e-11, 3.78103e-32, 6.25447e-13, 2.50769e-10, 3.78103e-32, 1.13598e-08, 3.78103e-32, 3.78103e-32
0.382863, 0, 1.63392e-08, 2.1692e-31, 1.41421, -1.63392e-08, 2.1692e-31, 0, 2.1692e-31, 2.1692e-31, 2.1692e-31, 2.1692e-31, 2.1692e-31, 2.1692e-31, 2.1692e-31, 2.1692e-31, 2.1692e-31, 2.1692e-31, 7.38119e-11, 2.1692e-31, 9.64919e-13, 3.83717e-10, 2.1692e-31, 1.58807e-08, 2.1692e-31, 2.1692e-31
0.390737, 0, 2.27682e-08, 1.16435e-30, 1.41421, -2.27682e-08, 1.16435e-30, 0, 1.16435e-30, 1.16435e-30, 1.16435e-30, 1.16435e-30, 1.16435e-30, 1.16435e-30, 1.16435e-30, 1.16435e-30, 1.16435e-30, 1.16435e-30, 1.02989e-10, 1.16435e-30, 1.4887e-12, 5.86192e-10, 1.16435e-30, 2.20776e-08, 1.16435e-30, 1.16435e-30
0.398611, 0, 3.15627e-08, 5.86421e-30, 1.41421, -3.15627e-08, 5.86421e-30, 0, 5.86421e-30, 5.86421e-30, 5.86421e-30, 5.86421e-30, 5.86421e-30, 5.86421e-30, 5.86421e-30, 5.86421e-30, 5.86421e-30, 5.86421e-30, 1.4298e-10, 5.86421e-30, 2.29646e-12, 8.94019e-10, 5.86421e-30, 3.05234e-08, 5.86421e-30, 5.86421e-30
0.406486, 0, 4.35317e-08, 2.7798e-29, 1.41421, -4.35317e-08, 2.7798e-29, 0, 2.7798e-29, 2.7798e-29, 2.7798e-29, 2.7798e-29, 2.7798e-29, 2.7798e-29, 2.7798e-29, 2.7798e-29, 2.7798e-29, 2.7798e-29, 1.97523e-10, 2.7798e-29, 3.54108e-12, 1.36111e-09, 2.7798e-29, 4.19695e-08, 2.7798e-29, 2.7798e-29
0.41436, 0, 5.97398e-08, 1.24419e-28, 1.41421, -5.97398e-08, 1.24419e-28, 0, 1.24419e-28, 1.24419e-28, 1.24419e-28, 1.24419e-28, 1.24419e-28, 1.24419e-28, 1.24419e-28, 1.24419e-28, 1.24419e-28, 1.24419e-28, 2.71555e-10, 1.24419e-28, 5.45624e-12, 2.06833e-09, 1.24419e-28, 5.73944e-08, 1.24419e-28, 1.24419e-28
0.422235, 0, 8.15823e-08, 5.27396e-28, 1.41421, -8.15823e-08, 5.27396e-28, 0, 5.27396e-28, 5.27396e-28, 5.27396e-28, 5.27396e-28, 5.27396e-28, 5.27396e-28, 5.27396e-28, 5.27396e-28, 5.27396e-28, 5.27396e-28, 3.71567e-10, 5.27396e-28, 8.39796e-12, 3.1365e-09, 5.27396e-28, 7.80658e-08, 5.27396e-28, 5.27396e-28
0.430109, 0, 1.1088e-07, 2.12322e-27, 1.41421, -1.1088e-07, 2.12322e-27, 0, 2.12322e-27, 2.12322e-27, 2.12322e-27, 2.12322e-27, 2.12322e-27, 2.12322e-27, 2.12322e-27, 2.12322e-27, 2.12322e-27, 2.12322e-27, 5.06052e-10, 2.12322e-27, 1.29063e-11, 4.74536e-09, 2.12322e-27, 1.05615e-07, 2.12322e-27, 2.12322e-27
0.437983, 0, 1.49998e-07, 8.14049e-27, 1.41421, -1.49998e-07, 8.14049e-27, 0, 8.14049e-27, 8.14049e-27, 8.14049e-27, 8.14049e-27, 8.14049e-27, 8.14049e-27, 8.14049e-27, 8.14049e-27, 8.14049e-27, 8.14049e-27, 6.86078e-10, 8.14049e-27, 1.97965e-11, 7.16102e-09, 8.14049e-27, 1.42131e-07, 8.14049e-27, 8.14049e-27
0.445858, 0, 2.01999e-07, 2.97975e-26, 1.41421, -2.01999e-07, 2.97975e-26, 0, 2.97975e-26, 2.97975e-26, 2.97975e-26, 2.97975e-26, 2.97975e-26, 2.97975e-26, 8.77794e-14, 2.97975e-26, 2.97975e-26, 2.97975e-26, 9.25995e-10, 2.97975e-26, 3.02933e-11, 1.07753e-08, 2.97975e-26, 1.90267e-07, 2.97975e-26, 2.97975e-26
0.453732, 0, 2.70835e-07, 1.04422e-25, 1.41421, -2.70835e-07, 1.04422e-25, 0, 1.04422e-25, 1.04422e-25, 1.04422e-25, 1.04422e-25, 1.04422e-25, 1.04422e-25, 2.78847e-13, 1.04422e-25, 1.04422e-25, 1.04422e-25, 1.24434e-09, 1.04422e-25, 4.62264e-11, 1.61617e-08, 1.04422e-25, 2.53382e-07, 1.04422e-25, 1.04422e-25
0.461607, 0, 3.63087e-07, 3.55306e-25, 1.41421, -3.63087e-07, 2.0224e-12, 0, 1.10097e-14, 3.61919e-14, 1.48725e-12, 7.25448e-15, 7.8833e-12, 3.11895e-14, 4.61044e-12, 5.09266e-12, 2.07711e-12, 1.42419e-09, 1.665e-09, 3.13855e-14, 7.03129e-11, 2.41547e-08, 9.55021e-16, 3.35736e-07, 3.55306e-25, 1.33587e-11
0.469481, 0, 4.86039e-07, 5.2244e-10, 1.41421, -4.86039e-07, 5.28843e-10, 5.2244e-10, 5.22475e-10, 5.22555e-10, 5.27148e-10, 5.22463e-10, 5.47397e-10, 5.22539e-10, 5.36399e-10, 5.38562e-10, 5.29016e-10, 5.0311e-09, 2.7409e-09, 5.2254e-10, 6.29011e-10, 3.64825e-08, 5.22443e-10, 4.4313e-07, 5.2244e-10, 5.64731e-10
0.477355, 0, 6.50003e-07, 1.64877e-09, 1.41421, -6.50003e-07, 1.66447e-09, 1.64877e-09, 1.64886e-09, 1.64905e-09, 1.66032e-09, 1.64883e-09, 1.70995e-09, 1.64902e-09, 1.6825e-09, 1.6883e-09, 1.66489e-09, 1.27018e-08, 4.59243e-09, 1.64902e-09, 1.80966e-09, 5.49563e-08, 1.64878e-09, 5.82256e-07, 1.64877e-09, 1.75245e-09
0.48523, 0, 8.70136e-07, 4.03084e-09, 1.41421, -8.70136e-07, 4.06587e-09, 4.03084e-09, 4.03103e-09, 4.03146e-09, 4.0566e-09, 4.03096e-09, 4.16741e-09, 4.03138e-09, 4.10558e-09, 4.11906e-09, 4.06682e-09, 2.87043e-08, 7.92079e-09, 4.03138e-09, 4.27267e-09, 8.26907e-08, 4.03085e-09, 7.62042e-07, 4.03084e-09, 4.26227e-09
0.493104, 0, 1.16877e-06, 8.98179e-09, 1.41421, -1.16877e-06, 9.05633e-09, 8.98179e-09, 8.98219e-09, 8.98312e-09, 9.03661e-09, 8.98206e-09, 9.27237e-09, 8.98294e-09, 9.14008e-09, 9.1695e-09, 9.05835e-09, 6.14773e-08, 1.41015e-08, 8.98295e-09, 9.34362e-09, 1.24486e-07, 8.98182e-09, 9.93954e-07, 8.98179e-09, 9.47419e-09
0.500979, 0, 1.58026e-06, 1.90852e-08, 1.41421, -1.58026e-06, 1.9239e-08, 1.90852e-08, 1.9086e-08, 1.9088e-08, 1.91983e-08, 1.90858e-08, 1.96846e-08, 1.90876e-08, 1.94104e-08, 1.94724e-08, 1.92431e-08, 1.27373e-07, 2.57966e-08, 1.90876e-08, 1.96239e-08, 1.87844e-07, 1.90853e-08, 1.2932e-06, 1.90852e-08, 2.01009e-08
0.508853, 0, 2.1592e-06, 3.93312e-08, 1.41421, -2.1592e-06, 3.96409e-08, 3.93312e-08, 3.93328e-08, 3.93367e-08, 3.9559e-08, 3.93323e-08, 4.05387e-08, 3.93359e-08, 4.00524e-08, 4.01112e-08, 3.96493e-08, 2.57483e-07, 4.80944e-08, 3.9336e-08, 4.01291e-08, 2.84703e-07, 3.93313e-08, 1.68048e-06, 3.93312e-08, 4.13774e-08
0.516728, 0, 2.99371e-06, 7.91671e-08, 1.41421, -2.99371e-06, 7.97786e-08, 7.91671e-08, 7.91705e-08, 7.91781e-08, 7.96168e-08, 7.91693e-08, 8.15505e-08, 7.91766e-08, 8.06686e-08, 8.07068e-08, 7.97951e-08, 5.09747e-07, 9.05646e-08, 7.91766e-08, 8.03428e-08, 4.33726e-07, 7.91674e-08, 2.18481e-06, 7.91671e-08, 8.32059e-08
0.524602, 0, 4.23085e-06, 1.56137e-07, 1.41421, -4.23085e-06, 1.57321e-07, 1.56137e-07, 1.56143e-07, 1.56158e-07, 1.57008e-07, 1.56141e-07, 1.60753e-07, 1.56155e-07, 1.60007e-07, 1.59119e-07, 1.57353e-07, 9.90089e-07, 1.70903e-07, 1.56155e-07, 1.5786e-07, 6.65472e-07, 1.56138e-07, 2.84844e-06, 1.56137e-07, 1.63959e-07
0.532476, 0, 6.11423e-06, 3.02187e-07, 1.41421, -6.11423e-06, 3.04439e-07, 3.02187e-07, 3.02199e-07, 3.02227e-07, 3.03843e-07, 3.02195e-07, 3.10967e-07, 3.02222e-07, 3.10795e-07, 3.07859e-07, 3.045e-07, 1.88834e-06, 3.21243e-07, 3.02222e-07, 3.04698e-07, 1.0295e-06, 3.02188e-07, 3.7349e-06, 3.02187e-07, 3.17065e-07
0.540351, 0, 9.05117e-06, 5.74346e-07, 1.41421, -9.05117e-06, 5.78554e-07, 5.74346e-07, 5.74369e-07, 5.74421e-07, 5.77441e-07, 5.74361e-07, 5.90751e-07, 5.74411e-07, 5.92282e-07, 5.84944e-07, 5.78668e-07, 3.53809e-06, 5.98845e-07, 5.74411e-07, 5.77984e-07, 1.60666e-06, 5.74348e-07, 4.94236e-06, 5.74346e-07, 6.02145e-07
0.548225, 0, 1.37183e-05, 1.07243e-06, 1.41421, -1.37183e-05, 1.08016e-06, 1.07243e-06, 1.07247e-06, 1.07257e-06, 1.07812e-06, 1.07246e-06, 1.10255e-06, 1.07255e-06, 1.10843e-06, 1.09189e-06, 1.08037e-06, 6.51405e-06, 1.10381e-06, 1.07255e-06, 1.07767e-06, 2.52876e-06, 1.07244e-06, 6.62536e-06, 1.07243e-06, 1.12347e-06
0.556099, 0, 2.12292e-05, 1.9677e-06, 1.41421, -2.12292e-05, 1.98164e-06, 1.9677e-06, 1.96778e-06, 1.96795e-06, 1.97795e-06, 1.96775e-06, 2.02205e-06, 1.96792e-06, 2.03737e-06, 2.00281e-06, 1.98202e-06, 1.17868e-05, 2.00774e-06, 1.96792e-06, 1.97521e-06, 4.00986e-06, 1.96771e-06, 9.02991e-06, 1.9677e-06, 2.0598e-06
0.563974, 0, 3.33961e-05, 3.54817e-06, 1.41421, -3.33961e-05, 3.5729e-06, 3.54817e-06, 3.5483e-06, 3.54861e-06, 3.56635e-06, 3.54826e-06, 3.64456e-06, 3.54855e-06, 3.6812e-06, 3.61044e-06, 3.57356e-06, 2.09628e-05, 3.59907e-06, 3.54855e-06, 3.55886e-06, 6.39492e-06, 3.54818e-06, 1.25483e-05, 3.54817e-06, 3.71151e-06
0.571848, 0, 5.31226e-05, 6.28854e-06, 1.41421, -5.31226e-05, 6.33166e-06, 6.28854e-06, 6.28878e-06, 6.28932e-06, 6.32025e-06, 6.2887e-06, 6.45659e-06, 6.28921e-06, 6.53914e-06, 6.39711e-06, 6.33282e-06, 3.66485e-05, 6.35304e-06, 6.28921e-06, 6.30369e-06, 1.02343e-05, 6.28856e-06, 1.78037e-05, 6.28854e-06, 6.57331e-06
0.579723, 0, 8.49893e-05, 1.09555e-05, 1.41421, -8.49893e-05, 1.10294e-05, 1.09555e-05, 1.09559e-05, 1.09568e-05, 1.10098e-05, 1.09558e-05, 1.12435e-05, 1.09566e-05, 1.14211e-05, 1.11416e-05, 1.10314e-05, 6.29867e-05, 1.10369e-05, 1.09566e-05, 1.09768e-05, 1.63948e-05, 1.09555e-05, 2.57801e-05, 1.09555e-05, 1.14435e-05
0.587597, 0, 0.000136087, 1.87623e-05, 1.41421, -0.000136087, 1.88868e-05, 1.87623e-05, 1.8763e-05, 1.87645e-05, 1.88538e-05, 1.87627e-05, 1.92476e-05, 1.87642e-05, 1.96154e-05, 1.90758e-05, 1.88902e-05, 0.000106429, 1.88648e-05, 1.87642e-05, 1.87922e-05, 2.62222e-05, 1.87624e-05, 3.80022e-05, 1.87623e-05, 1.95846e-05
0.595472, 0, 0.000217199, 3.15896e-05, 1.41421, -0.000217199, 3.17958e-05, 3.15896e-05, 3.15907e-05, 3.15933e-05, 3.17413e-05, 3.15903e-05, 3.23935e-05, 3.15928e-05, 3.31309e-05, 3.21089e-05, 3.18014e-05, 0.000176819, 3.17182e-05, 3.15928e-05, 3.16313e-05, 4.17728e-05, 3.15897e-05, 5.68082e-05, 3.15896e-05, 3.29518e-05
0.603346, 0, 0.000344415, 5.22929e-05, 1.41421, -0.000344415, 5.26289e-05, 5.22929e-05, 5.22948e-05, 5.2299e-05, 5.254e-05, 5.22941e-05, 5.36024e-05, 5.22981e-05, 5.50383e-05, 5.31389e-05, 5.2638e-05, 0.00028886, 5.24539e-05, 5.22982e-05, 5.23507e-05, 6.61349e-05, 5.22931e-05, 8.572e-05, 5.22929e-05, 5.45119e-05
