   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_59.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.198838, 0, 1.52964e-20, 0, 1.41421, -1.52964e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.62189e-22, 0, 0, 2.29002e-25, 1.39824e-24, 0, 1.51326e-20, 0, 0, 0
0.206727, 0, 4.2188e-20, 0, 1.41421, -4.2188e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.47321e-22, 0, 0, 6.35055e-25, 3.96603e-24, 0, 4.17361e-20, 0, 0, 0
0.214615, 0, 1.13945e-19, 0, 1.41421, -1.13945e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.20816e-21, 0, 0, 1.72512e-24, 1.10035e-23, 0, 1.12724e-19, 0, 0, 0
0.222503, 0, 3.01653e-19, 0, 1.41421, -3.01653e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.19842e-21, 0, 0, 4.59481e-24, 2.9894e-23, 0, 2.9842e-19, 0, 0, 0
0.230391, 0, 7.83386e-19, 0, 1.41421, -7.83386e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.30619e-21, 0, 0, 1.20091e-23, 7.96039e-23, 0, 7.74988e-19, 0, 0, 0
0.238279, 0, 1.99712e-18, 0, 1.41421, -1.99712e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.11753e-20, 0, 0, 3.08221e-23, 2.07943e-22, 0, 1.97571e-18, 0, 0, 0
0.246168, 0, 5.00113e-18, 0, 1.41421, -5.00113e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.30264e-20, 0, 0, 7.77325e-23, 5.33256e-22, 0, 4.94749e-18, 0, 0, 0
0.254056, 0, 1.23085e-17, 0, 1.41421, -1.23085e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.30505e-19, 0, 0, 1.92743e-22, 1.34337e-21, 0, 1.21765e-17, 0, 0, 0
0.261944, 0, 3.02306e-17, 0, 1.41421, -3.02306e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.2053e-19, 0, 0, 4.77996e-22, 3.39034e-21, 0, 2.99062e-17, 0, 0, 0
0.269832, 0, 7.18164e-17, 0, 1.41421, -7.18164e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.61453e-19, 0, 0, 1.14488e-21, 8.23489e-21, 0, 7.10456e-17, 0, 0, 0
0.27772, 0, 1.67945e-16, 0, 1.41421, -1.67945e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.78067e-18, 0, 0, 2.70052e-21, 1.96862e-20, 0, 1.66141e-16, 0, 0, 0
0.285608, 0, 3.86734e-16, 0, 1.41421, -3.86734e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.10041e-18, 0, 0, 6.2754e-21, 4.63366e-20, 0, 3.82581e-16, 0, 0, 0
0.293497, 0, 8.77179e-16, 0, 1.41421, -8.77179e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.30038e-18, 0, 0, 1.43707e-20, 1.07423e-19, 0, 8.67756e-16, 0, 0, 0
0.301385, 0, 1.96023e-15, 0, 1.41421, -1.96023e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.07834e-17, 0, 0, 3.24403e-20, 2.45368e-19, 0, 1.93917e-15, 0, 0, 0
0.309273, 0, 4.31691e-15, 0, 1.41421, -4.31691e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.57699e-17, 0, 0, 7.22066e-20, 5.52357e-19, 0, 4.27052e-15, 0, 0, 0
0.317161, 0, 9.37078e-15, 0, 1.41421, -9.37078e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.93525e-17, 0, 0, 1.58515e-19, 1.2258e-18, 0, 9.27005e-15, 0, 0, 0
0.325049, 0, 2.00541e-14, 0, 1.41421, -2.00541e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.12619e-16, 0, 0, 3.43303e-19, 2.68245e-18, 0, 1.98385e-14, 0, 0, 0
0.332938, 0, 4.23187e-14, 0, 1.41421, -4.23187e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.4867e-16, 0, 0, 7.33676e-19, 5.78974e-18, 0, 4.18635e-14, 0, 0, 0
0.340826, 0, 8.80705e-14, 0, 1.41421, -8.80705e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.33734e-16, 0, 0, 1.54759e-18, 1.23283e-17, 0, 8.71229e-14, 0, 0, 0
0.348714, 0, 1.80786e-13, 0, 1.41421, -1.80786e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9167e-15, 0, 0, 3.22287e-18, 2.59033e-17, 0, 1.7884e-13, 0, 0, 0
0.356602, 0, 3.66092e-13, 0, 1.41421, -3.66092e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.88134e-15, 0, 0, 6.62802e-18, 5.37168e-17, 0, 3.62151e-13, 0, 0, 0
0.36449, 0, 7.31418e-13, 0, 1.41421, -7.31418e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.75465e-15, 0, 0, 1.34651e-17, 1.09966e-16, 0, 7.2354e-13, 0, 0, 0
0.372378, 0, 1.44192e-12, 0, 1.41421, -1.44192e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.52879e-14, 0, 0, 2.70312e-17, 2.22287e-16, 0, 1.42638e-12, 0, 0, 0
0.380267, 0, 2.8052e-12, 6.5861e-44, 1.41421, -2.8052e-12, 0, 6.5861e-44, 6.5861e-44, 6.5861e-44, 6.5861e-44, 6.5861e-44, 6.5861e-44, 6.5861e-44, 6.5861e-44, 6.5861e-44, 6.5861e-44, 6.5861e-44, 6.5861e-44, 2.97433e-14, 6.5861e-44, 6.5861e-44, 5.36441e-17, 4.43782e-16, 6.5861e-44, 2.77496e-12, 6.5861e-44, 6.5861e-44, 6.5861e-44
0.388155, 0, 5.38616e-12, 1.20091e-42, 1.41421, -5.38616e-12, 0, 1.20091e-42, 1.20091e-42, 1.20091e-42, 1.20091e-42, 1.20091e-42, 1.20091e-42, 1.20091e-42, 1.20091e-42, 1.20091e-42, 1.20091e-42, 1.20091e-42, 1.20091e-42, 5.71129e-14, 1.20091e-42, 1.20091e-42, 1.05287e-16, 8.75257e-16, 1.20091e-42, 5.32807e-12, 1.20091e-42, 1.20091e-42, 1.20091e-42
0.396043, 0, 1.02078e-11, 1.76998e-41, 1.41421, -1.02078e-11, 0, 1.76998e-41, 1.76998e-41, 1.76998e-41, 1.76998e-41, 1.76998e-41, 1.76998e-41, 1.76998e-41, 1.76998e-41, 1.76998e-41, 1.76998e-41, 1.76998e-41, 1.76998e-41, 1.08251e-13, 1.76998e-41, 1.76998e-41, 2.04482e-16, 1.70584e-15, 1.76998e-41, 1.00976e-11, 1.76998e-41, 1.76998e-41, 1.76998e-41
0.403931, 0, 1.90968e-11, 2.29533e-40, 1.41421, -1.90968e-11, 0, 2.29533e-40, 2.29533e-40, 2.29533e-40, 2.29533e-40, 2.29533e-40, 2.29533e-40, 2.29533e-40, 2.29533e-40, 2.29533e-40, 2.29533e-40, 2.29533e-40, 2.29533e-40, 2.02549e-13, 2.29533e-40, 2.29533e-40, 3.93218e-16, 3.28637e-15, 2.29533e-40, 1.88906e-11, 2.29533e-40, 2.29533e-40, 2.29533e-40
0.411819, 0, 3.52703e-11, 2.66854e-39, 1.41421, -3.52703e-11, 0, 2.66854e-39, 2.66854e-39, 2.66854e-39, 2.66854e-39, 2.66854e-39, 2.66854e-39, 2.66854e-39, 2.66854e-39, 2.66854e-39, 2.66854e-39, 2.66854e-39, 2.66854e-39, 3.74176e-13, 2.66854e-39, 2.66854e-39, 7.49243e-16, 6.26093e-15, 2.66854e-39, 3.48891e-11, 2.66854e-39, 2.66854e-39, 2.66854e-39
0.419708, 0, 6.43157e-11, 2.80279e-38, 1.41421, -6.43157e-11, 0, 2.80279e-38, 2.80279e-38, 2.80279e-38, 2.80279e-38, 2.80279e-38, 2.80279e-38, 2.80279e-38, 2.80279e-38, 2.80279e-38, 2.80279e-38, 2.80279e-38, 2.80279e-38, 6.82527e-13, 2.80279e-38, 2.80279e-38, 1.41575e-15, 1.18006e-14, 2.80279e-38, 6.362e-11, 2.80279e-38, 2.80279e-38, 2.80279e-38
0.427596, 0, 1.15804e-10, 2.67484e-37, 1.41421, -1.15804e-10, 0, 2.67484e-37, 2.67484e-37, 2.67484e-37, 2.67484e-37, 2.67484e-37, 2.67484e-37, 2.67484e-37, 2.67484e-37, 2.67484e-37, 2.67484e-37, 2.67484e-37, 2.67484e-37, 1.22945e-12, 2.67484e-37, 2.67484e-37, 2.65543e-15, 2.20163e-14, 2.67484e-37, 1.1455e-10, 2.67484e-37, 2.67484e-37, 2.67484e-37
0.435484, 0, 2.05905e-10, 2.33204e-36, 1.41421, -2.05905e-10, 0, 2.33204e-36, 2.33204e-36, 2.33204e-36, 2.33204e-36, 2.33204e-36, 2.33204e-36, 2.33204e-36, 2.33204e-36, 2.33204e-36, 2.33204e-36, 2.33204e-36, 2.33204e-36, 2.1873e-12, 2.33204e-36, 2.33204e-36, 4.94901e-15, 4.06865e-14, 2.33204e-36, 2.03673e-10, 2.33204e-36, 2.33204e-36, 2.33204e-36
0.443372, 0, 3.61569e-10, 1.86695e-35, 1.41421, -3.61569e-10, 0, 1.86695e-35, 1.86695e-35, 1.86695e-35, 1.86695e-35, 1.86695e-35, 1.86695e-35, 1.86695e-35, 1.86695e-35, 1.86695e-35, 1.86695e-35, 1.86695e-35, 1.86695e-35, 3.84383e-12, 1.86695e-35, 1.86695e-35, 9.17544e-15, 7.45352e-14, 1.86695e-35, 3.57642e-10, 1.86695e-35, 1.86695e-35, 1.86695e-35
0.45126, 0, 6.27098e-10, 1.37889e-34, 1.41421, -6.27098e-10, 0, 1.37889e-34, 1.37889e-34, 1.37889e-34, 1.37889e-34, 1.37889e-34, 1.37889e-34, 1.37889e-34, 1.37889e-34, 1.37889e-34, 1.37889e-34, 1.37889e-34, 1.37889e-34, 6.67336e-12, 1.37889e-34, 1.37889e-34, 1.69418e-14, 1.35484e-13, 1.37889e-34, 6.20273e-10, 1.37889e-34, 1.37889e-34, 1.37889e-34
0.459148, 0, 1.07434e-09, 9.74144e-34, 1.41421, -1.07434e-09, 0, 9.74144e-34, 9.74144e-34, 9.74144e-34, 9.74144e-34, 9.74144e-34, 9.74144e-34, 9.74144e-34, 9.74144e-34, 9.74144e-34, 9.74144e-34, 9.74144e-34, 9.74144e-34, 1.14477e-11, 9.74144e-34, 9.74144e-34, 3.11894e-14, 2.44633e-13, 9.74144e-34, 1.06262e-09, 9.74144e-34, 9.74144e-34, 9.74144e-34
0.467037, 0, 1.81827e-09, 6.68926e-33, 1.41421, -1.81827e-09, 0, 6.68926e-33, 6.68926e-33, 6.68926e-33, 6.68926e-33, 6.68926e-33, 6.68926e-33, 6.68926e-33, 6.68926e-33, 6.68926e-33, 6.68926e-33, 6.68926e-33, 6.68926e-33, 1.94069e-11, 6.68926e-33, 6.68926e-33, 5.73074e-14, 4.39332e-13, 6.68926e-33, 1.79837e-09, 6.68926e-33, 6.68926e-33, 6.68926e-33
0.474925, 0, 3.04038e-09, 4.34358e-32, 1.41421, -3.04038e-09, 0, 4.34358e-32, 4.34358e-32, 4.34358e-32, 4.34358e-32, 4.34358e-32, 4.34358e-32, 4.34358e-32, 4.34358e-32, 4.34358e-32, 4.34358e-32, 4.34358e-32, 4.34358e-32, 3.25196e-11, 4.34358e-32, 4.34358e-32, 1.05179e-13, 7.85855e-13, 4.34358e-32, 3.00697e-09, 4.34358e-32, 4.34358e-32, 4.34358e-32
0.482813, 0, 5.02345e-09, 2.64534e-31, 1.41421, -5.02345e-09, 0, 2.64534e-31, 2.64534e-31, 2.64534e-31, 2.64534e-31, 2.64534e-31, 2.64534e-31, 2.64534e-31, 2.64534e-31, 2.64534e-31, 2.64534e-31, 2.64534e-31, 2.64534e-31, 5.38732e-11, 2.64534e-31, 2.64534e-31, 1.92935e-13, 1.40226e-12, 2.64534e-31, 4.96798e-09, 2.64534e-31, 2.64534e-31, 2.64534e-31
0.490701, 0, 8.20224e-09, 1.51015e-30, 1.41421, -8.20224e-09, 0, 1.51015e-30, 1.51015e-30, 1.51015e-30, 1.51015e-30, 1.51015e-30, 1.51015e-30, 1.51015e-30, 1.51015e-30, 1.51015e-30, 1.51015e-30, 1.51015e-30, 1.51015e-30, 8.82545e-11, 1.51015e-30, 1.51015e-30, 3.53794e-13, 2.49996e-12, 1.51015e-30, 8.11113e-09, 1.51015e-30, 1.51015e-30, 1.51015e-30
0.498589, 0, 1.32364e-08, 8.09703e-30, 1.41421, -1.32364e-08, 0, 8.09703e-30, 8.09703e-30, 8.09703e-30, 8.09703e-30, 8.09703e-30, 8.09703e-30, 8.09703e-30, 8.09703e-30, 8.09703e-30, 8.09703e-30, 8.09703e-30, 8.09703e-30, 1.43002e-10, 8.09703e-30, 8.09703e-30, 6.48464e-13, 4.45948e-12, 8.09703e-30, 1.30883e-08, 8.09703e-30, 8.09703e-30, 8.09703e-30
0.506478, 0, 2.11145e-08, 4.08872e-29, 1.41421, -2.11145e-08, 0, 4.08872e-29, 4.08872e-29, 4.08872e-29, 4.08872e-29, 4.08872e-29, 4.08872e-29, 4.08872e-29, 4.08872e-29, 4.08872e-29, 4.08872e-29, 4.08872e-29, 4.08872e-29, 2.29247e-10, 4.08872e-29, 4.08872e-29, 1.18744e-12, 7.96953e-12, 4.08872e-29, 2.08761e-08, 4.08872e-29, 4.08872e-29, 4.08872e-29
0.514366, 0, 3.32986e-08, 3.02133e-28, 1.41421, -3.32986e-08, 0, 3.02133e-28, 3.02133e-28, 3.02133e-28, 3.02133e-28, 3.02133e-28, 3.02133e-28, 3.02133e-28, 3.02133e-28, 3.02133e-28, 3.02133e-28, 3.02133e-28, 3.02133e-28, 3.63705e-10, 3.02133e-28, 3.02133e-28, 2.17203e-12, 1.42951e-11, 3.02133e-28, 3.29184e-08, 3.02133e-28, 3.02133e-28, 3.02133e-28
0.522254, 0, 5.19229e-08, 1.30789e-27, 1.41421, -5.19229e-08, 0, 1.30789e-27, 1.30789e-27, 1.30789e-27, 1.30789e-27, 1.30789e-27, 1.30789e-27, 1.30789e-27, 1.30789e-27, 1.30789e-27, 1.30789e-27, 1.30789e-27, 1.30789e-27, 5.71197e-10, 1.30789e-27, 1.30789e-27, 3.95916e-12, 2.5691e-11, 1.30789e-27, 5.13221e-08, 1.30789e-27, 1.30789e-27, 1.30789e-27
0.530142, 0, 8.00674e-08, 5.3981e-27, 1.41421, -8.00674e-08, 0, 5.3981e-27, 5.3981e-27, 5.3981e-27, 5.3981e-27, 5.3981e-27, 5.3981e-27, 5.3981e-27, 5.3981e-27, 5.3981e-27, 5.3981e-27, 5.3981e-27, 5.3981e-27, 8.88284e-10, 5.3981e-27, 5.3981e-27, 7.18871e-12, 4.63045e-11, 5.3981e-27, 7.91256e-08, 5.3981e-27, 5.3981e-27, 5.3981e-27
0.53803, 0, 1.2212e-07, 2.12981e-26, 1.41421, -1.2212e-07, 0, 2.12981e-26, 2.12981e-26, 2.12981e-26, 2.12981e-26, 2.12981e-26, 2.12981e-26, 2.12981e-26, 2.12981e-26, 1.11155e-13, 2.12981e-26, 2.12981e-26, 2.12981e-26, 1.36828e-09, 2.12981e-26, 2.12981e-26, 1.29865e-11, 8.36356e-11, 2.12981e-26, 1.20655e-07, 2.12981e-26, 2.12981e-26, 2.12981e-26
0.545918, 0, 1.84257e-07, 8.05291e-26, 1.41421, -1.84257e-07, 0, 8.05291e-26, 8.05291e-26, 8.05291e-26, 8.05291e-26, 8.05291e-26, 8.05291e-26, 8.05291e-26, 8.05291e-26, 4.55115e-13, 8.05291e-26, 8.05291e-26, 8.05291e-26, 2.08826e-09, 8.05291e-26, 8.05291e-26, 2.33141e-11, 1.51197e-10, 8.05291e-26, 1.81994e-07, 8.05291e-26, 8.05291e-26, 8.05291e-26
0.553807, 0, 2.76337e-07, 2.94207e-25, 1.41421, -2.76337e-07, 0, 1.82065e-14, 4.14234e-14, 5.1428e-14, 3.06831e-13, 1.00797e-13, 6.49767e-13, 3.29716e-13, 2.15139e-14, 6.69997e-12, 7.31166e-12, 3.41553e-12, 1.20849e-09, 3.15866e-09, 1.27484e-12, 3.25738e-14, 4.15497e-11, 2.73134e-10, 1.24824e-15, 2.71623e-07, 2.94207e-25, 2.94207e-25, 1.22504e-11
0.561695, 0, 4.12024e-07, 4.97508e-10, 1.41421, -4.12024e-07, 4.97508e-10, 4.97582e-10, 4.97677e-10, 4.97717e-10, 4.98757e-10, 4.97918e-10, 5.00153e-10, 4.9885e-10, 4.97595e-10, 5.23138e-10, 5.27272e-10, 5.11412e-10, 5.41695e-09, 5.23378e-09, 5.02697e-10, 4.9764e-10, 5.70953e-10, 9.89653e-10, 4.97513e-10, 4.01672e-07, 4.97508e-10, 4.97508e-10, 5.47376e-10
0.569583, 0, 6.12784e-07, 2.01781e-09, 1.41421, -6.12784e-07, 2.01781e-09, 2.01805e-09, 2.01836e-09, 2.01849e-09, 2.02183e-09, 2.01913e-09, 2.02631e-09, 2.02213e-09, 2.0181e-09, 2.09834e-09, 2.1134e-09, 2.06247e-09, 1.7817e-08, 9.05956e-09, 2.03448e-09, 2.01824e-09, 2.14648e-09, 2.90061e-09, 2.01783e-09, 5.88513e-07, 2.01781e-09, 2.01781e-09, 2.17797e-09
0.577471, 0, 9.15307e-07, 6.45772e-09, 1.41421, -9.15307e-07, 6.45772e-09, 6.45842e-09, 6.45931e-09, 6.45969e-09, 6.4695e-09, 6.46159e-09, 6.48268e-09, 6.47038e-09, 6.45854e-09, 6.69118e-09, 6.73857e-09, 6.58891e-09, 5.28771e-08, 1.68406e-08, 6.50669e-09, 6.45897e-09, 6.68096e-09, 8.03119e-09, 6.45777e-09, 8.55483e-07, 6.45772e-09, 6.45772e-09, 6.92827e-09
0.585359, 0, 1.38748e-06, 1.89188e-08, 1.41421, -1.38748e-06, 1.89188e-08, 1.89208e-08, 1.89233e-08, 1.89243e-08, 1.89517e-08, 1.89296e-08, 1.89884e-08, 1.89541e-08, 1.89211e-08, 1.95625e-08, 1.97012e-08, 1.92843e-08, 1.48224e-07, 3.41037e-08, 1.90552e-08, 1.89223e-08, 1.93023e-08, 2.17008e-08, 1.8919e-08, 1.23642e-06, 1.89188e-08, 1.89188e-08, 2.02296e-08
0.593248, 0, 2.16499e-06, 5.25655e-08, 1.41421, -2.16499e-06, 5.25655e-08, 5.25707e-08, 5.25773e-08, 5.25802e-08, 5.26532e-08, 5.25943e-08, 5.27511e-08, 5.26597e-08, 5.25717e-08, 5.42685e-08, 5.46544e-08, 5.35413e-08, 3.9783e-07, 7.45955e-08, 5.29297e-08, 5.25748e-08, 5.32173e-08, 5.74369e-08, 5.25659e-08, 1.7831e-06, 5.25655e-08, 5.25655e-08, 5.60654e-08
0.601136, 0, 3.5321e-06, 1.40025e-07, 1.41421, -3.5321e-06, 1.40025e-07, 1.40038e-07, 1.40055e-07, 1.40063e-07, 1.4025e-07, 1.40099e-07, 1.40502e-07, 1.40267e-07, 1.40041e-07, 1.44425e-07, 1.45392e-07, 1.42532e-07, 1.02712e-06, 1.71733e-07, 1.40961e-07, 1.40049e-07, 1.41122e-07, 1.48473e-07, 1.40026e-07, 2.58041e-06, 1.40025e-07, 1.40025e-07, 1.49017e-07
0.609024, 0, 6.09401e-06, 3.58957e-07, 1.41421, -6.09401e-06, 3.58957e-07, 3.5899e-07, 3.59032e-07, 3.59051e-07, 3.59515e-07, 3.5914e-07, 3.60138e-07, 3.59556e-07, 3.58996e-07, 3.69924e-07, 3.72247e-07, 3.65165e-07, 2.55545e-06, 4.04239e-07, 3.61274e-07, 3.59016e-07, 3.60782e-07, 3.73427e-07, 3.58959e-07, 3.77807e-06, 3.58957e-07, 3.58957e-07, 3.81223e-07
0.616912, 0, 1.11326e-05, 8.86869e-07, 1.41421, -1.11326e-05, 8.86869e-07, 8.86948e-07, 8.87049e-07, 8.87092e-07, 8.88201e-07, 8.87307e-07, 8.89689e-07, 8.883e-07, 8.86963e-07, 9.14561e-07, 9.18604e-07, 9.01694e-07, 6.13207e-06, 9.51037e-07, 8.92402e-07, 8.87011e-07, 8.89876e-07, 9.11349e-07, 8.86875e-07, 5.65601e-06, 8.86869e-07, 8.86869e-07, 9.40039e-07
