   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_49.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.342995, 0, 8.70703e-14, 0, 1.41421, -8.70703e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.20056e-15, 0, 0, 1.67208e-18, 1.82139e-17, 0, 8.58499e-14, 0, 0, 0
0.350872, 0, 1.783e-13, 0, 1.41421, -1.783e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.45847e-15, 0, 0, 3.47822e-18, 3.80968e-17, 0, 1.758e-13, 0, 0, 0
0.358749, 0, 3.60203e-13, 0, 1.41421, -3.60203e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.96661e-15, 0, 0, 7.14584e-18, 7.8649e-17, 0, 3.55151e-13, 0, 0, 0
0.366625, 0, 7.17976e-13, 0, 1.41421, -7.17976e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.89981e-15, 0, 0, 1.45039e-17, 1.6029e-16, 0, 7.07901e-13, 0, 0, 0
0.374502, 0, 1.41218e-12, 8.40779e-45, 1.41421, -1.41218e-12, 0, 8.40779e-45, 8.40779e-45, 8.40779e-45, 8.40779e-45, 8.40779e-45, 8.40779e-45, 8.40779e-45, 8.40779e-45, 8.40779e-45, 8.40779e-45, 8.40779e-45, 8.40779e-45, 1.94723e-14, 8.40779e-45, 8.40779e-45, 2.9094e-17, 3.22582e-16, 8.40779e-45, 1.39236e-12, 8.40779e-45, 8.40779e-45, 8.40779e-45
0.382379, 0, 2.7412e-12, 1.54143e-43, 1.41421, -2.7412e-12, 0, 1.54143e-43, 1.54143e-43, 1.54143e-43, 1.54143e-43, 1.54143e-43, 1.54143e-43, 1.54143e-43, 1.54143e-43, 1.54143e-43, 1.54143e-43, 1.54143e-43, 1.54143e-43, 3.77995e-14, 1.54143e-43, 1.54143e-43, 5.77026e-17, 6.41195e-16, 1.54143e-43, 2.7027e-12, 1.54143e-43, 1.54143e-43, 1.54143e-43
0.390255, 0, 5.25172e-12, 2.378e-42, 1.41421, -5.25172e-12, 0, 2.378e-42, 2.378e-42, 2.378e-42, 2.378e-42, 2.378e-42, 2.378e-42, 2.378e-42, 2.378e-42, 2.378e-42, 2.378e-42, 2.378e-42, 2.378e-42, 7.24232e-14, 2.378e-42, 2.378e-42, 1.13205e-16, 1.25912e-15, 2.378e-42, 5.17793e-12, 2.378e-42, 2.378e-42, 2.378e-42
0.398132, 0, 9.93162e-12, 3.32738e-41, 1.41421, -9.93162e-12, 0, 3.32738e-41, 3.32738e-41, 3.32738e-41, 3.32738e-41, 3.32738e-41, 3.32738e-41, 3.32738e-41, 3.32738e-41, 3.32738e-41, 3.32738e-41, 3.32738e-41, 3.32738e-41, 1.36976e-13, 3.32738e-41, 3.32738e-41, 2.19815e-16, 2.44342e-15, 3.32738e-41, 9.79198e-12, 3.32738e-41, 3.32738e-41, 3.32738e-41
0.406009, 0, 1.85412e-11, 4.17821e-40, 1.41421, -1.85412e-11, 0, 4.17821e-40, 4.17821e-40, 4.17821e-40, 4.17821e-40, 4.17821e-40, 4.17821e-40, 4.17821e-40, 4.17821e-40, 4.17821e-40, 4.17821e-40, 4.17821e-40, 4.17821e-40, 2.55758e-13, 4.17821e-40, 4.17821e-40, 4.22728e-16, 4.68731e-15, 4.17821e-40, 1.82803e-11, 4.17821e-40, 4.17821e-40, 4.17821e-40
0.413886, 0, 3.41738e-11, 4.72903e-39, 1.41421, -3.41738e-11, 0, 4.72903e-39, 4.72903e-39, 4.72903e-39, 4.72903e-39, 4.72903e-39, 4.72903e-39, 4.72903e-39, 4.72903e-39, 4.72903e-39, 4.72903e-39, 4.72903e-39, 4.72903e-39, 4.71502e-13, 4.72903e-39, 4.72903e-39, 8.05765e-16, 8.89226e-15, 4.72903e-39, 3.36926e-11, 4.72903e-39, 4.72903e-39, 4.72903e-39
0.421762, 0, 6.21913e-11, 4.84506e-38, 1.41421, -6.21913e-11, 0, 4.84506e-38, 4.84506e-38, 4.84506e-38, 4.84506e-38, 4.84506e-38, 4.84506e-38, 4.84506e-38, 4.84506e-38, 4.84506e-38, 4.84506e-38, 4.84506e-38, 4.84506e-38, 8.58336e-13, 4.84506e-38, 4.84506e-38, 1.52362e-15, 1.66901e-14, 4.84506e-38, 6.13147e-11, 4.84506e-38, 4.84506e-38, 4.84506e-38
0.429639, 0, 1.1176e-10, 4.51736e-37, 1.41421, -1.1176e-10, 0, 4.51736e-37, 4.51736e-37, 4.51736e-37, 4.51736e-37, 4.51736e-37, 4.51736e-37, 4.51736e-37, 4.51736e-37, 4.51736e-37, 4.51736e-37, 4.51736e-37, 4.51736e-37, 1.54313e-12, 4.51736e-37, 4.51736e-37, 2.8608e-15, 3.10102e-14, 4.51736e-37, 1.10183e-10, 4.51736e-37, 4.51736e-37, 4.51736e-37
0.437516, 0, 1.98336e-10, 3.85317e-36, 1.41421, -1.98336e-10, 0, 3.85317e-36, 3.85317e-36, 3.85317e-36, 3.85317e-36, 3.85317e-36, 3.85317e-36, 3.85317e-36, 3.85317e-36, 3.85317e-36, 3.85317e-36, 3.85317e-36, 3.85317e-36, 2.74012e-12, 3.85317e-36, 3.85317e-36, 5.33961e-15, 5.70725e-14, 3.85317e-36, 1.95533e-10, 3.85317e-36, 3.85317e-36, 3.85317e-36
0.445392, 0, 3.47629e-10, 3.02173e-35, 1.41421, -3.47629e-10, 0, 3.02173e-35, 3.02173e-35, 3.02173e-35, 3.02173e-35, 3.02173e-35, 3.02173e-35, 3.02173e-35, 3.02173e-35, 3.02173e-35, 3.02173e-35, 3.02173e-35, 3.02173e-35, 4.8064e-12, 3.02173e-35, 3.02173e-35, 9.9181e-15, 1.04128e-13, 3.02173e-35, 3.42708e-10, 3.02173e-35, 3.02173e-35, 3.02173e-35
0.453269, 0, 6.01829e-10, 2.18881e-34, 1.41421, -6.01829e-10, 0, 2.18881e-34, 2.18881e-34, 2.18881e-34, 2.18881e-34, 2.18881e-34, 2.18881e-34, 2.18881e-34, 2.18881e-34, 2.18881e-34, 2.18881e-34, 2.18881e-34, 2.18881e-34, 8.32947e-12, 2.18881e-34, 2.18881e-34, 1.83545e-14, 1.88511e-13, 2.18881e-34, 5.93293e-10, 2.18881e-34, 2.18881e-34, 2.18881e-34
0.461146, 0, 1.02924e-09, 1.53891e-33, 1.41421, -1.02924e-09, 0, 1.53891e-33, 1.53891e-33, 1.53891e-33, 1.53891e-33, 1.53891e-33, 1.53891e-33, 1.53891e-33, 1.53891e-33, 1.53891e-33, 1.53891e-33, 1.53891e-33, 1.53891e-33, 1.42636e-11, 1.53891e-33, 1.53891e-33, 3.38782e-14, 3.39006e-13, 1.53891e-33, 1.0146e-09, 1.53891e-33, 1.53891e-33, 1.53891e-33
0.469023, 0, 1.73896e-09, 1.04303e-32, 1.41421, -1.73896e-09, 0, 1.04303e-32, 1.04303e-32, 1.04303e-32, 1.04303e-32, 1.04303e-32, 1.04303e-32, 1.04303e-32, 1.04303e-32, 1.04303e-32, 1.04303e-32, 1.04303e-32, 1.04303e-32, 2.41396e-11, 1.04303e-32, 1.04303e-32, 6.24271e-14, 6.06354e-13, 1.04303e-32, 1.71415e-09, 1.04303e-32, 1.04303e-32, 1.04303e-32
0.476899, 0, 2.90294e-09, 6.66715e-32, 1.41421, -2.90294e-09, 0, 6.66715e-32, 6.66715e-32, 6.66715e-32, 6.66715e-32, 6.66715e-32, 6.66715e-32, 6.66715e-32, 6.66715e-32, 6.66715e-32, 6.66715e-32, 6.66715e-32, 6.66715e-32, 4.03833e-11, 6.66715e-32, 6.66715e-32, 1.14926e-13, 1.08021e-12, 6.66715e-32, 2.86136e-09, 6.66715e-32, 6.66715e-32, 6.66715e-32
0.484776, 0, 4.78865e-09, 3.99595e-31, 1.41421, -4.78865e-09, 0, 3.99595e-31, 3.99595e-31, 3.99595e-31, 3.99595e-31, 3.99595e-31, 3.99595e-31, 3.99595e-31, 3.99595e-31, 3.99595e-31, 3.99595e-31, 3.99595e-31, 3.99595e-31, 6.67934e-11, 3.99595e-31, 3.99595e-31, 2.11468e-13, 1.91957e-12, 3.99595e-31, 4.71973e-09, 3.99595e-31, 3.99595e-31, 3.99595e-31
0.492653, 0, 7.80669e-09, 2.2458e-30, 1.41421, -7.80669e-09, 0, 2.2458e-30, 2.2458e-30, 2.2458e-30, 2.2458e-30, 2.2458e-30, 2.2458e-30, 2.2458e-30, 2.2458e-30, 2.2458e-30, 2.2458e-30, 2.2458e-30, 2.2458e-30, 1.09251e-10, 2.2458e-30, 2.2458e-30, 3.88952e-13, 3.40793e-12, 2.2458e-30, 7.69364e-09, 2.2458e-30, 2.2458e-30, 2.2458e-30
0.500529, 0, 1.25794e-08, 2.00485e-29, 1.41421, -1.25794e-08, 0, 2.00485e-29, 2.00485e-29, 2.00485e-29, 2.00485e-29, 2.00485e-29, 2.00485e-29, 2.00485e-29, 2.00485e-29, 2.00485e-29, 2.00485e-29, 2.00485e-29, 2.00485e-29, 1.76763e-10, 2.00485e-29, 2.00485e-29, 7.15561e-13, 6.06058e-12, 2.00485e-29, 1.23959e-08, 2.00485e-29, 2.00485e-29, 2.00485e-29
0.508406, 0, 2.00373e-08, 9.50117e-29, 1.41421, -2.00373e-08, 0, 9.50117e-29, 9.50117e-29, 9.50117e-29, 9.50117e-29, 9.50117e-29, 9.50117e-29, 9.50117e-29, 9.50117e-29, 9.50117e-29, 9.50117e-29, 9.50117e-29, 9.50117e-29, 2.82958e-10, 9.50117e-29, 9.50117e-29, 1.31344e-12, 1.07829e-11, 9.50117e-29, 1.97422e-08, 9.50117e-29, 9.50117e-29, 9.50117e-29
0.516283, 0, 3.15552e-08, 4.27147e-28, 1.41421, -3.15552e-08, 0, 4.27147e-28, 4.27147e-28, 4.27147e-28, 4.27147e-28, 4.27147e-28, 4.27147e-28, 4.27147e-28, 4.27147e-28, 4.27147e-28, 4.27147e-28, 4.27147e-28, 4.27147e-28, 4.48277e-10, 4.27147e-28, 4.27147e-28, 2.40577e-12, 1.92344e-11, 4.27147e-28, 3.10853e-08, 4.27147e-28, 4.27147e-28, 4.27147e-28
0.52416, 0, 4.91385e-08, 1.82703e-27, 1.41421, -4.91385e-08, 0, 1.82703e-27, 1.82703e-27, 1.82703e-27, 1.82703e-27, 1.82703e-27, 1.82703e-27, 1.82703e-27, 1.82703e-27, 1.82703e-27, 1.82703e-27, 1.82703e-27, 1.82703e-27, 7.03062e-10, 1.82703e-27, 1.82703e-27, 4.39256e-12, 3.44134e-11, 1.82703e-27, 4.83966e-08, 1.82703e-27, 1.82703e-27, 1.82703e-27
0.532036, 0, 7.56764e-08, 7.45555e-27, 1.41421, -7.56764e-08, 0, 7.45555e-27, 7.45555e-27, 7.45555e-27, 7.45555e-27, 7.45555e-27, 7.45555e-27, 7.45555e-27, 7.45555e-27, 7.45555e-27, 7.45555e-27, 7.45555e-27, 7.45555e-27, 1.09192e-09, 7.45555e-27, 7.45555e-27, 7.98549e-12, 6.17465e-11, 7.45555e-27, 7.45148e-08, 7.45555e-27, 7.45555e-27, 7.45555e-27
0.539913, 0, 1.15281e-07, 2.9101e-26, 1.41421, -1.15281e-07, 0, 2.9101e-26, 2.9101e-26, 2.9101e-26, 2.9101e-26, 2.9101e-26, 2.9101e-26, 2.9101e-26, 2.9101e-26, 1.0553e-13, 2.9101e-26, 2.9101e-26, 2.9101e-26, 1.67982e-09, 2.9101e-26, 2.9101e-26, 1.44376e-11, 1.11027e-10, 2.9101e-26, 1.13476e-07, 2.9101e-26, 2.9101e-26, 2.9101e-26
0.54779, 0, 1.73737e-07, 1.08917e-25, 1.41421, -1.73737e-07, 0, 1.08917e-25, 1.08917e-25, 1.08917e-25, 1.08917e-25, 1.08917e-25, 1.08917e-25, 1.08917e-25, 1.08917e-25, 4.30828e-13, 1.08917e-25, 1.08917e-25, 1.08917e-25, 2.56058e-09, 1.08917e-25, 1.08917e-25, 2.59304e-11, 1.99826e-10, 1.08917e-25, 1.7095e-07, 1.08917e-25, 1.08917e-25, 1.08917e-25
0.555666, 0, 2.60413e-07, 3.94587e-25, 1.41421, -2.60413e-07, 0, 2.29971e-14, 4.29606e-14, 6.6811e-14, 1.41589e-13, 2.51424e-13, 4.16193e-13, 3.03319e-13, 6.73367e-14, 6.35075e-12, 5.08665e-12, 4.39309e-12, 1.2764e-09, 3.86847e-09, 5.7588e-13, 1.89995e-14, 4.62174e-11, 3.59415e-10, 1.89887e-15, 2.54832e-07, 3.94587e-25, 3.94587e-25, 1.30559e-11
0.563543, 0, 3.88329e-07, 5.68566e-10, 1.41421, -3.88329e-07, 5.68566e-10, 5.6866e-10, 5.68741e-10, 5.68837e-10, 5.69141e-10, 5.69587e-10, 5.70256e-10, 5.69797e-10, 5.6884e-10, 5.92796e-10, 5.89213e-10, 5.86398e-10, 5.74946e-09, 6.36246e-09, 5.70904e-10, 5.68643e-10, 6.50252e-10, 1.21345e-09, 5.68574e-10, 3.76505e-07, 5.68566e-10, 5.68566e-10, 6.2156e-10
0.57142, 0, 5.78168e-07, 2.30386e-09, 1.41421, -5.78168e-07, 2.30386e-09, 2.30416e-09, 2.30442e-09, 2.30473e-09, 2.3057e-09, 2.30713e-09, 2.30927e-09, 2.3078e-09, 2.30473e-09, 2.37975e-09, 2.36996e-09, 2.36094e-09, 1.889e-08, 1.09084e-08, 2.31134e-09, 2.30411e-09, 2.44691e-09, 3.45596e-09, 2.30388e-09, 5.51289e-07, 2.30386e-09, 2.30386e-09, 2.47351e-09
0.579297, 0, 8.65926e-07, 7.35856e-09, 1.41421, -8.65926e-07, 7.35856e-09, 7.35944e-09, 7.3602e-09, 7.36111e-09, 7.36395e-09, 7.36813e-09, 7.3744e-09, 7.37011e-09, 7.36113e-09, 7.57788e-09, 7.55213e-09, 7.52574e-09, 5.59304e-08, 2.00318e-08, 7.38048e-09, 7.35929e-09, 7.60664e-09, 9.40408e-09, 7.35864e-09, 8.01238e-07, 7.35856e-09, 7.35856e-09, 7.85539e-09
0.587173, 0, 1.31937e-06, 2.15024e-08, 1.41421, -1.31937e-06, 2.15024e-08, 2.15048e-08, 2.1507e-08, 2.15095e-08, 2.15174e-08, 2.1529e-08, 2.15464e-08, 2.15345e-08, 2.15095e-08, 2.21051e-08, 2.20399e-08, 2.19666e-08, 1.56363e-07, 4.00173e-08, 2.15633e-08, 2.15044e-08, 2.19283e-08, 2.51059e-08, 2.15026e-08, 1.15878e-06, 2.15024e-08, 2.15024e-08, 2.28819e-08
0.59505, 0, 2.07582e-06, 5.95764e-08, 1.41421, -2.07582e-06, 5.95764e-08, 5.95829e-08, 5.95885e-08, 5.95952e-08, 5.96162e-08, 5.96471e-08, 5.96934e-08, 5.96617e-08, 5.95953e-08, 6.11662e-08, 6.10069e-08, 6.08118e-08, 4.18528e-07, 8.64097e-08, 5.97383e-08, 5.95817e-08, 6.02998e-08, 6.58664e-08, 5.95769e-08, 1.67456e-06, 5.95764e-08, 5.95764e-08, 6.3248e-08
0.602927, 0, 3.42558e-06, 1.58251e-07, 1.41421, -3.42558e-06, 1.58251e-07, 1.58268e-07, 1.58282e-07, 1.58299e-07, 1.58353e-07, 1.58432e-07, 1.58551e-07, 1.58469e-07, 1.58299e-07, 1.6239e-07, 1.61915e-07, 1.61415e-07, 1.07767e-06, 1.96834e-07, 1.58666e-07, 1.58265e-07, 1.59467e-07, 1.69124e-07, 1.58252e-07, 2.43375e-06, 1.58251e-07, 1.58251e-07, 1.67655e-07
0.610803, 0, 5.98947e-06, 4.04554e-07, 1.41421, -5.98947e-06, 4.04554e-07, 4.04595e-07, 4.0463e-07, 4.04673e-07, 4.04806e-07, 4.05001e-07, 4.05294e-07, 4.05093e-07, 4.04674e-07, 4.14852e-07, 4.13599e-07, 4.12366e-07, 2.67435e-06, 4.59599e-07, 4.05578e-07, 4.04588e-07, 4.06577e-07, 4.23125e-07, 4.04557e-07, 3.59027e-06, 4.04554e-07, 4.04554e-07, 4.27771e-07
0.61868, 0, 1.10848e-05, 9.96874e-07, 1.41421, -1.10848e-05, 9.96874e-07, 9.96971e-07, 9.97056e-07, 9.97157e-07, 9.97473e-07, 9.97939e-07, 9.98636e-07, 9.98158e-07, 9.97159e-07, 1.02287e-06, 1.01841e-06, 1.01548e-06, 6.40177e-06, 1.0748e-06, 9.99312e-07, 9.96954e-07, 1.0002e-06, 1.02821e-06, 9.96882e-07, 5.43776e-06, 9.96874e-07, 9.96874e-07, 1.05216e-06
