   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_239.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.669361, 0, 0.00201576, 0.00133187, 1.41421, -0.00201576, 0.00138219, 0.00133187, 0.00133189, 0.00133189, 0.00133208, 0.00134222, 0.00134029, 0.00133318, 0.00135561, 0.00133339, 0.00133273, 0.00133188, 0.00133195, 0.00133838, 0.00181719, 0.00133187, 0.00142714
0.677569, 0, 0.00404334, 0.00286318, 1.41421, -0.00404334, 0.0029672, 0.00286318, 0.00286321, 0.00286322, 0.00286361, 0.00288634, 0.00288057, 0.00286588, 0.00291225, 0.00286533, 0.00286494, 0.00286319, 0.0028633, 0.00287403, 0.00363468, 0.00286318, 0.00306013
0.685777, 0, 0.00798196, 0.00591225, 1.41421, -0.00798196, 0.0061189, 0.00591225, 0.00591232, 0.00591232, 0.00591311, 0.00596302, 0.0059468, 0.00591762, 0.00600972, 0.00591528, 0.00591575, 0.00591227, 0.00591244, 0.00593021, 0.00717026, 0.00591225, 0.00630349
0.693985, 0, 0.0153745, 0.0117304, 1.41421, -0.0153745, 0.012125, 0.0117304, 0.0117305, 0.0117305, 0.011732, 0.0118394, 0.0117964, 0.0117406, 0.0119165, 0.0117346, 0.0117371, 0.0117304, 0.0117307, 0.0117599, 0.0138188, 0.0117304, 0.0124775
0.702193, 0, 0.0287422, 0.0223704, 1.41421, -0.0287422, 0.0230949, 0.0223704, 0.0223706, 0.0223706, 0.0223734, 0.0225998, 0.0224915, 0.0223892, 0.0227121, 0.0223763, 0.0223826, 0.0223704, 0.0223708, 0.0224186, 0.0258644, 0.0223704, 0.0237421
0.7104, 1.95705, 0.0519915, 0.0410195, 1.98923, 1.90506, 0.0422993, 0.0410195, 0.0410199, 0.04102, 0.0410248, 0.0414921, 0.0412335, 0.0410528, 0.0416232, 0.0410278, 0.0410412, 0.0410196, 0.0410203, 0.041098, 0.0468502, 0.0410195, 0.0434424
0.718608, 2.04295, 0.090848, 0.0723507, 2.01071, 1.9521, 0.0745262, 0.0723507, 0.0723514, 0.0723514, 0.0723597, 0.0733023, 0.0727144, 0.0724072, 0.0733768, 0.0723621, 0.0723875, 0.0723509, 0.0723519, 0.0724776, 0.0819691, 0.0723507, 0.0764695
0.726816, 1, 0.153223, 0.122807, 1.73205, 0.846777, 0.126368, 0.122807, 0.122808, 0.122808, 0.122822, 0.124677, 0.123402, 0.122899, 0.124486, 0.122822, 0.122867, 0.122807, 0.122809, 0.12301, 0.138383, 0.122807, 0.129549
0.735024, 0, 0.249374, 0.2007, 1.41421, -0.249374, 0.206316, 0.2007, 0.200702, 0.200702, 0.200723, 0.20428, 0.201639, 0.200846, 0.203349, 0.200721, 0.200795, 0.2007, 0.200703, 0.201022, 0.225343, 0.2007, 0.211333
0.743232, 0, 0.391704, 0.315975, 1.41421, -0.391704, 0.324514, 0.315975, 0.315978, 0.315978, 0.316011, 0.322637, 0.317403, 0.316197, 0.320003, 0.316004, 0.31612, 0.315976, 0.31598, 0.316479, 0.353937, 0.315975, 0.332142
0.75144, 0, 0.594041, 0.479525, 1.41421, -0.594041, 0.492051, 0.479525, 0.479529, 0.47953, 0.479577, 0.491554, 0.48162, 0.479851, 0.485433, 0.479563, 0.479738, 0.479526, 0.479532, 0.480297, 0.536357, 0.479525, 0.50324
0.759648, 2.88516, 0.870353, 0.701984, 2.21024, 2.01481, 0.719725, 0.701984, 0.701989, 0.70199, 0.702057, 0.723021, 0.70495, 0.702444, 0.710352, 0.702033, 0.702284, 0.701985, 0.701994, 0.703139, 0.784589, 0.701984, 0.735574
