   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_323.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup
0.13379, 0, 1.7783e-20, 0, 1.41421, -1.7783e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.5451e-22, 0, 0, 0, 5.80051e-21, 0, 1.1628e-20, 0, 0
0.141652, 0, 4.36635e-20, 0, 1.41421, -4.36635e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.64902e-22, 0, 0, 0, 1.44297e-20, 0, 2.83688e-20, 0, 0
0.149514, 0, 1.05456e-19, 0, 1.41421, -1.05456e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.07579e-21, 0, 0, 0, 3.52948e-20, 0, 6.80859e-20, 0, 0
0.157376, 0, 2.50696e-19, 0, 1.41421, -2.50696e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.9039e-21, 0, 0, 0, 8.49433e-20, 0, 1.60848e-19, 0, 0
0.165238, 0, 5.86931e-19, 0, 1.41421, -5.86931e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.14099e-20, 0, 0, 0, 2.01275e-19, 0, 3.74246e-19, 0, 0
0.1731, 0, 1.35399e-18, 0, 1.41421, -1.35399e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.61586e-20, 0, 0, 0, 4.69827e-19, 0, 8.58003e-19, 0, 0
0.180962, 0, 3.07915e-18, 0, 1.41421, -3.07915e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.91191e-20, 0, 0, 0, 1.08092e-18, 0, 1.93911e-18, 0, 0
0.188824, 0, 6.90577e-18, 0, 1.41421, -6.90577e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.31762e-19, 0, 0, 0, 2.45219e-18, 0, 4.32182e-18, 0, 0
0.196685, 0, 1.52804e-17, 0, 1.41421, -1.52804e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.89713e-19, 0, 0, 0, 5.48812e-18, 0, 9.5026e-18, 0, 0
0.204547, 0, 3.33687e-17, 0, 1.41421, -3.33687e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.2862e-19, 0, 0, 0, 1.21213e-17, 0, 2.06188e-17, 0, 0
0.212409, 0, 7.19378e-17, 0, 1.41421, -7.19378e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.34642e-18, 0, 0, 0, 2.64288e-17, 0, 4.41626e-17, 0, 0
0.220271, 0, 1.5315e-16, 0, 1.41421, -1.5315e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.84746e-18, 0, 0, 0, 5.69053e-17, 0, 9.33973e-17, 0, 0
0.228133, 0, 3.22057e-16, 0, 1.41421, -3.22057e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.94742e-18, 0, 0, 0, 1.21033e-16, 0, 1.95077e-16, 0, 0
0.235995, 0, 6.69133e-16, 0, 1.41421, -6.69133e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.22712e-17, 0, 0, 0, 2.54362e-16, 0, 4.025e-16, 0, 0
0.243857, 0, 1.3739e-15, 0, 1.41421, -1.3739e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.50162e-17, 0, 0, 0, 5.28335e-16, 0, 8.20544e-16, 0, 0
0.251719, 0, 2.80356e-15, 0, 1.41421, -2.80356e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.06322e-17, 0, 0, 0, 1.09216e-15, 0, 1.66077e-15, 0, 0
0.259581, 0, 5.62141e-15, 0, 1.41421, -5.62141e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.00755e-16, 0, 0, 0, 2.21582e-15, 0, 3.30484e-15, 0, 0
0.267442, 0, 1.11465e-14, 0, 1.41421, -1.11465e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.98216e-16, 0, 0, 0, 4.44661e-15, 0, 6.50167e-15, 0, 0
0.275304, 0, 2.18608e-14, 0, 1.41421, -2.18608e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.85572e-16, 0, 0, 0, 8.828e-15, 0, 1.26472e-14, 0, 0
0.283166, 0, 4.24129e-14, 0, 1.41421, -4.24129e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.41694e-16, 0, 0, 0, 1.73428e-14, 0, 2.43285e-14, 0, 0
0.291028, 0, 8.14143e-14, 0, 1.41421, -8.14143e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.41105e-15, 0, 0, 0, 3.3719e-14, 0, 4.62842e-14, 0, 0
0.29889, 0, 1.54647e-13, 0, 1.41421, -1.54647e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.65526e-15, 0, 0, 0, 6.48961e-14, 0, 8.7096e-14, 0, 0
0.306752, 0, 2.9073e-13, 0, 1.41421, -2.9073e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.94269e-15, 0, 0, 0, 1.23661e-13, 0, 1.62126e-13, 0, 0
0.314614, 0, 5.41025e-13, 0, 1.41421, -5.41025e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.10241e-15, 0, 0, 0, 2.33357e-13, 0, 2.98566e-13, 0, 0
0.322476, 0, 9.96757e-13, 0, 1.41421, -9.96757e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.65853e-14, 0, 0, 0, 4.36173e-13, 0, 5.43999e-13, 0, 0
0.330337, 0, 1.81836e-12, 0, 1.41421, -1.81836e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.99021e-14, 0, 0, 0, 8.07703e-13, 0, 9.80759e-13, 0, 0
0.338199, 0, 3.28528e-12, 0, 1.41421, -3.28528e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.335e-14, 0, 0, 0, 1.4822e-12, 0, 1.74973e-12, 0, 0
0.346061, 0, 5.87962e-12, 9.10844e-44, 1.41421, -5.87962e-12, 9.10844e-44, 0, 9.10844e-44, 9.10844e-44, 9.10844e-44, 9.10844e-44, 9.10844e-44, 9.10844e-44, 9.10844e-44, 9.10844e-44, 9.10844e-44, 9.42005e-14, 9.10844e-44, 9.10844e-44, 9.10844e-44, 2.69615e-12, 9.10844e-44, 3.08927e-12, 9.10844e-44, 9.10844e-44
0.353923, 0, 1.04258e-11, 1.69697e-42, 1.41421, -1.04258e-11, 1.69697e-42, 0, 1.69697e-42, 1.69697e-42, 1.69697e-42, 1.69697e-42, 1.69697e-42, 1.69697e-42, 1.69697e-42, 1.69697e-42, 1.69697e-42, 1.64625e-13, 1.69697e-42, 1.69697e-42, 1.69697e-42, 4.86292e-12, 1.69697e-42, 5.39822e-12, 1.69697e-42, 1.69697e-42
0.361785, 0, 1.83214e-11, 2.59436e-41, 1.41421, -1.83214e-11, 2.59436e-41, 0, 2.59436e-41, 2.59436e-41, 2.59436e-41, 2.59436e-41, 2.59436e-41, 2.59436e-41, 2.59436e-41, 2.59436e-41, 2.59436e-41, 2.84774e-13, 2.59436e-41, 2.59436e-41, 2.59436e-41, 8.70006e-12, 2.59436e-41, 9.33659e-12, 2.59436e-41, 2.59436e-41
0.369647, 0, 3.19172e-11, 3.47644e-40, 1.41421, -3.19172e-11, 3.47644e-40, 0, 3.47644e-40, 3.47644e-40, 3.47644e-40, 3.47644e-40, 3.47644e-40, 3.47644e-40, 3.47644e-40, 3.47644e-40, 3.47644e-40, 4.87642e-13, 3.47644e-40, 3.47644e-40, 3.47644e-40, 1.54451e-11, 3.47644e-40, 1.59844e-11, 3.47644e-40, 3.47644e-40
0.377509, 0, 5.51378e-11, 4.16979e-39, 1.41421, -5.51378e-11, 4.16979e-39, 0, 4.16979e-39, 4.16979e-39, 4.16979e-39, 4.16979e-39, 4.16979e-39, 4.16979e-39, 4.16979e-39, 4.16979e-39, 4.16979e-39, 8.2668e-13, 4.16979e-39, 4.16979e-39, 4.16979e-39, 2.72209e-11, 4.16979e-39, 2.70902e-11, 4.16979e-39, 4.16979e-39
0.385371, 0, 9.44931e-11, 4.51818e-38, 1.41421, -9.44931e-11, 4.51818e-38, 0, 4.51818e-38, 4.51818e-38, 4.51818e-38, 4.51818e-38, 4.51818e-38, 4.51818e-38, 4.51818e-38, 4.51818e-38, 4.51818e-38, 1.38755e-12, 4.51818e-38, 4.51818e-38, 4.51818e-38, 4.76525e-11, 4.51818e-38, 4.54531e-11, 4.51818e-38, 4.51818e-38
0.393233, 0, 1.60719e-10, 4.43751e-37, 1.41421, -1.60719e-10, 4.43751e-37, 0, 4.43751e-37, 4.43751e-37, 4.43751e-37, 4.43751e-37, 4.43751e-37, 4.43751e-37, 4.43751e-37, 4.43751e-37, 4.43751e-37, 2.30606e-12, 4.43751e-37, 4.43751e-37, 4.43751e-37, 8.29076e-11, 4.43751e-37, 7.55057e-11, 4.43751e-37, 4.43751e-37
0.401094, 0, 2.71442e-10, 3.9779e-36, 1.41421, -2.71442e-10, 3.9779e-36, 0, 3.9779e-36, 3.9779e-36, 3.9779e-36, 3.9779e-36, 3.9779e-36, 3.9779e-36, 3.9779e-36, 3.9779e-36, 3.9779e-36, 3.79534e-12, 3.9779e-36, 3.9779e-36, 3.9779e-36, 1.43455e-10, 3.9779e-36, 1.24192e-10, 3.9779e-36, 3.9779e-36
0.408956, 0, 4.55497e-10, 3.26888e-35, 1.41421, -4.55497e-10, 3.26888e-35, 0, 3.26888e-35, 3.26888e-35, 3.26888e-35, 3.26888e-35, 3.26888e-35, 3.26888e-35, 3.26888e-35, 3.26888e-35, 3.26888e-35, 6.18631e-12, 3.26888e-35, 3.26888e-35, 3.26888e-35, 2.47039e-10, 3.26888e-35, 2.02272e-10, 3.26888e-35, 3.26888e-35
0.416818, 0, 7.59953e-10, 2.47344e-34, 1.41421, -7.59953e-10, 2.47344e-34, 0, 2.47344e-34, 2.47344e-34, 2.47344e-34, 2.47344e-34, 2.47344e-34, 2.47344e-34, 2.47344e-34, 2.47344e-34, 2.47344e-34, 9.98767e-12, 2.47344e-34, 2.47344e-34, 2.47344e-34, 4.23722e-10, 2.47344e-34, 3.26244e-10, 2.47344e-34, 2.47344e-34
0.42468, 0, 1.26156e-09, 1.69652e-33, 1.41421, -1.26156e-09, 1.69652e-33, 0, 1.69652e-33, 1.69652e-33, 1.69652e-33, 1.69652e-33, 1.69652e-33, 1.69652e-33, 1.69652e-33, 1.69652e-33, 1.69652e-33, 1.59734e-11, 1.69652e-33, 1.69652e-33, 1.69652e-33, 7.24462e-10, 1.69652e-33, 5.21125e-10, 1.69652e-33, 1.69652e-33
0.432542, 0, 2.08551e-09, 9.96167e-33, 1.41421, -2.08551e-09, 9.96167e-33, 0, 9.96167e-33, 9.96167e-33, 9.96167e-33, 9.96167e-33, 9.96167e-33, 9.96167e-33, 9.96167e-33, 9.96167e-33, 9.96167e-33, 2.53097e-11, 9.96167e-33, 9.96167e-33, 9.96167e-33, 1.23574e-09, 9.96167e-33, 8.24462e-10, 9.96167e-33, 9.96167e-33
0.440404, 0, 3.43629e-09, 6.01559e-32, 1.41421, -3.43629e-09, 6.01559e-32, 0, 6.01559e-32, 6.01559e-32, 6.01559e-32, 6.01559e-32, 6.01559e-32, 6.01559e-32, 6.01559e-32, 6.01559e-32, 6.01559e-32, 3.97369e-11, 6.01559e-32, 6.01559e-32, 6.01559e-32, 2.10454e-09, 6.01559e-32, 1.29201e-09, 6.01559e-32, 6.01559e-32
0.448266, 0, 5.6486e-09, 3.25522e-31, 1.41421, -5.6486e-09, 3.25522e-31, 0, 3.25522e-31, 3.25522e-31, 3.25522e-31, 3.25522e-31, 3.25522e-31, 3.25522e-31, 3.25522e-31, 3.25522e-31, 3.25522e-31, 6.18274e-11, 3.25522e-31, 3.25522e-31, 3.25522e-31, 3.58109e-09, 3.25522e-31, 2.00568e-09, 3.25522e-31, 3.25522e-31
0.456128, 0, 9.27182e-09, 1.73383e-30, 1.41421, -9.27182e-09, 1.73383e-30, 0, 1.73383e-30, 1.73383e-30, 1.73383e-30, 1.73383e-30, 1.73383e-30, 1.73383e-30, 1.73383e-30, 1.73383e-30, 1.73383e-30, 9.53496e-11, 1.73383e-30, 1.73383e-30, 1.73383e-30, 6.09186e-09, 1.73383e-30, 3.0846e-09, 1.73383e-30, 1.73383e-30
0.46399, 0, 1.52214e-08, 1.63017e-29, 1.41421, -1.52214e-08, 1.63017e-29, 0, 1.63017e-29, 1.63017e-29, 1.63017e-29, 1.63017e-29, 1.63017e-29, 1.63017e-29, 1.63017e-29, 1.63017e-29, 1.63017e-29, 1.45779e-10, 1.63017e-29, 1.63017e-29, 1.63017e-29, 1.03753e-08, 1.63017e-29, 4.70032e-09, 1.63017e-29, 1.63017e-29
0.471851, 0, 2.49724e-08, 7.61428e-29, 1.41421, -2.49724e-08, 7.61428e-29, 0, 7.61428e-29, 7.61428e-29, 7.61428e-29, 7.61428e-29, 7.61428e-29, 7.61428e-29, 7.61428e-29, 7.61428e-29, 7.61428e-29, 2.2098e-10, 7.61428e-29, 7.61428e-29, 7.61428e-29, 1.76545e-08, 7.61428e-29, 7.09691e-09, 7.61428e-29, 7.61428e-29
0.479713, 0, 4.09983e-08, 3.42613e-28, 1.41421, -4.09983e-08, 3.42613e-28, 0, 3.42613e-28, 3.42613e-28, 3.42613e-28, 3.42613e-28, 3.42613e-28, 3.42613e-28, 3.42613e-28, 3.42613e-28, 3.42613e-28, 3.32197e-10, 3.42613e-28, 3.42613e-28, 3.42613e-28, 3.00472e-08, 3.42613e-28, 1.06189e-08, 3.42613e-28, 3.42613e-28
0.487575, 0, 6.73759e-08, 1.47527e-27, 1.41421, -6.73759e-08, 1.47527e-27, 0, 1.47527e-27, 1.47527e-27, 1.47527e-27, 1.47527e-27, 1.47527e-27, 1.47527e-27, 1.47527e-27, 1.47527e-27, 1.47527e-27, 4.95343e-10, 1.47527e-27, 1.47527e-27, 1.47527e-27, 5.11334e-08, 1.47527e-27, 1.57472e-08, 1.47527e-27, 1.47527e-27
0.495437, 0, 1.10839e-07, 6.07468e-27, 1.41421, -1.10839e-07, 6.07468e-27, 0, 6.07468e-27, 6.07468e-27, 6.07468e-27, 6.07468e-27, 6.07468e-27, 6.07468e-27, 6.07468e-27, 6.07468e-27, 6.07468e-27, 7.32774e-10, 6.07468e-27, 6.07468e-27, 6.07468e-27, 8.69595e-08, 6.07468e-27, 2.31467e-08, 6.07468e-27, 6.07468e-27
0.503299, 0, 1.82479e-07, 2.39254e-26, 1.41421, -1.82479e-07, 2.39254e-26, 0, 2.39254e-26, 2.39254e-26, 2.39254e-26, 2.39254e-26, 2.39254e-26, 2.39254e-26, 2.39254e-26, 2.39254e-26, 2.39254e-26, 1.07566e-09, 2.39254e-26, 2.39254e-26, 2.39254e-26, 1.47676e-07, 2.39254e-26, 3.37274e-08, 2.39254e-26, 2.39254e-26
0.511161, 0, 3.00496e-07, 9.02517e-26, 1.41421, -3.00496e-07, 9.02517e-26, 0, 9.02517e-26, 9.02517e-26, 9.02517e-26, 9.02517e-26, 9.02517e-26, 9.02517e-26, 9.02517e-26, 9.02517e-26, 9.02517e-26, 1.56715e-09, 9.02517e-26, 9.02517e-26, 9.02517e-26, 2.50205e-07, 9.02517e-26, 4.87236e-08, 9.02517e-26, 9.02517e-26
0.519023, 0, 4.9456e-07, 3.27401e-25, 1.41421, -4.9456e-07, 3.27401e-25, 0, 3.27401e-25, 3.27401e-25, 3.27401e-25, 3.27401e-25, 3.27401e-25, 3.27401e-25, 3.27401e-25, 3.27401e-25, 3.27401e-25, 2.2665e-09, 3.27401e-25, 3.27401e-25, 3.27401e-25, 4.22502e-07, 3.27401e-25, 6.97918e-08, 3.27401e-25, 3.27401e-25
0.526885, 0, 8.13359e-07, 1.15015e-24, 1.41421, -8.13359e-07, 3.48137e-11, 0, 5.8737e-15, 2.84185e-11, 2.40258e-10, 1.06265e-11, 1.9122e-10, 4.17084e-11, 5.63841e-11, 1.26554e-12, 3.15934e-11, 3.25464e-09, 1.69547e-12, 5.61205e-14, 4.22581e-14, 7.1032e-07, 1.14482e-15, 9.91465e-08, 1.15015e-24, 1.15015e-24
0.534747, 0, 1.33451e-06, 6.77299e-11, 1.41421, -1.33451e-06, 1.96341e-10, 6.77299e-11, 6.77516e-11, 1.72716e-10, 9.55308e-10, 1.06987e-10, 7.74149e-10, 2.21812e-10, 2.76028e-10, 7.24052e-11, 1.84445e-10, 4.70881e-09, 7.39935e-11, 6.79373e-11, 6.85004e-11, 1.18781e-06, 6.77342e-11, 1.39766e-07, 6.77299e-11, 6.77299e-11
0.542608, 0, 2.1822e-06, 2.46992e-10, 1.41421, -2.1822e-06, 6.18676e-10, 2.46992e-10, 2.47054e-10, 5.50398e-10, 2.81208e-09, 3.60444e-10, 2.28853e-09, 6.92287e-10, 8.4897e-10, 2.60503e-10, 5.84295e-10, 6.82012e-09, 2.65093e-10, 2.47591e-10, 2.49951e-10, 1.97355e-06, 2.47004e-10, 1.95513e-07, 2.46992e-10, 2.46992e-10
0.55047, 0, 3.55309e-06, 7.07409e-10, 1.41421, -3.55309e-06, 1.68828e-09, 7.07409e-10, 7.07575e-10, 1.5081e-09, 7.47667e-09, 1.00681e-09, 6.09503e-09, 1.88254e-09, 2.29603e-09, 7.43066e-10, 1.59755e-09, 9.95489e-09, 7.55179e-10, 7.0899e-10, 7.16296e-10, 3.25501e-06, 7.07441e-10, 2.71547e-07, 7.07409e-10, 7.07409e-10
0.558332, 0, 5.75652e-06, 1.85566e-09, 1.41421, -5.75652e-06, 4.31612e-09, 1.85566e-09, 1.85607e-09, 3.86413e-09, 1.88359e-08, 2.60668e-09, 1.53701e-08, 4.8034e-09, 5.84061e-09, 1.9451e-09, 4.08852e-09, 1.47804e-08, 1.97548e-09, 1.85962e-09, 1.87972e-09, 5.32561e-06, 1.85574e-09, 3.74722e-07, 1.85566e-09, 1.85566e-09
0.566194, 0, 9.28154e-06, 4.63552e-09, 1.41421, -9.28154e-06, 1.05817e-08, 4.63552e-09, 4.63652e-09, 9.48938e-09, 4.56714e-08, 6.45052e-09, 3.72958e-08, 1.17593e-08, 1.42659e-08, 4.85167e-09, 1.00317e-08, 2.25833e-08, 4.9251e-09, 4.6451e-09, 4.69688e-09, 8.64484e-06, 4.63571e-09, 5.14354e-07, 4.63552e-09, 4.63552e-09
0.574056, 0, 1.48728e-05, 1.1165e-08, 1.41421, -1.48728e-05, 2.50802e-08, 1.1165e-08, 1.11673e-08, 2.2524e-08, 1.07197e-07, 1.54125e-08, 8.75966e-08, 2.78361e-08, 3.3702e-08, 1.16708e-08, 2.3793e-08, 3.59295e-08, 1.18427e-08, 1.11874e-08, 1.1315e-08, 1.39005e-05, 1.11655e-08, 7.0348e-07, 1.1165e-08, 1.1165e-08
0.581918, 0, 2.36828e-05, 2.60489e-08, 1.41421, -2.36828e-05, 5.76495e-08, 2.60489e-08, 2.60543e-08, 5.18445e-08, 2.44132e-07, 3.56947e-08, 1.9962e-07, 6.39079e-08, 7.72291e-08, 2.71977e-08, 5.47264e-08, 6.00044e-08, 2.75879e-08, 2.60999e-08, 2.64031e-08, 2.21343e-05, 2.605e-08, 9.61121e-07, 2.60489e-08, 2.60489e-08
0.58978, 0, 3.7486e-05, 5.89837e-08, 1.41421, -3.7486e-05, 1.28692e-07, 5.89837e-08, 5.89954e-08, 1.15887e-07, 5.40058e-07, 8.02614e-08, 4.41869e-07, 1.42498e-07, 1.71883e-07, 6.15177e-08, 1.22244e-07, 1.05253e-07, 6.23786e-08, 5.9096e-08, 5.97943e-08, 3.4904e-05, 5.8986e-08, 1.31642e-06, 5.89837e-08, 5.89837e-08
0.597642, 0, 5.89995e-05, 1.29743e-07, 1.41421, -5.89995e-05, 2.79193e-07, 1.29743e-07, 1.29768e-07, 2.51739e-07, 1.16114e-06, 1.75361e-07, 9.50625e-07, 3.08792e-07, 3.71792e-07, 1.35176e-07, 2.65369e-07, 1.92407e-07, 1.37021e-07, 1.29984e-07, 1.31545e-07, 5.45095e-05, 1.29748e-07, 1.81616e-06, 1.29743e-07, 1.29743e-07
0.605504, 0, 9.23827e-05, 2.77379e-07, 1.41421, -9.23827e-05, 5.88908e-07, 2.77379e-07, 2.77432e-07, 5.31681e-07, 2.42732e-06, 3.7247e-07, 1.9885e-06, 6.50605e-07, 7.8193e-07, 2.88704e-07, 5.60091e-07, 3.61741e-07, 2.92551e-07, 2.77881e-07, 2.81274e-07, 8.4324e-05, 2.77389e-07, 2.53829e-06, 2.77379e-07, 2.77379e-07
0.613365, 0, 0.000144002, 5.76573e-07, 1.41421, -0.000144002, 1.20813e-06, 5.76573e-07, 5.76679e-07, 1.09212e-06, 4.93511e-06, 7.69349e-07, 4.04551e-06, 1.33321e-06, 1.59944e-06, 5.99531e-07, 1.14971e-06, 6.89491e-07, 6.07331e-07, 5.77591e-07, 5.84763e-07, 0.000129267, 5.76594e-07, 3.61545e-06, 5.76573e-07, 5.76573e-07
0.621227, 0, 0.000223602, 1.16562e-06, 1.41421, -0.000223602, 2.41118e-06, 1.16562e-06, 1.16583e-06, 2.18237e-06, 9.76154e-06, 1.54581e-06, 8.00707e-06, 2.65786e-06, 3.18292e-06, 1.2109e-06, 2.29596e-06, 1.31592e-06, 1.22628e-06, 1.16762e-06, 1.18238e-06, 0.000196497, 1.16566e-06, 5.27505e-06, 1.16562e-06, 1.16562e-06
0.629089, 0, 0.000346077, 2.29242e-06, 1.41421, -0.000346077, 4.6828e-06, 2.29242e-06, 2.29282e-06, 4.24369e-06, 1.8789e-05, 3.02205e-06, 1.5422e-05, 5.1562e-06, 6.16386e-06, 2.37931e-06, 4.46169e-06, 2.49144e-06, 2.40883e-06, 2.29627e-06, 2.32582e-06, 0.000296423, 2.2925e-06, 7.90458e-06, 2.29242e-06, 2.29242e-06
0.636951, 0, 0.000534125, 4.38715e-06, 1.41421, -0.000534125, 8.85228e-06, 4.38715e-06, 4.3879e-06, 8.03204e-06, 3.52021e-05, 5.75008e-06, 2.89126e-05, 9.73659e-06, 1.16189e-05, 4.54946e-06, 8.43925e-06, 4.64941e-06, 4.6046e-06, 4.39434e-06, 4.45198e-06, 0.000444196, 4.38729e-06, 1.21549e-05, 4.38715e-06, 4.38715e-06
0.644813, 0, 0.000822136, 8.17209e-06, 1.41421, -0.000822136, 1.62926e-05, 8.17209e-06, 8.17346e-06, 1.48009e-05, 6.42138e-05, 1.06508e-05, 5.27754e-05, 1.79009e-05, 2.1324e-05, 8.46729e-06, 1.55415e-05, 8.51617e-06, 8.56757e-06, 8.18518e-06, 8.29472e-06, 0.000661915, 8.17236e-06, 1.90971e-05, 8.17209e-06, 8.17209e-06
0.652675, 0, 0.00126175, 1.48205e-05, 1.41421, -0.00126175, 2.9203e-05, 1.48205e-05, 1.48229e-05, 2.6561e-05, 0.000114078, 1.92106e-05, 9.38189e-05, 3.20515e-05, 3.81144e-05, 1.53434e-05, 2.78726e-05, 1.52701e-05, 1.5521e-05, 1.48437e-05, 1.50466e-05, 0.000981851, 1.4821e-05, 3.04471e-05, 1.48205e-05, 1.48205e-05
