   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_262.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.0805608, 0, 1.3223e-16, 0, 1.41421, -1.3223e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.73883e-20, 2.71515e-17, 0, 1.05051e-16, 0, 0, 0
0.0884313, 0, 2.42966e-16, 0, 1.41421, -2.42966e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.10395e-20, 5.06878e-17, 0, 1.92227e-16, 0, 0, 0
0.0963017, 0, 4.43005e-16, 0, 1.41421, -4.43005e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.43847e-20, 9.39296e-17, 0, 3.48981e-16, 0, 0, 0
0.104172, 0, 8.01648e-16, 0, 1.41421, -8.01648e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.73226e-19, 1.72807e-16, 0, 6.28668e-16, 0, 0, 0
0.112043, 0, 1.43988e-15, 0, 1.41421, -1.43988e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.15571e-19, 3.15679e-16, 0, 1.12389e-15, 0, 0, 0
0.119913, 0, 2.5674e-15, 0, 1.41421, -2.5674e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.70699e-19, 5.72692e-16, 0, 1.99414e-15, 0, 0, 0
0.127784, 0, 4.545e-15, 0, 1.41421, -4.545e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.02468e-18, 1.03191e-15, 0, 3.51206e-15, 0, 0, 0
0.135654, 0, 7.98901e-15, 0, 1.41421, -7.98901e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.82679e-18, 1.84699e-15, 0, 6.14019e-15, 0, 0, 0
0.143524, 0, 1.39449e-14, 0, 1.41421, -1.39449e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.23404e-18, 3.28425e-15, 0, 1.06574e-14, 0, 0, 0
0.151395, 0, 2.41738e-14, 0, 1.41421, -2.41738e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.68617e-18, 5.80243e-15, 0, 1.83657e-14, 0, 0, 0
0.159265, 0, 4.16218e-14, 0, 1.41421, -4.16218e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.92997e-18, 1.01866e-14, 0, 3.14252e-14, 0, 0, 0
0.167136, 0, 7.11834e-14, 0, 1.41421, -7.11834e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.72254e-17, 1.7772e-14, 0, 5.33941e-14, 0, 0, 0
0.175006, 0, 1.20936e-13, 0, 1.41421, -1.20936e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.96843e-17, 3.08157e-14, 0, 9.00904e-14, 0, 0, 0
0.182877, 0, 2.0412e-13, 0, 1.41421, -2.0412e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.08232e-17, 5.31101e-14, 0, 1.50959e-13, 0, 0, 0
0.190747, 0, 3.42298e-13, 0, 1.41421, -3.42298e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.64599e-17, 9.09892e-14, 0, 2.51222e-13, 0, 0, 0
0.198618, 0, 5.70367e-13, 0, 1.41421, -5.70367e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.46161e-16, 1.54984e-13, 0, 4.15237e-13, 0, 0, 0
0.206488, 0, 9.4442e-13, 0, 1.41421, -9.4442e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.45563e-16, 2.62475e-13, 0, 6.81699e-13, 0, 0, 0
0.214358, 0, 1.55407e-12, 0, 1.41421, -1.55407e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.10069e-16, 4.42017e-13, 0, 1.11165e-12, 0, 0, 0
0.222229, 0, 2.54508e-12, 0, 1.41421, -2.54508e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.82192e-16, 7.42224e-13, 0, 1.80217e-12, 0, 0, 0
0.230099, 0, 4.13673e-12, 0, 1.41421, -4.13673e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.12582e-15, 1.23609e-12, 0, 2.89952e-12, 0, 0, 0
0.23797, 0, 6.68388e-12, 0, 1.41421, -6.68388e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.84759e-15, 2.04771e-12, 0, 4.63432e-12, 0, 0, 0
0.24584, 0, 1.07364e-11, 0, 1.41421, -1.07364e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.01572e-15, 3.37483e-12, 0, 7.35858e-12, 0, 0, 0
0.253711, 0, 1.71473e-11, 0, 1.41421, -1.71473e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.8968e-15, 5.53429e-12, 0, 1.16081e-11, 0, 0, 0
0.261581, 0, 2.72323e-11, 0, 1.41421, -2.72323e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.91161e-15, 9.03151e-12, 0, 1.81929e-11, 0, 0, 0
0.269451, 0, 4.30113e-11, 0, 1.41421, -4.30113e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.27221e-14, 1.46698e-11, 0, 2.83288e-11, 0, 0, 0
0.277322, 0, 6.75692e-11, 0, 1.41421, -6.75692e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.03664e-14, 2.37208e-11, 0, 4.3828e-11, 0, 0, 0
0.285192, 0, 1.05596e-10, 1.66755e-43, 1.41421, -1.05596e-10, 1.66755e-43, 0, 1.66755e-43, 1.66755e-43, 1.66755e-43, 1.66755e-43, 1.66755e-43, 1.66755e-43, 1.66755e-43, 1.66755e-43, 1.66755e-43, 1.66755e-43, 1.66755e-43, 3.24684e-14, 3.81909e-11, 1.66755e-43, 6.73727e-11, 1.66755e-43, 1.66755e-43, 1.66755e-43
0.293063, 0, 1.64194e-10, 2.88107e-42, 1.41421, -1.64194e-10, 2.88107e-42, 0, 2.88107e-42, 2.88107e-42, 2.88107e-42, 2.88107e-42, 2.88107e-42, 2.88107e-42, 2.88107e-42, 2.88107e-42, 2.88107e-42, 2.88107e-42, 2.88107e-42, 5.15638e-14, 6.12368e-11, 2.88107e-42, 1.02905e-10, 2.88107e-42, 2.88107e-42, 2.88107e-42
0.300933, 0, 2.54072e-10, 4.12472e-41, 1.41421, -2.54072e-10, 4.12472e-41, 0, 4.12472e-41, 4.12472e-41, 4.12472e-41, 4.12472e-41, 4.12472e-41, 4.12472e-41, 4.12472e-41, 4.12472e-41, 4.12472e-41, 4.12472e-41, 4.12472e-41, 8.16055e-14, 9.78099e-11, 4.12472e-41, 1.5618e-10, 4.12472e-41, 4.12472e-41, 4.12472e-41
0.308804, 0, 3.91325e-10, 5.24545e-40, 1.41421, -3.91325e-10, 5.24545e-40, 0, 5.24545e-40, 5.24545e-40, 5.24545e-40, 5.24545e-40, 5.24545e-40, 5.24545e-40, 5.24545e-40, 5.24545e-40, 5.24545e-40, 5.24545e-40, 5.24545e-40, 1.28752e-13, 1.5566e-10, 5.24545e-40, 2.35537e-10, 5.24545e-40, 5.24545e-40, 5.24545e-40
0.316674, 0, 6.00069e-10, 5.96463e-39, 1.41421, -6.00069e-10, 5.96463e-39, 0, 5.96463e-39, 5.96463e-39, 5.96463e-39, 5.96463e-39, 5.96463e-39, 5.96463e-39, 5.96463e-39, 5.96463e-39, 5.96463e-39, 5.96463e-39, 5.96463e-39, 2.02589e-13, 2.46887e-10, 5.96463e-39, 3.52978e-10, 5.96463e-39, 5.96463e-39, 5.96463e-39
0.324545, 0, 9.16344e-10, 6.13002e-38, 1.41421, -9.16344e-10, 6.13002e-38, 0, 6.13002e-38, 6.13002e-38, 6.13002e-38, 6.13002e-38, 6.13002e-38, 6.13002e-38, 6.13002e-38, 6.13002e-38, 6.13002e-38, 6.13002e-38, 6.13002e-38, 3.18048e-13, 3.90361e-10, 6.13002e-38, 5.25665e-10, 6.13002e-38, 6.13002e-38, 6.13002e-38
0.332415, 0, 1.39389e-09, 5.71842e-37, 1.41421, -1.39389e-09, 5.71842e-37, 0, 5.71842e-37, 5.71842e-37, 5.71842e-37, 5.71842e-37, 5.71842e-37, 5.71842e-37, 5.71842e-37, 5.71842e-37, 5.71842e-37, 5.71842e-37, 5.71842e-37, 4.98375e-13, 6.15442e-10, 5.71842e-37, 7.77952e-10, 5.71842e-37, 5.71842e-37, 5.71842e-37
0.340285, 0, 2.11273e-09, 4.87322e-36, 1.41421, -2.11273e-09, 4.87322e-36, 0, 4.87322e-36, 4.87322e-36, 4.87322e-36, 4.87322e-36, 4.87322e-36, 4.87322e-36, 4.87322e-36, 4.87322e-36, 4.87322e-36, 4.87322e-36, 4.87322e-36, 7.79802e-13, 9.67775e-10, 4.87322e-36, 1.14417e-09, 4.87322e-36, 4.87322e-36, 4.87322e-36
0.348156, 0, 3.19184e-09, 3.80949e-35, 1.41421, -3.19184e-09, 3.80949e-35, 0, 3.80949e-35, 3.80949e-35, 3.80949e-35, 3.80949e-35, 3.80949e-35, 3.80949e-35, 3.80949e-35, 3.80949e-35, 3.80949e-35, 3.80949e-35, 3.80949e-35, 1.21882e-12, 1.51822e-09, 3.80949e-35, 1.67241e-09, 3.80949e-35, 3.80949e-35, 3.80949e-35
0.356026, 0, 4.80805e-09, 2.74403e-34, 1.41421, -4.80805e-09, 2.74403e-34, 0, 2.74403e-34, 2.74403e-34, 2.74403e-34, 2.74403e-34, 2.74403e-34, 2.74403e-34, 2.74403e-34, 2.74403e-34, 2.74403e-34, 2.74403e-34, 2.74403e-34, 1.90357e-12, 2.37665e-09, 2.74403e-34, 2.4295e-09, 2.74403e-34, 2.74403e-34, 2.74403e-34
0.363897, 0, 7.22396e-09, 1.83317e-33, 1.41421, -7.22396e-09, 1.83317e-33, 0, 1.83317e-33, 1.83317e-33, 1.83317e-33, 1.83317e-33, 1.83317e-33, 1.83317e-33, 1.83317e-33, 1.83317e-33, 1.83317e-33, 1.83317e-33, 1.83317e-33, 2.97163e-12, 3.71322e-09, 1.83317e-33, 3.50777e-09, 1.83317e-33, 1.83317e-33, 1.83317e-33
0.371767, 0, 1.08296e-08, 1.05296e-32, 1.41421, -1.08296e-08, 1.05296e-32, 0, 1.05296e-32, 1.05296e-32, 1.05296e-32, 1.05296e-32, 1.05296e-32, 1.05296e-32, 1.05296e-32, 1.05296e-32, 1.05296e-32, 1.05296e-32, 1.05296e-32, 4.63776e-12, 5.79113e-09, 1.05296e-32, 5.03386e-09, 1.05296e-32, 1.05296e-32, 1.05296e-32
0.379638, 0, 1.62043e-08, 6.19353e-32, 1.41421, -1.62043e-08, 6.19353e-32, 0, 6.19353e-32, 6.19353e-32, 6.19353e-32, 6.19353e-32, 6.19353e-32, 6.19353e-32, 6.19353e-32, 6.19353e-32, 6.19353e-32, 6.19353e-32, 6.19353e-32, 7.23715e-12, 9.01679e-09, 6.19353e-32, 7.18029e-09, 6.19353e-32, 6.19353e-32, 6.19353e-32
0.387508, 0, 2.42085e-08, 3.24623e-31, 1.41421, -2.42085e-08, 3.24623e-31, 0, 3.24623e-31, 3.24623e-31, 3.24623e-31, 3.24623e-31, 3.24623e-31, 3.24623e-31, 3.24623e-31, 3.24623e-31, 3.24623e-31, 3.24623e-31, 3.24623e-31, 1.12925e-11, 1.40166e-08, 3.24623e-31, 1.01806e-08, 3.24623e-31, 3.24623e-31, 3.24623e-31
0.395379, 0, 3.61202e-08, 1.67274e-30, 1.41421, -3.61202e-08, 1.67274e-30, 0, 1.67274e-30, 1.67274e-30, 1.67274e-30, 1.67274e-30, 1.67274e-30, 1.67274e-30, 1.67274e-30, 1.67274e-30, 1.67274e-30, 1.67274e-30, 1.67274e-30, 1.76181e-11, 2.1754e-08, 1.67274e-30, 1.43486e-08, 1.67274e-30, 1.67274e-30, 1.67274e-30
0.403249, 0, 5.38376e-08, 8.22929e-30, 1.41421, -5.38376e-08, 8.22929e-30, 0, 8.22929e-30, 8.22929e-30, 8.22929e-30, 8.22929e-30, 8.22929e-30, 8.22929e-30, 8.22929e-30, 8.22929e-30, 8.22929e-30, 8.22929e-30, 8.22929e-30, 2.74797e-11, 3.37066e-08, 8.22929e-30, 2.01036e-08, 8.22929e-30, 8.22929e-30, 8.22929e-30
0.41112, 0, 8.01778e-08, 3.82991e-29, 1.41421, -8.01778e-08, 3.82991e-29, 0, 3.82991e-29, 3.82991e-29, 3.82991e-29, 3.82991e-29, 3.82991e-29, 3.82991e-29, 3.82991e-29, 3.82991e-29, 3.82991e-29, 3.82991e-29, 3.82991e-29, 4.28403e-11, 5.21333e-08, 3.82991e-29, 2.80017e-08, 3.82991e-29, 3.82991e-29, 3.82991e-29
0.41899, 0, 1.19317e-07, 1.72566e-28, 1.41421, -1.19317e-07, 1.72566e-28, 0, 1.72566e-28, 1.72566e-28, 1.72566e-28, 1.72566e-28, 1.72566e-28, 1.72566e-28, 1.72566e-28, 1.72566e-28, 1.72566e-28, 1.72566e-28, 1.72566e-28, 6.6735e-11, 8.04748e-08, 1.72566e-28, 3.87758e-08, 1.72566e-28, 1.72566e-28, 1.72566e-28
0.42686, 0, 1.77439e-07, 7.44976e-28, 1.41421, -1.77439e-07, 7.44976e-28, 0, 7.44976e-28, 7.44976e-28, 7.44976e-28, 7.44976e-28, 7.44976e-28, 7.44976e-28, 7.44976e-28, 7.44976e-28, 7.44976e-28, 7.44976e-28, 7.44976e-28, 1.0384e-10, 1.2395e-07, 7.44976e-28, 5.33858e-08, 7.44976e-28, 7.44976e-28, 7.44976e-28
0.434731, 0, 2.63676e-07, 3.06622e-27, 1.41421, -2.63676e-07, 3.06622e-27, 0, 3.06622e-27, 3.06622e-27, 3.06622e-27, 3.06622e-27, 3.06622e-27, 3.06622e-27, 3.06622e-27, 3.06622e-27, 3.06622e-27, 3.06622e-27, 3.06622e-27, 1.61328e-10, 1.90434e-07, 3.06622e-27, 7.30806e-08, 3.06622e-27, 3.06622e-27, 3.06622e-27
0.442601, 0, 3.91473e-07, 1.20401e-26, 1.41421, -3.91473e-07, 1.20401e-26, 0, 1.20401e-26, 1.20401e-26, 1.20401e-26, 1.20401e-26, 1.20401e-26, 1.20401e-26, 1.20401e-26, 1.20401e-26, 1.20401e-26, 1.20401e-26, 1.20401e-26, 2.50152e-10, 2.91748e-07, 1.20401e-26, 9.94745e-08, 1.20401e-26, 1.20401e-26, 1.20401e-26
0.450472, 0, 5.80564e-07, 4.5153e-26, 1.41421, -5.80564e-07, 4.5153e-26, 0, 4.5153e-26, 4.5153e-26, 4.5153e-26, 4.5153e-26, 4.5153e-26, 4.5153e-26, 4.5153e-26, 4.5153e-26, 4.5153e-26, 4.5153e-26, 4.5153e-26, 3.86951e-10, 4.45536e-07, 4.5153e-26, 1.34641e-07, 4.5153e-26, 4.5153e-26, 4.5153e-26
0.458342, 0, 8.59775e-07, 1.62009e-25, 1.41421, -8.59775e-07, 1.62009e-25, 0, 1.62009e-25, 1.62009e-25, 1.62009e-25, 1.62009e-25, 1.62009e-25, 1.62009e-25, 1.62009e-25, 1.62009e-25, 1.62009e-25, 1.62009e-25, 1.62009e-25, 5.9686e-10, 6.7795e-07, 1.62009e-25, 1.81229e-07, 1.62009e-25, 1.62009e-25, 1.62009e-25
0.466213, 0, 1.271e-06, 5.61119e-25, 1.41421, -1.271e-06, 5.61119e-25, 0, 5.61119e-25, 5.61119e-25, 5.61119e-25, 5.61119e-25, 5.61119e-25, 5.61119e-25, 5.61119e-25, 5.61119e-25, 5.61119e-25, 5.61119e-25, 5.61119e-25, 9.17617e-10, 1.02749e-06, 5.61119e-25, 2.42594e-07, 5.61119e-25, 5.61119e-25, 5.61119e-25
0.474083, 0, 1.87586e-06, 1.07024e-10, 1.41421, -1.87586e-06, 1.3954e-10, 1.07024e-10, 1.07279e-10, 1.3999e-10, 3.75161e-10, 1.17625e-10, 3.26514e-10, 2.5872e-10, 1.64682e-10, 1.12517e-10, 2.35926e-10, 1.09458e-10, 1.0713e-10, 1.51257e-09, 1.55052e-06, 1.07025e-10, 3.2312e-07, 1.07024e-10, 1.07024e-10, 1.15019e-10
0.481954, 0, 2.76154e-06, 3.37599e-10, 1.41421, -2.76154e-06, 4.41975e-10, 3.37599e-10, 3.38416e-10, 4.43421e-10, 1.19832e-09, 3.71629e-10, 1.04216e-09, 8.24546e-10, 5.22682e-10, 3.55231e-10, 7.51377e-10, 3.45412e-10, 3.37938e-10, 2.48198e-09, 2.32865e-06, 3.37603e-10, 4.28134e-07, 3.37599e-10, 3.37599e-10, 3.63262e-10
0.489824, 0, 4.05358e-06, 8.28912e-10, 1.41421, -4.05358e-06, 1.08843e-09, 8.28912e-10, 8.30943e-10, 1.09202e-09, 2.96895e-09, 9.13522e-10, 2.58069e-09, 2.03962e-09, 1.28909e-09, 8.72751e-10, 1.8577e-09, 8.48337e-10, 8.29756e-10, 4.08596e-09, 3.47929e-06, 8.28921e-10, 5.64531e-07, 8.28912e-10, 8.28912e-10, 8.92718e-10
0.497694, 0, 5.93045e-06, 1.86043e-09, 1.41421, -5.93045e-06, 2.44783e-09, 1.86043e-09, 1.86503e-09, 2.45597e-09, 6.70432e-09, 2.05195e-09, 5.82551e-09, 4.60082e-09, 2.90203e-09, 1.95966e-09, 4.18905e-09, 1.9044e-09, 1.86234e-09, 6.78392e-09, 5.16991e-06, 1.86045e-09, 7.40892e-07, 1.86043e-09, 1.86043e-09, 2.00485e-09
0.505565, 0, 8.64476e-06, 3.98996e-09, 1.41421, -8.64476e-06, 5.25646e-09, 3.98996e-09, 3.99987e-09, 5.274e-09, 1.4434e-08, 4.40288e-09, 1.25392e-08, 9.89861e-09, 6.23577e-09, 4.2039e-09, 9.01077e-09, 4.08476e-09, 3.99407e-09, 1.1395e-08, 7.6374e-06, 3.99e-09, 9.68181e-07, 3.98996e-09, 3.98996e-09, 4.30135e-09
0.513435, 0, 1.2568e-05, 8.30422e-09, 1.41421, -1.2568e-05, 1.09497e-08, 8.30422e-09, 8.32493e-09, 1.09864e-08, 3.01202e-08, 9.16675e-09, 2.61622e-08, 2.06464e-08, 1.29954e-08, 8.75112e-09, 1.87919e-08, 8.50224e-09, 8.31282e-09, 1.93827e-08, 1.12301e-05, 8.30431e-09, 1.26047e-06, 8.30422e-09, 8.30422e-09, 8.95467e-09
0.521306, 0, 1.81828e-05, 1.68788e-08, 1.41421, -1.81828e-05, 2.22704e-08, 1.68788e-08, 1.6921e-08, 2.2345e-08, 6.13398e-08, 1.86366e-08, 5.32734e-08, 4.20323e-08, 2.64393e-08, 1.77895e-08, 3.82527e-08, 1.72823e-08, 1.68963e-08, 3.33616e-08, 1.63948e-05, 1.68789e-08, 1.63611e-06, 1.68788e-08, 1.68788e-08, 1.82044e-08
0.529176, 0, 2.61975e-05, 3.35941e-08, 1.41421, -2.61975e-05, 4.43491e-08, 3.35941e-08, 3.36783e-08, 4.4498e-08, 1.22283e-07, 3.71006e-08, 1.06193e-07, 8.37693e-08, 5.26652e-08, 3.54109e-08, 7.62299e-08, 3.43992e-08, 3.36291e-08, 5.79781e-08, 2.37834e-05, 3.35945e-08, 2.11959e-06, 3.35941e-08, 3.35941e-08, 3.62384e-08
0.537047, 0, 3.75893e-05, 6.55555e-08, 1.41421, -3.75893e-05, 8.65854e-08, 6.55555e-08, 6.57201e-08, 8.68767e-08, 2.38976e-07, 7.2412e-08, 2.07513e-07, 1.63667e-07, 1.02846e-07, 6.9108e-08, 1.48924e-07, 6.71297e-08, 6.56239e-08, 1.01419e-07, 3.42806e-05, 6.55562e-08, 2.74449e-06, 6.55555e-08, 6.55555e-08, 7.07261e-08
0.544917, 0, 5.37175e-05, 1.25501e-07, 1.41421, -5.37175e-05, 1.65841e-07, 1.25501e-07, 1.25817e-07, 1.66399e-07, 4.58156e-07, 1.38653e-07, 3.97804e-07, 3.13698e-07, 1.97033e-07, 1.32316e-07, 2.85419e-07, 1.28521e-07, 1.25632e-07, 1.77967e-07, 4.90932e-05, 1.25503e-07, 3.55816e-06, 1.25501e-07, 1.25501e-07, 1.35419e-07
0.552788, 0, 7.64726e-05, 2.35791e-07, 1.41421, -7.64726e-05, 3.1173e-07, 2.35791e-07, 2.36385e-07, 3.12782e-07, 8.62016e-07, 2.6055e-07, 7.48402e-07, 5.90073e-07, 3.70449e-07, 2.48619e-07, 5.36838e-07, 2.41475e-07, 2.36038e-07, 3.12057e-07, 6.98583e-05, 2.35793e-07, 4.62931e-06, 2.35791e-07, 2.35791e-07, 2.54462e-07
0.560658, 0, 0.000108485, 4.34845e-07, 1.41421, -0.000108485, 5.75176e-07, 4.34845e-07, 4.35944e-07, 5.77119e-07, 1.59206e-06, 4.80598e-07, 1.38211e-06, 1.08953e-06, 6.83684e-07, 4.58551e-07, 9.91157e-07, 4.45349e-07, 4.35302e-07, 5.4505e-07, 9.87863e-05, 4.3485e-07, 6.06019e-06, 4.34845e-07, 4.34845e-07, 4.69348e-07
0.568528, 0, 0.00015342, 7.87289e-07, 1.41421, -0.00015342, 1.04189e-06, 7.87289e-07, 7.89282e-07, 1.04541e-06, 2.88679e-06, 8.70296e-07, 2.50589e-06, 1.97507e-06, 1.23875e-06, 8.30297e-07, 1.79659e-06, 8.06346e-07, 7.88116e-07, 9.45596e-07, 0.000138853, 7.87297e-07, 8.00541e-06, 7.87289e-07, 7.87289e-07, 8.49886e-07
0.576399, 0, 0.000216396, 1.39952e-06, 1.41421, -0.000216396, 1.85308e-06, 1.39952e-06, 1.40307e-06, 1.85936e-06, 5.13976e-06, 1.5474e-06, 4.46118e-06, 3.51553e-06, 2.20379e-06, 1.47614e-06, 3.19758e-06, 1.43347e-06, 1.40099e-06, 1.6256e-06, 0.000194059, 1.39953e-06, 1.07013e-05, 1.39952e-06, 1.39952e-06, 1.51104e-06
0.584269, 0, 0.000304572, 2.44293e-06, 1.41421, -0.000304572, 3.23643e-06, 2.44293e-06, 2.44914e-06, 3.24742e-06, 8.9864e-06, 2.70164e-06, 7.79925e-06, 6.14485e-06, 3.84999e-06, 2.57697e-06, 5.58859e-06, 2.50233e-06, 2.44551e-06, 2.76397e-06, 0.000269776, 2.44296e-06, 1.45092e-05, 2.44293e-06, 2.44293e-06, 2.63803e-06
0.59214, 0, 0.000427978, 4.18771e-06, 1.41421, -0.000427978, 5.55112e-06, 4.18771e-06, 4.19838e-06, 5.57001e-06, 1.54309e-05, 4.63223e-06, 1.33911e-05, 1.05485e-05, 6.60536e-06, 4.41802e-06, 9.5927e-06, 4.28976e-06, 4.19214e-06, 4.64106e-06, 0.000373226, 4.18775e-06, 1.99829e-05, 4.18771e-06, 4.18771e-06, 4.52292e-06
0.60001, 0, 0.000600656, 7.05048e-06, 1.41421, -0.000600656, 9.35157e-06, 7.05048e-06, 7.06849e-06, 9.38344e-06, 2.60261e-05, 7.80071e-06, 2.25834e-05, 1.77858e-05, 1.11308e-05, 7.43919e-06, 1.61727e-05, 7.22272e-06, 7.05796e-06, 7.6873e-06, 0.000514133, 7.05056e-06, 2.79543e-05, 7.05048e-06, 7.05048e-06, 7.61624e-06
0.607881, 0, 0.000842234, 1.16595e-05, 1.41421, -0.000842234, 1.54745e-05, 1.16595e-05, 1.16893e-05, 1.55274e-05, 4.312e-05, 1.29033e-05, 3.74122e-05, 2.9458e-05, 1.84245e-05, 1.23039e-05, 2.67836e-05, 1.1945e-05, 1.16719e-05, 1.25495e-05, 0.000705599, 1.16596e-05, 3.96673e-05, 1.16595e-05, 1.16595e-05, 1.25975e-05
0.615751, 0, 0.00118004, 1.89409e-05, 1.41421, -0.00118004, 2.51552e-05, 1.89409e-05, 1.89896e-05, 2.52412e-05, 7.01856e-05, 2.0967e-05, 6.08885e-05, 4.79322e-05, 2.99602e-05, 1.99907e-05, 4.3576e-05, 1.94061e-05, 1.89611e-05, 2.01789e-05, 0.000965303, 1.89412e-05, 5.69505e-05, 1.89409e-05, 1.89409e-05, 2.04688e-05
