   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_835.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup
-0.00419857, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0036638, 0, 1.60969e-19, 0, 1.41421, -1.60969e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.07104e-24, 0, 5.79958e-20, 0, 1.02971e-19, 0, 0
0.0115262, 0, 3.21779e-19, 0, 1.41421, -3.21779e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.18869e-24, 0, 1.17182e-19, 0, 2.04593e-19, 0, 0
0.0193885, 0, 6.37023e-19, 0, 1.41421, -6.37023e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.38903e-24, 0, 2.34484e-19, 0, 4.02531e-19, 0, 0
0.0272509, 0, 1.24931e-18, 0, 1.41421, -1.24931e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.66427e-23, 0, 4.64838e-19, 0, 7.84454e-19, 0, 0
0.0351133, 0, 2.42786e-18, 0, 1.41421, -2.42786e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.2714e-23, 0, 9.13186e-19, 0, 1.51465e-18, 0, 0
0.0429757, 0, 4.67661e-18, 0, 1.41421, -4.67661e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.37317e-23, 0, 1.77831e-18, 0, 2.89824e-18, 0, 0
0.050838, 0, 8.9309e-18, 0, 1.41421, -8.9309e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.23081e-22, 0, 3.4337e-18, 0, 5.49707e-18, 0, 0
0.0587004, 0, 1.69127e-17, 0, 1.41421, -1.69127e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.35685e-22, 0, 6.57549e-18, 0, 1.03369e-17, 0, 0
0.0665628, 0, 3.17665e-17, 0, 1.41421, -3.17665e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.47574e-22, 0, 1.2491e-17, 0, 1.9275e-17, 0, 0
0.0744252, 0, 5.91903e-17, 0, 1.41421, -5.91903e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.43084e-22, 0, 2.35432e-17, 0, 3.56462e-17, 0, 0
0.0822875, 0, 1.09428e-16, 0, 1.41421, -1.09428e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.57551e-21, 0, 4.40363e-17, 0, 6.53905e-17, 0, 0
0.0901499, 0, 2.00762e-16, 0, 1.41421, -2.00762e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.92135e-21, 0, 8.17548e-17, 0, 1.19004e-16, 0, 0
