   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_751.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.000499815, 0, 7.84211e-14, 0, 1.41421, -7.84211e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.82625e-16, 0, 0, 7.91555e-16, 0, 8.80025e-17, 0, 7.6959e-14, 0, 0, 0
0.00835416, 0, 1.17147e-13, 0, 1.41421, -1.17147e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.70139e-16, 0, 0, 1.20512e-15, 0, 1.3578e-16, 0, 1.14936e-13, 0, 0, 0
0.0162085, 0, 1.74303e-13, 0, 1.41421, -1.74303e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.29438e-15, 0, 0, 1.8279e-15, 0, 2.08742e-16, 0, 1.70972e-13, 0, 0, 0
0.0240629, 0, 2.58325e-13, 0, 1.41421, -2.58325e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.91786e-15, 0, 0, 2.76231e-15, 0, 3.19777e-16, 0, 2.53325e-13, 0, 0, 0
0.0319172, 0, 3.81347e-13, 0, 1.41421, -3.81347e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.8305e-15, 0, 0, 4.15923e-15, 0, 4.88137e-16, 0, 3.73869e-13, 0, 0, 0
0.0397716, 0, 5.60759e-13, 0, 1.41421, -5.60759e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.16111e-15, 0, 0, 6.24013e-15, 0, 7.42517e-16, 0, 5.49615e-13, 0, 0, 0
0.0476259, 0, 8.21379e-13, 0, 1.41421, -8.21379e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.09346e-15, 0, 0, 9.32914e-15, 0, 1.12552e-15, 0, 8.04831e-13, 0, 0, 0
0.0554802, 0, 1.19848e-12, 0, 1.41421, -1.19848e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.88861e-15, 0, 0, 1.39e-14, 0, 1.70018e-15, 0, 1.17399e-12, 0, 0, 0
0.0633346, 0, 1.74197e-12, 0, 1.41421, -1.74197e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.29159e-14, 0, 0, 2.06406e-14, 0, 2.55944e-15, 0, 1.70585e-12, 0, 0, 0
0.0711889, 0, 2.52223e-12, 0, 1.41421, -2.52223e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.8696e-14, 0, 0, 3.05494e-14, 0, 3.83986e-15, 0, 2.46915e-12, 0, 0, 0
