   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_741.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup
0.459086, 0, 1.44288e-07, 2.78197e-27, 1.41421, -1.44288e-07, 2.78197e-27, 0, 2.78197e-27, 2.78197e-27, 2.78197e-27, 2.78197e-27, 2.78197e-27, 2.78197e-27, 2.78197e-27, 2.78197e-27, 2.78197e-27, 2.78197e-27, 2.78197e-27, 2.78197e-27, 2.78197e-27, 1.19888e-12, 2.78197e-27, 1.06218e-07, 2.78197e-27, 3.80691e-08, 2.78197e-27, 2.78197e-27
0.466949, 0, 2.24241e-07, 1.10529e-26, 1.41421, -2.24241e-07, 1.10529e-26, 0, 1.10529e-26, 1.10529e-26, 1.10529e-26, 1.10529e-26, 1.10529e-26, 1.10529e-26, 1.10529e-26, 1.10529e-26, 1.10529e-26, 1.10529e-26, 1.10529e-26, 1.10529e-26, 1.10529e-26, 1.93636e-12, 1.10529e-26, 1.70654e-07, 1.10529e-26, 5.35845e-08, 1.10529e-26, 1.10529e-26
0.474812, 0, 3.48273e-07, 4.1974e-26, 1.41421, -3.48273e-07, 4.1974e-26, 0, 4.1974e-26, 4.1974e-26, 4.1974e-26, 4.1974e-26, 4.1974e-26, 4.1974e-26, 4.1974e-26, 2.14511e-13, 4.1974e-26, 4.1974e-26, 4.1974e-26, 4.1974e-26, 4.1974e-26, 3.11872e-12, 4.1974e-26, 2.73362e-07, 4.1974e-26, 7.49075e-08, 4.1974e-26, 4.1974e-26
0.482675, 0, 5.4033e-07, 1.52617e-25, 1.41421, -5.4033e-07, 1.52617e-25, 0, 1.52617e-25, 1.52617e-25, 1.52617e-25, 1.52617e-25, 1.52617e-25, 1.52617e-25, 1.52617e-25, 7.37085e-13, 1.52617e-25, 1.52617e-25, 1.52617e-25, 1.52617e-25, 1.52617e-25, 5.00622e-12, 1.52617e-25, 4.36317e-07, 1.52617e-25, 1.04007e-07, 1.52617e-25, 1.52617e-25
0.490538, 0, 8.36955e-07, 5.35948e-25, 1.41421, -8.36955e-07, 5.35948e-25, 0, 5.35948e-25, 5.35948e-25, 5.35948e-25, 5.35948e-25, 5.35948e-25, 5.35948e-25, 5.35948e-25, 1.96991e-12, 5.35948e-25, 5.35948e-25, 5.35948e-25, 5.35948e-25, 5.35948e-25, 8.00488e-12, 5.35948e-25, 6.93499e-07, 5.35948e-25, 1.43446e-07, 5.35948e-25, 5.35948e-25
0.498401, 0, 1.29436e-06, 8.2305e-11, 1.41421, -1.29436e-06, 1.07154e-10, 8.2305e-11, 8.23073e-11, 1.0764e-10, 3.00153e-10, 9.06583e-11, 2.46397e-10, 1.12441e-10, 8.36925e-11, 9.71972e-11, 1.84361e-10, 9.20779e-11, 2.10491e-10, 8.79905e-11, 8.25249e-11, 9.50485e-11, 8.24021e-11, 1.09706e-06, 8.23055e-11, 1.96635e-07, 8.2305e-11, 8.2305e-11
0.506264, 0, 1.99623e-06, 2.77915e-10, 1.41421, -1.99623e-06, 3.62837e-10, 2.77915e-10, 2.77923e-10, 3.64495e-10, 1.0224e-09, 3.06463e-10, 8.38693e-10, 3.80905e-10, 2.82657e-10, 3.2354e-10, 6.26686e-10, 3.11314e-10, 7.15987e-10, 2.97345e-10, 2.78667e-10, 2.98106e-10, 2.80319e-10, 1.72613e-06, 2.77917e-10, 2.67857e-07, 2.77915e-10, 2.77915e-10
0.514127, 0, 3.06842e-06, 7.33482e-10, 1.41421, -3.06842e-06, 9.5934e-10, 7.33482e-10, 7.33503e-10, 9.63751e-10, 2.71352e-09, 8.09406e-10, 2.22493e-09, 1.00739e-09, 7.46093e-10, 8.50186e-10, 1.66108e-09, 8.22309e-10, 1.89858e-09, 7.85158e-10, 7.35481e-10, 7.65303e-10, 7.41508e-10, 2.69973e-06, 7.33487e-10, 3.62737e-07, 7.33482e-10, 7.33482e-10
0.52199, 0, 4.69806e-06, 1.77096e-09, 1.41421, -4.69806e-06, 2.31889e-09, 1.77096e-09, 1.77101e-09, 2.32959e-09, 6.57453e-09, 1.95515e-09, 5.38922e-09, 2.43547e-09, 1.80155e-09, 2.04799e-09, 4.0213e-09, 1.98645e-09, 4.59749e-09, 1.89633e-09, 1.77581e-09, 1.82082e-09, 1.79275e-09, 4.19514e-06, 1.77097e-09, 4.88513e-07, 1.77096e-09, 1.77096e-09
0.529854, 0, 7.16142e-06, 4.07938e-09, 1.41421, -7.16142e-06, 5.3453e-09, 4.07938e-09, 4.0795e-09, 5.37003e-09, 1.51774e-08, 4.50493e-09, 1.24389e-08, 5.61464e-09, 4.15007e-09, 4.70924e-09, 9.27849e-09, 4.57725e-09, 1.06097e-08, 4.36902e-09, 4.09059e-09, 4.15705e-09, 4.13329e-09, 6.47349e-06, 4.07941e-09, 6.54676e-07, 4.07938e-09, 4.07938e-09
0.537717, 0, 1.08768e-05, 9.09661e-09, 1.41421, -1.08768e-05, 1.1925e-08, 9.09661e-09, 9.09688e-09, 1.19803e-08, 3.38926e-08, 1.00474e-08, 2.7774e-08, 1.25268e-08, 9.25454e-09, 1.05884e-08, 2.07129e-08, 1.0209e-08, 2.36871e-08, 9.74375e-09, 9.12164e-09, 9.21684e-09, 9.22294e-09, 9.92859e-06, 9.09667e-09, 8.73851e-07, 9.09661e-09, 9.09661e-09
0.54558, 0, 1.64257e-05, 1.97458e-08, 1.41421, -1.64257e-05, 2.58947e-08, 1.97458e-08, 1.97464e-08, 2.60148e-08, 7.36518e-08, 2.18128e-08, 6.03501e-08, 2.7203e-08, 2.00891e-08, 2.31834e-08, 4.49993e-08, 2.21641e-08, 5.14653e-08, 2.11527e-08, 1.98002e-08, 1.99307e-08, 2.00309e-08, 1.51006e-05, 1.97459e-08, 1.16324e-06, 1.97458e-08, 1.97458e-08
0.553443, 0, 2.46819e-05, 4.18225e-08, 1.41421, -2.46819e-05, 5.48637e-08, 4.18225e-08, 4.18237e-08, 5.51185e-08, 1.56152e-07, 4.62064e-08, 1.2794e-07, 5.76384e-08, 4.25507e-08, 5.14642e-08, 9.53827e-08, 4.69514e-08, 1.09096e-07, 4.48063e-08, 4.19379e-08, 4.21048e-08, 4.2447e-08, 2.27893e-05, 4.18228e-08, 1.54708e-06, 4.18225e-08, 4.18225e-08
0.561306, 0, 3.69026e-05, 8.65303e-08, 1.41421, -3.69026e-05, 1.13547e-07, 8.65303e-08, 8.65329e-08, 1.14075e-07, 3.23382e-07, 9.56124e-08, 2.64937e-07, 1.19296e-07, 8.80389e-08, 1.09699e-07, 1.97489e-07, 9.71557e-08, 2.25899e-07, 9.27118e-08, 8.67695e-08, 8.69586e-08, 8.7863e-08, 3.41229e-05, 8.65309e-08, 2.06078e-06, 8.65303e-08, 8.65303e-08
0.569169, 0, 5.49097e-05, 1.7498e-07, 1.41421, -5.49097e-05, 2.29683e-07, 1.7498e-07, 1.74985e-07, 2.30752e-07, 6.54551e-07, 1.93369e-07, 5.36214e-07, 2.41322e-07, 1.78034e-07, 2.27069e-07, 3.99646e-07, 1.96494e-07, 4.57171e-07, 1.87496e-07, 1.75464e-07, 1.75625e-07, 1.77756e-07, 5.06907e-05, 1.74981e-07, 2.75803e-06, 1.7498e-07, 1.7498e-07
0.577032, 0, 8.13422e-05, 3.45951e-07, 1.41421, -8.13422e-05, 4.54247e-07, 3.45951e-07, 3.45962e-07, 4.56362e-07, 1.29535e-06, 3.82356e-07, 1.06108e-06, 4.77288e-07, 3.51998e-07, 4.58527e-07, 7.90719e-07, 3.88543e-07, 9.046e-07, 3.70729e-07, 3.4691e-07, 3.46917e-07, 3.51604e-07, 7.47175e-05, 3.45954e-07, 3.72267e-06, 3.45951e-07, 3.45951e-07
0.584895, 0, 0.000120026, 6.68881e-07, 1.41421, -0.000120026, 8.78549e-07, 6.68881e-07, 6.68901e-07, 8.82644e-07, 2.50699e-06, 7.39363e-07, 2.05342e-06, 9.23159e-07, 6.80588e-07, 9.05215e-07, 1.52998e-06, 7.51341e-07, 1.75047e-06, 7.16853e-07, 6.70737e-07, 6.70315e-07, 6.80134e-07, 0.0001093, 6.68885e-07, 5.08858e-06, 6.68881e-07, 6.68881e-07
0.592758, 0, 0.000176522, 1.26493e-06, 1.41421, -0.000176522, 1.662e-06, 1.26493e-06, 1.26497e-06, 1.66975e-06, 4.74591e-06, 1.39841e-06, 3.88696e-06, 1.74648e-06, 1.2871e-06, 1.75007e-06, 2.89568e-06, 1.42109e-06, 3.31322e-06, 1.35578e-06, 1.26845e-06, 1.26705e-06, 1.28685e-06, 0.000158735, 1.26494e-06, 7.07161e-06, 1.26493e-06, 1.26493e-06
0.600622, 0, 0.000258929, 2.34016e-06, 1.41421, -0.000258929, 3.07583e-06, 2.34016e-06, 2.34023e-06, 3.0902e-06, 8.78955e-06, 2.58747e-06, 7.19812e-06, 3.23235e-06, 2.38124e-06, 3.31904e-06, 5.36153e-06, 2.62949e-06, 6.13513e-06, 2.50848e-06, 2.34668e-06, 2.34326e-06, 2.38196e-06, 0.000228971, 2.34018e-06, 1.00202e-05, 2.34016e-06, 2.34016e-06
