   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_270.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.0922442, 0, 3.64761e-17, 0, 1.41421, -3.64761e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.46406e-20, 0, 0, 2.80692e-22, 0, 6.13854e-18, 0, 3.02526e-17, 0, 0, 0
0.100105, 0, 6.97438e-17, 0, 1.41421, -6.97438e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.61303e-19, 0, 0, 5.43121e-22, 0, 1.19282e-17, 0, 5.76538e-17, 0, 0, 0
0.107966, 0, 1.32189e-16, 0, 1.41421, -1.32189e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.04686e-19, 0, 0, 1.04191e-21, 0, 2.29812e-17, 0, 1.08902e-16, 0, 0, 0
0.115827, 0, 2.50719e-16, 0, 1.41421, -2.50719e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.75448e-19, 0, 0, 2.00499e-21, 0, 4.44624e-17, 0, 2.05679e-16, 0, 0, 0
0.123688, 0, 4.66708e-16, 0, 1.41421, -4.66708e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.06728e-18, 0, 0, 3.7783e-21, 0, 8.41655e-17, 0, 3.81472e-16, 0, 0, 0
0.131549, 0, 8.6168e-16, 0, 1.41421, -8.6168e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.96303e-18, 0, 0, 7.06316e-21, 0, 1.58074e-16, 0, 7.01636e-16, 0, 0, 0
0.13941, 0, 1.57813e-15, 0, 1.41421, -1.57813e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.58098e-18, 0, 0, 1.31e-20, 0, 2.94607e-16, 0, 1.27993e-15, 0, 0, 0
0.147271, 0, 2.8674e-15, 0, 1.41421, -2.8674e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.47959e-18, 0, 0, 2.41081e-20, 0, 5.44934e-16, 0, 2.31597e-15, 0, 0, 0
0.155132, 0, 5.16932e-15, 0, 1.41421, -5.16932e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.16308e-17, 0, 0, 4.40277e-20, 0, 1.00052e-15, 0, 4.15712e-15, 0, 0, 0
0.162993, 0, 9.24747e-15, 0, 1.41421, -9.24747e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.0712e-17, 0, 0, 7.98013e-20, 0, 1.8237e-15, 0, 7.40298e-15, 0, 0, 0
0.170854, 0, 1.64173e-14, 0, 1.41421, -1.64173e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.65953e-17, 0, 0, 1.4357e-19, 0, 3.3005e-15, 0, 1.308e-14, 0, 0, 0
0.178715, 0, 2.89275e-14, 0, 1.41421, -2.89275e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.41582e-17, 0, 0, 2.56407e-19, 0, 5.93143e-15, 0, 2.29317e-14, 0, 0, 0
0.186576, 0, 5.0593e-14, 0, 1.41421, -5.0593e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.11618e-16, 0, 0, 4.54623e-19, 0, 1.05863e-14, 0, 3.98947e-14, 0, 0, 0
0.194436, 0, 8.78372e-14, 0, 1.41421, -8.78372e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.92706e-16, 0, 0, 8.00336e-19, 0, 1.87665e-14, 0, 6.88772e-14, 0, 0, 0
0.202297, 0, 1.51396e-13, 0, 1.41421, -1.51396e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.30195e-16, 0, 0, 1.39907e-18, 0, 3.30465e-14, 0, 1.18018e-13, 0, 0, 0
0.210158, 0, 2.59078e-13, 0, 1.41421, -2.59078e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.61541e-16, 0, 0, 2.42882e-18, 0, 5.7812e-14, 0, 2.00702e-13, 0, 0, 0
0.218019, 0, 4.40222e-13, 0, 1.41421, -4.40222e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.47876e-16, 0, 0, 4.18788e-18, 0, 1.00493e-13, 0, 3.38777e-13, 0, 0, 0
0.22588, 0, 7.42795e-13, 0, 1.41421, -7.42795e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.58819e-15, 0, 0, 7.17272e-18, 0, 1.73585e-13, 0, 5.67615e-13, 0, 0, 0
0.233741, 0, 1.24469e-12, 0, 1.41421, -1.24469e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.64155e-15, 0, 0, 1.22046e-17, 0, 2.97987e-13, 0, 9.4405e-13, 0, 0, 0
0.241602, 0, 2.0715e-12, 0, 1.41421, -2.0715e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.36151e-15, 0, 0, 2.06336e-17, 0, 5.08448e-13, 0, 1.55867e-12, 0, 0, 0
0.249463, 0, 3.42436e-12, 0, 1.41421, -3.42436e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.14924e-15, 0, 0, 3.46671e-17, 0, 8.62414e-13, 0, 2.55476e-12, 0, 0, 0
0.257324, 0, 5.62325e-12, 0, 1.41421, -5.62325e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.16345e-14, 0, 0, 5.78932e-17, 0, 1.45434e-12, 0, 4.15722e-12, 0, 0, 0
0.265185, 0, 9.17382e-12, 0, 1.41421, -9.17382e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.8798e-14, 0, 0, 9.61147e-17, 0, 2.43869e-12, 0, 6.71623e-12, 0, 0, 0
0.273046, 0, 1.48702e-11, 0, 1.41421, -1.48702e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.01563e-14, 0, 0, 1.58674e-16, 0, 4.06688e-12, 0, 1.0773e-11, 0, 0, 0
0.280907, 0, 2.39517e-11, 0, 1.41421, -2.39517e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.80354e-14, 0, 0, 2.60547e-16, 0, 6.74611e-12, 0, 1.71573e-11, 0, 0, 0
0.288768, 0, 3.83413e-11, 0, 1.41421, -3.83413e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.59768e-14, 0, 0, 4.25657e-16, 0, 1.11331e-11, 0, 2.71318e-11, 0, 0, 0
0.296629, 0, 6.1006e-11, 4.2039e-44, 1.41421, -6.1006e-11, 4.2039e-44, 0, 4.2039e-44, 4.2039e-44, 4.2039e-44, 4.2039e-44, 4.2039e-44, 4.2039e-44, 4.2039e-44, 4.2039e-44, 4.2039e-44, 4.2039e-44, 4.2039e-44, 4.2039e-44, 1.19332e-13, 4.2039e-44, 4.2039e-44, 6.92094e-16, 4.2039e-44, 1.82827e-11, 4.2039e-44, 4.26033e-11, 4.2039e-44, 4.2039e-44, 4.2039e-44
0.30449, 0, 9.6499e-11, 8.18358e-43, 1.41421, -9.6499e-11, 8.18358e-43, 0, 8.18358e-43, 8.18358e-43, 8.18358e-43, 8.18358e-43, 8.18358e-43, 8.18358e-43, 8.18358e-43, 8.18358e-43, 8.18358e-43, 8.18358e-43, 8.18358e-43, 8.18358e-43, 1.86125e-13, 8.18358e-43, 8.18358e-43, 1.12036e-15, 8.18358e-43, 2.98831e-11, 8.18358e-43, 6.64286e-11, 8.18358e-43, 8.18358e-43, 8.18358e-43
0.312351, 0, 1.51773e-10, 1.21212e-41, 1.41421, -1.51773e-10, 1.21212e-41, 0, 1.21212e-41, 1.21212e-41, 1.21212e-41, 1.21212e-41, 1.21212e-41, 1.21212e-41, 1.21212e-41, 1.21212e-41, 1.21212e-41, 1.21212e-41, 1.21212e-41, 1.21212e-41, 2.88303e-13, 1.21212e-41, 1.21212e-41, 1.80638e-15, 1.21212e-41, 4.86268e-11, 1.21212e-41, 1.02856e-10, 1.21212e-41, 1.21212e-41, 1.21212e-41
0.320212, 0, 2.37398e-10, 1.63739e-40, 1.41421, -2.37398e-10, 1.63739e-40, 0, 1.63739e-40, 1.63739e-40, 1.63739e-40, 1.63739e-40, 1.63739e-40, 1.63739e-40, 1.63739e-40, 1.63739e-40, 1.63739e-40, 1.63739e-40, 1.63739e-40, 1.63739e-40, 4.43516e-13, 1.63739e-40, 1.63739e-40, 2.90205e-15, 1.63739e-40, 7.87967e-11, 1.63739e-40, 1.58155e-10, 1.63739e-40, 1.63739e-40, 1.63739e-40
0.328072, 0, 3.69376e-10, 1.98716e-39, 1.41421, -3.69376e-10, 1.98716e-39, 0, 1.98716e-39, 1.98716e-39, 1.98716e-39, 1.98716e-39, 1.98716e-39, 1.98716e-39, 1.98716e-39, 1.98716e-39, 1.98716e-39, 1.98716e-39, 1.98716e-39, 1.98716e-39, 6.77652e-13, 1.98716e-39, 1.98716e-39, 4.64771e-15, 1.98716e-39, 1.27188e-10, 1.98716e-39, 2.41506e-10, 1.98716e-39, 1.98716e-39, 1.98716e-39
0.335933, 0, 5.71848e-10, 2.17509e-38, 1.41421, -5.71848e-10, 2.17509e-38, 0, 2.17509e-38, 2.17509e-38, 2.17509e-38, 2.17509e-38, 2.17509e-38, 2.17509e-38, 2.17509e-38, 2.17509e-38, 2.17509e-38, 2.17509e-38, 2.17509e-38, 2.17509e-38, 1.02841e-12, 2.17509e-38, 2.17509e-38, 7.42371e-15, 2.17509e-38, 2.04559e-10, 2.17509e-38, 3.66253e-10, 2.17509e-38, 2.17509e-38, 2.17509e-38
0.343794, 0, 8.81121e-10, 2.15437e-37, 1.41421, -8.81121e-10, 2.15437e-37, 0, 2.15437e-37, 2.15437e-37, 2.15437e-37, 2.15437e-37, 2.15437e-37, 2.15437e-37, 2.15437e-37, 2.15437e-37, 2.15437e-37, 2.15437e-37, 2.15437e-37, 2.15437e-37, 1.55029e-12, 2.15437e-37, 2.15437e-37, 1.1832e-14, 2.15437e-37, 3.27915e-10, 2.15437e-37, 5.51644e-10, 2.15437e-37, 2.15437e-37, 2.15437e-37
0.351655, 0, 1.35167e-09, 1.94199e-36, 1.41421, -1.35167e-09, 1.94199e-36, 0, 1.94199e-36, 1.94199e-36, 1.94199e-36, 1.94199e-36, 1.94199e-36, 1.94199e-36, 1.94199e-36, 1.94199e-36, 1.94199e-36, 1.94199e-36, 1.94199e-36, 1.94199e-36, 2.32152e-12, 1.94199e-36, 1.94199e-36, 1.88261e-14, 1.94199e-36, 5.24096e-10, 1.94199e-36, 8.25231e-10, 1.94199e-36, 1.94199e-36, 1.94199e-36
0.359516, 0, 2.06507e-09, 1.60217e-35, 1.41421, -2.06507e-09, 1.60217e-35, 0, 1.60217e-35, 1.60217e-35, 1.60217e-35, 1.60217e-35, 1.60217e-35, 1.60217e-35, 1.60217e-35, 1.60217e-35, 1.60217e-35, 1.60217e-35, 1.60217e-35, 1.60217e-35, 3.45362e-12, 1.60217e-35, 1.60217e-35, 2.99177e-14, 1.60217e-35, 8.35423e-10, 1.60217e-35, 1.22617e-09, 1.60217e-35, 1.60217e-35, 1.60217e-35
0.367377, 0, 3.14337e-09, 1.21493e-34, 1.41421, -3.14337e-09, 1.21493e-34, 0, 1.21493e-34, 1.21493e-34, 1.21493e-34, 1.21493e-34, 1.21493e-34, 1.21493e-34, 1.21493e-34, 1.21493e-34, 1.21493e-34, 1.21493e-34, 1.21493e-34, 1.21493e-34, 5.10448e-12, 1.21493e-34, 1.21493e-34, 4.75055e-14, 1.21493e-34, 1.32855e-09, 1.21493e-34, 1.80966e-09, 1.21493e-34, 1.21493e-34, 1.21493e-34
0.375238, 0, 4.76899e-09, 8.38284e-34, 1.41421, -4.76899e-09, 8.38284e-34, 0, 8.38284e-34, 8.38284e-34, 8.38284e-34, 8.38284e-34, 8.38284e-34, 8.38284e-34, 8.38284e-34, 8.38284e-34, 8.38284e-34, 8.38284e-34, 8.38284e-34, 8.38284e-34, 7.49612e-12, 8.38284e-34, 8.38284e-34, 7.53986e-14, 8.38284e-34, 2.10841e-09, 8.38284e-34, 2.65301e-09, 8.38284e-34, 8.38284e-34, 8.38284e-34
0.383099, 0, 7.2146e-09, 5.68691e-33, 1.41421, -7.2146e-09, 5.68691e-33, 0, 5.68691e-33, 5.68691e-33, 5.68691e-33, 5.68691e-33, 5.68691e-33, 5.68691e-33, 5.68691e-33, 5.68691e-33, 5.68691e-33, 5.68691e-33, 5.68691e-33, 5.68691e-33, 1.09387e-11, 5.68691e-33, 5.68691e-33, 1.19649e-13, 5.68691e-33, 3.33995e-09, 5.68691e-33, 3.86359e-09, 5.68691e-33, 5.68691e-33, 5.68691e-33
0.39096, 0, 1.08879e-08, 3.29271e-32, 1.41421, -1.08879e-08, 3.29271e-32, 0, 3.29271e-32, 3.29271e-32, 3.29271e-32, 3.29271e-32, 3.29271e-32, 3.29271e-32, 3.29271e-32, 3.29271e-32, 3.29271e-32, 3.29271e-32, 3.29271e-32, 3.29271e-32, 1.58626e-11, 3.29271e-32, 3.29271e-32, 1.89874e-13, 3.29271e-32, 5.28236e-09, 3.29271e-32, 5.58952e-09, 3.29271e-32, 3.29271e-32, 3.29271e-32
0.398821, 0, 1.6399e-08, 1.79461e-31, 1.41421, -1.6399e-08, 1.79461e-31, 0, 1.79461e-31, 1.79461e-31, 1.79461e-31, 1.79461e-31, 1.79461e-31, 1.79461e-31, 1.79461e-31, 1.79461e-31, 1.79461e-31, 1.79461e-31, 1.79461e-31, 1.79461e-31, 2.28616e-11, 1.79461e-31, 1.79461e-31, 3.01345e-13, 1.79461e-31, 8.34223e-09, 1.79461e-31, 8.03359e-09, 1.79461e-31, 1.79461e-31, 1.79461e-31
0.406682, 0, 2.46612e-08, 9.68488e-31, 1.41421, -2.46612e-08, 9.68488e-31, 0, 9.68488e-31, 9.68488e-31, 9.68488e-31, 9.68488e-31, 9.68488e-31, 9.68488e-31, 9.68488e-31, 9.68488e-31, 9.68488e-31, 9.68488e-31, 9.68488e-31, 9.68488e-31, 3.27495e-11, 9.68488e-31, 9.68488e-31, 4.78295e-13, 9.68488e-31, 1.31565e-08, 9.68488e-31, 1.14715e-08, 9.68488e-31, 9.68488e-31, 9.68488e-31
0.414543, 0, 3.70434e-08, 4.99621e-30, 1.41421, -3.70434e-08, 4.99621e-30, 0, 4.99621e-30, 4.99621e-30, 4.99621e-30, 4.99621e-30, 4.99621e-30, 4.99621e-30, 4.99621e-30, 4.99621e-30, 4.99621e-30, 4.99621e-30, 4.99621e-30, 4.99621e-30, 4.66354e-11, 4.99621e-30, 4.99621e-30, 7.59096e-13, 4.99621e-30, 2.07208e-08, 4.99621e-30, 1.62752e-08, 4.99621e-30, 4.99621e-30, 4.99621e-30
0.422404, 0, 5.55976e-08, 2.4359e-29, 1.41421, -5.55976e-08, 2.4359e-29, 0, 2.4359e-29, 2.4359e-29, 2.4359e-29, 2.4359e-29, 2.4359e-29, 2.4359e-29, 2.4359e-29, 2.4359e-29, 2.4359e-29, 2.4359e-29, 2.4359e-29, 2.4359e-29, 6.60214e-11, 2.4359e-29, 2.4359e-29, 1.20438e-12, 2.4359e-29, 3.25872e-08, 2.4359e-29, 2.29431e-08, 2.4359e-29, 2.4359e-29, 2.4359e-29
0.430265, 0, 8.34012e-08, 1.12862e-28, 1.41421, -8.34012e-08, 1.12862e-28, 0, 1.12862e-28, 1.12862e-28, 1.12862e-28, 1.12862e-28, 1.12862e-28, 1.12862e-28, 1.12862e-28, 1.12862e-28, 1.12862e-28, 1.12862e-28, 1.12862e-28, 1.12862e-28, 9.29316e-11, 1.12862e-28, 1.12862e-28, 1.90961e-12, 1.12862e-28, 5.11679e-08, 1.12862e-28, 3.21385e-08, 1.12862e-28, 1.12862e-28, 1.12862e-28
0.438126, 0, 1.25067e-07, 5.03149e-28, 1.41421, -1.25067e-07, 5.03149e-28, 0, 5.03149e-28, 5.03149e-28, 5.03149e-28, 5.03149e-28, 5.03149e-28, 5.03149e-28, 5.03149e-28, 5.03149e-28, 5.03149e-28, 5.03149e-28, 5.03149e-28, 5.03149e-28, 1.30077e-10, 5.03149e-28, 5.03149e-28, 3.02458e-12, 5.03149e-28, 8.01965e-08, 5.03149e-28, 4.47372e-08, 5.03149e-28, 5.03149e-28, 5.03149e-28
0.445987, 0, 1.87546e-07, 3.8589e-27, 1.41421, -1.87546e-07, 3.8589e-27, 0, 3.8589e-27, 3.8589e-27, 3.8589e-27, 3.8589e-27, 3.8589e-27, 3.8589e-27, 3.8589e-27, 3.8589e-27, 3.8589e-27, 3.8589e-27, 3.8589e-27, 3.8589e-27, 1.81074e-10, 3.8589e-27, 3.8589e-27, 4.78609e-12, 3.8589e-27, 1.25471e-07, 3.8589e-27, 6.18889e-08, 3.8589e-27, 3.8589e-27, 3.8589e-27
0.453848, 0, 2.81081e-07, 1.49846e-26, 1.41421, -2.81081e-07, 1.49846e-26, 0, 1.49846e-26, 1.49846e-26, 1.49846e-26, 1.49846e-26, 1.49846e-26, 1.49846e-26, 1.49846e-26, 1.49846e-26, 1.49846e-26, 1.49846e-26, 1.49846e-26, 1.49846e-26, 2.50706e-10, 1.49846e-26, 1.49846e-26, 7.55299e-12, 1.49846e-26, 1.95733e-07, 1.49846e-26, 8.50898e-08, 1.49846e-26, 1.49846e-26, 1.49846e-26
0.461709, 0, 4.21092e-07, 5.56255e-26, 1.41421, -4.21092e-07, 5.56255e-26, 0, 5.56255e-26, 5.56255e-26, 5.56255e-26, 5.56255e-26, 5.56255e-26, 5.56255e-26, 5.56255e-26, 5.56255e-26, 4.31849e-13, 5.56255e-26, 5.56255e-26, 5.56255e-26, 3.45291e-10, 5.56255e-26, 5.56255e-26, 1.18892e-11, 5.56255e-26, 3.04458e-07, 5.56255e-26, 1.16277e-07, 5.56255e-26, 5.56255e-26, 5.56255e-26
0.469569, 0, 6.30423e-07, 1.97773e-25, 1.41421, -6.30423e-07, 1.97773e-25, 0, 1.97773e-25, 1.97773e-25, 1.97773e-25, 1.97773e-25, 1.97773e-25, 1.97773e-25, 1.97773e-25, 1.97773e-25, 1.43674e-12, 1.97773e-25, 1.97773e-25, 1.97773e-25, 4.73114e-10, 1.97773e-25, 1.97773e-25, 1.86578e-11, 1.97773e-25, 4.7199e-07, 1.97773e-25, 1.5794e-07, 1.97773e-25, 1.97773e-25, 1.97773e-25
0.47743, 0, 9.43653e-07, 6.82004e-25, 1.41421, -9.43653e-07, 1.78641e-11, 0, 1.3307e-15, 6.25763e-15, 2.13547e-11, 1.90259e-10, 7.40669e-12, 1.34592e-10, 2.13582e-11, 1.14342e-11, 2.33483e-11, 1.34973e-10, 1.70349e-11, 1.96354e-10, 6.45003e-10, 7.71568e-12, 3.04928e-13, 2.91759e-11, 8.59116e-14, 7.28916e-07, 3.7007e-16, 2.13277e-07, 6.82004e-25, 6.82004e-25, 2.07276e-12
0.485291, 0, 1.41075e-06, 4.8051e-11, 1.41421, -1.41075e-06, 1.07238e-10, 4.8051e-11, 4.80554e-11, 4.80717e-11, 1.18803e-10, 6.78415e-10, 7.25907e-11, 4.93978e-10, 1.18814e-10, 8.59345e-11, 1.21844e-10, 4.95242e-10, 1.04491e-10, 6.98606e-10, 9.23055e-10, 7.36144e-11, 4.90612e-11, 9.34929e-11, 4.91543e-11, 1.12091e-06, 4.80522e-11, 2.86368e-07, 4.8051e-11, 4.8051e-11, 5.49184e-11
0.493152, 0, 2.10561e-06, 1.56397e-10, 1.41421, -2.10561e-06, 3.08685e-10, 1.56397e-10, 1.56408e-10, 1.5645e-10, 3.38441e-10, 1.77832e-09, 2.19537e-10, 1.30377e-09, 3.38471e-10, 2.53871e-10, 3.43363e-10, 1.30702e-09, 3.01616e-10, 1.83028e-09, 1.33767e-09, 2.22171e-10, 1.58996e-10, 2.26858e-10, 1.60593e-10, 1.71549e-06, 1.564e-10, 3.82335e-07, 1.56397e-10, 1.56397e-10, 1.74066e-10
0.501013, 0, 3.1364e-06, 3.96904e-10, 1.41421, -3.1364e-06, 7.54085e-10, 3.96904e-10, 3.9693e-10, 3.97029e-10, 8.23876e-10, 4.20101e-09, 5.44995e-10, 3.08797e-09, 8.23946e-10, 6.25523e-10, 8.31967e-10, 3.0956e-09, 7.37505e-10, 4.32286e-09, 1.98405e-09, 5.51174e-10, 4.03e-10, 5.05627e-10, 4.08593e-10, 2.6117e-06, 3.96911e-10, 5.07706e-07, 3.96904e-10, 3.96904e-10, 4.38347e-10
0.508874, 0, 4.66091e-06, 9.22513e-10, 1.41421, -4.66091e-06, 1.72073e-09, 9.22513e-10, 9.22572e-10, 9.22793e-10, 1.87669e-09, 9.42377e-09, 1.25346e-09, 6.9364e-09, 1.87685e-09, 1.43342e-09, 1.88964e-09, 6.95345e-09, 1.68367e-09, 9.69607e-09, 3.04501e-09, 1.26727e-09, 9.36138e-10, 1.0894e-09, 9.51334e-10, 3.95378e-06, 9.22529e-10, 6.70684e-07, 9.22513e-10, 9.22513e-10, 1.01513e-09
0.516735, 0, 6.90866e-06, 2.04932e-09, 1.41421, -6.90866e-06, 3.77651e-09, 2.04932e-09, 2.04945e-09, 2.04992e-09, 4.11399e-09, 2.04445e-08, 2.76543e-09, 1.50623e-08, 4.11433e-09, 3.15483e-09, 4.13269e-09, 1.50992e-08, 3.69633e-09, 2.10337e-08, 4.87459e-09, 2.79531e-09, 2.0788e-09, 2.30405e-09, 2.11588e-09, 5.95005e-06, 2.04935e-09, 8.8168e-07, 2.04932e-09, 2.04932e-09, 2.24972e-09
0.524596, 0, 1.02187e-05, 4.41609e-09, 1.41421, -1.02187e-05, 8.05879e-09, 4.41609e-09, 4.41636e-09, 4.41736e-09, 8.77055e-09, 4.32122e-08, 5.9264e-09, 3.18609e-08, 8.77127e-09, 6.74765e-09, 9.15723e-09, 3.19387e-08, 7.8897e-09, 4.44549e-08, 8.15962e-09, 5.98941e-09, 4.47826e-09, 4.80264e-09, 4.56348e-09, 8.90458e-06, 4.41616e-09, 1.15401e-06, 4.41609e-09, 4.41609e-09, 4.83875e-09
0.532457, 0, 1.50629e-05, 9.28317e-09, 1.41421, -1.50629e-05, 1.67929e-08, 9.28317e-09, 9.28373e-09, 9.2858e-09, 1.82603e-08, 8.92645e-08, 1.23968e-08, 6.58629e-08, 1.82617e-08, 1.40899e-08, 1.948e-08, 6.60233e-08, 1.64443e-08, 9.18264e-08, 1.4221e-08, 1.25267e-08, 9.41135e-09, 9.86619e-09, 9.59952e-09, 1.32306e-05, 9.28332e-09, 1.50493e-06, 9.28317e-09, 9.28317e-09, 1.01545e-08
0.540318, 0, 2.2144e-05, 1.90825e-08, 1.41421, -2.2144e-05, 3.42364e-08, 1.90825e-08, 1.90836e-08, 1.90878e-08, 3.71974e-08, 1.80477e-07, 2.53655e-08, 1.33255e-07, 3.72003e-08, 2.8782e-08, 4.49313e-08, 1.33579e-07, 3.3533e-08, 1.85647e-07, 2.55663e-08, 2.56276e-08, 1.93411e-08, 1.99563e-08, 1.97442e-08, 1.95249e-05, 1.90828e-08, 1.95727e-06, 1.90825e-08, 1.90825e-08, 2.08408e-08
