   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_167.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.354877, 0, 2.16809e-18, 0, 1.41421, -2.16809e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.37496e-20, 0, 0, 3.5626e-23, 0, 2.01563e-22, 0, 2.1541e-18, 0, 0
0.362812, 0, 6.61736e-18, 0, 1.41421, -6.61736e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.19655e-20, 0, 0, 1.09092e-22, 0, 6.33219e-22, 0, 6.57466e-18, 0, 0
0.370747, 0, 1.97165e-17, 0, 1.41421, -1.97165e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.25034e-19, 0, 0, 3.26197e-22, 0, 1.94047e-21, 0, 1.95892e-17, 0, 0
0.378681, 0, 5.73867e-17, 0, 1.41421, -5.73867e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.63917e-19, 0, 0, 9.53101e-22, 0, 5.80535e-21, 0, 5.7016e-17, 0, 0
0.386616, 0, 1.63264e-16, 0, 1.41421, -1.63264e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0353e-18, 0, 0, 2.72294e-21, 0, 1.69677e-20, 0, 1.62209e-16, 0, 0
0.394551, 0, 4.54247e-16, 0, 1.41421, -4.54247e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.88041e-18, 0, 0, 7.61062e-21, 0, 4.84799e-20, 0, 4.5131e-16, 0, 0
0.402486, 0, 1.23655e-15, 0, 1.41421, -1.23655e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.84067e-18, 0, 0, 2.08205e-20, 0, 1.3548e-19, 0, 1.22855e-15, 0, 0
0.410421, 0, 3.29474e-15, 0, 1.41421, -3.29474e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.089e-17, 0, 0, 5.5776e-20, 0, 3.70488e-19, 0, 3.27342e-15, 0, 0
0.418355, 0, 8.59539e-15, 0, 1.41421, -8.59539e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.44945e-17, 0, 0, 1.46375e-19, 0, 9.91821e-19, 0, 8.53976e-15, 0, 0
0.42629, 0, 2.19623e-14, 4.34403e-44, 1.41421, -2.19623e-14, 4.34403e-44, 0, 4.34403e-44, 4.34403e-44, 4.34403e-44, 4.34403e-44, 4.34403e-44, 4.34403e-44, 4.34403e-44, 4.34403e-44, 4.34403e-44, 4.34403e-44, 4.34403e-44, 1.39229e-16, 4.34403e-44, 4.34403e-44, 3.76468e-19, 4.34403e-44, 2.60026e-18, 4.34403e-44, 2.18201e-14, 4.34403e-44, 4.34403e-44
0.434225, 0, 5.49755e-14, 8.44983e-43, 1.41421, -5.49755e-14, 8.44983e-43, 0, 8.44983e-43, 8.44983e-43, 8.44983e-43, 8.44983e-43, 8.44983e-43, 8.44983e-43, 8.44983e-43, 8.44983e-43, 8.44983e-43, 8.44983e-43, 8.44983e-43, 3.48481e-16, 8.44983e-43, 8.44983e-43, 9.49271e-19, 8.44983e-43, 6.67827e-18, 8.44983e-43, 5.46194e-14, 8.44983e-43, 8.44983e-43
0.44216, 0, 1.34845e-13, 1.27953e-41, 1.41421, -1.34845e-13, 1.27953e-41, 0, 1.27953e-41, 1.27953e-41, 1.27953e-41, 1.27953e-41, 1.27953e-41, 1.27953e-41, 1.27953e-41, 1.27953e-41, 1.27953e-41, 1.27953e-41, 1.27953e-41, 8.54669e-16, 1.27953e-41, 1.27953e-41, 2.34763e-18, 1.27953e-41, 1.68074e-17, 1.27953e-41, 1.33971e-13, 1.27953e-41, 1.27953e-41
0.450095, 0, 3.24165e-13, 1.6921e-40, 1.41421, -3.24165e-13, 1.6921e-40, 0, 1.6921e-40, 1.6921e-40, 1.6921e-40, 1.6921e-40, 1.6921e-40, 1.6921e-40, 1.6921e-40, 1.6921e-40, 1.6921e-40, 1.6921e-40, 1.6921e-40, 2.05437e-15, 1.6921e-40, 1.6921e-40, 5.69696e-18, 1.6921e-40, 4.1462e-17, 1.6921e-40, 3.22063e-13, 1.6921e-40, 1.6921e-40
0.458029, 0, 7.63895e-13, 2.00135e-39, 1.41421, -7.63895e-13, 2.00135e-39, 0, 2.00135e-39, 2.00135e-39, 2.00135e-39, 2.00135e-39, 2.00135e-39, 2.00135e-39, 2.00135e-39, 2.00135e-39, 2.00135e-39, 2.00135e-39, 2.00135e-39, 4.84057e-15, 2.00135e-39, 2.00135e-39, 1.35724e-17, 2.00135e-39, 1.0028e-16, 2.00135e-39, 7.5894e-13, 2.00135e-39, 2.00135e-39
0.465964, 0, 1.76486e-12, 2.13772e-38, 1.41421, -1.76486e-12, 2.13772e-38, 0, 2.13772e-38, 2.13772e-38, 2.13772e-38, 2.13772e-38, 2.13772e-38, 2.13772e-38, 2.13772e-38, 2.13772e-38, 2.13772e-38, 2.13772e-38, 2.13772e-38, 1.11822e-14, 2.13772e-38, 2.13772e-38, 3.17649e-17, 2.13772e-38, 2.37853e-16, 2.13772e-38, 1.75341e-12, 2.13772e-38, 2.13772e-38
0.473899, 0, 3.99813e-12, 2.07572e-37, 1.41421, -3.99813e-12, 2.07572e-37, 0, 2.07572e-37, 2.07572e-37, 2.07572e-37, 2.07572e-37, 2.07572e-37, 2.07572e-37, 2.07572e-37, 2.07572e-37, 2.07572e-37, 2.07572e-37, 2.07572e-37, 2.533e-14, 2.07572e-37, 2.07572e-37, 7.30904e-17, 2.07572e-37, 5.53398e-16, 2.07572e-37, 3.97218e-12, 2.07572e-37, 2.07572e-37
0.481834, 0, 8.88245e-12, 1.84296e-36, 1.41421, -8.88245e-12, 1.84296e-36, 0, 1.84296e-36, 1.84296e-36, 1.84296e-36, 1.84296e-36, 1.84296e-36, 1.84296e-36, 1.84296e-36, 1.84296e-36, 1.84296e-36, 1.84296e-36, 1.84296e-36, 5.62716e-14, 1.84296e-36, 1.84296e-36, 1.65514e-16, 1.84296e-36, 1.26335e-15, 1.84296e-36, 8.82475e-12, 1.84296e-36, 1.84296e-36
0.489769, 0, 1.93547e-11, 1.50405e-35, 1.41421, -1.93547e-11, 1.50405e-35, 0, 1.50405e-35, 1.50405e-35, 1.50405e-35, 1.50405e-35, 1.50405e-35, 1.50405e-35, 1.50405e-35, 1.50405e-35, 1.50405e-35, 1.50405e-35, 1.50405e-35, 1.22617e-13, 1.50405e-35, 1.50405e-35, 3.69326e-16, 1.50405e-35, 2.83064e-15, 1.50405e-35, 1.92289e-11, 1.50405e-35, 1.50405e-35
0.497703, 0, 4.1369e-11, 1.13396e-34, 1.41421, -4.1369e-11, 1.13396e-34, 0, 1.13396e-34, 1.13396e-34, 1.13396e-34, 1.13396e-34, 1.13396e-34, 1.13396e-34, 1.13396e-34, 1.13396e-34, 1.13396e-34, 1.13396e-34, 1.13396e-34, 2.62116e-13, 1.13396e-34, 1.13396e-34, 8.13351e-16, 1.13396e-34, 6.22714e-15, 1.13396e-34, 4.10999e-11, 1.13396e-34, 1.13396e-34
0.505638, 0, 8.67453e-11, 8.15362e-34, 1.41421, -8.67453e-11, 8.15362e-34, 0, 8.15362e-34, 8.15362e-34, 8.15362e-34, 8.15362e-34, 8.15362e-34, 8.15362e-34, 8.15362e-34, 8.15362e-34, 8.15362e-34, 8.15362e-34, 8.15362e-34, 5.49776e-13, 8.15362e-34, 8.15362e-34, 1.77117e-15, 8.15362e-34, 1.3456e-14, 8.15362e-34, 8.61803e-11, 8.15362e-34, 8.15362e-34
0.513573, 0, 1.78464e-10, 5.66338e-33, 1.41421, -1.78464e-10, 5.66338e-33, 0, 5.66338e-33, 5.66338e-33, 5.66338e-33, 5.66338e-33, 5.66338e-33, 5.66338e-33, 5.66338e-33, 5.66338e-33, 5.66338e-33, 5.66338e-33, 5.66338e-33, 1.13164e-12, 5.66338e-33, 5.66338e-33, 3.82232e-15, 5.66338e-33, 2.85764e-14, 5.66338e-33, 1.773e-10, 5.66338e-33, 5.66338e-33
0.521508, 0, 3.60281e-10, 3.73313e-32, 1.41421, -3.60281e-10, 3.73313e-32, 0, 3.73313e-32, 3.73313e-32, 3.73313e-32, 3.73313e-32, 3.73313e-32, 3.73313e-32, 3.73313e-32, 3.73313e-32, 3.73313e-32, 3.73313e-32, 3.73313e-32, 2.28638e-12, 3.73313e-32, 3.73313e-32, 8.19516e-15, 3.73313e-32, 5.9687e-14, 3.73313e-32, 3.57927e-10, 3.73313e-32, 3.73313e-32
0.529443, 0, 7.13797e-10, 2.31914e-31, 1.41421, -7.13797e-10, 2.31914e-31, 0, 2.31914e-31, 2.31914e-31, 2.31914e-31, 2.31914e-31, 2.31914e-31, 2.31914e-31, 2.31914e-31, 2.31914e-31, 2.31914e-31, 2.31914e-31, 2.31914e-31, 4.53533e-12, 2.31914e-31, 2.31914e-31, 1.75012e-14, 2.31914e-31, 1.22728e-13, 2.31914e-31, 7.09122e-10, 2.31914e-31, 2.31914e-31
0.537377, 0, 1.38806e-09, 1.35625e-30, 1.41421, -1.38806e-09, 1.35625e-30, 0, 1.35625e-30, 1.35625e-30, 1.35625e-30, 1.35625e-30, 1.35625e-30, 1.35625e-30, 1.35625e-30, 1.35625e-30, 1.35625e-30, 1.35625e-30, 1.35625e-30, 8.83498e-12, 1.35625e-30, 1.35625e-30, 3.73157e-14, 1.35625e-30, 2.48735e-13, 1.35625e-30, 1.37894e-09, 1.35625e-30, 1.35625e-30
0.545312, 0, 2.64977e-09, 7.47638e-30, 1.41421, -2.64977e-09, 7.47638e-30, 0, 7.47638e-30, 7.47638e-30, 7.47638e-30, 7.47638e-30, 7.47638e-30, 7.47638e-30, 7.47638e-30, 7.47638e-30, 7.47638e-30, 7.47638e-30, 7.47638e-30, 1.69074e-11, 7.47638e-30, 7.47638e-30, 7.95897e-14, 7.47638e-30, 4.97707e-13, 7.47638e-30, 2.63229e-09, 7.47638e-30, 7.47638e-30
0.553247, 0, 4.96644e-09, 3.89435e-29, 1.41421, -4.96644e-09, 3.89435e-29, 0, 3.89435e-29, 3.89435e-29, 3.89435e-29, 3.89435e-29, 3.89435e-29, 3.89435e-29, 3.89435e-29, 3.89435e-29, 3.89435e-29, 3.89435e-29, 3.89435e-29, 3.1796e-11, 3.89435e-29, 3.89435e-29, 1.69989e-13, 3.89435e-29, 9.85292e-13, 3.89435e-29, 4.93349e-09, 3.89435e-29, 3.89435e-29
0.561182, 0, 9.14107e-09, 1.92223e-28, 1.41421, -9.14107e-09, 1.92223e-28, 0, 1.92223e-28, 1.92223e-28, 1.92223e-28, 1.92223e-28, 1.92223e-28, 1.92223e-28, 1.92223e-28, 1.92223e-28, 1.92223e-28, 1.92223e-28, 1.92223e-28, 5.87855e-11, 1.92223e-28, 1.92223e-28, 3.63569e-13, 1.92223e-28, 1.93484e-12, 1.92223e-28, 9.07999e-09, 1.92223e-28, 1.92223e-28
0.569117, 0, 1.65253e-08, 9.0174e-28, 1.41421, -1.65253e-08, 9.0174e-28, 0, 9.0174e-28, 9.0174e-28, 9.0174e-28, 9.0174e-28, 9.0174e-28, 9.0174e-28, 9.0174e-28, 9.0174e-28, 9.0174e-28, 9.0174e-28, 9.0174e-28, 1.06896e-10, 9.0174e-28, 9.0174e-28, 7.77821e-13, 9.0174e-28, 3.78075e-12, 9.0174e-28, 1.64139e-08, 9.0174e-28, 9.0174e-28
0.577051, 0, 2.93492e-08, 4.0319e-27, 1.41421, -2.93492e-08, 4.0319e-27, 0, 4.0319e-27, 4.0319e-27, 4.0319e-27, 4.0319e-27, 4.0319e-27, 4.0319e-27, 4.0319e-27, 4.0319e-27, 4.0319e-27, 4.0319e-27, 4.0319e-27, 1.91277e-10, 4.0319e-27, 4.0319e-27, 1.66116e-12, 4.0319e-27, 7.37724e-12, 4.0319e-27, 2.91489e-08, 4.0319e-27, 4.0319e-27
0.584986, 0, 5.12205e-08, 1.72303e-26, 1.41421, -5.12205e-08, 1.72303e-26, 0, 1.72303e-26, 1.72303e-26, 1.72303e-26, 1.72303e-26, 1.72303e-26, 1.72303e-26, 1.72303e-26, 1.72303e-26, 1.72303e-26, 1.72303e-26, 1.72303e-26, 3.36977e-10, 1.72303e-26, 1.72303e-26, 3.53199e-12, 1.72303e-26, 1.4427e-11, 1.72303e-26, 5.08656e-08, 1.72303e-26, 1.72303e-26
0.592921, 0, 8.78624e-08, 7.0557e-26, 1.41421, -8.78624e-08, 7.0557e-26, 0, 7.0557e-26, 7.0557e-26, 7.0557e-26, 7.0557e-26, 7.0557e-26, 7.0557e-26, 7.0557e-26, 2.05102e-13, 7.0557e-26, 7.0557e-26, 7.0557e-26, 5.84805e-10, 7.0557e-26, 7.0557e-26, 7.45451e-12, 7.0557e-26, 2.83696e-11, 7.0557e-26, 8.72416e-08, 7.0557e-26, 7.0557e-26
0.600856, 0, 1.48181e-07, 2.77514e-25, 1.41421, -1.48181e-07, 2.77514e-25, 0, 2.77514e-25, 2.77514e-25, 2.77514e-25, 2.77514e-25, 2.77514e-25, 2.77514e-25, 2.77514e-25, 1.02604e-12, 2.77514e-25, 2.77514e-25, 2.77514e-25, 1.00029e-09, 2.77514e-25, 2.77514e-25, 1.55717e-11, 2.77514e-25, 5.62268e-11, 2.77514e-25, 1.47108e-07, 2.77514e-25, 2.77514e-25
0.608791, 0, 2.47484e-07, 1.05433e-24, 1.41421, -2.47484e-07, 1.94564e-12, 0, 1.45168e-14, 6.24415e-14, 7.4813e-14, 4.81803e-13, 1.92581e-13, 1.04743e-12, 2.49582e-13, 1.3508e-11, 9.88517e-12, 8.77416e-12, 1.62081e-09, 1.68724e-09, 2.07122e-12, 3.2574e-14, 3.21089e-11, 2.33985e-14, 1.12418e-10, 1.70308e-15, 2.43974e-07, 1.05433e-24, 1.86831e-11
0.616725, 0, 4.10149e-07, 6.14727e-10, 1.41421, -4.10149e-07, 6.24415e-10, 6.14727e-10, 6.148e-10, 6.15038e-10, 6.151e-10, 6.17126e-10, 6.15686e-10, 6.19943e-10, 6.1597e-10, 6.76533e-10, 6.63948e-10, 6.58416e-10, 8.68513e-09, 3.42249e-09, 6.25041e-10, 6.1489e-10, 6.79949e-10, 6.15051e-10, 8.41296e-10, 6.14736e-10, 3.987e-07, 6.14727e-10, 7.07755e-10
0.62466, 0, 6.80892e-07, 3.05079e-09, 1.41421, -6.80892e-07, 3.08942e-09, 3.05079e-09, 3.05108e-09, 3.05203e-09, 3.05228e-09, 3.06036e-09, 3.05462e-09, 3.07159e-09, 3.05575e-09, 3.28869e-09, 3.24702e-09, 3.22497e-09, 3.52248e-08, 7.66227e-09, 3.09191e-09, 3.05144e-09, 3.18106e-09, 3.05251e-09, 3.50994e-09, 3.05083e-09, 6.42414e-07, 3.05079e-09, 3.42166e-09
0.632595, 0, 1.15341e-06, 1.21335e-08, 1.41421, -1.15341e-06, 1.2274e-08, 1.21335e-08, 1.21345e-08, 1.2138e-08, 1.21389e-08, 1.21683e-08, 1.21474e-08, 1.22091e-08, 1.21515e-08, 1.29778e-08, 1.28474e-08, 1.27671e-08, 1.29187e-07, 1.96109e-08, 1.22831e-08, 1.21358e-08, 1.2389e-08, 1.21405e-08, 1.30657e-08, 1.21336e-08, 1.0237e-06, 1.21335e-08, 1.34828e-08
0.64053, 0, 2.04923e-06, 4.40558e-08, 1.41421, -2.04923e-06, 4.45347e-08, 4.40558e-08, 4.40593e-08, 4.40711e-08, 4.40742e-08, 4.41744e-08, 4.41032e-08, 4.43136e-08, 4.41172e-08, 4.68737e-08, 4.6489e-08, 4.62155e-08, 4.43021e-07, 5.60284e-08, 4.45656e-08, 4.40638e-08, 4.45477e-08, 4.40816e-08, 4.5944e-08, 4.40562e-08, 1.62235e-06, 4.40558e-08, 4.86546e-08
0.648465, 0, 3.93245e-06, 1.49885e-07, 1.41421, -3.93245e-06, 1.51425e-07, 1.49885e-07, 1.49897e-07, 1.49935e-07, 1.49945e-07, 1.50267e-07, 1.50038e-07, 1.50714e-07, 1.50083e-07, 1.58775e-07, 1.57707e-07, 1.56828e-07, 1.4323e-06, 1.68819e-07, 1.51524e-07, 1.49911e-07, 1.50815e-07, 1.49974e-07, 1.53686e-07, 1.49887e-07, 2.58296e-06, 1.49885e-07, 1.64668e-07
0.656399, 0, 8.26432e-06, 4.80964e-07, 1.41421, -8.26432e-06, 4.8564e-07, 4.80964e-07, 4.80998e-07, 4.81114e-07, 4.81143e-07, 4.82121e-07, 4.81426e-07, 4.83481e-07, 4.81563e-07, 5.07691e-07, 5.04721e-07, 5.02051e-07, 4.3764e-06, 5.10541e-07, 4.85941e-07, 4.81042e-07, 4.82687e-07, 4.8125e-07, 4.88546e-07, 4.80968e-07, 4.1984e-06, 4.80964e-07, 5.25866e-07
