   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_839.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.338152, 0, 7.85296e-11, 4.15303e-41, 1.41421, -7.85296e-11, 4.15303e-41, 0, 4.15303e-41, 4.15303e-41, 4.15303e-41, 4.15303e-41, 4.15303e-41, 4.15303e-41, 4.15303e-41, 4.15303e-41, 4.15303e-41, 4.15303e-41, 4.15303e-41, 4.15303e-41, 3.29625e-11, 4.15303e-41, 4.55671e-11, 4.15303e-41, 4.15303e-41, 4.15303e-41
0.346019, 0, 1.28311e-10, 5.49781e-40, 1.41421, -1.28311e-10, 5.49781e-40, 0, 5.49781e-40, 5.49781e-40, 5.49781e-40, 5.49781e-40, 5.49781e-40, 5.49781e-40, 5.49781e-40, 5.49781e-40, 5.49781e-40, 5.49781e-40, 5.49781e-40, 5.49781e-40, 5.5338e-11, 5.49781e-40, 7.29732e-11, 5.49781e-40, 5.49781e-40, 5.49781e-40
0.353886, 0, 2.08374e-10, 6.51622e-39, 1.41421, -2.08374e-10, 6.51622e-39, 0, 6.51622e-39, 6.51622e-39, 6.51622e-39, 6.51622e-39, 6.51622e-39, 6.51622e-39, 6.51622e-39, 6.51622e-39, 6.51622e-39, 6.51622e-39, 6.51622e-39, 6.51622e-39, 9.24616e-11, 6.51622e-39, 1.15912e-10, 6.51622e-39, 6.51622e-39, 6.51622e-39
0.361753, 0, 3.36454e-10, 6.97418e-38, 1.41421, -3.36454e-10, 6.97418e-38, 0, 6.97418e-38, 6.97418e-38, 6.97418e-38, 6.97418e-38, 6.97418e-38, 6.97418e-38, 6.97418e-38, 6.97418e-38, 6.97418e-38, 6.97418e-38, 6.97418e-38, 6.97418e-38, 1.53823e-10, 6.97418e-38, 1.82631e-10, 6.97418e-38, 6.97418e-38, 6.97418e-38
0.36962, 0, 5.40359e-10, 6.76517e-37, 1.41421, -5.40359e-10, 6.76517e-37, 0, 6.76517e-37, 6.76517e-37, 6.76517e-37, 6.76517e-37, 6.76517e-37, 6.76517e-37, 6.76517e-37, 6.76517e-37, 6.76517e-37, 6.76517e-37, 6.76517e-37, 6.76517e-37, 2.54919e-10, 6.76517e-37, 2.8544e-10, 6.76517e-37, 6.76517e-37, 6.76517e-37
0.377487, 0, 8.64313e-10, 1.9787e-35, 1.41421, -8.64313e-10, 1.9787e-35, 0, 1.9787e-35, 1.9787e-35, 1.9787e-35, 1.9787e-35, 1.9787e-35, 1.9787e-35, 1.9787e-35, 1.9787e-35, 1.9787e-35, 1.9787e-35, 1.9787e-35, 1.9787e-35, 4.21716e-10, 1.9787e-35, 4.42598e-10, 1.9787e-35, 1.9787e-35, 1.9787e-35
0.385354, 0, 1.37526e-09, 1.48113e-34, 1.41421, -1.37526e-09, 1.48113e-34, 0, 1.48113e-34, 1.48113e-34, 1.48113e-34, 1.48113e-34, 1.48113e-34, 1.48113e-34, 1.48113e-34, 1.48113e-34, 1.48113e-34, 1.48113e-34, 1.48113e-34, 1.48113e-34, 6.94484e-10, 1.48113e-34, 6.80779e-10, 1.48113e-34, 1.48113e-34, 1.48113e-34
0.393221, 0, 2.17979e-09, 1.00827e-33, 1.41421, -2.17979e-09, 1.00827e-33, 0, 1.00827e-33, 1.00827e-33, 1.00827e-33, 1.00827e-33, 1.00827e-33, 1.00827e-33, 1.00827e-33, 1.00827e-33, 1.00827e-33, 1.00827e-33, 1.00827e-33, 1.00827e-33, 1.14089e-09, 1.00827e-33, 1.03889e-09, 1.00827e-33, 1.00827e-33, 1.00827e-33
0.401088, 0, 3.44351e-09, 5.93549e-33, 1.41421, -3.44351e-09, 5.93549e-33, 0, 5.93549e-33, 5.93549e-33, 5.93549e-33, 5.93549e-33, 5.93549e-33, 5.93549e-33, 5.93549e-33, 5.93549e-33, 5.93549e-33, 5.93549e-33, 5.93549e-33, 5.93549e-33, 1.87052e-09, 5.93549e-33, 1.57299e-09, 5.93549e-33, 5.93549e-33, 5.93549e-33
0.408955, 0, 5.42506e-09, 3.58583e-32, 1.41421, -5.42506e-09, 3.58583e-32, 0, 3.58583e-32, 3.58583e-32, 3.58583e-32, 3.58583e-32, 3.58583e-32, 3.58583e-32, 3.58583e-32, 3.58583e-32, 3.58583e-32, 3.58583e-32, 3.58583e-32, 3.58583e-32, 3.06188e-09, 3.58583e-32, 2.36318e-09, 3.58583e-32, 3.58583e-32, 3.58583e-32
0.416822, 0, 8.52869e-09, 1.93652e-31, 1.41421, -8.52869e-09, 1.93652e-31, 0, 1.93652e-31, 1.93652e-31, 1.93652e-31, 1.93652e-31, 1.93652e-31, 1.93652e-31, 1.93652e-31, 1.93652e-31, 1.93652e-31, 1.93652e-31, 1.93652e-31, 1.93652e-31, 5.00571e-09, 1.93652e-31, 3.52298e-09, 1.93652e-31, 1.93652e-31, 1.93652e-31
0.424689, 0, 1.3387e-08, 1.02774e-30, 1.41421, -1.3387e-08, 1.02774e-30, 0, 1.02774e-30, 1.02774e-30, 1.02774e-30, 1.02774e-30, 1.02774e-30, 1.02774e-30, 1.02774e-30, 1.02774e-30, 1.02774e-30, 1.02774e-30, 1.02774e-30, 1.02774e-30, 8.17518e-09, 1.02774e-30, 5.21185e-09, 1.02774e-30, 1.02774e-30, 1.02774e-30
0.432556, 0, 2.09914e-08, 5.21334e-30, 1.41421, -2.09914e-08, 5.21334e-30, 0, 5.21334e-30, 5.21334e-30, 5.21334e-30, 5.21334e-30, 5.21334e-30, 5.21334e-30, 5.21334e-30, 5.21334e-30, 5.21334e-30, 5.21334e-30, 5.21334e-30, 5.21334e-30, 1.33395e-08, 5.21334e-30, 7.65195e-09, 5.21334e-30, 5.21334e-30, 5.21334e-30
0.440423, 0, 3.28967e-08, 2.50339e-29, 1.41421, -3.28967e-08, 2.50339e-29, 0, 2.50339e-29, 2.50339e-29, 2.50339e-29, 2.50339e-29, 2.50339e-29, 2.50339e-29, 2.50339e-29, 2.50339e-29, 2.50339e-29, 2.50339e-29, 2.50339e-29, 2.50339e-29, 2.17466e-08, 2.50339e-29, 1.11502e-08, 2.50339e-29, 2.50339e-29, 2.50339e-29
0.44829, 0, 5.15424e-08, 1.15487e-28, 1.41421, -5.15424e-08, 1.15487e-28, 0, 1.15487e-28, 1.15487e-28, 1.15487e-28, 1.15487e-28, 1.15487e-28, 1.15487e-28, 1.15487e-28, 1.15487e-28, 1.15487e-28, 1.15487e-28, 1.15487e-28, 1.15487e-28, 3.54156e-08, 1.15487e-28, 1.61268e-08, 1.15487e-28, 1.15487e-28, 1.15487e-28
0.456158, 0, 8.07551e-08, 5.12529e-28, 1.41421, -8.07551e-08, 5.12529e-28, 0, 5.12529e-28, 5.12529e-28, 5.12529e-28, 5.12529e-28, 5.12529e-28, 5.12529e-28, 5.12529e-28, 5.12529e-28, 5.12529e-28, 5.12529e-28, 5.12529e-28, 5.12529e-28, 5.76021e-08, 5.12529e-28, 2.31531e-08, 5.12529e-28, 5.12529e-28, 5.12529e-28
0.464025, 0, 1.26529e-07, 2.17337e-27, 1.41421, -1.26529e-07, 2.17337e-27, 0, 2.17337e-27, 2.17337e-27, 2.17337e-27, 2.17337e-27, 2.17337e-27, 2.17337e-27, 2.17337e-27, 2.17337e-27, 2.17337e-27, 2.17337e-27, 2.17337e-27, 2.17337e-27, 9.35309e-08, 2.17337e-27, 3.29984e-08, 2.17337e-27, 2.17337e-27, 2.17337e-27
0.471892, 0, 1.98234e-07, 8.80179e-27, 1.41421, -1.98234e-07, 8.80179e-27, 0, 8.80179e-27, 8.80179e-27, 8.80179e-27, 8.80179e-27, 8.80179e-27, 8.80179e-27, 8.80179e-27, 8.80179e-27, 8.80179e-27, 8.80179e-27, 8.80179e-27, 8.80179e-27, 1.51542e-07, 8.80179e-27, 4.66916e-08, 8.80179e-27, 8.80179e-27, 8.80179e-27
0.479759, 0, 3.10462e-07, 3.40592e-26, 1.41421, -3.10462e-07, 3.40592e-26, 0, 3.40592e-26, 3.40592e-26, 3.40592e-26, 3.40592e-26, 3.40592e-26, 1.51828e-13, 3.40592e-26, 3.40592e-26, 3.40592e-26, 3.40592e-26, 3.40592e-26, 3.40592e-26, 2.44865e-07, 3.40592e-26, 6.55963e-08, 3.40592e-26, 3.40592e-26, 3.40592e-26
0.487626, 0, 4.85839e-07, 1.26119e-25, 1.41421, -4.85839e-07, 1.26119e-25, 0, 1.26119e-25, 1.26119e-25, 1.26119e-25, 1.26119e-25, 1.26119e-25, 5.26319e-13, 1.26119e-25, 1.26119e-25, 1.26119e-25, 1.26119e-25, 1.26119e-25, 1.26119e-25, 3.94332e-07, 1.26119e-25, 9.15066e-08, 1.26119e-25, 1.26119e-25, 1.26119e-25
0.495493, 0, 7.59249e-07, 4.49106e-25, 1.41421, -7.59249e-07, 4.49106e-25, 0, 4.49106e-25, 4.49106e-25, 4.49106e-25, 4.49106e-25, 4.49106e-25, 1.4194e-12, 4.49106e-25, 4.49106e-25, 4.49106e-25, 4.49106e-25, 4.49106e-25, 4.49106e-25, 6.32485e-07, 4.49106e-25, 1.26763e-07, 4.49106e-25, 4.49106e-25, 4.49106e-25
0.50336, 0, 1.18514e-06, 1.15182e-10, 1.41421, -1.18514e-06, 1.48576e-10, 1.15182e-10, 1.48448e-10, 3.99282e-10, 1.26376e-10, 3.35847e-10, 1.8581e-10, 1.25857e-10, 2.16504e-10, 1.20811e-10, 2.15343e-10, 1.19815e-10, 1.15318e-10, 1.15232e-10, 1.00984e-06, 1.15183e-10, 1.74534e-07, 1.15182e-10, 1.15182e-10, 1.16275e-10
0.511227, 0, 1.84516e-06, 3.90919e-10, 1.41421, -1.84516e-06, 5.06016e-10, 3.90919e-10, 5.05573e-10, 1.3701e-09, 4.295e-10, 1.15146e-09, 6.34346e-10, 4.23846e-10, 7.40134e-10, 4.10319e-10, 7.36134e-10, 4.06888e-10, 3.91387e-10, 3.91835e-10, 1.60376e-06, 3.90921e-10, 2.38767e-07, 3.90919e-10, 3.90919e-10, 3.94685e-10
0.519094, 0, 2.86362e-06, 1.03764e-09, 1.41421, -2.86362e-06, 1.34643e-09, 1.03764e-09, 1.34524e-09, 3.66466e-09, 1.14115e-09, 3.07809e-09, 1.69072e-09, 1.12252e-09, 1.97454e-09, 1.08968e-09, 1.96381e-09, 1.08048e-09, 1.03889e-09, 1.04092e-09, 2.53188e-06, 1.03764e-09, 3.24682e-07, 1.03764e-09, 1.03764e-09, 1.04774e-09
0.526961, 0, 4.42754e-06, 2.51955e-09, 1.41421, -4.42754e-06, 3.27506e-09, 2.51955e-09, 3.27216e-09, 8.94705e-09, 2.77281e-09, 7.5119e-09, 4.11745e-09, 2.72263e-09, 4.81186e-09, 2.6469e-09, 4.7856e-09, 2.62437e-09, 2.52262e-09, 2.52875e-09, 3.9711e-06, 2.51957e-09, 4.39154e-07, 2.51955e-09, 2.51955e-09, 2.54427e-09
0.534828, 0, 6.81719e-06, 5.83923e-09, 1.41421, -6.81719e-06, 7.59872e-09, 5.83923e-09, 7.59195e-09, 2.0808e-08, 6.42903e-09, 1.74657e-08, 9.56051e-09, 6.30437e-09, 1.11777e-08, 6.1358e-09, 1.11165e-08, 6.08335e-09, 5.84638e-09, 5.86245e-09, 6.18561e-06, 5.83927e-09, 5.91286e-07, 5.83923e-09, 5.83923e-09, 5.89681e-09
0.542695, 0, 1.04579e-05, 1.30975e-08, 1.41421, -1.04579e-05, 1.70572e-08, 1.30975e-08, 1.7042e-08, 4.6785e-08, 1.44248e-08, 3.92632e-08, 2.14723e-08, 1.413e-08, 2.51118e-08, 1.37649e-08, 2.49742e-08, 1.36469e-08, 1.31136e-08, 1.31527e-08, 9.57372e-06, 1.30976e-08, 7.93491e-07, 1.30975e-08, 1.30975e-08, 1.32271e-08
0.550562, 0, 1.59608e-05, 2.85818e-08, 1.41421, -1.59608e-05, 3.72457e-08, 2.85818e-08, 3.72123e-08, 1.02289e-07, 3.1486e-08, 8.58314e-08, 4.69056e-08, 3.09676e-08, 5.48687e-08, 3.00422e-08, 5.45676e-08, 2.97839e-08, 2.86171e-08, 2.87079e-08, 1.46989e-05, 2.8582e-08, 1.06322e-06, 2.85818e-08, 2.85818e-08, 2.88654e-08
0.558429, 0, 2.42388e-05, 6.08149e-08, 1.41421, -2.42388e-05, 7.9292e-08, 6.08149e-08, 7.92209e-08, 2.18007e-07, 6.70086e-08, 1.82909e-07, 9.98935e-08, 6.71362e-08, 1.16876e-07, 6.39294e-08, 1.16234e-07, 6.33785e-08, 6.089e-08, 6.10938e-08, 2.23877e-05, 6.08153e-08, 1.42596e-06, 6.08149e-08, 6.08149e-08, 6.14196e-08
0.566296, 0, 3.66366e-05, 1.26292e-07, 1.41421, -3.66366e-05, 1.64748e-07, 1.26292e-07, 1.646e-07, 4.53449e-07, 1.39183e-07, 3.80401e-07, 2.07624e-07, 1.41524e-07, 2.4297e-07, 1.32774e-07, 2.41633e-07, 1.31628e-07, 1.26449e-07, 1.26893e-07, 3.38291e-05, 1.26293e-07, 1.92047e-06, 1.26292e-07, 1.26292e-07, 1.27551e-07
0.574163, 0, 5.51302e-05, 2.56101e-07, 1.41421, -5.51302e-05, 3.34254e-07, 2.56101e-07, 3.33953e-07, 9.20986e-07, 2.82299e-07, 7.72529e-07, 4.21393e-07, 2.90354e-07, 4.93226e-07, 2.69274e-07, 4.9051e-07, 2.66944e-07, 2.56418e-07, 2.57361e-07, 5.07159e-05, 2.56102e-07, 2.60766e-06, 2.56101e-07, 2.56101e-07, 2.58658e-07
0.58203, 0, 8.26269e-05, 5.07282e-07, 1.41421, -8.26269e-05, 6.62439e-07, 5.07282e-07, 6.61841e-07, 1.82727e-06, 5.59292e-07, 1.53254e-06, 8.35434e-07, 5.813e-07, 9.78042e-07, 5.33435e-07, 9.7265e-07, 5.28809e-07, 5.07913e-07, 5.09867e-07, 7.54471e-05, 5.07285e-07, 3.58581e-06, 5.07282e-07, 5.07282e-07, 5.1236e-07
0.589897, 0, 0.000123408, 9.81725e-07, 1.41421, -0.000123408, 1.2827e-06, 9.81725e-07, 1.28154e-06, 3.54227e-06, 1.08262e-06, 2.97055e-06, 1.61829e-06, 1.13755e-06, 1.89492e-06, 1.03246e-06, 1.88446e-06, 1.02348e-06, 9.82949e-07, 9.86903e-07, 0.000111406, 9.81732e-07, 5.01539e-06, 9.81725e-07, 9.81725e-07, 9.91575e-07
0.597764, 0, 0.000183787, 1.85657e-06, 1.41421, -0.000183787, 2.42716e-06, 1.85657e-06, 2.42496e-06, 6.71085e-06, 2.04784e-06, 5.62698e-06, 3.06336e-06, 2.17614e-06, 3.5878e-06, 1.95274e-06, 3.56797e-06, 1.93573e-06, 1.85889e-06, 1.86671e-06, 0.000163353, 1.85658e-06, 7.15944e-06, 1.85657e-06, 1.85657e-06, 1.87524e-06
0.605631, 0, 0.000273088, 3.43155e-06, 1.41421, -0.000273088, 4.48894e-06, 3.43155e-06, 4.48487e-06, 1.24272e-05, 3.786e-06, 1.04187e-05, 5.66791e-06, 4.07597e-06, 6.63978e-06, 3.60978e-06, 6.60303e-06, 3.57826e-06, 3.43585e-06, 3.45097e-06, 0.000237981, 3.43157e-06, 1.04464e-05, 3.43155e-06, 3.43155e-06, 3.46615e-06
0.613498, 0, 0.000405072, 6.20014e-06, 1.41421, -0.000405072, 8.11589e-06, 6.20014e-06, 8.10852e-06, 2.24983e-05, 6.84232e-06, 1.88592e-05, 1.02519e-05, 7.47758e-06, 1.20127e-05, 6.52305e-06, 1.19461e-05, 6.46594e-06, 6.20793e-06, 6.23652e-06, 0.0003447, 6.20018e-06, 1.5565e-05, 6.20014e-06, 6.20014e-06, 6.26283e-06
0.621365, 0, 0.000600004, 1.09525e-05, 1.41421, -0.000600004, 1.43465e-05, 1.09525e-05, 1.43335e-05, 3.98268e-05, 1.20902e-05, 3.33797e-05, 1.81308e-05, 1.34413e-05, 2.12503e-05, 1.15246e-05, 2.11323e-05, 1.14234e-05, 1.09663e-05, 1.10192e-05, 0.000496757, 1.09526e-05, 2.36055e-05, 1.09525e-05, 1.09525e-05, 1.10636e-05
0.629233, 0, 0.000887588, 1.89195e-05, 1.41421, -0.000887588, 2.48003e-05, 1.89195e-05, 2.47777e-05, 6.89505e-05, 2.08908e-05, 5.77795e-05, 3.13573e-05, 2.36837e-05, 3.67625e-05, 1.99107e-05, 3.65582e-05, 1.97354e-05, 1.89434e-05, 1.90391e-05, 0.000712826, 1.89196e-05, 3.62525e-05, 1.89195e-05, 1.89195e-05, 1.91119e-05
0.6371, 0, 0.00131103, 3.19636e-05, 1.41421, -0.00131103, 4.19315e-05, 3.19636e-05, 4.18931e-05, 0.000116765, 3.5305e-05, 9.783e-05, 5.30454e-05, 4.09217e-05, 6.22071e-05, 3.36438e-05, 6.18607e-05, 3.33466e-05, 3.20042e-05, 3.21738e-05, 0.00101921, 3.19639e-05, 5.60559e-05, 3.19636e-05, 3.19636e-05, 3.22898e-05
0.644967, 0, 0.00193254, 5.28248e-05, 1.41421, -0.00193254, 6.93551e-05, 5.28248e-05, 6.92915e-05, 0.000193456, 5.83659e-05, 0.000162055, 8.77861e-05, 6.93643e-05, 0.000102979, 5.56111e-05, 0.000102405, 5.51183e-05, 5.2892e-05, 5.31862e-05, 0.00145291, 5.28252e-05, 8.67741e-05, 5.28248e-05, 5.28248e-05, 5.33658e-05
