   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_292.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
-0.000626995, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00722766, 0, 8.20444e-15, 0, 1.41421, -8.20444e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.61582e-17, 0, 0, 4.27996e-17, 0, 8.64998e-19, 0, 8.14461e-15, 0, 0
0.0150823, 0, 1.28452e-14, 0, 1.41421, -1.28452e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.52954e-17, 0, 0, 6.82571e-17, 0, 1.39603e-18, 0, 1.27503e-14, 0, 0
0.022937, 0, 2.00172e-14, 0, 1.41421, -2.00172e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.94148e-17, 0, 0, 1.08369e-16, 0, 2.24368e-18, 0, 1.98672e-14, 0, 0
0.0307916, 0, 3.10492e-14, 0, 1.41421, -3.10492e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.11309e-17, 0, 0, 1.71291e-16, 0, 3.59117e-18, 0, 3.08132e-14, 0, 0
0.0386463, 0, 4.794e-14, 0, 1.41421, -4.794e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.4376e-17, 0, 0, 2.69562e-16, 0, 5.72446e-18, 0, 4.75703e-14, 0, 0
0.0465009, 0, 7.36815e-14, 0, 1.41421, -7.36815e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.45036e-16, 0, 0, 4.22374e-16, 0, 9.08804e-18, 0, 7.3105e-14, 0, 0
0.0543556, 0, 1.12732e-13, 0, 1.41421, -1.12732e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.21878e-16, 0, 0, 6.58984e-16, 0, 1.43701e-17, 0, 1.11836e-13, 0, 0
0.0622103, 0, 1.71701e-13, 0, 1.41421, -1.71701e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.37902e-16, 0, 0, 1.0238e-15, 0, 2.26316e-17, 0, 1.70317e-13, 0, 0
0.0700649, 0, 2.60345e-13, 0, 1.41421, -2.60345e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.12292e-16, 0, 0, 1.58394e-15, 0, 3.55046e-17, 0, 2.58213e-13, 0, 0
