   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_863.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Cr_K, Ti_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.230224, 0, 4.94205e-19, 0, 1.41421, -4.94205e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.60031e-21, 0, 0, 1.74695e-22, 0, 0, 4.9143e-19, 0, 0, 0
0.238242, 0, 1.28373e-18, 0, 1.41421, -1.28373e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.75445e-21, 0, 0, 4.57228e-22, 0, 0, 1.27652e-18, 0, 0, 0
0.24626, 0, 3.27197e-18, 0, 1.41421, -3.27197e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.72157e-20, 0, 0, 1.17468e-21, 0, 0, 3.25358e-18, 0, 0, 0
0.254278, 0, 8.18879e-18, 0, 1.41421, -8.18879e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.30858e-20, 0, 0, 2.96452e-21, 0, 0, 8.14274e-18, 0, 0, 0
0.262296, 0, 2.01356e-17, 0, 1.41421, -2.01356e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.05944e-19, 0, 0, 7.35375e-21, 0, 0, 2.00223e-17, 0, 0, 0
0.270314, 0, 4.8672e-17, 0, 1.41421, -4.8672e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.56089e-19, 0, 0, 1.79402e-20, 0, 0, 4.8398e-17, 0, 0, 0
0.278333, 0, 1.15709e-16, 0, 1.41421, -1.15709e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.08803e-19, 0, 0, 4.3065e-20, 0, 0, 1.15057e-16, 0, 0, 0
0.286351, 0, 2.70651e-16, 0, 1.41421, -2.70651e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.42402e-18, 0, 0, 1.01763e-19, 0, 0, 2.69125e-16, 0, 0, 0
0.294369, 0, 6.23109e-16, 0, 1.41421, -6.23109e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.27843e-18, 0, 0, 2.3681e-19, 0, 0, 6.19594e-16, 0, 0, 0
0.302387, 0, 1.41245e-15, 0, 1.41421, -1.41245e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.4314e-18, 0, 0, 5.42882e-19, 0, 0, 1.40447e-15, 0, 0, 0
0.310405, 0, 3.15322e-15, 0, 1.41421, -3.15322e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.65901e-17, 0, 0, 1.22642e-18, 0, 0, 3.13541e-15, 0, 0, 0
0.318423, 0, 6.93466e-15, 0, 1.41421, -6.93466e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.64849e-17, 0, 0, 2.73107e-18, 0, 0, 6.89544e-15, 0, 0, 0
0.326441, 0, 1.50273e-14, 0, 1.41421, -1.50273e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.90609e-17, 0, 0, 5.99683e-18, 0, 0, 1.49422e-14, 0, 0, 0
0.33446, 0, 3.20927e-14, 0, 1.41421, -3.20927e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.68843e-16, 0, 0, 1.29877e-17, 0, 0, 3.19109e-14, 0, 0, 0
0.342478, 0, 6.75595e-14, 0, 1.41421, -6.75595e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.55432e-16, 0, 0, 2.77516e-17, 0, 0, 6.71763e-14, 0, 0, 0
0.350496, 0, 1.40213e-13, 0, 1.41421, -1.40213e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.37655e-16, 0, 0, 5.85219e-17, 0, 0, 1.39417e-13, 0, 0, 0
0.358514, 0, 2.86933e-13, 0, 1.41421, -2.86933e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.50953e-15, 0, 0, 1.21833e-16, 0, 0, 2.85301e-13, 0, 0, 0
0.366532, 0, 5.79058e-13, 0, 1.41421, -5.79058e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.04637e-15, 0, 0, 2.50491e-16, 0, 0, 5.75761e-13, 0, 0, 0
0.37455, 0, 1.15257e-12, 0, 1.41421, -1.15257e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.06361e-15, 0, 0, 5.08839e-16, 0, 0, 1.146e-12, 0, 0, 0
0.382568, 0, 2.26454e-12, 6.01157e-43, 1.41421, -2.26454e-12, 0, 6.01157e-43, 6.01157e-43, 6.01157e-43, 6.01157e-43, 6.01157e-43, 6.01157e-43, 6.01157e-43, 6.01157e-43, 1.19141e-14, 6.01157e-43, 6.01157e-43, 1.02393e-15, 6.01157e-43, 6.01157e-43, 2.2516e-12, 6.01157e-43, 6.01157e-43, 6.01157e-43
0.390586, 0, 4.38558e-12, 9.47838e-42, 1.41421, -4.38558e-12, 0, 9.47838e-42, 9.47838e-42, 9.47838e-42, 9.47838e-42, 9.47838e-42, 9.47838e-42, 9.47838e-42, 9.47838e-42, 2.30745e-14, 9.47838e-42, 9.47838e-42, 2.03366e-15, 9.47838e-42, 9.47838e-42, 4.36048e-12, 9.47838e-42, 9.47838e-42, 9.47838e-42
0.398605, 0, 8.37992e-12, 1.30806e-40, 1.41421, -8.37992e-12, 0, 1.30806e-40, 1.30806e-40, 1.30806e-40, 1.30806e-40, 1.30806e-40, 1.30806e-40, 1.30806e-40, 1.30806e-40, 4.40945e-14, 1.30806e-40, 1.30806e-40, 3.99804e-15, 1.30806e-40, 1.30806e-40, 8.33183e-12, 1.30806e-40, 1.30806e-40, 1.30806e-40
0.406623, 0, 1.58e-11, 1.61117e-39, 1.41421, -1.58e-11, 0, 1.61117e-39, 1.61117e-39, 1.61117e-39, 1.61117e-39, 1.61117e-39, 1.61117e-39, 1.61117e-39, 1.61117e-39, 8.31501e-14, 1.61117e-39, 1.61117e-39, 7.78618e-15, 1.61117e-39, 1.61117e-39, 1.57091e-11, 1.61117e-39, 1.61117e-39, 1.61117e-39
0.414641, 0, 2.93985e-11, 1.78567e-38, 1.41421, -2.93985e-11, 0, 1.78567e-38, 1.78567e-38, 1.78567e-38, 1.78567e-38, 1.78567e-38, 1.78567e-38, 1.78567e-38, 1.78567e-38, 1.54745e-13, 1.78567e-38, 1.78567e-38, 1.50354e-14, 1.78567e-38, 1.78567e-38, 2.92287e-11, 1.78567e-38, 1.78567e-38, 1.78567e-38
0.422659, 0, 5.39859e-11, 1.7913e-37, 1.41421, -5.39859e-11, 0, 1.7913e-37, 1.7913e-37, 1.7913e-37, 1.7913e-37, 1.7913e-37, 1.7913e-37, 1.7913e-37, 1.7913e-37, 2.84249e-13, 1.7913e-37, 1.7913e-37, 2.88192e-14, 1.7913e-37, 1.7913e-37, 5.36728e-11, 1.7913e-37, 1.7913e-37, 1.7913e-37
0.430677, 0, 9.78518e-11, 1.63533e-36, 1.41421, -9.78518e-11, 0, 1.63533e-36, 1.63533e-36, 1.63533e-36, 1.63533e-36, 1.63533e-36, 1.63533e-36, 1.63533e-36, 1.63533e-36, 5.1542e-13, 1.63533e-36, 1.63533e-36, 5.48954e-14, 1.63533e-36, 1.63533e-36, 9.72815e-11, 1.63533e-36, 1.63533e-36, 1.63533e-36
0.438695, 0, 1.75077e-10, 1.36622e-35, 1.41421, -1.75077e-10, 0, 1.36622e-35, 1.36622e-35, 1.36622e-35, 1.36622e-35, 1.36622e-35, 1.36622e-35, 1.36622e-35, 1.36622e-35, 9.22697e-13, 1.36622e-35, 1.36622e-35, 1.04045e-13, 1.36622e-35, 1.36622e-35, 1.7405e-10, 1.36622e-35, 1.36622e-35, 1.36622e-35
0.446713, 0, 3.09246e-10, 1.04997e-34, 1.41421, -3.09246e-10, 0, 1.04997e-34, 1.04997e-34, 1.04997e-34, 1.04997e-34, 1.04997e-34, 1.04997e-34, 1.04997e-34, 1.04997e-34, 1.631e-12, 1.04997e-34, 1.04997e-34, 1.9647e-13, 1.04997e-34, 1.04997e-34, 3.07419e-10, 1.04997e-34, 1.04997e-34, 1.04997e-34
0.454732, 0, 5.39312e-10, 7.6085e-34, 1.41421, -5.39312e-10, 0, 7.6085e-34, 7.6085e-34, 7.6085e-34, 7.6085e-34, 7.6085e-34, 7.6085e-34, 7.6085e-34, 7.6085e-34, 2.84715e-12, 7.6085e-34, 7.6085e-34, 3.70085e-13, 7.6085e-34, 7.6085e-34, 5.36095e-10, 7.6085e-34, 7.6085e-34, 7.6085e-34
0.46275, 0, 9.28716e-10, 5.38236e-33, 1.41421, -9.28716e-10, 0, 5.38236e-33, 5.38236e-33, 5.38236e-33, 5.38236e-33, 5.38236e-33, 5.38236e-33, 5.38236e-33, 5.38236e-33, 4.90908e-12, 5.38236e-33, 5.38236e-33, 6.96161e-13, 5.38236e-33, 5.38236e-33, 9.23111e-10, 5.38236e-33, 5.38236e-33, 5.38236e-33
0.470768, 0, 1.57934e-09, 3.60667e-32, 1.41421, -1.57934e-09, 0, 3.60667e-32, 3.60667e-32, 3.60667e-32, 3.60667e-32, 3.60667e-32, 3.60667e-32, 3.60667e-32, 3.60667e-32, 8.36179e-12, 3.60667e-32, 3.60667e-32, 1.30884e-12, 3.60667e-32, 3.60667e-32, 1.56967e-09, 3.60667e-32, 3.60667e-32, 3.60667e-32
0.478786, 0, 2.65263e-09, 2.26331e-31, 1.41421, -2.65263e-09, 0, 2.26331e-31, 2.26331e-31, 2.26331e-31, 2.26331e-31, 2.26331e-31, 2.26331e-31, 2.26331e-31, 2.26331e-31, 1.40733e-11, 2.26331e-31, 2.26331e-31, 2.46069e-12, 2.26331e-31, 2.26331e-31, 2.63609e-09, 2.26331e-31, 2.26331e-31, 2.26331e-31
0.486804, 0, 4.40081e-09, 1.32992e-30, 1.41421, -4.40081e-09, 0, 1.32992e-30, 1.32992e-30, 1.32992e-30, 1.32992e-30, 1.32992e-30, 1.32992e-30, 1.32992e-30, 1.32992e-30, 2.3409e-11, 1.32992e-30, 1.32992e-30, 4.62662e-12, 1.32992e-30, 1.32992e-30, 4.37277e-09, 1.32992e-30, 1.32992e-30, 1.32992e-30
0.494822, 0, 7.21281e-09, 7.32859e-30, 1.41421, -7.21281e-09, 0, 7.32859e-30, 7.32859e-30, 7.32859e-30, 7.32859e-30, 7.32859e-30, 7.32859e-30, 7.32859e-30, 7.32859e-30, 3.84914e-11, 7.32859e-30, 7.32859e-30, 8.69714e-12, 7.32859e-30, 7.32859e-30, 7.16562e-09, 7.32859e-30, 7.32859e-30, 7.32859e-30
0.50284, 0, 1.16802e-08, 3.79801e-29, 1.41421, -1.16802e-08, 0, 3.79801e-29, 3.79801e-29, 3.79801e-29, 3.79801e-29, 3.79801e-29, 3.79801e-29, 3.79801e-29, 3.79801e-29, 6.25814e-11, 3.79801e-29, 3.79801e-29, 1.63339e-11, 3.79801e-29, 3.79801e-29, 1.16013e-08, 3.79801e-29, 3.79801e-29, 3.79801e-29
0.510859, 0, 1.86912e-08, 1.85743e-28, 1.41421, -1.86912e-08, 0, 1.85743e-28, 1.85743e-28, 1.85743e-28, 1.85743e-28, 1.85743e-28, 1.85743e-28, 1.85743e-28, 1.85743e-28, 1.00635e-10, 1.85743e-28, 1.85743e-28, 3.06169e-11, 1.85743e-28, 1.85743e-28, 1.856e-08, 1.85743e-28, 1.85743e-28, 1.85743e-28
0.518877, 0, 2.9562e-08, 8.59791e-28, 1.41421, -2.9562e-08, 0, 8.59791e-28, 8.59791e-28, 8.59791e-28, 8.59791e-28, 8.59791e-28, 8.59791e-28, 8.59791e-28, 8.59791e-28, 1.60102e-10, 8.59791e-28, 8.59791e-28, 5.72088e-11, 8.59791e-28, 8.59791e-28, 2.93447e-08, 8.59791e-28, 8.59791e-28, 8.59791e-28
0.526895, 0, 4.6218e-08, 3.77821e-27, 1.41421, -4.6218e-08, 0, 3.77821e-27, 3.77821e-27, 3.77821e-27, 3.77821e-27, 3.77821e-27, 3.77821e-27, 3.77821e-27, 3.77821e-27, 2.52068e-10, 3.77821e-27, 3.77821e-27, 1.06418e-10, 3.77821e-27, 3.77821e-27, 4.58595e-08, 3.77821e-27, 3.77821e-27, 3.77821e-27
0.534913, 0, 7.14406e-08, 1.58067e-26, 1.41421, -7.14406e-08, 0, 1.58067e-26, 1.58067e-26, 1.58067e-26, 1.58067e-26, 1.58067e-26, 1.58067e-26, 1.58067e-26, 1.58067e-26, 3.92868e-10, 1.58067e-26, 1.58067e-26, 1.96803e-10, 1.58067e-26, 1.58067e-26, 7.08509e-08, 1.58067e-26, 1.58067e-26, 1.58067e-26
0.542931, 0, 1.09198e-07, 6.31323e-26, 1.41421, -1.09198e-07, 0, 6.31323e-26, 6.31323e-26, 6.31323e-26, 6.31323e-26, 6.31323e-26, 6.31323e-26, 6.31323e-26, 6.31323e-26, 6.06336e-10, 6.31323e-26, 6.31323e-26, 3.61389e-10, 6.31323e-26, 6.31323e-26, 1.08231e-07, 6.31323e-26, 6.31323e-26, 6.31323e-26
0.550949, 0, 1.65084e-07, 2.41337e-25, 1.41421, -1.65084e-07, 0, 2.41337e-25, 2.41337e-25, 2.41337e-25, 2.41337e-25, 2.41337e-25, 2.41337e-25, 2.41337e-25, 2.41337e-25, 9.26923e-10, 2.41337e-25, 2.41337e-25, 6.58186e-10, 2.41337e-25, 2.41337e-25, 1.63499e-07, 2.41337e-25, 2.41337e-25, 2.41337e-25
0.558967, 0, 2.47215e-07, 8.91621e-25, 1.41421, -2.47215e-07, 0, 6.93756e-15, 8.5843e-13, 8.15287e-13, 2.29937e-11, 1.15118e-10, 1.12745e-11, 2.0328e-11, 9.09597e-11, 1.404e-09, 2.07541e-12, 6.53236e-14, 1.18779e-09, 1.72507e-13, 3.17612e-16, 2.44332e-07, 8.91621e-25, 8.91621e-25, 2.71565e-11
0.566986, 0, 3.66682e-07, 1.93571e-11, 1.41421, -3.66682e-07, 1.93571e-11, 1.93853e-11, 2.28468e-11, 2.26714e-11, 1.12832e-10, 4.87339e-10, 6.51907e-11, 1.01996e-10, 3.89132e-10, 2.12695e-09, 2.77941e-11, 1.96226e-11, 2.14198e-09, 2.17574e-11, 1.93584e-11, 3.61264e-07, 1.93571e-11, 1.93571e-11, 1.29755e-10
0.575004, 0, 5.3935e-07, 7.95033e-11, 1.41421, -5.3935e-07, 7.95033e-11, 7.95936e-11, 9.06857e-11, 9.01237e-11, 3.79032e-10, 1.57909e-09, 2.26371e-10, 3.44308e-10, 1.2644e-09, 3.21561e-09, 1.06539e-10, 8.03542e-11, 3.83312e-09, 9.02572e-11, 7.95074e-11, 5.28651e-07, 7.95033e-11, 7.95033e-11, 4.3326e-10
0.583022, 0, 7.88364e-07, 2.56082e-10, 1.41421, -7.88364e-07, 2.56082e-10, 2.56346e-10, 2.8883e-10, 2.87184e-10, 1.13327e-09, 4.64773e-09, 6.86195e-10, 1.03158e-09, 3.72613e-09, 4.88272e-09, 3.35257e-10, 2.58574e-10, 6.82187e-09, 2.92353e-10, 2.56094e-10, 7.66009e-07, 2.56082e-10, 2.56082e-10, 1.29208e-09
0.59104, 0, 1.14876e-06, 7.51676e-10, 1.41421, -1.14876e-06, 7.51676e-10, 7.5241e-10, 8.42509e-10, 8.37944e-10, 3.1847e-09, 1.29326e-08, 1.94466e-09, 2.90264e-09, 1.03764e-08, 7.51985e-09, 9.71281e-10, 7.58588e-10, 1.2109e-08, 8.60959e-10, 7.5171e-10, 1.09967e-06, 7.51676e-10, 7.51676e-10, 3.62518e-09
0.599058, 0, 1.67707e-06, 2.08674e-09, 1.41421, -1.67707e-06, 2.08674e-09, 2.08869e-09, 2.32798e-09, 2.31586e-09, 8.5487e-09, 3.44385e-08, 5.25523e-09, 7.79956e-09, 2.76493e-08, 1.19056e-08, 2.66999e-09, 2.10509e-09, 2.15123e-08, 2.39515e-09, 2.08683e-09, 1.56555e-06, 2.08674e-09, 2.08674e-09, 9.71859e-09
0.607076, 0, 2.47057e-06, 5.54385e-09, 1.41421, -2.47057e-06, 5.54385e-09, 5.54883e-09, 6.15975e-09, 6.1288e-09, 2.20412e-08, 8.81374e-08, 1.3633e-08, 2.01286e-08, 7.08049e-08, 1.9672e-08, 7.0329e-09, 5.59072e-09, 3.83986e-08, 6.37329e-09, 5.54408e-09, 2.21351e-06, 5.54385e-09, 5.54385e-09, 2.50279e-08
0.615094, 0, 3.70655e-06, 1.41552e-08, 1.41421, -3.70655e-06, 1.41552e-08, 1.41674e-08, 1.5669e-08, 1.55929e-08, 5.47031e-08, 2.17158e-07, 3.4037e-08, 5.00023e-08, 1.74557e-07, 3.432e-08, 1.7815e-08, 1.42704e-08, 6.91108e-08, 1.62958e-08, 1.41557e-08, 3.11498e-06, 1.41552e-08, 1.41552e-08, 6.2044e-08
0.623112, 0, 5.71969e-06, 3.4797e-08, 1.41421, -5.71969e-06, 3.4797e-08, 3.48259e-08, 3.83817e-08, 3.82016e-08, 1.30817e-07, 5.15523e-07, 8.18787e-08, 1.19686e-07, 4.14641e-07, 6.33504e-08, 4.34638e-08, 3.50698e-08, 1.25731e-07, 4.01152e-08, 3.47983e-08, 4.37697e-06, 3.4797e-08, 3.4797e-08, 1.48201e-07
0.631131, 0, 9.14981e-06, 8.24271e-08, 1.41421, -9.14981e-06, 8.24271e-08, 8.24932e-08, 9.06101e-08, 9.01989e-08, 3.01616e-07, 1.1798e-06, 1.89902e-07, 2.76206e-07, 9.49509e-07, 1.22548e-07, 1.02211e-07, 8.30498e-08, 2.31385e-07, 9.51655e-08, 8.24301e-08, 6.1678e-06, 8.24271e-08, 8.24271e-08, 3.41299e-07
0.639149, 0, 1.52112e-05, 1.88263e-07, 1.41421, -1.52112e-05, 1.88263e-07, 1.88409e-07, 2.06277e-07, 2.05372e-07, 6.70781e-07, 2.60398e-06, 4.24856e-07, 6.14843e-07, 2.09704e-06, 2.44225e-07, 2.31815e-07, 1.89634e-07, 4.29791e-07, 2.17712e-07, 1.8827e-07, 8.76402e-06, 1.88263e-07, 1.88263e-07, 7.58137e-07
0.647167, 0, 2.61614e-05, 4.14711e-07, 1.41421, -2.61614e-05, 4.14711e-07, 4.1502e-07, 4.52966e-07, 4.51043e-07, 1.43939e-06, 5.54475e-06, 9.17141e-07, 1.3206e-06, 4.46819e-06, 4.92229e-07, 5.07198e-07, 4.17622e-07, 8.02603e-07, 4.80425e-07, 4.14725e-07, 1.26332e-05, 4.14711e-07, 4.14711e-07, 1.6249e-06
0.655185, 0, 4.60776e-05, 8.81526e-07, 1.41421, -4.60776e-05, 8.81526e-07, 8.82159e-07, 9.59925e-07, 9.55985e-07, 2.98151e-06, 1.13951e-05, 1.91121e-06, 2.73806e-06, 9.18879e-06, 9.88223e-07, 1.07107e-06, 8.87492e-07, 1.49889e-06, 1.02319e-06, 8.81555e-07, 1.85757e-05, 8.81526e-07, 8.81526e-07, 3.3617e-06
0.663203, 0, 8.20701e-05, 1.80883e-06, 1.41421, -8.20701e-05, 1.80883e-06, 1.81009e-06, 1.96395e-06, 1.95615e-06, 5.96376e-06, 2.26104e-05, 3.84612e-06, 5.48208e-06, 1.82451e-05, 1.95486e-06, 2.18386e-06, 1.82064e-06, 2.7831e-06, 2.10403e-06, 1.80889e-06, 2.79535e-05, 1.80883e-06, 1.80883e-06, 6.71598e-06
0.671221, 0, 0.000146071, 3.58431e-06, 1.41421, -0.000146071, 3.58431e-06, 3.58671e-06, 3.88072e-06, 3.86582e-06, 1.15238e-05, 4.33334e-05, 7.47729e-06, 1.06034e-05, 3.49919e-05, 3.78317e-06, 4.30093e-06, 3.60687e-06, 5.10959e-06, 4.17913e-06, 3.58442e-06, 4.30474e-05, 3.58431e-06, 3.58431e-06, 1.29612e-05
0.679239, 0, 0.000257297, 6.86172e-06, 1.41421, -0.000257297, 6.86172e-06, 6.86615e-06, 7.40896e-06, 7.38146e-06, 2.152e-05, 8.0248e-05, 1.40491e-05, 1.98206e-05, 6.48477e-05, 7.13134e-06, 8.18478e-06, 6.90337e-06, 9.23178e-06, 8.02128e-06, 6.86193e-06, 6.75729e-05, 6.86172e-06, 6.86172e-06, 2.41737e-05
0.687258, 0, 0.000445397, 1.2696e-05, 1.41421, -0.000445397, 1.2696e-05, 1.27039e-05, 1.36726e-05, 1.36235e-05, 3.88544e-05, 0.000143658, 2.55223e-05, 3.58219e-05, 0.000116175, 1.30601e-05, 1.50571e-05, 1.27703e-05, 1.63528e-05, 1.48841e-05, 1.26964e-05, 0.000107395, 1.2696e-05, 1.2696e-05, 4.35902e-05
