   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_747.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.0254369, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0175455, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00965413, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00176275, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00612863, 0, 5.3339e-19, 0, 1.41421, -5.3339e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.20516e-21, 0, 0, 1.05474e-21, 0, 1.15197e-20, 0, 5.19611e-19, 0, 0, 0
0.01402, 0, 1.04012e-18, 0, 1.41421, -1.04012e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.34911e-21, 0, 0, 2.08855e-21, 0, 2.28504e-20, 0, 1.01283e-18, 0, 0, 0
0.0219114, 0, 2.01007e-18, 0, 1.41421, -2.01007e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.53784e-21, 0, 0, 4.09897e-21, 0, 4.4923e-20, 0, 1.95652e-18, 0, 0, 0
0.0298028, 0, 3.85072e-18, 0, 1.41421, -3.85072e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.68945e-21, 0, 0, 7.97534e-21, 0, 8.75573e-20, 0, 3.7465e-18, 0, 0, 0
0.0376941, 0, 7.31436e-18, 0, 1.41421, -7.31436e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.64981e-20, 0, 0, 1.53877e-20, 0, 1.69234e-19, 0, 7.11324e-18, 0, 0, 0
0.0455855, 0, 1.40082e-17, 0, 1.41421, -1.40082e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.15779e-20, 0, 0, 3.00735e-20, 0, 3.31594e-19, 0, 1.3615e-17, 0, 0, 0
0.0534769, 0, 2.61306e-17, 0, 1.41421, -2.61306e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.88772e-20, 0, 0, 5.69822e-20, 0, 6.29533e-19, 0, 2.53852e-17, 0, 0, 0
0.0613683, 0, 4.83659e-17, 0, 1.41421, -4.83659e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.08925e-19, 0, 0, 1.07147e-19, 0, 1.18624e-18, 0, 4.69636e-17, 0, 0, 0
0.0692597, 0, 8.88415e-17, 0, 1.41421, -8.88415e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.99981e-19, 0, 0, 1.99977e-19, 0, 2.21894e-18, 0, 8.62226e-17, 0, 0, 0
0.0771511, 0, 1.61972e-16, 0, 1.41421, -1.61972e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.64407e-19, 0, 0, 3.70508e-19, 0, 4.12111e-18, 0, 1.57116e-16, 0, 0, 0
0.0850424, 0, 2.93132e-16, 0, 1.41421, -2.93132e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.59137e-19, 0, 0, 6.81539e-19, 0, 7.60052e-18, 0, 2.8419e-16, 0, 0, 0
