   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_789.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup
0.00525942, 0, 2.46677e-22, 0, 1.41421, -2.46677e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.00096e-27, 0, 4.82142e-23, 0, 1.9846e-22, 0, 0
0.0131215, 0, 5.87078e-22, 0, 1.41421, -5.87078e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.18384e-27, 0, 1.17053e-22, 0, 4.70018e-22, 0, 0
0.0209835, 0, 1.37364e-21, 0, 1.41421, -1.37364e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.69128e-26, 0, 2.79094e-22, 0, 1.09453e-21, 0, 0
0.0288456, 0, 3.16295e-21, 0, 1.41421, -3.16295e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.91973e-26, 0, 6.54307e-22, 0, 2.5086e-21, 0, 0
0.0367076, 0, 7.17342e-21, 0, 1.41421, -7.17342e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.95044e-26, 0, 1.50978e-21, 0, 5.66355e-21, 0, 0
0.0445697, 0, 1.67761e-20, 0, 1.41421, -1.67761e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.11605e-25, 0, 3.61624e-21, 0, 1.31596e-20, 0, 0
0.0524317, 0, 3.68327e-20, 0, 1.41421, -3.68327e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.68046e-25, 0, 8.06635e-21, 0, 2.87659e-20, 0, 0
0.0602937, 0, 7.98467e-20, 0, 1.41421, -7.98467e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.02243e-24, 0, 1.77588e-20, 0, 6.20869e-20, 0, 0
0.0681558, 0, 1.7099e-19, 0, 1.41421, -1.7099e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.20682e-24, 0, 3.86111e-20, 0, 1.32377e-19, 0, 0
0.0760178, 0, 3.61878e-19, 0, 1.41421, -3.61878e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.70838e-24, 0, 8.29437e-20, 0, 2.7893e-19, 0, 0
