   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_369.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.00294008, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00492528, 0, 4.51995e-22, 0, 1.41421, -4.51995e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.12068e-27, 0, 6.79259e-23, 0, 3.84063e-22, 0, 0, 0
0.0127906, 0, 1.07471e-21, 0, 1.41421, -1.07471e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.46575e-26, 0, 1.6495e-22, 0, 9.09746e-22, 0, 0, 0
0.020656, 0, 2.51213e-21, 0, 1.41421, -2.51213e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.45184e-26, 0, 3.93366e-22, 0, 2.11873e-21, 0, 0, 0
0.0285214, 0, 5.78438e-21, 0, 1.41421, -5.78438e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.01308e-26, 0, 9.23801e-22, 0, 4.8605e-21, 0, 0, 0
0.0363867, 0, 1.31155e-20, 0, 1.41421, -1.31155e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.83215e-25, 0, 2.13453e-21, 0, 1.09808e-20, 0, 0, 0
0.0442521, 0, 3.06275e-20, 0, 1.41421, -3.06275e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.33374e-25, 0, 5.1147e-21, 0, 2.55124e-20, 0, 0, 0
0.0521174, 0, 6.71807e-20, 0, 1.41421, -6.71807e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.58841e-25, 0, 1.14108e-20, 0, 5.5769e-20, 0, 0, 0
0.0599828, 0, 1.45487e-19, 0, 1.41421, -1.45487e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.09494e-24, 0, 2.51239e-20, 0, 1.20361e-19, 0, 0, 0
0.0678482, 0, 3.11212e-19, 0, 1.41421, -3.11212e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.52208e-24, 0, 5.46228e-20, 0, 2.56585e-19, 0, 0, 0
0.0757135, 0, 6.57845e-19, 0, 1.41421, -6.57845e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.64785e-24, 0, 1.17324e-19, 0, 5.40511e-19, 0, 0, 0
0.0835789, 0, 1.37465e-18, 0, 1.41421, -1.37465e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.03522e-23, 0, 2.49069e-19, 0, 1.12556e-18, 0, 0, 0
0.0914442, 0, 2.84058e-18, 0, 1.41421, -2.84058e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.24645e-23, 0, 5.22809e-19, 0, 2.31773e-18, 0, 0, 0
0.0993096, 0, 5.80643e-18, 0, 1.41421, -5.80643e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.7662e-23, 0, 1.08547e-18, 0, 4.72087e-18, 0, 0, 0
0.107175, 0, 1.17441e-17, 0, 1.41421, -1.17441e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.79098e-22, 0, 2.22988e-18, 0, 9.51399e-18, 0, 0, 0
0.11504, 0, 2.35098e-17, 0, 1.41421, -2.35098e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.62222e-22, 0, 4.53392e-18, 0, 1.89755e-17, 0, 0, 0
0.122906, 0, 4.65914e-17, 0, 1.41421, -4.65914e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.25388e-22, 0, 9.12677e-18, 0, 3.74639e-17, 0, 0, 0
0.130771, 0, 9.14295e-17, 0, 1.41421, -9.14295e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.43872e-21, 0, 1.8194e-17, 0, 7.32341e-17, 0, 0, 0
0.138636, 0, 1.77697e-16, 0, 1.41421, -1.77697e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.82668e-21, 0, 3.59262e-17, 0, 1.41768e-16, 0, 0, 0
0.146502, 0, 3.42113e-16, 0, 1.41421, -3.42113e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.50252e-21, 0, 7.02867e-17, 0, 2.71821e-16, 0, 0, 0
0.154367, 0, 6.52587e-16, 0, 1.41421, -6.52587e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.06147e-20, 0, 1.36273e-16, 0, 5.16303e-16, 0, 0, 0
0.162233, 0, 1.23355e-15, 0, 1.41421, -1.23355e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.02952e-20, 0, 2.61884e-16, 0, 9.71647e-16, 0, 0, 0
0.170098, 0, 2.31098e-15, 0, 1.41421, -2.31098e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.84663e-20, 0, 4.98953e-16, 0, 1.81199e-15, 0, 0, 0
0.177963, 0, 4.29163e-15, 0, 1.41421, -4.29163e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.22833e-20, 0, 9.42633e-16, 0, 3.34892e-15, 0, 0, 0
0.185829, 0, 7.90124e-15, 0, 1.41421, -7.90124e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.34687e-19, 0, 1.76619e-15, 0, 6.13492e-15, 0, 0, 0
0.193694, 0, 1.44237e-14, 0, 1.41421, -1.44237e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.48893e-19, 0, 3.28259e-15, 0, 1.11408e-14, 0, 0, 0
0.201559, 0, 2.61106e-14, 0, 1.41421, -2.61106e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.56199e-19, 0, 6.05273e-15, 0, 2.00574e-14, 0, 0, 0
0.209425, 0, 4.68782e-14, 0, 1.41421, -4.68782e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.29488e-19, 0, 1.10741e-14, 0, 3.58033e-14, 0, 0, 0
0.21729, 0, 8.34812e-14, 0, 1.41421, -8.34812e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.49635e-18, 0, 2.01073e-14, 0, 6.33723e-14, 0, 0, 0
0.225155, 0, 1.47475e-13, 0, 1.41421, -1.47475e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.67845e-18, 0, 3.62367e-14, 0, 1.11235e-13, 0, 0, 0
0.233021, 0, 2.58465e-13, 0, 1.41421, -2.58465e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.75787e-18, 0, 6.4826e-14, 0, 1.93634e-13, 0, 0, 0
