   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_148.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Cr_K, Cl_K, S_K, P_K, Si_K, Br_L, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.264762, 0, 1.05593e-11, 0, 1.41421, -1.05593e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.37892e-13, 0, 6.59825e-17, 3.09244e-13, 0, 1.0112e-11, 0, 0
0.272637, 0, 1.69012e-11, 0, 1.41421, -1.69012e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.20485e-13, 0, 1.0862e-16, 5.14063e-13, 0, 1.61665e-11, 0, 0
0.280513, 0, 2.68643e-11, 0, 1.41421, -2.68643e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.50078e-13, 0, 1.77863e-16, 8.5005e-13, 0, 2.56639e-11, 0, 0
0.288388, 0, 4.24059e-11, 0, 1.41421, -4.24059e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.51965e-13, 0, 2.89787e-16, 1.39851e-12, 0, 4.04551e-11, 0, 0
0.296264, 0, 6.64804e-11, 1.26117e-44, 1.41421, -6.64804e-11, 1.26117e-44, 0, 1.26117e-44, 1.26117e-44, 1.26117e-44, 1.26117e-44, 1.26117e-44, 1.26117e-44, 1.26117e-44, 1.26117e-44, 8.64256e-13, 1.26117e-44, 4.69929e-16, 2.28967e-12, 1.26117e-44, 6.3326e-11, 1.26117e-44, 1.26117e-44
0.304139, 0, 1.03514e-10, 2.45227e-43, 1.41421, -1.03514e-10, 2.45227e-43, 0, 2.45227e-43, 2.45227e-43, 2.45227e-43, 2.45227e-43, 2.45227e-43, 2.45227e-43, 2.45227e-43, 2.45227e-43, 1.34393e-12, 2.45227e-43, 7.58747e-16, 3.73127e-12, 2.45227e-43, 9.84385e-11, 2.45227e-43, 2.45227e-43
0.312015, 0, 1.60093e-10, 3.62796e-42, 1.41421, -1.60093e-10, 3.62796e-42, 0, 3.62796e-42, 3.62796e-42, 3.62796e-42, 3.62796e-42, 3.62796e-42, 3.62796e-42, 3.62796e-42, 3.62796e-42, 2.07554e-12, 3.62796e-42, 1.22023e-15, 6.05371e-12, 3.62796e-42, 1.51962e-10, 3.62796e-42, 3.62796e-42
0.31989, 0, 2.45942e-10, 4.92122e-41, 1.41421, -2.45942e-10, 4.92122e-41, 0, 4.92122e-41, 4.92122e-41, 4.92122e-41, 4.92122e-41, 4.92122e-41, 4.92122e-41, 4.92122e-41, 4.92122e-41, 3.1837e-12, 4.92122e-41, 1.95547e-15, 9.78092e-12, 4.92122e-41, 2.32975e-10, 4.92122e-41, 4.92122e-41
0.327766, 0, 3.75328e-10, 5.99241e-40, 1.41421, -3.75328e-10, 5.99241e-40, 0, 5.99241e-40, 5.99241e-40, 5.99241e-40, 5.99241e-40, 5.99241e-40, 5.99241e-40, 5.99241e-40, 5.99241e-40, 4.85064e-12, 5.99241e-40, 3.12404e-15, 1.57416e-11, 5.99241e-40, 3.54733e-10, 5.99241e-40, 5.99241e-40
0.335641, 0, 5.69038e-10, 6.57406e-39, 1.41421, -5.69038e-10, 6.57406e-39, 0, 6.57406e-39, 6.57406e-39, 6.57406e-39, 6.57406e-39, 6.57406e-39, 6.57406e-39, 6.57406e-39, 6.57406e-39, 7.34105e-12, 6.57406e-39, 4.9778e-15, 2.52436e-11, 6.57406e-39, 5.36449e-10, 6.57406e-39, 6.57406e-39
0.343517, 0, 8.57149e-10, 6.52535e-38, 1.41421, -8.57149e-10, 6.52535e-38, 0, 6.52535e-38, 6.52535e-38, 6.52535e-38, 6.52535e-38, 6.52535e-38, 6.52535e-38, 6.52535e-38, 6.52535e-38, 1.10366e-11, 6.52535e-38, 7.91442e-15, 4.03475e-11, 6.52535e-38, 8.05757e-10, 6.52535e-38, 6.52535e-38
0.351392, 0, 1.2829e-09, 5.89168e-37, 1.41421, -1.2829e-09, 5.89168e-37, 0, 5.89168e-37, 5.89168e-37, 5.89168e-37, 5.89168e-37, 5.89168e-37, 5.89168e-37, 5.89168e-37, 5.89168e-37, 1.64837e-11, 5.89168e-37, 1.25621e-14, 6.42948e-11, 5.89168e-37, 1.20211e-09, 5.89168e-37, 5.89168e-37
0.359268, 0, 1.90809e-09, 4.86451e-36, 1.41421, -1.90809e-09, 4.86451e-36, 0, 4.86451e-36, 4.86451e-36, 4.86451e-36, 4.86451e-36, 4.86451e-36, 4.86451e-36, 4.86451e-36, 4.86451e-36, 2.44597e-11, 4.86451e-36, 1.99141e-14, 1.02178e-10, 4.86451e-36, 1.78143e-09, 4.86451e-36, 4.86451e-36
0.367143, 0, 2.82043e-09, 3.69041e-35, 1.41421, -2.82043e-09, 3.69041e-35, 0, 3.69041e-35, 3.69041e-35, 3.69041e-35, 3.69041e-35, 3.69041e-35, 3.69041e-35, 3.69041e-35, 3.69041e-35, 3.60622e-11, 3.69041e-35, 3.15417e-14, 1.61989e-10, 3.69041e-35, 2.62235e-09, 3.69041e-35, 3.69041e-35
0.375019, 0, 4.14384e-09, 2.58267e-34, 1.41421, -4.14384e-09, 2.58267e-34, 0, 2.58267e-34, 2.58267e-34, 2.58267e-34, 2.58267e-34, 2.58267e-34, 2.58267e-34, 2.58267e-34, 2.58267e-34, 5.28317e-11, 2.58267e-34, 4.99331e-14, 2.56258e-10, 2.58267e-34, 3.8347e-09, 2.58267e-34, 2.58267e-34
0.382894, 0, 6.05228e-09, 1.77464e-33, 1.41421, -6.05228e-09, 1.77464e-33, 0, 1.77464e-33, 1.77464e-33, 1.77464e-33, 1.77464e-33, 1.77464e-33, 1.77464e-33, 1.77464e-33, 1.77464e-33, 7.69155e-11, 1.77464e-33, 7.90286e-14, 4.0461e-10, 1.77464e-33, 5.57067e-09, 1.77464e-33, 1.77464e-33
0.39077, 0, 8.78889e-09, 1.1727e-32, 1.41421, -8.78889e-09, 1.1727e-32, 0, 1.1727e-32, 1.1727e-32, 1.1727e-32, 1.1727e-32, 1.1727e-32, 1.1727e-32, 1.1727e-32, 1.1727e-32, 1.11289e-10, 1.1727e-32, 1.25069e-13, 6.37744e-10, 1.1727e-32, 8.03973e-09, 1.1727e-32, 1.1727e-32
0.398645, 0, 1.2693e-08, 1.85349e-31, 1.41421, -1.2693e-08, 1.85349e-31, 0, 1.85349e-31, 1.85349e-31, 1.85349e-31, 1.85349e-31, 1.85349e-31, 1.85349e-31, 1.85349e-31, 1.85349e-31, 1.60052e-10, 1.85349e-31, 1.98172e-13, 1.00453e-09, 1.85349e-31, 1.15282e-08, 1.85349e-31, 1.85349e-31
0.406521, 0, 1.8231e-08, 1.00757e-30, 1.41421, -1.8231e-08, 1.00757e-30, 0, 1.00757e-30, 1.00757e-30, 1.00757e-30, 1.00757e-30, 1.00757e-30, 1.00757e-30, 1.00757e-30, 1.00757e-30, 2.28799e-10, 1.00757e-30, 3.1358e-13, 1.57828e-09, 1.00757e-30, 1.64236e-08, 1.00757e-30, 1.00757e-30
0.414396, 0, 2.60502e-08, 5.14005e-30, 1.41421, -2.60502e-08, 5.14005e-30, 0, 5.14005e-30, 5.14005e-30, 5.14005e-30, 5.14005e-30, 5.14005e-30, 5.14005e-30, 5.14005e-30, 5.14005e-30, 3.2516e-10, 5.14005e-30, 4.96107e-13, 2.47604e-09, 5.14005e-30, 2.32485e-08, 5.14005e-30, 5.14005e-30
0.422272, 0, 3.70401e-08, 2.46852e-29, 1.41421, -3.70401e-08, 2.46852e-29, 0, 2.46852e-29, 2.46852e-29, 2.46852e-29, 2.46852e-29, 2.46852e-29, 2.46852e-29, 2.46852e-29, 2.46852e-29, 4.59448e-10, 2.46852e-29, 7.84545e-13, 3.87839e-09, 2.46852e-29, 3.27015e-08, 2.46852e-29, 2.46852e-29
0.430147, 0, 5.24212e-08, 1.11959e-28, 1.41421, -5.24212e-08, 1.11959e-28, 0, 1.11959e-28, 1.11959e-28, 1.11959e-28, 1.11959e-28, 1.11959e-28, 1.11959e-28, 1.11959e-28, 1.11959e-28, 6.4554e-10, 1.11959e-28, 1.23975e-12, 6.06463e-09, 1.11959e-28, 4.57098e-08, 1.11959e-28, 1.11959e-28
0.438023, 0, 7.3865e-08, 4.80974e-28, 1.41421, -7.3865e-08, 4.80974e-28, 0, 4.80974e-28, 4.80974e-28, 4.80974e-28, 4.80974e-28, 4.80974e-28, 4.80974e-28, 4.80974e-28, 4.80974e-28, 9.02002e-10, 4.80974e-28, 1.95684e-12, 9.46503e-09, 4.80974e-28, 6.3496e-08, 4.80974e-28, 4.80974e-28
0.445898, 0, 1.03657e-07, 1.96284e-27, 1.41421, -1.03657e-07, 1.96284e-27, 0, 1.96284e-27, 1.96284e-27, 1.96284e-27, 1.96284e-27, 1.96284e-27, 1.96284e-27, 1.96284e-27, 1.96284e-27, 1.25355e-09, 1.96284e-27, 3.08378e-12, 1.47395e-08, 1.96284e-27, 8.76605e-08, 1.96284e-27, 1.96284e-27
0.453774, 0, 1.44917e-07, 7.62964e-27, 1.41421, -1.44917e-07, 7.62964e-27, 0, 7.62964e-27, 7.62964e-27, 7.62964e-27, 7.62964e-27, 7.62964e-27, 7.62964e-27, 7.62964e-27, 7.62964e-27, 1.73291e-09, 7.62964e-27, 4.84963e-12, 2.28946e-08, 7.62964e-27, 1.20284e-07, 7.62964e-27, 7.62964e-27
0.461649, 0, 2.01903e-07, 2.83204e-26, 1.41421, -2.01903e-07, 2.83204e-26, 0, 2.83204e-26, 2.83204e-26, 2.83204e-26, 2.83204e-26, 6.86646e-14, 2.83204e-26, 2.83204e-26, 2.83204e-26, 2.38321e-09, 2.83204e-26, 7.60698e-12, 3.54573e-08, 2.83204e-26, 1.64055e-07, 2.83204e-26, 2.83204e-26
0.469525, 0, 2.80421e-07, 1.00673e-25, 1.41421, -2.80421e-07, 1.00673e-25, 0, 1.00673e-25, 1.00673e-25, 1.00673e-25, 1.00673e-25, 2.27487e-13, 1.00673e-25, 1.00673e-25, 1.00673e-25, 3.26097e-09, 1.00673e-25, 1.18953e-11, 5.47283e-08, 1.00673e-25, 2.2242e-07, 1.00673e-25, 1.00673e-25
0.4774, 0, 3.89404e-07, 3.47242e-25, 1.41421, -3.89404e-07, 2.4579e-12, 0, 2.39861e-14, 9.0623e-15, 5.31058e-12, 6.64217e-12, 3.71791e-12, 3.82055e-12, 1.68996e-12, 9.58721e-10, 4.44001e-09, 3.29574e-14, 1.8535e-11, 8.41504e-08, 1.18605e-15, 2.99802e-07, 3.47242e-25, 1.07276e-11
0.485276, 0, 5.40423e-07, 4.96538e-10, 1.41421, -5.40423e-07, 5.04648e-10, 4.96538e-10, 4.96617e-10, 4.96568e-10, 5.1406e-10, 5.18453e-10, 5.08245e-10, 5.09144e-10, 5.02114e-10, 3.65971e-09, 6.51258e-09, 4.96647e-10, 5.25304e-10, 1.29333e-07, 4.96542e-10, 4.02265e-07, 4.96538e-10, 5.31932e-10
0.493151, 0, 7.49859e-07, 1.63035e-09, 1.41421, -7.49859e-07, 1.65112e-09, 1.63035e-09, 1.63055e-09, 1.63042e-09, 1.67522e-09, 1.68648e-09, 1.65988e-09, 1.66263e-09, 1.64463e-09, 9.73189e-09, 9.74306e-09, 1.63063e-09, 1.67479e-09, 1.97949e-07, 1.63036e-09, 5.36992e-07, 1.63035e-09, 1.721e-09
0.501027, 0, 1.04177e-06, 4.15794e-09, 1.41421, -1.04177e-06, 4.20642e-09, 4.15794e-09, 4.15841e-09, 4.15812e-09, 4.26268e-09, 4.28895e-09, 4.22632e-09, 4.2333e-09, 4.19127e-09, 2.30678e-08, 1.50468e-08, 4.15859e-09, 4.22628e-09, 3.0175e-07, 4.15796e-09, 7.13635e-07, 4.15794e-09, 4.36953e-09
0.508902, 0, 1.45167e-06, 9.67631e-09, 1.41421, -1.45167e-06, 9.78412e-09, 9.67631e-09, 9.67736e-09, 9.67671e-09, 9.90924e-09, 9.96765e-09, 9.82759e-09, 9.84389e-09, 9.75044e-09, 5.17271e-08, 2.4224e-08, 9.67776e-09, 9.78085e-09, 4.58285e-07, 9.67636e-09, 9.44856e-07, 9.67631e-09, 1.01468e-08
0.516778, 0, 2.03347e-06, 2.14691e-08, 1.41421, -2.03347e-06, 2.17013e-08, 2.14691e-08, 2.14714e-08, 2.147e-08, 2.19707e-08, 2.20964e-08, 2.17934e-08, 2.18299e-08, 2.16287e-08, 1.12013e-07, 4.08164e-08, 2.14722e-08, 2.16281e-08, 6.93851e-07, 2.14692e-08, 1.24782e-06, 2.14691e-08, 2.24823e-08
0.524653, 0, 2.87123e-06, 4.61424e-08, 1.41421, -2.87123e-06, 4.66296e-08, 4.61424e-08, 4.61471e-08, 4.61442e-08, 4.7195e-08, 4.7459e-08, 4.68783e-08, 4.68997e-08, 4.64774e-08, 2.36176e-07, 7.17569e-08, 4.61489e-08, 4.63829e-08, 1.04812e-06, 4.61426e-08, 1.64654e-06, 4.61424e-08, 4.82688e-08
0.532529, 0, 4.09693e-06, 9.66903e-08, 1.41421, -4.09693e-06, 9.769e-08, 9.66903e-08, 9.67001e-08, 9.6694e-08, 9.88502e-08, 9.93917e-08, 9.8397e-08, 9.82442e-08, 9.73777e-08, 4.86604e-07, 1.30451e-07, 9.67037e-08, 9.70519e-08, 1.5794e-06, 9.66908e-08, 2.17598e-06, 9.66903e-08, 1.01053e-07
0.540404, 0, 5.92585e-06, 1.98102e-07, 1.41421, -5.92585e-06, 2.00109e-07, 1.98102e-07, 1.98121e-07, 1.98109e-07, 2.0244e-07, 2.03528e-07, 2.02367e-07, 2.01223e-07, 1.99482e-07, 9.81284e-07, 2.42402e-07, 1.98129e-07, 1.98642e-07, 2.37737e-06, 1.98103e-07, 2.8892e-06, 1.98102e-07, 2.06865e-07
0.54828, 0, 8.70927e-06, 3.97359e-07, 1.41421, -8.70927e-06, 4.0131e-07, 3.97359e-07, 3.97398e-07, 3.97374e-07, 4.05895e-07, 4.08036e-07, 4.06923e-07, 4.035e-07, 4.00076e-07, 1.93839e-06, 4.55235e-07, 3.97412e-07, 3.98161e-07, 3.57841e-06, 3.97361e-07, 3.86958e-06, 3.97359e-07, 4.14603e-07
0.556155, 0, 1.30263e-05, 7.80814e-07, 1.41421, -1.30263e-05, 7.88432e-07, 7.80814e-07, 7.80888e-07, 7.80842e-07, 7.97274e-07, 8.01401e-07, 8.01152e-07, 7.92656e-07, 7.86052e-07, 3.75233e-06, 8.56098e-07, 7.80916e-07, 7.81997e-07, 5.39185e-06, 7.80818e-07, 5.25175e-06, 7.80814e-07, 8.14064e-07
0.564031, 0, 1.98315e-05, 1.50363e-06, 1.41421, -1.98315e-05, 1.51803e-06, 1.50363e-06, 1.50377e-06, 1.50368e-06, 1.53474e-06, 1.54254e-06, 1.54549e-06, 1.52601e-06, 1.51353e-06, 7.12013e-06, 1.60114e-06, 1.50382e-06, 1.50536e-06, 8.14107e-06, 1.50363e-06, 7.25654e-06, 1.50363e-06, 1.56647e-06
0.571906, 0, 3.069e-05, 2.83828e-06, 1.41421, -3.069e-05, 2.86496e-06, 2.83828e-06, 2.83854e-06, 2.83838e-06, 2.89593e-06, 2.91039e-06, 2.92179e-06, 2.87975e-06, 2.85663e-06, 1.32458e-05, 2.96405e-06, 2.83864e-06, 2.84081e-06, 1.23272e-05, 2.83829e-06, 1.02483e-05, 2.83828e-06, 2.95474e-06
0.579781, 0, 4.81463e-05, 5.25254e-06, 1.41421, -4.81463e-05, 5.30102e-06, 5.25254e-06, 5.25302e-06, 5.25272e-06, 5.35729e-06, 5.38356e-06, 5.41661e-06, 5.3279e-06, 5.28588e-06, 2.41626e-05, 5.41411e-06, 5.25319e-06, 5.2562e-06, 1.87274e-05, 5.25257e-06, 1.48262e-05, 5.25254e-06, 5.46414e-06
0.587657, 0, 7.62833e-05, 9.53104e-06, 1.41421, -7.62833e-05, 9.61742e-06, 9.53104e-06, 9.53188e-06, 9.53135e-06, 9.71768e-06, 9.76447e-06, 9.84851e-06, 9.66531e-06, 9.59043e-06, 4.32251e-05, 9.73777e-06, 9.53219e-06, 9.53629e-06, 2.85441e-05, 9.53108e-06, 2.19671e-05, 9.53104e-06, 9.90805e-06
0.595532, 0, 0.000121555, 1.69599e-05, 1.41421, -0.000121555, 1.71109e-05, 1.69599e-05, 1.69614e-05, 1.69605e-05, 1.72861e-05, 1.73678e-05, 1.75649e-05, 1.71946e-05, 1.70637e-05, 7.58423e-05, 1.72235e-05, 1.69619e-05, 1.69674e-05, 4.36265e-05, 1.696e-05, 3.32439e-05, 1.69599e-05, 1.76188e-05
0.603408, 0, 0.000193982, 2.95987e-05, 1.41421, -0.000193982, 2.98574e-05, 2.95987e-05, 2.96012e-05, 2.95996e-05, 3.01578e-05, 3.0298e-05, 3.07337e-05, 3.00009e-05, 2.97766e-05, 0.000130534, 2.99335e-05, 2.96021e-05, 2.96093e-05, 6.67926e-05, 2.95988e-05, 5.11381e-05, 2.95987e-05, 3.07281e-05
0.611283, 0, 0.000308832, 5.06688e-05, 1.41421, -0.000308832, 5.1104e-05, 5.06688e-05, 5.06731e-05, 5.06704e-05, 5.16091e-05, 5.18448e-05, 5.27651e-05, 5.13453e-05, 5.09681e-05, 0.000220408, 5.10928e-05, 5.06747e-05, 5.06839e-05, 0.000102287, 5.06691e-05, 7.95007e-05, 5.06688e-05, 5.25681e-05
0.619159, 0, 0.000488909, 8.50911e-05, 1.41421, -0.000488909, 8.58091e-05, 8.50911e-05, 8.50981e-05, 8.50938e-05, 8.66425e-05, 8.70315e-05, 8.89017e-05, 8.62072e-05, 8.55848e-05, 0.000365159, 8.56264e-05, 8.51007e-05, 8.51123e-05, 0.000156411, 8.50915e-05, 0.000124182, 8.50911e-05, 8.82249e-05
0.627034, 0, 0.000767549, 0.000140203, 1.41421, -0.000767549, 0.000141365, 0.000140203, 0.000140214, 0.000140207, 0.000142715, 0.000143344, 0.000147019, 0.00014201, 0.000141002, 0.000593664, 0.000140877, 0.000140218, 0.000140232, 0.000238367, 0.000140203, 0.000193876, 0.000140203, 0.000145277
0.63491, 0, 0.00119243, 0.000226682, 1.41421, -0.00119243, 0.000228529, 0.000226682, 0.0002267, 0.000226689, 0.000230673, 0.000231674, 0.000238676, 0.000229553, 0.000227952, 0.000947255, 0.000227528, 0.000226707, 0.000226723, 0.000361349, 0.000226683, 0.00030122, 0.000226682, 0.000234745
0.642785, 0, 0.00183018, 0.000359686, 1.41421, -0.00183018, 0.000362568, 0.000359686, 0.000359714, 0.000359697, 0.000365912, 0.000367473, 0.000380447, 0.000364165, 0.000361668, 0.00148361, 0.000360747, 0.000359725, 0.000359743, 0.000543899, 0.000359688, 0.000464149, 0.000359686, 0.000372263
0.650661, 0, 0.00277176, 0.000560196, 1.41421, -0.00277176, 0.000564609, 0.000560196, 0.000560239, 0.000560213, 0.000569729, 0.00057212, 0.000595532, 0.000567055, 0.00056323, 0.00228123, 0.000561523, 0.000560255, 0.000560275, 0.000811526, 0.000560198, 0.00070752, 0.000560196, 0.000579454
0.658536, 0, 0.00413836, 0.000856503, 1.41421, -0.00413836, 0.000863137, 0.000856503, 0.000856568, 0.000856528, 0.000870837, 0.000874431, 0.000915635, 0.000866815, 0.000861065, 0.00344411, 0.000858159, 0.000856592, 0.000856611, 0.00119852, 0.000856507, 0.00106493, 0.000856503, 0.000885458
0.666412, 0, 0.00608742, 0.00128576, 1.41421, -0.00608742, 0.00129556, 0.00128576, 0.00128586, 0.0012858, 0.00130692, 0.00131223, 0.00138303, 0.00130099, 0.00129249, 0.00510645, 0.00128782, 0.00128589, 0.00128591, 0.0017499, 0.00128576, 0.0015807, 0.00128576, 0.00132851
