   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_247.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
-0.0958909, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0876039, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0793169, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0710299, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0627429, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0544559, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0461689, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0378819, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0295949, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0213079, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0130209, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0047339, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00355309, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0118401, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0201271, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0284141, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0367011, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0449881, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0532751, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0615621, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0698491, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0781361, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0864231, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0947101, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.102997, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.111284, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.119571, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.127858, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.136145, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.144432, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.152719, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.161006, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.169293, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.17758, 0, 8.66217e-29, 0, 1.41421, -8.66217e-29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.95683e-31, 0, 0, 2.56227e-34, 4.59084e-34, 8.64253e-29, 0, 0
0.185867, 0, 1.14545e-27, 0, 1.41421, -1.14545e-27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.58748e-30, 0, 0, 3.38804e-33, 7.19268e-32, 1.14279e-27, 0, 0
0.194154, 0, 9.50988e-27, 0, 1.41421, -9.50988e-27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.14813e-29, 0, 0, 2.81276e-32, 9.36356e-31, 9.48744e-27, 0, 0
0.202441, 0, 6.29611e-26, 0, 1.41421, -6.29611e-26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.42216e-28, 0, 0, 1.8626e-31, 7.76785e-30, 6.28109e-26, 0, 0
0.210728, 0, 3.61684e-25, 0, 1.41421, -3.61684e-25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.16951e-28, 0, 0, 1.07089e-30, 5.14959e-29, 3.60814e-25, 0, 0
0.219015, 0, 1.87725e-24, 0, 1.41421, -1.87725e-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.24015e-27, 0, 0, 5.56601e-30, 2.96298e-28, 1.87271e-24, 0, 0
0.227302, 0, 9.00659e-24, 0, 1.41421, -9.00659e-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.0343e-26, 0, 0, 2.67522e-29, 1.54027e-27, 8.98468e-24, 0, 0
0.235589, 0, 4.05193e-23, 0, 1.41421, -4.05193e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.1519e-26, 0, 0, 1.20605e-28, 7.40092e-27, 4.04202e-23, 0, 0
0.243876, 0, 1.72597e-22, 0, 1.41421, -1.72597e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.89833e-25, 0, 0, 5.14939e-28, 3.33439e-26, 1.72174e-22, 0, 0
0.252163, 0, 7.00964e-22, 0, 1.41421, -7.00964e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.5832e-24, 0, 0, 2.09671e-27, 1.42235e-25, 6.99237e-22, 0, 0
0.26045, 0, 2.72842e-21, 0, 1.41421, -2.72842e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.16236e-24, 0, 0, 8.18419e-27, 5.78471e-25, 2.72167e-21, 0, 0
0.268737, 0, 1.02195e-20, 0, 1.41421, -1.02195e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.30814e-23, 0, 0, 3.07481e-26, 2.25481e-24, 1.01941e-20, 0, 0
0.277024, 0, 3.69522e-20, 0, 1.41421, -3.69522e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.34584e-23, 0, 0, 1.11548e-25, 8.4576e-24, 3.68602e-20, 0, 0
0.285311, 0, 1.29324e-19, 0, 1.41421, -1.29324e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.92082e-22, 0, 0, 3.91778e-25, 3.06266e-23, 1.29001e-19, 0, 0
0.293598, 0, 4.39e-19, 0, 1.41421, -4.39e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.91487e-22, 0, 0, 1.335e-24, 1.07347e-22, 4.379e-19, 0, 0
0.301885, 0, 1.44799e-18, 0, 1.41421, -1.44799e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.27029e-21, 0, 0, 4.42142e-24, 3.64968e-22, 1.44436e-18, 0, 0
0.310172, 0, 4.64765e-18, 0, 1.41421, -4.64765e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.04966e-20, 0, 0, 1.42539e-23, 1.20578e-21, 4.63593e-18, 0, 0
0.318459, 0, 1.45348e-17, 0, 1.41421, -1.45348e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.28264e-20, 0, 0, 4.47875e-23, 3.87687e-21, 1.44981e-17, 0, 0
0.326746, 0, 4.43368e-17, 0, 1.41421, -4.43368e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.00132e-19, 0, 0, 1.3731e-22, 1.21464e-20, 4.42244e-17, 0, 0
0.335033, 0, 1.32035e-16, 0, 1.41421, -1.32035e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.98189e-19, 0, 0, 4.11127e-22, 3.7122e-20, 1.317e-16, 0, 0
0.34332, 0, 3.84183e-16, 0, 1.41421, -3.84183e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.67625e-19, 0, 0, 1.20323e-21, 1.10779e-19, 3.83203e-16, 0, 0
0.351607, 0, 1.09295e-15, 0, 1.41421, -1.09295e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.46823e-18, 0, 0, 3.44445e-21, 3.23042e-19, 1.09016e-15, 0, 0
0.359894, 0, 3.04184e-15, 0, 1.41421, -3.04184e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.86919e-18, 0, 0, 9.65071e-21, 9.21166e-19, 3.03404e-15, 0, 0
0.368181, 0, 8.28637e-15, 0, 1.41421, -8.28637e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.87118e-17, 0, 0, 2.64793e-20, 2.57016e-18, 8.26506e-15, 0, 0
0.376468, 0, 2.21045e-14, 0, 1.41421, -2.21045e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.99127e-17, 0, 0, 7.11822e-20, 7.02032e-18, 2.20475e-14, 0, 0
0.384755, 0, 5.77641e-14, 0, 1.41421, -5.77641e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.30425e-16, 0, 0, 1.87564e-19, 1.87816e-17, 5.76147e-14, 0, 0
0.393042, 0, 1.47924e-13, 0, 1.41421, -1.47924e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.33973e-16, 0, 0, 4.84655e-19, 4.92338e-17, 1.47541e-13, 0, 0
0.401329, 0, 3.71325e-13, 0, 1.41421, -3.71325e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.38277e-16, 0, 0, 1.22855e-18, 1.26506e-16, 3.70359e-13, 0, 0
0.409616, 0, 9.13932e-13, 1.80768e-43, 1.41421, -9.13932e-13, 1.80768e-43, 0, 1.80768e-43, 1.80768e-43, 1.80768e-43, 1.80768e-43, 1.80768e-43, 1.80768e-43, 1.80768e-43, 2.06302e-15, 1.80768e-43, 1.80768e-43, 3.05632e-18, 3.18723e-16, 9.11547e-13, 1.80768e-43, 1.80768e-43
0.417903, 0, 2.20604e-12, 4.36925e-42, 1.41421, -2.20604e-12, 4.36925e-42, 0, 4.36925e-42, 4.36925e-42, 4.36925e-42, 4.36925e-42, 4.36925e-42, 4.36925e-42, 4.36925e-42, 4.97916e-15, 4.36925e-42, 4.36925e-42, 7.46507e-18, 7.87592e-16, 2.20027e-12, 4.36925e-42, 4.36925e-42
