   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_433.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup
0.192203, 0, 4.4407e-14, 0, 1.41421, -4.4407e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.24803e-14, 0, 3.19267e-14, 0, 0
0.200068, 0, 7.75408e-14, 0, 1.41421, -7.75408e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.21804e-14, 0, 5.53604e-14, 0, 0
0.207933, 0, 1.3442e-13, 0, 1.41421, -1.3442e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.91552e-14, 0, 9.52646e-14, 0, 0
0.215799, 0, 2.31365e-13, 0, 1.41421, -2.31365e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.86691e-14, 0, 1.62696e-13, 0, 0
0.223664, 0, 3.95429e-13, 0, 1.41421, -3.95429e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.19652e-13, 0, 2.75777e-13, 0, 0
0.231529, 0, 6.71146e-13, 0, 1.41421, -6.71146e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.07166e-13, 0, 4.63981e-13, 0, 0
0.239395, 0, 1.13131e-12, 0, 1.41421, -1.13131e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.56457e-13, 0, 7.74857e-13, 0, 0
0.24726, 0, 1.89414e-12, 0, 1.41421, -1.89414e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.09604e-13, 0, 1.28454e-12, 0, 0
0.255125, 0, 3.15028e-12, 0, 1.41421, -3.15028e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.03633e-12, 0, 2.11394e-12, 0, 0
0.262991, 0, 5.2052e-12, 0, 1.41421, -5.2052e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.75156e-12, 0, 3.45365e-12, 0, 0
0.270856, 0, 8.54538e-12, 0, 1.41421, -8.54538e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.94371e-12, 0, 5.60167e-12, 0, 0
0.278721, 0, 1.39407e-11, 0, 1.41421, -1.39407e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.92022e-12, 0, 9.02049e-12, 0, 0
0.286587, 0, 2.26026e-11, 0, 1.41421, -2.26026e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.18046e-12, 0, 1.44222e-11, 0, 0
0.294452, 0, 3.64268e-11, 0, 1.41421, -3.64268e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.35321e-11, 0, 2.28947e-11, 0, 0
0.302317, 0, 5.83641e-11, 3.15292e-43, 1.41421, -5.83641e-11, 3.15292e-43, 0, 3.15292e-43, 3.15292e-43, 3.15292e-43, 3.15292e-43, 3.15292e-43, 3.15292e-43, 3.15292e-43, 3.15292e-43, 3.15292e-43, 3.15292e-43, 3.15292e-43, 3.15292e-43, 3.15292e-43, 2.22766e-11, 3.15292e-43, 3.60875e-11, 3.15292e-43, 3.15292e-43
0.310183, 0, 9.29858e-11, 5.35716e-42, 1.41421, -9.29858e-11, 5.35716e-42, 0, 5.35716e-42, 5.35716e-42, 5.35716e-42, 5.35716e-42, 5.35716e-42, 5.35716e-42, 5.35716e-42, 5.35716e-42, 5.35716e-42, 5.35716e-42, 5.35716e-42, 5.35716e-42, 5.35716e-42, 3.65035e-11, 5.35716e-42, 5.64823e-11, 5.35716e-42, 5.35716e-42
0.318048, 0, 1.47342e-10, 7.56043e-41, 1.41421, -1.47342e-10, 7.56043e-41, 0, 7.56043e-41, 7.56043e-41, 7.56043e-41, 7.56043e-41, 7.56043e-41, 7.56043e-41, 7.56043e-41, 7.56043e-41, 7.56043e-41, 7.56043e-41, 7.56043e-41, 7.56043e-41, 7.56043e-41, 5.95578e-11, 7.56043e-41, 8.77839e-11, 7.56043e-41, 7.56043e-41
0.325913, 0, 2.32262e-10, 9.47938e-40, 1.41421, -2.32262e-10, 9.47938e-40, 0, 9.47938e-40, 9.47938e-40, 9.47938e-40, 9.47938e-40, 9.47938e-40, 9.47938e-40, 9.47938e-40, 9.47938e-40, 9.47938e-40, 9.47938e-40, 9.47938e-40, 9.47938e-40, 9.47938e-40, 9.67806e-11, 9.47938e-40, 1.35482e-10, 9.47938e-40, 9.47938e-40
0.333779, 0, 3.64328e-10, 1.06416e-38, 1.41421, -3.64328e-10, 1.06416e-38, 0, 1.06416e-38, 1.06416e-38, 1.06416e-38, 1.06416e-38, 1.06416e-38, 1.06416e-38, 1.06416e-38, 1.06416e-38, 1.06416e-38, 1.06416e-38, 1.06416e-38, 1.06416e-38, 1.06416e-38, 1.56681e-10, 1.06416e-38, 2.07646e-10, 1.06416e-38, 1.06416e-38
0.341644, 0, 5.68845e-10, 1.08047e-37, 1.41421, -5.68845e-10, 1.08047e-37, 0, 1.08047e-37, 1.08047e-37, 1.08047e-37, 1.08047e-37, 1.08047e-37, 1.08047e-37, 1.08047e-37, 1.08047e-37, 1.08047e-37, 1.08047e-37, 1.08047e-37, 1.08047e-37, 1.08047e-37, 2.52792e-10, 1.08047e-37, 3.16053e-10, 1.08047e-37, 1.08047e-37
0.349509, 0, 8.84355e-10, 9.96874e-37, 1.41421, -8.84355e-10, 9.96874e-37, 0, 9.96874e-37, 9.96874e-37, 9.96874e-37, 9.96874e-37, 9.96874e-37, 9.96874e-37, 9.96874e-37, 9.96874e-37, 9.96874e-37, 9.96874e-37, 9.96874e-37, 9.96874e-37, 9.96874e-37, 4.06603e-10, 9.96874e-37, 4.77753e-10, 9.96874e-37, 9.96874e-37
0.357374, 0, 1.36945e-09, 8.40938e-36, 1.41421, -1.36945e-09, 8.40938e-36, 0, 8.40938e-36, 8.40938e-36, 8.40938e-36, 8.40938e-36, 8.40938e-36, 8.40938e-36, 8.40938e-36, 8.40938e-36, 8.40938e-36, 8.40938e-36, 8.40938e-36, 8.40938e-36, 8.40938e-36, 6.52199e-10, 8.40938e-36, 7.17249e-10, 8.40938e-36, 8.40938e-36
0.36524, 0, 2.11308e-09, 6.51272e-35, 1.41421, -2.11308e-09, 6.51272e-35, 0, 6.51272e-35, 6.51272e-35, 6.51272e-35, 6.51272e-35, 6.51272e-35, 6.51272e-35, 6.51272e-35, 6.51272e-35, 6.51272e-35, 6.51272e-35, 6.51272e-35, 6.51272e-35, 6.51272e-35, 1.04359e-09, 6.51272e-35, 1.06949e-09, 6.51272e-35, 6.51272e-35
0.373105, 0, 3.25026e-09, 4.6515e-34, 1.41421, -3.25026e-09, 4.6515e-34, 0, 4.6515e-34, 4.6515e-34, 4.6515e-34, 4.6515e-34, 4.6515e-34, 4.6515e-34, 4.6515e-34, 4.6515e-34, 4.6515e-34, 4.6515e-34, 4.6515e-34, 4.6515e-34, 4.6515e-34, 1.66632e-09, 4.6515e-34, 1.58395e-09, 4.6515e-34, 4.6515e-34
0.38097, 0, 4.98578e-09, 3.13038e-33, 1.41421, -4.98578e-09, 3.13038e-33, 0, 3.13038e-33, 3.13038e-33, 3.13038e-33, 3.13038e-33, 3.13038e-33, 3.13038e-33, 3.13038e-33, 3.13038e-33, 3.13038e-33, 3.13038e-33, 3.13038e-33, 3.13038e-33, 3.13038e-33, 2.65566e-09, 3.13038e-33, 2.33012e-09, 3.13038e-33, 3.13038e-33
0.388836, 0, 7.63042e-09, 1.81133e-32, 1.41421, -7.63042e-09, 1.81133e-32, 0, 1.81133e-32, 1.81133e-32, 1.81133e-32, 1.81133e-32, 1.81133e-32, 1.81133e-32, 1.81133e-32, 1.81133e-32, 1.81133e-32, 1.81133e-32, 1.81133e-32, 1.81133e-32, 1.81133e-32, 4.22548e-09, 1.81133e-32, 3.40494e-09, 1.81133e-32, 1.81133e-32
0.396701, 0, 1.16559e-08, 1.06287e-31, 1.41421, -1.16559e-08, 1.06287e-31, 0, 1.06287e-31, 1.06287e-31, 1.06287e-31, 1.06287e-31, 1.06287e-31, 1.06287e-31, 1.06287e-31, 1.06287e-31, 1.06287e-31, 1.06287e-31, 1.06287e-31, 1.06287e-31, 1.06287e-31, 6.71334e-09, 1.06287e-31, 4.94256e-09, 1.06287e-31, 1.06287e-31
0.404566, 0, 1.77787e-08, 5.57619e-31, 1.41421, -1.77787e-08, 5.57619e-31, 0, 5.57619e-31, 5.57619e-31, 5.57619e-31, 5.57619e-31, 5.57619e-31, 5.57619e-31, 5.57619e-31, 5.57619e-31, 5.57619e-31, 5.57619e-31, 5.57619e-31, 5.57619e-31, 5.57619e-31, 1.06513e-08, 5.57619e-31, 7.12734e-09, 5.57619e-31, 5.57619e-31
0.412432, 0, 2.70871e-08, 2.86513e-30, 1.41421, -2.70871e-08, 2.86513e-30, 0, 2.86513e-30, 2.86513e-30, 2.86513e-30, 2.86513e-30, 2.86513e-30, 2.86513e-30, 2.86513e-30, 2.86513e-30, 2.86513e-30, 2.86513e-30, 2.86513e-30, 2.86513e-30, 2.86513e-30, 1.68764e-08, 2.86513e-30, 1.02107e-08, 2.86513e-30, 2.86513e-30
0.420297, 0, 4.12347e-08, 1.4049e-29, 1.41421, -4.12347e-08, 1.4049e-29, 0, 1.4049e-29, 1.4049e-29, 1.4049e-29, 1.4049e-29, 1.4049e-29, 1.4049e-29, 1.4049e-29, 1.4049e-29, 1.4049e-29, 1.4049e-29, 1.4049e-29, 1.4049e-29, 1.4049e-29, 2.67015e-08, 1.4049e-29, 1.45332e-08, 1.4049e-29, 1.4049e-29
0.428162, 0, 6.2733e-08, 6.53296e-29, 1.41421, -6.2733e-08, 6.53296e-29, 0, 6.53296e-29, 6.53296e-29, 6.53296e-29, 6.53296e-29, 6.53296e-29, 6.53296e-29, 6.53296e-29, 6.53296e-29, 6.53296e-29, 6.53296e-29, 6.53296e-29, 6.53296e-29, 6.53296e-29, 4.21804e-08, 6.53296e-29, 2.05526e-08, 6.53296e-29, 6.53296e-29
0.436028, 0, 9.53922e-08, 2.93895e-28, 1.41421, -9.53922e-08, 2.93895e-28, 0, 2.93895e-28, 2.93895e-28, 2.93895e-28, 2.93895e-28, 2.93895e-28, 2.93895e-28, 2.93895e-28, 2.93895e-28, 2.93895e-28, 2.93895e-28, 2.93895e-28, 2.93895e-28, 2.93895e-28, 6.65124e-08, 2.93895e-28, 2.88798e-08, 2.93895e-28, 2.93895e-28
0.443893, 0, 1.44984e-07, 1.26532e-27, 1.41421, -1.44984e-07, 1.26532e-27, 0, 1.26532e-27, 1.26532e-27, 1.26532e-27, 1.26532e-27, 1.26532e-27, 1.26532e-27, 1.26532e-27, 1.26532e-27, 1.26532e-27, 1.26532e-27, 1.26532e-27, 1.26532e-27, 1.26532e-27, 1.04659e-07, 1.26532e-27, 4.03247e-08, 1.26532e-27, 1.26532e-27
0.451758, 0, 2.20229e-07, 5.19368e-27, 1.41421, -2.20229e-07, 5.19368e-27, 0, 5.19368e-27, 5.19368e-27, 5.19368e-27, 5.19368e-27, 5.19368e-27, 5.19368e-27, 5.19368e-27, 5.19368e-27, 5.19368e-27, 5.19368e-27, 5.19368e-27, 5.19368e-27, 5.19368e-27, 1.64276e-07, 5.19368e-27, 5.59529e-08, 5.19368e-27, 5.19368e-27
0.459624, 0, 3.34261e-07, 2.03445e-26, 1.41421, -3.34261e-07, 2.03445e-26, 0, 2.03445e-26, 2.03445e-26, 2.03445e-26, 2.03445e-26, 2.03445e-26, 2.03445e-26, 2.03445e-26, 2.03445e-26, 2.03445e-26, 2.03445e-26, 2.03445e-26, 2.03445e-26, 2.03445e-26, 2.57104e-07, 2.03445e-26, 7.71571e-08, 2.03445e-26, 2.03445e-26
0.467489, 0, 5.06776e-07, 7.61449e-26, 1.41421, -5.06776e-07, 7.61449e-26, 0, 7.61449e-26, 7.61449e-26, 7.61449e-26, 7.61449e-26, 7.61449e-26, 7.61449e-26, 6.3428e-13, 7.61449e-26, 7.61449e-26, 7.61449e-26, 7.61449e-26, 7.61449e-26, 7.61449e-26, 4.01031e-07, 7.61449e-26, 1.05745e-07, 7.61449e-26, 7.61449e-26
0.475354, 0, 7.67165e-07, 2.72802e-25, 1.41421, -7.67165e-07, 2.72802e-25, 0, 2.72802e-25, 2.72802e-25, 2.72802e-25, 2.72802e-25, 2.72802e-25, 2.72802e-25, 2.08978e-12, 2.72802e-25, 2.72802e-25, 2.72802e-25, 2.72802e-25, 2.72802e-25, 2.72802e-25, 6.23118e-07, 2.72802e-25, 1.44045e-07, 2.72802e-25, 2.72802e-25
0.48322, 0, 1.15903e-06, 9.45078e-25, 1.41421, -1.15903e-06, 9.45078e-25, 0, 9.45078e-25, 9.45078e-25, 9.45078e-25, 9.45078e-25, 9.45078e-25, 9.45078e-25, 5.33742e-12, 9.45078e-25, 9.45078e-25, 9.45078e-25, 9.45078e-25, 9.45078e-25, 9.45078e-25, 9.63989e-07, 9.45078e-25, 1.9504e-07, 9.45078e-25, 9.45078e-25
0.491085, 0, 1.74813e-06, 1.08288e-10, 1.41421, -1.74813e-06, 1.44697e-10, 1.08288e-10, 1.49013e-10, 4.64691e-10, 1.21598e-10, 3.62959e-10, 1.46261e-10, 1.21734e-10, 1.49951e-10, 3.36304e-10, 1.30011e-10, 3.96013e-10, 1.19937e-10, 1.08709e-10, 1.08343e-10, 1.48423e-06, 1.08289e-10, 2.62668e-07, 1.08288e-10, 1.08288e-10
0.49895, 0, 2.62892e-06, 3.46946e-10, 1.41421, -2.62892e-06, 4.66343e-10, 3.46946e-10, 4.80495e-10, 1.51571e-09, 3.90594e-10, 1.1821e-09, 4.71472e-10, 3.9104e-10, 4.70341e-10, 1.09469e-09, 4.18183e-10, 1.29049e-09, 3.85145e-10, 3.48326e-10, 3.4836e-10, 2.27311e-06, 3.46947e-10, 3.51757e-07, 3.46946e-10, 3.46946e-10
0.506816, 0, 3.94021e-06, 8.67968e-10, 1.41421, -3.94021e-06, 1.17169e-09, 8.67968e-10, 1.20769e-09, 3.84108e-09, 9.79e-10, 2.99243e-09, 1.18474e-09, 9.80136e-10, 1.17082e-09, 2.77008e-09, 1.04918e-09, 3.26817e-09, 9.65139e-10, 8.7148e-10, 8.72452e-10, 3.4613e-06, 8.67972e-10, 4.68611e-07, 8.67968e-10, 8.67968e-10
0.514681, 0, 5.8831e-06, 1.98912e-09, 1.41421, -5.8831e-06, 2.6928e-09, 1.98912e-09, 2.77621e-09, 8.87742e-09, 2.24636e-09, 6.91122e-09, 2.72303e-09, 2.24899e-09, 2.67725e-09, 6.39605e-09, 2.40896e-09, 7.55006e-09, 2.21425e-09, 1.99725e-09, 2.00074e-09, 5.23803e-06, 1.98912e-09, 6.21182e-07, 1.98912e-09, 1.98912e-09
0.522546, 0, 8.74741e-06, 4.35767e-09, 1.41421, -8.74741e-06, 5.91021e-09, 4.35767e-09, 6.09422e-09, 1.95553e-08, 4.92523e-09, 1.52173e-08, 5.9769e-09, 4.93103e-09, 5.85462e-09, 1.40806e-08, 5.28397e-09, 1.66267e-08, 4.85437e-09, 4.37562e-09, 4.38514e-09, 7.87493e-06, 4.35768e-09, 8.19778e-07, 4.35767e-09, 4.35767e-09
0.530412, 0, 1.29698e-05, 9.29758e-09, 1.41421, -1.29698e-05, 1.26306e-08, 9.29758e-09, 1.30257e-08, 4.19244e-08, 1.0516e-08, 3.26114e-08, 1.27738e-08, 1.05285e-08, 1.30142e-08, 3.01713e-08, 1.12862e-08, 3.56373e-08, 1.03639e-08, 9.33611e-09, 9.36044e-09, 1.17781e-05, 9.29761e-09, 1.07797e-06, 9.29758e-09, 9.29758e-09
0.538277, 0, 1.91264e-05, 1.92403e-08, 1.41421, -1.91264e-05, 2.61577e-08, 1.92403e-08, 2.69776e-08, 8.69538e-08, 2.17691e-08, 6.76257e-08, 2.64549e-08, 2.1795e-08, 2.97944e-08, 6.25614e-08, 2.33675e-08, 7.39056e-08, 2.14534e-08, 1.93203e-08, 1.93748e-08, 1.74739e-05, 1.92404e-08, 1.41356e-06, 1.92403e-08, 1.92403e-08
0.546142, 0, 2.80814e-05, 3.89761e-08, 1.41421, -2.80814e-05, 5.30271e-08, 3.89761e-08, 5.46925e-08, 1.76519e-07, 4.41127e-08, 1.37259e-07, 5.36307e-08, 4.41653e-08, 6.415e-08, 1.26972e-07, 4.73595e-08, 1.50015e-07, 4.34715e-08, 3.91386e-08, 3.9257e-08, 2.5741e-05, 3.89763e-08, 1.85136e-06, 3.89761e-08, 3.89761e-08
0.554008, 0, 4.10536e-05, 7.73306e-08, 1.41421, -4.10536e-05, 1.05283e-07, 7.73306e-08, 1.08596e-07, 3.50951e-07, 8.75491e-08, 2.72849e-07, 1.06484e-07, 8.76535e-08, 1.33199e-07, 2.52385e-07, 9.4008e-08, 2.98225e-07, 8.62734e-08, 7.76538e-08, 7.79042e-08, 3.76482e-05, 7.73309e-08, 2.42637e-06, 7.73306e-08, 7.73306e-08
0.561873, 0, 5.97786e-05, 1.5031e-07, 1.41421, -5.97786e-05, 2.04789e-07, 1.5031e-07, 2.11246e-07, 6.83593e-07, 1.70226e-07, 5.31372e-07, 2.07129e-07, 1.70429e-07, 2.69256e-07, 4.91489e-07, 1.82814e-07, 5.8083e-07, 1.67739e-07, 1.5094e-07, 1.51457e-07, 5.46702e-05, 1.50311e-07, 3.18975e-06, 1.5031e-07, 1.5031e-07
0.569738, 0, 8.67323e-05, 2.86279e-07, 1.41421, -8.67323e-05, 3.90327e-07, 2.86279e-07, 4.0266e-07, 1.30479e-06, 3.24316e-07, 1.01407e-06, 3.94797e-07, 3.24705e-07, 5.32097e-07, 9.37895e-07, 3.48358e-07, 1.10853e-06, 3.19567e-07, 2.87482e-07, 2.88527e-07, 7.88299e-05, 2.8628e-07, 4.21851e-06, 2.86279e-07, 2.86279e-07
0.577604, 0, 0.000125454, 5.34334e-07, 1.41421, -0.000125454, 7.29101e-07, 5.34334e-07, 7.52186e-07, 2.44088e-06, 6.05535e-07, 1.89667e-06, 7.37467e-07, 6.06263e-07, 1.0312e-06, 1.75408e-06, 6.50539e-07, 2.07349e-06, 5.96646e-07, 5.36586e-07, 5.38651e-07, 0.000112888, 5.34336e-07, 5.63084e-06, 5.34334e-07, 5.34334e-07
0.585469, 0, 0.000181019, 9.77488e-07, 1.41421, -0.000181019, 1.33486e-06, 9.77488e-07, 1.37722e-06, 4.47577e-06, 1.10813e-06, 3.47722e-06, 1.35021e-06, 1.10947e-06, 1.96572e-06, 3.21559e-06, 1.19071e-06, 3.80166e-06, 1.09182e-06, 9.8162e-07, 9.85618e-07, 0.000160605, 9.77492e-07, 7.6105e-06, 9.77488e-07, 9.77488e-07
0.593334, 0, 0.00026073, 1.75283e-06, 1.41421, -0.00026073, 2.39569e-06, 1.75283e-06, 2.47189e-06, 8.04574e-06, 1.98784e-06, 6.24949e-06, 2.4233e-06, 1.99024e-06, 3.6866e-06, 5.77884e-06, 2.13638e-06, 6.83311e-06, 1.9585e-06, 1.76026e-06, 1.76784e-06, 0.000227092, 1.75283e-06, 1.0444e-05, 1.75283e-06, 1.75283e-06
0.6012, 0, 0.000375103, 3.08134e-06, 1.41421, -0.000375103, 4.21519e-06, 3.08134e-06, 4.34958e-06, 1.41804e-05, 3.49584e-06, 1.10123e-05, 4.26389e-06, 3.50008e-06, 6.80353e-06, 1.01822e-05, 3.75784e-06, 1.20416e-05, 3.44409e-06, 3.09445e-06, 3.10854e-06, 0.000319296, 3.08135e-06, 1.45778e-05, 3.08134e-06, 3.08134e-06
0.609065, 0, 0.000539307, 5.31088e-06, 1.41421, -0.000539307, 7.27191e-06, 5.31088e-06, 7.50435e-06, 2.45071e-05, 6.02777e-06, 1.90278e-05, 7.35615e-06, 6.0351e-06, 1.23572e-05, 1.75921e-05, 6.48091e-06, 2.08081e-05, 5.93827e-06, 5.33355e-06, 5.35923e-06, 0.000446674, 5.3109e-06, 2.06974e-05, 5.31088e-06, 5.31088e-06
0.61693, 0, 0.000775171, 8.97566e-06, 1.41421, -0.000775171, 1.2302e-05, 8.97566e-06, 1.26962e-05, 4.15363e-05, 1.01917e-05, 3.22422e-05, 1.24448e-05, 1.02041e-05, 2.20916e-05, 2.9807e-05, 1.09603e-05, 3.5262e-05, 1.00398e-05, 9.01412e-06, 9.05999e-06, 0.000622109, 8.97569e-06, 2.98446e-05, 8.97566e-06, 8.97566e-06
0.624796, 0, 0.001114, 1.48763e-05, 1.41421, -0.001114, 2.04104e-05, 1.48763e-05, 2.10663e-05, 6.90486e-05, 1.68994e-05, 5.35857e-05, 2.06481e-05, 1.69201e-05, 3.88778e-05, 4.95341e-05, 1.81782e-05, 5.86097e-05, 1.66468e-05, 1.49403e-05, 1.50207e-05, 0.000863184, 1.48764e-05, 4.35763e-05, 1.48763e-05, 1.48763e-05
0.632661, 0, 0.00160039, 2.41826e-05, 1.41421, -0.00160039, 3.32147e-05, 2.41826e-05, 3.42852e-05, 0.000112597, 2.74844e-05, 8.73598e-05, 3.36027e-05, 2.75182e-05, 6.73529e-05, 8.07473e-05, 2.95715e-05, 9.55596e-05, 2.70722e-05, 2.4287e-05, 2.44251e-05, 0.00119387, 2.41827e-05, 6.41735e-05, 2.41826e-05, 2.41826e-05
