   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_289.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.0947982, 0, 2.15891e-12, 0, 1.41421, -2.15891e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.18583e-14, 0, 0, 1.73004e-14, 0, 2.75172e-15, 0, 2.117e-12, 0, 0
0.102654, 0, 3.17953e-12, 0, 1.41421, -3.17953e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.21858e-14, 0, 0, 2.60572e-14, 0, 4.20149e-15, 0, 3.11709e-12, 0, 0
0.110509, 0, 4.66302e-12, 0, 1.41421, -4.66302e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.71938e-14, 0, 0, 3.91077e-14, 0, 6.39204e-15, 0, 4.57033e-12, 0, 0
0.118364, 0, 6.8101e-12, 0, 1.41421, -6.8101e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.89109e-14, 0, 0, 5.84929e-14, 0, 9.69013e-15, 0, 6.67301e-12, 0, 0
0.12622, 0, 9.90439e-12, 0, 1.41421, -9.90439e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.00202e-13, 0, 0, 8.71968e-14, 0, 1.46384e-14, 0, 9.70236e-12, 0, 0
0.134075, 0, 1.43449e-11, 0, 1.41421, -1.43449e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.45098e-13, 0, 0, 1.29571e-13, 0, 2.20368e-14, 0, 1.40482e-11, 0, 0
0.141931, 0, 2.06903e-11, 0, 1.41421, -2.06903e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.09241e-13, 0, 0, 1.9195e-13, 0, 3.30613e-14, 0, 2.0256e-11, 0, 0
0.149786, 0, 2.97196e-11, 0, 1.41421, -2.97196e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.00496e-13, 0, 0, 2.83534e-13, 0, 4.94341e-14, 0, 2.90861e-11, 0, 0
0.157641, 0, 4.2514e-11, 0, 1.41421, -4.2514e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.29778e-13, 0, 0, 4.17669e-13, 0, 7.3671e-14, 0, 4.15929e-11, 0, 0
0.165497, 0, 6.05677e-11, 0, 1.41421, -6.05677e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.12166e-13, 0, 0, 6.13691e-13, 0, 1.09434e-13, 0, 5.92324e-11, 0, 0
0.173352, 0, 8.59362e-11, 0, 1.41421, -8.59362e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.68404e-13, 0, 0, 8.99589e-13, 0, 1.62042e-13, 0, 8.40062e-11, 0, 0
0.181208, 0, 1.21435e-10, 0, 1.41421, -1.21435e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.2269e-12, 0, 0, 1.31586e-12, 0, 2.39194e-13, 0, 1.18653e-10, 0, 0
0.189063, 0, 1.70904e-10, 0, 1.41421, -1.70904e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.72638e-12, 0, 0, 1.92106e-12, 0, 3.52007e-13, 0, 1.66905e-10, 0, 0
0.196918, 0, 2.39557e-10, 0, 1.41421, -2.39557e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.41943e-12, 0, 0, 2.79993e-12, 0, 5.16491e-13, 0, 2.33821e-10, 0, 0
0.204774, 0, 3.34441e-10, 0, 1.41421, -3.34441e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.37713e-12, 0, 0, 4.07507e-12, 0, 7.55654e-13, 0, 3.26233e-10, 0, 0
0.212629, 0, 4.65044e-10, 3.78351e-44, 1.41421, -4.65044e-10, 0, 3.78351e-44, 3.78351e-44, 3.78351e-44, 3.78351e-44, 3.78351e-44, 3.78351e-44, 3.78351e-44, 3.78351e-44, 3.78351e-44, 3.78351e-44, 3.78351e-44, 4.69512e-12, 3.78351e-44, 3.78351e-44, 5.92399e-12, 3.78351e-44, 1.10247e-12, 3.78351e-44, 4.53323e-10, 3.78351e-44, 3.78351e-44
0.220484, 0, 6.44085e-10, 6.51604e-43, 1.41421, -6.44085e-10, 0, 6.51604e-43, 6.51604e-43, 6.51604e-43, 6.51604e-43, 6.51604e-43, 6.51604e-43, 6.51604e-43, 6.51604e-43, 6.51604e-43, 6.51604e-43, 6.51604e-43, 6.50162e-12, 6.51604e-43, 6.51604e-43, 8.60397e-12, 6.51604e-43, 1.60411e-12, 6.51604e-43, 6.27375e-10, 6.51604e-43, 6.51604e-43
0.22834, 0, 8.88538e-10, 9.4994e-42, 1.41421, -8.88538e-10, 0, 9.4994e-42, 9.4994e-42, 9.4994e-42, 9.4994e-42, 9.4994e-42, 9.4994e-42, 9.4994e-42, 9.4994e-42, 9.4994e-42, 9.4994e-42, 9.4994e-42, 8.96768e-12, 9.4994e-42, 9.4994e-42, 1.24881e-11, 9.4994e-42, 2.32789e-12, 9.4994e-42, 8.64754e-10, 9.4994e-42, 9.4994e-42
0.236195, 0, 1.22096e-09, 1.22731e-40, 1.41421, -1.22096e-09, 0, 1.22731e-40, 1.22731e-40, 1.22731e-40, 1.22731e-40, 1.22731e-40, 1.22731e-40, 1.22731e-40, 1.22731e-40, 1.22731e-40, 1.22731e-40, 1.22731e-40, 1.23207e-11, 1.22731e-40, 1.22731e-40, 1.81181e-11, 1.22731e-40, 3.36972e-12, 1.22731e-40, 1.18716e-09, 1.22731e-40, 1.22731e-40
0.244051, 0, 1.67124e-09, 1.41938e-39, 1.41421, -1.67124e-09, 0, 1.41938e-39, 1.41938e-39, 1.41938e-39, 1.41938e-39, 1.41938e-39, 1.41938e-39, 1.41938e-39, 1.41938e-39, 1.41938e-39, 1.41938e-39, 1.41938e-39, 1.68614e-11, 1.41938e-39, 1.41938e-39, 2.62813e-11, 1.41938e-39, 4.86593e-12, 1.41938e-39, 1.62323e-09, 1.41938e-39, 1.41938e-39
0.251906, 0, 2.27873e-09, 1.47993e-38, 1.41421, -2.27873e-09, 0, 1.47993e-38, 1.47993e-38, 1.47993e-38, 1.47993e-38, 1.47993e-38, 1.47993e-38, 1.47993e-38, 1.47993e-38, 1.47993e-38, 1.47993e-38, 1.47993e-38, 2.29864e-11, 1.47993e-38, 1.47993e-38, 3.81229e-11, 1.47993e-38, 7.01002e-12, 1.47993e-38, 2.21061e-09, 1.47993e-38, 1.47993e-38
0.259761, 0, 3.09517e-09, 1.39819e-37, 1.41421, -3.09517e-09, 0, 1.39819e-37, 1.39819e-37, 1.39819e-37, 1.39819e-37, 1.39819e-37, 1.39819e-37, 1.39819e-37, 1.39819e-37, 1.39819e-37, 1.39819e-37, 1.39819e-37, 3.12162e-11, 1.39819e-37, 1.39819e-37, 5.53098e-11, 1.39819e-37, 1.00761e-11, 1.39819e-37, 2.99857e-09, 1.39819e-37, 1.39819e-37
0.267617, 0, 4.1882e-09, 1.20284e-36, 1.41421, -4.1882e-09, 0, 1.20284e-36, 1.20284e-36, 1.20284e-36, 1.20284e-36, 1.20284e-36, 1.20284e-36, 1.20284e-36, 1.20284e-36, 1.20284e-36, 1.20284e-36, 1.20284e-36, 4.22311e-11, 1.20284e-36, 1.20284e-36, 8.02698e-11, 1.20284e-36, 1.44519e-11, 1.20284e-36, 4.05125e-09, 1.20284e-36, 1.20284e-36
0.275472, 0, 5.64601e-09, 9.47279e-36, 1.41421, -5.64601e-09, 0, 9.47279e-36, 9.47279e-36, 9.47279e-36, 9.47279e-36, 9.47279e-36, 9.47279e-36, 9.47279e-36, 9.47279e-36, 9.47279e-36, 9.47279e-36, 9.47279e-36, 5.69174e-11, 9.47279e-36, 9.47279e-36, 1.16541e-10, 9.47279e-36, 2.06847e-11, 9.47279e-36, 5.45187e-09, 9.47279e-36, 9.47279e-36
0.283328, 0, 7.58309e-09, 6.86296e-35, 1.41421, -7.58309e-09, 0, 6.86296e-35, 6.86296e-35, 6.86296e-35, 6.86296e-35, 6.86296e-35, 6.86296e-35, 6.86296e-35, 6.86296e-35, 6.86296e-35, 6.86296e-35, 6.86296e-35, 7.64242e-11, 6.86296e-35, 6.86296e-35, 1.69275e-10, 6.86296e-35, 2.95457e-11, 6.86296e-35, 7.30784e-09, 6.86296e-35, 6.86296e-35
0.291183, 0, 1.01476e-08, 4.54578e-34, 1.41421, -1.01476e-08, 0, 4.54578e-34, 4.54578e-34, 4.54578e-34, 4.54578e-34, 4.54578e-34, 4.54578e-34, 4.54578e-34, 4.54578e-34, 4.54578e-34, 4.54578e-34, 4.54578e-34, 1.02237e-10, 4.54578e-34, 4.54578e-34, 2.45979e-10, 4.54578e-34, 4.21202e-11, 4.54578e-34, 9.75728e-09, 4.54578e-34, 4.54578e-34
0.299038, 0, 1.35307e-08, 3.02903e-33, 1.41421, -1.35307e-08, 0, 3.02903e-33, 3.02903e-33, 3.02903e-33, 3.02903e-33, 3.02903e-33, 3.02903e-33, 3.02903e-33, 3.02903e-33, 3.02903e-33, 3.02903e-33, 3.02903e-33, 1.36268e-10, 3.02903e-33, 3.02903e-33, 3.57574e-10, 3.02903e-33, 5.99318e-11, 3.02903e-33, 1.29769e-08, 3.02903e-33, 3.02903e-33
0.306894, 0, 1.7978e-08, 1.92552e-32, 1.41421, -1.7978e-08, 0, 1.92552e-32, 1.92552e-32, 1.92552e-32, 1.92552e-32, 1.92552e-32, 1.92552e-32, 1.92552e-32, 1.92552e-32, 1.92552e-32, 1.92552e-32, 1.92552e-32, 1.80971e-10, 1.92552e-32, 1.92552e-32, 5.19938e-10, 1.92552e-32, 8.51161e-11, 1.92552e-32, 1.7192e-08, 1.92552e-32, 1.92552e-32
0.314749, 0, 2.38045e-08, 1.14126e-31, 1.41421, -2.38045e-08, 0, 1.14126e-31, 1.14126e-31, 1.14126e-31, 1.14126e-31, 1.14126e-31, 1.14126e-31, 1.14126e-31, 1.14126e-31, 1.14126e-31, 1.14126e-31, 1.14126e-31, 2.39479e-10, 1.14126e-31, 1.14126e-31, 7.56113e-10, 1.14126e-31, 1.2066e-10, 1.14126e-31, 2.26882e-08, 1.14126e-31, 1.14126e-31
0.322605, 0, 3.14127e-08, 6.32955e-31, 1.41421, -3.14127e-08, 0, 6.32955e-31, 6.32955e-31, 6.32955e-31, 6.32955e-31, 6.32955e-31, 6.32955e-31, 6.32955e-31, 6.32955e-31, 6.32955e-31, 6.32955e-31, 6.32955e-31, 3.15786e-10, 6.32955e-31, 6.32955e-31, 1.09949e-09, 6.32955e-31, 1.7073e-10, 6.32955e-31, 2.98267e-08, 6.32955e-31, 6.32955e-31
0.33046, 0, 4.13159e-08, 3.28699e-30, 1.41421, -4.13159e-08, 0, 3.28699e-30, 3.28699e-30, 3.28699e-30, 3.28699e-30, 3.28699e-30, 3.28699e-30, 3.28699e-30, 3.28699e-30, 3.28699e-30, 3.28699e-30, 3.28699e-30, 4.14959e-10, 3.28699e-30, 3.28699e-30, 1.59832e-09, 3.28699e-30, 2.41129e-10, 3.28699e-30, 3.90614e-08, 3.28699e-30, 3.28699e-30
0.338315, 0, 5.41668e-08, 1.60237e-29, 1.41421, -5.41668e-08, 0, 1.60237e-29, 1.60237e-29, 1.60237e-29, 1.60237e-29, 1.60237e-29, 1.60237e-29, 1.60237e-29, 1.60237e-29, 1.60237e-29, 1.60237e-29, 1.60237e-29, 5.43408e-10, 1.60237e-29, 1.60237e-29, 2.32218e-09, 1.60237e-29, 3.39913e-10, 1.60237e-29, 5.09613e-08, 1.60237e-29, 1.60237e-29
0.346171, 0, 7.07941e-08, 7.36185e-29, 1.41421, -7.07941e-08, 0, 7.36185e-29, 7.36185e-29, 7.36185e-29, 7.36185e-29, 7.36185e-29, 7.36185e-29, 7.36185e-29, 7.36185e-29, 7.36185e-29, 7.36185e-29, 7.36185e-29, 7.09214e-10, 7.36185e-29, 7.36185e-29, 3.37108e-09, 7.36185e-29, 4.78234e-10, 7.36185e-29, 6.62356e-08, 7.36185e-29, 7.36185e-29
0.354026, 0, 9.2248e-08, 3.19793e-28, 1.41421, -9.2248e-08, 0, 3.19793e-28, 3.19793e-28, 3.19793e-28, 3.19793e-28, 3.19793e-28, 3.19793e-28, 3.19793e-28, 3.19793e-28, 3.19793e-28, 3.19793e-28, 3.19793e-28, 9.22533e-10, 3.19793e-28, 3.19793e-28, 4.88832e-09, 3.19793e-28, 6.71487e-10, 3.19793e-28, 8.57656e-08, 3.19793e-28, 3.19793e-28
0.361882, 0, 1.19856e-07, 1.31656e-27, 1.41421, -1.19856e-07, 0, 1.31656e-27, 1.31656e-27, 1.31656e-27, 1.31656e-27, 1.31656e-27, 1.31656e-27, 1.31656e-27, 1.31656e-27, 1.31656e-27, 1.31656e-27, 1.31656e-27, 1.19608e-09, 1.31656e-27, 1.31656e-27, 7.07848e-09, 1.31656e-27, 9.40851e-10, 1.31656e-27, 1.10641e-07, 1.31656e-27, 1.31656e-27
0.369737, 0, 1.55297e-07, 5.14982e-27, 1.41421, -1.55297e-07, 0, 5.14982e-27, 5.14982e-27, 5.14982e-27, 5.14982e-27, 5.14982e-27, 5.14982e-27, 5.14982e-27, 5.14982e-27, 5.14982e-27, 5.14982e-27, 5.14982e-27, 1.54575e-09, 5.14982e-27, 5.14982e-27, 1.02325e-08, 5.14982e-27, 1.31536e-09, 5.14982e-27, 1.42204e-07, 5.14982e-27, 5.14982e-27
0.377592, 0, 2.00689e-07, 1.91889e-26, 1.41421, -2.00689e-07, 0, 1.91889e-26, 1.91889e-26, 1.91889e-26, 1.91889e-26, 1.91889e-26, 1.91889e-26, 1.91889e-26, 6.07693e-13, 1.91889e-26, 1.91889e-26, 1.91889e-26, 1.99129e-09, 1.91889e-26, 1.91889e-26, 1.47626e-08, 1.91889e-26, 1.83466e-09, 1.91889e-26, 1.821e-07, 1.91889e-26, 1.91889e-26
0.385448, 0, 2.58703e-07, 6.82744e-26, 1.41421, -2.58703e-07, 0, 6.82744e-26, 6.82744e-26, 6.82744e-26, 6.82744e-26, 6.82744e-26, 6.82744e-26, 6.82744e-26, 1.77113e-12, 6.82744e-26, 6.82744e-26, 6.82744e-26, 2.55724e-09, 6.82744e-26, 6.82744e-26, 2.12503e-08, 6.82744e-26, 2.55267e-09, 6.82744e-26, 2.32341e-07, 6.82744e-26, 6.82744e-26
0.393303, 0, 3.32705e-07, 2.3329e-25, 1.41421, -3.32705e-07, 0, 2.3329e-25, 2.3329e-25, 2.3329e-25, 2.3329e-25, 2.3329e-25, 2.3329e-25, 2.3329e-25, 3.96411e-12, 2.3329e-25, 2.3329e-25, 2.3329e-25, 3.27392e-09, 2.3329e-25, 2.3329e-25, 3.05118e-08, 2.3329e-25, 3.54243e-09, 2.3329e-25, 2.95373e-07, 2.3329e-25, 2.3329e-25
0.401159, 0, 4.28003e-07, 7.73998e-25, 1.41421, -4.28003e-07, 0, 1.22801e-14, 6.64828e-12, 8.37088e-14, 7.93172e-12, 7.73272e-11, 5.61722e-10, 2.69815e-12, 3.48476e-11, 3.31005e-11, 3.08727e-11, 2.2166e-10, 4.17883e-09, 3.77082e-12, 2.88735e-13, 4.36888e-08, 3.01172e-13, 4.90239e-09, 8.36912e-16, 3.74202e-07, 7.73998e-25, 4.89266e-11
0.409014, 0, 5.49921e-07, 7.69057e-11, 1.41421, -5.49921e-07, 7.69057e-11, 7.69414e-11, 9.62178e-11, 7.71489e-11, 9.9946e-11, 3.01529e-10, 1.70862e-09, 8.47434e-11, 1.70291e-10, 1.73057e-10, 1.66586e-10, 7.20793e-10, 5.39483e-09, 8.78593e-11, 7.77444e-11, 6.24495e-08, 8.18446e-11, 6.84156e-09, 7.69081e-11, 4.72478e-07, 7.69057e-11, 2.19029e-10
0.416869, 0, 7.06017e-07, 2.22491e-10, 1.41421, -7.06017e-07, 2.22491e-10, 2.22571e-10, 2.65603e-10, 2.23034e-10, 2.73926e-10, 7.23936e-10, 3.8651e-09, 2.39988e-10, 4.25371e-10, 4.37139e-10, 4.22692e-10, 1.6599e-09, 6.97006e-09, 2.46944e-10, 2.24364e-10, 8.89847e-08, 2.37981e-10, 9.52803e-09, 2.22497e-10, 5.9453e-07, 2.22491e-10, 5.39766e-10
0.424725, 0, 9.064e-07, 4.94404e-10, 1.41421, -9.064e-07, 4.94404e-10, 4.94565e-10, 5.81665e-10, 4.95503e-10, 5.9851e-10, 1.50935e-09, 7.86717e-09, 5.29818e-10, 8.9947e-10, 9.28858e-10, 8.99617e-10, 3.40376e-09, 9.03102e-09, 5.43897e-10, 4.98194e-10, 1.26384e-07, 5.31471e-10, 1.32536e-08, 4.94415e-10, 7.45712e-07, 4.94404e-10, 1.13658e-09
0.43258, 0, 1.16449e-06, 9.97195e-10, 1.41421, -1.16449e-06, 9.97195e-10, 9.97506e-10, 1.1653e-09, 9.99312e-10, 1.19776e-09, 2.9525e-09, 1.52009e-08, 1.06542e-09, 1.77024e-09, 1.83418e-09, 1.77784e-09, 6.60211e-09, 1.17661e-08, 1.09254e-09, 1.0045e-09, 1.78911e-07, 1.07628e-09, 1.84335e-08, 9.97217e-10, 9.32361e-07, 9.97195e-10, 2.23436e-09
0.440435, 0, 1.49865e-06, 1.91597e-09, 1.41421, -1.49865e-06, 1.91597e-09, 1.91655e-09, 2.23026e-09, 1.91993e-09, 2.29093e-09, 5.57149e-09, 2.84704e-08, 2.04352e-09, 3.35144e-09, 3.48074e-09, 3.37542e-09, 1.23946e-08, 1.54622e-08, 2.09423e-09, 1.92962e-09, 2.52425e-07, 2.07438e-09, 2.56723e-08, 1.91601e-09, 1.16221e-06, 1.91597e-09, 4.22889e-09
0.448291, 0, 1.93479e-06, 3.57464e-09, 1.41421, -1.93479e-06, 3.57464e-09, 3.5757e-09, 4.14989e-09, 3.58188e-09, 4.26094e-09, 1.02655e-08, 5.21785e-08, 3.8081e-09, 6.6892e-09, 6.43871e-09, 6.24595e-09, 2.27541e-08, 2.05663e-08, 3.90092e-09, 3.59962e-09, 3.54954e-07, 3.87945e-09, 3.58216e-08, 3.57471e-09, 1.44465e-06, 3.57464e-09, 7.80809e-09
0.456146, 0, 2.51013e-06, 6.53227e-09, 1.41421, -2.51013e-06, 6.53227e-09, 6.53418e-09, 7.56755e-09, 6.5453e-09, 7.76741e-09, 1.85738e-08, 9.40047e-08, 6.95243e-09, 1.41673e-08, 1.16867e-08, 1.13398e-08, 4.10497e-08, 2.7786e-08, 7.11947e-09, 6.57723e-09, 4.97468e-07, 7.10252e-09, 5.01292e-08, 6.5324e-09, 1.79119e-06, 6.53227e-09, 1.41512e-08
0.464002, 0, 3.27988e-06, 1.17408e-08, 1.41421, -3.27988e-06, 1.17408e-08, 1.17441e-08, 1.35768e-08, 1.17639e-08, 1.39312e-08, 3.30961e-08, 1.6687e-07, 1.24859e-08, 3.13484e-08, 2.08821e-08, 2.02668e-08, 7.29563e-08, 3.82516e-08, 1.27821e-08, 1.18205e-08, 6.94925e-07, 1.27849e-08, 7.04539e-08, 1.1741e-08, 2.21603e-06, 1.17408e-08, 2.52527e-08
0.471857, 0, 4.32035e-06, 2.07987e-08, 1.41421, -4.32035e-06, 2.07987e-08, 2.08046e-08, 2.40111e-08, 2.08392e-08, 2.46313e-08, 5.81628e-08, 2.9222e-07, 2.21024e-08, 6.23983e-08, 3.67927e-08, 3.57162e-08, 1.27904e-07, 5.37756e-08, 2.26208e-08, 2.09382e-08, 9.68176e-07, 2.26772e-08, 9.9558e-08, 2.07991e-08, 2.73696e-06, 2.07987e-08, 4.44398e-08
0.479712, 0, 5.7456e-06, 3.63544e-08, 1.41421, -5.7456e-06, 3.63544e-08, 3.63647e-08, 4.19029e-08, 3.64243e-08, 4.29741e-08, 1.0089e-07, 5.05158e-07, 3.86062e-08, 1.17552e-07, 6.39795e-08, 6.21202e-08, 2.21348e-07, 7.72618e-08, 3.95015e-08, 3.65954e-08, 1.34425e-06, 3.96823e-08, 1.41582e-07, 3.63551e-08, 3.3766e-06, 3.63544e-08, 7.71877e-08
0.487568, 0, 7.72724e-06, 6.2734e-08, 1.41421, -7.72724e-06, 6.2734e-08, 6.27515e-08, 7.21979e-08, 6.28531e-08, 7.40249e-08, 1.72811e-07, 8.62355e-07, 6.65748e-08, 2.14737e-07, 1.09853e-07, 1.06682e-07, 3.78272e-07, 1.13341e-07, 6.81018e-08, 6.3145e-08, 1.86091e-06, 6.8548e-08, 2.02757e-07, 6.27352e-08, 4.16415e-06, 6.2734e-08, 1.32382e-07
0.495423, 0, 1.05169e-05, 1.06909e-07, 1.41421, -1.05169e-05, 1.06909e-07, 1.06938e-07, 1.22853e-07, 1.0711e-07, 1.25931e-07, 2.92359e-07, 1.45406e-06, 1.1338e-07, 3.78937e-07, 1.86292e-07, 1.8095e-07, 6.38508e-07, 1.69346e-07, 1.15952e-07, 1.07601e-07, 2.5691e-06, 1.16934e-07, 2.92481e-07, 1.06911e-07, 5.13829e-06, 1.06909e-07, 2.24247e-07
0.503279, 0, 1.45006e-05, 1.79954e-07, 1.41421, -1.45006e-05, 1.79954e-07, 1.80003e-07, 2.0649e-07, 1.80288e-07, 2.11612e-07, 4.88591e-07, 2.42196e-06, 1.90723e-07, 6.61527e-07, 3.12069e-07, 3.03177e-07, 1.06467e-06, 2.56781e-07, 1.95005e-07, 1.81107e-07, 3.5377e-06, 1.97026e-07, 4.24904e-07, 1.79958e-07, 6.35093e-06, 1.79954e-07, 3.75235e-07
0.511134, 0, 2.02524e-05, 2.99228e-07, 1.41421, -2.02524e-05, 2.99228e-07, 2.99309e-07, 3.42857e-07, 2.99778e-07, 3.5128e-07, 8.06685e-07, 3.9855e-06, 3.16935e-07, 1.14253e-06, 5.16449e-07, 5.01829e-07, 1.75387e-06, 3.93513e-07, 3.23974e-07, 3.01123e-07, 4.85999e-06, 3.27948e-07, 6.2128e-07, 2.99234e-07, 7.87333e-06, 2.99228e-07, 6.20307e-07
0.518989, 0, 2.86305e-05, 4.91543e-07, 1.41421, -2.86305e-05, 4.91543e-07, 4.91674e-07, 5.62415e-07, 4.92435e-07, 5.76097e-07, 1.31587e-06, 6.47965e-06, 5.20306e-07, 1.95221e-06, 8.44404e-07, 8.20655e-07, 2.8545e-06, 6.06953e-07, 5.31741e-07, 4.94621e-07, 6.66196e-06, 5.3928e-07, 9.1333e-07, 4.91552e-07, 9.80702e-06, 4.91543e-07, 1.01311e-06
0.526845, 0, 4.09021e-05, 7.97741e-07, 1.41421, -4.09021e-05, 7.97741e-07, 7.97951e-07, 9.11491e-07, 7.99173e-07, 9.33451e-07, 2.12079e-06, 1.04087e-05, 8.43906e-07, 3.3e-06, 1.36408e-06, 1.32597e-06, 4.5903e-06, 9.38653e-07, 8.62259e-07, 8.02681e-07, 9.11385e-06, 8.7616e-07, 1.3481e-06, 7.97755e-07, 1.22891e-05, 7.97741e-07, 1.63486e-06
0.5347, 0, 5.89347e-05, 1.27916e-06, 1.41421, -5.89347e-05, 1.27916e-06, 1.27949e-06, 1.45955e-06, 1.28143e-06, 1.49438e-06, 3.37735e-06, 1.65209e-05, 1.35237e-06, 5.51858e-06, 2.1773e-06, 2.11685e-06, 7.29367e-06, 1.45078e-06, 1.38147e-06, 1.28699e-06, 1.24452e-05, 1.40648e-06, 1.99472e-06, 1.27918e-06, 1.55152e-05, 1.27916e-06, 2.60673e-06
0.542556, 0, 8.54521e-05, 2.02657e-06, 1.41421, -8.54521e-05, 2.02657e-06, 2.02709e-06, 2.30925e-06, 2.03013e-06, 2.36382e-06, 5.31448e-06, 2.59107e-05, 2.14129e-06, 9.12956e-06, 3.43398e-06, 3.33926e-06, 1.14514e-05, 2.23511e-06, 2.1869e-06, 2.03885e-06, 1.6965e-05, 2.23092e-06, 2.95383e-06, 2.0266e-06, 1.97619e-05, 2.02657e-06, 4.1069e-06
