   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_61.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.00118496, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00668311, 0, 9.06786e-18, 0, 1.41421, -9.06786e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.73056e-20, 0, 0, 3.40896e-22, 1.28264e-21, 0, 8.97893e-18, 0, 0, 0
0.0145512, 0, 1.63993e-17, 0, 1.41421, -1.63993e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.57893e-19, 0, 0, 6.26442e-22, 2.36411e-21, 0, 1.62385e-17, 0, 0, 0
0.0224192, 0, 2.94478e-17, 0, 1.41421, -2.94478e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.83522e-19, 0, 0, 1.14316e-21, 4.32785e-21, 0, 2.91588e-17, 0, 0, 0
0.0302873, 0, 5.25099e-17, 0, 1.41421, -5.25099e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.05561e-19, 0, 0, 2.07188e-21, 7.87034e-21, 0, 5.19943e-17, 0, 0, 0
0.0381554, 0, 9.29919e-17, 0, 1.41421, -9.29919e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.95316e-19, 0, 0, 3.72998e-21, 1.422e-20, 0, 9.20786e-17, 0, 0, 0
0.0460234, 0, 1.63574e-16, 0, 1.41421, -1.63574e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.57487e-18, 0, 0, 6.671e-21, 2.553e-20, 0, 1.61967e-16, 0, 0, 0
0.0538915, 0, 2.85824e-16, 0, 1.41421, -2.85824e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.75186e-18, 0, 0, 1.18541e-20, 4.55522e-20, 0, 2.83015e-16, 0, 0, 0
0.0617596, 0, 4.96175e-16, 0, 1.41421, -4.96175e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.77706e-18, 0, 0, 2.09305e-20, 8.07845e-20, 0, 4.91297e-16, 0, 0, 0
0.0696276, 0, 8.55788e-16, 0, 1.41421, -8.55788e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.23929e-18, 0, 0, 3.67259e-20, 1.42417e-19, 0, 8.47369e-16, 0, 0, 0
0.0774957, 0, 1.46665e-15, 0, 1.41421, -1.46665e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.41204e-17, 0, 0, 6.40449e-20, 2.49605e-19, 0, 1.45221e-15, 0, 0, 0
0.0853637, 0, 2.49774e-15, 0, 1.41421, -2.49774e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.40473e-17, 0, 0, 1.11008e-19, 4.34965e-19, 0, 2.47314e-15, 0, 0, 0
0.0932318, 0, 4.22728e-15, 0, 1.41421, -4.22728e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.06984e-17, 0, 0, 1.91256e-19, 7.53708e-19, 0, 4.18564e-15, 0, 0, 0
0.1011, 0, 7.11042e-15, 0, 1.41421, -7.11042e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.84557e-17, 0, 0, 3.27568e-19, 1.2988e-18, 0, 7.04034e-15, 0, 0, 0
0.108968, 0, 1.18871e-14, 0, 1.41421, -1.18871e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.14443e-16, 0, 0, 5.57766e-19, 2.22592e-18, 0, 1.17699e-14, 0, 0, 0
0.116836, 0, 1.97529e-14, 0, 1.41421, -1.97529e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.90169e-16, 0, 0, 9.4428e-19, 3.79438e-18, 0, 1.9558e-14, 0, 0, 0
0.124704, 0, 3.26269e-14, 0, 1.41421, -3.26269e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.14112e-16, 0, 0, 1.58956e-18, 6.43384e-18, 0, 3.23048e-14, 0, 0, 0
0.132572, 0, 5.35718e-14, 0, 1.41421, -5.35718e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.15755e-16, 0, 0, 2.66082e-18, 1.08526e-17, 0, 5.30425e-14, 0, 0, 0
0.14044, 0, 8.74435e-14, 0, 1.41421, -8.74435e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.41849e-16, 0, 0, 4.42936e-18, 1.82118e-17, 0, 8.6579e-14, 0, 0, 0
0.148308, 0, 1.41895e-13, 0, 1.41421, -1.41895e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.36608e-15, 0, 0, 7.3331e-18, 3.04065e-17, 0, 1.40492e-13, 0, 0, 0
0.156176, 0, 2.28915e-13, 0, 1.41421, -2.28915e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.20386e-15, 0, 0, 1.2075e-17, 5.05131e-17, 0, 2.26649e-13, 0, 0, 0
0.164044, 0, 3.67164e-13, 0, 1.41421, -3.67164e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.53488e-15, 0, 0, 1.97776e-17, 8.35057e-17, 0, 3.63526e-13, 0, 0, 0
0.171912, 0, 5.85518e-13, 0, 1.41421, -5.85518e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.63716e-15, 0, 0, 3.22243e-17, 1.37378e-16, 0, 5.79711e-13, 0, 0, 0
0.179781, 0, 9.28381e-13, 0, 1.41421, -9.28381e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.93831e-15, 0, 0, 5.2234e-17, 2.24926e-16, 0, 9.19165e-13, 0, 0, 0
0.187649, 0, 1.46363e-12, 0, 1.41421, -1.46363e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.4092e-14, 0, 0, 8.42417e-17, 3.66533e-16, 0, 1.44908e-12, 0, 0, 0
0.195517, 0, 2.29436e-12, 0, 1.41421, -2.29436e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.20914e-14, 0, 0, 1.35196e-16, 5.94528e-16, 0, 2.27154e-12, 0, 0, 0
0.203385, 0, 3.57628e-12, 0, 1.41421, -3.57628e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.44364e-14, 0, 0, 2.15929e-16, 9.59956e-16, 0, 3.54067e-12, 0, 0, 0
0.211253, 0, 5.54307e-12, 0, 1.41421, -5.54307e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.33786e-14, 0, 0, 3.43259e-16, 1.54308e-15, 0, 5.48781e-12, 0, 0, 0
