   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_97.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.160966, 0, 1.55825e-16, 0, 1.41421, -1.55825e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.75163e-19, 0, 0, 1.74015e-21, 2.04938e-20, 0, 1.55428e-16, 0, 0
0.168847, 0, 3.01284e-16, 0, 1.41421, -3.01284e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.25366e-19, 0, 0, 3.40849e-21, 4.03455e-20, 0, 3.00515e-16, 0, 0
0.176727, 0, 5.77279e-16, 0, 1.41421, -5.77279e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.38984e-18, 0, 0, 6.61853e-21, 7.87286e-20, 0, 5.75804e-16, 0, 0
0.184608, 0, 1.0963e-15, 0, 1.41421, -1.0963e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.63941e-18, 0, 0, 1.27424e-20, 1.52305e-19, 0, 1.09349e-15, 0, 0
0.192489, 0, 2.06377e-15, 0, 1.41421, -2.06377e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.96865e-18, 0, 0, 2.43275e-20, 2.9216e-19, 0, 2.05848e-15, 0, 0
0.20037, 0, 3.85154e-15, 0, 1.41421, -3.85154e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.27276e-18, 0, 0, 4.60632e-20, 5.55802e-19, 0, 3.84166e-15, 0, 0
0.208251, 0, 7.12676e-15, 0, 1.41421, -7.12676e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.71579e-17, 0, 0, 8.65119e-20, 1.04877e-18, 0, 7.10846e-15, 0, 0
0.216132, 0, 1.30761e-14, 0, 1.41421, -1.30761e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.1481e-17, 0, 0, 1.61185e-19, 1.96321e-18, 0, 1.30424e-14, 0, 0
0.224013, 0, 2.37917e-14, 0, 1.41421, -2.37917e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.72792e-17, 0, 0, 2.9796e-19, 3.6462e-18, 0, 2.37305e-14, 0, 0
0.231893, 0, 4.29312e-14, 0, 1.41421, -4.29312e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.03358e-16, 0, 0, 5.46544e-19, 6.71982e-18, 0, 4.28206e-14, 0, 0
0.239774, 0, 7.68333e-14, 0, 1.41421, -7.68333e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.84978e-16, 0, 0, 9.9489e-19, 1.22906e-17, 0, 7.6635e-14, 0, 0
0.247655, 0, 1.3639e-13, 0, 1.41421, -1.3639e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.28365e-16, 0, 0, 1.79748e-18, 2.23123e-17, 0, 1.36038e-13, 0, 0
0.255536, 0, 2.40159e-13, 0, 1.41421, -2.40159e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.78198e-16, 0, 0, 3.22364e-18, 4.0209e-17, 0, 2.39537e-13, 0, 0
0.263417, 0, 4.19486e-13, 0, 1.41421, -4.19486e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.00996e-15, 0, 0, 5.7396e-18, 7.19378e-17, 0, 4.18399e-13, 0, 0
0.271298, 0, 7.26879e-13, 0, 1.41421, -7.26879e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.75008e-15, 0, 0, 1.0147e-17, 1.27801e-16, 0, 7.24991e-13, 0, 0
0.279179, 0, 1.24954e-12, 0, 1.41421, -1.24954e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.00859e-15, 0, 0, 1.7815e-17, 2.25476e-16, 0, 1.24629e-12, 0, 0
0.287059, 0, 2.13108e-12, 0, 1.41421, -2.13108e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.13138e-15, 0, 0, 3.10676e-17, 3.95104e-16, 0, 2.12553e-12, 0, 0
0.29494, 0, 3.60601e-12, 0, 1.41421, -3.60601e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.68342e-15, 0, 0, 5.38263e-17, 6.87764e-16, 0, 3.59658e-12, 0, 0
0.302821, 0, 6.05402e-12, 0, 1.41421, -6.05402e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.45797e-14, 0, 0, 9.26739e-17, 1.18948e-15, 0, 6.03816e-12, 0, 0
0.310702, 0, 1.00847e-11, 0, 1.41421, -1.00847e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.42898e-14, 0, 0, 1.58603e-16, 2.04431e-15, 0, 1.00582e-11, 0, 0
0.318583, 0, 1.66687e-11, 0, 1.41421, -1.66687e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.01543e-14, 0, 0, 2.69893e-16, 3.49221e-15, 0, 1.66248e-11, 0, 0
0.326464, 0, 2.73381e-11, 1.06499e-43, 1.41421, -2.73381e-11, 1.06499e-43, 0, 1.06499e-43, 1.06499e-43, 1.06499e-43, 1.06499e-43, 1.06499e-43, 1.06499e-43, 1.06499e-43, 1.06499e-43, 1.06499e-43, 1.06499e-43, 1.06499e-43, 1.06499e-43, 6.58704e-14, 1.06499e-43, 1.06499e-43, 4.56822e-16, 5.93089e-15, 1.06499e-43, 2.72659e-11, 1.06499e-43, 1.06499e-43
0.334345, 0, 4.44913e-11, 1.79506e-42, 1.41421, -4.44913e-11, 1.79506e-42, 0, 1.79506e-42, 1.79506e-42, 1.79506e-42, 1.79506e-42, 1.79506e-42, 1.79506e-42, 1.79506e-42, 1.79506e-42, 1.79506e-42, 1.79506e-42, 1.79506e-42, 1.79506e-42, 1.07229e-13, 1.79506e-42, 1.79506e-42, 7.69389e-16, 1.00166e-14, 1.79506e-42, 4.43733e-11, 1.79506e-42, 1.79506e-42
0.342225, 0, 7.18509e-11, 2.48422e-41, 1.41421, -7.18509e-11, 2.48422e-41, 0, 2.48422e-41, 2.48422e-41, 2.48422e-41, 2.48422e-41, 2.48422e-41, 2.48422e-41, 2.48422e-41, 2.48422e-41, 2.48422e-41, 2.48422e-41, 2.48422e-41, 2.48422e-41, 1.73228e-13, 2.48422e-41, 2.48422e-41, 1.28996e-15, 1.68281e-14, 2.48422e-41, 7.16596e-11, 2.48422e-41, 2.48422e-41
0.350106, 0, 1.15147e-10, 3.04195e-40, 1.41421, -1.15147e-10, 3.04195e-40, 0, 3.04195e-40, 3.04195e-40, 3.04195e-40, 3.04195e-40, 3.04195e-40, 3.04195e-40, 3.04195e-40, 3.04195e-40, 3.04195e-40, 3.04195e-40, 3.04195e-40, 3.04195e-40, 2.7773e-13, 3.04195e-40, 3.04195e-40, 2.15396e-15, 2.81324e-14, 3.04195e-40, 1.14839e-10, 3.04195e-40, 3.04195e-40
0.357987, 0, 1.83123e-10, 3.34655e-39, 1.41421, -1.83123e-10, 3.34655e-39, 0, 3.34655e-39, 3.34655e-39, 3.34655e-39, 3.34655e-39, 3.34655e-39, 3.34655e-39, 3.34655e-39, 3.34655e-39, 3.34655e-39, 3.34655e-39, 3.34655e-39, 3.34655e-39, 4.41922e-13, 3.34655e-39, 3.34655e-39, 3.58384e-15, 4.68165e-14, 3.34655e-39, 1.82631e-10, 3.34655e-39, 3.34655e-39
0.365868, 0, 2.89014e-10, 3.32786e-38, 1.41421, -2.89014e-10, 3.32786e-38, 0, 3.32786e-38, 3.32786e-38, 3.32786e-38, 3.32786e-38, 3.32786e-38, 3.32786e-38, 3.32786e-38, 3.32786e-38, 3.32786e-38, 3.32786e-38, 3.32786e-38, 3.32786e-38, 6.97922e-13, 3.32786e-38, 3.32786e-38, 5.94485e-15, 7.75872e-14, 3.32786e-38, 2.88232e-10, 3.32786e-38, 3.32786e-38
0.373749, 0, 4.52679e-10, 3.00877e-37, 1.41421, -4.52679e-10, 3.00877e-37, 0, 3.00877e-37, 3.00877e-37, 3.00877e-37, 3.00877e-37, 3.00877e-37, 3.00877e-37, 3.00877e-37, 3.00877e-37, 3.00877e-37, 3.00877e-37, 3.00877e-37, 3.00877e-37, 1.09403e-12, 3.00877e-37, 3.00877e-37, 9.83671e-15, 1.28108e-13, 3.00877e-37, 4.51447e-10, 3.00877e-37, 3.00877e-37
0.38163, 0, 7.03672e-10, 2.48624e-36, 1.41421, -7.03672e-10, 2.48624e-36, 0, 2.48624e-36, 2.48624e-36, 2.48624e-36, 2.48624e-36, 2.48624e-36, 2.48624e-36, 2.48624e-36, 2.48624e-36, 2.48624e-36, 2.48624e-36, 2.48624e-36, 2.48624e-36, 1.70232e-12, 2.48624e-36, 2.48624e-36, 1.62445e-14, 2.10848e-13, 2.48624e-36, 7.01743e-10, 2.48624e-36, 2.48624e-36
0.389511, 0, 1.0856e-09, 1.88712e-35, 1.41421, -1.0856e-09, 1.88712e-35, 0, 1.88712e-35, 1.88712e-35, 1.88712e-35, 1.88712e-35, 1.88712e-35, 1.88712e-35, 1.88712e-35, 1.88712e-35, 1.88712e-35, 1.88712e-35, 1.88712e-35, 1.88712e-35, 2.62944e-12, 1.88712e-35, 1.88712e-35, 2.67879e-14, 3.46086e-13, 1.88712e-35, 1.0826e-09, 1.88712e-35, 1.88712e-35
0.397391, 0, 1.66229e-09, 1.32105e-34, 1.41421, -1.66229e-09, 1.32105e-34, 0, 1.32105e-34, 1.32105e-34, 1.32105e-34, 1.32105e-34, 1.32105e-34, 1.32105e-34, 1.32105e-34, 1.32105e-34, 1.32105e-34, 1.32105e-34, 1.32105e-34, 1.32105e-34, 4.03208e-12, 1.32105e-34, 1.32105e-34, 4.41312e-14, 5.66822e-13, 1.32105e-34, 1.65764e-09, 1.32105e-34, 1.32105e-34
0.405272, 0, 2.52633e-09, 8.97096e-34, 1.41421, -2.52633e-09, 8.97096e-34, 0, 8.97096e-34, 8.97096e-34, 8.97096e-34, 8.97096e-34, 8.97096e-34, 8.97096e-34, 8.97096e-34, 8.97096e-34, 8.97096e-34, 8.97096e-34, 8.97096e-34, 8.97096e-34, 6.13863e-12, 8.97096e-34, 8.97096e-34, 7.2661e-14, 9.26784e-13, 8.97096e-34, 2.51919e-09, 8.97096e-34, 8.97096e-34
0.413153, 0, 3.811e-09, 5.89787e-33, 1.41421, -3.811e-09, 5.89787e-33, 0, 5.89787e-33, 5.89787e-33, 5.89787e-33, 5.89787e-33, 5.89787e-33, 5.89787e-33, 5.89787e-33, 5.89787e-33, 5.89787e-33, 5.89787e-33, 5.89787e-33, 5.89787e-33, 9.27954e-12, 5.89787e-33, 5.89787e-33, 1.19601e-13, 1.51353e-12, 5.89787e-33, 3.80009e-09, 5.89787e-33, 5.89787e-33
0.421034, 0, 5.70649e-09, 3.65076e-32, 1.41421, -5.70649e-09, 3.65076e-32, 0, 3.65076e-32, 3.65076e-32, 3.65076e-32, 3.65076e-32, 3.65076e-32, 3.65076e-32, 3.65076e-32, 3.65076e-32, 3.65076e-32, 3.65076e-32, 3.65076e-32, 3.65076e-32, 1.39295e-11, 3.65076e-32, 3.65076e-32, 1.96845e-13, 2.46984e-12, 3.65076e-32, 5.68989e-09, 3.65076e-32, 3.65076e-32
0.428915, 0, 8.48202e-09, 2.11446e-31, 1.41421, -8.48202e-09, 2.11446e-31, 0, 2.11446e-31, 2.11446e-31, 2.11446e-31, 2.11446e-31, 2.11446e-31, 2.11446e-31, 2.11446e-31, 2.11446e-31, 2.11446e-31, 2.11446e-31, 2.11446e-31, 2.11446e-31, 2.07653e-11, 2.11446e-31, 2.11446e-31, 3.23965e-13, 4.02877e-12, 2.11446e-31, 8.4569e-09, 2.11446e-31, 2.11446e-31
0.436796, 0, 1.25155e-08, 1.14649e-30, 1.41421, -1.25155e-08, 1.14649e-30, 0, 1.14649e-30, 1.14649e-30, 1.14649e-30, 1.14649e-30, 1.14649e-30, 1.14649e-30, 1.14649e-30, 1.14649e-30, 1.14649e-30, 1.14649e-30, 1.14649e-30, 1.14649e-30, 3.07458e-11, 1.14649e-30, 1.14649e-30, 5.33109e-13, 6.5707e-12, 1.14649e-30, 1.24777e-08, 1.14649e-30, 1.14649e-30
0.444677, 0, 1.83333e-08, 5.83491e-30, 1.41421, -1.83333e-08, 5.83491e-30, 0, 5.83491e-30, 5.83491e-30, 5.83491e-30, 5.83491e-30, 5.83491e-30, 5.83491e-30, 5.83491e-30, 5.83491e-30, 5.83491e-30, 5.83491e-30, 5.83491e-30, 5.83491e-30, 4.52197e-11, 5.83491e-30, 5.83491e-30, 8.76977e-13, 1.07163e-11, 5.83491e-30, 1.82765e-08, 5.83491e-30, 5.83491e-30
0.452557, 0, 2.66622e-08, 2.79565e-29, 1.41421, -2.66622e-08, 2.79565e-29, 0, 2.79565e-29, 2.79565e-29, 2.79565e-29, 2.79565e-29, 2.79565e-29, 2.79565e-29, 2.79565e-29, 2.79565e-29, 2.79565e-29, 2.79565e-29, 2.79565e-29, 2.79565e-29, 6.60718e-11, 2.79565e-29, 2.79565e-29, 1.44169e-12, 1.74772e-11, 2.79565e-29, 2.65773e-08, 2.79565e-29, 2.79565e-29
0.460438, 0, 3.84982e-08, 1.2651e-28, 1.41421, -3.84982e-08, 1.2651e-28, 0, 1.2651e-28, 1.2651e-28, 1.2651e-28, 1.2651e-28, 1.2651e-28, 1.2651e-28, 1.2651e-28, 1.2651e-28, 1.2651e-28, 1.2651e-28, 1.2651e-28, 1.2651e-28, 9.592e-11, 1.2651e-28, 1.2651e-28, 2.36742e-12, 2.84988e-11, 1.2651e-28, 3.83714e-08, 1.2651e-28, 1.2651e-28
0.468319, 0, 5.51949e-08, 5.42354e-28, 1.41421, -5.51949e-08, 5.42354e-28, 0, 5.42354e-28, 5.42354e-28, 5.42354e-28, 5.42354e-28, 5.42354e-28, 5.42354e-28, 5.42354e-28, 5.42354e-28, 5.42354e-28, 5.42354e-28, 5.42354e-28, 5.42354e-28, 1.38377e-10, 5.42354e-28, 5.42354e-28, 3.88136e-12, 4.64494e-11, 5.42354e-28, 5.50062e-08, 5.42354e-28, 5.42354e-28
0.4762, 0, 7.85778e-08, 2.20912e-27, 1.41421, -7.85778e-08, 2.20912e-27, 0, 2.20912e-27, 2.20912e-27, 2.20912e-27, 2.20912e-27, 2.20912e-27, 2.20912e-27, 2.20912e-27, 2.20912e-27, 2.20912e-27, 2.20912e-27, 2.20912e-27, 2.20912e-27, 1.984e-10, 2.20912e-27, 2.20912e-27, 6.34971e-12, 7.56391e-11, 2.20912e-27, 7.82974e-08, 2.20912e-27, 2.20912e-27
0.484081, 0, 1.11089e-07, 8.57303e-27, 1.41421, -1.11089e-07, 8.57303e-27, 0, 8.57303e-27, 8.57303e-27, 8.57303e-27, 8.57303e-27, 8.57303e-27, 8.57303e-27, 8.57303e-27, 8.57303e-27, 8.57303e-27, 8.57303e-27, 8.57303e-27, 8.57303e-27, 2.82747e-10, 8.57303e-27, 8.57303e-27, 1.03593e-11, 1.22995e-10, 8.57303e-27, 1.10673e-07, 8.57303e-27, 8.57303e-27
0.491962, 0, 1.55971e-07, 3.17807e-26, 1.41421, -1.55971e-07, 3.17807e-26, 0, 3.17807e-26, 3.17807e-26, 3.17807e-26, 3.17807e-26, 3.17807e-26, 3.17807e-26, 3.17807e-26, 3.17807e-26, 1.51931e-13, 3.17807e-26, 3.17807e-26, 3.17807e-26, 4.00585e-10, 3.17807e-26, 3.17807e-26, 1.68447e-11, 1.99586e-10, 3.17807e-26, 1.55354e-07, 3.17807e-26, 3.17807e-26
0.499843, 0, 2.17495e-07, 1.12817e-25, 1.41421, -2.17495e-07, 1.12817e-25, 0, 1.12817e-25, 1.12817e-25, 1.12817e-25, 1.12817e-25, 1.12817e-25, 1.12817e-25, 1.12817e-25, 1.12817e-25, 5.2069e-13, 1.12817e-25, 1.12817e-25, 1.12817e-25, 5.64268e-10, 1.12817e-25, 1.12817e-25, 2.72832e-11, 3.22971e-10, 1.12817e-25, 2.1658e-07, 1.12817e-25, 1.12817e-25
0.507723, 0, 3.03101e-07, 3.88122e-25, 1.41421, -3.03101e-07, 1.25121e-12, 0, 6.20448e-15, 3.78726e-14, 6.46632e-14, 2.4235e-13, 9.85057e-12, 5.5428e-13, 9.68208e-13, 1.8949e-13, 8.10571e-12, 8.28571e-12, 2.86658e-12, 1.76235e-09, 7.90383e-10, 1.50467e-12, 1.9776e-14, 4.39951e-11, 5.20806e-10, 1.59878e-15, 2.9993e-07, 3.88122e-25, 1.86458e-11
0.515604, 0, 4.21349e-07, 5.44309e-10, 1.41421, -4.21349e-07, 5.48585e-10, 5.44309e-10, 5.4433e-10, 5.44439e-10, 5.4453e-10, 5.45137e-10, 5.77972e-10, 5.46203e-10, 5.47618e-10, 5.44957e-10, 5.70653e-10, 5.72625e-10, 5.54105e-10, 6.56692e-09, 1.64531e-09, 5.49451e-10, 5.44377e-10, 6.14909e-10, 1.38058e-09, 5.44315e-10, 4.1314e-07, 5.44309e-10, 6.08029e-10
0.523485, 0, 5.85266e-07, 1.85789e-09, 1.41421, -5.85266e-07, 1.8693e-09, 1.85789e-09, 1.85794e-09, 1.85823e-09, 1.85848e-09, 1.8601e-09, 1.94772e-09, 1.86294e-09, 1.86672e-09, 1.85962e-09, 1.92704e-09, 1.93345e-09, 1.88403e-09, 1.79303e-08, 3.38327e-09, 1.87161e-09, 1.85807e-09, 1.97058e-09, 3.19402e-09, 1.8579e-09, 5.65745e-07, 1.85789e-09, 2.02793e-09
0.531366, 0, 8.15567e-07, 4.95459e-09, 1.41421, -8.15567e-07, 4.98243e-09, 4.95459e-09, 4.95473e-09, 4.95543e-09, 4.95603e-09, 4.95998e-09, 5.17379e-09, 4.96692e-09, 4.97614e-09, 4.95881e-09, 5.12185e-09, 5.13897e-09, 5.01838e-09, 4.41715e-08, 7.05668e-09, 4.98807e-09, 4.95503e-09, 5.13343e-09, 7.07726e-09, 4.95463e-09, 7.70789e-07, 4.95459e-09, 5.36951e-09
0.539247, 0, 1.14631e-06, 1.20821e-08, 1.41421, -1.14631e-06, 1.21469e-08, 1.20821e-08, 1.20824e-08, 1.2084e-08, 1.20854e-08, 1.20946e-08, 1.25922e-08, 1.21108e-08, 1.21322e-08, 1.20919e-08, 1.24689e-08, 1.25111e-08, 1.22305e-08, 1.03345e-07, 1.49637e-08, 1.216e-08, 1.20831e-08, 1.23641e-08, 1.54331e-08, 1.20821e-08, 1.04584e-06, 1.20821e-08, 1.30476e-08
0.547128, 0, 1.63668e-06, 2.81055e-08, 1.41421, -1.63668e-06, 2.82515e-08, 2.81055e-08, 2.81062e-08, 2.81099e-08, 2.81131e-08, 2.81338e-08, 2.92545e-08, 2.81702e-08, 2.82185e-08, 2.81276e-08, 2.89723e-08, 2.90719e-08, 2.84399e-08, 2.3366e-07, 3.20352e-08, 2.8281e-08, 2.81078e-08, 2.85476e-08, 3.336e-08, 2.81057e-08, 1.41544e-06, 2.81055e-08, 3.02803e-08
0.555009, 0, 2.39346e-06, 6.32829e-08, 1.41421, -2.39346e-06, 6.36029e-08, 6.32829e-08, 6.32845e-08, 6.32926e-08, 6.32995e-08, 6.33449e-08, 6.58018e-08, 6.34247e-08, 6.35305e-08, 6.33314e-08, 6.52871e-08, 6.54017e-08, 6.40159e-08, 5.13939e-07, 6.86141e-08, 6.36677e-08, 6.3288e-08, 6.39712e-08, 7.14703e-08, 6.32833e-08, 1.91521e-06, 6.32829e-08, 6.80509e-08
0.562889, 0, 3.61284e-06, 1.38701e-07, 1.41421, -3.61284e-06, 1.39386e-07, 1.38701e-07, 1.38705e-07, 1.38722e-07, 1.38737e-07, 1.38834e-07, 1.4409e-07, 1.39005e-07, 1.39231e-07, 1.38805e-07, 1.43116e-07, 1.43234e-07, 1.40269e-07, 1.10268e-06, 1.45897e-07, 1.39524e-07, 1.38712e-07, 1.39766e-07, 1.51351e-07, 1.38702e-07, 2.59921e-06, 1.38701e-07, 1.489e-07
0.57077, 0, 5.65953e-06, 2.9661e-07, 1.41421, -5.65953e-06, 2.9804e-07, 2.9661e-07, 2.96617e-07, 2.96654e-07, 2.96684e-07, 2.96887e-07, 3.07867e-07, 2.97244e-07, 2.97717e-07, 2.96827e-07, 3.07424e-07, 3.06079e-07, 2.99886e-07, 2.31051e-06, 3.06274e-07, 2.9833e-07, 2.96633e-07, 2.98244e-07, 3.15998e-07, 2.96612e-07, 3.55329e-06, 2.9661e-07, 3.17918e-07
0.578651, 0, 9.20319e-06, 6.19503e-07, 1.41421, -9.20319e-06, 6.22422e-07, 6.19503e-07, 6.19517e-07, 6.19591e-07, 6.19654e-07, 6.20068e-07, 6.42482e-07, 6.20796e-07, 6.21762e-07, 6.19945e-07, 6.43858e-07, 6.38832e-07, 6.2619e-07, 4.73066e-06, 6.32414e-07, 6.23013e-07, 6.19549e-07, 6.21995e-07, 6.48976e-07, 6.19507e-07, 4.91902e-06, 6.19503e-07, 6.62999e-07
