   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_309.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
-0.0106109, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00275263, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00510561, 0, 1.90484e-22, 0, 1.41421, -1.90484e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.25471e-24, 0, 0, 5.75249e-25, 0, 3.19e-26, 0, 1.88622e-22, 0, 0
0.0129639, 0, 4.45136e-22, 0, 1.41421, -4.45136e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.932e-24, 0, 0, 1.35636e-24, 0, 7.6437e-26, 0, 4.40771e-22, 0, 0
0.0208221, 0, 1.02369e-21, 0, 1.41421, -1.02369e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.7426e-24, 0, 0, 3.14789e-24, 0, 1.80017e-25, 0, 1.01362e-21, 0, 0
0.0286803, 0, 2.319e-21, 0, 1.41421, -2.319e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.52737e-23, 0, 0, 7.19776e-24, 0, 4.1718e-25, 0, 2.29611e-21, 0, 0
0.0365386, 0, 5.17891e-21, 0, 1.41421, -5.17891e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.41088e-23, 0, 0, 1.62281e-23, 0, 9.52263e-25, 0, 5.12762e-21, 0, 0
0.0443968, 0, 1.14102e-20, 0, 1.41421, -1.14102e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.51462e-23, 0, 0, 3.61028e-23, 0, 2.14282e-24, 0, 1.12968e-20, 0, 0
0.0522551, 0, 2.48165e-20, 0, 1.41421, -2.48165e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.63432e-22, 0, 0, 7.93037e-23, 0, 4.75706e-24, 0, 2.4569e-20, 0, 0
0.0601133, 0, 5.33111e-20, 0, 1.41421, -5.33111e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.51074e-22, 0, 0, 1.72095e-22, 0, 1.04255e-23, 0, 5.27775e-20, 0, 0
0.0679715, 0, 1.13172e-19, 0, 1.41421, -1.13172e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.45254e-22, 0, 0, 3.6913e-22, 0, 2.25693e-23, 0, 1.12035e-19, 0, 0
0.0758298, 0, 2.37517e-19, 0, 1.41421, -2.37517e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.56402e-21, 0, 0, 7.82932e-22, 0, 4.82867e-23, 0, 2.35122e-19, 0, 0
0.083688, 0, 4.93009e-19, 0, 1.41421, -4.93009e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.24628e-21, 0, 0, 1.64276e-21, 0, 1.02147e-22, 0, 4.88018e-19, 0, 0
0.0915463, 0, 1.01245e-18, 0, 1.41421, -1.01245e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.66632e-21, 0, 0, 3.41103e-21, 0, 2.13746e-22, 0, 1.00216e-18, 0, 0
0.0994045, 0, 2.05771e-18, 0, 1.41421, -2.05771e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.35481e-20, 0, 0, 7.01133e-21, 0, 4.42596e-22, 0, 2.03671e-18, 0, 0
0.107263, 0, 4.14015e-18, 0, 1.41421, -4.14015e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.72579e-20, 0, 0, 1.42708e-20, 0, 9.07202e-22, 0, 4.09772e-18, 0, 0
0.115121, 0, 8.24854e-18, 0, 1.41421, -8.24854e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.43042e-20, 0, 0, 2.877e-20, 0, 1.84129e-21, 0, 8.16362e-18, 0, 0
0.122979, 0, 1.62769e-17, 0, 1.41421, -1.62769e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.07154e-19, 0, 0, 5.7463e-20, 0, 3.70158e-21, 0, 1.61085e-17, 0, 0
0.130838, 0, 3.1819e-17, 0, 1.41421, -3.1819e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.0946e-19, 0, 0, 1.13733e-19, 0, 7.37247e-21, 0, 3.14885e-17, 0, 0
0.138696, 0, 6.16324e-17, 0, 1.41421, -6.16324e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.05697e-19, 0, 0, 2.23112e-19, 0, 1.45513e-20, 0, 6.0989e-17, 0, 0
0.146554, 0, 1.18308e-16, 0, 1.41421, -1.18308e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.78726e-19, 0, 0, 4.33889e-19, 0, 2.84678e-20, 0, 1.17067e-16, 0, 0
