   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_14.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.422936, 0, 4.85567e-07, 6.11079e-27, 1.41421, -4.85567e-07, 6.11079e-27, 0, 6.11079e-27, 6.11079e-27, 6.11079e-27, 6.11079e-27, 6.11079e-27, 6.11079e-27, 6.11079e-27, 6.11079e-27, 6.11079e-27, 6.11079e-27, 6.11079e-27, 2.51174e-09, 6.11079e-27, 6.11079e-27, 7.32025e-11, 6.11079e-27, 6.26205e-09, 6.11079e-27, 4.7672e-07, 6.11079e-27, 6.11079e-27
0.430804, 0, 6.56398e-07, 2.44548e-26, 1.41421, -6.56398e-07, 2.44548e-26, 0, 2.44548e-26, 2.44548e-26, 2.44548e-26, 2.44548e-26, 2.44548e-26, 2.44548e-26, 2.44548e-26, 2.44548e-26, 2.44548e-26, 2.44548e-26, 2.44548e-26, 3.43361e-09, 2.44548e-26, 2.44548e-26, 1.12329e-10, 2.44548e-26, 9.43395e-09, 2.44548e-26, 6.43419e-07, 2.44548e-26, 2.44548e-26
0.438672, 0, 8.82911e-07, 9.32195e-26, 1.41421, -8.82911e-07, 9.32195e-26, 0, 9.32195e-26, 9.32195e-26, 9.32195e-26, 9.32195e-26, 9.32195e-26, 9.32195e-26, 9.32195e-26, 9.32195e-26, 9.32195e-26, 9.32195e-26, 9.32195e-26, 4.67554e-09, 9.32195e-26, 9.32195e-26, 1.72011e-10, 9.32195e-26, 1.4176e-08, 9.32195e-26, 8.63887e-07, 9.32195e-26, 9.32195e-26
0.44654, 0, 1.18178e-06, 3.39323e-25, 1.41421, -1.18178e-06, 3.39323e-25, 0, 3.39323e-25, 3.39323e-25, 3.39323e-25, 3.39323e-25, 3.39323e-25, 3.39323e-25, 3.39323e-25, 1.73042e-11, 3.39323e-25, 3.39323e-25, 3.39323e-25, 6.34249e-09, 3.39323e-25, 3.39323e-25, 2.62744e-10, 3.39323e-25, 2.12407e-08, 3.39323e-25, 1.15391e-06, 3.39323e-25, 3.39323e-25
0.454408, 0, 1.57418e-06, 1.1835e-24, 1.41421, -1.57418e-06, 1.1835e-24, 0, 1.1835e-24, 1.1835e-24, 1.1835e-24, 1.1835e-24, 1.1835e-24, 1.1835e-24, 1.1835e-24, 5.46378e-11, 1.1835e-24, 1.1835e-24, 1.1835e-24, 8.57177e-09, 1.1835e-24, 1.1835e-24, 4.00164e-10, 1.1835e-24, 3.1725e-08, 1.1835e-24, 1.53343e-06, 1.1835e-24, 1.1835e-24
0.462276, 0, 2.09254e-06, 4.00758e-24, 1.41421, -2.09254e-06, 7.19327e-11, 0, 1.15815e-13, 2.44726e-13, 2.21835e-12, 1.32987e-11, 1.98375e-11, 3.24306e-10, 4.6653e-10, 9.00273e-10, 2.16937e-10, 3.8147e-11, 2.2812e-09, 1.15429e-08, 1.0237e-09, 6.20038e-13, 6.07433e-10, 1.76692e-12, 4.72181e-08, 5.29141e-15, 2.02773e-06, 4.00758e-24, 8.84298e-11
0.470144, 0, 2.78098e-06, 9.4849e-09, 1.41421, -2.78098e-06, 9.71127e-09, 9.4849e-09, 9.48526e-09, 9.48567e-09, 9.49188e-09, 9.52675e-09, 9.54732e-09, 1.05055e-08, 1.09531e-08, 1.21946e-08, 1.01676e-08, 9.60494e-09, 1.66638e-08, 2.4973e-08, 1.27064e-08, 9.48685e-09, 1.04036e-08, 9.51017e-09, 7.94918e-08, 9.48491e-09, 2.67752e-06, 9.4849e-09, 9.76318e-09
0.478012, 0, 3.69015e-06, 2.97722e-08, 1.41421, -3.69015e-06, 3.03236e-08, 2.97722e-08, 2.97731e-08, 2.97741e-08, 2.97892e-08, 2.98741e-08, 2.99243e-08, 3.22584e-08, 3.33487e-08, 3.62786e-08, 3.14353e-08, 3.00646e-08, 4.72603e-08, 5.04805e-08, 3.76201e-08, 2.97769e-08, 3.11561e-08, 2.98609e-08, 1.33131e-07, 2.97722e-08, 3.52324e-06, 2.97722e-08, 3.04501e-08
0.48588, 0, 4.89884e-06, 7.23499e-08, 1.41421, -4.89884e-06, 7.35729e-08, 7.23499e-08, 7.23519e-08, 7.23541e-08, 7.23877e-08, 7.25761e-08, 7.26872e-08, 7.78637e-08, 8.02817e-08, 8.66756e-08, 7.60382e-08, 7.29985e-08, 1.11134e-07, 9.99405e-08, 8.97545e-08, 7.23605e-08, 7.44254e-08, 7.25825e-08, 2.24258e-07, 7.235e-08, 4.62539e-06, 7.23499e-08, 7.38534e-08
0.493748, 0, 6.523e-06, 1.60199e-07, 1.41421, -6.523e-06, 1.62784e-07, 1.60199e-07, 1.60203e-07, 1.60208e-07, 1.60279e-07, 1.60677e-07, 1.60912e-07, 1.71854e-07, 1.76965e-07, 1.90338e-07, 1.67995e-07, 1.6157e-07, 2.42178e-07, 1.96831e-07, 1.96987e-07, 1.60221e-07, 1.63297e-07, 1.60741e-07, 3.82395e-07, 1.60199e-07, 6.06697e-06, 1.60199e-07, 1.63377e-07
0.501616, 0, 8.74176e-06, 3.38219e-07, 1.41421, -8.74176e-06, 3.43517e-07, 3.38219e-07, 3.38228e-07, 3.38237e-07, 3.38383e-07, 3.39199e-07, 3.3968e-07, 3.62105e-07, 3.7258e-07, 3.99749e-07, 3.54197e-07, 3.41029e-07, 5.06236e-07, 3.86684e-07, 4.13617e-07, 3.38265e-07, 3.42821e-07, 3.39405e-07, 6.61662e-07, 3.3822e-07, 7.9676e-06, 3.38219e-07, 3.44732e-07
0.509484, 0, 1.18562e-05, 6.92561e-07, 1.41421, -1.18562e-05, 7.03167e-07, 6.92561e-07, 6.92578e-07, 6.92597e-07, 6.92888e-07, 6.94521e-07, 6.95486e-07, 7.40377e-07, 7.61347e-07, 8.30048e-07, 7.24546e-07, 6.98185e-07, 1.0289e-06, 7.56455e-07, 8.43496e-07, 6.92652e-07, 6.99361e-07, 6.95051e-07, 1.16108e-06, 6.92561e-07, 1.05065e-05, 6.92561e-07, 7.05599e-07
0.517352, 0, 1.63667e-05, 1.38533e-06, 1.41421, -1.63667e-05, 1.40614e-06, 1.38533e-06, 1.38537e-06, 1.3854e-06, 1.38597e-06, 1.38918e-06, 1.39107e-06, 1.47913e-06, 1.52027e-06, 1.70113e-06, 1.44808e-06, 1.39637e-06, 2.04515e-06, 1.46927e-06, 1.68143e-06, 1.38551e-06, 1.39533e-06, 1.39041e-06, 2.05992e-06, 1.38533e-06, 1.3962e-05, 1.38533e-06, 1.41091e-06
0.52522, 0, 2.32088e-05, 2.71579e-06, 1.41421, -2.32088e-05, 2.75585e-06, 2.71579e-06, 2.71586e-06, 2.71593e-06, 2.71703e-06, 2.7232e-06, 2.72684e-06, 2.8964e-06, 2.97561e-06, 3.51102e-06, 2.83661e-06, 2.73704e-06, 3.98621e-06, 2.82567e-06, 3.2859e-06, 2.71614e-06, 2.7304e-06, 2.7259e-06, 3.6815e-06, 2.7158e-06, 1.87807e-05, 2.71579e-06, 2.76504e-06
0.533088, 0, 3.3793e-05, 5.22573e-06, 1.41421, -3.3793e-05, 5.30149e-06, 5.22573e-06, 5.22585e-06, 5.22598e-06, 5.22806e-06, 5.23973e-06, 5.24662e-06, 5.5673e-06, 5.7171e-06, 6.97683e-06, 5.45421e-06, 5.2659e-06, 7.62841e-06, 5.36903e-06, 6.30393e-06, 5.22638e-06, 5.24697e-06, 5.24545e-06, 6.60011e-06, 5.22573e-06, 2.56935e-05, 5.22573e-06, 5.31886e-06
0.540956, 0, 5.063e-05, 9.87711e-06, 1.41421, -5.063e-05, 1.00179e-05, 9.87711e-06, 9.87734e-06, 9.87759e-06, 9.88146e-06, 9.90314e-06, 9.91594e-06, 1.05119e-05, 1.07903e-05, 1.34963e-05, 1.03017e-05, 9.95178e-06, 1.43423e-05, 1.00634e-05, 1.18809e-05, 9.87833e-06, 9.90783e-06, 9.91488e-06, 1.18216e-05, 9.87712e-06, 3.59103e-05, 9.87711e-06, 1.00502e-05
0.548824, 0, 7.80171e-05, 1.83449e-05, 1.41421, -7.80171e-05, 1.86021e-05, 1.83449e-05, 1.83454e-05, 1.83458e-05, 1.83529e-05, 1.83925e-05, 1.84159e-05, 1.95045e-05, 2.0013e-05, 2.55744e-05, 1.91206e-05, 1.84813e-05, 2.65011e-05, 1.85861e-05, 2.2005e-05, 1.83472e-05, 1.83891e-05, 1.8416e-05, 2.10796e-05, 1.8345e-05, 5.14375e-05, 1.83449e-05, 1.86611e-05
0.556692, 0, 0.000123063, 3.34886e-05, 1.41421, -0.000123063, 3.39504e-05, 3.34886e-05, 3.34894e-05, 3.34902e-05, 3.35029e-05, 3.3574e-05, 3.3616e-05, 3.55706e-05, 3.64836e-05, 4.7438e-05, 3.48813e-05, 3.37335e-05, 4.81335e-05, 3.37998e-05, 4.00605e-05, 3.34926e-05, 3.35517e-05, 3.36199e-05, 3.7312e-05, 3.34886e-05, 7.55902e-05, 3.34886e-05, 3.40563e-05
