   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_308.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
-0.00745621, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.000399509, 0, 1.4993e-15, 0, 1.41421, -1.4993e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.33638e-17, 0, 0, 1.40382e-17, 0, 8.02682e-19, 0, 1.47109e-15, 0, 0
0.00825523, 0, 2.39851e-15, 0, 1.41421, -2.39851e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.13747e-17, 0, 0, 2.28695e-17, 0, 1.32032e-18, 0, 2.35294e-15, 0, 0
0.0161109, 0, 3.81804e-15, 0, 1.41421, -3.81804e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.40185e-17, 0, 0, 3.70767e-17, 0, 2.16212e-18, 0, 3.74478e-15, 0, 0
0.0239667, 0, 6.0479e-15, 0, 1.41421, -6.0479e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.38757e-17, 0, 0, 5.98237e-17, 0, 3.52505e-18, 0, 5.93068e-15, 0, 0
0.0318224, 0, 9.53357e-15, 0, 1.41421, -9.53357e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.49092e-17, 0, 0, 9.60736e-17, 0, 5.72216e-18, 0, 9.34686e-15, 0, 0
0.0396781, 0, 1.49558e-14, 0, 1.41421, -1.49558e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.33173e-16, 0, 0, 1.53574e-16, 0, 9.24877e-18, 0, 1.46598e-14, 0, 0
0.0475338, 0, 2.33498e-14, 0, 1.41421, -2.33498e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.07872e-16, 0, 0, 2.44367e-16, 0, 1.48853e-17, 0, 2.28827e-14, 0, 0
0.0553895, 0, 3.62822e-14, 0, 1.41421, -3.62822e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.22931e-16, 0, 0, 3.87079e-16, 0, 2.38561e-17, 0, 3.55483e-14, 0, 0
0.0632452, 0, 5.61117e-14, 0, 1.41421, -5.61117e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.99312e-16, 0, 0, 6.10398e-16, 0, 3.80736e-17, 0, 5.49639e-14, 0, 0
0.071101, 0, 8.63732e-14, 0, 1.41421, -8.63732e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.68414e-16, 0, 0, 9.58314e-16, 0, 6.05134e-17, 0, 8.4586e-14, 0, 0
0.0789567, 0, 1.32337e-13, 0, 1.41421, -1.32337e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.17704e-15, 0, 0, 1.49799e-15, 0, 9.57863e-17, 0, 1.29566e-13, 0, 0
0.0868124, 0, 2.01824e-13, 0, 1.41421, -2.01824e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.79464e-15, 0, 0, 2.33155e-15, 0, 1.51013e-16, 0, 1.97547e-13, 0, 0
0.0946681, 0, 3.06383e-13, 0, 1.41421, -3.06383e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.7237e-15, 0, 0, 3.61361e-15, 0, 2.37131e-16, 0, 2.99809e-13, 0, 0
0.102524, 0, 4.62986e-13, 0, 1.41421, -4.62986e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.11479e-15, 0, 0, 5.57736e-15, 0, 3.70885e-16, 0, 4.52923e-13, 0, 0
0.11038, 0, 6.96453e-13, 0, 1.41421, -6.96453e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.18807e-15, 0, 0, 8.57314e-15, 0, 5.7781e-16, 0, 6.81114e-13, 0, 0
0.118235, 0, 1.04291e-12, 0, 1.41421, -1.04291e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.26384e-15, 0, 0, 1.31263e-14, 0, 8.96695e-16, 0, 1.01962e-12, 0, 0
0.126091, 0, 1.55467e-12, 0, 1.41421, -1.55467e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.38058e-14, 0, 0, 2.00196e-14, 0, 1.38624e-15, 0, 1.51946e-12, 0, 0
0.133947, 0, 2.30718e-12, 0, 1.41421, -2.30718e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.04823e-14, 0, 0, 3.04178e-14, 0, 2.13493e-15, 0, 2.25414e-12, 0, 0
0.141802, 0, 3.40862e-12, 0, 1.41421, -3.40862e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.02514e-14, 0, 0, 4.60477e-14, 0, 3.27569e-15, 0, 3.32904e-12, 0, 0
0.149658, 0, 5.01349e-12, 0, 1.41421, -5.01349e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.44811e-14, 0, 0, 6.94629e-14, 0, 5.00751e-15, 0, 4.89454e-12, 0, 0
0.157514, 0, 7.34131e-12, 0, 1.41421, -7.34131e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.51139e-14, 0, 0, 1.0443e-13, 0, 7.62713e-15, 0, 7.16414e-12, 0, 0
0.16537, 0, 1.07026e-11, 0, 1.41421, -1.07026e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.4896e-14, 0, 0, 1.56492e-13, 0, 1.15757e-14, 0, 1.04396e-11, 0, 0
0.173225, 0, 1.55342e-11, 0, 1.41421, -1.55342e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.37691e-13, 0, 0, 2.33795e-13, 0, 1.7507e-14, 0, 1.51452e-11, 0, 0
0.181081, 0, 2.24485e-11, 0, 1.41421, -2.24485e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9891e-13, 0, 0, 3.48285e-13, 0, 2.63866e-14, 0, 2.18749e-11, 0, 0
0.188937, 0, 3.2299e-11, 0, 1.41421, -3.2299e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.86092e-13, 0, 0, 5.17468e-13, 0, 3.96363e-14, 0, 3.14558e-11, 0, 0
0.196792, 0, 4.62705e-11, 0, 1.41421, -4.62705e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.09697e-13, 0, 0, 7.66972e-13, 0, 5.93438e-14, 0, 4.50345e-11, 0, 0
0.204648, 0, 6.59996e-11, 0, 1.41421, -6.59996e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.84164e-13, 0, 0, 1.13431e-12, 0, 8.85661e-14, 0, 6.41925e-11, 0, 0
0.212504, 0, 9.37367e-11, 0, 1.41421, -9.37367e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.29338e-13, 0, 0, 1.67436e-12, 0, 1.31767e-13, 0, 9.11013e-11, 0, 0
0.22036, 0, 1.32563e-10, 0, 1.41421, -1.32563e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.17236e-12, 0, 0, 2.4675e-12, 0, 1.95451e-13, 0, 1.28727e-10, 0, 0
0.228215, 0, 1.86674e-10, 3.50325e-44, 1.41421, -1.86674e-10, 0, 3.50325e-44, 3.50325e-44, 3.50325e-44, 3.50325e-44, 3.50325e-44, 3.50325e-44, 3.50325e-44, 3.50325e-44, 3.50325e-44, 3.50325e-44, 1.65019e-12, 3.50325e-44, 3.50325e-44, 3.63139e-12, 3.50325e-44, 2.89067e-13, 3.50325e-44, 1.81104e-10, 3.50325e-44, 3.50325e-44
0.236071, 0, 2.61767e-10, 6.13769e-43, 1.41421, -2.61767e-10, 0, 6.13769e-43, 6.13769e-43, 6.13769e-43, 6.13769e-43, 6.13769e-43, 6.13769e-43, 6.13769e-43, 6.13769e-43, 6.13769e-43, 6.13769e-43, 2.3129e-12, 6.13769e-43, 6.13769e-43, 5.33855e-12, 6.13769e-43, 4.26319e-13, 6.13769e-43, 2.53689e-10, 6.13769e-43, 6.13769e-43
0.243927, 0, 3.65531e-10, 8.97672e-42, 1.41421, -3.65531e-10, 0, 8.97672e-42, 8.97672e-42, 8.97672e-42, 8.97672e-42, 8.97672e-42, 8.97672e-42, 8.97672e-42, 8.97672e-42, 8.97672e-42, 8.97672e-42, 3.22809e-12, 8.97672e-42, 8.97672e-42, 7.84211e-12, 8.97672e-42, 6.27035e-13, 8.97672e-42, 3.53834e-10, 8.97672e-42, 8.97672e-42
0.251782, 0, 5.0831e-10, 1.16304e-40, 1.41421, -5.0831e-10, 0, 1.16304e-40, 1.16304e-40, 1.16304e-40, 1.16304e-40, 1.16304e-40, 1.16304e-40, 1.16304e-40, 1.16304e-40, 1.16304e-40, 1.16304e-40, 4.48651e-12, 1.16304e-40, 1.16304e-40, 1.15139e-11, 1.16304e-40, 9.19849e-13, 1.16304e-40, 4.9139e-10, 1.16304e-40, 1.16304e-40
0.259638, 0, 7.03953e-10, 1.34864e-39, 1.41421, -7.03953e-10, 0, 1.34864e-39, 1.34864e-39, 1.34864e-39, 1.34864e-39, 1.34864e-39, 1.34864e-39, 1.34864e-39, 1.34864e-39, 1.34864e-39, 1.34864e-39, 6.20952e-12, 1.34864e-39, 1.34864e-39, 1.69005e-11, 1.34864e-39, 1.34602e-12, 1.34864e-39, 6.79497e-10, 1.34864e-39, 1.34864e-39
