   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_75.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
-0.00279311, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00508536, 0, 1.03829e-18, 0, 1.41421, -1.03829e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.7752e-21, 0, 0, 1.98063e-24, 1.06744e-22, 0, 1.03241e-18, 0, 0
0.0129638, 0, 1.98116e-18, 0, 1.41421, -1.98116e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.10196e-20, 0, 0, 3.83601e-24, 2.07392e-22, 0, 1.96993e-18, 0, 0
0.0208423, 0, 3.74834e-18, 0, 1.41421, -3.74834e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.0849e-20, 0, 0, 7.36786e-24, 3.99595e-22, 0, 3.72709e-18, 0, 0
0.0287207, 0, 7.0335e-18, 0, 1.41421, -7.0335e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.91216e-20, 0, 0, 1.40373e-23, 7.63724e-22, 0, 6.9936e-18, 0, 0
0.0365992, 0, 1.30918e-17, 0, 1.41421, -1.30918e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.28186e-20, 0, 0, 2.65336e-23, 1.44825e-21, 0, 1.30175e-17, 0, 0
0.0444777, 0, 2.41767e-17, 0, 1.41421, -2.41767e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.34475e-19, 0, 0, 4.97689e-23, 2.72541e-21, 0, 2.40395e-17, 0, 0
0.0523561, 0, 4.43036e-17, 0, 1.41421, -4.43036e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.46423e-19, 0, 0, 9.26498e-23, 5.09089e-21, 0, 4.4052e-17, 0, 0
0.0602346, 0, 8.05731e-17, 0, 1.41421, -8.05731e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.48159e-19, 0, 0, 1.71212e-22, 9.44126e-21, 0, 8.01154e-17, 0, 0
0.0681131, 0, 1.45448e-16, 0, 1.41421, -1.45448e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.09e-19, 0, 0, 3.1411e-22, 1.73857e-20, 0, 1.44621e-16, 0, 0
0.0759915, 0, 2.60643e-16, 0, 1.41421, -2.60643e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.44972e-18, 0, 0, 5.72194e-22, 3.17947e-20, 0, 2.59161e-16, 0, 0
0.08387, 0, 4.63718e-16, 0, 1.41421, -4.63718e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.57924e-18, 0, 0, 1.03508e-21, 5.77534e-20, 0, 4.6108e-16, 0, 0
0.0917484, 0, 8.1918e-16, 0, 1.41421, -8.1918e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.55634e-18, 0, 0, 1.85962e-21, 1.04214e-19, 0, 8.14517e-16, 0, 0
0.0996269, 0, 1.43702e-15, 0, 1.41421, -1.43702e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.99279e-18, 0, 0, 3.31848e-21, 1.86835e-19, 0, 1.42884e-15, 0, 0
0.107505, 0, 2.50348e-15, 0, 1.41421, -2.50348e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.39244e-17, 0, 0, 5.88253e-21, 3.32833e-19, 0, 2.48922e-15, 0, 0
0.115384, 0, 4.33171e-15, 0, 1.41421, -4.33171e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.40931e-17, 0, 0, 1.03595e-20, 5.89227e-19, 0, 4.30702e-15, 0, 0
0.123262, 0, 7.44464e-15, 0, 1.41421, -7.44464e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.14071e-17, 0, 0, 1.81261e-20, 1.03676e-18, 0, 7.40218e-15, 0, 0
0.131141, 0, 1.27094e-14, 0, 1.41421, -1.27094e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.06895e-17, 0, 0, 3.15138e-20, 1.81323e-18, 0, 1.26369e-14, 0, 0
0.139019, 0, 2.15543e-14, 0, 1.41421, -2.15543e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.19885e-16, 0, 0, 5.44466e-20, 3.15249e-18, 0, 2.14312e-14, 0, 0
0.146898, 0, 3.63156e-14, 0, 1.41421, -3.63156e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.01986e-16, 0, 0, 9.34856e-20, 5.44902e-18, 0, 3.61081e-14, 0, 0
0.154776, 0, 6.07896e-14, 0, 1.41421, -6.07896e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.38111e-16, 0, 0, 1.59537e-19, 9.3646e-18, 0, 6.0442e-14, 0, 0
0.162655, 0, 1.01103e-13, 0, 1.41421, -1.01103e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.62334e-16, 0, 0, 2.70616e-19, 1.60029e-17, 0, 1.00524e-13, 0, 0
