   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_105.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.0027089, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0051715, 0, 5.01633e-20, 0, 1.41421, -5.01633e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.77035e-22, 0, 0, 1.7045e-24, 1.07221e-23, 0, 4.95739e-20, 0, 0, 0
0.0130519, 0, 1.0459e-19, 0, 1.41421, -1.0459e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.2031e-21, 0, 0, 3.60594e-24, 2.27763e-23, 0, 1.0336e-19, 0, 0, 0
0.0209323, 0, 2.15557e-19, 0, 1.41421, -2.15557e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.47955e-21, 0, 0, 7.54161e-24, 4.78161e-23, 0, 2.13022e-19, 0, 0, 0
0.0288127, 0, 4.39328e-19, 0, 1.41421, -4.39328e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.05357e-21, 0, 0, 1.56e-23, 9.92603e-23, 0, 4.34159e-19, 0, 0, 0
0.0366931, 0, 8.85801e-19, 0, 1.41421, -8.85801e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.01893e-20, 0, 0, 3.19279e-23, 2.03836e-22, 0, 8.75375e-19, 0, 0, 0
0.0445735, 0, 1.76749e-18, 0, 1.41421, -1.76749e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.03312e-20, 0, 0, 6.46793e-23, 4.14262e-22, 0, 1.74668e-18, 0, 0, 0
0.0524538, 0, 3.49131e-18, 0, 1.41421, -3.49131e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.01598e-20, 0, 0, 1.29733e-22, 8.33523e-22, 0, 3.45019e-18, 0, 0, 0
0.0603342, 0, 6.82897e-18, 0, 1.41421, -6.82897e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.85517e-20, 0, 0, 2.57724e-22, 1.66095e-21, 0, 6.7485e-18, 0, 0, 0
0.0682146, 0, 1.32303e-17, 0, 1.41421, -1.32303e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.52184e-19, 0, 0, 5.07228e-22, 3.27894e-21, 0, 1.30744e-17, 0, 0, 0
