   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_228.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
-0.0485113, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0404143, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0323173, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0242203, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0161234, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00802637, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
7.06024e-05, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00816757, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0162645, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0243615, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0324585, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0405555, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0486525, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0567494, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0648464, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0729434, 0, 8.84544e-29, 0, 1.41421, -8.84544e-29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.54825e-31, 0, 4.74919e-34, 1.22445e-34, 0, 8.8299e-29, 0, 0
0.0810404, 0, 9.5592e-28, 0, 1.41421, -9.5592e-28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.67315e-30, 0, 5.13232e-33, 2.0083e-32, 0, 9.54222e-28, 0, 0
0.0891373, 0, 6.49628e-27, 0, 1.41421, -6.49628e-27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.13703e-29, 0, 3.4878e-32, 2.14352e-31, 0, 6.48466e-27, 0, 0
0.0972343, 0, 3.53389e-26, 0, 1.41421, -3.53389e-26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.18524e-29, 0, 1.89815e-31, 1.45658e-30, 0, 3.52754e-26, 0, 0
0.105331, 0, 1.67635e-25, 0, 1.41421, -1.67635e-25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.93404e-28, 0, 9.02051e-31, 7.93674e-30, 0, 1.67333e-25, 0, 0
0.113428, 0, 7.22483e-25, 0, 1.41421, -7.22483e-25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.26452e-27, 0, 3.89946e-30, 3.77171e-29, 0, 7.21177e-25, 0, 0
0.121525, 0, 2.89493e-24, 0, 1.41421, -2.89493e-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.06682e-27, 0, 1.56851e-29, 1.6282e-28, 0, 2.88969e-24, 0, 0
0.129622, 0, 1.094e-23, 0, 1.41421, -1.094e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.91476e-26, 0, 5.95369e-29, 6.53471e-28, 0, 1.09202e-23, 0, 0
0.137719, 0, 3.93664e-23, 0, 1.41421, -3.93664e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.89e-26, 0, 2.15273e-28, 2.47349e-27, 0, 3.92948e-23, 0, 0
0.145816, 0, 1.35802e-22, 0, 1.41421, -1.35802e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.37683e-25, 0, 7.46461e-28, 8.91506e-27, 0, 1.35554e-22, 0, 0
0.153913, 0, 4.51376e-22, 0, 1.41421, -4.51376e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.90006e-25, 0, 2.49463e-27, 3.08047e-26, 0, 4.50553e-22, 0, 0
0.16201, 0, 1.45111e-21, 0, 1.41421, -1.45111e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.53975e-24, 0, 8.06591e-27, 1.02559e-25, 0, 1.44846e-21, 0, 0
0.170107, 0, 4.52594e-21, 0, 1.41421, -4.52594e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.92132e-24, 0, 2.53084e-26, 3.30276e-25, 0, 4.51766e-21, 0, 0
0.178204, 0, 1.37288e-20, 0, 1.41421, -1.37288e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.40282e-23, 0, 7.72523e-26, 1.03193e-24, 0, 1.37037e-20, 0, 0
0.186301, 0, 4.05836e-20, 0, 1.41421, -4.05836e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.10294e-23, 0, 2.29865e-25, 3.13596e-24, 0, 4.05092e-20, 0, 0
0.194398, 0, 1.1711e-19, 0, 1.41421, -1.1711e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.04965e-22, 0, 6.67857e-25, 9.28787e-24, 0, 1.16895e-19, 0, 0
0.202495, 0, 3.30356e-19, 0, 1.41421, -3.30356e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.78187e-22, 0, 1.89744e-24, 2.68552e-23, 0, 3.2975e-19, 0, 0
0.210592, 0, 9.121e-19, 0, 1.41421, -9.121e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.59635e-21, 0, 5.27782e-24, 7.59155e-23, 0, 9.10422e-19, 0, 0
0.218689, 0, 2.46734e-18, 0, 1.41421, -2.46734e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.31831e-21, 0, 1.43882e-23, 2.10067e-22, 0, 2.4628e-18, 0, 0
0.226786, 0, 6.54533e-18, 0, 1.41421, -6.54533e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.14555e-20, 0, 3.84785e-23, 5.69593e-22, 0, 6.53326e-18, 0, 0
0.234883, 0, 1.70407e-17, 0, 1.41421, -1.70407e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.98243e-20, 0, 1.01027e-22, 1.51478e-21, 0, 1.70093e-17, 0, 0
0.24298, 0, 4.35711e-17, 0, 1.41421, -4.35711e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.62571e-20, 0, 2.60594e-22, 3.95419e-21, 0, 4.34907e-17, 0, 0
0.251077, 0, 1.09481e-16, 0, 1.41421, -1.09481e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9161e-19, 0, 6.60854e-22, 1.01398e-20, 0, 1.09278e-16, 0, 0
0.259174, 0, 2.7047e-16, 0, 1.41421, -2.7047e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.73367e-19, 0, 1.64841e-21, 2.55562e-20, 0, 2.69969e-16, 0, 0
0.267271, 0, 6.57276e-16, 0, 1.41421, -6.57276e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.15034e-18, 0, 4.04629e-21, 6.33427e-20, 0, 6.56058e-16, 0, 0
0.275368, 0, 1.57184e-15, 0, 1.41421, -1.57184e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.75095e-18, 0, 9.77858e-21, 1.54471e-19, 0, 1.56892e-15, 0, 0
0.283465, 0, 3.70046e-15, 0, 1.41421, -3.70046e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.47634e-18, 0, 2.32751e-20, 3.70797e-19, 0, 3.69359e-15, 0, 0
0.291562, 0, 8.57904e-15, 0, 1.41421, -8.57904e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.50144e-17, 0, 5.45832e-20, 8.76468e-19, 0, 8.56309e-15, 0, 0
0.299659, 0, 1.95921e-14, 0, 1.41421, -1.95921e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.42885e-17, 0, 1.26158e-19, 2.04079e-18, 0, 1.95556e-14, 0, 0
0.307756, 0, 4.40858e-14, 0, 1.41421, -4.40858e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.71545e-17, 0, 2.87469e-19, 4.68235e-18, 0, 4.40037e-14, 0, 0
0.315853, 0, 9.77672e-14, 0, 1.41421, -9.77672e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.711e-16, 0, 6.45952e-19, 1.05891e-17, 0, 9.75848e-14, 0, 0
0.32395, 0, 2.13724e-13, 0, 1.41421, -2.13724e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.74028e-16, 0, 1.43176e-18, 2.36103e-17, 0, 2.13324e-13, 0, 0
0.332047, 0, 4.6064e-13, 0, 1.41421, -4.6064e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.06135e-16, 0, 3.1312e-18, 5.19159e-17, 0, 4.59779e-13, 0, 0
0.340144, 0, 9.79019e-13, 0, 1.41421, -9.79019e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.71329e-15, 0, 6.75824e-18, 1.12604e-16, 0, 9.77186e-13, 0, 0
0.348241, 0, 2.05214e-12, 0, 1.41421, -2.05214e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.59122e-15, 0, 1.43996e-17, 2.40968e-16, 0, 2.04829e-12, 0, 0
0.356338, 0, 4.24296e-12, 0, 1.41421, -4.24296e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.42508e-15, 0, 3.02962e-17, 5.08875e-16, 0, 4.235e-12, 0, 0
