   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_862.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.0170719, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00921719, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00136245, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0064923, 0, 3.78633e-16, 0, 1.41421, -3.78633e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.62562e-18, 0, 0, 3.29641e-18, 0, 3.9163e-20, 0, 3.66672e-16, 0, 0, 0
0.014347, 0, 6.2126e-16, 0, 1.41421, -6.2126e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.41507e-17, 0, 0, 5.50255e-18, 0, 6.59578e-20, 0, 6.01541e-16, 0, 0, 0
0.0222018, 0, 1.01394e-15, 0, 1.41421, -1.01394e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.30913e-17, 0, 0, 9.13785e-18, 0, 1.10555e-19, 0, 9.81604e-16, 0, 0, 0
0.0300565, 0, 1.64613e-15, 0, 1.41421, -1.64613e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.74824e-17, 0, 0, 1.50977e-17, 0, 1.84437e-19, 0, 1.59336e-15, 0, 0, 0
0.0379113, 0, 2.65856e-15, 0, 1.41421, -2.65856e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.05251e-17, 0, 0, 2.48192e-17, 0, 3.06265e-19, 0, 2.57291e-15, 0, 0, 0
0.045766, 0, 4.27149e-15, 0, 1.41421, -4.27149e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.72287e-17, 0, 0, 4.05983e-17, 0, 5.06237e-19, 0, 4.13316e-15, 0, 0, 0
0.0536208, 0, 6.82789e-15, 0, 1.41421, -6.82789e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.5539e-16, 0, 0, 6.60845e-17, 0, 8.32999e-19, 0, 6.60558e-15, 0, 0, 0
0.0614755, 0, 1.08588e-14, 0, 1.41421, -1.08588e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.47081e-16, 0, 0, 1.07049e-16, 0, 1.36455e-18, 0, 1.05033e-14, 0, 0, 0
0.0693303, 0, 1.71823e-14, 0, 1.41421, -1.71823e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.90893e-16, 0, 0, 1.72578e-16, 0, 2.22541e-18, 0, 1.66166e-14, 0, 0, 0
0.077185, 0, 2.70522e-14, 0, 1.41421, -2.70522e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.15311e-16, 0, 0, 2.76906e-16, 0, 3.61349e-18, 0, 2.61564e-14, 0, 0, 0
0.0850398, 0, 4.23798e-14, 0, 1.41421, -4.23798e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.63751e-16, 0, 0, 4.42225e-16, 0, 5.84194e-18, 0, 4.0968e-14, 0, 0, 0
0.0928945, 0, 6.60637e-14, 0, 1.41421, -6.60637e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.50204e-15, 0, 0, 7.02984e-16, 0, 9.40411e-18, 0, 6.38493e-14, 0, 0, 0
0.100749, 0, 1.02477e-13, 0, 1.41421, -1.02477e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.32945e-15, 0, 0, 1.11241e-15, 0, 1.5075e-17, 0, 9.90204e-14, 0, 0, 0
0.108604, 0, 1.58184e-13, 0, 1.41421, -1.58184e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.59498e-15, 0, 0, 1.75239e-15, 0, 2.40645e-17, 0, 1.52813e-13, 0, 0, 0
