   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_92.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.0837814, 0, 2.35712e-15, 0, 1.41421, -2.35712e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.14377e-17, 0, 0, 3.95755e-20, 5.41801e-19, 0, 2.3451e-15, 0, 0
0.0916539, 0, 4.01707e-15, 0, 1.41421, -4.01707e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.94924e-17, 0, 0, 6.86339e-20, 9.45417e-19, 0, 3.99657e-15, 0, 0
0.0995265, 0, 6.80275e-15, 0, 1.41421, -6.80275e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.30093e-17, 0, 0, 1.18306e-19, 1.64032e-18, 0, 6.76798e-15, 0, 0
0.107399, 0, 1.14911e-14, 0, 1.41421, -1.14911e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.57585e-17, 0, 0, 2.03886e-19, 2.8503e-18, 0, 1.14323e-14, 0, 0
0.115272, 0, 1.92098e-14, 0, 1.41421, -1.92098e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.32115e-17, 0, 0, 3.47083e-19, 4.88765e-18, 0, 1.91113e-14, 0, 0
0.123144, 0, 3.19175e-14, 0, 1.41421, -3.19175e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.54873e-16, 0, 0, 5.87447e-19, 8.33625e-18, 0, 3.17537e-14, 0, 0
0.131017, 0, 5.27114e-14, 0, 1.41421, -5.27114e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.55769e-16, 0, 0, 9.88605e-19, 1.41429e-17, 0, 5.24405e-14, 0, 0
0.138889, 0, 8.65297e-14, 0, 1.41421, -8.65297e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.19864e-16, 0, 0, 1.65434e-18, 2.38687e-17, 0, 8.60844e-14, 0, 0
0.146762, 0, 1.41198e-13, 0, 1.41421, -1.41198e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.8513e-16, 0, 0, 2.75299e-18, 4.00752e-17, 0, 1.4047e-13, 0, 0
0.154635, 0, 2.29041e-13, 0, 1.41421, -2.29041e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.11137e-15, 0, 0, 4.55612e-18, 6.69435e-17, 0, 2.27858e-13, 0, 0
0.162507, 0, 3.69345e-13, 0, 1.41421, -3.69345e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.79218e-15, 0, 0, 7.49945e-18, 1.11272e-16, 0, 3.67434e-13, 0, 0
0.17038, 0, 5.92104e-13, 0, 1.41421, -5.92104e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.87311e-15, 0, 0, 1.22784e-17, 1.84041e-16, 0, 5.89035e-13, 0, 0
0.178252, 0, 9.43683e-13, 0, 1.41421, -9.43683e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.57919e-15, 0, 0, 1.99971e-17, 3.02923e-16, 0, 9.38781e-13, 0, 0
0.186125, 0, 1.4953e-12, 0, 1.41421, -1.4953e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.25608e-15, 0, 0, 3.24005e-17, 4.96212e-16, 0, 1.48751e-12, 0, 0
0.193997, 0, 2.35566e-12, 0, 1.41421, -2.35566e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.14315e-14, 0, 0, 5.22332e-17, 8.0901e-16, 0, 2.34337e-12, 0, 0
0.20187, 0, 3.68971e-12, 0, 1.41421, -3.68971e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.79063e-14, 0, 0, 8.37911e-17, 1.31288e-15, 0, 3.67041e-12, 0, 0
0.209742, 0, 5.74614e-12, 0, 1.41421, -5.74614e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.7888e-14, 0, 0, 1.33771e-16, 2.12088e-15, 0, 5.716e-12, 0, 0
0.217615, 0, 8.89761e-12, 0, 1.41421, -8.89761e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.31869e-14, 0, 0, 2.12568e-16, 3.4109e-15, 0, 8.8508e-12, 0, 0
0.225488, 0, 1.36991e-11, 0, 1.41421, -1.36991e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.64996e-14, 0, 0, 3.36265e-16, 5.46163e-15, 0, 1.36268e-11, 0, 0
0.23336, 0, 2.09721e-11, 0, 1.41421, -2.09721e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.01819e-13, 0, 0, 5.29648e-16, 8.70806e-15, 0, 2.08611e-11, 0, 0
0.241233, 0, 3.1925e-11, 0, 1.41421, -3.1925e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.55021e-13, 0, 0, 8.30813e-16, 1.38266e-14, 0, 3.17553e-11, 0, 0
0.249105, 0, 4.83243e-11, 0, 1.41421, -4.83243e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.34702e-13, 0, 0, 1.29816e-15, 2.18651e-14, 0, 4.80664e-11, 0, 0
0.256978, 0, 7.2737e-11, 0, 1.41421, -7.2737e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.53362e-13, 0, 0, 2.021e-15, 3.44424e-14, 0, 7.23471e-11, 0, 0
0.26485, 0, 1.08869e-10, 7.00649e-45, 1.41421, -1.08869e-10, 7.00649e-45, 0, 7.00649e-45, 7.00649e-45, 7.00649e-45, 7.00649e-45, 7.00649e-45, 7.00649e-45, 7.00649e-45, 7.00649e-45, 7.00649e-45, 7.00649e-45, 5.29063e-13, 7.00649e-45, 7.00649e-45, 3.13574e-15, 5.40499e-14, 7.00649e-45, 1.08283e-10, 7.00649e-45, 7.00649e-45
0.272723, 0, 1.62042e-10, 1.44334e-43, 1.41421, -1.62042e-10, 1.44334e-43, 0, 1.44334e-43, 1.44334e-43, 1.44334e-43, 1.44334e-43, 1.44334e-43, 1.44334e-43, 1.44334e-43, 1.44334e-43, 1.44334e-43, 1.44334e-43, 7.87761e-13, 1.44334e-43, 1.44334e-43, 4.85036e-15, 8.4513e-14, 1.44334e-43, 1.61164e-10, 1.44334e-43, 1.44334e-43
0.280596, 0, 2.39842e-10, 2.10895e-42, 1.41421, -2.39842e-10, 2.10895e-42, 0, 2.10895e-42, 2.10895e-42, 2.10895e-42, 2.10895e-42, 2.10895e-42, 2.10895e-42, 2.10895e-42, 2.10895e-42, 2.10895e-42, 2.10895e-42, 1.16652e-12, 2.10895e-42, 2.10895e-42, 7.48185e-15, 1.31689e-13, 2.10895e-42, 2.38536e-10, 2.10895e-42, 2.10895e-42
0.288468, 0, 3.53027e-10, 2.81941e-41, 1.41421, -3.53027e-10, 2.81941e-41, 0, 2.81941e-41, 2.81941e-41, 2.81941e-41, 2.81941e-41, 2.81941e-41, 2.81941e-41, 2.81941e-41, 2.81941e-41, 2.81941e-41, 2.81941e-41, 1.71797e-12, 2.81941e-41, 2.81941e-41, 1.1513e-14, 2.04522e-13, 2.81941e-41, 3.51093e-10, 2.81941e-41, 2.81941e-41
0.296341, 0, 5.16756e-10, 3.38429e-40, 1.41421, -5.16756e-10, 3.38429e-40, 0, 3.38429e-40, 3.38429e-40, 3.38429e-40, 3.38429e-40, 3.38429e-40, 3.38429e-40, 3.38429e-40, 3.38429e-40, 3.38429e-40, 3.38429e-40, 2.5164e-12, 3.38429e-40, 3.38429e-40, 1.76796e-14, 3.16648e-13, 3.38429e-40, 5.13906e-10, 3.38429e-40, 3.38429e-40
0.304213, 0, 7.52256e-10, 3.65994e-39, 1.41421, -7.52256e-10, 3.65994e-39, 0, 3.65994e-39, 3.65994e-39, 3.65994e-39, 3.65994e-39, 3.65994e-39, 3.65994e-39, 3.65994e-39, 3.65994e-39, 3.65994e-39, 3.65994e-39, 3.66607e-12, 3.65994e-39, 3.65994e-39, 2.71025e-14, 4.88805e-13, 3.65994e-39, 7.48074e-10, 3.65994e-39, 3.65994e-39
0.312086, 0, 1.08907e-09, 3.58101e-38, 1.41421, -1.08907e-09, 3.58101e-38, 0, 3.58101e-38, 3.58101e-38, 3.58101e-38, 3.58101e-38, 3.58101e-38, 3.58101e-38, 3.58101e-38, 3.58101e-38, 3.58101e-38, 3.58101e-38, 5.31242e-12, 3.58101e-38, 3.58101e-38, 4.14914e-14, 7.52484e-13, 3.58101e-38, 1.08297e-09, 3.58101e-38, 3.58101e-38
0.319958, 0, 1.56808e-09, 3.18708e-37, 1.41421, -1.56808e-09, 3.18708e-37, 0, 3.18708e-37, 3.18708e-37, 3.18708e-37, 3.18708e-37, 3.18708e-37, 3.18708e-37, 3.18708e-37, 3.18708e-37, 3.18708e-37, 3.18708e-37, 7.65732e-12, 3.18708e-37, 3.18708e-37, 6.34559e-14, 1.15542e-12, 3.18708e-37, 1.5592e-09, 3.18708e-37, 3.18708e-37
0.327831, 0, 2.24548e-09, 2.59333e-36, 1.41421, -2.24548e-09, 2.59333e-36, 0, 2.59333e-36, 2.59333e-36, 2.59333e-36, 2.59333e-36, 2.59333e-36, 2.59333e-36, 2.59333e-36, 2.59333e-36, 2.59333e-36, 2.59333e-36, 1.09793e-11, 2.59333e-36, 2.59333e-36, 9.69823e-14, 1.76989e-12, 2.59333e-36, 2.23264e-09, 2.59333e-36, 2.59333e-36
0.335704, 0, 3.1981e-09, 1.93912e-35, 1.41421, -3.1981e-09, 1.93912e-35, 0, 1.93912e-35, 1.93912e-35, 1.93912e-35, 1.93912e-35, 1.93912e-35, 1.93912e-35, 1.93912e-35, 1.93912e-35, 1.93912e-35, 1.93912e-35, 1.56604e-11, 1.93912e-35, 1.93912e-35, 1.48166e-13, 2.70513e-12, 1.93912e-35, 3.17959e-09, 1.93912e-35, 1.93912e-35
0.343576, 0, 4.53029e-09, 1.33451e-34, 1.41421, -4.53029e-09, 1.33451e-34, 0, 1.33451e-34, 1.33451e-34, 1.33451e-34, 1.33451e-34, 1.33451e-34, 1.33451e-34, 1.33451e-34, 1.33451e-34, 1.33451e-34, 1.33451e-34, 2.22223e-11, 1.33451e-34, 1.33451e-34, 2.26331e-13, 4.12605e-12, 1.33451e-34, 4.50372e-09, 1.33451e-34, 1.33451e-34
0.351449, 0, 6.383e-09, 9.03577e-34, 1.41421, -6.383e-09, 9.03577e-34, 0, 9.03577e-34, 9.03577e-34, 9.03577e-34, 9.03577e-34, 9.03577e-34, 9.03577e-34, 9.03577e-34, 9.03577e-34, 9.03577e-34, 9.03577e-34, 3.13733e-11, 9.03577e-34, 9.03577e-34, 3.45751e-13, 6.28126e-12, 9.03577e-34, 6.345e-09, 9.03577e-34, 9.03577e-34
0.359321, 0, 8.9454e-09, 5.88829e-33, 1.41421, -8.9454e-09, 5.88829e-33, 0, 5.88829e-33, 5.88829e-33, 5.88829e-33, 5.88829e-33, 5.88829e-33, 5.88829e-33, 5.88829e-33, 5.88829e-33, 5.88829e-33, 5.88829e-33, 4.40697e-11, 5.88829e-33, 5.88829e-33, 5.28272e-13, 9.54497e-12, 5.88829e-33, 8.89126e-09, 5.88829e-33, 5.88829e-33
0.367194, 0, 1.24699e-08, 3.60077e-32, 1.41421, -1.24699e-08, 3.60077e-32, 0, 3.60077e-32, 3.60077e-32, 3.60077e-32, 3.60077e-32, 3.60077e-32, 3.60077e-32, 3.60077e-32, 3.60077e-32, 3.60077e-32, 3.60077e-32, 6.15969e-11, 3.60077e-32, 3.60077e-32, 8.07321e-13, 1.44795e-11, 3.60077e-32, 1.23931e-08, 3.60077e-32, 3.60077e-32
0.375066, 0, 1.72915e-08, 2.05733e-31, 1.41421, -1.72915e-08, 2.05733e-31, 0, 2.05733e-31, 2.05733e-31, 2.05733e-31, 2.05733e-31, 2.05733e-31, 2.05733e-31, 2.05733e-31, 2.05733e-31, 2.05733e-31, 2.05733e-31, 8.56737e-11, 2.05733e-31, 2.05733e-31, 1.234e-12, 2.19285e-11, 2.05733e-31, 1.71827e-08, 2.05733e-31, 2.05733e-31
0.382939, 0, 2.38517e-08, 1.09971e-30, 1.41421, -2.38517e-08, 1.09971e-30, 0, 1.09971e-30, 1.09971e-30, 1.09971e-30, 1.09971e-30, 1.09971e-30, 1.09971e-30, 1.09971e-30, 1.09971e-30, 1.09971e-30, 1.09971e-30, 1.18587e-10, 1.09971e-30, 1.09971e-30, 1.8863e-12, 3.31542e-11, 1.09971e-30, 2.36981e-08, 1.09971e-30, 1.09971e-30
0.390812, 0, 3.27298e-08, 5.51533e-30, 1.41421, -3.27298e-08, 5.51533e-30, 0, 5.51533e-30, 5.51533e-30, 5.51533e-30, 5.51533e-30, 5.51533e-30, 5.51533e-30, 5.51533e-30, 5.51533e-30, 5.51533e-30, 5.51533e-30, 1.63368e-10, 5.51533e-30, 5.51533e-30, 2.88311e-12, 5.00417e-11, 5.51533e-30, 3.25135e-08, 5.51533e-30, 5.51533e-30
0.398684, 0, 4.46804e-08, 2.60349e-29, 1.41421, -4.46804e-08, 2.60349e-29, 0, 2.60349e-29, 2.60349e-29, 2.60349e-29, 2.60349e-29, 2.60349e-29, 2.60349e-29, 2.60349e-29, 2.60349e-29, 2.60349e-29, 2.60349e-29, 2.24009e-10, 2.60349e-29, 2.60349e-29, 4.40502e-12, 7.53966e-11, 2.60349e-29, 4.43766e-08, 2.60349e-29, 2.60349e-29
0.406557, 0, 6.06821e-08, 1.16038e-28, 1.41421, -6.06821e-08, 1.16038e-28, 0, 1.16038e-28, 1.16038e-28, 1.16038e-28, 1.16038e-28, 1.16038e-28, 1.16038e-28, 1.16038e-28, 1.16038e-28, 1.16038e-28, 1.16038e-28, 3.05754e-10, 1.16038e-28, 1.16038e-28, 6.72576e-12, 1.13382e-10, 1.16038e-28, 6.02562e-08, 1.16038e-28, 1.16038e-28
0.414429, 0, 8.1996e-08, 4.89796e-28, 1.41421, -8.1996e-08, 4.89796e-28, 0, 4.89796e-28, 4.89796e-28, 4.89796e-28, 4.89796e-28, 4.89796e-28, 4.89796e-28, 4.89796e-28, 4.89796e-28, 4.89796e-28, 4.89796e-28, 4.15456e-10, 4.89796e-28, 4.89796e-28, 1.02586e-11, 1.70154e-10, 4.89796e-28, 8.14001e-08, 4.89796e-28, 4.89796e-28
0.422302, 0, 1.10238e-07, 1.96347e-27, 1.41421, -1.10238e-07, 1.96347e-27, 0, 1.96347e-27, 1.96347e-27, 1.96347e-27, 1.96347e-27, 1.96347e-27, 1.96347e-27, 1.96347e-27, 1.96347e-27, 1.96347e-27, 1.96347e-27, 5.62029e-10, 1.96347e-27, 1.96347e-27, 1.56249e-11, 2.5477e-10, 1.96347e-27, 1.09406e-07, 1.96347e-27, 1.96347e-27
0.430174, 0, 1.47468e-07, 7.49573e-27, 1.41421, -1.47468e-07, 7.49573e-27, 0, 7.49573e-27, 7.49573e-27, 7.49573e-27, 7.49573e-27, 7.49573e-27, 7.49573e-27, 7.49573e-27, 7.49573e-27, 7.49573e-27, 7.49573e-27, 7.57028e-10, 7.49573e-27, 7.49573e-27, 2.37552e-11, 3.80507e-10, 7.49573e-27, 1.46307e-07, 7.49573e-27, 7.49573e-27
0.438047, 0, 1.96297e-07, 2.73192e-26, 1.41421, -1.96297e-07, 2.73192e-26, 0, 2.73192e-26, 2.73192e-26, 2.73192e-26, 2.73192e-26, 2.73192e-26, 2.73192e-26, 7.24976e-14, 2.73192e-26, 2.73192e-26, 2.73192e-26, 1.01536e-09, 2.73192e-26, 2.73192e-26, 3.60355e-11, 5.66718e-10, 2.73192e-26, 1.94678e-07, 2.73192e-26, 2.73192e-26
0.44592, 0, 2.60014e-07, 9.53161e-26, 1.41421, -2.60014e-07, 9.53161e-26, 0, 9.53161e-26, 9.53161e-26, 9.53161e-26, 9.53161e-26, 9.53161e-26, 9.53161e-26, 2.27406e-13, 9.53161e-26, 9.53161e-26, 9.53161e-26, 1.35617e-09, 9.53161e-26, 9.53161e-26, 5.45198e-11, 8.41459e-10, 9.53161e-26, 2.57762e-07, 9.53161e-26, 9.53161e-26
0.453792, 0, 3.44107e-07, 3.22961e-25, 1.41421, -3.44107e-07, 1.57344e-12, 0, 1.08742e-14, 3.77082e-14, 6.66174e-14, 1.92065e-13, 3.19671e-11, 1.20242e-13, 3.774e-12, 7.6137e-12, 2.03894e-12, 1.26185e-09, 1.80402e-09, 3.81663e-13, 2.91078e-14, 8.22355e-11, 1.24516e-09, 1.1284e-15, 3.39653e-07, 3.22961e-25, 1.37095e-11
0.461665, 0, 4.54444e-07, 5.51022e-10, 1.41421, -4.54444e-07, 5.55941e-10, 5.51022e-10, 5.51056e-10, 5.5114e-10, 5.5123e-10, 5.51623e-10, 6.50968e-10, 5.51398e-10, 5.62314e-10, 5.74826e-10, 5.57397e-10, 4.49622e-09, 2.94115e-09, 5.52215e-10, 5.51113e-10, 6.74648e-10, 2.38677e-09, 5.51026e-10, 4.45958e-07, 5.51022e-10, 5.93885e-10
0.469537, 0, 5.99087e-07, 1.71501e-09, 1.41421, -5.99087e-07, 1.72691e-09, 1.71501e-09, 1.71509e-09, 1.7153e-09, 1.71551e-09, 1.71646e-09, 1.95682e-09, 1.71592e-09, 1.74195e-09, 1.7726e-09, 1.73043e-09, 1.12601e-08, 4.86916e-09, 1.7179e-09, 1.71523e-09, 1.90016e-09, 4.41057e-09, 1.71502e-09, 5.83043e-07, 1.71501e-09, 1.81871e-09
0.47741, 0, 7.89831e-07, 4.13843e-09, 1.41421, -7.89831e-07, 4.16464e-09, 4.13843e-09, 4.13861e-09, 4.13905e-09, 4.13954e-09, 4.14163e-09, 4.67103e-09, 4.14043e-09, 4.19733e-09, 4.26528e-09, 4.1724e-09, 2.51619e-08, 8.28462e-09, 4.14479e-09, 4.13891e-09, 4.41459e-09, 8.07932e-09, 4.13845e-09, 7.59424e-07, 4.13843e-09, 4.36684e-09
0.485282, 0, 1.04385e-06, 9.09871e-09, 1.41421, -1.04385e-06, 9.15375e-09, 9.09871e-09, 9.09909e-09, 9.10003e-09, 9.10104e-09, 9.10543e-09, 1.0217e-08, 9.10292e-09, 9.22183e-09, 9.36505e-09, 9.17004e-09, 5.32401e-08, 1.4528e-08, 9.11206e-09, 9.09973e-09, 9.50883e-09, 1.48339e-08, 9.09875e-09, 9.85992e-07, 9.09871e-09, 9.57829e-09
0.493155, 0, 1.3874e-06, 1.90761e-08, 1.41421, -1.3874e-06, 1.91882e-08, 1.90761e-08, 1.90769e-08, 1.90788e-08, 1.90809e-08, 1.90898e-08, 2.13536e-08, 1.90847e-08, 1.93259e-08, 1.96185e-08, 1.92214e-08, 1.08975e-07, 2.61586e-08, 1.91033e-08, 1.90782e-08, 1.96823e-08, 2.73833e-08, 1.90762e-08, 1.27714e-06, 1.90761e-08, 2.00528e-08
0.501028, 0, 1.86206e-06, 3.8808e-08, 1.41421, -1.86206e-06, 3.90311e-08, 3.8808e-08, 3.88096e-08, 3.88134e-08, 3.88175e-08, 3.88353e-08, 4.33406e-08, 3.88251e-08, 3.93587e-08, 3.98876e-08, 3.90971e-08, 2.17723e-07, 4.80123e-08, 3.88621e-08, 3.88122e-08, 3.96998e-08, 5.07859e-08, 3.88082e-08, 1.65234e-06, 3.8808e-08, 4.07519e-08
0.5089, 0, 2.53538e-06, 7.71663e-08, 1.41421, -2.53538e-06, 7.76017e-08, 7.71663e-08, 7.71693e-08, 7.71768e-08, 7.71848e-08, 7.72195e-08, 8.6011e-08, 7.71996e-08, 7.83031e-08, 7.92729e-08, 7.77305e-08, 4.26292e-07, 8.90833e-08, 7.72719e-08, 7.71744e-08, 7.84714e-08, 9.43362e-08, 7.71667e-08, 2.13875e-06, 7.71663e-08, 8.09595e-08
0.516773, 0, 3.51998e-06, 1.50463e-07, 1.41421, -3.51998e-06, 1.51297e-07, 1.50463e-07, 1.50468e-07, 1.50483e-07, 1.50498e-07, 1.50564e-07, 1.67412e-07, 1.50526e-07, 1.53411e-07, 1.54499e-07, 1.51544e-07, 8.19509e-07, 1.65835e-07, 1.50665e-07, 1.50478e-07, 1.52363e-07, 1.74939e-07, 1.50463e-07, 2.77562e-06, 1.50463e-07, 1.57732e-07
0.524645, 0, 5.00294e-06, 2.88133e-07, 1.41421, -5.00294e-06, 2.89704e-07, 2.88133e-07, 2.88144e-07, 2.8817e-07, 2.88199e-07, 2.88325e-07, 3.20056e-07, 2.88253e-07, 2.94669e-07, 2.95736e-07, 2.90169e-07, 1.54824e-06, 3.07888e-07, 2.88514e-07, 2.88162e-07, 2.90885e-07, 3.2283e-07, 2.88134e-07, 3.62143e-06, 2.88133e-07, 3.01823e-07
0.532518, 0, 7.29783e-06, 5.42313e-07, 1.41421, -7.29783e-06, 5.45223e-07, 5.42313e-07, 5.42333e-07, 5.42383e-07, 5.42436e-07, 5.42668e-07, 6.0143e-07, 5.42535e-07, 5.55846e-07, 5.56393e-07, 5.46083e-07, 2.87585e-06, 5.67609e-07, 5.43019e-07, 5.42367e-07, 5.46278e-07, 5.91217e-07, 5.42315e-07, 4.76581e-06, 5.42313e-07, 5.67666e-07
0.54039, 0, 1.09265e-05, 1.00362e-06, 1.41421, -1.09265e-05, 1.00892e-06, 1.00362e-06, 1.00366e-06, 1.00375e-06, 1.00385e-06, 1.00427e-06, 1.11129e-06, 1.00403e-06, 1.03058e-06, 1.02927e-06, 1.01049e-06, 5.25354e-06, 1.0359e-06, 1.00491e-06, 1.00372e-06, 1.0093e-06, 1.07216e-06, 1.00363e-06, 6.34865e-06, 1.00362e-06, 1.0498e-06
0.548263, 0, 1.67488e-05, 1.82663e-06, 1.41421, -1.67488e-05, 1.83612e-06, 1.82663e-06, 1.82669e-06, 1.82685e-06, 1.82703e-06, 1.82779e-06, 2.01949e-06, 1.82735e-06, 1.87835e-06, 1.87256e-06, 1.83893e-06, 9.43977e-06, 1.86766e-06, 1.82893e-06, 1.8268e-06, 1.83472e-06, 1.92211e-06, 1.82663e-06, 8.59095e-06, 1.82663e-06, 1.90934e-06
0.556136, 0, 2.6166e-05, 3.26998e-06, 1.41421, -2.6166e-05, 3.28671e-06, 3.26998e-06, 3.2701e-06, 3.27039e-06, 3.27069e-06, 3.27203e-06, 3.60985e-06, 3.27126e-06, 3.36795e-06, 3.35093e-06, 3.29166e-06, 1.66856e-05, 3.32197e-06, 3.27404e-06, 3.27029e-06, 3.28145e-06, 3.40228e-06, 3.27e-06, 1.18428e-05, 3.26998e-06, 3.41574e-06
0.564008, 0, 4.14256e-05, 5.75832e-06, 1.41421, -4.14256e-05, 5.78732e-06, 5.75832e-06, 5.75852e-06, 5.75902e-06, 5.75955e-06, 5.76186e-06, 6.3475e-06, 5.76054e-06, 5.94144e-06, 5.89865e-06, 5.7959e-06, 2.90152e-05, 5.82396e-06, 5.76536e-06, 5.75886e-06, 5.77449e-06, 5.94062e-06, 5.75834e-06, 1.66574e-05, 5.75832e-06, 6.011e-06
0.571881, 0, 6.60783e-05, 9.97551e-06, 1.41421, -6.60783e-05, 1.0025e-05, 9.97551e-06, 9.97585e-06, 9.97669e-06, 9.9776e-06, 9.98154e-06, 1.09804e-05, 9.97929e-06, 1.03133e-05, 1.02148e-05, 1.00396e-05, 4.96413e-05, 1.00581e-05, 9.9875e-06, 9.97642e-06, 9.99816e-06, 1.02254e-05, 9.97554e-06, 2.39045e-05, 9.97551e-06, 1.04065e-05
0.579753, 0, 0.000105628, 1.70017e-05, 1.41421, -0.000105628, 1.70847e-05, 1.70017e-05, 1.70022e-05, 1.70037e-05, 1.70052e-05, 1.70118e-05, 1.8688e-05, 1.7008e-05, 1.76164e-05, 1.74033e-05, 1.71092e-05, 8.35651e-05, 1.71053e-05, 1.70218e-05, 1.70032e-05, 1.70333e-05, 1.73424e-05, 1.70017e-05, 3.49283e-05, 1.70017e-05, 1.77249e-05
