   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_804.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup
0.0811564, 0, 3.23424e-18, 0, 1.41421, -3.23424e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.42976e-20, 0, 0, 0, 1.12878e-18, 0, 2.05117e-18, 0, 0
0.0890199, 0, 6.47399e-18, 0, 1.41421, -6.47399e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.08017e-19, 0, 0, 0, 2.28547e-18, 0, 4.0805e-18, 0, 0
0.0968833, 0, 1.2832e-17, 0, 1.41421, -1.2832e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.12749e-19, 0, 0, 0, 4.58239e-18, 0, 8.03688e-18, 0, 0
0.104747, 0, 2.51914e-17, 0, 1.41421, -2.51914e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.14957e-19, 0, 0, 0, 9.10081e-18, 0, 1.56756e-17, 0, 0
0.11261, 0, 4.89936e-17, 0, 1.41421, -4.89936e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.01661e-19, 0, 0, 0, 1.7908e-17, 0, 3.02839e-17, 0, 0
0.120474, 0, 9.44171e-17, 0, 1.41421, -9.44171e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.53431e-18, 0, 0, 0, 3.49219e-17, 0, 5.79609e-17, 0, 0
0.128337, 0, 1.80333e-16, 0, 1.41421, -1.80333e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.90972e-18, 0, 0, 0, 6.75044e-17, 0, 1.09919e-16, 0, 0
0.1362, 0, 3.41422e-16, 0, 1.41421, -3.41422e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.46853e-18, 0, 0, 0, 1.29371e-16, 0, 2.06582e-16, 0, 0
0.144064, 0, 6.40883e-16, 0, 1.41421, -6.40883e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.01869e-17, 0, 0, 0, 2.4587e-16, 0, 3.84826e-16, 0, 0
0.151927, 0, 1.19291e-15, 0, 1.41421, -1.19291e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.88116e-17, 0, 0, 0, 4.63463e-16, 0, 7.10638e-16, 0, 0
0.159791, 0, 2.20217e-15, 0, 1.41421, -2.20217e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.44414e-17, 0, 0, 0, 8.66651e-16, 0, 1.30108e-15, 0, 0
0.167654, 0, 4.03245e-15, 0, 1.41421, -4.03245e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.25255e-17, 0, 0, 0, 1.60792e-15, 0, 2.362e-15, 0, 0
0.175517, 0, 7.3253e-15, 0, 1.41421, -7.3253e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.12566e-16, 0, 0, 0, 2.96038e-15, 0, 4.25236e-15, 0, 0
0.183381, 0, 1.32032e-14, 0, 1.41421, -1.32032e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.00989e-16, 0, 0, 0, 5.40949e-15, 0, 7.59271e-15, 0, 0
0.191244, 0, 2.36148e-14, 0, 1.41421, -2.36148e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.55958e-16, 0, 0, 0, 9.81194e-15, 0, 1.34469e-14, 0, 0
0.199108, 0, 4.19176e-14, 0, 1.41421, -4.19176e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.2535e-16, 0, 0, 0, 1.76686e-14, 0, 2.36237e-14, 0, 0
0.206971, 0, 7.38521e-14, 0, 1.41421, -7.38521e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.08988e-15, 0, 0, 0, 3.159e-14, 0, 4.11722e-14, 0, 0
0.214835, 0, 1.29162e-13, 0, 1.41421, -1.29162e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.88454e-15, 0, 0, 0, 5.60863e-14, 0, 7.11912e-14, 0, 0
0.222698, 0, 2.24264e-13, 0, 1.41421, -2.24264e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.23316e-15, 0, 0, 0, 9.88948e-14, 0, 1.22136e-13, 0, 0
0.230561, 0, 3.86635e-13, 0, 1.41421, -3.86635e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.50396e-15, 0, 0, 0, 1.73215e-13, 0, 2.07916e-13, 0, 0
0.238425, 0, 6.6191e-13, 0, 1.41421, -6.6191e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.29767e-15, 0, 0, 0, 3.01393e-13, 0, 3.51219e-13, 0, 0
0.246288, 0, 1.1254e-12, 0, 1.41421, -1.1254e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.55866e-14, 0, 0, 0, 5.21043e-13, 0, 5.88767e-13, 0, 0
0.254152, 0, 1.90053e-12, 0, 1.41421, -1.90053e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.59316e-14, 0, 0, 0, 8.95093e-13, 0, 9.79503e-13, 0, 0
0.262015, 0, 3.18829e-12, 0, 1.41421, -3.18829e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.28183e-14, 0, 0, 0, 1.5282e-12, 0, 1.61727e-12, 0, 0
0.269879, 0, 5.31398e-12, 0, 1.41421, -5.31398e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.01738e-14, 0, 0, 0, 2.59347e-12, 0, 2.65033e-12, 0, 0
0.277742, 0, 8.80078e-12, 0, 1.41421, -8.80078e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.14152e-13, 0, 0, 0, 4.37571e-12, 0, 4.31092e-12, 0, 0
0.285605, 0, 1.44856e-11, 0, 1.41421, -1.44856e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.84324e-13, 0, 0, 0, 7.34118e-12, 0, 6.96011e-12, 0, 0
0.293469, 0, 2.36997e-11, 0, 1.41421, -2.36997e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.95449e-13, 0, 0, 0, 1.22497e-11, 0, 1.11546e-11, 0, 0
0.301332, 0, 3.85503e-11, 0, 1.41421, -3.85503e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.70123e-13, 0, 0, 0, 2.03343e-11, 0, 1.77459e-11, 0, 0
0.309196, 0, 6.23574e-11, 3.64338e-43, 1.41421, -6.23574e-11, 3.64338e-43, 0, 3.64338e-43, 3.64338e-43, 3.64338e-43, 3.64338e-43, 3.64338e-43, 3.64338e-43, 3.64338e-43, 3.64338e-43, 3.64338e-43, 7.42653e-13, 3.64338e-43, 3.64338e-43, 3.64338e-43, 3.35883e-11, 3.64338e-43, 2.80264e-11, 3.64338e-43, 3.64338e-43
0.317059, 0, 1.00439e-10, 3.85413e-41, 1.41421, -1.00439e-10, 3.85413e-41, 0, 3.85413e-41, 3.85413e-41, 3.85413e-41, 3.85413e-41, 3.85413e-41, 3.85413e-41, 3.85413e-41, 3.85413e-41, 3.85413e-41, 1.16499e-12, 3.85413e-41, 3.85413e-41, 3.85413e-41, 5.53232e-11, 3.85413e-41, 4.39506e-11, 3.85413e-41, 3.85413e-41
0.324922, 0, 1.60787e-10, 4.92143e-40, 1.41421, -1.60787e-10, 4.92143e-40, 0, 4.92143e-40, 4.92143e-40, 4.92143e-40, 4.92143e-40, 4.92143e-40, 4.92143e-40, 4.92143e-40, 4.92143e-40, 4.92143e-40, 1.81403e-12, 4.92143e-40, 4.92143e-40, 4.92143e-40, 9.05631e-11, 4.92143e-40, 6.84103e-11, 4.92143e-40, 4.92143e-40
0.332786, 0, 2.56177e-10, 5.61581e-39, 1.41421, -2.56177e-10, 5.61581e-39, 0, 5.61581e-39, 5.61581e-39, 5.61581e-39, 5.61581e-39, 5.61581e-39, 5.61581e-39, 5.61581e-39, 5.61581e-39, 5.61581e-39, 2.80465e-12, 5.61581e-39, 5.61581e-39, 5.61581e-39, 1.47653e-10, 5.61581e-39, 1.05719e-10, 5.61581e-39, 5.61581e-39
0.340649, 0, 4.06361e-10, 5.79473e-38, 1.41421, -4.06361e-10, 5.79473e-38, 0, 5.79473e-38, 5.79473e-38, 5.79473e-38, 5.79473e-38, 5.79473e-38, 5.79473e-38, 5.79473e-38, 5.79473e-38, 5.79473e-38, 4.30578e-12, 5.79473e-38, 5.79473e-38, 5.79473e-38, 2.39844e-10, 5.79473e-38, 1.62211e-10, 5.79473e-38, 5.79473e-38
0.348513, 0, 6.41982e-10, 5.42956e-37, 1.41421, -6.41982e-10, 5.42956e-37, 0, 5.42956e-37, 5.42956e-37, 5.42956e-37, 5.42956e-37, 5.42956e-37, 5.42956e-37, 5.42956e-37, 5.42956e-37, 5.42956e-37, 6.56431e-12, 5.42956e-37, 5.42956e-37, 5.42956e-37, 3.88294e-10, 5.42956e-37, 2.47124e-10, 5.42956e-37, 5.42956e-37
0.356376, 0, 1.01051e-09, 4.6516e-36, 1.41421, -1.01051e-09, 4.6516e-36, 0, 4.6516e-36, 4.6516e-36, 4.6516e-36, 4.6516e-36, 4.6516e-36, 4.6516e-36, 4.6516e-36, 4.6516e-36, 4.6516e-36, 9.93839e-12, 4.6516e-36, 4.6516e-36, 4.6516e-36, 6.26743e-10, 4.6516e-36, 3.73832e-10, 4.6516e-36, 4.6516e-36
0.36424, 0, 1.58544e-09, 3.65703e-35, 1.41421, -1.58544e-09, 3.65703e-35, 0, 3.65703e-35, 3.65703e-35, 3.65703e-35, 3.65703e-35, 3.65703e-35, 3.65703e-35, 3.65703e-35, 3.65703e-35, 3.65703e-35, 1.49438e-11, 3.65703e-35, 3.65703e-35, 3.65703e-35, 1.00895e-09, 3.65703e-35, 5.61542e-10, 3.65703e-35, 3.65703e-35
0.372103, 0, 2.48042e-09, 2.6502e-34, 1.41421, -2.48042e-09, 2.6502e-34, 0, 2.6502e-34, 2.6502e-34, 2.6502e-34, 2.6502e-34, 2.6502e-34, 2.6502e-34, 2.6502e-34, 2.6502e-34, 2.6502e-34, 2.23181e-11, 2.6502e-34, 2.6502e-34, 2.6502e-34, 1.62048e-09, 2.6502e-34, 8.37624e-10, 2.6502e-34, 2.6502e-34
0.379966, 0, 3.87135e-09, 1.78138e-33, 1.41421, -3.87135e-09, 1.78138e-33, 0, 1.78138e-33, 1.78138e-33, 1.78138e-33, 1.78138e-33, 1.78138e-33, 1.78138e-33, 1.78138e-33, 1.78138e-33, 1.78138e-33, 3.31083e-11, 1.78138e-33, 1.78138e-33, 1.78138e-33, 2.59746e-09, 1.78138e-33, 1.24079e-09, 1.78138e-33, 1.78138e-33
0.38783, 0, 6.03033e-09, 1.00087e-32, 1.41421, -6.03033e-09, 1.00087e-32, 0, 1.00087e-32, 1.00087e-32, 1.00087e-32, 1.00087e-32, 1.00087e-32, 1.00087e-32, 1.00087e-32, 1.00087e-32, 1.00087e-32, 4.87903e-11, 1.00087e-32, 1.00087e-32, 1.00087e-32, 4.15619e-09, 1.00087e-32, 1.82535e-09, 1.00087e-32, 1.00087e-32
0.395693, 0, 9.3785e-09, 5.82025e-32, 1.41421, -9.3785e-09, 5.82025e-32, 0, 5.82025e-32, 5.82025e-32, 5.82025e-32, 5.82025e-32, 5.82025e-32, 5.82025e-32, 5.82025e-32, 5.82025e-32, 5.82025e-32, 7.14311e-11, 5.82025e-32, 5.82025e-32, 5.82025e-32, 6.6401e-09, 5.82025e-32, 2.66697e-09, 5.82025e-32, 5.82025e-32
0.403557, 0, 1.45678e-08, 3.01049e-31, 1.41421, -1.45678e-08, 3.01049e-31, 0, 3.01049e-31, 3.01049e-31, 3.01049e-31, 3.01049e-31, 3.01049e-31, 3.01049e-31, 3.01049e-31, 3.01049e-31, 3.01049e-31, 1.03905e-10, 3.01049e-31, 3.01049e-31, 3.01049e-31, 1.05937e-08, 3.01049e-31, 3.87018e-09, 3.01049e-31, 3.01049e-31
0.41142, 0, 2.26073e-08, 1.54096e-30, 1.41421, -2.26073e-08, 1.54096e-30, 0, 1.54096e-30, 1.54096e-30, 1.54096e-30, 1.54096e-30, 1.54096e-30, 1.54096e-30, 1.54096e-30, 1.54096e-30, 1.54096e-30, 1.50186e-10, 1.54096e-30, 1.54096e-30, 1.54096e-30, 1.68787e-08, 1.54096e-30, 5.57841e-09, 1.54096e-30, 1.54096e-30
0.419284, 0, 3.50583e-08, 7.56277e-30, 1.41421, -3.50583e-08, 7.56277e-30, 0, 7.56277e-30, 7.56277e-30, 7.56277e-30, 7.56277e-30, 7.56277e-30, 7.56277e-30, 7.56277e-30, 7.56277e-30, 7.56277e-30, 2.1573e-10, 7.56277e-30, 7.56277e-30, 7.56277e-30, 2.68557e-08, 7.56277e-30, 7.98693e-09, 7.56277e-30, 7.56277e-30
0.427147, 0, 5.43338e-08, 3.51952e-29, 1.41421, -5.43338e-08, 3.51952e-29, 0, 3.51952e-29, 3.51952e-29, 3.51952e-29, 3.51952e-29, 3.51952e-29, 3.51952e-29, 3.51952e-29, 3.51952e-29, 3.51952e-29, 3.0798e-10, 3.51952e-29, 3.51952e-29, 3.51952e-29, 4.26662e-08, 3.51952e-29, 1.13596e-08, 3.51952e-29, 3.51952e-29
0.43501, 0, 8.41568e-08, 1.59085e-28, 1.41421, -8.41568e-08, 1.59085e-28, 0, 1.59085e-28, 1.59085e-28, 1.59085e-28, 1.59085e-28, 1.59085e-28, 1.59085e-28, 1.59085e-28, 1.59085e-28, 1.59085e-28, 4.3704e-10, 1.59085e-28, 1.59085e-28, 1.59085e-28, 6.76694e-08, 1.59085e-28, 1.60503e-08, 1.59085e-28, 1.59085e-28
0.442874, 0, 1.30258e-07, 6.90525e-28, 1.41421, -1.30258e-07, 6.90525e-28, 0, 6.90525e-28, 6.90525e-28, 6.90525e-28, 6.90525e-28, 6.90525e-28, 6.90525e-28, 6.90525e-28, 6.90525e-28, 6.90525e-28, 6.16531e-10, 6.90525e-28, 6.90525e-28, 6.90525e-28, 1.07111e-07, 6.90525e-28, 2.25306e-08, 6.90525e-28, 6.90525e-28
0.450737, 0, 2.01427e-07, 2.86129e-27, 1.41421, -2.01427e-07, 2.86129e-27, 0, 2.86129e-27, 2.86129e-27, 2.86129e-27, 2.86129e-27, 2.86129e-27, 2.86129e-27, 2.86129e-27, 2.86129e-27, 2.86129e-27, 8.64727e-10, 2.86129e-27, 2.86129e-27, 2.86129e-27, 1.69139e-07, 2.86129e-27, 3.14236e-08, 2.86129e-27, 2.86129e-27
0.458601, 0, 3.11095e-07, 1.13215e-26, 1.41421, -3.11095e-07, 1.13215e-26, 0, 1.13215e-26, 1.13215e-26, 1.13215e-26, 1.13215e-26, 1.13215e-26, 1.13215e-26, 1.13215e-26, 1.13215e-26, 1.13215e-26, 1.20599e-09, 1.13215e-26, 1.13215e-26, 1.13215e-26, 2.66341e-07, 1.13215e-26, 4.35472e-08, 1.13215e-26, 1.13215e-26
0.466464, 0, 4.79677e-07, 4.281e-26, 1.41421, -4.79677e-07, 4.281e-26, 0, 4.281e-26, 4.281e-26, 4.281e-26, 4.281e-26, 4.281e-26, 4.281e-26, 4.281e-26, 4.281e-26, 4.281e-26, 1.67265e-09, 4.281e-26, 4.281e-26, 4.281e-26, 4.18036e-07, 4.281e-26, 5.99677e-08, 4.281e-26, 4.281e-26
0.474327, 0, 7.38026e-07, 1.54942e-25, 1.41421, -7.38026e-07, 1.54942e-25, 0, 1.54942e-25, 1.54942e-25, 1.54942e-25, 1.54942e-25, 1.54942e-25, 1.54942e-25, 1.54942e-25, 1.54942e-25, 1.54942e-25, 2.30735e-09, 1.54942e-25, 1.54942e-25, 1.54942e-25, 6.53655e-07, 1.54942e-25, 8.20644e-08, 1.54942e-25, 1.54942e-25
0.482191, 0, 1.13247e-06, 5.41226e-25, 1.41421, -1.13247e-06, 5.41226e-25, 0, 5.41226e-25, 5.41226e-25, 5.41226e-25, 5.41226e-25, 5.41226e-25, 5.41226e-25, 5.41226e-25, 5.41226e-25, 5.41226e-25, 3.16606e-09, 5.41226e-25, 5.41226e-25, 5.41226e-25, 1.0177e-06, 5.41226e-25, 1.1161e-07, 5.41226e-25, 5.41226e-25
0.490054, 0, 1.73303e-06, 8.91958e-11, 1.41421, -1.73303e-06, 1.29067e-10, 8.91958e-11, 8.92051e-11, 1.26516e-10, 4.01711e-10, 1.0255e-10, 3.3468e-10, 1.41289e-10, 1.70038e-10, 9.3937e-11, 1.43671e-10, 4.41112e-09, 9.245e-11, 8.92493e-11, 8.92495e-11, 1.57698e-06, 8.91976e-11, 1.50975e-07, 8.91958e-11, 8.91958e-11
0.497918, 0, 2.64213e-06, 2.90485e-10, 1.41421, -2.64213e-06, 4.22822e-10, 2.90485e-10, 2.90515e-10, 4.14354e-10, 1.32776e-09, 3.3481e-10, 1.10528e-09, 4.63388e-10, 5.58811e-10, 3.06221e-10, 4.71295e-10, 6.16031e-09, 3.01286e-10, 2.90662e-10, 2.91744e-10, 2.4307e-06, 2.9049e-10, 2.03055e-07, 2.90485e-10, 2.90485e-10
0.505781, 0, 4.01108e-06, 7.38611e-10, 1.41421, -4.01108e-06, 1.07959e-09, 7.38611e-10, 7.38691e-10, 1.05777e-09, 3.41125e-09, 8.52819e-10, 2.838e-09, 1.18411e-09, 1.42998e-09, 7.79158e-10, 1.20449e-09, 8.671e-09, 7.66441e-10, 7.39069e-10, 7.42737e-10, 3.725e-06, 7.38626e-10, 2.71667e-07, 7.38611e-10, 7.38611e-10
0.513645, 0, 6.06071e-06, 1.71892e-09, 1.41421, -6.06071e-06, 2.51938e-09, 1.71892e-09, 1.71911e-09, 2.46816e-09, 7.99301e-09, 1.98703e-09, 6.64729e-09, 2.76475e-09, 3.34192e-09, 1.8141e-09, 2.81257e-09, 1.23861e-08, 1.78425e-09, 1.72e-09, 1.72984e-09, 5.67313e-06, 1.71896e-09, 3.61681e-07, 1.71892e-09, 1.71892e-09
0.521508, 0, 9.11102e-06, 3.82368e-09, 1.41421, -9.11102e-06, 5.61306e-09, 3.82368e-09, 3.82409e-09, 5.49856e-09, 1.78491e-08, 4.42302e-09, 1.48408e-08, 6.16157e-09, 7.45182e-09, 4.03646e-09, 6.26849e-09, 1.80991e-08, 3.96972e-09, 3.82608e-09, 3.84992e-09, 8.58318e-06, 3.82376e-09, 4.79489e-07, 3.82368e-09, 3.82368e-09
0.529371, 0, 1.36418e-05, 8.24638e-09, 1.41421, -1.36418e-05, 1.21172e-08, 8.24638e-09, 8.24728e-09, 1.18695e-08, 3.85866e-08, 9.54289e-09, 3.2079e-08, 1.33038e-08, 1.60949e-08, 8.70667e-09, 1.35351e-08, 2.72595e-08, 8.56231e-09, 8.25158e-09, 8.30607e-09, 1.29154e-05, 8.24655e-09, 6.33593e-07, 8.24638e-09, 8.24638e-09
0.537235, 0, 2.02948e-05, 1.73375e-08, 1.41421, -2.02948e-05, 2.5494e-08, 1.73375e-08, 1.73394e-08, 2.49721e-08, 8.12695e-08, 2.00695e-08, 6.75569e-08, 2.79943e-08, 3.38756e-08, 1.83074e-08, 2.84817e-08, 4.25413e-08, 1.80032e-08, 1.73484e-08, 1.74682e-08, 1.92786e-05, 1.73379e-08, 8.35618e-07, 1.73375e-08, 1.73375e-08
0.545098, 0, 3.00247e-05, 3.562e-08, 1.41421, -3.00247e-05, 5.24103e-08, 3.562e-08, 3.56239e-08, 5.13359e-08, 1.67225e-07, 4.12437e-08, 1.38997e-07, 5.75571e-08, 6.96639e-08, 3.76165e-08, 5.85604e-08, 6.88741e-08, 3.69904e-08, 3.56425e-08, 3.58981e-08, 2.85694e-05, 3.56207e-08, 1.10198e-06, 3.562e-08, 3.562e-08
0.552962, 0, 4.41743e-05, 7.15955e-08, 1.41421, -4.41743e-05, 1.05406e-07, 7.15955e-08, 7.16034e-08, 1.03243e-07, 3.36609e-07, 8.29202e-08, 2.79767e-07, 1.15771e-07, 1.4015e-07, 7.5616e-08, 1.17791e-07, 1.15269e-07, 7.43551e-08, 7.16409e-08, 7.21725e-08, 4.20293e-05, 7.1597e-08, 1.4567e-06, 7.15955e-08, 7.15955e-08
0.560825, 0, 6.46443e-05, 1.4087e-07, 1.41421, -6.46443e-05, 2.07518e-07, 1.4087e-07, 1.40886e-07, 2.03254e-07, 6.63267e-07, 1.63194e-07, 5.51219e-07, 2.27949e-07, 2.76006e-07, 1.48796e-07, 2.31931e-07, 1.97965e-07, 1.4631e-07, 1.4096e-07, 1.4204e-07, 6.13799e-05, 1.40873e-07, 1.9361e-06, 1.4087e-07, 1.4087e-07
0.568688, 0, 9.41211e-05, 2.71423e-07, 1.41421, -9.41211e-05, 4.00077e-07, 2.71423e-07, 2.71453e-07, 3.91845e-07, 1.27984e-06, 3.14515e-07, 1.06354e-06, 4.39515e-07, 5.32282e-07, 2.86721e-07, 4.47202e-07, 3.45728e-07, 2.81923e-07, 2.71595e-07, 2.73744e-07, 8.89959e-05, 2.71428e-07, 2.59654e-06, 2.71423e-07, 2.71423e-07
0.576552, 0, 0.000136401, 5.12227e-07, 1.41421, -0.000136401, 7.55489e-07, 5.12227e-07, 5.12283e-07, 7.39923e-07, 2.41895e-06, 5.93706e-07, 2.00998e-06, 8.30058e-07, 1.00546e-06, 5.41153e-07, 8.44593e-07, 6.08503e-07, 5.32081e-07, 5.12553e-07, 5.16738e-07, 0.000128136, 5.12237e-07, 3.52714e-06, 5.12227e-07, 5.12227e-07
0.584415, 0, 0.000196854, 9.46996e-07, 1.41421, -0.000196854, 1.39763e-06, 9.46996e-07, 9.47101e-07, 1.36879e-06, 4.4791e-06, 1.09793e-06, 3.7215e-06, 1.53576e-06, 1.86069e-06, 1.00058e-06, 1.56269e-06, 1.0712e-06, 9.83775e-07, 9.476e-07, 9.55586e-07, 0.00018326, 9.47015e-07, 4.86979e-06, 9.46996e-07, 9.46996e-07
0.592279, 0, 0.000283086, 1.7154e-06, 1.41421, -0.000283086, 2.53335e-06, 1.7154e-06, 1.71559e-06, 2.48101e-06, 8.12659e-06, 1.98937e-06, 6.75146e-06, 2.78408e-06, 3.37387e-06, 1.81266e-06, 2.83295e-06, 1.87497e-06, 1.78216e-06, 1.7165e-06, 1.73143e-06, 0.000260461, 1.71544e-06, 6.85043e-06, 1.7154e-06, 1.7154e-06
0.600142, 0, 0.000405884, 3.04494e-06, 1.41421, -0.000405884, 4.49992e-06, 3.04494e-06, 3.04528e-06, 4.40682e-06, 1.44493e-05, 3.53228e-06, 1.20032e-05, 4.94592e-06, 5.99504e-06, 3.21796e-06, 5.03286e-06, 3.24914e-06, 3.1637e-06, 3.0469e-06, 3.07428e-06, 0.00036807, 3.04501e-06, 9.82588e-06, 3.04494e-06, 3.04494e-06
0.608006, 0, 0.000580556, 5.29725e-06, 1.41421, -0.000580556, 7.83397e-06, 5.29725e-06, 5.29784e-06, 7.67165e-06, 2.51805e-05, 6.14691e-06, 2.09157e-05, 8.61158e-06, 1.04407e-05, 5.5989e-06, 8.76315e-06, 5.55756e-06, 5.50429e-06, 5.30066e-06, 5.3499e-06, 0.000517487, 5.29736e-06, 1.43544e-05, 5.29725e-06, 5.29725e-06
0.615869, 0, 0.000828802, 9.03323e-06, 1.41421, -0.000828802, 1.33687e-05, 9.03323e-06, 9.03424e-06, 1.30913e-05, 4.30156e-05, 1.04854e-05, 3.57268e-05, 1.46977e-05, 1.78239e-05, 9.54877e-06, 1.49568e-05, 9.36392e-06, 9.38709e-06, 9.03905e-06, 9.12589e-06, 0.000724344, 9.03342e-06, 2.12907e-05, 9.03323e-06, 9.03323e-06
0.623732, 0, 0.00118128, 1.51014e-05, 1.41421, -0.00118128, 2.23662e-05, 1.51014e-05, 1.51031e-05, 2.19013e-05, 7.20436e-05, 1.75347e-05, 5.98302e-05, 2.45931e-05, 2.98314e-05, 1.59653e-05, 2.50272e-05, 1.55202e-05, 1.56943e-05, 1.51112e-05, 1.52614e-05, 0.0010101, 1.51017e-05, 3.1925e-05, 1.51014e-05, 1.51014e-05
0.631596, 0, 0.00168109, 2.47534e-05, 1.41421, -0.00168109, 3.66898e-05, 2.47534e-05, 2.47562e-05, 3.5926e-05, 0.000118313, 2.87514e-05, 9.82453e-05, 4.03488e-05, 4.89556e-05, 2.61728e-05, 4.1062e-05, 2.52821e-05, 2.57276e-05, 2.47694e-05, 2.50245e-05, 0.00140421, 2.47539e-05, 4.8158e-05, 2.47534e-05, 2.47534e-05
