   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_833.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.327394, 0, 7.30336e-12, 0, 1.41421, -7.30336e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.65407e-12, 0, 4.64928e-12, 0, 0, 0
0.335254, 0, 1.26331e-11, 0, 1.41421, -1.26331e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.69463e-12, 0, 7.93848e-12, 0, 0, 0
0.343114, 0, 2.16704e-11, 7.95938e-43, 1.41421, -2.16704e-11, 7.95938e-43, 0, 7.95938e-43, 7.95938e-43, 7.95938e-43, 7.95938e-43, 7.95938e-43, 7.95938e-43, 7.95938e-43, 7.95938e-43, 7.95938e-43, 7.95938e-43, 7.95938e-43, 7.95938e-43, 8.24335e-12, 7.95938e-43, 1.3427e-11, 7.95938e-43, 7.95938e-43, 7.95938e-43
0.350974, 0, 3.68715e-11, 1.36402e-41, 1.41421, -3.68715e-11, 1.36402e-41, 0, 1.36402e-41, 1.36402e-41, 1.36402e-41, 1.36402e-41, 1.36402e-41, 1.36402e-41, 1.36402e-41, 1.36402e-41, 1.36402e-41, 1.36402e-41, 1.36402e-41, 1.36402e-41, 1.43737e-11, 1.36402e-41, 2.24978e-11, 1.36402e-41, 1.36402e-41, 1.36402e-41
0.358834, 0, 6.22446e-11, 1.91918e-40, 1.41421, -6.22446e-11, 1.91918e-40, 0, 1.91918e-40, 1.91918e-40, 1.91918e-40, 1.91918e-40, 1.91918e-40, 1.91918e-40, 1.91918e-40, 1.91918e-40, 1.91918e-40, 1.91918e-40, 1.91918e-40, 1.91918e-40, 2.48985e-11, 1.91918e-40, 3.73461e-11, 1.91918e-40, 1.91918e-40, 1.91918e-40
0.366694, 0, 1.04287e-10, 2.39851e-39, 1.41421, -1.04287e-10, 2.39851e-39, 0, 2.39851e-39, 2.39851e-39, 2.39851e-39, 2.39851e-39, 2.39851e-39, 2.39851e-39, 2.39851e-39, 2.39851e-39, 2.39851e-39, 2.39851e-39, 2.39851e-39, 2.39851e-39, 4.2865e-11, 2.39851e-39, 6.1422e-11, 2.39851e-39, 2.39851e-39, 2.39851e-39
0.374554, 0, 1.73472e-10, 2.68226e-38, 1.41421, -1.73472e-10, 2.68226e-38, 0, 2.68226e-38, 2.68226e-38, 2.68226e-38, 2.68226e-38, 2.68226e-38, 2.68226e-38, 2.68226e-38, 2.68226e-38, 2.68226e-38, 2.68226e-38, 2.68226e-38, 2.68226e-38, 7.33798e-11, 2.68226e-38, 1.00093e-10, 2.68226e-38, 2.68226e-38, 2.68226e-38
0.382414, 0, 2.86821e-10, 9.65417e-37, 1.41421, -2.86821e-10, 9.65417e-37, 0, 9.65417e-37, 9.65417e-37, 9.65417e-37, 9.65417e-37, 9.65417e-37, 9.65417e-37, 9.65417e-37, 9.65417e-37, 9.65417e-37, 9.65417e-37, 9.65417e-37, 9.65417e-37, 1.25179e-10, 9.65417e-37, 1.61642e-10, 9.65417e-37, 9.65417e-37, 9.65417e-37
0.390275, 0, 4.70895e-10, 8.17714e-36, 1.41421, -4.70895e-10, 8.17714e-36, 0, 8.17714e-36, 8.17714e-36, 8.17714e-36, 8.17714e-36, 8.17714e-36, 8.17714e-36, 8.17714e-36, 8.17714e-36, 8.17714e-36, 8.17714e-36, 8.17714e-36, 8.17714e-36, 2.12249e-10, 8.17714e-36, 2.58646e-10, 8.17714e-36, 8.17714e-36, 8.17714e-36
0.398135, 0, 7.68639e-10, 6.367e-35, 1.41421, -7.68639e-10, 6.367e-35, 0, 6.367e-35, 6.367e-35, 6.367e-35, 6.367e-35, 6.367e-35, 6.367e-35, 6.367e-35, 6.367e-35, 6.367e-35, 6.367e-35, 6.367e-35, 6.367e-35, 3.58492e-10, 6.367e-35, 4.10148e-10, 6.367e-35, 6.367e-35, 6.367e-35
0.405995, 0, 1.24815e-09, 4.49518e-34, 1.41421, -1.24815e-09, 4.49518e-34, 0, 4.49518e-34, 4.49518e-34, 4.49518e-34, 4.49518e-34, 4.49518e-34, 4.49518e-34, 4.49518e-34, 4.49518e-34, 4.49518e-34, 4.49518e-34, 4.49518e-34, 4.49518e-34, 6.03555e-10, 4.49518e-34, 6.44595e-10, 4.49518e-34, 4.49518e-34, 4.49518e-34
0.413855, 0, 2.01767e-09, 3.09202e-33, 1.41421, -2.01767e-09, 3.09202e-33, 0, 3.09202e-33, 3.09202e-33, 3.09202e-33, 3.09202e-33, 3.09202e-33, 3.09202e-33, 3.09202e-33, 3.09202e-33, 3.09202e-33, 3.09202e-33, 3.09202e-33, 3.09202e-33, 1.01357e-09, 3.09202e-33, 1.0041e-09, 3.09202e-33, 3.09202e-33, 3.09202e-33
0.421715, 0, 3.24929e-09, 1.7549e-32, 1.41421, -3.24929e-09, 1.7549e-32, 0, 1.7549e-32, 1.7549e-32, 1.7549e-32, 1.7549e-32, 1.7549e-32, 1.7549e-32, 1.7549e-32, 1.7549e-32, 1.7549e-32, 1.7549e-32, 1.7549e-32, 1.7549e-32, 1.69891e-09, 1.7549e-32, 1.55039e-09, 1.7549e-32, 1.7549e-32, 1.7549e-32
0.429575, 0, 5.21706e-09, 9.39902e-32, 1.41421, -5.21706e-09, 9.39902e-32, 0, 9.39902e-32, 9.39902e-32, 9.39902e-32, 9.39902e-32, 9.39902e-32, 9.39902e-32, 9.39902e-32, 9.39902e-32, 9.39902e-32, 9.39902e-32, 9.39902e-32, 9.39902e-32, 2.84401e-09, 9.39902e-32, 2.37306e-09, 9.39902e-32, 9.39902e-32, 9.39902e-32
0.437435, 0, 8.35825e-09, 5.05265e-31, 1.41421, -8.35825e-09, 5.05265e-31, 0, 5.05265e-31, 5.05265e-31, 5.05265e-31, 5.05265e-31, 5.05265e-31, 5.05265e-31, 5.05265e-31, 5.05265e-31, 5.05265e-31, 5.05265e-31, 5.05265e-31, 5.05265e-31, 4.7573e-09, 5.05265e-31, 3.60095e-09, 5.05265e-31, 5.05265e-31, 5.05265e-31
0.445295, 0, 1.33722e-08, 2.62244e-30, 1.41421, -1.33722e-08, 2.62244e-30, 0, 2.62244e-30, 2.62244e-30, 2.62244e-30, 2.62244e-30, 2.62244e-30, 2.62244e-30, 2.62244e-30, 2.62244e-30, 2.62244e-30, 2.62244e-30, 2.62244e-30, 2.62244e-30, 7.9547e-09, 2.62244e-30, 5.41751e-09, 2.62244e-30, 2.62244e-30, 2.62244e-30
0.453155, 0, 2.13806e-08, 1.29373e-29, 1.41421, -2.13806e-08, 1.29373e-29, 0, 1.29373e-29, 1.29373e-29, 1.29373e-29, 1.29373e-29, 1.29373e-29, 1.29373e-29, 1.29373e-29, 1.29373e-29, 1.29373e-29, 1.29373e-29, 1.29373e-29, 1.29373e-29, 1.32991e-08, 1.29373e-29, 8.08152e-09, 1.29373e-29, 1.29373e-29, 1.29373e-29
0.461015, 0, 3.41862e-08, 6.07488e-29, 1.41421, -3.41862e-08, 6.07488e-29, 0, 6.07488e-29, 6.07488e-29, 6.07488e-29, 6.07488e-29, 6.07488e-29, 6.07488e-29, 6.07488e-29, 6.07488e-29, 6.07488e-29, 6.07488e-29, 6.07488e-29, 6.07488e-29, 2.22316e-08, 6.07488e-29, 1.19546e-08, 6.07488e-29, 6.07488e-29, 6.07488e-29
0.468875, 0, 5.46912e-08, 2.75943e-28, 1.41421, -5.46912e-08, 2.75943e-28, 0, 2.75943e-28, 2.75943e-28, 2.75943e-28, 2.75943e-28, 2.75943e-28, 2.75943e-28, 2.75943e-28, 2.75943e-28, 2.75943e-28, 2.75943e-28, 2.75943e-28, 2.75943e-28, 3.71536e-08, 2.75943e-28, 1.75376e-08, 2.75943e-28, 2.75943e-28, 2.75943e-28
0.476735, 0, 8.75701e-08, 1.20152e-27, 1.41421, -8.75701e-08, 1.20152e-27, 0, 1.20152e-27, 1.20152e-27, 1.20152e-27, 1.20152e-27, 1.20152e-27, 1.20152e-27, 1.20152e-27, 1.20152e-27, 1.20152e-27, 1.20152e-27, 1.20152e-27, 1.20152e-27, 6.20529e-08, 1.20152e-27, 2.55172e-08, 1.20152e-27, 1.20152e-27, 1.20152e-27
0.484596, 0, 1.40346e-07, 4.99603e-27, 1.41421, -1.40346e-07, 4.99603e-27, 0, 4.99603e-27, 4.99603e-27, 4.99603e-27, 4.99603e-27, 4.99603e-27, 4.99603e-27, 4.99603e-27, 4.99603e-27, 4.99603e-27, 4.99603e-27, 4.99603e-27, 4.99603e-27, 1.03519e-07, 4.99603e-27, 3.68272e-08, 4.99603e-27, 4.99603e-27, 4.99603e-27
0.492456, 0, 2.25103e-07, 1.98562e-26, 1.41421, -2.25103e-07, 1.98562e-26, 0, 1.98562e-26, 1.98562e-26, 1.98562e-26, 1.98562e-26, 1.98562e-26, 1.98562e-26, 1.98562e-26, 1.98562e-26, 1.98562e-26, 1.98562e-26, 1.98562e-26, 1.98562e-26, 1.72377e-07, 1.98562e-26, 5.27258e-08, 1.98562e-26, 1.98562e-26, 1.98562e-26
0.500316, 0, 3.61175e-07, 7.5505e-26, 1.41421, -3.61175e-07, 7.5505e-26, 0, 7.5505e-26, 7.5505e-26, 7.5505e-26, 7.5505e-26, 7.5505e-26, 7.92459e-14, 7.5505e-26, 7.5505e-26, 7.5505e-26, 7.5505e-26, 7.5505e-26, 7.5505e-26, 2.86282e-07, 7.5505e-26, 7.48924e-08, 7.5505e-26, 7.5505e-26, 7.5505e-26
0.508176, 0, 5.79347e-07, 2.75158e-25, 1.41421, -5.79347e-07, 2.75158e-25, 0, 2.75158e-25, 2.75158e-25, 2.75158e-25, 2.75158e-25, 2.75158e-25, 2.84453e-13, 2.75158e-25, 2.75158e-25, 2.75158e-25, 2.75158e-25, 2.75158e-25, 2.75158e-25, 4.73796e-07, 2.75158e-25, 1.05551e-07, 2.75158e-25, 2.75158e-25, 2.75158e-25
0.516036, 0, 9.29235e-07, 9.70557e-25, 1.41421, -9.29235e-07, 4.18969e-11, 0, 3.8384e-11, 3.25076e-10, 1.44733e-11, 2.56915e-10, 6.64674e-11, 4.48965e-12, 8.55969e-11, 7.44667e-12, 6.60556e-11, 3.18501e-12, 8.16873e-14, 2.73516e-14, 7.80687e-07, 1.24784e-15, 1.47635e-07, 9.70557e-25, 9.70557e-25, 2.53369e-12
0.523896, 0, 1.48791e-06, 1.06722e-10, 1.41421, -1.48791e-06, 2.56318e-10, 1.06722e-10, 2.43775e-10, 1.26743e-09, 1.584e-10, 1.02406e-09, 3.4405e-10, 1.21942e-10, 4.12353e-10, 1.33311e-10, 3.42579e-10, 1.18095e-10, 1.07014e-10, 1.07044e-10, 1.2797e-06, 1.06727e-10, 2.05056e-07, 1.06722e-10, 1.06722e-10, 1.15769e-10
0.531756, 0, 2.37635e-06, 3.74727e-10, 1.41421, -2.37635e-06, 7.91416e-10, 3.74727e-10, 7.56478e-10, 3.6078e-09, 5.18672e-10, 2.9299e-09, 1.03578e-09, 4.1639e-10, 1.22604e-09, 4.48789e-10, 1.03169e-09, 4.06404e-10, 3.7554e-10, 3.76071e-10, 2.08484e-06, 3.7474e-10, 2.82804e-07, 3.74727e-10, 3.74727e-10, 3.99926e-10
0.539616, 0, 3.78267e-06, 1.03064e-09, 1.41421, -3.78267e-06, 2.08951e-09, 1.03064e-09, 2.00072e-09, 9.24635e-09, 1.39642e-09, 7.52371e-09, 2.71048e-09, 1.13551e-09, 3.19395e-09, 1.21884e-09, 2.70007e-09, 1.11113e-09, 1.0327e-09, 1.03469e-09, 3.37314e-06, 1.03067e-09, 3.87497e-07, 1.03064e-09, 1.03064e-09, 1.09467e-09
0.547476, 0, 5.99709e-06, 2.59811e-09, 1.41421, -5.99709e-06, 5.15678e-09, 2.59811e-09, 4.94224e-09, 2.24507e-08, 3.482e-09, 1.82881e-08, 6.65732e-09, 2.84984e-09, 7.82557e-09, 3.05289e-09, 6.63217e-09, 2.79262e-09, 2.6031e-09, 2.60889e-09, 5.41614e-06, 2.59819e-09, 5.27822e-07, 2.59811e-09, 2.59811e-09, 2.75285e-09
0.555336, 0, 9.4647e-06, 6.24457e-09, 1.41421, -9.4647e-06, 1.22087e-08, 6.24457e-09, 1.17086e-08, 5.25196e-08, 8.30486e-09, 4.28168e-08, 1.57063e-08, 6.82795e-09, 1.84294e-08, 7.30462e-09, 1.56477e-08, 6.69796e-09, 6.2562e-09, 6.2714e-09, 8.62559e-06, 6.24475e-09, 7.15475e-07, 6.24457e-09, 6.24457e-09, 6.60525e-09
0.563196, 0, 1.4883e-05, 1.44961e-08, 1.41421, -1.4883e-05, 2.79807e-08, 1.44961e-08, 2.685e-08, 1.19123e-07, 1.91543e-08, 9.71847e-08, 3.58888e-08, 1.58817e-08, 4.20456e-08, 1.68928e-08, 3.57562e-08, 1.55212e-08, 1.45224e-08, 1.45599e-08, 1.36372e-05, 1.44965e-08, 9.66605e-07, 1.44961e-08, 1.44961e-08, 1.53116e-08
0.571056, 0, 2.32661e-05, 3.26589e-08, 1.41421, -2.32661e-05, 6.23019e-08, 3.26589e-08, 5.98164e-08, 2.62657e-07, 4.28991e-08, 2.14432e-07, 7.96861e-08, 3.57908e-08, 9.32206e-08, 3.79276e-08, 7.93947e-08, 3.49124e-08, 3.27167e-08, 3.28056e-08, 2.13486e-05, 3.26598e-08, 1.30439e-06, 3.26589e-08, 3.26589e-08, 3.44516e-08
0.578916, 0, 3.61908e-05, 7.15531e-08, 1.41421, -3.61908e-05, 1.34979e-07, 7.15531e-08, 1.2966e-07, 5.63668e-07, 9.34634e-08, 4.60483e-07, 1.72175e-07, 7.93543e-08, 2.01134e-07, 8.28262e-08, 1.71551e-07, 7.63747e-08, 7.16767e-08, 7.18802e-08, 3.31159e-05, 7.1555e-08, 1.76359e-06, 7.15531e-08, 7.15531e-08, 7.53887e-08
0.586777, 0, 5.60275e-05, 1.52601e-07, 1.41421, -5.60275e-05, 2.84769e-07, 1.52601e-07, 2.73687e-07, 1.17809e-06, 1.98259e-07, 9.63065e-07, 3.62279e-07, 1.70526e-07, 4.22625e-07, 1.76092e-07, 3.6098e-07, 1.62649e-07, 1.52859e-07, 1.53311e-07, 5.08981e-05, 1.52605e-07, 2.39864e-06, 1.52601e-07, 1.52601e-07, 1.60594e-07
0.594637, 0, 8.6355e-05, 3.16968e-07, 1.41421, -8.6355e-05, 5.85297e-07, 3.16968e-07, 5.62799e-07, 2.39892e-06, 4.09662e-07, 1.96238e-06, 7.4266e-07, 3.56395e-07, 8.65175e-07, 3.6466e-07, 7.40022e-07, 3.37366e-07, 3.17491e-07, 3.18467e-07, 7.75173e-05, 3.16976e-07, 3.29773e-06, 3.16968e-07, 3.16968e-07, 3.33195e-07
0.602497, 0, 0.000132572, 6.41426e-07, 1.41421, -0.000132572, 1.17233e-06, 6.41426e-07, 1.12781e-06, 4.76065e-06, 8.24825e-07, 3.89694e-06, 1.48367e-06, 7.25634e-07, 1.72607e-06, 7.35787e-07, 1.47845e-06, 6.81785e-07, 6.42461e-07, 6.44513e-07, 0.000117013, 6.41442e-07, 4.6068e-06, 6.41426e-07, 6.41426e-07, 6.73532e-07
0.610357, 0, 0.00020282, 1.26501e-06, 1.41421, -0.00020282, 2.28896e-06, 1.26501e-06, 2.20311e-06, 9.20984e-06, 1.61873e-06, 7.54399e-06, 2.88946e-06, 1.43983e-06, 3.35699e-06, 1.447e-06, 2.8794e-06, 1.34285e-06, 1.267e-06, 1.27121e-06, 0.00017514, 1.26504e-06, 6.56978e-06, 1.26501e-06, 1.26501e-06, 1.32693e-06
0.618217, 0, 0.000309346, 2.43169e-06, 1.41421, -0.000309346, 4.35722e-06, 2.43169e-06, 4.19577e-06, 1.73717e-05, 3.09686e-06, 1.42392e-05, 5.48644e-06, 2.78839e-06, 6.36561e-06, 2.77393e-06, 5.46752e-06, 2.57807e-06, 2.43545e-06, 2.44384e-06, 0.000260081, 2.43175e-06, 9.5924e-06, 2.43169e-06, 2.43169e-06, 2.54814e-06
0.626077, 0, 0.000470527, 4.55751e-06, 1.41421, -0.000470527, 8.08882e-06, 4.55751e-06, 7.79273e-06, 3.19568e-05, 5.7774e-06, 2.62118e-05, 1.01598e-05, 5.27286e-06, 1.17721e-05, 5.18516e-06, 1.01251e-05, 4.82596e-06, 4.5644e-06, 4.58075e-06, 0.000383463, 4.55762e-06, 1.43424e-05, 4.55751e-06, 4.55751e-06, 4.77107e-06
0.633937, 0, 0.000713777, 8.33e-06, 1.41421, -0.000713777, 1.46474e-05, 8.33e-06, 1.41177e-05, 5.73468e-05, 1.05124e-05, 4.70691e-05, 1.83523e-05, 9.74003e-06, 2.12368e-05, 9.45285e-06, 1.82902e-05, 8.81025e-06, 8.34232e-06, 8.37338e-06, 0.000561825, 8.33019e-06, 2.18991e-05, 8.33e-06, 8.33e-06, 8.71204e-06
0.641797, 0, 0.00107967, 1.4851e-05, 1.41421, -0.00107967, 2.58783e-05, 1.4851e-05, 2.49537e-05, 0.000100411, 1.86604e-05, 8.24708e-05, 3.23452e-05, 1.75824e-05, 3.738e-05, 1.6811e-05, 3.22368e-05, 1.56893e-05, 1.48725e-05, 1.49301e-05, 0.000818729, 1.48514e-05, 3.39668e-05, 1.4851e-05, 1.4851e-05, 1.55179e-05
0.649657, 0, 0.00162762, 2.58326e-05, 1.41421, -0.00162762, 4.46179e-05, 2.58326e-05, 4.30428e-05, 0.000171587, 3.23219e-05, 0.000141026, 5.56346e-05, 3.10307e-05, 6.42116e-05, 2.91714e-05, 5.54499e-05, 2.72606e-05, 2.58692e-05, 2.59734e-05, 0.00118777, 2.58331e-05, 5.31712e-05, 2.58326e-05, 2.58326e-05, 2.69686e-05
0.657517, 0, 0.00244345, 4.38508e-05, 1.41421, -0.00244345, 7.50905e-05, 4.38508e-05, 7.24711e-05, 0.000286238, 5.46426e-05, 0.000235415, 9.3411e-05, 5.35666e-05, 0.000107674, 4.94033e-05, 9.31039e-05, 4.62257e-05, 4.39118e-05, 4.4096e-05, 0.00171678, 4.38518e-05, 8.34476e-05, 4.38508e-05, 4.38508e-05, 4.574e-05
