   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_87.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Cr_K, Cl_K, S_K, P_K, Si_K, Br_L, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.115199, 0, 2.09196e-15, 0, 1.41421, -2.09196e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.20372e-17, 0, 4.00818e-20, 8.97383e-19, 0, 2.07898e-15, 0, 0
0.123073, 0, 3.68678e-15, 0, 1.41421, -3.68678e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.12137e-17, 0, 7.18765e-20, 1.61717e-18, 0, 3.66388e-15, 0, 0
0.130948, 0, 6.45031e-15, 0, 1.41421, -6.45031e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.71146e-17, 0, 1.27996e-19, 2.89499e-18, 0, 6.41017e-15, 0, 0
0.138822, 0, 1.12044e-14, 0, 1.41421, -1.12044e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.44684e-17, 0, 2.26369e-19, 5.14878e-18, 0, 1.11345e-14, 0, 0
0.146697, 0, 1.93244e-14, 0, 1.41421, -1.93244e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.11188e-16, 0, 3.97649e-19, 9.09875e-18, 0, 1.92037e-14, 0, 0
0.154571, 0, 3.3095e-14, 0, 1.41421, -3.3095e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9042e-16, 0, 6.93885e-19, 1.59782e-17, 0, 3.2888e-14, 0, 0
0.162446, 0, 5.6285e-14, 0, 1.41421, -5.6285e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.23846e-16, 0, 1.20288e-18, 2.78861e-17, 0, 5.59321e-14, 0, 0
0.170321, 0, 9.50648e-14, 0, 1.41421, -9.50648e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.46968e-16, 0, 2.07175e-18, 4.83736e-17, 0, 9.44673e-14, 0, 0
0.178195, 0, 1.59466e-13, 0, 1.41421, -1.59466e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.17504e-16, 0, 3.54549e-18, 8.34119e-17, 0, 1.58462e-13, 0, 0
0.18607, 0, 2.65681e-13, 0, 1.41421, -2.65681e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.52862e-15, 0, 6.02946e-18, 1.42984e-16, 0, 2.64004e-13, 0, 0
0.193944, 0, 4.39662e-13, 0, 1.41421, -4.39662e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.52963e-15, 0, 1.01903e-17, 2.43685e-16, 0, 4.36879e-13, 0, 0
0.201819, 0, 7.22704e-13, 0, 1.41421, -7.22704e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.15816e-15, 0, 1.71176e-17, 4.12972e-16, 0, 7.18116e-13, 0, 0
0.209693, 0, 1.18006e-12, 0, 1.41421, -1.18006e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.7897e-15, 0, 2.85824e-17, 6.95965e-16, 0, 1.17255e-12, 0, 0
0.217568, 0, 1.91411e-12, 0, 1.41421, -1.91411e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.10134e-14, 0, 4.74464e-17, 1.16646e-15, 0, 1.90189e-12, 0, 0
0.225442, 0, 3.08435e-12, 0, 1.41421, -3.08435e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.77473e-14, 0, 7.83095e-17, 1.94453e-15, 0, 3.06458e-12, 0, 0
0.233317, 0, 4.93753e-12, 0, 1.41421, -4.93753e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.84118e-14, 0, 1.28532e-16, 3.22455e-15, 0, 4.90577e-12, 0, 0
0.241192, 0, 7.85268e-12, 0, 1.41421, -7.85268e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.51893e-14, 0, 2.09824e-16, 5.31963e-15, 0, 7.80196e-12, 0, 0
0.249066, 0, 1.24137e-11, 0, 1.41421, -1.24137e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.14437e-14, 0, 3.4136e-16, 8.74963e-15, 0, 1.23331e-11, 0, 0
0.256941, 0, 1.9487e-11, 0, 1.41421, -1.9487e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.12165e-13, 0, 5.51565e-16, 1.42904e-14, 0, 1.936e-11, 0, 0
0.264815, 0, 3.03943e-11, 0, 1.41421, -3.03943e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.74973e-13, 0, 8.86969e-16, 2.32296e-14, 0, 3.01952e-11, 0, 0
0.27269, 0, 4.71039e-11, 0, 1.41421, -4.71039e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.71219e-13, 0, 1.41991e-15, 3.75877e-14, 0, 4.67937e-11, 0, 0
0.280564, 0, 7.2535e-11, 7.00649e-45, 1.41421, -7.2535e-11, 7.00649e-45, 0, 7.00649e-45, 7.00649e-45, 7.00649e-45, 7.00649e-45, 7.00649e-45, 7.00649e-45, 7.00649e-45, 7.00649e-45, 4.17749e-13, 7.00649e-45, 2.26346e-15, 6.0552e-14, 7.00649e-45, 7.20544e-11, 7.00649e-45, 7.00649e-45
0.288439, 0, 1.10988e-10, 1.42932e-43, 1.41421, -1.10988e-10, 1.42932e-43, 0, 1.42932e-43, 1.42932e-43, 1.42932e-43, 1.42932e-43, 1.42932e-43, 1.42932e-43, 1.42932e-43, 1.42932e-43, 6.39405e-13, 1.42932e-43, 3.59408e-15, 9.7134e-14, 1.42932e-43, 1.10248e-10, 1.42932e-43, 1.42932e-43
0.296314, 0, 1.68755e-10, 2.11596e-42, 1.41421, -1.68755e-10, 2.11596e-42, 0, 2.11596e-42, 2.11596e-42, 2.11596e-42, 2.11596e-42, 2.11596e-42, 2.11596e-42, 2.11596e-42, 2.11596e-42, 9.7256e-13, 2.11596e-42, 5.68657e-15, 1.55188e-13, 2.11596e-42, 1.67622e-10, 2.11596e-42, 2.11596e-42
0.304188, 0, 2.54975e-10, 2.85038e-41, 1.41421, -2.54975e-10, 2.85038e-41, 0, 2.85038e-41, 2.85038e-41, 2.85038e-41, 2.85038e-41, 2.85038e-41, 2.85038e-41, 2.85038e-41, 2.85038e-41, 1.47012e-12, 2.85038e-41, 8.96857e-15, 2.46989e-13, 2.85038e-41, 2.53249e-10, 2.85038e-41, 2.85038e-41
0.312063, 0, 3.82834e-10, 3.4483e-40, 1.41421, -3.82834e-10, 3.4483e-40, 0, 3.4483e-40, 3.4483e-40, 3.4483e-40, 3.4483e-40, 3.4483e-40, 3.4483e-40, 3.4483e-40, 3.4483e-40, 2.20855e-12, 3.4483e-40, 1.41051e-14, 3.91676e-13, 3.4483e-40, 3.8022e-10, 3.4483e-40, 3.4483e-40
0.319937, 0, 5.71226e-10, 3.75844e-39, 1.41421, -5.71226e-10, 3.75844e-39, 0, 3.75844e-39, 3.75844e-39, 3.75844e-39, 3.75844e-39, 3.75844e-39, 3.75844e-39, 3.75844e-39, 3.75844e-39, 3.29757e-12, 3.75844e-39, 2.21303e-14, 6.19021e-13, 3.75844e-39, 5.67287e-10, 3.75844e-39, 3.75844e-39
0.327812, 0, 8.47037e-10, 3.70674e-38, 1.41421, -8.47037e-10, 3.70674e-38, 0, 3.70674e-38, 3.70674e-38, 3.70674e-38, 3.70674e-38, 3.70674e-38, 3.70674e-38, 3.70674e-38, 3.70674e-38, 4.8937e-12, 3.70674e-38, 3.46529e-14, 9.75257e-13, 3.70674e-38, 8.41133e-10, 3.70674e-38, 3.70674e-38
0.335686, 0, 1.24826e-09, 3.32525e-37, 1.41421, -1.24826e-09, 3.32525e-37, 0, 3.32525e-37, 3.32525e-37, 3.32525e-37, 3.32525e-37, 3.32525e-37, 3.32525e-37, 3.32525e-37, 3.32525e-37, 7.21869e-12, 3.32525e-37, 5.41769e-14, 1.53205e-12, 3.32525e-37, 1.23946e-09, 3.32525e-37, 3.32525e-37
0.343561, 0, 1.82824e-09, 2.72744e-36, 1.41421, -1.82824e-09, 2.72744e-36, 0, 2.72744e-36, 2.72744e-36, 2.72744e-36, 2.72744e-36, 2.72744e-36, 2.72744e-36, 2.72744e-36, 2.72744e-36, 1.05848e-11, 2.72744e-36, 8.46023e-14, 2.40034e-12, 2.72744e-36, 1.81517e-09, 2.72744e-36, 2.72744e-36
0.351436, 0, 2.66133e-09, 2.05587e-35, 1.41421, -2.66133e-09, 2.05587e-35, 0, 2.05587e-35, 2.05587e-35, 2.05587e-35, 2.05587e-35, 2.05587e-35, 2.05587e-35, 2.05587e-35, 2.05587e-35, 1.54289e-11, 2.05587e-35, 1.32011e-13, 3.75165e-12, 2.05587e-35, 2.64202e-09, 2.05587e-35, 2.05587e-35
0.35931, 0, 3.8505e-09, 1.42502e-34, 1.41421, -3.8505e-09, 1.42502e-34, 0, 1.42502e-34, 1.42502e-34, 1.42502e-34, 1.42502e-34, 1.42502e-34, 1.42502e-34, 1.42502e-34, 1.42502e-34, 2.23585e-11, 1.42502e-34, 2.05888e-13, 5.85082e-12, 1.42502e-34, 3.82209e-09, 1.42502e-34, 1.42502e-34
0.367185, 0, 5.53737e-09, 9.72291e-34, 1.41421, -5.53737e-09, 9.72291e-34, 0, 9.72291e-34, 9.72291e-34, 9.72291e-34, 9.72291e-34, 9.72291e-34, 9.72291e-34, 9.72291e-34, 9.72291e-34, 3.22135e-11, 9.72291e-34, 3.21044e-13, 9.10635e-12, 9.72291e-34, 5.49573e-09, 9.72291e-34, 9.72291e-34
0.375059, 0, 7.91543e-09, 6.3842e-33, 1.41421, -7.91543e-09, 6.3842e-33, 0, 6.3842e-33, 6.3842e-33, 6.3842e-33, 6.3842e-33, 6.3842e-33, 6.3842e-33, 6.3842e-33, 6.3842e-33, 4.6148e-11, 6.3842e-33, 5.00599e-13, 1.41475e-11, 6.3842e-33, 7.85463e-09, 6.3842e-33, 6.3842e-33
0.382934, 0, 1.12473e-08, 3.93515e-32, 1.41421, -1.12473e-08, 3.93515e-32, 0, 3.93515e-32, 3.93515e-32, 3.93515e-32, 3.93515e-32, 3.93515e-32, 3.93515e-32, 3.93515e-32, 3.93515e-32, 6.57388e-11, 3.93515e-32, 7.80638e-13, 2.19421e-11, 3.93515e-32, 1.11588e-08, 3.93515e-32, 3.93515e-32
0.390808, 0, 1.58871e-08, 2.26685e-31, 1.41421, -1.58871e-08, 2.26685e-31, 0, 2.26685e-31, 2.26685e-31, 2.26685e-31, 2.26685e-31, 2.26685e-31, 2.26685e-31, 2.26685e-31, 2.26685e-31, 9.31286e-11, 2.26685e-31, 1.21744e-12, 3.39764e-11, 2.26685e-31, 1.57588e-08, 2.26685e-31, 2.26685e-31
0.398683, 0, 2.23091e-08, 1.22191e-30, 1.41421, -2.23091e-08, 1.22191e-30, 0, 1.22191e-30, 1.22191e-30, 1.22191e-30, 1.22191e-30, 1.22191e-30, 1.22191e-30, 1.22191e-30, 1.22191e-30, 1.31212e-10, 1.22191e-30, 1.89865e-12, 5.25283e-11, 1.22191e-30, 2.21235e-08, 1.22191e-30, 1.22191e-30
0.406558, 0, 3.11446e-08, 6.18083e-30, 1.41421, -3.11446e-08, 6.18083e-30, 0, 6.18083e-30, 6.18083e-30, 6.18083e-30, 6.18083e-30, 6.18083e-30, 6.18083e-30, 6.18083e-30, 6.18083e-30, 1.83881e-10, 6.18083e-30, 2.96051e-12, 8.10796e-11, 6.18083e-30, 3.08767e-08, 6.18083e-30, 6.18083e-30
0.414432, 0, 4.32284e-08, 2.943e-29, 1.41421, -4.32284e-08, 2.943e-29, 0, 2.943e-29, 2.943e-29, 2.943e-29, 2.943e-29, 2.943e-29, 2.943e-29, 2.943e-29, 2.943e-29, 2.56339e-10, 2.943e-29, 4.6142e-12, 1.24938e-10, 2.943e-29, 4.28425e-08, 2.943e-29, 2.943e-29
0.422307, 0, 5.96575e-08, 1.32325e-28, 1.41421, -5.96575e-08, 1.32325e-28, 0, 1.32325e-28, 1.32325e-28, 1.32325e-28, 1.32325e-28, 1.32325e-28, 1.32325e-28, 1.32325e-28, 1.32325e-28, 3.55509e-10, 1.32325e-28, 7.18609e-12, 1.92168e-10, 1.32325e-28, 5.91027e-08, 1.32325e-28, 1.32325e-28
0.430181, 0, 8.18644e-08, 5.63504e-28, 1.41421, -8.18644e-08, 5.63504e-28, 0, 5.63504e-28, 5.63504e-28, 5.63504e-28, 5.63504e-28, 5.63504e-28, 5.63504e-28, 5.63504e-28, 5.63504e-28, 4.90556e-10, 5.63504e-28, 1.11785e-11, 2.9497e-10, 5.63504e-28, 8.10677e-08, 5.63504e-28, 5.63504e-28
0.438056, 0, 1.11708e-07, 2.27936e-27, 1.41421, -1.11708e-07, 2.27936e-27, 0, 2.27936e-27, 2.27936e-27, 2.27936e-27, 2.27936e-27, 2.27936e-27, 2.27936e-27, 2.27936e-27, 2.27936e-27, 6.73556e-10, 2.27936e-27, 1.73616e-11, 4.51725e-10, 2.27936e-27, 1.10566e-07, 2.27936e-27, 2.27936e-27
0.44593, 0, 1.51587e-07, 8.78113e-27, 1.41421, -1.51587e-07, 8.78113e-27, 0, 8.78113e-27, 8.78113e-27, 8.78113e-27, 8.78113e-27, 8.78113e-27, 8.78113e-27, 8.78113e-27, 8.78113e-27, 9.20345e-10, 8.78113e-27, 2.69096e-11, 6.89977e-10, 8.78113e-27, 1.4995e-07, 8.78113e-27, 8.78113e-27
0.453805, 0, 2.04576e-07, 3.23009e-26, 1.41421, -2.04576e-07, 3.23009e-26, 0, 3.23009e-26, 3.23009e-26, 3.23009e-26, 3.23009e-26, 1.0759e-13, 3.23009e-26, 3.23009e-26, 3.23009e-26, 1.25159e-09, 3.23009e-26, 4.16045e-11, 1.05078e-09, 3.23009e-26, 2.02232e-07, 3.23009e-26, 3.23009e-26
0.461679, 0, 2.74593e-07, 1.13778e-25, 1.41421, -2.74593e-07, 1.13778e-25, 0, 1.13778e-25, 1.13778e-25, 1.13778e-25, 1.13778e-25, 3.4734e-13, 1.13778e-25, 1.13778e-25, 1.13778e-25, 1.69415e-09, 1.13778e-25, 6.41336e-11, 1.59494e-09, 1.13778e-25, 2.7124e-07, 1.13778e-25, 1.13778e-25
0.469554, 0, 3.6803e-07, 3.89031e-25, 1.41421, -3.6803e-07, 4.72004e-12, 0, 1.38269e-14, 4.95837e-14, 1.45601e-13, 4.51968e-11, 5.71557e-12, 7.75165e-12, 3.94328e-12, 1.30313e-09, 2.28279e-09, 2.41484e-14, 9.85261e-11, 2.41192e-09, 1.70248e-15, 3.61854e-07, 3.89031e-25, 1.24299e-11
0.477429, 0, 4.9206e-07, 6.08326e-10, 1.41421, -4.9206e-07, 6.23508e-10, 6.08326e-10, 6.0837e-10, 6.08485e-10, 6.08794e-10, 7.537e-10, 6.25893e-10, 6.33259e-10, 6.21009e-10, 4.79982e-09, 3.67053e-09, 6.08403e-10, 7.5912e-10, 4.24076e-09, 6.08331e-10, 4.80767e-07, 6.08326e-10, 6.48306e-10
0.485303, 0, 6.56602e-07, 1.9486e-09, 1.41421, -6.56602e-07, 1.98645e-09, 1.9486e-09, 1.94871e-09, 1.949e-09, 1.94977e-09, 2.31103e-09, 1.99176e-09, 2.01076e-09, 1.98022e-09, 1.23982e-08, 6.03829e-09, 1.9488e-09, 2.17842e-09, 7.39456e-09, 1.94862e-09, 6.35749e-07, 1.9486e-09, 2.04828e-09
0.493178, 0, 8.76326e-07, 4.84017e-09, 1.41421, -8.76326e-07, 4.92612e-09, 4.84017e-09, 4.84043e-09, 4.84108e-09, 4.84283e-09, 5.66316e-09, 4.93744e-09, 4.98132e-09, 4.91198e-09, 2.85688e-08, 1.02785e-08, 4.84061e-09, 5.18884e-09, 1.29652e-08, 4.84021e-09, 8.37236e-07, 4.84017e-09, 5.06651e-09
0.501052, 0, 1.17303e-06, 1.09631e-08, 1.41421, -1.17303e-06, 1.11491e-08, 1.09631e-08, 1.09636e-08, 1.0965e-08, 1.09688e-08, 1.27439e-08, 1.11725e-08, 1.12685e-08, 1.11185e-08, 6.23082e-08, 1.81638e-08, 1.0964e-08, 1.14895e-08, 2.30221e-08, 1.09632e-08, 1.09876e-06, 1.09631e-08, 1.14528e-08
0.508927, 0, 1.58082e-06, 2.36787e-08, 1.41421, -1.58082e-06, 2.40687e-08, 2.36787e-08, 2.36799e-08, 2.36828e-08, 2.36908e-08, 2.74129e-08, 2.41161e-08, 2.43192e-08, 2.40045e-08, 1.31342e-07, 3.31729e-08, 2.36807e-08, 2.44693e-08, 4.14817e-08, 2.36789e-08, 1.4385e-06, 2.36787e-08, 2.47057e-08
0.516801, 0, 2.15515e-06, 4.95774e-08, 1.41421, -2.15515e-06, 5.03753e-08, 4.95774e-08, 4.95797e-08, 4.95858e-08, 4.9602e-08, 5.7218e-08, 5.05554e-08, 5.08878e-08, 5.0244e-08, 2.69874e-07, 6.2043e-08, 4.95815e-08, 5.07582e-08, 7.57219e-08, 4.95777e-08, 1.88152e-06, 4.95774e-08, 5.16787e-08
0.524676, 0, 2.98854e-06, 1.01317e-07, 1.41421, -2.98854e-06, 1.02915e-07, 1.01317e-07, 1.01322e-07, 1.01334e-07, 1.01366e-07, 1.16621e-07, 1.03567e-07, 1.03942e-07, 1.02652e-07, 5.42561e-07, 1.17617e-07, 1.01325e-07, 1.03071e-07, 1.3946e-07, 1.01318e-07, 2.4637e-06, 1.01317e-07, 1.05526e-07
0.532551, 0, 4.23883e-06, 2.02704e-07, 1.41421, -4.23883e-06, 2.05842e-07, 2.02704e-07, 2.02713e-07, 2.02737e-07, 2.028e-07, 2.32753e-07, 2.08345e-07, 2.07857e-07, 2.05325e-07, 1.0691e-06, 2.23928e-07, 2.0272e-07, 2.05294e-07, 2.58005e-07, 2.02705e-07, 3.2383e-06, 2.02704e-07, 2.10968e-07
0.540425, 0, 6.1747e-06, 3.97592e-07, 1.41421, -6.1747e-06, 4.03637e-07, 3.97592e-07, 3.9761e-07, 3.97655e-07, 3.97778e-07, 4.55475e-07, 4.10115e-07, 4.07519e-07, 4.02642e-07, 2.06651e-06, 4.25117e-07, 3.97623e-07, 4.01395e-07, 4.77259e-07, 3.97594e-07, 4.28714e-06, 3.97592e-07, 4.13511e-07
0.5483, 0, 9.25556e-06, 7.65085e-07, 1.41421, -9.25556e-06, 7.76513e-07, 7.65085e-07, 7.65119e-07, 7.65205e-07, 7.65438e-07, 8.74511e-07, 7.91341e-07, 7.83853e-07, 7.74632e-07, 3.9201e-06, 8.00638e-07, 7.65144e-07, 7.70636e-07, 8.79118e-07, 7.65089e-07, 5.73932e-06, 7.65085e-07, 7.95179e-07
0.556174, 0, 1.42596e-05, 1.44491e-06, 1.41421, -1.42596e-05, 1.46612e-06, 1.44491e-06, 1.44497e-06, 1.44513e-06, 1.44556e-06, 1.64798e-06, 1.4981e-06, 1.47974e-06, 1.46263e-06, 7.29984e-06, 1.49065e-06, 1.44502e-06, 1.45296e-06, 1.60708e-06, 1.44492e-06, 7.80183e-06, 1.44491e-06, 1.50076e-06
0.564049, 0, 2.24885e-05, 2.67871e-06, 1.41421, -2.24885e-05, 2.71735e-06, 2.67871e-06, 2.67882e-06, 2.67911e-06, 2.6799e-06, 3.04869e-06, 2.78295e-06, 2.74216e-06, 2.71099e-06, 1.33462e-05, 2.73732e-06, 2.6789e-06, 2.69032e-06, 2.90788e-06, 2.67872e-06, 1.08094e-05, 2.67871e-06, 2.78046e-06
0.571923, 0, 3.60892e-05, 4.87558e-06, 1.41421, -3.60892e-05, 4.9447e-06, 4.87558e-06, 4.87578e-06, 4.8763e-06, 4.87771e-06, 5.53747e-06, 5.07695e-06, 4.9891e-06, 4.93333e-06, 2.39596e-05, 4.9504e-06, 4.87593e-06, 4.89221e-06, 5.19741e-06, 4.8756e-06, 1.53028e-05, 4.87558e-06, 5.05761e-06
0.579798, 0, 5.85395e-05, 8.71352e-06, 1.41421, -5.85395e-05, 8.83496e-06, 8.71352e-06, 8.71388e-06, 8.7148e-06, 8.71727e-06, 9.87635e-06, 9.09695e-06, 8.91296e-06, 8.81497e-06, 4.22407e-05, 8.8087e-06, 8.71414e-06, 8.73722e-06, 9.16279e-06, 8.71356e-06, 2.21497e-05, 8.71352e-06, 9.03332e-06
0.587673, 0, 9.53724e-05, 1.52923e-05, 1.41421, -9.53724e-05, 1.55018e-05, 1.52923e-05, 1.52929e-05, 1.52945e-05, 1.52987e-05, 1.72986e-05, 1.60118e-05, 1.56364e-05, 1.54673e-05, 7.31395e-05, 1.54129e-05, 1.52933e-05, 1.53258e-05, 1.59159e-05, 1.52924e-05, 3.27306e-05, 1.52923e-05, 1.58441e-05
0.595547, 0, 0.00015521, 2.63575e-05, 1.41421, -0.00015521, 2.67125e-05, 2.63575e-05, 2.63585e-05, 2.63612e-05, 2.63684e-05, 2.97575e-05, 2.76877e-05, 2.69406e-05, 2.66541e-05, 0.00012439, 2.65098e-05, 2.63593e-05, 2.64047e-05, 2.72185e-05, 2.63576e-05, 4.91982e-05, 2.63575e-05, 2.72925e-05
0.603422, 0, 0.000251226, 4.46199e-05, 1.41421, -0.000251226, 4.5211e-05, 4.46199e-05, 4.46216e-05, 4.46261e-05, 4.46381e-05, 5.028e-05, 4.70431e-05, 4.55906e-05, 4.51137e-05, 0.000207814, 4.48118e-05, 4.46229e-05, 4.46861e-05, 4.58031e-05, 4.46201e-05, 7.4865e-05, 4.46199e-05, 4.61765e-05
0.611296, 0, 0.000403128, 7.4197e-05, 1.41421, -0.000403128, 7.51637e-05, 7.4197e-05, 7.41998e-05, 7.42072e-05, 7.42268e-05, 8.34535e-05, 7.85447e-05, 7.57846e-05, 7.50046e-05, 0.000341082, 7.4438e-05, 7.4202e-05, 7.42894e-05, 7.58161e-05, 7.41974e-05, 0.00011473, 7.4197e-05, 7.67427e-05
0.619171, 0, 0.00063978, 0.000121206, 1.41421, -0.00063978, 0.000122759, 0.000121206, 0.000121211, 0.000121222, 0.000121254, 0.000136079, 0.000128888, 0.000123757, 0.000122504, 0.000550032, 0.000121508, 0.000121214, 0.000121334, 0.000123413, 0.000121207, 0.000176192, 0.000121206, 0.000125296
0.627045, 0, 0.00100253, 0.000194529, 1.41421, -0.00100253, 0.000196981, 0.000194529, 0.000194536, 0.000194554, 0.000194604, 0.000218011, 0.000207895, 0.000198556, 0.000196577, 0.000871577, 0.000194906, 0.000194541, 0.000194706, 0.000197527, 0.00019453, 0.000269972, 0.000194529, 0.000200987
0.63492, 0, 0.00154931, 0.000306768, 1.41421, -0.00154931, 0.000310573, 0.000306768, 0.00030678, 0.000306808, 0.000306886, 0.000343203, 0.000329661, 0.000313017, 0.000309947, 0.00135725, 0.000307239, 0.000306788, 0.000307012, 0.000310831, 0.00030677, 0.000411279, 0.000306768, 0.000316789
0.642794, 0, 0.00235945, 0.000475394, 1.41421, -0.00235945, 0.000481196, 0.000475394, 0.000475411, 0.000475455, 0.000475573, 0.000530954, 0.000513987, 0.000484923, 0.000480242, 0.00207732, 0.000475979, 0.000475424, 0.000475728, 0.000480884, 0.000475396, 0.000621215, 0.000475394, 0.000490674
0.650669, 0, 0.00353911, 0.00072404, 1.41421, -0.00353911, 0.000732738, 0.00072404, 0.000724066, 0.000724132, 0.000724308, 0.000807323, 0.000788065, 0.000738324, 0.000731306, 0.00312528, 0.000724767, 0.000724085, 0.000724496, 0.000731441, 0.000724043, 0.000928403, 0.00072404, 0.000746945
0.658544, 0, 0.00522699, 0.0010839, 1.41421, -0.00522699, 0.00109672, 0.0010839, 0.00108394, 0.00108404, 0.0010843, 0.00120663, 0.00118841, 0.00110495, 0.00109461, 0.00462243, 0.0010848, 0.00108397, 0.00108452, 0.00109386, 0.00108391, 0.00137078, 0.0010839, 0.00111766
