   PIQUANT 0.0.0-main  ps__0240_0688239844_000rbs__00724400836244520068___j05.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
5.48467, 447045, 426512, 12092.6, 668.616, 20533.3, 12092.6, 0, 12093.5, 12099.8, 12284.6, 12106.5, 426235, 12092.6, 12092.6, 12092.6, 12092.6, 12092.6, 12092.6, 12092.6, 12092.6, 12092.6, 12092.6, 12092.6, 12092.6, 12092.6, 12092.6, 12092.6, 12155.8, 12092.6
5.49255, 396810, 378786, 12121.4, 629.93, 18024.5, 12121.4, 0, 12122.3, 12129.5, 12305.6, 12135.3, 378521, 12121.4, 12121.4, 12121.4, 12121.4, 12121.4, 12121.4, 12121.4, 12121.4, 12121.4, 12121.4, 12121.4, 12121.4, 12121.4, 12121.4, 12121.4, 12179.2, 12121.4
5.50043, 349700, 332584, 12150, 591.356, 17115.6, 12150, 0, 12150.9, 12159.4, 12328.4, 12164.1, 332329, 12150, 12150, 12150, 12150, 12150, 12150, 12150, 12150, 12150, 12150, 12150, 12150, 12150, 12150, 12150, 12202.3, 12150
5.5083, 304970, 288788, 12178.4, 552.243, 16182.5, 12178.4, 0, 12179.4, 12189.6, 12352.6, 12192.7, 288540, 12178.4, 12178.4, 12178.4, 12178.4, 12178.4, 12178.4, 12178.4, 12178.4, 12178.4, 12178.4, 12178.4, 12178.4, 12178.4, 12178.4, 12178.4, 12225.2, 12178.4
5.51618, 261938, 248070, 12206.8, 511.8, 13867.9, 12206.8, 0, 12207.7, 12220.1, 12378.1, 12221.2, 247829, 12206.8, 12206.8, 12206.8, 12206.8, 12206.8, 12206.8, 12206.8, 12206.8, 12206.8, 12206.8, 12206.8, 12206.8, 12206.8, 12206.8, 12206.8, 12248, 12206.8
5.52406, 222974, 210900, 12235, 472.203, 12073.4, 12235, 0, 12235.9, 12251, 12404.5, 12249.6, 210663, 12235, 12235, 12235, 12235, 12235, 12235, 12235, 12235, 12235, 12235, 12235, 12235, 12235, 12235, 12235, 12270.9, 12235
5.53194, 188527, 177568, 12263.1, 434.2, 10959.8, 12263.1, 0, 12264, 12282.6, 12431.6, 12277.9, 177333, 12263.1, 12263.1, 12263.1, 12263.1, 12263.1, 12263.1, 12263.1, 12263.1, 12263.1, 12263.1, 12263.1, 12263.1, 12263.1, 12263.1, 12263.1, 12294, 12263.1
5.53982, 157418, 148172, 12291, 396.762, 9246.28, 12291, 0, 12291.9, 12314.8, 12459.4, 12306, 147937, 12291, 12291, 12291, 12291, 12291, 12291, 12291, 12291, 12291, 12291, 12291, 12291, 12291, 12291, 12291, 12317.3, 12291
5.54769, 130903, 122666, 12318.7, 361.808, 8237.6, 12318.7, 0, 12319.7, 12348, 12487.5, 12334.1, 122429, 12318.7, 12318.7, 12318.7, 12318.7, 12318.7, 12318.7, 12318.7, 12318.7, 12318.7, 12318.7, 12318.7, 12318.7, 12318.7, 12318.7, 12318.7, 12340.8, 12318.7
5.55557, 107465, 100884, 12346.3, 327.822, 6580.72, 12346.3, 0, 12347.3, 12382.2, 12516, 12362.1, 100644, 12346.3, 12346.3, 12346.3, 12346.3, 12346.3, 12346.3, 12346.3, 12346.3, 12346.3, 12346.3, 12346.3, 12346.3, 12346.3, 12346.3, 12346.3, 12364.6, 12346.3
5.56345, 87549.1, 82567.4, 12373.8, 295.89, 4981.68, 12373.8, 0, 12374.7, 12417.7, 12544.6, 12390.1, 82320.5, 12373.8, 12373.8, 12373.8, 12373.8, 12373.8, 12373.8, 12373.8, 12373.8, 12373.8, 12373.8, 12373.8, 12373.8, 12373.8, 12373.8, 12373.8, 12388.8, 12373.8
5.57133, 71438.8, 67397.4, 12401, 267.284, 4041.38, 12401, 0, 12402, 12454.6, 12573.3, 12418.2, 67141.4, 12401, 12401, 12401, 12401, 12401, 12401, 12401, 12401, 12401, 12401, 12401, 12401, 12401, 12401, 12401, 12413.2, 12401
5.5792, 58246.4, 55019.1, 12428.1, 241.347, 3227.36, 12428.1, 0, 12429.1, 12493.2, 12602, 12446.4, 54751.2, 12428.1, 12428.1, 12428.1, 12428.1, 12428.1, 12428.1, 12428.1, 12428.1, 12428.1, 12428.1, 12428.1, 12428.1, 12428.1, 12428.1, 12428.1, 12437.9, 12428.1
5.58708, 47644.8, 45066.4, 12455.1, 218.282, 2578.43, 12455.1, 0, 12456, 12533.6, 12630.7, 12475.1, 44783.5, 12455.1, 12455.1, 12455.1, 12455.1, 12455.1, 12455.1, 12455.1, 12455.1, 12455.1, 12455.1, 12455.1, 12455.1, 12455.1, 12455.1, 12455.1, 12462.7, 12455.1
5.59496, 39460.8, 37181.9, 12481.8, 198.652, 2278.91, 12481.8, 0, 12482.7, 12576.1, 12659.3, 12504.6, 36880.4, 12481.8, 12481.8, 12481.8, 12481.8, 12481.8, 12481.8, 12481.8, 12481.8, 12481.8, 12481.8, 12481.8, 12481.8, 12481.8, 12481.8, 12481.8, 12487.8, 12481.8
5.60284, 32554.3, 31026.9, 12508.3, 180.434, 1527.4, 12508.3, 0, 12509.3, 12620.7, 12687.8, 12535.2, 30702.8, 12508.3, 12508.3, 12508.3, 12508.3, 12508.3, 12508.3, 12508.3, 12508.3, 12508.3, 12508.3, 12508.3, 12508.3, 12508.3, 12508.3, 12508.3, 12513, 12508.3
5.61071, 27454, 26293.5, 12534.7, 165.699, 1160.5, 12534.7, 0, 12535.6, 12667.4, 12716.1, 12567.7, 25942, 12534.7, 12534.7, 12534.7, 12534.7, 12534.7, 12534.7, 12534.7, 12534.7, 12534.7, 12534.7, 12534.7, 12534.7, 12534.7, 12534.7, 12534.7, 12538.2, 12534.7
5.61859, 23744.5, 22709.9, 12560.8, 154.099, 1034.6, 12560.8, 0, 12561.8, 12716.3, 12744.4, 12603, 22325.4, 12560.8, 12560.8, 12560.8, 12560.8, 12560.8, 12560.8, 12560.8, 12560.8, 12560.8, 12560.8, 12560.8, 12560.8, 12560.9, 12560.8, 12560.8, 12563.5, 12560.8
5.62647, 21009.5, 20041.4, 12586.8, 144.953, 968.062, 12586.8, 0, 12587.7, 12767.2, 12772.4, 12642.5, 19616.9, 12586.8, 12586.8, 12586.8, 12586.8, 12586.8, 12586.8, 12586.8, 12586.8, 12586.8, 12586.8, 12586.8, 12586.8, 12586.8, 12586.8, 12586.8, 12588.8, 12586.8
5.63435, 18995.6, 18091.5, 12612.6, 137.832, 904.012, 12612.6, 0, 12613.5, 12819.9, 12800.3, 12688.1, 17618.5, 12612.6, 12612.6, 12612.6, 12612.6, 12612.6, 12612.6, 12612.6, 12612.6, 12612.6, 12612.6, 12612.6, 12612.6, 12612.6, 12612.6, 12612.6, 12614, 12612.6
5.64223, 17757, 16699, 12638.1, 133.263, 1057.96, 12638.1, 0, 12639, 12874.2, 12828, 12742.6, 16166.7, 12638.1, 12638.1, 12638.1, 12638.1, 12638.1, 12638.1, 12638.1, 12638.1, 12638.1, 12638.1, 12638.1, 12638.1, 12638.1, 12638.1, 12638.1, 12639.1, 12638.1
5.6501, 16888.2, 15735.5, 12663.4, 129.962, 1152.76, 12663.4, 0, 12664.3, 12929.5, 12855.4, 12809.3, 15129.8, 12663.4, 12663.4, 12663.4, 12663.4, 12663.4, 12663.4, 12663.4, 12663.4, 12663.4, 12663.4, 12663.4, 12663.4, 12663.4, 12663.4, 12663.4, 12664.2, 12663.4
5.65798, 16741.9, 15101.3, 12688.5, 129.398, 1640.56, 12688.5, 0, 12689.4, 12985.3, 12882.7, 12893.1, 14404.3, 12688.5, 12688.5, 12688.5, 12688.5, 12688.5, 12688.5, 12688.5, 12688.5, 12688.5, 12688.5, 12688.5, 12688.5, 12688.5, 12688.5, 12688.5, 12689, 12688.5
5.66586, 16658.2, 14722.1, 12713.4, 129.075, 1936.12, 12713.4, 0, 12714.3, 13041, 12909.8, 13000.1, 13910.1, 12713.4, 12713.4, 12713.4, 12713.4, 12713.4, 12713.4, 12713.4, 12713.4, 12713.4, 12713.4, 12713.4, 12713.4, 12713.4, 12713.4, 12713.4, 12713.7, 12713.4
5.67374, 17023.3, 14545.2, 12738, 130.481, 2478.05, 12738, 0, 12738.9, 13095.8, 12936.6, 13138.2, 13587.5, 12738, 12738, 12738, 12738, 12738, 12738, 12738, 12738, 12738, 12738, 12738, 12738, 12738, 12738, 12738, 12738.3, 12738
5.68161, 17368.3, 14536.5, 12762.4, 131.796, 2831.77, 12762.4, 0, 12763.3, 13149, 12963.2, 13317.2, 13393.2, 12762.4, 12762.4, 12762.4, 12762.4, 12762.4, 12762.4, 12762.4, 12762.4, 12762.4, 12762.4, 12762.4, 12762.4, 12762.4, 12762.4, 12762.4, 12762.6, 12762.4
5.68949, 18006.7, 14677.7, 12786.5, 134.196, 3329, 12786.5, 0, 12787.4, 13199.7, 12989.6, 13549.3, 13297.6, 12786.5, 12786.5, 12786.5, 12786.5, 12786.5, 12786.5, 12786.5, 12786.5, 12786.5, 12786.5, 12786.5, 12786.5, 12786.5, 12786.5, 12786.5, 12786.6, 12786.5
5.69737, 19029.9, 14964.2, 12810.4, 137.956, 4065.68, 12810.4, 0, 12811.3, 13247.2, 13015.7, 13849.2, 13282.3, 12810.4, 12810.4, 12810.4, 12810.4, 12810.4, 12810.4, 12810.4, 12810.4, 12810.4, 12810.4, 12810.4, 12810.4, 12810.4, 12810.4, 12810.4, 12810.5, 12810.4
5.70525, 20177, 15403.9, 12834, 142.053, 4773.14, 12834, 0, 12834.9, 13290.7, 13041.6, 14234.1, 13338.6, 12834, 12834, 12834, 12834, 12834, 12834, 12834, 12834, 12834, 12834, 12834, 12834, 12834, 12834, 12834, 12834.1, 12834
5.71312, 21844.9, 16015.3, 12857.4, 147.807, 5829.68, 12857.4, 0, 12858.3, 13329.5, 13067.2, 14723.9, 13465.9, 12857.4, 12857.4, 12857.4, 12857.4, 12857.4, 12857.4, 12857.4, 12857.4, 12857.4, 12857.4, 12857.4, 12857.4, 12857.4, 12857.4, 12857.4, 12857.4, 12857.4
5.721, 23296.5, 16826.9, 12880.4, 152.638, 6469.63, 12880.4, 0, 12881.3, 13363.1, 13092.5, 15340.7, 13670.9, 12880.4, 12880.4, 12880.4, 12880.4, 12880.4, 12880.4, 12880.4, 12880.4, 12880.4, 12880.4, 12880.4, 12880.4, 12880.4, 12880.4, 12880.4, 12880.4, 12880.4
5.72888, 25430.9, 17876.3, 12903.2, 159.477, 7554.58, 12903.2, 0, 12904.1, 13391.2, 13117.5, 16108.5, 13967.7, 12903.2, 12903.2, 12903.2, 12903.2, 12903.2, 12903.2, 12903.2, 12903.2, 12903.2, 12903.2, 12903.2, 12903.2, 12903.2, 12903.2, 12903.2, 12903.2, 12903.2
5.73676, 27571.7, 19209.4, 12925.6, 166.053, 8362.29, 12925.6, 0, 12926.5, 13413.5, 13142.2, 17052.8, 14376.8, 12925.6, 12925.6, 12925.6, 12925.6, 12925.6, 12925.6, 12925.6, 12925.6, 12925.6, 12925.6, 12925.6, 12925.6, 12925.6, 12925.6, 12925.6, 12925.6, 12925.6
5.74463, 29937.2, 20878.8, 12947.7, 173.029, 9058.37, 12947.7, 0, 12948.6, 13429.9, 13166.6, 18198.6, 14925.8, 12947.7, 12947.7, 12947.7, 12947.7, 12947.7, 12947.7, 12947.7, 12947.7, 12947.7, 12947.7, 12947.7, 12947.7, 12947.7, 12947.7, 12947.7, 12947.7, 12947.7
5.75251, 32632.7, 22943.2, 12969.4, 180.651, 9689.47, 12969.4, 0, 12970.3, 13440.7, 13190.6, 19570.2, 15648.9, 12969.4, 12969.4, 12969.4, 12969.4, 12969.4, 12969.4, 12969.4, 12969.4, 12969.4, 12969.4, 12969.4, 12969.4, 12969.4, 12969.4, 12969.4, 12969.4, 12969.4
5.76039, 36058.5, 25464.9, 12990.6, 189.896, 10593.6, 12990.6, 0, 12991.5, 13446.1, 13214.2, 21188.7, 16586.9, 12990.6, 12990.6, 12990.6, 12990.6, 12990.6, 12990.6, 12990.6, 12990.6, 12990.6, 12990.6, 12990.6, 12990.6, 12990.6, 12990.6, 12990.6, 12990.6, 12990.6
5.76827, 39763.7, 28507.3, 13011.4, 199.413, 11256.4, 13011.4, 0, 13012.3, 13446.7, 13237.2, 23070, 17786.7, 13011.4, 13011.4, 13011.4, 13011.4, 13011.4, 13011.4, 13011.4, 13011.4, 13011.4, 13011.4, 13011.4, 13011.4, 13011.4, 13011.4, 13011.4, 13011.4, 13011.4
5.77615, 43811.1, 32133, 13031.6, 209.316, 11678.1, 13031.6, 0, 13032.5, 13442.9, 13259.8, 25223.8, 19300.5, 13031.6, 13031.6, 13031.6, 13031.6, 13031.6, 13031.6, 13031.6, 13031.6, 13031.6, 13031.6, 13031.6, 13031.6, 13031.6, 13031.6, 13031.6, 13031.6, 13031.6
5.78402, 48615.8, 36398.7, 13051.2, 220.495, 12217.1, 13051.2, 0, 13052.1, 13435.4, 13281.7, 27650.3, 21184, 13051.2, 13051.2, 13051.2, 13051.2, 13051.2, 13051.2, 13051.2, 13051.2, 13051.2, 13051.2, 13051.2, 13051.2, 13051.2, 13051.2, 13051.2, 13051.2, 13051.2
5.7919, 52866.6, 41352.6, 13070, 229.932, 11513.9, 13070, 0, 13070.9, 13424.9, 13302.8, 30339.2, 23494.7, 13070, 13070, 13070, 13070, 13070, 13070, 13070, 13070, 13070, 13070, 13070, 13070, 13070, 13070, 13070, 13070, 13070
5.79978, 58685.9, 47029.6, 13087.8, 242.256, 11656.3, 13087.8, 0, 13088.7, 13412.1, 13323, 33267.8, 26289.2, 13087.8, 13087.8, 13087.8, 13087.8, 13087.8, 13087.8, 13087.8, 13087.8, 13087.8, 13087.8, 13087.8, 13087.8, 13087.8, 13087.8, 13087.8, 13087.8, 13087.8
5.80766, 64823.2, 53445.4, 13104.6, 254.608, 11377.8, 13104.6, 0, 13105.5, 13397.6, 13342.1, 36399.6, 29618.9, 13104.6, 13104.6, 13104.6, 13104.6, 13104.6, 13104.6, 13104.6, 13104.6, 13104.6, 13104.6, 13104.6, 13104.6, 13104.6, 13104.6, 13104.6, 13104.6, 13104.6
5.81553, 71084.1, 60594.9, 13119.9, 266.62, 10489.2, 13119.9, 0, 13120.9, 13381.8, 13359.8, 39684.9, 33527.3, 13119.9, 13119.9, 13119.9, 13119.9, 13119.9, 13119.9, 13119.9, 13119.9, 13119.9, 13119.9, 13119.9, 13119.9, 13119.9, 13119.9, 13119.9, 13119.9, 13119.9
5.82341, 78074.2, 68444.6, 13133.7, 279.421, 9629.59, 13133.7, 0, 13134.6, 13365.2, 13375.9, 43060.1, 38043.6, 13133.7, 13133.7, 13133.7, 13133.7, 13133.7, 13133.7, 13133.7, 13133.7, 13133.7, 13133.7, 13133.7, 13133.7, 13133.7, 13133.7, 13133.7, 13133.7, 13133.7
5.83129, 85118.9, 76932.6, 13145.5, 291.755, 8186.27, 13145.5, 0, 13146.4, 13347.9, 13390, 46450.1, 43180, 13145.5, 13145.5, 13145.5, 13145.5, 13145.5, 13145.5, 13145.5, 13145.5, 13145.5, 13145.5, 13145.5, 13145.5, 13145.5, 13145.5, 13145.5, 13145.5, 13145.5
5.83917, 92626.7, 85965.1, 13154.9, 304.35, 6661.59, 13154.9, 0, 13155.8, 13330.1, 13401.8, 49770.7, 48926.3, 13154.9, 13154.9, 13154.9, 13154.9, 13154.9, 13154.9, 13154.9, 13154.9, 13154.9, 13154.9, 13154.9, 13154.9, 13154.9, 13154.9, 13154.9, 13154.9, 13154.9
5.84704, 101143, 95414, 13161.6, 318.033, 5728.76, 13161.6, 0, 13162.5, 13311.7, 13410.9, 52930.4, 55244.8, 13161.6, 13161.6, 13161.6, 13161.6, 13161.6, 13161.6, 13161.6, 13161.6, 13161.6, 13161.6, 13161.6, 13161.6, 13161.6, 13161.6, 13161.6, 13161.6, 13161.6
5.85492, 108045, 105121, 13165, 328.705, 2924.44, 13165, 0, 13165.9, 13292.3, 13416.7, 55836.4, 62069.5, 13165, 13165, 13165, 13165, 13165, 13165, 13165, 13165, 13165, 13165, 13165, 13165, 13165, 13165, 13165, 13165, 13165
5.8628, 116146, 114898, 13164.6, 340.805, 1247.69, 13164.6, 0, 13165.5, 13271.6, 13418.7, 58397.8, 69303.2, 13164.6, 13164.6, 13164.6, 13164.6, 13164.6, 13164.6, 13164.6, 13164.6, 13164.6, 13164.6, 13164.6, 13164.6, 13164.6, 13164.6, 13164.6, 13164.6, 13164.6
5.87068, 123582, 124534, 13160, 351.545, -951.836, 13160, 0, 13160.9, 13249.1, 13416.5, 60530.1, 76816.8, 13160, 13160, 13160, 13160, 13160, 13160, 13160, 13160, 13160, 13160, 13160, 13160, 13160, 13160, 13160, 13160, 13160
5.87855, 131606, 133798, 13150.4, 362.779, -2191.8, 13150.4, 0, 13151.3, 13224.1, 13409.4, 62160.9, 84453.9, 13150.4, 13150.4, 13150.4, 13150.4, 13150.4, 13150.4, 13150.4, 13150.4, 13150.4, 13150.4, 13150.4, 13150.4, 13150.4, 13150.4, 13150.4, 13150.4, 13150.4
5.88643, 138217, 142453, 13135.4, 371.778, -4235.77, 13135.4, 0, 13136.4, 13196, 13396.8, 63232.7, 92032.8, 13135.4, 13135.4, 13135.4, 13135.4, 13135.4, 13135.4, 13135.4, 13135.4, 13135.4, 13135.4, 13135.4, 13135.4, 13135.4, 13135.4, 13135.4, 13135.4, 13135.4
5.89431, 143856, 150260, 13114.5, 379.286, -6404.25, 13114.5, 0, 13115.4, 13164, 13378.3, 63707, 99353.3, 13114.5, 13114.5, 13114.5, 13114.5, 13114.5, 13114.5, 13114.5, 13114.5, 13114.5, 13114.5, 13114.5, 13114.5, 13114.5, 13114.5, 13114.5, 13114.5, 13114.5
5.90219, 149200, 156994, 13087.2, 386.267, -7793.78, 13087.2, 0, 13088.1, 13127.5, 13353.5, 63566.1, 106207, 13087.2, 13087.2, 13087.2, 13087.2, 13087.2, 13087.2, 13087.2, 13087.2, 13087.2, 13087.2, 13087.2, 13087.2, 13087.2, 13087.2, 13087.2, 13087.2, 13087.2
5.91007, 152107, 162449, 13053.1, 390.011, -10341.9, 13053.1, 0, 13054, 13085.8, 13321.8, 62814.6, 112385, 13053.1, 13053.1, 13053.1, 13053.1, 13053.1, 13053.1, 13053.1, 13053.1, 13053.1, 13053.1, 13053.1, 13053.1, 13053.1, 13053.1, 13053.1, 13053.1, 13053.1
5.91794, 154725, 166452, 13011.9, 393.353, -11727.6, 13011.9, 0, 13012.8, 13038.6, 13283.1, 61478.4, 117687, 13011.9, 13011.9, 13011.9, 13011.9, 13011.9, 13011.9, 13011.9, 13011.9, 13011.9, 13011.9, 13011.9, 13011.9, 13011.9, 13011.9, 13011.9, 13011.9, 13011.9
5.92582, 155810, 168873, 12963.5, 394.731, -13063.2, 12963.5, 0, 12964.4, 12985.5, 13237.2, 59603.8, 121937, 12963.5, 12963.5, 12963.5, 12963.5, 12963.5, 12963.5, 12963.5, 12963.5, 12963.5, 12963.5, 12963.5, 12963.5, 12963.5, 12963.5, 12963.5, 12963.5, 12963.5
5.9337, 156034, 169628, 12908, 395.013, -13594.1, 12908, 0, 12908.9, 12926.2, 13184.2, 57254.5, 124986, 12908, 12908, 12908, 12908, 12908, 12908, 12908, 12908, 12908, 12908, 12908, 12908, 12908, 12908, 12908, 12908, 12908
5.94158, 154489, 168684, 12845.6, 393.053, -14195.3, 12845.6, 0, 12846.5, 12860.9, 13124.3, 54507.4, 126727, 12845.6, 12845.6, 12845.6, 12845.6, 12845.6, 12845.6, 12845.6, 12845.6, 12845.6, 12845.6, 12845.6, 12845.6, 12845.6, 12845.6, 12845.6, 12845.6, 12845.6
5.94945, 151464, 166067, 12776.6, 389.186, -14602.7, 12776.6, 0, 12777.5, 12789.7, 13058, 51449.8, 127098, 12776.6, 12776.6, 12776.6, 12776.6, 12776.6, 12776.6, 12776.6, 12776.6, 12776.6, 12776.6, 12776.6, 12776.6, 12776.6, 12776.6, 12776.6, 12776.7, 12776.6
5.95733, 146892, 161853, 12701.8, 383.267, -14960.8, 12701.8, 0, 12702.7, 12713.2, 12985.7, 48173.1, 126085, 12701.8, 12701.8, 12701.8, 12701.8, 12701.8, 12701.8, 12701.8, 12701.8, 12701.8, 12701.8, 12701.8, 12701.8, 12701.8, 12701.8, 12701.8, 12701.9, 12701.8
5.96521, 141461, 156170, 12621.8, 376.116, -14708.4, 12621.8, 0, 12622.7, 12632, 12908.3, 44769.2, 123725, 12621.8, 12621.8, 12621.8, 12621.8, 12621.8, 12621.8, 12621.8, 12621.8, 12621.8, 12621.8, 12621.8, 12621.8, 12621.8, 12621.8, 12621.8, 12622, 12621.8
5.97309, 135399, 149189, 12537.6, 367.969, -13790, 12537.6, 0, 12538.6, 12547, 12826.7, 41326.5, 120101, 12537.6, 12537.6, 12537.6, 12537.6, 12537.6, 12537.6, 12537.6, 12537.6, 12537.6, 12537.6, 12537.6, 12537.6, 12537.7, 12537.6, 12537.6, 12537.9, 12537.6
5.98096, 127656, 141117, 12450.4, 357.293, -13461, 12450.4, 0, 12451.3, 12459.1, 12742.2, 37925.7, 115340, 12450.4, 12450.4, 12450.4, 12450.4, 12450.4, 12450.4, 12450.4, 12450.4, 12450.4, 12450.4, 12450.4, 12450.4, 12450.4, 12450.4, 12450.4, 12450.8, 12450.4
5.98884, 119581, 132184, 12361.3, 345.808, -12603, 12361.3, 0, 12362.2, 12369.6, 12655.8, 34637, 109604, 12361.3, 12361.3, 12361.3, 12361.3, 12361.3, 12361.3, 12361.3, 12361.3, 12361.3, 12361.3, 12361.3, 12361.3, 12361.3, 12361.3, 12361.3, 12361.8, 12361.3
5.99672, 112015, 122635, 12271.5, 334.689, -10620.4, 12271.5, 0, 12272.4, 12279.5, 12568.9, 31519.2, 103080, 12271.5, 12271.5, 12271.5, 12271.5, 12271.5, 12271.5, 12271.5, 12271.5, 12271.5, 12271.5, 12271.5, 12271.5, 12271.5, 12271.5, 12271.5, 12272.3, 12271.5
6.0046, 103445, 112716, 12182.3, 321.632, -9270.58, 12182.3, 0, 12183.3, 12190.2, 12482.7, 28616.5, 95971.4, 12182.3, 12182.3, 12182.3, 12182.3, 12182.3, 12182.3, 12182.3, 12182.3, 12182.3, 12182.3, 12182.3, 12182.3, 12182.3, 12182.3, 12182.3, 12183.6, 12182.3
6.01248, 93972.5, 102668, 12095.1, 306.553, -8695.7, 12095.1, 0, 12096, 12102.8, 12398.7, 25961.7, 88487.5, 12095.1, 12095.1, 12095.1, 12095.1, 12095.1, 12095.1, 12095.1, 12095.1, 12095.1, 12095.1, 12095.1, 12095.1, 12095.1, 12095.1, 12095.1, 12096.9, 12095.1
6.02035, 85719.8, 92712.5, 12010.8, 292.783, -6992.66, 12010.8, 0, 12011.7, 12018.6, 12318, 23573, 80831.9, 12010.8, 12010.8, 12010.8, 12010.8, 12010.8, 12010.8, 12010.8, 12010.8, 12010.8, 12010.8, 12010.8, 12010.8, 12010.8, 12010.8, 12010.8, 12013.4, 12010.8
6.02823, 77136.5, 83045.3, 11930.6, 277.738, -5908.8, 11930.6, 0, 11931.6, 11938.4, 12242, 21457.7, 73194.6, 11930.6, 11930.6, 11930.6, 11930.6, 11930.6, 11930.6, 11930.6, 11930.6, 11930.6, 11930.6, 11930.6, 11930.6, 11930.6, 11930.6, 11930.6, 11934.3, 11930.6
6.03611, 69573.2, 73834.5, 11855.5, 263.771, -4261.31, 11855.5, 0, 11856.4, 11863.3, 12171.9, 19613.4, 65746.3, 11855.5, 11855.5, 11855.5, 11855.5, 11855.5, 11855.5, 11855.5, 11855.5, 11855.5, 11855.5, 11855.5, 11855.5, 11855.5, 11855.5, 11855.5, 11860.7, 11855.5
6.04399, 61679.5, 65211.7, 11786, 248.358, -3532.19, 11786, 0, 11787, 11793.9, 12108.9, 18029.1, 58629.8, 11786, 11786, 11786, 11786, 11786, 11786, 11786, 11786, 11786, 11786, 11786, 11786, 11786, 11786, 11786, 11793.3, 11786
6.05186, 55488, 57275.9, 11722.9, 235.563, -1787.89, 11722.9, 0, 11723.8, 11730.8, 12054.5, 16688, 51960.5, 11722.9, 11722.9, 11722.9, 11722.9, 11722.9, 11722.9, 11722.9, 11722.9, 11722.9, 11722.9, 11722.9, 11722.9, 11722.9, 11722.9, 11722.9, 11732.8, 11722.9
6.05974, 49333.3, 50090.4, 11666.4, 222.116, -757.145, 11666.4, 0, 11667.3, 11674.4, 12010.2, 15568.9, 45821.8, 11666.4, 11666.4, 11666.4, 11666.4, 11666.4, 11666.4, 11666.4, 11666.4, 11666.4, 11666.4, 11666.4, 11666.4, 11666.4, 11666.4, 11666.4, 11679.8, 11666.4
6.06762, 43914, 43687.4, 11616.7, 209.561, 226.551, 11616.7, 0, 11617.6, 11624.8, 11978.2, 14648.2, 40267.5, 11616.7, 11616.7, 11616.7, 11616.7, 11616.7, 11616.7, 11616.7, 11616.7, 11616.7, 11616.7, 11616.7, 11616.7, 11616.7, 11616.7, 11616.7, 11634.6, 11616.7
6.0755, 38779.5, 38072.8, 11573.8, 196.93, 706.645, 11573.8, 0, 11574.7, 11582, 11961.6, 13901.2, 35324.8, 11573.8, 11573.8, 11573.8, 11573.8, 11573.8, 11573.8, 11573.8, 11573.8, 11573.8, 11573.8, 11573.8, 11573.8, 11573.8, 11573.8, 11573.8, 11597.5, 11573.8
6.08337, 35059.6, 33229, 11537.5, 187.247, 1830.57, 11537.5, 0, 11538.5, 11545.8, 11964.8, 13303.7, 30995.5, 11537.5, 11537.5, 11537.5, 11537.5, 11537.5, 11537.5, 11537.5, 11537.5, 11537.5, 11537.5, 11537.5, 11537.5, 11537.5, 11537.5, 11537.5, 11568.5, 11537.5
6.09125, 31641.4, 29122, 11507.6, 177.886, 2519.35, 11507.6, 0, 11508.6, 11516, 11994.3, 12832.3, 27261.5, 11507.6, 11507.6, 11507.6, 11507.6, 11507.6, 11507.6, 11507.6, 11507.6, 11507.6, 11507.6, 11507.6, 11507.6, 11507.6, 11507.6, 11507.6, 11547.6, 11507.6
6.09913, 28776.7, 25708.1, 11483.7, 169.643, 3068.58, 11483.7, 0, 11484.6, 11492.1, 12060, 12465.7, 24089.5, 11483.7, 11483.7, 11483.7, 11483.7, 11483.7, 11483.7, 11483.7, 11483.7, 11483.7, 11483.7, 11483.7, 11483.7, 11483.7, 11483.7, 11483.7, 11534.5, 11483.7
6.10701, 26323.2, 22938.2, 11465.2, 162.25, 3384.98, 11465.2, 0, 11466.1, 11473.7, 12176.3, 12184.9, 21434, 11465.2, 11465.2, 11465.2, 11465.2, 11465.2, 11465.2, 11465.2, 11465.2, 11465.2, 11465.2, 11465.2, 11465.2, 11465.2, 11465.2, 11465.2, 11529.1, 11465.2
6.11488, 24209.9, 20766.1, 11451.6, 155.602, 3443.83, 11451.6, 0, 11452.5, 11460.3, 12364, 11973, 19243.2, 11451.6, 11451.6, 11451.6, 11451.6, 11451.6, 11451.6, 11451.6, 11451.6, 11451.6, 11451.6, 11451.6, 11451.6, 11451.6, 11451.6, 11451.6, 11531.1, 11451.6
6.12276, 23441, 19152.5, 11442.4, 153.111, 4288.46, 11442.4, 0, 11443.3, 11451.1, 12652.9, 11815.9, 17461.2, 11442.4, 11442.4, 11442.4, 11442.4, 11442.4, 11442.4, 11442.4, 11442.4, 11442.4, 11442.4, 11442.4, 11442.4, 11442.4, 11442.4, 11442.4, 11540, 11442.4
