   PIQUANT 0.0.0-main  ps__0567_0717304816_000rfs_shot_14.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.0217282, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0138105, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00589279, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00202492, 0, 1.24142e-18, 0, 1.41421, -1.24142e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.13312e-22, 0, 1.17229e-21, 0, 1.24013e-18, 0, 0, 0
0.00994262, 0, 2.42549e-18, 0, 1.41421, -2.42549e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.24983e-22, 0, 2.33347e-21, 0, 2.42293e-18, 0, 0, 0
0.0178603, 0, 4.69531e-18, 0, 1.41421, -4.69531e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.42655e-22, 0, 4.60283e-21, 0, 4.69026e-18, 0, 0, 0
0.025778, 0, 9.00778e-18, 0, 1.41421, -9.00778e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.63245e-22, 0, 8.99968e-21, 0, 8.99792e-18, 0, 0, 0
0.0336957, 0, 1.71299e-17, 0, 1.41421, -1.71299e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.66899e-21, 0, 1.74471e-20, 0, 1.71108e-17, 0, 0, 0
0.0416134, 0, 3.22971e-17, 0, 1.41421, -3.22971e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.19977e-21, 0, 3.3544e-20, 0, 3.22604e-17, 0, 0, 0
0.0495311, 0, 6.0384e-17, 0, 1.41421, -6.0384e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.08428e-21, 0, 6.39738e-20, 0, 6.03139e-17, 0, 0, 0
0.0574488, 0, 1.11971e-16, 0, 1.41421, -1.11971e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.14764e-20, 0, 1.21053e-19, 0, 1.11838e-16, 0, 0, 0
0.0653665, 0, 2.05957e-16, 0, 1.41421, -2.05957e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.14772e-20, 0, 2.27309e-19, 0, 2.05708e-16, 0, 0, 0
0.0732842, 0, 3.75838e-16, 0, 1.41421, -3.75838e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.98835e-20, 0, 4.23646e-19, 0, 3.75375e-16, 0, 0, 0
