   PIQUANT 0.0.0-main  ps__0567_0717304816_000rfs_shot_181.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.0210417, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0131591, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00527649, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0026061, 0, 1.16513e-20, 0, 1.41421, -1.16513e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.94253e-25, 0, 5.11095e-24, 0, 1.16453e-20, 0, 0, 0
0.0104887, 0, 2.72104e-20, 0, 1.41421, -2.72104e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.12546e-24, 0, 1.23363e-23, 0, 2.7196e-20, 0, 0, 0
0.0183713, 0, 5.92987e-20, 0, 1.41421, -5.92987e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.68558e-24, 0, 2.74568e-23, 0, 5.92666e-20, 0, 0, 0
0.0262539, 0, 1.27629e-19, 0, 1.41421, -1.27629e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0206e-23, 0, 6.03458e-23, 0, 1.27558e-19, 0, 0, 0
0.0341365, 0, 2.71353e-19, 0, 1.41421, -2.71353e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.19643e-23, 0, 1.30964e-22, 0, 2.712e-19, 0, 0, 0
0.0420191, 0, 5.70166e-19, 0, 1.41421, -5.70166e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.67249e-23, 0, 2.80807e-22, 0, 5.69838e-19, 0, 0, 0
0.0499017, 0, 1.18449e-18, 0, 1.41421, -1.18449e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.82961e-23, 0, 5.95152e-22, 0, 1.18379e-18, 0, 0, 0
0.0577843, 0, 2.43377e-18, 0, 1.41421, -2.43377e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.0457e-22, 0, 1.2474e-21, 0, 2.43232e-18, 0, 0, 0
0.0656669, 0, 4.94758e-18, 0, 1.41421, -4.94758e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.2132e-22, 0, 2.58648e-21, 0, 4.94457e-18, 0, 0, 0
0.0735495, 0, 9.954e-18, 0, 1.41421, -9.954e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.58974e-22, 0, 5.30761e-21, 0, 9.94783e-18, 0, 0, 0
0.0814321, 0, 1.9825e-17, 0, 1.41421, -1.9825e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.73407e-21, 0, 1.07824e-20, 0, 1.98124e-17, 0, 0, 0
0.0893146, 0, 3.90969e-17, 0, 1.41421, -3.90969e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.46719e-21, 0, 2.16913e-20, 0, 3.90717e-17, 0, 0, 0
0.0971972, 0, 7.6363e-17, 0, 1.41421, -7.6363e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.86779e-21, 0, 4.32245e-20, 0, 7.63129e-17, 0, 0, 0
0.10508, 0, 1.47748e-16, 0, 1.41421, -1.47748e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.34795e-20, 0, 8.53409e-20, 0, 1.47649e-16, 0, 0, 0
0.112962, 0, 2.83231e-16, 0, 1.41421, -2.83231e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.62201e-20, 0, 1.66982e-19, 0, 2.83038e-16, 0, 0, 0
0.120845, 0, 5.38037e-16, 0, 1.41421, -5.38037e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.05563e-20, 0, 3.23862e-19, 0, 5.37662e-16, 0, 0, 0
0.128728, 0, 1.01299e-15, 0, 1.41421, -1.01299e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.66426e-20, 0, 6.22756e-19, 0, 1.01227e-15, 0, 0, 0
0.13661, 0, 1.89051e-15, 0, 1.41421, -1.89051e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.83182e-19, 0, 1.18749e-18, 0, 1.88913e-15, 0, 0, 0
0.144493, 0, 3.49778e-15, 0, 1.41421, -3.49778e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.44335e-19, 0, 2.24579e-18, 0, 3.49519e-15, 0, 0, 0
0.152375, 0, 6.41658e-15, 0, 1.41421, -6.41658e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.41981e-19, 0, 4.21326e-18, 0, 6.41172e-15, 0, 0, 0
0.160258, 0, 1.16723e-14, 0, 1.41421, -1.16723e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.1873e-18, 0, 7.84234e-18, 0, 1.16633e-14, 0, 0, 0
0.168141, 0, 2.10573e-14, 0, 1.41421, -2.10573e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.17848e-18, 0, 1.4485e-17, 0, 2.10406e-14, 0, 0, 0
0.176023, 0, 3.76773e-14, 0, 1.41421, -3.76773e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.96602e-18, 0, 2.65525e-17, 0, 3.76468e-14, 0, 0, 0
