   PIQUANT 0.0.0-main  ps__0567_0717304816_000rfs_shot_223.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.0213805, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.013497, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0056134, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00227017, 0, 6.35746e-22, 0, 1.41421, -6.35746e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.12714e-26, 0, 2.51535e-25, 0, 6.35434e-22, 0, 0, 0
0.0101537, 0, 1.52384e-21, 0, 1.41421, -1.52384e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.48313e-25, 0, 6.18935e-25, 0, 1.52307e-21, 0, 0, 0
0.0180373, 0, 3.59068e-21, 0, 1.41421, -3.59068e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.53001e-25, 0, 1.49528e-24, 0, 3.58883e-21, 0, 0, 0
0.0259209, 0, 8.32558e-21, 0, 1.41421, -8.32558e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.26942e-25, 0, 3.55095e-24, 0, 8.32121e-21, 0, 0, 0
0.0338045, 0, 1.90117e-20, 0, 1.41421, -1.90117e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.90827e-24, 0, 8.29759e-24, 0, 1.90015e-20, 0, 0, 0
0.041688, 0, 4.27872e-20, 0, 1.41421, -4.27872e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.34104e-24, 0, 1.90955e-23, 0, 4.27637e-20, 0, 0, 0
0.0495716, 0, 9.49674e-20, 0, 1.41421, -9.49674e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.74132e-24, 0, 4.33127e-23, 0, 9.49143e-20, 0, 0, 0
0.0574552, 0, 2.07995e-19, 0, 1.41421, -2.07995e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.15757e-23, 0, 9.68958e-23, 0, 2.07877e-19, 0, 0, 0
0.0653388, 0, 4.4975e-19, 0, 1.41421, -4.4975e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.71912e-23, 0, 2.13927e-22, 0, 4.49489e-19, 0, 0, 0
0.0732223, 0, 9.60564e-19, 0, 1.41421, -9.60564e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.01978e-22, 0, 4.66374e-22, 0, 9.59996e-19, 0, 0, 0
0.0811059, 0, 2.0272e-18, 0, 1.41421, -2.0272e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.17812e-22, 0, 1.00444e-21, 0, 2.02598e-18, 0, 0, 0
0.0889895, 0, 4.22904e-18, 0, 1.41421, -4.22904e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.5999e-22, 0, 2.13807e-21, 0, 4.22644e-18, 0, 0, 0
0.0968731, 0, 8.72381e-18, 0, 1.41421, -8.72381e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.60858e-22, 0, 4.49997e-21, 0, 8.71835e-18, 0, 0, 0
0.104757, 0, 1.78e-17, 0, 1.41421, -1.78e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.98585e-21, 0, 9.36791e-21, 0, 1.77886e-17, 0, 0, 0
0.11264, 0, 3.59338e-17, 0, 1.41421, -3.59338e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.06194e-21, 0, 1.9296e-20, 0, 3.59104e-17, 0, 0, 0
0.120524, 0, 7.17906e-17, 0, 1.41421, -7.17906e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.22533e-21, 0, 3.93412e-20, 0, 7.17431e-17, 0, 0, 0
0.128407, 0, 1.4364e-16, 0, 1.41421, -1.4364e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.67375e-20, 0, 8.06991e-20, 0, 1.43542e-16, 0, 0, 0
0.136291, 0, 2.80861e-16, 0, 1.41421, -2.80861e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.31876e-20, 0, 1.61052e-19, 0, 2.80666e-16, 0, 0, 0
0.144175, 0, 5.43897e-16, 0, 1.41421, -5.43897e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.51964e-20, 0, 3.1842e-19, 0, 5.43513e-16, 0, 0, 0
0.152058, 0, 1.04332e-15, 0, 1.41421, -1.04332e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.26914e-19, 0, 6.23829e-19, 0, 1.04257e-15, 0, 0, 0
0.159942, 0, 1.98274e-15, 0, 1.41421, -1.98274e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.44851e-19, 0, 1.21129e-18, 0, 1.98128e-15, 0, 0, 0
0.167825, 0, 3.73347e-15, 0, 1.41421, -3.73347e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.68237e-19, 0, 2.33146e-18, 0, 3.73067e-15, 0, 0, 0
0.175709, 0, 6.96652e-15, 0, 1.41421, -6.96652e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.87689e-19, 0, 4.44919e-18, 0, 6.96118e-15, 0, 0, 0
0.183592, 0, 1.28833e-14, 0, 1.41421, -1.28833e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.66858e-18, 0, 8.41947e-18, 0, 1.28732e-14, 0, 0, 0
0.191476, 0, 2.36151e-14, 0, 1.41421, -2.36151e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.11014e-18, 0, 1.58017e-17, 0, 2.35961e-14, 0, 0, 0
0.19936, 0, 4.29089e-14, 0, 1.41421, -4.29089e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.74933e-18, 0, 2.94176e-17, 0, 4.28737e-14, 0, 0, 0
0.207243, 0, 7.72929e-14, 0, 1.41421, -7.72929e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.05417e-17, 0, 5.43323e-17, 0, 7.72281e-14, 0, 0, 0
0.215127, 0, 1.3804e-13, 0, 1.41421, -1.3804e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.91739e-17, 0, 9.95671e-17, 0, 1.37921e-13, 0, 0, 0
0.22301, 0, 2.44441e-13, 0, 1.41421, -2.44441e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.45995e-17, 0, 1.81067e-16, 0, 2.44225e-13, 0, 0, 0
0.230894, 0, 4.29221e-13, 0, 1.41421, -4.29221e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.19498e-17, 0, 3.26805e-16, 0, 4.28832e-13, 0, 0, 0
0.238777, 0, 7.47401e-13, 0, 1.41421, -7.47401e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.10072e-16, 0, 5.85485e-16, 0, 7.46705e-13, 0, 0, 0
0.246661, 0, 1.29069e-12, 0, 1.41421, -1.29069e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.94109e-16, 0, 1.04139e-15, 0, 1.28945e-12, 0, 0, 0
0.254545, 0, 2.21059e-12, 0, 1.41421, -2.21059e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.39784e-16, 0, 1.83916e-15, 0, 2.20841e-12, 0, 0, 0
0.262428, 0, 3.75525e-12, 0, 1.41421, -3.75525e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.90504e-16, 0, 3.22555e-15, 0, 3.75144e-12, 0, 0, 0
0.270312, 0, 6.32759e-12, 0, 1.41421, -6.32759e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.01902e-15, 0, 5.61867e-15, 0, 6.32095e-12, 0, 0, 0
0.278195, 0, 1.05761e-11, 0, 1.41421, -1.05761e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.74653e-15, 0, 9.72256e-15, 0, 1.05647e-11, 0, 0, 0
0.286079, 0, 1.75358e-11, 0, 1.41421, -1.75358e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.97372e-15, 0, 1.67156e-14, 0, 1.75162e-11, 0, 0, 0
0.293962, 0, 2.88441e-11, 0, 1.41421, -2.88441e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.0311e-15, 0, 2.85592e-14, 0, 2.88105e-11, 0, 0, 0
0.301846, 0, 4.70697e-11, 0, 1.41421, -4.70697e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.46046e-15, 0, 4.85004e-14, 0, 4.70127e-11, 0, 0, 0
0.30973, 0, 7.6207e-11, 0, 1.41421, -7.6207e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.41459e-14, 0, 8.1888e-14, 0, 7.6111e-11, 0, 0, 0
0.317613, 0, 1.22416e-10, 4.09179e-43, 1.41421, -1.22416e-10, 0, 4.09179e-43, 4.09179e-43, 4.09179e-43, 4.09179e-43, 4.09179e-43, 4.09179e-43, 4.09179e-43, 4.09179e-43, 4.09179e-43, 4.09179e-43, 4.09179e-43, 4.09179e-43, 4.09179e-43, 4.09179e-43, 2.3525e-14, 4.09179e-43, 1.37494e-13, 4.09179e-43, 1.22255e-10, 4.09179e-43, 4.09179e-43, 4.09179e-43
0.325497, 0, 1.95115e-10, 7.02751e-42, 1.41421, -1.95115e-10, 0, 7.02751e-42, 7.02751e-42, 7.02751e-42, 7.02751e-42, 7.02751e-42, 7.02751e-42, 7.02751e-42, 7.02751e-42, 7.02751e-42, 7.02751e-42, 7.02751e-42, 7.02751e-42, 7.02751e-42, 7.02751e-42, 3.89286e-14, 7.02751e-42, 2.29648e-13, 7.02751e-42, 1.94847e-10, 7.02751e-42, 7.02751e-42, 7.02751e-42
0.33338, 0, 3.08583e-10, 1.00247e-40, 1.41421, -3.08583e-10, 0, 1.00247e-40, 1.00247e-40, 1.00247e-40, 1.00247e-40, 1.00247e-40, 1.00247e-40, 1.00247e-40, 1.00247e-40, 1.00247e-40, 1.00247e-40, 1.00247e-40, 1.00247e-40, 1.00247e-40, 1.00247e-40, 6.41264e-14, 1.00247e-40, 3.81674e-13, 1.00247e-40, 3.08137e-10, 1.00247e-40, 1.00247e-40, 1.00247e-40
0.341264, 0, 4.84284e-10, 1.26598e-39, 1.41421, -4.84284e-10, 0, 1.26598e-39, 1.26598e-39, 1.26598e-39, 1.26598e-39, 1.26598e-39, 1.26598e-39, 1.26598e-39, 1.26598e-39, 1.26598e-39, 1.26598e-39, 1.26598e-39, 1.26598e-39, 1.26598e-39, 1.26598e-39, 1.05206e-13, 1.26598e-39, 6.31424e-13, 1.26598e-39, 4.83547e-10, 1.26598e-39, 1.26598e-39, 1.26598e-39
