   PIQUANT 0.0.0-main  ps__0567_0717304816_000rfs_shot_447.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.0223659, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0144843, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0066026, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00127906, 0, 1.3324e-20, 0, 1.41421, -1.3324e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.26629e-24, 0, 1.15021e-23, 0, 1.33112e-20, 0, 0, 0
0.00916072, 0, 2.90438e-20, 0, 1.41421, -2.90438e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.80446e-24, 0, 2.5492e-23, 0, 2.90156e-20, 0, 0, 0
0.0170424, 0, 6.24903e-20, 0, 1.41421, -6.24903e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.13095e-24, 0, 5.57527e-23, 0, 6.24284e-20, 0, 0, 0
0.024924, 0, 1.32786e-19, 0, 1.41421, -1.32786e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.32379e-23, 0, 1.20404e-22, 0, 1.32652e-19, 0, 0, 0
0.0328057, 0, 2.78799e-19, 0, 1.41421, -2.78799e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.82455e-23, 0, 2.56906e-22, 0, 2.78513e-19, 0, 0, 0
0.0406874, 0, 5.78658e-19, 0, 1.41421, -5.78658e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.95823e-23, 0, 5.41867e-22, 0, 5.78056e-19, 0, 0, 0
0.048569, 0, 1.18773e-18, 0, 1.41421, -1.18773e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.24309e-22, 0, 1.13029e-21, 0, 1.18648e-18, 0, 0, 0
0.0564507, 0, 2.41177e-18, 0, 1.41421, -2.41177e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.56608e-22, 0, 2.33264e-21, 0, 2.40918e-18, 0, 0, 0
0.0643324, 0, 4.84638e-18, 0, 1.41421, -4.84638e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.24283e-22, 0, 4.76462e-21, 0, 4.84109e-18, 0, 0, 0
0.072214, 0, 9.64024e-18, 0, 1.41421, -9.64024e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.06052e-21, 0, 9.63564e-21, 0, 9.62954e-18, 0, 0, 0
0.0800957, 0, 1.89874e-17, 0, 1.41421, -1.89874e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.12452e-21, 0, 1.92993e-20, 0, 1.8966e-17, 0, 0, 0
0.0879774, 0, 3.70387e-17, 0, 1.41421, -3.70387e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.21592e-21, 0, 3.82943e-20, 0, 3.69962e-17, 0, 0, 0
0.095859, 0, 7.15738e-17, 0, 1.41421, -7.15738e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.28937e-21, 0, 7.52967e-20, 0, 7.14902e-17, 0, 0, 0
0.103741, 0, 1.3704e-16, 0, 1.41421, -1.3704e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.61525e-20, 0, 1.46747e-19, 0, 1.36878e-16, 0, 0, 0
0.111622, 0, 2.60029e-16, 0, 1.41421, -2.60029e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.11982e-20, 0, 2.83542e-19, 0, 2.59714e-16, 0, 0, 0
0.119504, 0, 4.89039e-16, 0, 1.41421, -4.89039e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.97412e-20, 0, 5.43262e-19, 0, 4.88436e-16, 0, 0, 0
0.127386, 0, 9.11771e-16, 0, 1.41421, -9.11771e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.13434e-19, 0, 1.03236e-18, 0, 9.10625e-16, 0, 0, 0
0.135267, 0, 1.68542e-15, 0, 1.41421, -1.68542e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.13602e-19, 0, 1.94609e-18, 0, 1.68326e-15, 0, 0, 0
0.143149, 0, 3.08938e-15, 0, 1.41421, -3.08938e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.98954e-19, 0, 3.63982e-18, 0, 3.08534e-15, 0, 0, 0
0.151031, 0, 5.61598e-15, 0, 1.41421, -5.61598e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.39183e-19, 0, 6.75543e-18, 0, 5.60849e-15, 0, 0, 0
0.158912, 0, 1.0172e-14, 0, 1.41421, -1.0172e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.36814e-18, 0, 1.25379e-17, 0, 1.01581e-14, 0, 0, 0
0.166794, 0, 1.8182e-14, 0, 1.41421, -1.8182e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.49356e-18, 0, 2.29087e-17, 0, 1.81566e-14, 0, 0, 0
0.174676, 0, 3.2243e-14, 0, 1.41421, -3.2243e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.5105e-18, 0, 4.15578e-17, 0, 3.21969e-14, 0, 0, 0
0.182557, 0, 5.67306e-14, 0, 1.41421, -5.67306e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.09824e-18, 0, 7.48571e-17, 0, 5.66476e-14, 0, 0, 0
0.190439, 0, 9.90434e-14, 0, 1.41421, -9.90434e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.44331e-17, 0, 1.33904e-16, 0, 9.88951e-14, 0, 0, 0
0.198321, 0, 1.71589e-13, 0, 1.41421, -1.71589e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.55373e-17, 0, 2.37895e-16, 0, 1.71325e-13, 0, 0, 0
0.206202, 0, 2.9501e-13, 0, 1.41421, -2.9501e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.48629e-17, 0, 4.19813e-16, 0, 2.94545e-13, 0, 0, 0
0.214084, 0, 5.03379e-13, 0, 1.41421, -5.03379e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.82608e-17, 0, 7.36002e-16, 0, 5.02565e-13, 0, 0, 0
0.221966, 0, 8.52491e-13, 0, 1.41421, -8.52491e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.35581e-16, 0, 1.28201e-15, 0, 8.51074e-13, 0, 0, 0
0.229847, 0, 1.43299e-12, 0, 1.41421, -1.43299e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.33295e-16, 0, 2.21891e-15, 0, 1.43054e-12, 0, 0, 0
0.237729, 0, 2.39098e-12, 0, 1.41421, -2.39098e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.98776e-16, 0, 3.81666e-15, 0, 2.38677e-12, 0, 0, 0
0.245611, 0, 3.96015e-12, 0, 1.41421, -3.96015e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.77228e-16, 0, 6.52492e-15, 0, 3.95295e-12, 0, 0, 0
0.253492, 0, 6.51128e-12, 0, 1.41421, -6.51128e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.14289e-15, 0, 1.10885e-14, 0, 6.49905e-12, 0, 0, 0
0.261374, 0, 1.06283e-11, 0, 1.41421, -1.06283e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.91699e-15, 0, 1.87346e-14, 0, 1.06076e-11, 0, 0, 0
0.269256, 0, 1.72232e-11, 0, 1.41421, -1.72232e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.19649e-15, 0, 3.14741e-14, 0, 1.71885e-11, 0, 0, 0
0.277137, 0, 2.77101e-11, 0, 1.41421, -2.77101e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.29989e-15, 0, 5.25864e-14, 0, 2.76522e-11, 0, 0, 0
0.285019, 0, 4.42642e-11, 0, 1.41421, -4.42642e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.74021e-15, 0, 8.73954e-14, 0, 4.4168e-11, 0, 0, 0
0.292901, 0, 7.02058e-11, 0, 1.41421, -7.02058e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.43406e-14, 0, 1.44506e-13, 0, 7.00469e-11, 0, 0, 0
0.300782, 0, 1.10565e-10, 2.0459e-43, 1.41421, -1.10565e-10, 0, 2.0459e-43, 2.0459e-43, 2.0459e-43, 2.0459e-43, 2.0459e-43, 2.0459e-43, 2.0459e-43, 2.0459e-43, 2.0459e-43, 2.0459e-43, 2.0459e-43, 2.0459e-43, 2.0459e-43, 2.0459e-43, 2.34179e-14, 2.0459e-43, 2.37773e-13, 2.0459e-43, 1.10303e-10, 2.0459e-43, 2.0459e-43, 2.0459e-43
0.308664, 0, 1.729e-10, 3.51866e-42, 1.41421, -1.729e-10, 0, 3.51866e-42, 3.51866e-42, 3.51866e-42, 3.51866e-42, 3.51866e-42, 3.51866e-42, 3.51866e-42, 3.51866e-42, 3.51866e-42, 3.51866e-42, 3.51866e-42, 3.51866e-42, 3.51866e-42, 3.51866e-42, 3.80733e-14, 3.51866e-42, 3.89422e-13, 3.51866e-42, 1.72472e-10, 3.51866e-42, 3.51866e-42, 3.51866e-42
0.316546, 0, 2.68489e-10, 5.072e-41, 1.41421, -2.68489e-10, 0, 5.072e-41, 5.072e-41, 5.072e-41, 5.072e-41, 5.072e-41, 5.072e-41, 5.072e-41, 5.072e-41, 5.072e-41, 5.072e-41, 5.072e-41, 5.072e-41, 5.072e-41, 5.072e-41, 6.16536e-14, 5.072e-41, 6.35002e-13, 5.072e-41, 2.67793e-10, 5.072e-41, 5.072e-41, 5.072e-41
0.324427, 0, 4.14027e-10, 6.4733e-40, 1.41421, -4.14027e-10, 0, 6.4733e-40, 6.4733e-40, 6.4733e-40, 6.4733e-40, 6.4733e-40, 6.4733e-40, 6.4733e-40, 6.4733e-40, 6.4733e-40, 6.4733e-40, 6.4733e-40, 6.4733e-40, 6.4733e-40, 6.4733e-40, 9.94824e-14, 6.4733e-40, 1.03122e-12, 6.4733e-40, 4.12896e-10, 6.4733e-40, 6.4733e-40, 6.4733e-40
0.332309, 0, 6.34038e-10, 7.40296e-39, 1.41421, -6.34038e-10, 0, 7.40296e-39, 7.40296e-39, 7.40296e-39, 7.40296e-39, 7.40296e-39, 7.40296e-39, 7.40296e-39, 7.40296e-39, 7.40296e-39, 7.40296e-39, 7.40296e-39, 7.40296e-39, 7.40296e-39, 7.40296e-39, 1.60021e-13, 7.40296e-39, 1.66828e-12, 7.40296e-39, 6.32209e-10, 7.40296e-39, 7.40296e-39, 7.40296e-39
0.340191, 0, 9.64279e-10, 7.64357e-38, 1.41421, -9.64279e-10, 0, 7.64357e-38, 7.64357e-38, 7.64357e-38, 7.64357e-38, 7.64357e-38, 7.64357e-38, 7.64357e-38, 7.64357e-38, 7.64357e-38, 7.64357e-38, 7.64357e-38, 7.64357e-38, 7.64357e-38, 7.64357e-38, 2.56715e-13, 7.64357e-38, 2.6895e-12, 7.64357e-38, 9.61333e-10, 7.64357e-38, 7.64357e-38, 7.64357e-38
0.348072, 0, 1.4565e-09, 7.16313e-37, 1.41421, -1.4565e-09, 0, 7.16313e-37, 7.16313e-37, 7.16313e-37, 7.16313e-37, 7.16313e-37, 7.16313e-37, 7.16313e-37, 7.16313e-37, 7.16313e-37, 7.16313e-37, 7.16313e-37, 7.16313e-37, 7.16313e-37, 7.16313e-37, 4.10931e-13, 7.16313e-37, 4.32209e-12, 7.16313e-37, 1.45176e-09, 7.16313e-37, 7.16313e-37, 7.16313e-37
