   PIQUANT 0.0.0-main  ps__0567_0717304816_000rfs_shot_375.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.0221103, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0142285, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00634664, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00153518, 0, 2.36375e-22, 0, 1.41421, -2.36375e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.13726e-26, 0, 1.92826e-25, 0, 2.3616e-22, 0, 0, 0
0.009417, 0, 5.8039e-22, 0, 1.41421, -5.8039e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.33141e-26, 0, 4.83188e-25, 0, 5.79853e-22, 0, 0, 0
0.0172988, 0, 1.39928e-21, 0, 1.41421, -1.39928e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.30586e-25, 0, 1.18766e-24, 0, 1.39796e-21, 0, 0, 0
0.0251806, 0, 3.31622e-21, 0, 1.41421, -3.31622e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.14423e-25, 0, 2.86726e-24, 0, 3.31304e-21, 0, 0, 0
0.0330625, 0, 7.73316e-21, 0, 1.41421, -7.73316e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.44952e-25, 0, 6.80656e-24, 0, 7.72561e-21, 0, 0, 0
0.0409443, 0, 1.77588e-20, 0, 1.41421, -1.77588e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.73823e-24, 0, 1.59036e-23, 0, 1.77411e-20, 0, 0, 0
0.0488261, 0, 4.01912e-20, 0, 1.41421, -4.01912e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.99744e-24, 0, 3.66048e-23, 0, 4.01506e-20, 0, 0, 0
0.0567079, 0, 8.96997e-20, 0, 1.41421, -8.96997e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.06643e-24, 0, 8.30573e-23, 0, 8.96075e-20, 0, 0, 0
0.0645897, 0, 1.97535e-19, 0, 1.41421, -1.97535e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.02921e-23, 0, 1.8591e-22, 0, 1.97329e-19, 0, 0, 0
0.0724716, 0, 4.29449e-19, 0, 1.41421, -4.29449e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.48417e-23, 0, 4.10738e-22, 0, 4.28993e-19, 0, 0, 0
0.0803534, 0, 9.22128e-19, 0, 1.41421, -9.22128e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.78826e-23, 0, 8.96176e-22, 0, 9.21134e-19, 0, 0, 0
0.0882352, 0, 1.95642e-18, 0, 1.41421, -1.95642e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.11145e-22, 0, 1.93194e-21, 0, 1.95428e-18, 0, 0, 0
0.096117, 0, 4.10283e-18, 0, 1.41421, -4.10283e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.50272e-22, 0, 4.11673e-21, 0, 4.09826e-18, 0, 0, 0
0.103999, 0, 8.50745e-18, 0, 1.41421, -8.50745e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.4959e-22, 0, 8.67432e-21, 0, 8.49783e-18, 0, 0, 0
0.111881, 0, 1.74478e-17, 0, 1.41421, -1.74478e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.98108e-21, 0, 1.80799e-20, 0, 1.74277e-17, 0, 0, 0
0.119762, 0, 3.54018e-17, 0, 1.41421, -3.54018e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.08975e-21, 0, 3.72888e-20, 0, 3.53605e-17, 0, 0, 0
0.127644, 0, 7.10825e-17, 0, 1.41421, -7.10825e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.35669e-21, 0, 7.61214e-20, 0, 7.0998e-17, 0, 0, 0
0.135526, 0, 1.41271e-16, 0, 1.41421, -1.41271e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.69052e-20, 0, 1.53853e-19, 0, 1.411e-16, 0, 0, 0
0.143408, 0, 2.77959e-16, 0, 1.41421, -2.77959e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.38649e-20, 0, 3.07951e-19, 0, 2.77617e-16, 0, 0, 0
0.15129, 0, 5.41542e-16, 0, 1.41421, -5.41542e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.71905e-20, 0, 6.10574e-19, 0, 5.40864e-16, 0, 0, 0
0.159172, 0, 1.04492e-15, 0, 1.41421, -1.04492e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.32063e-19, 0, 1.19942e-18, 0, 1.04359e-15, 0, 0, 0
0.167053, 0, 1.99711e-15, 0, 1.41421, -1.99711e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.57184e-19, 0, 2.33497e-18, 0, 1.99452e-15, 0, 0, 0
0.174935, 0, 3.80446e-15, 0, 1.41421, -3.80446e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.00665e-19, 0, 4.54621e-18, 0, 3.79941e-15, 0, 0, 0
0.182817, 0, 7.13188e-15, 0, 1.41421, -7.13188e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.56698e-19, 0, 8.68866e-18, 0, 7.12224e-15, 0, 0, 0
0.190699, 0, 1.32494e-14, 0, 1.41421, -1.32494e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.81228e-18, 0, 1.64665e-17, 0, 1.32311e-14, 0, 0, 0
0.198581, 0, 2.4396e-14, 0, 1.41421, -2.4396e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.40383e-18, 0, 3.09505e-17, 0, 2.43616e-14, 0, 0, 0
0.206463, 0, 4.45256e-14, 0, 1.41421, -4.45256e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.33949e-18, 0, 5.77047e-17, 0, 4.44615e-14, 0, 0, 0
0.214344, 0, 8.05586e-14, 0, 1.41421, -8.05586e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.17095e-17, 0, 1.06733e-16, 0, 8.04401e-14, 0, 0, 0
0.222226, 0, 1.44498e-13, 0, 1.41421, -1.44498e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.1452e-17, 0, 1.95877e-16, 0, 1.4428e-13, 0, 0, 0
0.230108, 0, 2.56975e-13, 0, 1.41421, -2.56975e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.89857e-17, 0, 3.56723e-16, 0, 2.5658e-13, 0, 0, 0
0.23799, 0, 4.53142e-13, 0, 1.41421, -4.53142e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.02911e-17, 0, 6.44751e-16, 0, 4.52427e-13, 0, 0, 0
0.245872, 0, 7.92355e-13, 0, 1.41421, -7.92355e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.25752e-16, 0, 1.15679e-15, 0, 7.91072e-13, 0, 0, 0
0.253753, 0, 1.37396e-12, 0, 1.41421, -1.37396e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.2326e-16, 0, 2.06044e-15, 0, 1.37168e-12, 0, 0, 0
0.261635, 0, 2.36279e-12, 0, 1.41421, -2.36279e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.93424e-16, 0, 3.64399e-15, 0, 2.35876e-12, 0, 0, 0
0.269517, 0, 4.02993e-12, 0, 1.41421, -4.02993e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.88235e-16, 0, 6.39982e-15, 0, 4.02284e-12, 0, 0, 0
0.277399, 0, 6.81728e-12, 0, 1.41421, -6.81728e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.19543e-15, 0, 1.11635e-14, 0, 6.80492e-12, 0, 0, 0
0.285281, 0, 1.14391e-11, 0, 1.41421, -1.14391e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.06219e-15, 0, 1.93445e-14, 0, 1.14177e-11, 0, 0, 0
0.293162, 0, 1.90395e-11, 0, 1.41421, -1.90395e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.53385e-15, 0, 3.33053e-14, 0, 1.90027e-11, 0, 0, 0
0.301044, 0, 3.14362e-11, 0, 1.41421, -3.14362e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.01737e-15, 0, 5.69857e-14, 0, 3.13732e-11, 0, 0, 0
0.308926, 0, 5.14908e-11, 0, 1.41421, -5.14908e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.01844e-14, 0, 9.69195e-14, 0, 5.13837e-11, 0, 0, 0
0.316808, 0, 8.36711e-11, 2.55036e-43, 1.41421, -8.36711e-11, 0, 2.55036e-43, 2.55036e-43, 2.55036e-43, 2.55036e-43, 2.55036e-43, 2.55036e-43, 2.55036e-43, 2.55036e-43, 2.55036e-43, 2.55036e-43, 2.55036e-43, 2.55036e-43, 2.55036e-43, 2.55036e-43, 1.71393e-14, 2.55036e-43, 1.63893e-13, 2.55036e-43, 8.34901e-11, 2.55036e-43, 2.55036e-43, 2.55036e-43
0.32469, 0, 1.34892e-10, 4.46734e-42, 1.41421, -1.34892e-10, 0, 4.46734e-42, 4.46734e-42, 4.46734e-42, 4.46734e-42, 4.46734e-42, 4.46734e-42, 4.46734e-42, 4.46734e-42, 4.46734e-42, 4.46734e-42, 4.46734e-42, 4.46734e-42, 4.46734e-42, 4.46734e-42, 2.86907e-14, 4.46734e-42, 2.75638e-13, 4.46734e-42, 1.34588e-10, 4.46734e-42, 4.46734e-42, 4.46734e-42
0.332572, 0, 2.15766e-10, 6.4548e-41, 1.41421, -2.15766e-10, 0, 6.4548e-41, 6.4548e-41, 6.4548e-41, 6.4548e-41, 6.4548e-41, 6.4548e-41, 6.4548e-41, 6.4548e-41, 6.4548e-41, 6.4548e-41, 6.4548e-41, 6.4548e-41, 6.4548e-41, 6.4548e-41, 4.77934e-14, 6.4548e-41, 4.61189e-13, 6.4548e-41, 2.15257e-10, 6.4548e-41, 6.4548e-41, 6.4548e-41
