   PIQUANT 0.0.0-main  ps__0567_0717304816_000rfs_shot_424.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.021802, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0139208, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00603961, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0018416, 0, 1.16986e-22, 0, 1.41421, -1.16986e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.50733e-27, 0, 8.57398e-26, 0, 1.1689e-22, 0, 0, 0
0.00972282, 0, 2.96199e-22, 0, 1.41421, -2.96199e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.44462e-26, 0, 2.21768e-25, 0, 2.95952e-22, 0, 0, 0
0.017604, 0, 7.34e-22, 0, 1.41421, -7.34e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.15132e-26, 0, 5.60639e-25, 0, 7.33377e-22, 0, 0, 0
0.0254852, 0, 1.78322e-21, 0, 1.41421, -1.78322e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.51737e-25, 0, 1.38802e-24, 0, 1.78168e-21, 0, 0, 0
0.0333665, 0, 4.25321e-21, 0, 1.41421, -4.25321e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.67462e-25, 0, 3.37089e-24, 0, 4.24947e-21, 0, 0, 0
0.0412477, 0, 9.97137e-21, 0, 1.41421, -9.97137e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.74723e-25, 0, 8.0413e-24, 0, 9.96246e-21, 0, 0, 0
0.0491289, 0, 2.30017e-20, 0, 1.41421, -2.30017e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.0489e-24, 0, 1.88644e-23, 0, 2.29808e-20, 0, 0, 0
0.0570101, 0, 5.2253e-20, 0, 1.41421, -5.2253e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.72669e-24, 0, 4.35639e-23, 0, 5.22047e-20, 0, 0, 0
0.0648913, 0, 1.16989e-19, 0, 1.41421, -1.16989e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.07479e-23, 0, 9.91191e-23, 0, 1.16879e-19, 0, 0, 0
0.0727725, 0, 2.58318e-19, 0, 1.41421, -2.58318e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.41058e-23, 0, 2.22363e-22, 0, 2.58072e-19, 0, 0, 0
0.0806538, 0, 5.62851e-19, 0, 1.41421, -5.62851e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.33597e-23, 0, 4.92188e-22, 0, 5.62305e-19, 0, 0, 0
0.088535, 0, 1.21085e-18, 0, 1.41421, -1.21085e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.16636e-22, 0, 1.07553e-21, 0, 1.20966e-18, 0, 0, 0
0.0964162, 0, 2.57304e-18, 0, 1.41421, -2.57304e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.51879e-22, 0, 2.32145e-21, 0, 2.57047e-18, 0, 0, 0
0.104297, 0, 5.40308e-18, 0, 1.41421, -5.40308e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.37614e-22, 0, 4.95166e-21, 0, 5.39759e-18, 0, 0, 0
0.112179, 0, 1.12159e-17, 0, 1.41421, -1.12159e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.13459e-21, 0, 1.04419e-20, 0, 1.12043e-17, 0, 0, 0
0.12006, 0, 2.30234e-17, 0, 1.41421, -2.30234e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.36832e-21, 0, 2.17775e-20, 0, 2.29992e-17, 0, 0, 0
0.127941, 0, 4.67491e-17, 0, 1.41421, -4.67491e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.89118e-21, 0, 4.49353e-20, 0, 4.66993e-17, 0, 0, 0
0.135822, 0, 9.39212e-17, 0, 1.41421, -9.39212e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.99719e-21, 0, 9.17604e-20, 0, 9.38195e-17, 0, 0, 0
0.143703, 0, 1.86743e-16, 0, 1.41421, -1.86743e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.02276e-20, 0, 1.85497e-19, 0, 1.86537e-16, 0, 0, 0
0.151585, 0, 3.67543e-16, 0, 1.41421, -3.67543e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.0524e-20, 0, 3.71317e-19, 0, 3.67131e-16, 0, 0, 0
0.159466, 0, 7.16215e-16, 0, 1.41421, -7.16215e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.0403e-20, 0, 7.36186e-19, 0, 7.15398e-16, 0, 0, 0
0.167347, 0, 1.38206e-15, 0, 1.41421, -1.38206e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.58019e-19, 0, 1.44599e-18, 0, 1.38046e-15, 0, 0, 0
