   PIQUANT 0.0.0-main  ps__0567_0717304816_000rfs_shot_278.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.0212399, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0133574, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00547492, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00240755, 0, 1.36739e-21, 0, 1.41421, -1.36739e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.32218e-25, 0, 7.16936e-25, 0, 1.36655e-21, 0, 0, 0
0.01029, 0, 3.23461e-21, 0, 1.41421, -3.23461e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.16013e-25, 0, 1.74105e-24, 0, 3.23255e-21, 0, 0, 0
0.0181725, 0, 7.52339e-21, 0, 1.41421, -7.52339e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.42814e-25, 0, 4.15207e-24, 0, 7.51849e-21, 0, 0, 0
0.026055, 0, 1.72221e-20, 0, 1.41421, -1.72221e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.71883e-24, 0, 9.73526e-24, 0, 1.72106e-20, 0, 0, 0
0.0339374, 0, 4.07736e-20, 0, 1.41421, -4.07736e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.14015e-24, 0, 2.38542e-23, 0, 4.07456e-20, 0, 0, 0
0.0418199, 0, 9.02115e-20, 0, 1.41421, -9.02115e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.26438e-24, 0, 5.39521e-23, 0, 9.01483e-20, 0, 0, 0
0.0497024, 0, 1.96968e-19, 0, 1.41421, -1.96968e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.04625e-23, 0, 1.20357e-22, 0, 1.96827e-19, 0, 0, 0
0.0575848, 0, 4.24627e-19, 0, 1.41421, -4.24627e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.46347e-23, 0, 2.64986e-22, 0, 4.24317e-19, 0, 0, 0
0.0654673, 0, 9.04267e-19, 0, 1.41421, -9.04267e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.61975e-23, 0, 5.76114e-22, 0, 9.03594e-19, 0, 0, 0
0.0733498, 0, 1.90302e-18, 0, 1.41421, -1.90302e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.04933e-22, 0, 1.23749e-21, 0, 1.90157e-18, 0, 0, 0
0.0812323, 0, 3.95918e-18, 0, 1.41421, -3.95918e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.317e-22, 0, 2.62731e-21, 0, 3.95612e-18, 0, 0, 0
0.0891147, 0, 8.14565e-18, 0, 1.41421, -8.14565e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.99536e-22, 0, 5.51562e-21, 0, 8.13923e-18, 0, 0, 0
0.0969972, 0, 1.65782e-17, 0, 1.41421, -1.65782e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.85463e-21, 0, 1.14537e-20, 0, 1.65649e-17, 0, 0, 0
0.10488, 0, 3.33852e-17, 0, 1.41421, -3.33852e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.78458e-21, 0, 2.35348e-20, 0, 3.33579e-17, 0, 0, 0
0.112762, 0, 6.65403e-17, 0, 1.41421, -6.65403e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.6456e-21, 0, 4.78654e-20, 0, 6.64848e-17, 0, 0, 0
0.120645, 0, 1.31289e-16, 0, 1.41421, -1.31289e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.52948e-20, 0, 9.6383e-20, 0, 1.31177e-16, 0, 0, 0
0.128527, 0, 2.56491e-16, 0, 1.41421, -2.56491e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.03045e-20, 0, 1.92203e-19, 0, 2.56268e-16, 0, 0, 0
0.13641, 0, 4.96249e-16, 0, 1.41421, -4.96249e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.94826e-20, 0, 3.79674e-19, 0, 4.9581e-16, 0, 0, 0
0.144292, 0, 9.51021e-16, 0, 1.41421, -9.51021e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.15685e-19, 0, 7.43105e-19, 0, 9.50162e-16, 0, 0, 0
0.152175, 0, 1.80556e-15, 0, 1.41421, -1.80556e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.22969e-19, 0, 1.44137e-18, 0, 1.8039e-15, 0, 0, 0
