   PIQUANT 0.0.0-main  ps__0567_0717304816_000rfs_shot_452.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.0209707, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0130906, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00521063, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00266939, 0, 2.44377e-22, 0, 1.41421, -2.44377e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.60323e-26, 0, 4.92313e-26, 0, 2.44312e-22, 0, 0, 0
0.0105494, 0, 6.10118e-22, 0, 1.41421, -6.10118e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.04116e-26, 0, 1.26558e-25, 0, 6.09951e-22, 0, 0, 0
0.0184294, 0, 1.49255e-21, 0, 1.41421, -1.49255e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.98208e-26, 0, 3.18144e-25, 0, 1.49213e-21, 0, 0, 0
0.0263094, 0, 3.583e-21, 0, 1.41421, -3.583e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.41987e-25, 0, 7.83535e-25, 0, 3.58197e-21, 0, 0, 0
0.0341895, 0, 8.45079e-21, 0, 1.41421, -8.45079e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.76453e-25, 0, 1.89349e-24, 0, 8.44832e-21, 0, 0, 0
0.0420695, 0, 1.96039e-20, 0, 1.41421, -1.96039e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.35084e-24, 0, 4.49573e-24, 0, 1.95981e-20, 0, 0, 0
0.0499495, 0, 4.47691e-20, 0, 1.41421, -4.47691e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.11686e-24, 0, 1.04991e-23, 0, 4.47554e-20, 0, 0, 0
0.0578295, 0, 1.00728e-19, 0, 1.41421, -1.00728e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.08689e-24, 0, 2.414e-23, 0, 1.00696e-19, 0, 0, 0
0.0657095, 0, 2.23439e-19, 0, 1.41421, -2.23439e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.58902e-23, 0, 5.46914e-23, 0, 2.23368e-19, 0, 0, 0
0.0735895, 0, 4.88963e-19, 0, 1.41421, -4.88963e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.51573e-23, 0, 1.22184e-22, 0, 4.88805e-19, 0, 0, 0
0.0814696, 0, 1.05619e-18, 0, 1.41421, -1.05619e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.67993e-23, 0, 2.69348e-22, 0, 1.05584e-18, 0, 0, 0
0.0893496, 0, 2.25302e-18, 0, 1.41421, -2.25302e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.65719e-22, 0, 5.86223e-22, 0, 2.25227e-18, 0, 0, 0
0.0972296, 0, 4.74834e-18, 0, 1.41421, -4.74834e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.53395e-22, 0, 1.26035e-21, 0, 4.74673e-18, 0, 0, 0
0.10511, 0, 9.89099e-18, 0, 1.41421, -9.89099e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.45065e-22, 0, 2.67794e-21, 0, 9.88757e-18, 0, 0, 0
0.11299, 0, 2.0371e-17, 0, 1.41421, -2.0371e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.55358e-21, 0, 5.62567e-21, 0, 2.03638e-17, 0, 0, 0
0.12087, 0, 4.14953e-17, 0, 1.41421, -4.14953e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.20496e-21, 0, 1.16889e-20, 0, 4.14804e-17, 0, 0, 0
0.12875, 0, 8.3622e-17, 0, 1.41421, -8.3622e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.54317e-21, 0, 2.403e-20, 0, 8.35914e-17, 0, 0, 0
0.13663, 0, 1.6676e-16, 0, 1.41421, -1.6676e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.32236e-20, 0, 4.88929e-20, 0, 1.66698e-16, 0, 0, 0
0.14451, 0, 3.29162e-16, 0, 1.41421, -3.29162e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.64612e-20, 0, 9.84861e-20, 0, 3.29037e-16, 0, 0, 0
0.15239, 0, 6.43232e-16, 0, 1.41421, -6.43232e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.24405e-20, 0, 1.96452e-19, 0, 6.42983e-16, 0, 0, 0
0.16027, 0, 1.24465e-15, 0, 1.41421, -1.24465e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.02946e-19, 0, 3.88146e-19, 0, 1.24416e-15, 0, 0, 0
0.16815, 0, 2.38519e-15, 0, 1.41421, -2.38519e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.00223e-19, 0, 7.59782e-19, 0, 2.38423e-15, 0, 0, 0
0.17603, 0, 4.52753e-15, 0, 1.41421, -4.52753e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.85885e-19, 0, 1.47377e-18, 0, 4.52567e-15, 0, 0, 0
0.18391, 0, 8.51387e-15, 0, 1.41421, -8.51387e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.37069e-19, 0, 2.83335e-18, 0, 8.5103e-15, 0, 0, 0
0.19179, 0, 1.58626e-14, 0, 1.41421, -1.58626e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.39549e-18, 0, 5.39986e-18, 0, 1.58558e-14, 0, 0, 0
0.19967, 0, 2.92856e-14, 0, 1.41421, -2.92856e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.61924e-18, 0, 1.02036e-17, 0, 2.92728e-14, 0, 0, 0
0.20755, 0, 5.35817e-14, 0, 1.41421, -5.35817e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.87434e-18, 0, 1.91198e-17, 0, 5.35577e-14, 0, 0, 0
0.21543, 0, 9.71636e-14, 0, 1.41421, -9.71636e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.9952e-18, 0, 3.55342e-17, 0, 9.71191e-14, 0, 0, 0
0.22331, 0, 1.74644e-13, 0, 1.41421, -1.74644e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.64632e-17, 0, 6.55096e-17, 0, 1.74562e-13, 0, 0, 0
0.23119, 0, 3.11177e-13, 0, 1.41421, -3.11177e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.9887e-17, 0, 1.19819e-16, 0, 3.11027e-13, 0, 0, 0
