   PIQUANT 0.0.0-main  ps__0567_0717304816_000rfs_shot_73.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.0211192, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0132276, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00533591, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00255576, 0, 1.17422e-20, 0, 1.41421, -1.17422e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.98597e-25, 0, 8.09418e-24, 0, 1.17335e-20, 0, 0, 0
0.0104474, 0, 2.74306e-20, 0, 1.41421, -2.74306e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.42634e-24, 0, 1.95274e-23, 0, 2.74097e-20, 0, 0, 0
0.0183391, 0, 5.97887e-20, 0, 1.41421, -5.97887e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.14891e-24, 0, 4.34404e-23, 0, 5.97421e-20, 0, 0, 0
0.0262308, 0, 1.28654e-19, 0, 1.41421, -1.28654e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.86422e-24, 0, 9.53591e-23, 0, 1.28552e-19, 0, 0, 0
0.0341224, 0, 2.73448e-19, 0, 1.41421, -2.73448e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.47823e-23, 0, 2.06689e-22, 0, 2.73226e-19, 0, 0, 0
0.0420141, 0, 5.7434e-19, 0, 1.41421, -5.7434e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.14643e-23, 0, 4.42584e-22, 0, 5.73866e-19, 0, 0, 0
0.0499058, 0, 1.19258e-18, 0, 1.41421, -1.19258e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.62216e-23, 0, 9.36721e-22, 0, 1.19158e-18, 0, 0, 0
0.0577974, 0, 2.44899e-18, 0, 1.41421, -2.44899e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.37863e-22, 0, 1.96042e-21, 0, 2.44689e-18, 0, 0, 0
0.0656891, 0, 4.97519e-18, 0, 1.41421, -4.97519e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.83994e-22, 0, 4.05867e-21, 0, 4.97085e-18, 0, 0, 0
0.0735808, 0, 1.00019e-17, 0, 1.41421, -1.00019e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.79049e-22, 0, 8.3151e-21, 0, 9.99305e-18, 0, 0, 0
0.0814724, 0, 1.99034e-17, 0, 1.41421, -1.99034e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.16893e-21, 0, 1.68633e-20, 0, 1.98854e-17, 0, 0, 0
0.0893641, 0, 3.92145e-17, 0, 1.41421, -3.92145e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.33687e-21, 0, 3.38642e-20, 0, 3.91783e-17, 0, 0, 0
0.0972558, 0, 7.65136e-17, 0, 1.41421, -7.65136e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.62768e-21, 0, 6.73569e-20, 0, 7.64417e-17, 0, 0, 0
0.105147, 0, 1.47874e-16, 0, 1.41421, -1.47874e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.07954e-21, 0, 1.32732e-19, 0, 1.47732e-16, 0, 0, 0
0.113039, 0, 2.83133e-16, 0, 1.41421, -2.83133e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.76533e-20, 0, 2.59198e-19, 0, 2.82856e-16, 0, 0, 0
0.120931, 0, 5.37165e-16, 0, 1.41421, -5.37165e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.40195e-20, 0, 5.017e-19, 0, 5.3663e-16, 0, 0, 0
0.128822, 0, 1.00999e-15, 0, 1.41421, -1.00999e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.49908e-20, 0, 9.62741e-19, 0, 1.00896e-15, 0, 0, 0
0.136714, 0, 1.88228e-15, 0, 1.41421, -1.88228e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.23102e-19, 0, 1.83195e-18, 0, 1.88032e-15, 0, 0, 0
0.144606, 0, 3.47751e-15, 0, 1.41421, -3.47751e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.31227e-19, 0, 3.45734e-18, 0, 3.47382e-15, 0, 0, 0
0.152497, 0, 6.36979e-15, 0, 1.41421, -6.36979e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.30754e-19, 0, 6.4725e-18, 0, 6.36288e-15, 0, 0, 0
0.160389, 0, 1.15693e-14, 0, 1.41421, -1.15693e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.95977e-19, 0, 1.20221e-17, 0, 1.15565e-14, 0, 0, 0
0.168281, 0, 2.08385e-14, 0, 1.41421, -2.08385e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.45917e-18, 0, 2.21582e-17, 0, 2.08149e-14, 0, 0, 0
0.176172, 0, 3.72258e-14, 0, 1.41421, -3.72258e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.65406e-18, 0, 4.0533e-17, 0, 3.71826e-14, 0, 0, 0
0.184064, 0, 6.59604e-14, 0, 1.41421, -6.59604e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.79035e-18, 0, 7.35977e-17, 0, 6.5882e-14, 0, 0, 0
0.191956, 0, 1.15937e-13, 0, 1.41421, -1.15937e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.58082e-18, 0, 1.32667e-16, 0, 1.15796e-13, 0, 0, 0
0.199847, 0, 2.0216e-13, 0, 1.41421, -2.0216e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.52562e-17, 0, 2.37447e-16, 0, 2.01908e-13, 0, 0, 0
0.207739, 0, 3.49734e-13, 0, 1.41421, -3.49734e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.69259e-17, 0, 4.22014e-16, 0, 3.49285e-13, 0, 0, 0
0.215631, 0, 6.00314e-13, 0, 1.41421, -6.00314e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.71796e-17, 0, 7.44904e-16, 0, 5.99522e-13, 0, 0, 0
0.223522, 0, 1.02246e-12, 0, 1.41421, -1.02246e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.2083e-17, 0, 1.30599e-15, 0, 1.02107e-12, 0, 0, 0
0.231414, 0, 1.72809e-12, 0, 1.41421, -1.72809e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.41817e-16, 0, 2.27474e-15, 0, 1.72567e-12, 0, 0, 0
0.239306, 0, 2.89842e-12, 0, 1.41421, -2.89842e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.43353e-16, 0, 3.93651e-15, 0, 2.89424e-12, 0, 0, 0
0.247198, 0, 4.82455e-12, 0, 1.41421, -4.82455e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.14812e-16, 0, 6.76922e-15, 0, 4.81737e-12, 0, 0, 0
0.255089, 0, 7.97026e-12, 0, 1.41421, -7.97026e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.02501e-16, 0, 1.15684e-14, 0, 7.95799e-12, 0, 0, 0
0.262981, 0, 1.30686e-11, 0, 1.41421, -1.30686e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.18227e-15, 0, 1.96508e-14, 0, 1.30477e-11, 0, 0, 0
0.270873, 0, 2.12689e-11, 0, 1.41421, -2.12689e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.97769e-15, 0, 3.31839e-14, 0, 2.12337e-11, 0, 0, 0
0.278764, 0, 3.43588e-11, 0, 1.41421, -3.43588e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.28904e-15, 0, 5.57168e-14, 0, 3.42998e-11, 0, 0, 0
0.286656, 0, 5.5097e-11, 0, 1.41421, -5.5097e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.43973e-15, 0, 9.30337e-14, 0, 5.49985e-11, 0, 0, 0
0.294548, 0, 8.77061e-11, 0, 1.41421, -8.77061e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.94984e-15, 0, 1.54517e-13, 0, 8.75426e-11, 0, 0, 0
0.302439, 0, 1.38599e-10, 0, 1.41421, -1.38599e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.46533e-14, 0, 2.55321e-13, 0, 1.38329e-10, 0, 0, 0
0.310331, 0, 2.17441e-10, 7.02051e-43, 1.41421, -2.17441e-10, 0, 7.02051e-43, 7.02051e-43, 7.02051e-43, 7.02051e-43, 7.02051e-43, 7.02051e-43, 7.02051e-43, 7.02051e-43, 7.02051e-43, 7.02051e-43, 7.02051e-43, 7.02051e-43, 7.02051e-43, 7.02051e-43, 2.38838e-14, 7.02051e-43, 4.19837e-13, 7.02051e-43, 2.16997e-10, 7.02051e-43, 7.02051e-43, 7.02051e-43
0.318222, 0, 3.38731e-10, 7.09618e-41, 1.41421, -3.38731e-10, 0, 7.09618e-41, 7.09618e-41, 7.09618e-41, 7.09618e-41, 7.09618e-41, 7.09618e-41, 7.09618e-41, 7.09618e-41, 7.09618e-41, 7.09618e-41, 7.09618e-41, 7.09618e-41, 7.09618e-41, 7.09618e-41, 3.88399e-14, 7.09618e-41, 6.88303e-13, 7.09618e-41, 3.38004e-10, 7.09618e-41, 7.09618e-41, 7.09618e-41
0.326114, 0, 5.23803e-10, 8.8504e-40, 1.41421, -5.23803e-10, 0, 8.8504e-40, 8.8504e-40, 8.8504e-40, 8.8504e-40, 8.8504e-40, 8.8504e-40, 8.8504e-40, 8.8504e-40, 8.8504e-40, 8.8504e-40, 8.8504e-40, 8.8504e-40, 8.8504e-40, 8.8504e-40, 6.28227e-14, 8.8504e-40, 1.12172e-12, 8.8504e-40, 5.22618e-10, 8.8504e-40, 8.8504e-40, 8.8504e-40
0.334006, 0, 8.04227e-10, 9.90666e-39, 1.41421, -8.04227e-10, 0, 9.90666e-39, 9.90666e-39, 9.90666e-39, 9.90666e-39, 9.90666e-39, 9.90666e-39, 9.90666e-39, 9.90666e-39, 9.90666e-39, 9.90666e-39, 9.90666e-39, 9.90666e-39, 9.90666e-39, 9.90666e-39, 1.01295e-13, 9.90666e-39, 1.82068e-12, 9.90666e-39, 8.02305e-10, 9.90666e-39, 9.90666e-39, 9.90666e-39
0.341898, 0, 1.22605e-09, 1.00227e-37, 1.41421, -1.22605e-09, 0, 1.00227e-37, 1.00227e-37, 1.00227e-37, 1.00227e-37, 1.00227e-37, 1.00227e-37, 1.00227e-37, 1.00227e-37, 1.00227e-37, 1.00227e-37, 1.00227e-37, 1.00227e-37, 1.00227e-37, 1.00227e-37, 1.62895e-13, 1.00227e-37, 2.94419e-12, 1.00227e-37, 1.22294e-09, 1.00227e-37, 1.00227e-37, 1.00227e-37
0.349789, 0, 1.85597e-09, 9.21688e-37, 1.41421, -1.85597e-09, 0, 9.21688e-37, 9.21688e-37, 9.21688e-37, 9.21688e-37, 9.21688e-37, 9.21688e-37, 9.21688e-37, 9.21688e-37, 9.21688e-37, 9.21688e-37, 9.21688e-37, 9.21688e-37, 9.21688e-37, 9.21688e-37, 2.61397e-13, 9.21688e-37, 4.74488e-12, 9.21688e-37, 1.85096e-09, 9.21688e-37, 9.21688e-37, 9.21688e-37
