   PIQUANT 0.0.0-main  ps__0567_0717304816_000rfs_shot_238.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.0220752, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0141918, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00630846, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00157489, 0, 1.5905e-22, 0, 1.41421, -1.5905e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.48606e-26, 0, 1.38275e-25, 0, 1.58897e-22, 0, 0, 0
0.00945824, 0, 3.9365e-22, 0, 1.41421, -3.9365e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.73561e-26, 0, 3.48974e-25, 0, 3.93264e-22, 0, 0, 0
0.0173416, 0, 9.56044e-22, 0, 1.41421, -9.56044e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.215e-26, 0, 8.63476e-25, 0, 9.55088e-22, 0, 0, 0
0.0252249, 0, 2.28128e-21, 0, 1.41421, -2.28128e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.23352e-25, 0, 2.09765e-24, 0, 2.27896e-21, 0, 0, 0
0.0331083, 0, 5.35404e-21, 0, 1.41421, -5.35404e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.32495e-25, 0, 5.0091e-24, 0, 5.3485e-21, 0, 0, 0
0.0409916, 0, 1.23704e-20, 0, 1.41421, -1.23704e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.24991e-24, 0, 1.17701e-23, 0, 1.23574e-20, 0, 0, 0
0.048875, 0, 2.81599e-20, 0, 1.41421, -2.81599e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.89086e-24, 0, 2.72384e-23, 0, 2.81298e-20, 0, 0, 0
0.0567583, 0, 6.32015e-20, 0, 1.41421, -6.32015e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.59283e-24, 0, 6.21298e-23, 0, 6.31328e-20, 0, 0, 0
0.0646417, 0, 1.39938e-19, 0, 1.41421, -1.39938e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.48347e-23, 0, 1.39776e-22, 0, 1.39783e-19, 0, 0, 0
0.072525, 0, 3.05837e-19, 0, 1.41421, -3.05837e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.29524e-23, 0, 3.10346e-22, 0, 3.05494e-19, 0, 0, 0
0.0804084, 0, 6.60085e-19, 0, 1.41421, -6.60085e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.22953e-23, 0, 6.80412e-22, 0, 6.59332e-19, 0, 0, 0
0.0882917, 0, 1.4075e-18, 0, 1.41421, -1.4075e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.56724e-22, 0, 1.47373e-21, 0, 1.40586e-18, 0, 0, 0
0.0961751, 0, 2.9662e-18, 0, 1.41421, -2.9662e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.35843e-22, 0, 3.15486e-21, 0, 2.96271e-18, 0, 0, 0
0.104058, 0, 6.18024e-18, 0, 1.41421, -6.18024e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.11649e-22, 0, 6.67765e-21, 0, 6.17285e-18, 0, 0, 0
0.111942, 0, 1.27349e-17, 0, 1.41421, -1.27349e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.49163e-21, 0, 1.39799e-20, 0, 1.27195e-17, 0, 0, 0
0.119825, 0, 2.59595e-17, 0, 1.41421, -2.59595e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.0935e-21, 0, 2.89578e-20, 0, 2.59274e-17, 0, 0, 0
0.127708, 0, 5.23613e-17, 0, 1.41421, -5.23613e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.34959e-21, 0, 5.93659e-20, 0, 5.22956e-17, 0, 0, 0
0.135592, 0, 1.04531e-16, 0, 1.41421, -1.04531e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.2902e-20, 0, 1.20487e-19, 0, 1.04397e-16, 0, 0, 0
0.143475, 0, 2.06578e-16, 0, 1.41421, -2.06578e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.59584e-20, 0, 2.4215e-19, 0, 2.0631e-16, 0, 0, 0
0.151358, 0, 4.04216e-16, 0, 1.41421, -4.04216e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.17247e-20, 0, 4.82028e-19, 0, 4.03682e-16, 0, 0, 0
0.159242, 0, 7.83268e-16, 0, 1.41421, -7.83268e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.02094e-19, 0, 9.50608e-19, 0, 7.82215e-16, 0, 0, 0
0.167125, 0, 1.50329e-15, 0, 1.41421, -1.50329e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.99643e-19, 0, 1.85764e-18, 0, 1.50123e-15, 0, 0, 0
0.175009, 0, 2.85809e-15, 0, 1.41421, -2.85809e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.86844e-19, 0, 3.59781e-18, 0, 2.85411e-15, 0, 0, 0
0.182892, 0, 5.38356e-15, 0, 1.41421, -5.38356e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.42862e-19, 0, 6.90732e-18, 0, 5.37591e-15, 0, 0, 0
0.190775, 0, 1.00479e-14, 0, 1.41421, -1.00479e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.41394e-18, 0, 1.31478e-17, 0, 1.00334e-14, 0, 0, 0
