   PIQUANT 0.0.0-main  ps__0567_0717304816_000rfs_shot_418.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.0214641, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0135834, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00570259, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00217818, 0, 5.0592e-21, 0, 1.41421, -5.0592e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.31393e-25, 0, 3.74274e-24, 0, 5.05493e-21, 0, 0, 0
0.0100589, 0, 1.13995e-20, 0, 1.41421, -1.13995e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.21871e-24, 0, 8.58209e-24, 0, 1.13897e-20, 0, 0, 0
0.0179397, 0, 2.66163e-20, 0, 1.41421, -2.66163e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.92206e-24, 0, 2.05454e-23, 0, 2.65929e-20, 0, 0, 0
0.0258205, 0, 5.79908e-20, 0, 1.41421, -5.79908e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.47673e-24, 0, 4.54914e-23, 0, 5.79388e-20, 0, 0, 0
0.0337012, 0, 1.24785e-19, 0, 1.41421, -1.24785e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.41825e-23, 0, 9.9486e-23, 0, 1.24672e-19, 0, 0, 0
0.041582, 0, 2.65246e-19, 0, 1.41421, -2.65246e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.06789e-23, 0, 2.14884e-22, 0, 2.65001e-19, 0, 0, 0
0.0494628, 0, 5.5721e-19, 0, 1.41421, -5.5721e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.55879e-23, 0, 4.5866e-22, 0, 5.56686e-19, 0, 0, 0
0.0573435, 0, 1.15731e-18, 0, 1.41421, -1.15731e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.38641e-22, 0, 9.67888e-22, 0, 1.1562e-18, 0, 0, 0
