   PIQUANT 0.0.0-main  ps__0567_0717304816_000rfs_shot_230.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.0220478, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0141645, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00628111, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00160224, 0, 4.99206e-22, 0, 1.41421, -4.99206e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.45159e-26, 0, 3.51901e-25, 0, 4.98809e-22, 0, 0, 0
0.00948559, 0, 1.20243e-21, 0, 1.41421, -1.20243e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.09076e-25, 0, 8.64972e-25, 0, 1.20145e-21, 0, 0, 0
0.0173689, 0, 2.84447e-21, 0, 1.41421, -2.84447e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.62479e-25, 0, 2.08605e-24, 0, 2.84213e-21, 0, 0, 0
0.0252523, 0, 6.61605e-21, 0, 1.41421, -6.61605e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.21024e-25, 0, 4.94268e-24, 0, 6.61048e-21, 0, 0, 0
0.0331356, 0, 1.51586e-20, 0, 1.41421, -1.51586e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.44839e-24, 0, 1.15359e-23, 0, 1.51456e-20, 0, 0, 0
0.041019, 0, 3.58819e-20, 0, 1.41421, -3.58819e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.51982e-24, 0, 2.80249e-23, 0, 3.58504e-20, 0, 0, 0
0.0489023, 0, 7.93902e-20, 0, 1.41421, -7.93902e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.92206e-24, 0, 6.30578e-23, 0, 7.93192e-20, 0, 0, 0
0.0567857, 0, 1.73339e-19, 0, 1.41421, -1.73339e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.75956e-23, 0, 1.39976e-22, 0, 1.73181e-19, 0, 0, 0
0.064669, 0, 3.73673e-19, 0, 1.41421, -3.73673e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.85883e-23, 0, 3.06726e-22, 0, 3.73327e-19, 0, 0, 0
