   PIQUANT 0.0.0-main  ps__0567_0717304816_000rfs_shot_254.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.0211167, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0132348, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00535285, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00252907, 0, 9.13181e-22, 0, 1.41421, -9.13181e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.80237e-26, 0, 3.98784e-25, 0, 9.12734e-22, 0, 0, 0
0.010411, 0, 2.17191e-21, 0, 1.41421, -2.17191e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.15375e-25, 0, 9.73494e-25, 0, 2.17082e-21, 0, 0, 0
0.0182929, 0, 5.07894e-21, 0, 1.41421, -5.07894e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.72592e-25, 0, 2.33363e-24, 0, 5.07634e-21, 0, 0, 0
0.0261748, 0, 1.16888e-20, 0, 1.41421, -1.16888e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.33982e-25, 0, 5.49977e-24, 0, 1.16827e-20, 0, 0, 0
0.0340568, 0, 2.64972e-20, 0, 1.41421, -2.64972e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.45268e-24, 0, 1.27559e-23, 0, 2.6483e-20, 0, 0, 0
0.0419387, 0, 5.92075e-20, 0, 1.41421, -5.92075e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.28178e-24, 0, 2.91419e-23, 0, 5.91751e-20, 0, 0, 0
0.0498206, 0, 1.30492e-19, 0, 1.41421, -1.30492e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.31444e-24, 0, 6.56289e-23, 0, 1.30419e-19, 0, 0, 0
0.0577025, 0, 2.83835e-19, 0, 1.41421, -2.83835e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.60929e-23, 0, 1.45795e-22, 0, 2.83673e-19, 0, 0, 0
0.0655844, 0, 6.09603e-19, 0, 1.41421, -6.09603e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.49697e-23, 0, 3.19686e-22, 0, 6.09248e-19, 0, 0, 0
0.0734664, 0, 1.32911e-18, 0, 1.41421, -1.32911e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.7511e-23, 0, 7.16425e-22, 0, 1.32831e-18, 0, 0, 0
0.0813483, 0, 2.77889e-18, 0, 1.41421, -2.77889e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.64033e-22, 0, 1.52804e-21, 0, 2.7772e-18, 0, 0, 0
0.0892302, 0, 5.74564e-18, 0, 1.41421, -5.74564e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.43379e-22, 0, 3.22264e-21, 0, 5.74207e-18, 0, 0, 0
0.0971121, 0, 1.17515e-17, 0, 1.41421, -1.17515e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.11254e-22, 0, 6.72306e-21, 0, 1.17441e-17, 0, 0, 0
0.104994, 0, 2.37823e-17, 0, 1.41421, -2.37823e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.45817e-21, 0, 1.38785e-20, 0, 2.3767e-17, 0, 0, 0
0.112876, 0, 4.76354e-17, 0, 1.41421, -4.76354e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.95965e-21, 0, 2.83578e-20, 0, 4.76041e-17, 0, 0, 0
0.120758, 0, 9.44538e-17, 0, 1.41421, -9.44538e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.94866e-21, 0, 5.7369e-20, 0, 9.43905e-17, 0, 0, 0
