   PIQUANT 0.0.0-main  ps__0845_0741970080_000PTFE_shot_13.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Cl_K, S_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.250291, 0, 8.5386e-18, 0, 1.41421, -8.5386e-18, 0, 0, 0, 0, 0, 0, 0, 0, 4.00407e-20, 0, 0, 4.26221e-23, 1.93776e-21, 0, 8.49658e-18, 0, 0
0.258496, 0, 2.30099e-17, 0, 1.41421, -2.30099e-17, 0, 0, 0, 0, 0, 0, 0, 0, 1.07902e-19, 0, 0, 1.15671e-22, 5.34278e-21, 0, 2.28965e-17, 0, 0
0.266702, 0, 6.08334e-17, 0, 1.41421, -6.08334e-17, 0, 0, 0, 0, 0, 0, 0, 0, 2.85268e-19, 0, 0, 3.08087e-22, 1.44441e-20, 0, 6.05333e-17, 0, 0
0.274908, 0, 1.57883e-16, 0, 1.41421, -1.57883e-16, 0, 0, 0, 0, 0, 0, 0, 0, 7.40362e-19, 0, 0, 8.05868e-22, 3.8316e-20, 0, 1.57104e-16, 0, 0
0.283113, 0, 4.02459e-16, 0, 1.41421, -4.02459e-16, 0, 0, 0, 0, 0, 0, 0, 0, 1.88723e-18, 0, 0, 2.07123e-21, 9.97933e-20, 0, 4.0047e-16, 0, 0
0.291319, 0, 1.0081e-15, 0, 1.41421, -1.0081e-15, 0, 0, 0, 0, 0, 0, 0, 0, 4.72722e-18, 0, 0, 5.23341e-21, 2.55328e-19, 0, 1.00312e-15, 0, 0
0.299525, 0, 2.48236e-15, 0, 1.41421, -2.48236e-15, 0, 0, 0, 0, 0, 0, 0, 0, 1.16402e-17, 0, 0, 1.30054e-20, 6.42065e-19, 0, 2.47007e-15, 0, 0
0.30773, 0, 6.01119e-15, 0, 1.41421, -6.01119e-15, 0, 0, 0, 0, 0, 0, 0, 0, 2.8187e-17, 0, 0, 3.17993e-20, 1.58758e-18, 0, 5.98138e-15, 0, 0
0.315936, 0, 1.43196e-14, 0, 1.41421, -1.43196e-14, 0, 0, 0, 0, 0, 0, 0, 0, 6.7145e-17, 0, 0, 7.65278e-20, 3.86133e-18, 0, 1.42485e-14, 0, 0
0.324142, 0, 3.35661e-14, 0, 1.41421, -3.35661e-14, 0, 0, 0, 0, 0, 0, 0, 0, 1.57389e-16, 0, 0, 1.81329e-19, 9.24127e-18, 0, 3.33993e-14, 0, 0
0.332347, 0, 7.74433e-14, 0, 1.41421, -7.74433e-14, 0, 0, 0, 0, 0, 0, 0, 0, 3.63117e-16, 0, 0, 4.23148e-19, 2.17702e-17, 0, 7.7058e-14, 0, 0
0.340553, 0, 1.75904e-13, 0, 1.41421, -1.75904e-13, 0, 0, 0, 0, 0, 0, 0, 0, 8.24759e-16, 0, 0, 9.7282e-19, 5.04955e-17, 0, 1.75028e-13, 0, 0
0.348759, 0, 3.93429e-13, 0, 1.41421, -3.93429e-13, 0, 0, 0, 0, 0, 0, 0, 0, 1.84461e-15, 0, 0, 2.20399e-18, 1.15351e-16, 0, 3.91466e-13, 0, 0
0.356964, 0, 8.66622e-13, 0, 1.41421, -8.66622e-13, 0, 0, 0, 0, 0, 0, 0, 0, 4.06307e-15, 0, 0, 4.92204e-18, 2.59579e-16, 0, 8.62295e-13, 0, 0
0.36517, 0, 1.88036e-12, 0, 1.41421, -1.88036e-12, 0, 0, 0, 0, 0, 0, 0, 0, 8.81558e-15, 0, 0, 1.08385e-17, 5.75577e-16, 0, 1.87096e-12, 0, 0
0.373376, 0, 4.01938e-12, 0, 1.41421, -4.01938e-12, 0, 0, 0, 0, 0, 0, 0, 0, 1.88432e-14, 0, 0, 2.35405e-17, 1.25782e-15, 0, 3.99925e-12, 0, 0
0.381581, 0, 8.46521e-12, 1.79366e-43, 1.41421, -8.46521e-12, 1.79366e-43, 0, 1.79366e-43, 1.79366e-43, 1.79366e-43, 1.79366e-43, 1.79366e-43, 1.79366e-43, 3.96846e-14, 1.79366e-43, 1.79366e-43, 5.04476e-17, 2.70959e-15, 1.79366e-43, 8.42277e-12, 1.79366e-43, 1.79366e-43
0.389787, 0, 1.75684e-11, 3.76249e-42, 1.41421, -1.75684e-11, 3.76249e-42, 0, 3.76249e-42, 3.76249e-42, 3.76249e-42, 3.76249e-42, 3.76249e-42, 3.76249e-42, 8.23584e-14, 3.76249e-42, 3.76249e-42, 1.06715e-16, 5.75533e-15, 3.76249e-42, 1.74801e-11, 3.76249e-42, 3.76249e-42
0.397993, 0, 3.59323e-11, 6.45985e-41, 1.41421, -3.59323e-11, 6.45985e-41, 0, 6.45985e-41, 6.45985e-41, 6.45985e-41, 6.45985e-41, 6.45985e-41, 6.45985e-41, 1.68446e-13, 6.45985e-41, 6.45985e-41, 2.22939e-16, 1.20565e-14, 6.45985e-41, 3.57516e-11, 6.45985e-41, 6.45985e-41
0.406198, 0, 7.24338e-11, 9.65649e-40, 1.41421, -7.24338e-11, 9.65649e-40, 0, 9.65649e-40, 9.65649e-40, 9.65649e-40, 9.65649e-40, 9.65649e-40, 9.65649e-40, 3.3957e-13, 9.65649e-40, 9.65649e-40, 4.60227e-16, 2.49155e-14, 9.65649e-40, 7.20689e-11, 9.65649e-40, 9.65649e-40
0.414404, 0, 1.43926e-10, 1.27944e-38, 1.41421, -1.43926e-10, 1.27944e-38, 0, 1.27944e-38, 1.27944e-38, 1.27944e-38, 1.27944e-38, 1.27944e-38, 1.27944e-38, 6.74768e-13, 1.27944e-38, 1.27944e-38, 9.39473e-16, 5.08097e-14, 1.27944e-38, 1.43199e-10, 1.27944e-38, 1.27944e-38
0.42261, 0, 2.81914e-10, 1.51639e-37, 1.41421, -2.81914e-10, 1.51639e-37, 0, 1.51639e-37, 1.51639e-37, 1.51639e-37, 1.51639e-37, 1.51639e-37, 1.51639e-37, 1.32186e-12, 1.51639e-37, 1.51639e-37, 1.89795e-15, 1.02285e-13, 1.51639e-37, 2.80487e-10, 1.51639e-37, 1.51639e-37
0.430815, 0, 5.44388e-10, 1.61754e-36, 1.41421, -5.44388e-10, 1.61754e-36, 0, 1.61754e-36, 1.61754e-36, 1.61754e-36, 1.61754e-36, 1.61754e-36, 1.61754e-36, 2.55309e-12, 1.61754e-36, 1.61754e-36, 3.79835e-15, 2.03355e-13, 1.61754e-36, 5.41628e-10, 1.61754e-36, 1.61754e-36
0.439021, 0, 1.03646e-09, 1.56253e-35, 1.41421, -1.03646e-09, 1.56253e-35, 0, 1.56253e-35, 1.56253e-35, 1.56253e-35, 1.56253e-35, 1.56253e-35, 1.56253e-35, 4.86235e-12, 1.56253e-35, 1.56253e-35, 7.53878e-15, 3.99496e-13, 1.56253e-35, 1.03119e-09, 1.56253e-35, 1.56253e-35
0.447226, 0, 1.94572e-09, 1.375e-34, 1.41421, -1.94572e-09, 1.375e-34, 0, 1.375e-34, 1.375e-34, 1.375e-34, 1.375e-34, 1.375e-34, 1.375e-34, 9.13216e-12, 1.375e-34, 1.375e-34, 1.48576e-14, 7.76027e-13, 1.375e-34, 1.9358e-09, 1.375e-34, 1.375e-34
0.455432, 0, 3.60192e-09, 1.10824e-33, 1.41421, -3.60192e-09, 1.10824e-33, 0, 1.10824e-33, 1.10824e-33, 1.10824e-33, 1.10824e-33, 1.10824e-33, 1.10824e-33, 1.69164e-11, 1.10824e-33, 1.10824e-33, 2.91159e-14, 1.49183e-12, 1.10824e-33, 3.58349e-09, 1.10824e-33, 1.10824e-33
0.463638, 0, 6.57574e-09, 8.37935e-33, 1.41421, -6.57574e-09, 8.37935e-33, 0, 8.37935e-33, 8.37935e-33, 8.37935e-33, 8.37935e-33, 8.37935e-33, 8.37935e-33, 3.09108e-11, 8.37935e-33, 8.37935e-33, 5.68144e-14, 2.84114e-12, 8.37935e-33, 6.54193e-09, 8.37935e-33, 8.37935e-33
0.471844, 0, 1.184e-08, 6.18451e-32, 1.41421, -1.184e-08, 6.18451e-32, 0, 6.18451e-32, 6.18451e-32, 6.18451e-32, 6.18451e-32, 6.18451e-32, 6.18451e-32, 5.57249e-11, 6.18451e-32, 6.18451e-32, 1.10542e-13, 5.36727e-12, 6.18451e-32, 1.17788e-08, 6.18451e-32, 6.18451e-32
0.480049, 0, 2.10281e-08, 4.30985e-31, 1.41421, -2.10281e-08, 4.30985e-31, 0, 4.30985e-31, 4.30985e-31, 4.30985e-31, 4.30985e-31, 4.30985e-31, 4.30985e-31, 9.91297e-11, 4.30985e-31, 4.30985e-31, 2.14714e-13, 1.00731e-11, 4.30985e-31, 2.09187e-08, 4.30985e-31, 4.30985e-31
0.488255, 0, 3.68407e-08, 2.80679e-30, 1.41421, -3.68407e-08, 2.80679e-30, 0, 2.80679e-30, 2.80679e-30, 2.80679e-30, 2.80679e-30, 2.80679e-30, 2.80679e-30, 1.74044e-10, 2.80679e-30, 2.80679e-30, 4.16739e-13, 1.88141e-11, 2.80679e-30, 3.66474e-08, 2.80679e-30, 2.80679e-30
0.49646, 0, 6.36775e-08, 1.70626e-29, 1.41421, -6.36775e-08, 1.70626e-29, 0, 1.70626e-29, 1.70626e-29, 1.70626e-29, 1.70626e-29, 1.70626e-29, 1.70626e-29, 3.01662e-10, 1.70626e-29, 1.70626e-29, 8.0867e-13, 3.50403e-11, 1.70626e-29, 6.334e-08, 1.70626e-29, 1.70626e-29
0.504666, 0, 1.08599e-07, 9.70173e-29, 1.41421, -1.08599e-07, 9.70173e-29, 0, 9.70173e-29, 9.70173e-29, 9.70173e-29, 9.70173e-29, 9.70173e-29, 9.70173e-29, 5.16289e-10, 9.70173e-29, 9.70173e-29, 1.56895e-12, 6.52076e-11, 9.70173e-29, 1.08016e-07, 9.70173e-29, 9.70173e-29
0.512872, 0, 1.82769e-07, 5.17574e-28, 1.41421, -1.82769e-07, 5.17574e-28, 0, 5.17574e-28, 5.17574e-28, 5.17574e-28, 5.17574e-28, 5.17574e-28, 5.17574e-28, 8.72771e-10, 5.17574e-28, 5.17574e-28, 3.04224e-12, 1.21486e-10, 5.17574e-28, 1.81772e-07, 5.17574e-28, 5.17574e-28
0.521078, 0, 3.03583e-07, 2.59979e-27, 1.41421, -3.03583e-07, 2.59979e-27, 0, 2.59979e-27, 2.59979e-27, 2.59979e-27, 2.59979e-27, 2.59979e-27, 2.59979e-27, 1.45773e-09, 2.59979e-27, 2.59979e-27, 5.89036e-12, 2.26976e-10, 2.59979e-27, 3.01892e-07, 2.59979e-27, 2.59979e-27
0.529283, 0, 4.97756e-07, 1.23375e-26, 1.41421, -4.97756e-07, 1.23375e-26, 0, 1.23375e-26, 1.23375e-26, 1.23375e-26, 1.23375e-26, 1.23375e-26, 1.23375e-26, 2.40641e-09, 1.23375e-26, 1.23375e-26, 1.1374e-11, 4.25754e-10, 1.23375e-26, 4.94912e-07, 1.23375e-26, 1.23375e-26
0.537489, 0, 8.05738e-07, 5.55002e-26, 1.41421, -8.05738e-07, 5.55002e-26, 0, 5.55002e-26, 5.55002e-26, 5.55002e-26, 5.55002e-26, 5.55002e-26, 5.55002e-26, 3.92761e-09, 5.55002e-26, 5.55002e-26, 2.18712e-11, 8.02164e-10, 5.55002e-26, 8.00986e-07, 5.55002e-26, 5.55002e-26
0.545694, 0, 1.2879e-06, 2.37407e-25, 1.41421, -1.2879e-06, 2.37407e-25, 0, 2.37407e-25, 2.37407e-25, 2.37407e-25, 2.37407e-25, 2.37407e-25, 2.37407e-25, 6.34028e-09, 2.37407e-25, 2.37407e-25, 4.18151e-11, 1.5175e-09, 2.37407e-25, 1.28e-06, 2.37407e-25, 2.37407e-25
0.5539, 0, 2.03313e-06, 9.68554e-25, 1.41421, -2.03313e-06, 9.68554e-25, 0, 9.68554e-25, 9.68554e-25, 9.68554e-25, 2.20266e-12, 9.68554e-25, 9.68554e-25, 1.01267e-08, 9.68554e-25, 9.68554e-25, 7.93639e-11, 2.87905e-09, 9.68554e-25, 2.02005e-06, 9.68554e-25, 9.68554e-25
0.562106, 0, 3.17052e-06, 3.78139e-24, 1.41421, -3.17052e-06, 3.78139e-24, 0, 3.78139e-24, 3.78139e-24, 3.78139e-24, 9.42279e-12, 3.78139e-24, 3.78139e-24, 1.60086e-08, 3.78139e-24, 3.78139e-24, 1.4932e-10, 5.46812e-09, 3.78139e-24, 3.14889e-06, 3.78139e-24, 3.78139e-24
0.570311, 0, 4.88733e-06, 1.4254e-23, 1.41421, -4.88733e-06, 3.63786e-10, 0, 1.6638e-13, 2.78871e-13, 2.09431e-12, 1.16236e-10, 5.97549e-11, 1.59077e-10, 2.50564e-08, 4.31658e-12, 2.87229e-14, 2.78148e-10, 1.0373e-08, 6.98809e-15, 4.85015e-06, 1.4254e-23, 7.65591e-10
0.578517, 0, 7.47042e-06, 2.24567e-08, 1.41421, -7.47042e-06, 2.40062e-08, 2.24567e-08, 2.24574e-08, 2.24579e-08, 2.24656e-08, 2.29148e-08, 2.27112e-08, 2.31343e-08, 6.12965e-08, 2.24751e-08, 2.24568e-08, 2.29692e-08, 4.20626e-08, 2.24567e-08, 7.40523e-06, 2.24567e-08, 2.57176e-08
0.586723, 0, 1.13236e-05, 9.53384e-08, 1.41421, -1.13236e-05, 1.00574e-07, 9.53384e-08, 9.53408e-08, 9.53424e-08, 9.53685e-08, 9.68425e-08, 9.61984e-08, 9.76278e-08, 1.54978e-07, 9.54005e-08, 9.53388e-08, 9.62718e-08, 1.32168e-07, 9.53385e-08, 1.12052e-05, 9.53384e-08, 1.06357e-07
0.594928, 0, 1.70852e-05, 3.21249e-07, 1.41421, -1.70852e-05, 3.37446e-07, 3.21249e-07, 3.21256e-07, 3.21261e-07, 3.21342e-07, 3.25817e-07, 3.23909e-07, 3.28332e-07, 4.11982e-07, 3.21441e-07, 3.2125e-07, 3.22927e-07, 3.89852e-07, 3.21249e-07, 1.68593e-05, 3.21249e-07, 3.55337e-07
0.603134, 0.988399, 2.58172e-05, 9.91823e-07, 1.7287, 0.988373, 1.03924e-06, 9.91823e-07, 9.91845e-07, 9.91859e-07, 9.92096e-07, 1.005e-06, 9.99611e-07, 1.01256e-06, 1.12861e-06, 9.92385e-07, 9.91827e-07, 9.94805e-07, 1.1183e-06, 9.91824e-07, 2.53612e-05, 9.91823e-07, 1.09161e-06
0.61134, 0.0116014, 3.94578e-05, 2.89836e-06, 1.41831, 0.011562, 3.03095e-06, 2.89836e-06, 2.89842e-06, 2.89846e-06, 2.89913e-06, 2.93489e-06, 2.92014e-06, 2.95634e-06, 3.10271e-06, 2.89994e-06, 2.89837e-06, 2.90359e-06, 3.12904e-06, 2.89837e-06, 3.84871e-05, 2.89836e-06, 3.1774e-06
0.619545, 0, 6.18479e-05, 8.09169e-06, 1.41421, -6.18479e-05, 8.44695e-06, 8.09169e-06, 8.09186e-06, 8.09197e-06, 8.09374e-06, 8.19037e-06, 8.15005e-06, 8.24704e-06, 8.39427e-06, 8.09591e-06, 8.09172e-06, 8.10075e-06, 8.50669e-06, 8.0917e-06, 5.96993e-05, 8.09169e-06, 8.83933e-06
0.627751, 0, 0.000101041, 2.16473e-05, 1.41421, -0.000101041, 2.25604e-05, 2.16473e-05, 2.16477e-05, 2.1648e-05, 2.16526e-05, 2.19183e-05, 2.17973e-05, 2.20466e-05, 2.20914e-05, 2.16582e-05, 2.16474e-05, 2.16628e-05, 2.23835e-05, 2.16473e-05, 9.61726e-05, 2.16473e-05, 2.3569e-05
0.635957, 0.978757, 0.000174237, 5.55585e-05, 1.72591, 0.978582, 5.78113e-05, 5.55585e-05, 5.55595e-05, 5.55602e-05, 5.55714e-05, 5.62583e-05, 5.59285e-05, 5.65436e-05, 5.62046e-05, 5.55852e-05, 5.55586e-05, 5.55846e-05, 5.68461e-05, 5.55585e-05, 0.000163185, 5.55585e-05, 6.02995e-05
0.644162, 0.0212435, 0.000318017, 0.000136874, 1.4217, 0.0209255, 0.000142211, 0.000136874, 0.000136876, 0.000136878, 0.000136904, 0.000138609, 0.00013775, 0.000139207, 0.000137806, 0.000136937, 0.000136874, 0.000136917, 0.000139094, 0.000136874, 0.000293204, 0.000136874, 0.000148106
0.652368, 0, 0.000608359, 0.0003238, 1.41421, -0.000608359, 0.000335946, 0.0003238, 0.000323806, 0.00032381, 0.00032387, 0.000327967, 0.000325795, 0.000329111, 0.000325135, 0.000323945, 0.000323801, 0.000323873, 0.000327579, 0.000323801, 0.000553766, 0.0003238, 0.000349361
0.660574, 0, 0.00119781, 0.000735797, 1.41421, -0.00119781, 0.000762353, 0.000735797, 0.000735809, 0.000735817, 0.000735949, 0.000745521, 0.000740159, 0.000747409, 0.000737693, 0.000736112, 0.000735799, 0.000735915, 0.000742147, 0.000735797, 0.00108079, 0.000735797, 0.000791686
0.668779, 0.969114, 0.00238064, 0.00160657, 1.72311, 0.966734, 0.00166238, 0.00160657, 0.00160659, 0.00160661, 0.00160689, 0.0016287, 0.00161573, 0.00163097, 0.00160924, 0.00160723, 0.00160657, 0.00160676, 0.00161712, 0.00160657, 0.00213718, 0.00160657, 0.00172403
0.676985, 0.997576, 0.00470032, 0.00337161, 1.73135, 0.992876, 0.0034844, 0.00337161, 0.00337166, 0.0033717, 0.00337226, 0.00342084, 0.00339014, 0.00342093, 0.00337537, 0.00337295, 0.00337162, 0.00337192, 0.00338901, 0.00337161, 0.0042095, 0.00337161, 0.00360897
0.685191, 1.03331, 0.0091152, 0.00680326, 1.74164, 1.02419, 0.00702247, 0.00680326, 0.00680336, 0.00680343, 0.00680452, 0.00691037, 0.00683927, 0.00689912, 0.00680851, 0.00680586, 0.00680328, 0.00680375, 0.00683171, 0.00680326, 0.00815732, 0.00680326, 0.0072646
0.693396, 0.961873, 0.0172364, 0.0132036, 1.72101, 0.944637, 0.0136136, 0.0132036, 0.0132038, 0.0132039, 0.013206, 0.0134317, 0.013271, 0.0133829, 0.0132109, 0.0132085, 0.0132036, 0.0132044, 0.0132499, 0.0132036, 0.0154268, 0.0132036, 0.0140664
0.701602, 0.0381267, 0.0316412, 0.0246564, 1.42763, 0.0064855, 0.0253945, 0.0246564, 0.0246567, 0.024657, 0.0246607, 0.0251314, 0.0247776, 0.0249792, 0.0246665, 0.0246652, 0.0246565, 0.0246576, 0.0247313, 0.0246564, 0.0283306, 0.0246564, 0.0262097
0.709808, 0.957048, 0.0562463, 0.0443209, 1.71961, 0.900802, 0.0456007, 0.0443209, 0.0443215, 0.0443219, 0.0443283, 0.0452879, 0.0445311, 0.0448805, 0.0443348, 0.0443361, 0.044321, 0.0443229, 0.0444415, 0.0443209, 0.0503758, 0.0443209, 0.0470142
0.718013, 0.997599, 0.0966924, 0.0767217, 1.73136, 0.900907, 0.0788597, 0.0767217, 0.0767227, 0.0767234, 0.076734, 0.078643, 0.0770729, 0.0776566, 0.0767408, 0.0767471, 0.0767219, 0.0767247, 0.0769147, 0.0767218, 0.086592, 0.0767217, 0.0812212
0.726219, 1.04535, 0.16066, 0.127959, 1.74509, 0.884692, 0.131403, 0.127959, 0.127961, 0.127962, 0.127979, 0.13168, 0.128525, 0.129465, 0.127985, 0.128, 0.127959, 0.127964, 0.128265, 0.127959, 0.143776, 0.127959, 0.135206
0.734425, 1.89965, 0.257999, 0.205731, 1.97475, 1.64165, 0.211081, 0.205731, 0.205734, 0.205735, 0.205762, 0.212741, 0.20661, 0.208071, 0.205766, 0.205795, 0.205732, 0.205738, 0.206211, 0.205731, 0.230538, 0.205731, 0.216991
0.74263, 1.10035, 0.400527, 0.319048, 1.76078, 0.699827, 0.327072, 0.319048, 0.319051, 0.319054, 0.319094, 0.331875, 0.320366, 0.322557, 0.319094, 0.319143, 0.319048, 0.319059, 0.319788, 0.319048, 0.357013, 0.319048, 0.335935
0.750836, 1.945, 0.60142, 0.477552, 1.9862, 1.34358, 0.489178, 0.477552, 0.477557, 0.477561, 0.477619, 0.500318, 0.479462, 0.482636, 0.477613, 0.47769, 0.477553, 0.477568, 0.478672, 0.477552, 0.534151, 0.477552, 0.502019
