   PIQUANT 0.0.0-main  ps__0846_0742001877_000PTFE_shot_7.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cl_K, S_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.0678405, 0, 3.77708e-26, 0, 1.41421, -3.77708e-26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.22993e-28, 0, 0, 1.4698e-31, 1.7926e-30, 0, 3.76459e-26, 0, 0
0.0758138, 0, 1.65444e-25, 0, 1.41421, -1.65444e-25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.38734e-28, 0, 0, 6.4472e-31, 9.04499e-30, 0, 1.64896e-25, 0, 0
0.0837871, 0, 6.59882e-25, 0, 1.41421, -6.59882e-25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.14875e-27, 0, 0, 2.57868e-30, 3.98413e-29, 0, 6.57691e-25, 0, 0
0.0917604, 0, 2.45264e-24, 0, 1.41421, -2.45264e-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.98642e-27, 0, 0, 9.62057e-30, 1.59663e-28, 0, 2.44449e-24, 0, 0
0.0997338, 0, 8.61743e-24, 0, 1.41421, -8.61743e-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.80604e-26, 0, 0, 3.39522e-29, 5.95932e-28, 0, 8.58874e-24, 0, 0
0.107707, 0, 2.88962e-23, 0, 1.41421, -2.88962e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.40924e-26, 0, 0, 1.14408e-28, 2.10193e-27, 0, 2.87998e-23, 0, 0
0.11568, 0, 9.30986e-23, 0, 1.41421, -9.30986e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.03149e-25, 0, 0, 3.70542e-28, 7.07387e-27, 0, 9.2788e-23, 0, 0
0.123654, 0, 2.89627e-22, 0, 1.41421, -2.89627e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.43086e-25, 0, 0, 1.15915e-27, 2.287e-26, 0, 2.8866e-22, 0, 0
0.131627, 0, 8.73318e-22, 0, 1.41421, -8.73318e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.8437e-24, 0, 0, 3.51557e-27, 7.13867e-26, 0, 8.704e-22, 0, 0
0.1396, 0, 2.55997e-21, 0, 1.41421, -2.55997e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.33574e-24, 0, 0, 1.03679e-26, 2.1596e-25, 0, 2.55141e-21, 0, 0
0.147574, 0, 7.3125e-21, 0, 1.41421, -7.3125e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.38108e-23, 0, 0, 2.98036e-26, 6.35094e-25, 0, 7.28802e-21, 0, 0
0.155547, 0, 2.03949e-20, 0, 1.41421, -2.03949e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.64092e-23, 0, 0, 8.36721e-26, 1.81998e-24, 0, 2.03266e-20, 0, 0
0.16352, 0, 5.56303e-20, 0, 1.41421, -5.56303e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.81141e-22, 0, 0, 2.29795e-25, 5.09238e-24, 0, 5.54438e-20, 0, 0
0.171494, 0, 1.48606e-19, 0, 1.41421, -1.48606e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.83886e-22, 0, 0, 6.18234e-25, 1.39355e-23, 0, 1.48108e-19, 0, 0
0.179467, 0, 3.89234e-19, 0, 1.41421, -3.89234e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.2674e-21, 0, 0, 1.63129e-24, 3.73491e-23, 0, 3.87927e-19, 0, 0
0.18744, 0, 1.00062e-18, 0, 1.41421, -1.00062e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.25817e-21, 0, 0, 4.22589e-24, 9.81551e-23, 0, 9.97264e-19, 0, 0
0.195414, 0, 2.52697e-18, 0, 1.41421, -2.52697e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.22816e-21, 0, 0, 1.07573e-23, 2.53203e-22, 0, 2.51848e-18, 0, 0
0.203387, 0, 6.27376e-18, 0, 1.41421, -6.27376e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.04282e-20, 0, 0, 2.69288e-23, 6.41701e-22, 0, 6.25266e-18, 0, 0
0.21136, 0, 1.53231e-17, 0, 1.41421, -1.53231e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.98937e-20, 0, 0, 6.63377e-23, 1.59899e-21, 0, 1.52715e-17, 0, 0
0.219334, 0, 3.68388e-17, 0, 1.41421, -3.68388e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.19951e-19, 0, 0, 1.60913e-22, 3.92017e-21, 0, 3.67147e-17, 0, 0
0.227307, 0, 8.72236e-17, 0, 1.41421, -8.72236e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.84009e-19, 0, 0, 3.8454e-22, 9.46175e-21, 0, 8.69298e-17, 0, 0
0.23528, 0, 2.03485e-16, 0, 1.41421, -2.03485e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.62566e-19, 0, 0, 9.05771e-22, 2.24947e-20, 0, 2.02799e-16, 0, 0
0.243254, 0, 4.67919e-16, 0, 1.41421, -4.67919e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.52358e-18, 0, 0, 2.1038e-21, 5.27029e-20, 0, 4.6634e-16, 0, 0
0.251227, 0, 1.06099e-15, 0, 1.41421, -1.06099e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.45466e-18, 0, 0, 4.82021e-21, 1.21737e-19, 0, 1.05741e-15, 0, 0
0.2592, 0, 2.37295e-15, 0, 1.41421, -2.37295e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.72648e-18, 0, 0, 1.08981e-20, 2.77336e-19, 0, 2.36494e-15, 0, 0
0.267174, 0, 5.23643e-15, 0, 1.41421, -5.23643e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.70501e-17, 0, 0, 2.43219e-20, 6.23367e-19, 0, 5.21873e-15, 0, 0
0.275147, 0, 1.1404e-14, 0, 1.41421, -1.1404e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.71318e-17, 0, 0, 5.35949e-20, 1.38282e-18, 0, 1.13655e-14, 0, 0
0.28312, 0, 2.45167e-14, 0, 1.41421, -2.45167e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.98261e-17, 0, 0, 1.16639e-19, 3.0283e-18, 0, 2.44337e-14, 0, 0
0.291094, 0, 5.20392e-14, 0, 1.41421, -5.20392e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.69438e-16, 0, 0, 2.50758e-19, 6.5487e-18, 0, 5.18629e-14, 0, 0
0.299067, 0, 1.09081e-13, 0, 1.41421, -1.09081e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.55159e-16, 0, 0, 5.32664e-19, 1.39875e-17, 0, 1.08711e-13, 0, 0
0.30704, 0, 2.25833e-13, 0, 1.41421, -2.25833e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.35288e-16, 0, 0, 1.11828e-18, 2.95154e-17, 0, 2.25067e-13, 0, 0
0.315014, 0, 4.6186e-13, 0, 1.41421, -4.6186e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.50375e-15, 0, 0, 2.32079e-18, 6.15425e-17, 0, 4.60293e-13, 0, 0
0.322987, 0, 9.33205e-13, 0, 1.41421, -9.33205e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.03834e-15, 0, 0, 4.76213e-18, 1.26824e-16, 0, 9.30035e-13, 0, 0
0.33096, 0, 1.86311e-12, 0, 1.41421, -1.86311e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.06587e-15, 0, 0, 9.66365e-18, 2.58351e-16, 0, 1.85677e-12, 0, 0
0.338934, 0, 3.6757e-12, 0, 1.41421, -3.6757e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.19672e-14, 0, 0, 1.93981e-17, 5.20331e-16, 0, 3.6632e-12, 0, 0
0.346907, 0, 7.16683e-12, 0, 1.41421, -7.16683e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.33335e-14, 0, 0, 3.85275e-17, 1.03631e-15, 0, 7.14242e-12, 0, 0
0.35488, 0, 1.38113e-11, 0, 1.41421, -1.38113e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.49667e-14, 0, 0, 7.57357e-17, 2.04136e-15, 0, 1.37642e-11, 0, 0
0.362854, 0, 2.63086e-11, 0, 1.41421, -2.63086e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.56575e-14, 0, 0, 1.474e-16, 3.97803e-15, 0, 2.62188e-11, 0, 0
0.370827, 0, 4.95391e-11, 1.85812e-42, 1.41421, -4.95391e-11, 1.85812e-42, 0, 1.85812e-42, 1.85812e-42, 1.85812e-42, 1.85812e-42, 1.85812e-42, 1.85812e-42, 1.85812e-42, 1.61301e-13, 1.85812e-42, 1.85812e-42, 2.84137e-16, 7.6704e-15, 1.85812e-42, 4.93698e-11, 1.85812e-42, 1.85812e-42
0.3788, 0, 9.22179e-11, 3.31435e-41, 1.41421, -9.22179e-11, 3.31435e-41, 0, 3.31435e-41, 3.31435e-41, 3.31435e-41, 3.31435e-41, 3.31435e-41, 3.31435e-41, 3.31435e-41, 3.00287e-13, 3.31435e-41, 3.31435e-41, 5.42742e-16, 1.46378e-14, 3.31435e-41, 9.19024e-11, 3.31435e-41, 3.31435e-41
0.386774, 0, 1.69718e-10, 4.82669e-40, 1.41421, -1.69718e-10, 4.82669e-40, 0, 4.82669e-40, 4.82669e-40, 4.82669e-40, 4.82669e-40, 4.82669e-40, 4.82669e-40, 4.82669e-40, 5.52713e-13, 4.82669e-40, 4.82669e-40, 1.02783e-15, 2.76539e-14, 4.82669e-40, 1.69136e-10, 4.82669e-40, 4.82669e-40
0.394747, 0, 3.08822e-10, 6.18317e-39, 1.41421, -3.08822e-10, 6.18317e-39, 0, 6.18317e-39, 6.18317e-39, 6.18317e-39, 6.18317e-39, 6.18317e-39, 6.18317e-39, 6.18317e-39, 1.0059e-12, 6.18317e-39, 6.18317e-39, 1.93099e-15, 5.1737e-14, 6.18317e-39, 3.07763e-10, 6.18317e-39, 6.18317e-39
0.40272, 0, 5.55628e-10, 7.09544e-38, 1.41421, -5.55628e-10, 7.09544e-38, 0, 7.09544e-38, 7.09544e-38, 7.09544e-38, 7.09544e-38, 7.09544e-38, 7.09544e-38, 7.09544e-38, 1.81025e-12, 7.09544e-38, 7.09544e-38, 3.60141e-15, 9.58892e-14, 7.09544e-38, 5.53718e-10, 7.09544e-38, 7.09544e-38
0.410694, 0, 9.88504e-10, 7.34535e-37, 1.41421, -9.88504e-10, 7.34535e-37, 0, 7.34535e-37, 7.34535e-37, 7.34535e-37, 7.34535e-37, 7.34535e-37, 7.34535e-37, 7.34535e-37, 3.22166e-12, 7.34535e-37, 7.34535e-37, 6.67323e-15, 1.7614e-13, 7.34535e-37, 9.851e-10, 7.34535e-37, 7.34535e-37
0.418667, 0, 1.73906e-09, 6.90198e-36, 1.41421, -1.73906e-09, 6.90198e-36, 0, 6.90198e-36, 6.90198e-36, 6.90198e-36, 6.90198e-36, 6.90198e-36, 6.90198e-36, 6.90198e-36, 5.67044e-12, 6.90198e-36, 6.90198e-36, 1.22955e-14, 3.20848e-13, 6.90198e-36, 1.73306e-09, 6.90198e-36, 6.90198e-36
0.42664, 0, 3.02565e-09, 5.919e-35, 1.41421, -3.02565e-09, 5.919e-35, 0, 5.919e-35, 5.919e-35, 5.919e-35, 5.919e-35, 5.919e-35, 5.919e-35, 5.919e-35, 9.87159e-12, 5.919e-35, 5.919e-35, 2.25476e-14, 5.79924e-13, 5.919e-35, 3.01518e-09, 5.919e-35, 5.919e-35
0.434614, 0, 5.20612e-09, 4.65698e-34, 1.41421, -5.20612e-09, 4.65698e-34, 0, 4.65698e-34, 4.65698e-34, 4.65698e-34, 4.65698e-34, 4.65698e-34, 4.65698e-34, 4.65698e-34, 1.69994e-11, 4.65698e-34, 4.65698e-34, 4.11922e-14, 1.04088e-12, 4.65698e-34, 5.18804e-09, 4.65698e-34, 4.65698e-34
0.442587, 0, 8.85986e-09, 3.37782e-33, 1.41421, -8.85986e-09, 3.37782e-33, 0, 3.37782e-33, 3.37782e-33, 3.37782e-33, 3.37782e-33, 3.37782e-33, 3.37782e-33, 3.37782e-33, 2.89601e-11, 3.37782e-33, 3.37782e-33, 7.50403e-14, 1.85684e-12, 3.37782e-33, 8.82897e-09, 3.37782e-33, 3.37782e-33
0.45056, 0, 1.49136e-08, 2.37925e-32, 1.41421, -1.49136e-08, 2.37925e-32, 0, 2.37925e-32, 2.37925e-32, 2.37925e-32, 2.37925e-32, 2.37925e-32, 2.37925e-32, 2.37925e-32, 4.88138e-11, 2.37925e-32, 2.37925e-32, 1.36432e-13, 3.29558e-12, 2.37925e-32, 1.48614e-08, 2.37925e-32, 2.37925e-32
0.458534, 0, 2.48321e-08, 1.61146e-31, 1.41421, -2.48321e-08, 1.61146e-31, 0, 1.61146e-31, 1.61146e-31, 1.61146e-31, 1.61146e-31, 1.61146e-31, 1.61146e-31, 1.61146e-31, 8.1417e-11, 1.61146e-31, 1.61146e-31, 2.4774e-13, 5.82589e-12, 1.61146e-31, 2.47446e-08, 1.61146e-31, 1.61146e-31
0.466507, 0, 4.09022e-08, 1.02711e-30, 1.41421, -4.09022e-08, 1.02711e-30, 0, 1.02711e-30, 1.02711e-30, 1.02711e-30, 1.02711e-30, 1.02711e-30, 1.02711e-30, 1.02711e-30, 1.34395e-10, 1.02711e-30, 1.02711e-30, 4.49543e-13, 1.02706e-11, 1.02711e-30, 4.07571e-08, 1.02711e-30, 1.02711e-30
0.47448, 0, 6.66527e-08, 6.13052e-30, 1.41421, -6.66527e-08, 6.13052e-30, 0, 6.13052e-30, 6.13052e-30, 6.13052e-30, 6.13052e-30, 6.13052e-30, 6.13052e-30, 6.13052e-30, 2.19594e-10, 6.13052e-30, 6.13052e-30, 8.15394e-13, 1.80792e-11, 6.13052e-30, 6.64142e-08, 6.13052e-30, 6.13052e-30
0.482454, 0, 1.07463e-07, 3.42701e-29, 1.41421, -1.07463e-07, 3.42701e-29, 0, 3.42701e-29, 3.42701e-29, 3.42701e-29, 3.42701e-29, 3.42701e-29, 3.42701e-29, 3.42701e-29, 3.55225e-10, 3.42701e-29, 3.42701e-29, 1.47838e-12, 3.18158e-11, 3.42701e-29, 1.07075e-07, 3.42701e-29, 3.42701e-29
0.490427, 0, 1.71442e-07, 1.79835e-28, 1.41421, -1.71442e-07, 1.79835e-28, 0, 1.79835e-28, 1.79835e-28, 1.79835e-28, 1.79835e-28, 1.79835e-28, 1.79835e-28, 1.79835e-28, 5.69017e-10, 1.79835e-28, 1.79835e-28, 2.67864e-12, 5.60359e-11, 1.79835e-28, 1.70815e-07, 1.79835e-28, 1.79835e-28
0.4984, 0, 2.70663e-07, 8.88668e-28, 1.41421, -2.70663e-07, 8.88668e-28, 0, 8.88668e-28, 8.88668e-28, 8.88668e-28, 8.88668e-28, 8.88668e-28, 8.88668e-28, 8.88668e-28, 9.02763e-10, 8.88668e-28, 8.88668e-28, 4.8474e-12, 9.88594e-11, 8.88668e-28, 2.69656e-07, 8.88668e-28, 8.88668e-28
0.506374, 0, 4.22901e-07, 4.14935e-27, 1.41421, -4.22901e-07, 4.14935e-27, 0, 4.14935e-27, 4.14935e-27, 4.14935e-27, 4.14935e-27, 4.14935e-27, 4.14935e-27, 4.14935e-27, 1.41891e-09, 4.14935e-27, 4.14935e-27, 8.75464e-12, 1.74796e-10, 4.14935e-27, 4.21299e-07, 4.14935e-27, 4.14935e-27
0.514347, 0, 6.5403e-07, 1.83605e-26, 1.41421, -6.5403e-07, 1.83605e-26, 0, 1.83605e-26, 1.83605e-26, 1.83605e-26, 1.83605e-26, 1.83605e-26, 1.83605e-26, 1.83605e-26, 2.20989e-09, 1.83605e-26, 1.83605e-26, 1.57654e-11, 3.09782e-10, 1.83605e-26, 6.51494e-07, 1.83605e-26, 1.83605e-26
0.52232, 0, 1.00128e-06, 7.72234e-26, 1.41421, -1.00128e-06, 7.72234e-26, 0, 7.72234e-26, 7.72234e-26, 7.72234e-26, 7.72234e-26, 7.72234e-26, 7.72234e-26, 7.72234e-26, 3.41143e-09, 7.72234e-26, 7.72234e-26, 2.82793e-11, 5.50118e-10, 7.72234e-26, 9.97292e-07, 7.72234e-26, 7.72234e-26
0.530294, 0, 1.51764e-06, 3.09607e-25, 1.41421, -1.51764e-06, 3.09607e-25, 0, 3.09607e-25, 3.09607e-25, 3.09607e-25, 3.09607e-25, 2.49914e-12, 3.09607e-25, 3.09607e-25, 5.22107e-09, 3.09607e-25, 3.09607e-25, 5.04756e-11, 9.78152e-10, 3.09607e-25, 1.51139e-06, 3.09607e-25, 3.09607e-25
0.538267, 0, 2.2777e-06, 1.18642e-24, 1.41421, -2.2777e-06, 1.18642e-24, 0, 1.18642e-24, 1.18642e-24, 1.18642e-24, 1.18642e-24, 1.09675e-11, 1.18642e-24, 1.18642e-24, 7.92411e-09, 1.18642e-24, 1.18642e-24, 8.95597e-11, 1.7395e-09, 1.18642e-24, 2.26794e-06, 1.18642e-24, 1.18642e-24
0.54624, 0, 3.38528e-06, 4.36212e-24, 1.41421, -3.38528e-06, 4.36212e-24, 0, 4.36212e-24, 4.36212e-24, 4.36212e-24, 4.36212e-24, 3.45485e-11, 4.36212e-24, 4.36212e-24, 1.19292e-08, 4.36212e-24, 4.36212e-24, 1.5782e-10, 3.08965e-09, 4.36212e-24, 3.37006e-06, 4.36212e-24, 4.36212e-24
0.554214, 0, 4.9861e-06, 1.55256e-23, 1.41421, -4.9861e-06, 3.27284e-10, 0, 1.38199e-13, 2.4957e-13, 8.78587e-13, 8.92247e-13, 2.6484e-10, 4.36194e-11, 1.73874e-10, 1.78178e-08, 7.075e-12, 1.65066e-13, 2.75984e-10, 5.47258e-09, 4.03048e-15, 4.96081e-06, 1.55256e-23, 9.03437e-10
0.562187, 0, 7.30009e-06, 2.27225e-08, 1.41421, -7.30009e-06, 2.39868e-08, 2.27225e-08, 2.27231e-08, 2.27235e-08, 2.27259e-08, 2.2726e-08, 2.36296e-08, 2.2891e-08, 2.33942e-08, 4.91314e-08, 2.27499e-08, 2.27232e-08, 2.32012e-08, 3.23739e-08, 2.27226e-08, 7.25701e-06, 2.27225e-08, 2.62125e-08
0.57016, 0, 1.06182e-05, 8.74755e-08, 1.41421, -1.06182e-05, 9.13246e-08, 8.74755e-08, 8.74772e-08, 8.74785e-08, 8.74859e-08, 8.7486e-08, 9.01127e-08, 8.79885e-08, 8.95204e-08, 1.26324e-07, 8.75587e-08, 8.74775e-08, 8.82985e-08, 1.04396e-07, 8.74756e-08, 1.05418e-05, 8.74755e-08, 9.81004e-08
0.578134, 0, 1.53869e-05, 2.65672e-07, 1.41421, -1.53869e-05, 2.76404e-07, 2.65672e-07, 2.65677e-07, 2.65681e-07, 2.65701e-07, 2.65702e-07, 2.72817e-07, 2.67103e-07, 2.71374e-07, 3.22397e-07, 2.65904e-07, 2.65678e-07, 2.67074e-07, 2.95117e-07, 2.65672e-07, 1.52444e-05, 2.65672e-07, 2.95297e-07
0.586107, 0, 2.23081e-05, 7.39349e-07, 1.41421, -2.23081e-05, 7.67786e-07, 7.39349e-07, 7.39361e-07, 7.3937e-07, 7.39425e-07, 7.39426e-07, 7.57856e-07, 7.43139e-07, 7.54456e-07, 8.21572e-07, 7.39964e-07, 7.39363e-07, 7.41714e-07, 7.90155e-07, 7.39349e-07, 2.20276e-05, 7.39349e-07, 8.17846e-07
0.59408, 0, 3.25725e-05, 1.95628e-06, 1.41421, -3.25725e-05, 2.02872e-06, 1.95628e-06, 1.95631e-06, 1.95633e-06, 1.95647e-06, 1.95647e-06, 2.0025e-06, 1.96593e-06, 1.99477e-06, 2.0746e-06, 1.95784e-06, 1.95631e-06, 1.96023e-06, 2.04319e-06, 1.95628e-06, 3.19944e-05, 1.95628e-06, 2.15626e-06
0.602054, 0, 4.83448e-05, 4.97762e-06, 1.41421, -4.83448e-05, 5.15579e-06, 4.97762e-06, 4.9777e-06, 4.97776e-06, 4.9781e-06, 4.97811e-06, 5.09265e-06, 5.00137e-06, 5.07228e-06, 5.14668e-06, 4.98148e-06, 4.97771e-06, 4.98416e-06, 5.12472e-06, 4.97763e-06, 4.71136e-05, 4.97762e-06, 5.46943e-06
0.610027, 0, 7.37704e-05, 1.22275e-05, 1.41421, -7.37704e-05, 1.26511e-05, 1.22275e-05, 1.22276e-05, 1.22278e-05, 1.22286e-05, 1.22286e-05, 1.25117e-05, 1.22839e-05, 1.24525e-05, 1.24673e-05, 1.22366e-05, 1.22277e-05, 1.22382e-05, 1.24736e-05, 1.22275e-05, 7.11028e-05, 1.22275e-05, 1.33968e-05
0.618, 0, 0.000117015, 2.90417e-05, 1.41421, -0.000117015, 3.00162e-05, 2.90417e-05, 2.90421e-05, 2.90424e-05, 2.90443e-05, 2.90443e-05, 2.97371e-05, 2.91715e-05, 2.95594e-05, 2.93795e-05, 2.90627e-05, 2.90421e-05, 2.90591e-05, 2.9449e-05, 2.90417e-05, 0.000111217, 2.90417e-05, 3.17317e-05
0.625974, 0, 0.000194201, 6.67358e-05, 1.41421, -0.000194201, 6.89056e-05, 6.67358e-05, 6.67368e-05, 6.67375e-05, 6.67417e-05, 6.67418e-05, 6.83606e-05, 6.7025e-05, 6.78885e-05, 6.72084e-05, 6.67827e-05, 6.67369e-05, 6.67638e-05, 6.74023e-05, 6.67359e-05, 0.000181746, 6.67358e-05, 7.27252e-05
0.633947, 0, 0.00033689, 0.000148423, 1.41421, -0.00033689, 0.0001531, 0.000148423, 0.000148425, 0.000148427, 0.000148436, 0.000148436, 0.0001521, 0.000149047, 0.000150908, 0.00014908, 0.000148524, 0.000148426, 0.000148468, 0.000149502, 0.000148423, 0.000310606, 0.000148423, 0.000161333
0.64192, 0, 0.000605519, 0.000319561, 1.41421, -0.000605519, 0.000329321, 0.000319561, 0.000319565, 0.000319568, 0.000319587, 0.000319587, 0.000327676, 0.000320862, 0.000324746, 0.000320468, 0.000319772, 0.000319566, 0.000319631, 0.000321288, 0.000319561, 0.000551229, 0.000319561, 0.000346504
0.649894, 0.983581, 0.00111257, 0.0006662, 1.7273, 0.982469, 0.000685929, 0.0006662, 0.000666209, 0.000666215, 0.000666253, 0.000666254, 0.000683696, 0.00066883, 0.000676682, 0.000667446, 0.000666627, 0.00066621, 0.000666311, 0.00066894, 0.000666201, 0.00100312, 0.0006662, 0.00072066
0.657867, 0.0164186, 0.00206087, 0.00134506, 1.42001, 0.0143577, 0.00138369, 0.00134506, 0.00134508, 0.00134509, 0.00134517, 0.00134517, 0.00138207, 0.00135021, 0.00136558, 0.00134676, 0.0013459, 0.00134508, 0.00134523, 0.00134937, 0.00134506, 0.00184564, 0.00134506, 0.00145169
0.66584, 0, 0.00380348, 0.00263058, 1.41421, -0.00380348, 0.00270387, 0.00263058, 0.00263061, 0.00263064, 0.00263078, 0.00263078, 0.00270741, 0.00264035, 0.00266951, 0.00263289, 0.00263217, 0.00263062, 0.00263085, 0.00263731, 0.00263058, 0.00339096, 0.00263058, 0.00283288
0.673814, 0, 0.00693313, 0.00498457, 1.41421, -0.00693313, 0.00511931, 0.00498457, 0.00498463, 0.00498467, 0.00498493, 0.00498494, 0.00514118, 0.00500253, 0.00505615, 0.0049877, 0.00498748, 0.00498464, 0.00498498, 0.00499502, 0.00498457, 0.00616245, 0.00498457, 0.0053565
0.681787, 1, 0.0124077, 0.00915308, 1.73205, 0.987592, 0.00939322, 0.00915308, 0.00915319, 0.00915327, 0.00915373, 0.00915374, 0.00946655, 0.00918509, 0.00928066, 0.0091573, 0.00915828, 0.00915321, 0.00915371, 0.00916922, 0.00915309, 0.0110037, 0.00915308, 0.00981597
0.68976, 0.971515, 0.0217164, 0.0162921, 1.72381, 0.949799, 0.0167071, 0.0162921, 0.0162922, 0.0162924, 0.0162932, 0.0162932, 0.0169078, 0.0163474, 0.0165125, 0.0162977, 0.016301, 0.0162923, 0.016293, 0.0163169, 0.0162921, 0.0192209, 0.0162921, 0.0174376
0.697734, 0.0284847, 0.0370839, 0.0281169, 1.42425, -0.00859923, 0.0288125, 0.0281169, 0.0281172, 0.0281174, 0.0281188, 0.0281188, 0.0293032, 0.0282096, 0.0284864, 0.0281245, 0.0281319, 0.0281172, 0.0281183, 0.0281549, 0.0281169, 0.0327526, 0.0281169, 0.030037
0.705707, 2, 0.0616997, 0.0470612, 2, 1.9383, 0.0481924, 0.0470612, 0.0470617, 0.047062, 0.0470642, 0.0470643, 0.0493008, 0.0472119, 0.0476621, 0.0470713, 0.0470856, 0.0470617, 0.0470633, 0.0471192, 0.0470612, 0.0543518, 0.0470612, 0.0501838
