   PIQUANT 0.0.0-main  ps__0368_0699563413_000PTFE_shot_15.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
-0.0952084, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0869293, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0786502, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0703711, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.062092, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0538129, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0455338, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0372548, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0289757, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0206966, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0124175, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00413841, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00414068, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0124198, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0206988, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0289779, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.037257, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0455361, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0538152, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0620943, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0703734, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0786524, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0869315, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0952106, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.10349, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.111769, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.120048, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.128327, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.136606, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.144885, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.153164, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.161443, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.169722, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.178001, 0, 1.49865e-28, 0, 1.41421, -1.49865e-28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.49166e-31, 0, 6.30171e-34, 6.97652e-34, 0, 1.49514e-28, 0, 0
0.186281, 0, 1.9617e-27, 0, 1.41421, -1.9617e-27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.57027e-30, 0, 8.24837e-33, 1.18074e-31, 0, 1.95701e-27, 0, 0
0.19456, 0, 1.6119e-26, 0, 1.41421, -1.6119e-26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.7552e-29, 0, 6.77734e-32, 1.51548e-30, 0, 1.60799e-26, 0, 0
0.202839, 0, 1.05613e-25, 0, 1.41421, -1.05613e-25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.46038e-28, 0, 4.44194e-31, 1.24042e-29, 0, 1.05354e-25, 0, 0
0.211118, 0, 6.00435e-25, 0, 1.41421, -6.00435e-25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.39876e-27, 0, 2.52802e-30, 8.11954e-29, 0, 5.98953e-25, 0, 0
0.219397, 0, 3.08439e-24, 0, 1.41421, -3.08439e-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.1852e-27, 0, 1.30079e-29, 4.61533e-28, 0, 3.07673e-24, 0, 0
0.227676, 0, 1.46471e-23, 0, 1.41421, -1.46471e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.41206e-26, 0, 6.19012e-29, 2.37109e-27, 0, 1.46106e-23, 0, 0
0.235955, 0, 6.52276e-23, 0, 1.41421, -6.52276e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.51947e-25, 0, 2.76332e-28, 1.12625e-26, 0, 6.50641e-23, 0, 0
0.244234, 0, 2.75055e-22, 0, 1.41421, -2.75055e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.40731e-25, 0, 1.1684e-27, 5.01719e-26, 0, 2.74363e-22, 0, 0
0.252513, 0, 1.10595e-21, 0, 1.41421, -1.10595e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.57624e-24, 0, 4.71184e-27, 2.11654e-25, 0, 1.10315e-21, 0, 0
0.260792, 0, 4.26224e-21, 0, 1.41421, -4.26224e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.92855e-24, 0, 1.82175e-26, 8.51435e-25, 0, 4.25144e-21, 0, 0
0.269071, 0, 1.58448e-20, 0, 1.41421, -1.58448e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.69089e-23, 0, 6.79783e-26, 3.2959e-24, 0, 1.58045e-20, 0, 0
0.277351, 0, 5.68304e-20, 0, 1.41421, -5.68304e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.3238e-22, 0, 2.44789e-25, 1.22645e-23, 0, 5.66855e-20, 0, 0
0.28563, 0, 1.97221e-19, 0, 1.41421, -1.97221e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.594e-22, 0, 8.5309e-25, 4.40306e-23, 0, 1.96717e-19, 0, 0
