   PIQUANT 0.0.0-main  ps__0846_0742001877_000PTFE_shot_5.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Cl_K, S_K, Si_K, Br_L, Al_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.239531, 0, 2.19596e-25, 0, 1.41421, -2.19596e-25, 0, 0, 0, 0, 0, 0, 0, 0, 9.38952e-28, 0, 1.09801e-30, 3.61978e-29, 0, 2.18619e-25, 0, 0
0.247782, 0, 1.23673e-24, 0, 1.41421, -1.23673e-24, 0, 0, 0, 0, 0, 0, 0, 0, 5.28796e-27, 0, 6.19066e-30, 2.26315e-28, 0, 1.23121e-24, 0, 0
0.256033, 0, 6.4181e-24, 0, 1.41421, -6.4181e-24, 0, 0, 0, 0, 0, 0, 0, 0, 2.74418e-26, 0, 3.21727e-29, 1.27457e-27, 0, 6.38936e-24, 0, 0
0.264284, 0, 3.11367e-23, 0, 1.41421, -3.11367e-23, 0, 0, 0, 0, 0, 0, 0, 0, 1.33129e-25, 0, 1.56345e-28, 6.61497e-27, 0, 3.09968e-23, 0, 0
0.272534, 0, 1.42607e-22, 0, 1.41421, -1.42607e-22, 0, 0, 0, 0, 0, 0, 0, 0, 6.09725e-25, 0, 7.17432e-28, 3.20962e-26, 0, 1.41964e-22, 0, 0
0.280785, 0, 6.20981e-22, 0, 1.41421, -6.20981e-22, 0, 0, 0, 0, 0, 0, 0, 0, 2.65501e-24, 0, 3.13071e-27, 1.47028e-25, 0, 6.18176e-22, 0, 0
0.289036, 0, 2.58461e-21, 0, 1.41421, -2.58461e-21, 0, 0, 0, 0, 0, 0, 0, 0, 1.10504e-23, 0, 1.30611e-26, 6.40375e-25, 0, 2.57291e-21, 0, 0
0.297287, 0, 1.0325e-20, 0, 1.41421, -1.0325e-20, 0, 0, 0, 0, 0, 0, 0, 0, 4.41438e-23, 0, 5.23105e-26, 2.66609e-24, 0, 1.02781e-20, 0, 0
0.305538, 0, 3.9718e-20, 0, 1.41421, -3.9718e-20, 0, 0, 0, 0, 0, 0, 0, 0, 1.6981e-22, 0, 2.01791e-25, 1.06541e-23, 0, 3.95374e-20, 0, 0
0.313788, 0, 1.47519e-19, 0, 1.41421, -1.47519e-19, 0, 0, 0, 0, 0, 0, 0, 0, 6.30695e-22, 0, 7.5177e-25, 4.10009e-23, 0, 1.46847e-19, 0, 0
0.322039, 0, 5.30176e-19, 0, 1.41421, -5.30176e-19, 0, 0, 0, 0, 0, 0, 0, 0, 2.26666e-21, 0, 2.71076e-24, 1.52358e-22, 0, 5.27754e-19, 0, 0
0.33029, 0, 1.8471e-18, 0, 1.41421, -1.8471e-18, 0, 0, 0, 0, 0, 0, 0, 0, 7.89685e-21, 0, 9.47796e-24, 5.47877e-22, 0, 1.83865e-18, 0, 0
0.338541, 0, 6.24781e-18, 0, 1.41421, -6.24781e-18, 0, 0, 0, 0, 0, 0, 0, 0, 2.67108e-20, 0, 3.21835e-23, 1.91007e-21, 0, 6.21916e-18, 0, 0
0.346792, 0, 2.0544e-17, 0, 1.41421, -2.0544e-17, 0, 0, 0, 0, 0, 0, 0, 0, 8.78291e-20, 0, 1.06269e-22, 6.46578e-21, 0, 2.04496e-17, 0, 0
0.355043, 0, 6.57424e-17, 0, 1.41421, -6.57424e-17, 0, 0, 0, 0, 0, 0, 0, 0, 2.81054e-19, 0, 3.41608e-22, 2.12798e-20, 0, 6.54397e-17, 0, 0
0.363293, 0, 2.04934e-16, 0, 1.41421, -2.04934e-16, 0, 0, 0, 0, 0, 0, 0, 0, 8.76087e-19, 0, 1.07008e-21, 6.81668e-20, 0, 2.03989e-16, 0, 0
0.371544, 0, 6.22792e-16, 0, 1.41421, -6.22792e-16, 0, 0, 0, 0, 0, 0, 0, 0, 2.66232e-18, 0, 3.26917e-21, 2.12738e-19, 0, 6.19913e-16, 0, 0
0.379795, 0, 1.84646e-15, 0, 1.41421, -1.84646e-15, 0, 0, 0, 0, 0, 0, 0, 0, 7.89291e-18, 0, 9.74798e-21, 6.47373e-19, 0, 1.83791e-15, 0, 0
0.388046, 0, 5.34395e-15, 0, 1.41421, -5.34395e-15, 0, 0, 0, 0, 0, 0, 0, 0, 2.28419e-17, 0, 2.83869e-20, 1.92219e-18, 0, 5.31916e-15, 0, 0
0.396297, 0, 1.51058e-14, 0, 1.41421, -1.51058e-14, 0, 0, 0, 0, 0, 0, 0, 0, 6.45624e-17, 0, 8.07792e-20, 5.57248e-18, 0, 1.50356e-14, 0, 0
0.404548, 0, 4.17236e-14, 0, 1.41421, -4.17236e-14, 0, 0, 0, 0, 0, 0, 0, 0, 1.7831e-16, 0, 2.2474e-19, 1.57814e-17, 0, 4.15292e-14, 0, 0
0.412798, 0, 1.12654e-13, 0, 1.41421, -1.12654e-13, 0, 0, 0, 0, 0, 0, 0, 0, 4.81382e-16, 0, 6.11614e-19, 4.36813e-17, 0, 1.12129e-13, 0, 0
0.421049, 0, 2.97438e-13, 2.158e-43, 1.41421, -2.97438e-13, 2.158e-43, 0, 2.158e-43, 2.158e-43, 2.158e-43, 2.158e-43, 2.158e-43, 2.158e-43, 1.2708e-15, 2.158e-43, 1.62889e-18, 1.18219e-16, 2.158e-43, 2.96047e-13, 2.158e-43, 2.158e-43
0.4293, 0, 7.68173e-13, 5.13996e-42, 1.41421, -7.68173e-13, 5.13996e-42, 0, 5.13996e-42, 5.13996e-42, 5.13996e-42, 5.13996e-42, 5.13996e-42, 5.13996e-42, 3.28147e-15, 5.13996e-42, 4.24738e-18, 3.12953e-16, 5.13996e-42, 7.64575e-13, 5.13996e-42, 5.13996e-42
0.437551, 0, 1.9411e-12, 8.93874e-41, 1.41421, -1.9411e-12, 8.93874e-41, 0, 8.93874e-41, 8.93874e-41, 8.93874e-41, 8.93874e-41, 8.93874e-41, 8.93874e-41, 8.2904e-15, 8.93874e-41, 1.08484e-17, 8.10626e-16, 8.93874e-41, 1.93198e-12, 8.93874e-41, 8.93874e-41
0.445802, 0, 4.80035e-12, 1.38237e-39, 1.41421, -4.80035e-12, 1.38237e-39, 0, 1.38237e-39, 1.38237e-39, 1.38237e-39, 1.38237e-39, 1.38237e-39, 1.38237e-39, 2.0498e-14, 1.38237e-39, 2.71562e-17, 2.05521e-15, 1.38237e-39, 4.77777e-12, 1.38237e-39, 1.38237e-39
0.454053, 0, 1.16203e-11, 1.90224e-38, 1.41421, -1.16203e-11, 1.90224e-38, 0, 1.90224e-38, 1.90224e-38, 1.90224e-38, 1.90224e-38, 1.90224e-38, 1.90224e-38, 4.96091e-14, 1.90224e-38, 6.66651e-17, 5.10164e-15, 1.90224e-38, 1.15656e-11, 1.90224e-38, 1.90224e-38
0.462303, 0, 2.75402e-11, 2.34255e-37, 1.41421, -2.75402e-11, 2.34255e-37, 0, 2.34255e-37, 2.34255e-37, 2.34255e-37, 2.34255e-37, 2.34255e-37, 2.34255e-37, 1.17548e-13, 2.34255e-37, 1.60617e-16, 1.24027e-14, 2.34255e-37, 2.74101e-11, 2.34255e-37, 2.34255e-37
0.470554, 0, 6.39142e-11, 2.59594e-36, 1.41421, -6.39142e-11, 2.59594e-36, 0, 2.59594e-36, 2.59594e-36, 2.59594e-36, 2.59594e-36, 2.59594e-36, 2.59594e-36, 2.72743e-13, 2.59594e-36, 3.80164e-16, 2.95402e-14, 2.59594e-36, 6.36116e-11, 2.59594e-36, 2.59594e-36
0.478805, 0, 1.4527e-10, 2.60463e-35, 1.41421, -1.4527e-10, 2.60463e-35, 0, 2.60463e-35, 2.60463e-35, 2.60463e-35, 2.60463e-35, 2.60463e-35, 2.60463e-35, 6.19813e-13, 2.60463e-35, 8.85057e-16, 6.89531e-14, 2.60463e-35, 1.44581e-10, 2.60463e-35, 2.60463e-35
0.487056, 0, 3.23421e-10, 2.3804e-34, 1.41421, -3.23421e-10, 2.3804e-34, 0, 2.3804e-34, 2.3804e-34, 2.3804e-34, 2.3804e-34, 2.3804e-34, 2.3804e-34, 1.37979e-12, 2.3804e-34, 2.02982e-15, 1.57803e-13, 2.3804e-34, 3.21881e-10, 2.3804e-34, 2.3804e-34
0.495307, 0, 7.05406e-10, 1.99257e-33, 1.41421, -7.05406e-10, 1.99257e-33, 0, 1.99257e-33, 1.99257e-33, 1.99257e-33, 1.99257e-33, 1.99257e-33, 1.99257e-33, 3.00952e-12, 1.99257e-33, 4.59471e-15, 3.54263e-13, 1.99257e-33, 7.02038e-10, 1.99257e-33, 1.99257e-33
0.503558, 0, 1.50747e-09, 1.5587e-32, 1.41421, -1.50747e-09, 1.5587e-32, 0, 1.5587e-32, 1.5587e-32, 1.5587e-32, 1.5587e-32, 1.5587e-32, 1.5587e-32, 6.43284e-12, 1.5587e-32, 1.02886e-14, 7.8067e-13, 1.5587e-32, 1.50024e-09, 1.5587e-32, 1.5587e-32
0.511808, 0, 3.1569e-09, 1.18399e-31, 1.41421, -3.1569e-09, 1.18399e-31, 0, 1.18399e-31, 1.18399e-31, 1.18399e-31, 1.18399e-31, 1.18399e-31, 1.18399e-31, 1.34782e-11, 1.18399e-31, 2.28499e-14, 1.69014e-12, 1.18399e-31, 3.1417e-09, 1.18399e-31, 1.18399e-31
0.520059, 0, 6.47942e-09, 8.5127e-31, 1.41421, -6.47942e-09, 8.5127e-31, 0, 8.5127e-31, 8.5127e-31, 8.5127e-31, 8.5127e-31, 8.5127e-31, 8.5127e-31, 2.76882e-11, 8.5127e-31, 5.04707e-14, 3.59907e-12, 8.5127e-31, 6.44809e-09, 8.5127e-31, 8.5127e-31
0.52831, 0, 1.30361e-08, 5.73809e-30, 1.41421, -1.30361e-08, 5.73809e-30, 0, 5.73809e-30, 5.73809e-30, 5.73809e-30, 5.73809e-30, 5.73809e-30, 5.73809e-30, 5.57855e-11, 5.73809e-30, 1.11171e-13, 7.55007e-12, 5.73809e-30, 1.29726e-08, 5.73809e-30, 5.73809e-30
0.536561, 0, 2.57138e-08, 3.61916e-29, 1.41421, -2.57138e-08, 3.61916e-29, 0, 3.61916e-29, 3.61916e-29, 3.61916e-29, 3.61916e-29, 3.61916e-29, 3.61916e-29, 1.10272e-10, 3.61916e-29, 2.44754e-13, 1.56349e-11, 3.61916e-29, 2.55877e-08, 3.61916e-29, 3.61916e-29
0.544812, 0, 4.9736e-08, 2.13896e-28, 1.41421, -4.9736e-08, 2.13896e-28, 0, 2.13896e-28, 2.13896e-28, 2.13896e-28, 2.13896e-28, 2.13896e-28, 2.13896e-28, 2.1394e-10, 2.13896e-28, 5.39352e-13, 3.20451e-11, 2.13896e-28, 4.94895e-08, 2.13896e-28, 2.13896e-28
0.553062, 0.000449184, 9.43521e-08, 1.18786e-27, 1.41437, 0.00044909, 1.18786e-27, 0, 1.18786e-27, 1.18786e-27, 1.18786e-27, 1.18786e-27, 1.18786e-27, 1.18786e-27, 4.07572e-10, 1.18786e-27, 1.19007e-12, 6.52186e-11, 1.18786e-27, 9.38781e-08, 1.18786e-27, 1.18786e-27
0.561313, 0.997591, 1.7559e-07, 6.21889e-27, 1.73136, 0.997591, 6.21889e-27, 0, 6.21889e-27, 6.21889e-27, 6.21889e-27, 6.21889e-27, 6.21889e-27, 6.21889e-27, 7.62815e-10, 6.21889e-27, 2.62683e-12, 1.32304e-10, 6.21889e-27, 1.74693e-07, 6.21889e-27, 6.21889e-27
0.569564, 0.00195937, 3.20647e-07, 3.07965e-26, 1.41491, 0.00195905, 3.07965e-26, 0, 3.07965e-26, 3.07965e-26, 3.07965e-26, 3.07965e-26, 3.07965e-26, 3.07965e-26, 1.40341e-09, 3.07965e-26, 5.78881e-12, 2.68624e-10, 3.07965e-26, 3.1897e-07, 3.07965e-26, 3.07965e-26
0.577815, 0, 5.74722e-07, 1.74862e-25, 1.41421, -5.74722e-07, 1.74862e-25, 0, 1.74862e-25, 1.74862e-25, 1.74862e-25, 4.3628e-13, 1.74862e-25, 1.74862e-25, 2.53965e-09, 1.74862e-25, 1.2706e-11, 5.48484e-10, 1.74862e-25, 5.71621e-07, 1.74862e-25, 1.74862e-25
0.586066, 0, 1.01136e-06, 7.59873e-25, 1.41421, -1.01136e-06, 7.59873e-25, 0, 7.59873e-25, 7.59873e-25, 7.59873e-25, 2.59031e-12, 7.59873e-25, 7.59873e-25, 4.52319e-09, 7.59873e-25, 2.76635e-11, 1.12743e-09, 7.59873e-25, 1.00568e-06, 7.59873e-25, 7.59873e-25
0.594317, 0.988399, 1.74794e-06, 3.1652e-24, 1.7287, 0.988397, 3.1652e-24, 0, 3.1652e-24, 3.1652e-24, 3.1652e-24, 1.13635e-11, 3.1652e-24, 3.1652e-24, 7.93397e-09, 3.1652e-24, 5.95856e-11, 2.3388e-09, 3.1652e-24, 1.73759e-06, 3.1652e-24, 3.1652e-24
0.602567, 0.997584, 2.9689e-06, 1.27068e-23, 1.73135, 0.997581, 1.89921e-10, 0, 5.0309e-14, 9.70101e-14, 1.1396e-12, 7.57269e-11, 1.01684e-11, 4.92466e-11, 1.37146e-08, 2.1618e-12, 1.26602e-10, 4.89378e-09, 2.95621e-15, 2.94952e-06, 1.27068e-23, 3.20029e-10
0.610818, 0.0140178, 4.96795e-06, 1.00261e-08, 1.41916, 0.0140128, 1.10306e-08, 1.00261e-08, 1.00264e-08, 1.00266e-08, 1.00321e-08, 1.03544e-08, 1.00799e-08, 1.02866e-08, 3.34015e-08, 1.00375e-08, 1.02908e-08, 2.03297e-08, 1.00261e-08, 4.93065e-06, 1.00261e-08, 1.17187e-08
0.619069, 0.981157, 8.20134e-06, 5.28477e-08, 1.7266, 0.981149, 5.71166e-08, 5.28477e-08, 5.28489e-08, 5.28499e-08, 5.28734e-08, 5.41119e-08, 5.30763e-08, 5.39547e-08, 9.21506e-08, 5.28963e-08, 5.33914e-08, 7.45902e-08, 5.28478e-08, 8.12561e-06, 5.28477e-08, 6.00411e-08
0.62732, 0.0188425, 1.34242e-05, 2.23965e-07, 1.42086, 0.0188291, 2.40512e-07, 2.23965e-07, 2.2397e-07, 2.23974e-07, 2.24065e-07, 2.28511e-07, 2.24851e-07, 2.28256e-07, 2.89178e-07, 2.24154e-07, 2.25061e-07, 2.69733e-07, 2.23966e-07, 1.32577e-05, 2.23965e-07, 2.51847e-07
0.635571, 0, 2.20018e-05, 8.65895e-07, 1.41421, -2.20018e-05, 9.2583e-07, 8.65895e-07, 8.6591e-07, 8.65925e-07, 8.66254e-07, 8.81329e-07, 8.69104e-07, 8.81436e-07, 9.72697e-07, 8.66577e-07, 8.68057e-07, 9.61547e-07, 8.65896e-07, 2.1601e-05, 8.65895e-07, 9.6689e-07
0.643822, 0, 3.67428e-05, 3.12911e-06, 1.41421, -3.67428e-05, 3.3332e-06, 3.12911e-06, 3.12917e-06, 3.12922e-06, 3.13034e-06, 3.17882e-06, 3.14004e-06, 3.18203e-06, 3.30179e-06, 3.13144e-06, 3.13329e-06, 3.32697e-06, 3.12912e-06, 3.57028e-05, 3.12911e-06, 3.47301e-06
0.652072, 0.971515, 6.41607e-05, 1.06311e-05, 1.72381, 0.971451, 1.12855e-05, 1.06311e-05, 1.06313e-05, 1.06314e-05, 1.0635e-05, 1.07834e-05, 1.06661e-05, 1.08008e-05, 1.09068e-05, 1.06385e-05, 1.0639e-05, 1.10342e-05, 1.06311e-05, 6.13478e-05, 1.06311e-05, 1.17339e-05
0.660323, 1.9976, 0.00012043, 3.40186e-05, 1.9994, 1.99748, 3.59967e-05, 3.40186e-05, 3.40191e-05, 3.40196e-05, 3.40305e-05, 3.44677e-05, 3.41245e-05, 3.45315e-05, 3.44532e-05, 3.40411e-05, 3.40334e-05, 3.48262e-05, 3.40186e-05, 0.000112758, 3.40186e-05, 3.73518e-05
0.668574, 0.0308855, 0.000246182, 0.000102613, 1.42509, 0.0306393, 0.000108252, 0.000102613, 0.000102614, 0.000102615, 0.000102646, 0.000103867, 0.000102915, 0.000104075, 0.000103289, 0.000102677, 0.00010264, 0.000104201, 0.000102613, 0.000225629, 0.000102613, 0.000112115
0.676825, 0.96429, 0.000540899, 0.000291931, 1.72171, 0.963749, 0.0003071, 0.000291931, 0.000291935, 0.000291939, 0.000292022, 0.00029527, 0.000292743, 0.000295864, 0.000292973, 0.000292104, 0.000291979, 0.000294999, 0.000291931, 0.000487651, 0.000291931, 0.000317492
0.685076, 0.997584, 0.00123703, 0.000783795, 1.73135, 0.996347, 0.000822323, 0.000783795, 0.000783805, 0.000783815, 0.000784026, 0.000792303, 0.000785858, 0.000793785, 0.000785383, 0.000784234, 0.000783881, 0.000789619, 0.000783796, 0.00110483, 0.000783795, 0.000848716
0.693327, 0.0381267, 0.00284728, 0.00198702, 1.42763, 0.0352794, 0.00207947, 0.00198702, 0.00198704, 0.00198707, 0.00198757, 0.00200786, 0.00199197, 0.00201099, 0.00198942, 0.00198807, 0.00198717, 0.00199791, 0.00198702, 0.00253418, 0.00198702, 0.0021428
0.701577, 0, 0.00643291, 0.00475924, 1.41421, -0.00643291, 0.00496895, 0.00475924, 0.0047593, 0.00475935, 0.0047605, 0.00480853, 0.00477047, 0.00481362, 0.00476283, 0.00476163, 0.0047595, 0.00477935, 0.00475924, 0.00572716, 0.00475924, 0.00511262
0.709828, 2.9093, 0.0140479, 0.0107766, 2.21569, 2.89525, 0.0112267, 0.0107766, 0.0107767, 0.0107769, 0.0107793, 0.0108898, 0.0108007, 0.0108933, 0.010782, 0.0107817, 0.0107771, 0.0108134, 0.0107766, 0.0125348, 0.0107766, 0.011535
0.718079, 2.9474, 0.0293977, 0.0230847, 2.22427, 2.918, 0.023999, 0.0230847, 0.023085, 0.0230852, 0.0230902, 0.0233382, 0.0231337, 0.0233218, 0.0230926, 0.0230952, 0.0230855, 0.0231516, 0.0230848, 0.0263113, 0.0230847, 0.0246253
0.72633, 2.99278, 0.058696, 0.0468152, 2.23445, 2.93408, 0.048575, 0.0468152, 0.0468156, 0.0468161, 0.0468257, 0.0473708, 0.0469094, 0.0472715, 0.0468268, 0.0468352, 0.0468164, 0.0469359, 0.0468152, 0.0526991, 0.0468152, 0.0497806
0.734581, 4.94016, 0.11159, 0.0899517, 2.63442, 4.82857, 0.093164, 0.0899517, 0.0899526, 0.0899533, 0.089971, 0.0911466, 0.0901237, 0.0907847, 0.0899686, 0.0899883, 0.0899538, 0.0901681, 0.0899518, 0.100471, 0.0899517, 0.0953647
0.742831, 0.210375, 0.20188, 0.1639, 1.48673, 0.00849444, 0.169466, 0.1639, 0.163901, 0.163902, 0.163933, 0.16642, 0.164198, 0.165343, 0.163924, 0.163963, 0.163903, 0.164283, 0.1639, 0.18216, 0.1639, 0.173279
0.751082, 2.88516, 0.34762, 0.283477, 2.21024, 2.53754, 0.292643, 0.283477, 0.283479, 0.283481, 0.283532, 0.288675, 0.283968, 0.285854, 0.283511, 0.283581, 0.283483, 0.284145, 0.283477, 0.314067, 0.283477, 0.298923
0.759333, 2.05502, 0.570135, 0.465907, 2.01371, 1.48488, 0.48027, 0.465907, 0.465911, 0.465914, 0.465993, 0.476351, 0.466676, 0.469631, 0.465955, 0.46607, 0.465916, 0.467045, 0.465907, 0.515176, 0.465907, 0.490109
0.767584, 7.62417, 0.891685, 0.728551, 3.10228, 6.73248, 0.749996, 0.728551, 0.728556, 0.728562, 0.728679, 0.748892, 0.729699, 0.734112, 0.728615, 0.728795, 0.728566, 0.730431, 0.728551, 0.804701, 0.728551, 0.764688
0.775835, 4.24172, 1.33181, 1.08543, 2.49834, 2.9099, 1.11599, 1.08543, 1.08543, 1.08544, 1.08561, 1.12365, 1.08706, 1.09335, 1.08551, 1.08577, 1.08545, 1.08843, 1.08543, 1.1983, 1.08543, 1.13693
0.784086, 4.99275, 1.90305, 1.54316, 2.64438, 3.0897, 1.58481, 1.54316, 1.54317, 1.54318, 1.54341, 1.61217, 1.54539, 1.55396, 1.54327, 1.54363, 1.54319, 1.54776, 1.54316, 1.70367, 1.54316, 1.61334
0.792336, 3.06226, 2.60696, 2.09736, 2.24995, 0.455299, 2.15174, 2.09736, 2.09737, 2.09738, 2.09768, 2.21672, 2.10027, 2.11146, 2.09749, 2.09798, 2.09741, 2.10411, 2.09736, 2.31661, 2.09736, 2.189
0.800587, 5.85138, 3.43183, 2.73074, 2.80203, 2.41955, 2.79896, 2.73074, 2.73076, 2.73077, 2.73115, 2.92798, 2.73439, 2.74843, 2.73091, 2.73151, 2.73082, 2.74021, 2.73074, 3.0191, 2.73074, 2.8457
0.808838, 11.5447, 4.35295, 3.41391, 3.68031, 7.19173, 3.49634, 3.41391, 3.41393, 3.41395, 3.41441, 3.72478, 3.41832, 3.43528, 3.41411, 3.41485, 3.41404, 3.42657, 3.41391, 3.78049, 3.41391, 3.55281
0.817089, 7.28265, 5.33571, 4.10904, 3.04674, 1.94694, 4.20526, 4.10904, 4.10907, 4.10909, 4.10962, 4.57583, 4.11419, 4.13399, 4.10927, 4.11014, 4.10922, 4.12515, 4.10904, 4.5622, 4.10904, 4.27119
