   PIQUANT 0.0.0-main  ps__0097_0675553164_000PTFE_shot_7.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
-0.00453981, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00337056, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0112809, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0191913, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0271017, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.035012, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0429224, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0508328, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0587431, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0666535, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0745639, 0, 6.98373e-29, 0, 1.41421, -6.98373e-29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.84397e-31, 0, 0, 2.60131e-34, 1.07038e-34, 0, 6.96525e-29, 0, 0
0.0824742, 0, 7.68639e-28, 0, 1.41421, -7.68639e-28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.02945e-30, 0, 0, 2.86297e-33, 1.89787e-32, 0, 7.66587e-28, 0, 0
0.0903846, 0, 5.31016e-27, 0, 1.41421, -5.31016e-27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.40203e-29, 0, 0, 1.97786e-32, 2.05191e-31, 0, 5.29591e-27, 0, 0
0.098295, 0, 2.93214e-26, 0, 1.41421, -2.93214e-26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.74159e-29, 0, 0, 1.09261e-31, 1.4118e-30, 0, 2.92424e-26, 0, 0
0.106205, 0, 1.41001e-25, 0, 1.41421, -1.41001e-25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.72277e-28, 0, 0, 5.26424e-31, 7.78453e-30, 0, 1.40621e-25, 0, 0
0.114116, 0, 6.15342e-25, 0, 1.41421, -6.15342e-25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.62464e-27, 0, 0, 2.30475e-30, 3.74068e-29, 0, 6.13677e-25, 0, 0
0.122026, 0, 2.49412e-24, 0, 1.41421, -2.49412e-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.58501e-27, 0, 0, 9.38032e-30, 1.63155e-28, 0, 2.48737e-24, 0, 0
0.129936, 0, 9.52531e-24, 0, 1.41421, -9.52531e-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.51487e-26, 0, 0, 3.59951e-29, 6.61097e-28, 0, 9.49947e-24, 0, 0
0.137847, 0, 3.46092e-23, 0, 1.41421, -3.46092e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.13748e-26, 0, 0, 1.31467e-28, 2.52449e-27, 0, 3.45151e-23, 0, 0
0.145757, 0, 1.20454e-22, 0, 1.41421, -1.20454e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.1802e-25, 0, 0, 4.60113e-28, 9.17269e-27, 0, 1.20126e-22, 0, 0
0.153668, 0, 4.03616e-22, 0, 1.41421, -4.03616e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.06562e-24, 0, 0, 1.55084e-27, 3.19295e-26, 0, 4.02517e-22, 0, 0
0.161578, 0, 1.30714e-21, 0, 1.41421, -1.30714e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.45107e-24, 0, 0, 5.05367e-27, 1.07018e-25, 0, 1.30358e-21, 0, 0
0.169488, 0, 4.1041e-21, 0, 1.41421, -4.1041e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.08355e-23, 0, 0, 1.59702e-26, 3.4672e-25, 0, 4.0929e-21, 0, 0
0.177399, 0, 1.25237e-20, 0, 1.41421, -1.25237e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.30645e-23, 0, 0, 4.90637e-26, 1.08917e-24, 0, 1.24895e-20, 0, 0
0.185309, 0, 3.72183e-20, 0, 1.41421, -3.72183e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.82617e-23, 0, 0, 1.46841e-25, 3.32573e-24, 0, 3.71166e-20, 0, 0
0.193219, 0, 1.07903e-19, 0, 1.41421, -1.07903e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.84878e-22, 0, 0, 4.28857e-25, 9.89116e-24, 0, 1.07607e-19, 0, 0
