   PIQUANT 0.0.0-main  ps__0246_0688790088_000PTFE_shot_11.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, S_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.211618, 0, 3.7004e-09, 0, 1.41421, -3.7004e-09, 0, 0, 0, 0, 0, 0, 4.8191e-11, 0, 0, 1.93128e-13, 1.3141e-11, 0, 3.63888e-09, 0, 0
0.21964, 0, 5.38414e-09, 0, 1.41421, -5.38414e-09, 0, 0, 0, 0, 0, 0, 7.01398e-11, 0, 0, 2.94212e-13, 2.01785e-11, 0, 5.29353e-09, 0, 0
0.227662, 0, 7.7844e-09, 0, 1.41421, -7.7844e-09, 0, 0, 0, 0, 0, 0, 1.01447e-10, 0, 0, 4.4676e-13, 3.08219e-11, 0, 7.65168e-09, 0, 0
0.235685, 0, 1.11843e-08, 0, 1.41421, -1.11843e-08, 0, 0, 0, 0, 0, 0, 1.45827e-10, 0, 0, 6.76497e-13, 4.68398e-11, 0, 1.09909e-08, 0, 0
0.243707, 0, 1.59698e-08, 1.60028e-42, 1.41421, -1.59698e-08, 0, 1.60028e-42, 1.60028e-42, 1.60028e-42, 1.60028e-42, 1.60028e-42, 2.08348e-10, 1.60028e-42, 1.60028e-42, 1.02192e-12, 7.08324e-11, 1.60028e-42, 1.56896e-08, 1.60028e-42, 1.60028e-42
0.251729, 0, 2.26648e-08, 2.1323e-40, 1.41421, -2.26648e-08, 0, 2.1323e-40, 2.1323e-40, 2.1323e-40, 2.1323e-40, 2.1323e-40, 2.9592e-10, 2.1323e-40, 2.1323e-40, 1.54288e-12, 1.06681e-10, 2.1323e-40, 2.22607e-08, 2.1323e-40, 2.1323e-40
0.259751, 0, 3.19708e-08, 2.93738e-39, 1.41421, -3.19708e-08, 0, 2.93738e-39, 2.93738e-39, 2.93738e-39, 2.93738e-39, 2.93738e-39, 4.17797e-10, 2.93738e-39, 2.93738e-39, 2.32241e-12, 1.5983e-10, 2.93738e-39, 3.13908e-08, 2.93738e-39, 2.93738e-39
0.267773, 0, 4.48291e-08, 3.61674e-38, 1.41421, -4.48291e-08, 0, 3.61674e-38, 3.61674e-38, 3.61674e-38, 3.61674e-38, 3.61674e-38, 5.86464e-10, 3.61674e-38, 3.61674e-38, 3.49144e-12, 2.38413e-10, 3.61674e-38, 4.40007e-08, 3.61674e-38, 3.61674e-38
0.275795, 0, 6.24895e-08, 4.00491e-37, 1.41421, -6.24895e-08, 0, 4.00491e-37, 4.00491e-37, 4.00491e-37, 4.00491e-37, 4.00491e-37, 8.18553e-10, 4.00491e-37, 4.00491e-37, 5.244e-12, 3.54146e-10, 4.00491e-37, 6.13115e-08, 4.00491e-37, 4.00491e-37
0.283817, 0, 8.6602e-08, 4.01185e-36, 1.41421, -8.6602e-08, 0, 4.01185e-36, 4.01185e-36, 4.01185e-36, 4.01185e-36, 4.01185e-36, 1.13613e-09, 4.01185e-36, 4.01185e-36, 7.87092e-12, 5.23953e-10, 4.01185e-36, 8.49341e-08, 4.01185e-36, 4.01185e-36
0.291839, 0, 1.19332e-07, 3.65577e-35, 1.41421, -1.19332e-07, 0, 3.65577e-35, 3.65577e-35, 3.65577e-35, 3.65577e-35, 3.65577e-35, 1.56829e-09, 3.65577e-35, 3.65577e-35, 1.18079e-11, 7.72203e-10, 3.65577e-35, 1.1698e-07, 3.65577e-35, 3.65577e-35
0.299861, 0, 1.63505e-07, 3.04618e-34, 1.41421, -1.63505e-07, 0, 3.04618e-34, 3.04618e-34, 3.04618e-34, 3.04618e-34, 3.04618e-34, 2.15327e-09, 3.04618e-34, 3.04618e-34, 1.77072e-11, 1.13388e-09, 3.04618e-34, 1.60201e-07, 3.04618e-34, 3.04618e-34
0.307883, 0, 2.22784e-07, 2.33238e-33, 1.41421, -2.22784e-07, 0, 2.33238e-33, 2.33238e-33, 2.33238e-33, 2.33238e-33, 2.33238e-33, 2.94096e-09, 2.33238e-33, 2.33238e-33, 2.65443e-11, 1.65905e-09, 2.33238e-33, 2.18158e-07, 2.33238e-33, 2.33238e-33
0.315906, 0, 3.01893e-07, 1.74573e-32, 1.41421, -3.01893e-07, 0, 1.74573e-32, 1.74573e-32, 1.74573e-32, 1.74573e-32, 1.74573e-32, 3.99621e-09, 1.74573e-32, 1.74573e-32, 3.9775e-11, 2.41912e-09, 1.74573e-32, 2.95438e-07, 1.74573e-32, 1.74573e-32
0.323928, 0, 4.06887e-07, 1.25677e-31, 1.41421, -4.06887e-07, 0, 1.25677e-31, 1.25677e-31, 1.25677e-31, 1.25677e-31, 1.25677e-31, 5.4029e-09, 1.25677e-31, 1.25677e-31, 5.95676e-11, 3.51562e-09, 1.25677e-31, 3.97909e-07, 1.25677e-31, 1.25677e-31
0.33195, 0, 5.45495e-07, 2.52876e-30, 1.41421, -5.45495e-07, 0, 2.52876e-30, 2.52876e-30, 2.52876e-30, 2.52876e-30, 2.52876e-30, 7.26922e-09, 2.52876e-30, 2.52876e-30, 8.92145e-11, 5.09359e-09, 2.52876e-30, 5.33043e-07, 2.52876e-30, 2.52876e-30
0.339972, 0, 7.27491e-07, 1.48042e-29, 1.41421, -7.27491e-07, 0, 1.48042e-29, 1.48042e-29, 1.48042e-29, 1.48042e-29, 1.48042e-29, 9.73335e-09, 1.48042e-29, 1.48042e-29, 1.33365e-10, 7.35396e-09, 1.48042e-29, 7.10271e-07, 1.48042e-29, 1.48042e-29
0.347994, 0, 9.65232e-07, 8.10158e-29, 1.41421, -9.65232e-07, 0, 8.10158e-29, 8.10158e-29, 8.10158e-29, 8.10158e-29, 8.10158e-29, 1.29722e-08, 8.10158e-29, 8.10158e-29, 1.99099e-10, 1.0583e-08, 8.10158e-29, 9.41478e-07, 8.10158e-29, 8.10158e-29
0.356016, 0, 1.27421e-06, 4.15833e-28, 1.41421, -1.27421e-06, 0, 4.15833e-28, 4.15833e-28, 4.15833e-28, 4.15833e-28, 4.15833e-28, 1.72105e-08, 4.15833e-28, 4.15833e-28, 2.96733e-10, 1.51802e-08, 4.15833e-28, 1.24152e-06, 4.15833e-28, 4.15833e-28
0.364038, 0, 1.67377e-06, 2.00852e-27, 1.41421, -1.67377e-06, 0, 2.00852e-27, 2.00852e-27, 2.00852e-27, 2.00852e-27, 2.00852e-27, 2.27327e-08, 2.00852e-27, 2.00852e-27, 4.41342e-10, 2.1702e-08, 2.00852e-27, 1.62889e-06, 2.00852e-27, 2.00852e-27
0.37206, 0, 2.18793e-06, 9.15785e-27, 1.41421, -2.18793e-06, 0, 9.15785e-27, 9.15785e-27, 9.15785e-27, 9.15785e-27, 9.15785e-27, 2.98978e-08, 9.15785e-27, 9.15785e-27, 6.54838e-10, 3.09201e-08, 9.15785e-27, 2.12646e-06, 9.15785e-27, 9.15785e-27
0.380082, 0, 2.84641e-06, 3.95341e-26, 1.41421, -2.84641e-06, 0, 3.95341e-26, 3.95341e-26, 3.95341e-26, 3.95341e-26, 3.95341e-26, 3.91564e-08, 3.95341e-26, 3.95341e-26, 9.68907e-10, 4.38987e-08, 3.95341e-26, 2.76238e-06, 3.95341e-26, 3.95341e-26
0.388104, 0, 3.68576e-06, 1.62035e-25, 1.41421, -3.68576e-06, 0, 1.62035e-25, 1.62035e-25, 1.62035e-25, 1.62035e-25, 1.62035e-25, 5.10728e-08, 1.62035e-25, 1.62035e-25, 1.42911e-09, 6.20976e-08, 1.62035e-25, 3.57116e-06, 1.62035e-25, 1.62035e-25
0.396127, 0, 4.75075e-06, 6.32166e-25, 1.41421, -4.75075e-06, 0, 6.32166e-25, 6.32166e-25, 6.32166e-25, 6.32166e-25, 6.32166e-25, 6.635e-08, 6.32166e-25, 6.32166e-25, 2.10059e-09, 8.75073e-08, 6.32166e-25, 4.59479e-06, 6.32166e-25, 6.32166e-25
0.404149, 0, 6.09747e-06, 4.1941e-24, 1.41421, -6.09747e-06, 0, 2.88404e-13, 3.86693e-13, 1.8675e-12, 2.92953e-11, 1.19513e-10, 8.58629e-08, 1.07424e-12, 1.32025e-13, 3.07674e-09, 1.2283e-07, 5.60642e-15, 5.88464e-06, 4.1941e-24, 9.08434e-10
0.412171, 0, 7.80556e-06, 1.31713e-08, 1.41421, -7.80556e-06, 1.31713e-08, 1.31722e-08, 1.31725e-08, 1.31772e-08, 1.32635e-08, 1.35475e-08, 1.23862e-07, 1.31747e-08, 1.31717e-08, 1.76583e-08, 1.8486e-07, 1.31713e-08, 7.51535e-06, 1.31713e-08, 1.6031e-08
0.420193, 0, 9.95865e-06, 4.12239e-08, 1.41421, -9.95865e-06, 4.12239e-08, 4.12261e-08, 4.12268e-08, 4.12381e-08, 4.14463e-08, 4.21314e-08, 1.83388e-07, 4.1232e-08, 4.12249e-08, 4.77397e-08, 2.80171e-07, 4.12239e-08, 9.56296e-06, 4.12239e-08, 4.81221e-08
0.428215, 0, 1.26724e-05, 9.89256e-08, 1.41421, -1.26724e-05, 9.89256e-08, 9.89304e-08, 9.8932e-08, 9.89565e-08, 9.94103e-08, 1.00903e-07, 2.80844e-07, 9.89434e-08, 9.89278e-08, 1.08345e-07, 4.29981e-07, 9.89257e-08, 1.21325e-05, 9.89256e-08, 1.13955e-07
0.436237, 0, 1.60972e-05, 2.14532e-07, 1.41421, -1.60972e-05, 2.14532e-07, 2.14542e-07, 2.14545e-07, 2.14596e-07, 2.15533e-07, 2.18614e-07, 4.4648e-07, 2.14569e-07, 2.14537e-07, 2.28085e-07, 6.71076e-07, 2.14532e-07, 1.53589e-05, 2.14532e-07, 2.45561e-07
0.444259, 0, 2.0437e-05, 4.40974e-07, 1.41421, -2.0437e-05, 4.40974e-07, 4.40994e-07, 4.41001e-07, 4.41102e-07, 4.4297e-07, 4.49114e-07, 7.35658e-07, 4.41048e-07, 4.40983e-07, 4.60382e-07, 1.06788e-06, 4.40975e-07, 1.94237e-05, 4.40974e-07, 5.02842e-07
0.452281, 0, 2.59766e-05, 8.75758e-07, 1.41421, -2.59766e-05, 8.75758e-07, 8.75796e-07, 8.75809e-07, 8.76005e-07, 8.79633e-07, 8.91567e-07, 1.24883e-06, 8.759e-07, 8.75775e-07, 9.03411e-07, 1.73213e-06, 8.75759e-07, 2.45792e-05, 8.75758e-07, 9.95925e-07
0.460303, 0, 3.31282e-05, 1.69477e-06, 1.41421, -3.31282e-05, 1.69477e-06, 1.69484e-06, 1.69487e-06, 1.69524e-06, 1.70214e-06, 1.72481e-06, 2.16544e-06, 1.69504e-06, 1.69481e-06, 1.73398e-06, 2.85863e-06, 1.69477e-06, 3.11878e-05, 1.69477e-06, 1.92312e-06
0.468325, 0, 4.25061e-05, 3.20935e-06, 1.41421, -4.25061e-05, 3.20935e-06, 3.20949e-06, 3.20953e-06, 3.21023e-06, 3.22307e-06, 3.26533e-06, 3.80109e-06, 3.20986e-06, 3.20941e-06, 3.26466e-06, 4.78301e-06, 3.20936e-06, 3.97885e-05, 3.20935e-06, 3.63482e-06
0.476348, 0, 5.5059e-05, 5.97086e-06, 1.41421, -5.5059e-05, 5.97086e-06, 5.97111e-06, 5.97119e-06, 5.97246e-06, 5.99599e-06, 6.07338e-06, 6.71228e-06, 5.97178e-06, 5.97098e-06, 6.04853e-06, 8.08761e-06, 5.97087e-06, 5.12131e-05, 5.97086e-06, 6.75008e-06
0.48437, 0, 7.22123e-05, 1.08804e-05, 1.41421, -7.22123e-05, 1.08804e-05, 1.08809e-05, 1.0881e-05, 1.08833e-05, 1.09256e-05, 1.10646e-05, 1.18062e-05, 1.08821e-05, 1.08806e-05, 1.09889e-05, 1.37129e-05, 1.08804e-05, 6.67103e-05, 1.08804e-05, 1.22805e-05
0.492392, 0, 9.62425e-05, 1.94903e-05, 1.41421, -9.62425e-05, 1.94903e-05, 1.9491e-05, 1.94913e-05, 1.94953e-05, 1.957e-05, 1.98157e-05, 2.06424e-05, 1.94932e-05, 1.94906e-05, 1.9641e-05, 2.32609e-05, 1.94903e-05, 8.828e-05, 1.94903e-05, 2.19637e-05
0.500414, 0, 0.000130687, 3.43324e-05, 1.41421, -0.000130687, 3.43324e-05, 3.43338e-05, 3.43342e-05, 3.43412e-05, 3.4471e-05, 3.48979e-05, 3.57616e-05, 3.43375e-05, 3.4333e-05, 3.45409e-05, 3.93264e-05, 3.43324e-05, 0.000119035, 3.43324e-05, 3.86305e-05
0.508436, 0, 0.000181052, 5.94893e-05, 1.41421, -0.000181052, 5.94893e-05, 5.94916e-05, 5.94924e-05, 5.95044e-05, 5.97263e-05, 6.0456e-05, 6.12563e-05, 5.9498e-05, 5.94904e-05, 5.97762e-05, 6.60703e-05, 5.94893e-05, 0.000163835, 5.94893e-05, 6.68375e-05
0.516458, 0, 0.00025586, 0.000101423, 1.41421, -0.00025586, 0.000101423, 0.000101427, 0.000101428, 0.000101449, 0.000101822, 0.00010305, 0.000103601, 0.000101438, 0.000101425, 0.000101816, 0.000110054, 0.000101423, 0.000230219, 0.000101423, 0.000113786
0.52448, 0, 0.000368062, 0.000170178, 1.41421, -0.000368062, 0.000170178, 0.000170185, 0.000170187, 0.000170221, 0.000170839, 0.000172872, 0.000172854, 0.000170203, 0.000170181, 0.000170714, 0.000181444, 0.000170179, 0.00032967, 0.000170178, 0.000190654
0.532502, 0, 0.000537191, 0.000281087, 1.41421, -0.000537191, 0.000281087, 0.000281098, 0.000281101, 0.000281156, 0.000282164, 0.00028548, 0.000284365, 0.000281127, 0.000281092, 0.000281814, 0.000295729, 0.000281087, 0.00047955, 0.000281087, 0.000314474
0.540524, 0, 0.000792246, 0.000457133, 1.41421, -0.000792246, 0.000457133, 0.00045715, 0.000457156, 0.000457243, 0.000458862, 0.000464186, 0.000461136, 0.000457197, 0.000457141, 0.000458116, 0.000476086, 0.000457133, 0.000705693, 0.000457133, 0.000510743
0.548546, 0, 0.00117563, 0.000732158, 1.41421, -0.00117563, 0.000732158, 0.000732185, 0.000732194, 0.000732332, 0.000734892, 0.000743313, 0.000737034, 0.000732258, 0.00073217, 0.000733481, 0.0007566, 0.000732158, 0.00104596, 0.000732158, 0.000816955
0.556569, 0, 0.00174842, 0.00115511, 1.41421, -0.00174842, 0.00115511, 0.00115515, 0.00115516, 0.00115538, 0.00115937, 0.00117249, 0.00116103, 0.00115526, 0.00115513, 0.00115688, 0.00118652, 0.00115511, 0.00155497, 0.00115511, 0.00128725
0.564591, 0, 0.00259689, 0.00179548, 1.41421, -0.00259689, 0.00179548, 0.00179555, 0.00179557, 0.0017959, 0.00180203, 0.00182217, 0.00180267, 0.00179572, 0.00179551, 0.00179785, 0.00183574, 0.00179548, 0.00231008, 0.00179548, 0.0019984
0.572613, 0, 0.00384132, 0.00275027, 1.41421, -0.00384132, 0.00275027, 0.00275037, 0.0027504, 0.0027509, 0.00276017, 0.00279067, 0.00275896, 0.00275064, 0.00275032, 0.00275342, 0.00280174, 0.00275027, 0.00341931, 0.00275027, 0.0030574
0.580635, 0, 0.00564633, 0.00415237, 1.41421, -0.00564633, 0.00415237, 0.00415251, 0.00415256, 0.00415331, 0.00416714, 0.00421264, 0.00416286, 0.00415291, 0.00415244, 0.00415655, 0.00421801, 0.00415237, 0.00503081, 0.00415237, 0.00461064
0.588657, 0, 0.00823344, 0.0061806, 1.41421, -0.00823344, 0.0061806, 0.00618081, 0.00618089, 0.00618199, 0.00620234, 0.00626927, 0.00619324, 0.0061814, 0.0061807, 0.00618612, 0.00626416, 0.0061806, 0.00734427, 0.0061806, 0.00685486
0.596679, 0, 0.0118957, 0.00907134, 1.41421, -0.0118957, 0.00907134, 0.00907165, 0.00907176, 0.00907336, 0.00910288, 0.0092, 0.00908654, 0.0090725, 0.00907149, 0.00907861, 0.00917754, 0.00907135, 0.0106244, 0.00907134, 0.0100498
0.604701, 0, 0.0170142, 0.0131312, 1.41421, -0.0170142, 0.0131312, 0.0131317, 0.0131318, 0.0131341, 0.0131764, 0.0133154, 0.0131495, 0.0131329, 0.0131314, 0.0131408, 0.013266, 0.0131312, 0.015216, 0.0131312, 0.0145318
0.612723, 0, 0.0240758, 0.0187509, 1.41421, -0.0240758, 0.0187509, 0.0187515, 0.0187517, 0.0187549, 0.0188146, 0.0190109, 0.0187727, 0.0187532, 0.0187511, 0.0187633, 0.0189215, 0.0187509, 0.0215605, 0.0187509, 0.0207291
0.620745, 0, 0.0336917, 0.0264184, 1.41421, -0.0336917, 0.0264184, 0.0264193, 0.0264196, 0.0264241, 0.0265073, 0.0267809, 0.0264446, 0.0264217, 0.0264188, 0.0264347, 0.0266342, 0.0264185, 0.0302133, 0.0264184, 0.029176
0.628767, 0, 0.0466165, 0.0367326, 1.41421, -0.0466165, 0.0367326, 0.0367338, 0.0367342, 0.0367404, 0.0368548, 0.0372312, 0.0367639, 0.0367371, 0.0367332, 0.0367537, 0.0370048, 0.0367326, 0.0418611, 0.0367326, 0.040527
0.636789, 0, 0.0637644, 0.050413, 1.41421, -0.0637644, 0.050413, 0.0504147, 0.0504152, 0.0504236, 0.050579, 0.0510901, 0.0504504, 0.0504191, 0.0504138, 0.0504404, 0.0507555, 0.0504131, 0.0573379, 0.050413, 0.055568
0.644812, 0, 0.0862243, 0.0683077, 1.41421, -0.0862243, 0.0683077, 0.0683099, 0.0683106, 0.0683219, 0.0685303, 0.0692158, 0.0683521, 0.0683159, 0.0683087, 0.068343, 0.0687374, 0.0683077, 0.0776392, 0.0683077, 0.0752242
0.652834, 0, 0.115269, 0.0913946, 1.41421, -0.115269, 0.0913946, 0.0913975, 0.0913985, 0.0914134, 0.0916894, 0.0925974, 0.0914474, 0.0914054, 0.0913959, 0.09144, 0.0919317, 0.0913947, 0.103932, 0.0913946, 0.100561
0.660856, 0, 0.152362, 0.120777, 1.41421, -0.152362, 0.120777, 0.120781, 0.120782, 0.120802, 0.121163, 0.122351, 0.12084, 0.120791, 0.120779, 0.120835, 0.121446, 0.120777, 0.13756, 0.120777, 0.132781
0.668878, 0, 0.199151, 0.157671, 1.41421, -0.199151, 0.157671, 0.157676, 0.157677, 0.157703, 0.15817, 0.159706, 0.157745, 0.157689, 0.157673, 0.157745, 0.158499, 0.157671, 0.180042, 0.157671, 0.173206
0.6769, 0.976333, 0.25746, 0.203382, 1.72521, 0.718873, 0.203382, 0.203388, 0.20339, 0.203422, 0.204019, 0.205982, 0.203468, 0.203405, 0.203385, 0.203476, 0.204401, 0.203382, 0.233064, 0.203382, 0.223256
0.684922, 0.0236674, 0.329268, 0.259272, 1.42256, -0.305601, 0.259272, 0.25928, 0.259283, 0.259323, 0.260077, 0.262558, 0.259374, 0.259302, 0.259276, 0.259392, 0.26052, 0.259272, 0.298462, 0.259272, 0.284414
0.692944, 0, 0.416682, 0.32672, 1.41421, -0.416682, 0.32672, 0.32673, 0.326733, 0.326784, 0.327726, 0.330824, 0.326839, 0.326757, 0.326725, 0.326871, 0.328237, 0.32672, 0.378197, 0.32672, 0.358178
0.700966, 0, 0.521901, 0.407066, 1.41421, -0.521901, 0.407066, 0.407078, 0.407082, 0.407145, 0.408309, 0.412136, 0.407204, 0.407111, 0.407072, 0.407255, 0.408897, 0.407066, 0.474324, 0.407066, 0.446011
0.708988, 0, 0.647169, 0.501553, 1.41421, -0.647169, 0.501553, 0.501568, 0.501573, 0.50165, 0.503072, 0.507749, 0.501713, 0.501609, 0.501561, 0.50179, 0.503747, 0.501553, 0.588949, 0.501553, 0.549273
0.71701, 0, 0.794727, 0.611263, 1.41421, -0.794727, 0.611263, 0.611281, 0.611287, 0.61138, 0.613099, 0.618755, 0.611447, 0.61133, 0.611272, 0.611559, 0.613868, 0.611263, 0.724187, 0.611263, 0.669154
0.725032, 0, 0.966764, 0.737046, 1.41421, -0.966764, 0.737046, 0.737068, 0.737075, 0.737186, 0.739244, 0.746011, 0.737256, 0.737126, 0.737057, 0.737413, 0.740113, 0.737046, 0.882111, 0.737046, 0.806609
0.733055, 0.959465, 1.16536, 0.879458, 1.72031, -0.205893, 0.879458, 0.879484, 0.879493, 0.879624, 0.882062, 0.890079, 0.879698, 0.879553, 0.879472, 0.879913, 0.883037, 0.879459, 1.0647, 0.879458, 0.962289
0.741077, 0.997583, 1.39243, 1.0387, 1.73135, -0.394846, 1.0387, 1.03873, 1.03874, 1.0389, 1.04176, 1.05116, 1.03897, 1.03881, 1.03872, 1.03926, 1.04284, 1.0387, 1.27378, 1.0387, 1.13648
0.749099, 1.95225, 1.64969, 1.21457, 1.98803, 0.302559, 1.21457, 1.21461, 1.21462, 1.2148, 1.21812, 1.22905, 1.21488, 1.2147, 1.21459, 1.21526, 1.21931, 1.21457, 1.51098, 1.21457, 1.32907
0.757121, 2.04294, 1.93859, 1.40643, 2.01071, 0.104347, 1.40643, 1.40647, 1.40649, 1.40669, 1.41051, 1.42309, 1.40677, 1.40658, 1.40646, 1.40728, 1.41181, 1.40643, 1.77768, 1.40643, 1.53952
0.765143, 0.997592, 2.2603, 1.61318, 1.73136, -1.26271, 1.61318, 1.61323, 1.61324, 1.61348, 1.61784, 1.63218, 1.61356, 1.61335, 1.61321, 1.61421, 1.61922, 1.61318, 2.07495, 1.61318, 1.76683
