   PIQUANT 0.0.0-main  ps__0545_0715362334_000PTFE_shot_9.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Zn_L, Ni_L, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.12314, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.131372, 0, 2.09167e-28, 0, 1.41421, -2.09167e-28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.65926e-31, 0, 1.11193e-33, 8.55025e-34, 2.08799e-28, 0, 0
0.139604, 0, 2.43493e-27, 0, 1.41421, -2.43493e-27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.25963e-30, 0, 1.29436e-32, 1.02303e-31, 2.43056e-27, 0, 0
0.147837, 0, 1.78273e-26, 0, 1.41421, -1.78273e-26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.1186e-29, 0, 9.47636e-32, 1.20123e-30, 1.77948e-26, 0, 0
0.156069, 0, 1.04382e-25, 0, 1.41421, -1.04382e-25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.82595e-28, 0, 5.54845e-31, 8.93019e-30, 1.04189e-25, 0, 0
0.164302, 0, 5.32125e-25, 0, 1.41421, -5.32125e-25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.30836e-28, 0, 2.8304e-30, 5.29511e-29, 5.31138e-25, 0, 0
0.172534, 0, 2.45996e-24, 0, 1.41421, -2.45996e-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.30312e-27, 0, 1.31022e-29, 2.72687e-28, 2.45537e-24, 0, 0
0.180767, 0, 1.05514e-23, 0, 1.41421, -1.05514e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.84569e-26, 0, 5.63023e-29, 1.27124e-27, 1.05316e-23, 0, 0
0.188999, 0, 4.33064e-23, 0, 1.41421, -4.33064e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.57528e-26, 0, 2.31783e-28, 5.64254e-27, 4.32248e-23, 0, 0
0.197232, 0, 1.67695e-22, 0, 1.41421, -1.67695e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.93334e-25, 0, 9.00277e-28, 2.3248e-26, 1.67377e-22, 0, 0
0.205464, 0, 6.18696e-22, 0, 1.41421, -6.18696e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.08222e-24, 0, 3.33198e-27, 9.0339e-26, 6.1752e-22, 0, 0
0.213697, 0, 2.18932e-21, 0, 1.41421, -2.18932e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.82954e-24, 0, 1.18293e-26, 3.34383e-25, 2.18515e-21, 0, 0
0.221929, 0, 7.46615e-21, 0, 1.41421, -7.46615e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.30596e-23, 0, 4.04798e-26, 1.18689e-24, 7.45186e-21, 0, 0
0.230161, 0, 2.46268e-20, 0, 1.41421, -2.46268e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.30763e-23, 0, 1.34005e-25, 4.05964e-24, 2.45795e-20, 0, 0
0.238394, 0, 7.87912e-20, 0, 1.41421, -7.87912e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.37818e-22, 0, 4.30376e-25, 1.34302e-23, 7.86396e-20, 0, 0
0.246626, 0, 2.45076e-19, 0, 1.41421, -2.45076e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.28675e-22, 0, 1.34408e-24, 4.30979e-23, 2.44603e-19, 0, 0
0.254859, 0, 7.4251e-19, 0, 1.41421, -7.4251e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.29875e-21, 0, 4.08961e-24, 1.34473e-22, 7.41073e-19, 0, 0
0.263091, 0, 2.19468e-18, 0, 1.41421, -2.19468e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.83879e-21, 0, 1.21429e-23, 4.0876e-22, 2.19042e-18, 0, 0
0.271324, 0, 6.33716e-18, 0, 1.41421, -6.33716e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.10845e-20, 0, 3.52319e-23, 1.21244e-21, 6.32482e-18, 0, 0
0.279556, 0, 1.78968e-17, 0, 1.41421, -1.78968e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.13034e-20, 0, 1.00009e-22, 3.51409e-21, 1.78618e-17, 0, 0
0.287789, 0, 4.94819e-17, 0, 1.41421, -4.94819e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.65489e-20, 0, 2.78022e-22, 9.96412e-21, 4.93852e-17, 0, 0
0.296021, 0, 1.34054e-16, 0, 1.41421, -1.34054e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.34472e-19, 0, 7.57581e-22, 2.76675e-20, 1.33791e-16, 0, 0
0.304254, 0, 3.56115e-16, 0, 1.41421, -3.56115e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.2287e-19, 0, 2.02499e-21, 7.52974e-20, 3.55415e-16, 0, 0
0.312486, 0, 9.28231e-16, 0, 1.41421, -9.28231e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.62352e-18, 0, 5.31305e-21, 2.00996e-19, 9.26402e-16, 0, 0
0.320718, 0, 2.37526e-15, 0, 1.41421, -2.37526e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.15437e-18, 0, 1.36912e-20, 5.2658e-19, 2.37056e-15, 0, 0
0.328951, 0, 5.96967e-15, 0, 1.41421, -5.96967e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.04409e-17, 0, 3.46676e-20, 1.3547e-18, 5.95784e-15, 0, 0
0.337183, 0, 1.47418e-14, 0, 1.41421, -1.47418e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.57827e-17, 0, 8.62943e-20, 3.42398e-18, 1.47125e-14, 0, 0
0.345416, 0, 3.57816e-14, 0, 1.41421, -3.57816e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.25783e-17, 0, 2.11241e-19, 8.5056e-18, 3.57103e-14, 0, 0
0.353648, 0, 8.53888e-14, 0, 1.41421, -8.53888e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.49331e-16, 0, 5.08693e-19, 2.07738e-17, 8.52182e-14, 0, 0
0.361881, 0, 2.00393e-13, 0, 1.41421, -2.00393e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.50441e-16, 0, 1.20549e-18, 4.99e-17, 1.99991e-13, 0, 0
0.370113, 0, 4.62593e-13, 0, 1.41421, -4.62593e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.08931e-16, 0, 2.81216e-18, 1.17919e-16, 4.61663e-13, 0, 0
0.378346, 0, 1.05058e-12, 0, 1.41421, -1.05058e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.83705e-15, 0, 6.45969e-18, 2.74205e-16, 1.04846e-12, 0, 0
0.386578, 0, 2.34772e-12, 0, 1.41421, -2.34772e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.10502e-15, 0, 1.46156e-17, 6.27586e-16, 2.34297e-12, 0, 0
0.394811, 0, 5.16309e-12, 2.158e-43, 1.41421, -5.16309e-12, 2.158e-43, 0, 2.158e-43, 2.158e-43, 2.158e-43, 2.158e-43, 2.158e-43, 2.158e-43, 2.158e-43, 9.02729e-15, 2.158e-43, 3.25842e-17, 1.41409e-15, 5.15262e-12, 2.158e-43, 2.158e-43
0.403043, 0, 1.11757e-11, 4.91015e-42, 1.41421, -1.11757e-11, 4.91015e-42, 0, 4.91015e-42, 4.91015e-42, 4.91015e-42, 4.91015e-42, 4.91015e-42, 4.91015e-42, 4.91015e-42, 1.95391e-14, 4.91015e-42, 7.1608e-17, 3.13748e-15, 1.1153e-11, 4.91015e-42, 4.91015e-42
0.411276, 0, 2.38338e-11, 3.60242e-40, 1.41421, -2.38338e-11, 3.60242e-40, 0, 3.60242e-40, 3.60242e-40, 3.60242e-40, 3.60242e-40, 3.60242e-40, 3.60242e-40, 3.60242e-40, 4.1669e-14, 3.60242e-40, 1.55526e-16, 6.86762e-15, 2.37851e-11, 3.60242e-40, 3.60242e-40
0.419508, 0, 4.9982e-11, 4.89877e-39, 1.41421, -4.9982e-11, 4.89877e-39, 0, 4.89877e-39, 4.89877e-39, 4.89877e-39, 4.89877e-39, 4.89877e-39, 4.89877e-39, 4.89877e-39, 8.73841e-14, 4.89877e-39, 3.32592e-16, 1.47809e-14, 4.98795e-11, 4.89877e-39, 4.89877e-39
0.42774, 0, 1.03202e-10, 5.95749e-38, 1.41421, -1.03202e-10, 5.95749e-38, 0, 5.95749e-38, 5.95749e-38, 5.95749e-38, 5.95749e-38, 5.95749e-38, 5.95749e-38, 5.95749e-38, 1.80435e-13, 5.95749e-38, 7.02378e-16, 3.135e-14, 1.0299e-10, 5.95749e-38, 5.95749e-38
0.435973, 0, 2.09821e-10, 6.51372e-37, 1.41421, -2.09821e-10, 6.51372e-37, 0, 6.51372e-37, 6.51372e-37, 6.51372e-37, 6.51372e-37, 6.51372e-37, 6.51372e-37, 6.51372e-37, 3.66878e-13, 6.51372e-37, 1.46603e-15, 6.55456e-14, 2.09387e-10, 6.51372e-37, 6.51372e-37
0.444205, 0, 4.20073e-10, 6.44192e-36, 1.41421, -4.20073e-10, 6.44192e-36, 0, 6.44192e-36, 6.44192e-36, 6.44192e-36, 6.44192e-36, 6.44192e-36, 6.44192e-36, 6.44192e-36, 7.34635e-13, 6.44192e-36, 3.02733e-15, 1.35135e-13, 4.192e-10, 6.44192e-36, 6.44192e-36
0.452438, 0, 8.28236e-10, 5.79692e-35, 1.41421, -8.28236e-10, 5.79692e-35, 0, 5.79692e-35, 5.79692e-35, 5.79692e-35, 5.79692e-35, 5.79692e-35, 5.79692e-35, 5.79692e-35, 1.44886e-12, 5.79692e-35, 6.1923e-15, 2.74862e-13, 8.26507e-10, 5.79692e-35, 5.79692e-35
0.46067, 0, 1.60828e-09, 4.77346e-34, 1.41421, -1.60828e-09, 4.77346e-34, 0, 4.77346e-34, 4.77346e-34, 4.77346e-34, 4.77346e-34, 4.77346e-34, 4.77346e-34, 4.77346e-34, 2.81466e-12, 4.77346e-34, 1.25635e-14, 5.5184e-13, 1.6049e-09, 4.77346e-34, 4.77346e-34
0.468903, 0, 3.07596e-09, 3.63494e-33, 1.41421, -3.07596e-09, 3.63494e-33, 0, 3.63494e-33, 3.63494e-33, 3.63494e-33, 3.63494e-33, 3.63494e-33, 3.63494e-33, 3.63494e-33, 5.3868e-12, 3.63494e-33, 2.53232e-14, 1.0944e-12, 3.06945e-09, 3.63494e-33, 3.63494e-33
0.477135, 0, 5.79491e-09, 2.71677e-32, 1.41421, -5.79491e-09, 2.71677e-32, 0, 2.71677e-32, 2.71677e-32, 2.71677e-32, 2.71677e-32, 2.71677e-32, 2.71677e-32, 2.71677e-32, 1.01579e-11, 2.71677e-32, 5.07916e-14, 2.14582e-12, 5.78256e-09, 2.71677e-32, 2.71677e-32
0.485368, 0, 1.07546e-08, 1.92401e-31, 1.41421, -1.07546e-08, 1.92401e-31, 0, 1.92401e-31, 1.92401e-31, 1.92401e-31, 1.92401e-31, 1.92401e-31, 1.92401e-31, 1.92401e-31, 1.88764e-11, 1.92401e-31, 1.01544e-13, 4.16442e-12, 1.07315e-08, 1.92401e-31, 1.92401e-31
0.4936, 0, 1.96636e-08, 1.27548e-30, 1.41421, -1.96636e-08, 1.27548e-30, 0, 1.27548e-30, 1.27548e-30, 1.27548e-30, 1.27548e-30, 1.27548e-30, 1.27548e-30, 1.27548e-30, 3.45747e-11, 1.27548e-30, 2.02658e-13, 8.01077e-12, 1.96208e-08, 1.27548e-30, 1.27548e-30
0.501833, 0, 3.54237e-08, 7.89779e-30, 1.41421, -3.54237e-08, 7.89779e-30, 0, 7.89779e-30, 7.89779e-30, 7.89779e-30, 7.89779e-30, 7.89779e-30, 7.89779e-30, 7.89779e-30, 6.24338e-11, 7.89779e-30, 4.04254e-13, 1.53001e-11, 3.53456e-08, 7.89779e-30, 7.89779e-30
0.510065, 0, 6.28833e-08, 4.57528e-29, 1.41421, -6.28833e-08, 4.57528e-29, 0, 4.57528e-29, 4.57528e-29, 4.57528e-29, 4.57528e-29, 4.57528e-29, 4.57528e-29, 4.57528e-29, 1.11176e-10, 4.57528e-29, 8.06589e-13, 2.90725e-11, 6.27422e-08, 4.57528e-29, 4.57528e-29
0.518297, 0, 1.10011e-07, 2.48717e-28, 1.41421, -1.10011e-07, 2.48717e-28, 0, 2.48717e-28, 2.48717e-28, 2.48717e-28, 2.48717e-28, 2.48717e-28, 2.48717e-28, 2.48717e-28, 1.95281e-10, 2.48717e-28, 1.60999e-12, 5.50825e-11, 1.09759e-07, 2.48717e-28, 2.48717e-28
0.52653, 0, 1.89694e-07, 1.27313e-27, 1.41421, -1.89694e-07, 1.27313e-27, 0, 1.27313e-27, 1.27313e-27, 1.27313e-27, 1.27313e-27, 1.27313e-27, 1.27313e-27, 1.27313e-27, 3.38459e-10, 1.27313e-27, 3.21341e-12, 1.04307e-10, 1.89248e-07, 1.27313e-27, 1.27313e-27
0.534762, 0, 3.22443e-07, 6.15781e-27, 1.41421, -3.22443e-07, 6.15781e-27, 0, 6.15781e-27, 6.15781e-27, 6.15781e-27, 6.15781e-27, 6.15781e-27, 6.15781e-27, 6.15781e-27, 5.79031e-10, 6.15781e-27, 6.40639e-12, 1.97863e-10, 3.21659e-07, 6.15781e-27, 6.15781e-27
0.542995, 0, 5.40383e-07, 2.82396e-26, 1.41421, -5.40383e-07, 2.82396e-26, 0, 2.82396e-26, 2.82396e-26, 2.82396e-26, 2.82396e-26, 2.82396e-26, 2.82396e-26, 2.82396e-26, 9.78174e-10, 2.82396e-26, 1.27381e-11, 3.76702e-10, 5.39016e-07, 2.82396e-26, 2.82396e-26
0.551227, 0.00286551, 8.93047e-07, 1.23183e-25, 1.41523, 0.00286461, 1.23183e-25, 0, 1.23183e-25, 1.23183e-25, 1.23183e-25, 1.23183e-25, 1.23183e-25, 1.23183e-25, 1.23183e-25, 1.63238e-09, 1.23183e-25, 2.52141e-11, 7.20689e-10, 8.90669e-07, 1.23183e-25, 1.23183e-25
0.55946, 0.997135, 1.45563e-06, 5.12666e-25, 1.73122, 0.997133, 5.12666e-25, 0, 5.12666e-25, 5.12666e-25, 5.12666e-25, 7.04183e-13, 5.12666e-25, 5.12666e-25, 5.12666e-25, 2.69212e-09, 5.12666e-25, 4.95891e-11, 1.38602e-09, 1.45151e-06, 5.12666e-25, 5.12666e-25
0.567692, 0, 2.34058e-06, 2.0415e-24, 1.41421, -2.34058e-06, 2.0415e-24, 0, 2.0415e-24, 2.0415e-24, 2.0415e-24, 3.19391e-12, 2.0415e-24, 2.0415e-24, 2.0415e-24, 4.38951e-09, 2.0415e-24, 9.67195e-11, 2.67782e-09, 2.33341e-06, 2.0415e-24, 2.0415e-24
0.575925, 0, 3.71475e-06, 7.84217e-24, 1.41421, -3.71475e-06, 2.41634e-10, 0, 3.77685e-14, 1.86129e-13, 1.24212e-12, 4.29281e-11, 2.51733e-11, 4.08842e-12, 9.24886e-11, 7.07876e-09, 3.78831e-12, 1.86757e-10, 5.18912e-09, 3.70144e-06, 7.84217e-24, 4.35988e-10
0.584157, 0, 5.83434e-06, 1.40272e-08, 1.41421, -5.83434e-06, 1.51193e-08, 1.40272e-08, 1.40274e-08, 1.40281e-08, 1.40328e-08, 1.42073e-08, 1.4141e-08, 1.40457e-08, 1.44452e-08, 2.53216e-08, 1.40444e-08, 1.43838e-08, 2.40898e-08, 5.80881e-06, 1.40272e-08, 1.59976e-08
0.59239, 0, 9.07148e-06, 6.32308e-08, 1.41421, -9.07148e-06, 6.71706e-08, 6.32308e-08, 6.32314e-08, 6.32338e-08, 6.3251e-08, 6.38623e-08, 6.36412e-08, 6.32974e-08, 6.47388e-08, 8.10654e-08, 6.32925e-08, 6.39028e-08, 8.27035e-08, 9.01975e-06, 6.32308e-08, 7.03395e-08
0.600622, 0, 1.40139e-05, 2.27651e-07, 1.41421, -1.40139e-05, 2.40684e-07, 2.27651e-07, 2.27653e-07, 2.27661e-07, 2.27718e-07, 2.29701e-07, 2.29009e-07, 2.27871e-07, 2.32639e-07, 2.55528e-07, 2.27855e-07, 2.28901e-07, 2.65147e-07, 1.39018e-05, 2.27651e-07, 2.51166e-07
0.608854, 0, 2.1646e-05, 7.51935e-07, 1.41421, -2.1646e-05, 7.92667e-07, 7.51935e-07, 7.51941e-07, 7.51966e-07, 7.52144e-07, 7.58243e-07, 7.56178e-07, 7.52624e-07, 7.67526e-07, 7.95077e-07, 7.52573e-07, 7.54227e-07, 8.2359e-07, 2.1387e-05, 7.51935e-07, 8.25429e-07
0.617087, 0, 3.37886e-05, 2.34716e-06, 1.41421, -3.37886e-05, 2.46842e-06, 2.34716e-06, 2.34718e-06, 2.34725e-06, 2.34778e-06, 2.36568e-06, 2.35979e-06, 2.34921e-06, 2.39357e-06, 2.41327e-06, 2.34906e-06, 2.3513e-06, 2.48282e-06, 3.31604e-05, 2.34716e-06, 2.56595e-06
0.625319, 0, 5.41523e-05, 6.97948e-06, 1.41421, -5.41523e-05, 7.32418e-06, 6.97948e-06, 6.97953e-06, 6.97974e-06, 6.98125e-06, 7.03214e-06, 7.01539e-06, 6.98531e-06, 7.11142e-06, 7.07979e-06, 6.98488e-06, 6.98686e-06, 7.23324e-06, 5.25903e-05, 6.97948e-06, 7.60144e-06
0.633552, 0, 9.08305e-05, 1.98185e-05, 1.41421, -9.08305e-05, 2.07551e-05, 1.98185e-05, 1.98187e-05, 1.98193e-05, 1.98234e-05, 1.99668e-05, 1.99161e-05, 1.98344e-05, 2.0177e-05, 1.99693e-05, 1.98332e-05, 1.98315e-05, 2.02868e-05, 8.69316e-05, 1.98185e-05, 2.15084e-05
0.641784, 0, 0.000161962, 5.37877e-05, 1.41421, -0.000161962, 5.62208e-05, 5.37877e-05, 5.37881e-05, 5.37896e-05, 5.38002e-05, 5.41828e-05, 5.40412e-05, 5.38289e-05, 5.4719e-05, 5.40121e-05, 5.38258e-05, 5.38102e-05, 5.46396e-05, 0.000152365, 5.37877e-05, 5.81778e-05
0.650017, 1.94786, 0.000308019, 0.000139589, 1.98692, 1.94756, 0.000145635, 0.000139589, 0.00013959, 0.000139594, 0.00013962, 0.000140599, 0.000140219, 0.000139691, 0.000141903, 0.00013992, 0.000139684, 0.000139627, 0.000141116, 0.000284978, 0.000139589, 0.000150499
0.658249, 0.0521367, 0.000617019, 0.000346511, 1.43253, 0.0515197, 0.000360887, 0.000346511, 0.000346513, 0.000346522, 0.000346585, 0.000349003, 0.000348008, 0.000346754, 0.000352013, 0.000346995, 0.000346736, 0.000346576, 0.000349211, 0.000563406, 0.000346511, 0.00037245
0.666482, 1.93823, 0.00127324, 0.000823002, 1.9845, 1.93696, 0.000855717, 0.000823002, 0.000823007, 0.000823027, 0.00082317, 0.000828959, 0.00082641, 0.000823555, 0.000835524, 0.000823704, 0.000823515, 0.000823111, 0.000827712, 0.00115283, 0.000823002, 0.000882031
0.674714, 0.061771, 0.00264568, 0.00187083, 1.43589, 0.0591254, 0.0019421, 0.00187083, 0.00187084, 0.00187088, 0.00187119, 0.00188466, 0.00187825, 0.00187203, 0.00189811, 0.00187184, 0.00187194, 0.00187101, 0.00187895, 0.00238518, 0.00187083, 0.00199943
0.682947, 1, 0.00543795, 0.00407148, 1.73205, 0.994562, 0.0042202, 0.00407148, 0.0040715, 0.00407159, 0.00407224, 0.00410281, 0.00408697, 0.004074, 0.00412841, 0.00407293, 0.00407381, 0.00407178, 0.00408534, 0.00489577, 0.00407148, 0.00433983
0.691179, 0, 0.0109243, 0.00848589, 1.41421, -0.0109243, 0.0087832, 0.00848589, 0.00848594, 0.00848612, 0.00848742, 0.00855519, 0.00851687, 0.00849092, 0.00859969, 0.00848795, 0.00849055, 0.00848638, 0.00850937, 0.00983893, 0.00848589, 0.00902234
0.699412, 1, 0.0212916, 0.0169445, 1.73205, 0.978708, 0.0175142, 0.0169445, 0.0169446, 0.0169449, 0.0169474, 0.0170944, 0.0170038, 0.0169541, 0.0171625, 0.0169474, 0.0169534, 0.0169453, 0.016984, 0.0192015, 0.0169445, 0.0179724
0.707644, 0.957048, 0.0400891, 0.0324281, 1.71961, 0.916959, 0.0334747, 0.0324281, 0.0324282, 0.0324289, 0.0324334, 0.0327455, 0.0325371, 0.0324458, 0.0328287, 0.0324322, 0.0324445, 0.0324293, 0.0324942, 0.0362148, 0.0324281, 0.0343165
0.715876, 1.95225, 0.0727501, 0.0595059, 1.98803, 1.8795, 0.0613508, 0.0595059, 0.0595062, 0.0595074, 0.0595154, 0.0601638, 0.0596981, 0.0595372, 0.0602121, 0.0595117, 0.0595349, 0.059508, 0.0596161, 0.0658311, 0.0595059, 0.0628346
0.724109, 0.0907049, 0.127097, 0.104751, 1.44593, -0.0363924, 0.107872, 0.104751, 0.104751, 0.104753, 0.104767, 0.106083, 0.105076, 0.104804, 0.105946, 0.104759, 0.1048, 0.104754, 0.104933, 0.115178, 0.104751, 0.110383
0.732341, 1.94982, 0.213678, 0.17699, 1.98742, 1.73615, 0.182062, 0.17699, 0.17699, 0.176994, 0.177016, 0.179621, 0.177518, 0.177076, 0.178931, 0.177001, 0.177069, 0.176995, 0.177288, 0.193841, 0.17699, 0.186142
0.740574, 0.997583, 0.34573, 0.287206, 1.73135, 0.651853, 0.295129, 0.287206, 0.287207, 0.287212, 0.287247, 0.292265, 0.288031, 0.28734, 0.290239, 0.287221, 0.28733, 0.287214, 0.287687, 0.313784, 0.287206, 0.301502
0.748806, 1.05259, 0.538566, 0.447903, 1.74717, 0.514028, 0.459807, 0.447903, 0.447905, 0.447912, 0.447964, 0.457348, 0.449143, 0.448104, 0.452459, 0.447923, 0.448089, 0.447915, 0.448665, 0.488684, 0.447903, 0.469383
0.757039, 1.94258, 0.808254, 0.671819, 1.98559, 1.13433, 0.689039, 0.671819, 0.671821, 0.671832, 0.671907, 0.688905, 0.673613, 0.67211, 0.67841, 0.671845, 0.672089, 0.671838, 0.673, 0.732597, 0.671819, 0.70289
0.765271, 1.93778, 1.1696, 0.970002, 1.98438, 0.768178, 0.994009, 0.970002, 0.970005, 0.97002, 0.970125, 0.999892, 0.972503, 0.970408, 0.979191, 0.970036, 0.970378, 0.970031, 0.971785, 1.05792, 0.970002, 1.01332
0.773504, 0.119639, 1.63368, 1.34949, 1.4559, -1.51404, 1.38179, 1.34949, 1.3495, 1.34952, 1.34966, 1.39998, 1.35286, 1.35004, 1.36185, 1.34954, 1.35, 1.34954, 1.35211, 1.47297, 1.34949, 1.40776
0.781736, 5.67678, 2.20535, 1.81104, 2.7707, 3.47143, 1.85301, 1.81104, 1.81105, 1.81108, 1.81126, 1.89324, 1.81542, 1.81175, 1.82711, 1.8111, 1.8117, 1.81111, 1.81475, 1.97958, 1.81104, 1.88676
0.789968, 6.05498, 2.88139, 2.34745, 2.83813, 3.17359, 2.40022, 2.34745, 2.34746, 2.34749, 2.34772, 2.47635, 2.35295, 2.34834, 2.36765, 2.34752, 2.34828, 2.34754, 2.35254, 2.57153, 2.34745, 2.44266
0.798201, 3.9904, 3.64982, 2.94305, 2.44753, 0.340575, 3.00735, 2.94305, 2.94306, 2.9431, 2.94339, 3.13759, 2.94975, 2.94414, 2.96767, 2.94313, 2.94406, 2.94319, 2.94978, 3.23422, 2.94305, 3.05908
0.806433, 9.77465, 4.49086, 3.57469, 3.43142, 5.28379, 3.65078, 3.57469, 3.57471, 3.57475, 3.57509, 3.85707, 3.58262, 3.57598, 3.60382, 3.57478, 3.57589, 3.57488, 3.58326, 3.94626, 3.57469, 3.71201
