   PIQUANT 0.0.0-main  ps__0545_0715362334_000PTFE_shot_23.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, S_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.0736841, 0, 2.54325e-13, 0, 1.41421, -2.54325e-13, 0, 0, 0, 0, 0, 0, 1.5461e-15, 0, 0, 5.56584e-18, 1.50086e-16, 0, 2.52623e-13, 0, 0
0.0815625, 0, 4.46651e-13, 0, 1.41421, -4.46651e-13, 0, 0, 0, 0, 0, 0, 2.71523e-15, 0, 0, 1.00232e-17, 2.74298e-16, 0, 4.43651e-13, 0, 0
0.089441, 0, 7.76969e-13, 0, 1.41421, -7.76969e-13, 0, 0, 0, 0, 0, 0, 4.72313e-15, 0, 0, 1.78822e-17, 4.96905e-16, 0, 7.71731e-13, 0, 0
0.0973194, 0, 1.33895e-12, 0, 1.41421, -1.33895e-12, 0, 0, 0, 0, 0, 0, 8.13917e-15, 0, 0, 3.16128e-17, 8.92398e-16, 0, 1.32989e-12, 0, 0
0.105198, 0, 2.28624e-12, 0, 1.41421, -2.28624e-12, 0, 0, 0, 0, 0, 0, 1.38971e-14, 0, 0, 5.5386e-17, 1.58905e-15, 0, 2.2707e-12, 0, 0
0.113076, 0, 3.86846e-12, 0, 1.41421, -3.86846e-12, 0, 0, 0, 0, 0, 0, 2.3514e-14, 0, 0, 9.61859e-17, 2.80589e-15, 0, 3.84204e-12, 0, 0
0.120955, 0, 6.48745e-12, 0, 1.41421, -6.48745e-12, 0, 0, 0, 0, 0, 0, 3.94321e-14, 0, 0, 1.65604e-16, 4.91375e-15, 0, 6.44294e-12, 0, 0
0.128833, 0, 1.07964e-11, 0, 1.41421, -1.07964e-11, 0, 0, 0, 0, 0, 0, 6.56211e-14, 0, 0, 2.83373e-16, 8.56427e-15, 0, 1.07219e-11, 0, 0
0.136712, 0, 1.77905e-11, 0, 1.41421, -1.77905e-11, 0, 0, 0, 0, 0, 0, 1.08129e-13, 0, 0, 4.79716e-16, 1.47554e-14, 0, 1.76671e-11, 0, 0
0.14459, 0, 2.90666e-11, 0, 1.41421, -2.90666e-11, 0, 0, 0, 0, 0, 0, 1.7666e-13, 0, 0, 8.05552e-16, 2.5223e-14, 0, 2.88639e-11, 0, 0
0.152468, 0, 4.70924e-11, 0, 1.41421, -4.70924e-11, 0, 0, 0, 0, 0, 0, 2.86212e-13, 0, 0, 1.34208e-15, 4.27839e-14, 0, 4.6762e-11, 0, 0
0.160347, 0, 7.56673e-11, 0, 1.41421, -7.56673e-11, 0, 0, 0, 0, 0, 0, 4.59877e-13, 0, 0, 2.21881e-15, 7.20205e-14, 0, 7.51332e-11, 0, 0
0.168225, 0, 1.20591e-10, 0, 1.41421, -1.20591e-10, 0, 0, 0, 0, 0, 0, 7.3291e-13, 0, 0, 3.64087e-15, 1.20331e-13, 0, 1.19735e-10, 0, 0
0.176104, 0, 1.90645e-10, 0, 1.41421, -1.90645e-10, 0, 0, 0, 0, 0, 0, 1.15868e-12, 0, 0, 5.93107e-15, 1.99571e-13, 0, 1.89281e-10, 0, 0
0.183982, 0, 2.99111e-10, 0, 1.41421, -2.99111e-10, 0, 0, 0, 0, 0, 0, 1.81799e-12, 0, 0, 9.60723e-15, 3.29115e-13, 0, 2.96955e-10, 0, 0
0.191861, 0, 4.65445e-10, 0, 1.41421, -4.65445e-10, 0, 0, 0, 0, 0, 0, 2.82911e-12, 0, 0, 1.54365e-14, 5.38045e-13, 0, 4.62062e-10, 0, 0
0.199739, 0, 7.18692e-10, 0, 1.41421, -7.18692e-10, 0, 0, 0, 0, 0, 0, 4.36879e-12, 0, 0, 2.46427e-14, 8.73523e-13, 0, 7.13425e-10, 0, 0
0.207617, 0, 1.10129e-09, 0, 1.41421, -1.10129e-09, 0, 0, 0, 0, 0, 0, 6.69531e-12, 0, 0, 3.9098e-14, 1.40857e-12, 0, 1.09315e-09, 0, 0
0.215496, 0, 1.6749e-09, 0, 1.41421, -1.6749e-09, 0, 0, 0, 0, 0, 0, 1.01842e-11, 0, 0, 6.16727e-14, 2.25633e-12, 0, 1.6624e-09, 0, 0
0.223374, 0, 2.5284e-09, 0, 1.41421, -2.5284e-09, 0, 0, 0, 0, 0, 0, 1.53771e-11, 0, 0, 9.67527e-14, 3.59101e-12, 0, 2.50934e-09, 0, 0
0.231253, 0, 3.78892e-09, 0, 1.41421, -3.78892e-09, 0, 0, 0, 0, 0, 0, 2.30496e-11, 0, 0, 1.51021e-13, 5.67935e-12, 0, 3.76004e-09, 0, 0
0.239131, 0, 5.63688e-09, 0, 1.41421, -5.63688e-09, 0, 0, 0, 0, 0, 0, 3.43036e-11, 0, 0, 2.3464e-13, 8.92748e-12, 0, 5.59342e-09, 0, 0
0.24701, 0, 8.32721e-09, 0, 1.41421, -8.32721e-09, 0, 0, 0, 0, 0, 0, 5.0699e-11, 0, 0, 3.63549e-13, 1.39634e-11, 0, 8.26219e-09, 0, 0
0.254888, 0, 1.22138e-08, 5.15678e-43, 1.41421, -1.22138e-08, 0, 5.15678e-43, 5.15678e-43, 5.15678e-43, 5.15678e-43, 5.15678e-43, 7.44028e-11, 5.15678e-43, 5.15678e-43, 5.60455e-13, 2.16959e-11, 5.15678e-43, 1.21172e-08, 5.15678e-43, 5.15678e-43
0.262766, 0, 1.77902e-08, 9.53443e-42, 1.41421, -1.77902e-08, 0, 9.53443e-42, 9.53443e-42, 9.53443e-42, 9.53443e-42, 9.53443e-42, 1.08445e-10, 9.53443e-42, 9.53443e-42, 8.61237e-13, 3.35259e-11, 9.53443e-42, 1.76473e-08, 9.53443e-42, 9.53443e-42
0.270645, 0, 2.57351e-08, 1.48266e-40, 1.41421, -2.57351e-08, 0, 1.48266e-40, 1.48266e-40, 1.48266e-40, 1.48266e-40, 1.48266e-40, 1.57005e-10, 1.48266e-40, 1.48266e-40, 1.31983e-12, 5.15339e-11, 1.48266e-40, 2.55253e-08, 1.48266e-40, 1.48266e-40
0.278523, 0, 3.6977e-08, 2.03855e-39, 1.41421, -3.6977e-08, 0, 2.03855e-39, 2.03855e-39, 2.03855e-39, 2.03855e-39, 2.03855e-39, 2.25813e-10, 2.03855e-39, 2.03855e-39, 2.01809e-12, 7.8816e-11, 2.03855e-39, 3.66703e-08, 2.03855e-39, 2.03855e-39
0.286402, 0, 5.27758e-08, 2.50932e-38, 1.41421, -5.27758e-08, 0, 2.50932e-38, 2.50932e-38, 2.50932e-38, 2.50932e-38, 2.50932e-38, 3.22678e-10, 2.50932e-38, 2.50932e-38, 3.08024e-12, 1.19961e-10, 2.50932e-38, 5.23301e-08, 2.50932e-38, 2.50932e-38
0.29428, 0, 7.48303e-08, 2.78305e-37, 1.41421, -7.48303e-08, 0, 2.78305e-37, 2.78305e-37, 2.78305e-37, 2.78305e-37, 2.78305e-37, 4.58172e-10, 2.78305e-37, 2.78305e-37, 4.69492e-12, 1.81748e-10, 2.78305e-37, 7.41857e-08, 2.78305e-37, 2.78305e-37
0.302159, 0, 1.05414e-07, 2.7965e-36, 1.41421, -1.05414e-07, 0, 2.7965e-36, 2.7965e-36, 2.7965e-36, 2.7965e-36, 2.7965e-36, 6.46516e-10, 2.7965e-36, 2.7965e-36, 7.14868e-12, 2.74153e-10, 2.7965e-36, 1.04487e-07, 2.7965e-36, 2.7965e-36
0.310037, 0, 1.47556e-07, 9.78362e-35, 1.41421, -1.47556e-07, 0, 9.78362e-35, 9.78362e-35, 9.78362e-35, 9.78362e-35, 9.78362e-35, 9.06771e-10, 9.78362e-35, 9.78362e-35, 1.08899e-11, 4.1202e-10, 9.78362e-35, 1.46226e-07, 9.78362e-35, 9.78362e-35
0.317915, 0, 2.0524e-07, 7.58018e-34, 1.41421, -2.0524e-07, 0, 7.58018e-34, 7.58018e-34, 7.58018e-34, 7.58018e-34, 7.58018e-34, 1.26416e-09, 7.58018e-34, 7.58018e-34, 1.65595e-11, 6.16421e-10, 7.58018e-34, 2.03342e-07, 7.58018e-34, 7.58018e-34
0.325794, 0, 2.83706e-07, 5.5684e-33, 1.41421, -2.83706e-07, 0, 5.5684e-33, 5.5684e-33, 5.5684e-33, 5.5684e-33, 5.5684e-33, 1.75215e-09, 5.5684e-33, 5.5684e-33, 2.51693e-11, 9.18693e-10, 5.5684e-33, 2.8101e-07, 5.5684e-33, 5.5684e-33
0.333672, 0, 3.89783e-07, 4.02772e-32, 1.41421, -3.89783e-07, 0, 4.02772e-32, 4.02772e-32, 4.02772e-32, 4.02772e-32, 4.02772e-32, 2.41471e-09, 4.02772e-32, 4.02772e-32, 3.82377e-11, 1.36414e-09, 4.02772e-32, 3.85966e-07, 4.02772e-32, 4.02772e-32
0.341551, 0, 5.32311e-07, 2.74275e-31, 1.41421, -5.32311e-07, 0, 2.74275e-31, 2.74275e-31, 2.74275e-31, 2.74275e-31, 2.74275e-31, 3.30936e-09, 2.74275e-31, 2.74275e-31, 5.80583e-11, 2.01831e-09, 2.74275e-31, 5.26925e-07, 2.74275e-31, 2.74275e-31
0.349429, 0, 7.22666e-07, 1.74196e-30, 1.41421, -7.22666e-07, 0, 1.74196e-30, 1.74196e-30, 1.74196e-30, 1.74196e-30, 1.74196e-30, 4.51098e-09, 1.74196e-30, 1.74196e-30, 8.80861e-11, 2.97571e-09, 1.74196e-30, 7.15091e-07, 1.74196e-30, 1.74196e-30
0.357308, 0, 9.75402e-07, 1.03215e-29, 1.41421, -9.75402e-07, 0, 1.03215e-29, 1.03215e-29, 1.03215e-29, 1.03215e-29, 1.03215e-29, 6.11656e-09, 1.03215e-29, 1.03215e-29, 1.33507e-10, 4.37198e-09, 1.03215e-29, 9.6478e-07, 1.03215e-29, 1.03215e-29
0.365186, 0, 1.30902e-06, 5.72027e-29, 1.41421, -1.30902e-06, 0, 5.72027e-29, 5.72027e-29, 5.72027e-29, 5.72027e-29, 5.72027e-29, 8.25116e-09, 5.72027e-29, 5.72027e-29, 2.02071e-10, 6.40105e-09, 5.72027e-29, 1.29417e-06, 5.72027e-29, 5.72027e-29
0.373065, 0, 1.74692e-06, 6.80435e-28, 1.41421, -1.74692e-06, 0, 6.80435e-28, 6.80435e-28, 6.80435e-28, 6.80435e-28, 6.80435e-28, 1.10755e-08, 6.80435e-28, 6.80435e-28, 3.0548e-10, 9.34014e-09, 6.80435e-28, 1.7262e-06, 6.80435e-28, 6.80435e-28
0.380943, 0, 2.31847e-06, 3.16194e-27, 1.41421, -2.31847e-06, 0, 3.16194e-27, 3.16194e-27, 3.16194e-27, 3.16194e-27, 3.16194e-27, 1.47944e-08, 3.16194e-27, 3.16194e-27, 4.60542e-10, 1.35773e-08, 3.16194e-27, 2.28963e-06, 3.16194e-27, 3.16194e-27
0.388821, 0, 3.06039e-06, 1.39141e-26, 1.41421, -3.06039e-06, 0, 1.39141e-26, 1.39141e-26, 1.39141e-26, 1.39141e-26, 1.39141e-26, 1.96691e-08, 1.39141e-26, 1.39141e-26, 6.92522e-10, 1.96633e-08, 1.39141e-26, 3.02037e-06, 1.39141e-26, 1.39141e-26
0.3967, 0, 4.01833e-06, 5.81405e-26, 1.41421, -4.01833e-06, 0, 5.81405e-26, 5.81405e-26, 5.81405e-26, 5.81405e-26, 5.81405e-26, 2.60306e-08, 5.81405e-26, 5.81405e-26, 1.03822e-09, 2.83674e-08, 5.81405e-26, 3.9629e-06, 5.81405e-26, 5.81405e-26
0.404578, 0, 5.24871e-06, 2.31283e-25, 1.41421, -5.24871e-06, 0, 2.31283e-25, 2.31283e-25, 2.31283e-25, 2.31283e-25, 2.31283e-25, 3.42964e-08, 2.31283e-25, 2.31283e-25, 1.55119e-09, 4.07594e-08, 2.31283e-25, 5.1721e-06, 2.31283e-25, 2.31283e-25
0.412457, 0, 6.82088e-06, 8.77987e-25, 1.41421, -6.82088e-06, 0, 8.77987e-25, 8.77987e-25, 8.77987e-25, 8.77987e-25, 8.77987e-25, 4.49913e-08, 8.77987e-25, 8.77987e-25, 2.3088e-09, 5.83176e-08, 8.77987e-25, 6.71526e-06, 8.77987e-25, 8.77987e-25
0.420335, 0, 8.81969e-06, 3.21753e-24, 1.41421, -8.81969e-06, 0, 3.21753e-24, 3.21753e-24, 3.21753e-24, 3.21753e-24, 3.21753e-24, 5.87723e-08, 3.21753e-24, 3.21753e-24, 3.42217e-09, 8.30708e-08, 3.21753e-24, 8.67442e-06, 3.21753e-24, 3.21753e-24
0.428214, 0, 1.13712e-05, 2.00496e-08, 1.41421, -1.13712e-05, 2.00496e-08, 2.005e-08, 2.00504e-08, 2.00519e-08, 2.01047e-08, 2.02456e-08, 9.65091e-08, 2.00543e-08, 2.00498e-08, 2.50994e-08, 1.37832e-07, 2.00496e-08, 1.11702e-05, 2.00496e-08, 2.14404e-08
0.436092, 0, 1.46046e-05, 6.363e-08, 1.41421, -1.46046e-05, 6.363e-08, 6.36312e-08, 6.36326e-08, 6.36372e-08, 6.38054e-08, 6.42542e-08, 1.62699e-07, 6.36448e-08, 6.36307e-08, 7.10466e-08, 2.29821e-07, 6.363e-08, 1.43267e-05, 6.363e-08, 6.80609e-08
0.44397, 0, 1.87155e-05, 1.66498e-07, 1.41421, -1.87155e-05, 1.66498e-07, 1.66501e-07, 1.66504e-07, 1.66516e-07, 1.66958e-07, 1.68137e-07, 2.94355e-07, 1.66537e-07, 1.66499e-07, 1.77338e-07, 3.99813e-07, 1.66498e-07, 1.83297e-05, 1.66498e-07, 1.78134e-07
0.451849, 0, 2.39101e-05, 3.52939e-07, 1.41421, -2.39101e-05, 3.52939e-07, 3.52945e-07, 3.52953e-07, 3.52979e-07, 3.53917e-07, 3.56418e-07, 5.17309e-07, 3.53021e-07, 3.52943e-07, 3.68699e-07, 6.78761e-07, 3.52939e-07, 2.33749e-05, 3.52939e-07, 3.77631e-07
0.459727, 0, 3.0522e-05, 7.2201e-07, 1.41421, -3.0522e-05, 7.2201e-07, 7.22024e-07, 7.2204e-07, 7.22093e-07, 7.24013e-07, 7.29134e-07, 9.32511e-07, 7.2218e-07, 7.22019e-07, 7.44802e-07, 1.17484e-06, 7.22011e-07, 2.97759e-05, 7.2201e-07, 7.7257e-07
0.467606, 0, 3.90005e-05, 1.43744e-06, 1.41421, -3.90005e-05, 1.43744e-06, 1.43746e-06, 1.4375e-06, 1.4376e-06, 1.44143e-06, 1.45163e-06, 1.70599e-06, 1.43777e-06, 1.43745e-06, 1.47022e-06, 2.06304e-06, 1.43744e-06, 3.7954e-05, 1.43744e-06, 1.53816e-06
0.475484, 0, 4.99998e-05, 2.79639e-06, 1.41421, -4.99998e-05, 2.79639e-06, 2.79644e-06, 2.7965e-06, 2.79671e-06, 2.80415e-06, 2.82401e-06, 3.13773e-06, 2.79705e-06, 2.79642e-06, 2.84327e-06, 3.65581e-06, 2.79639e-06, 4.85195e-05, 2.79639e-06, 2.99245e-06
0.483363, 0, 6.45018e-05, 5.32715e-06, 1.41421, -6.45018e-05, 5.32715e-06, 5.32726e-06, 5.32737e-06, 5.32776e-06, 5.34195e-06, 5.3798e-06, 5.75941e-06, 5.32841e-06, 5.32721e-06, 5.39385e-06, 6.501e-06, 5.32716e-06, 6.23856e-05, 5.32715e-06, 5.70084e-06
0.491241, 0, 8.40152e-05, 9.94989e-06, 1.41421, -8.40152e-05, 9.94989e-06, 9.95009e-06, 9.95031e-06, 9.95103e-06, 9.97755e-06, 1.00483e-05, 1.04953e-05, 9.95224e-06, 9.95001e-06, 1.00443e-05, 1.15439e-05, 9.9499e-06, 8.09529e-05, 9.94989e-06, 1.06482e-05
0.499119, 0, 0.000110887, 1.82345e-05, 1.41421, -0.000110887, 1.82345e-05, 1.82349e-05, 1.82353e-05, 1.82366e-05, 1.82852e-05, 1.84149e-05, 1.89201e-05, 1.82388e-05, 1.82347e-05, 1.83673e-05, 2.03866e-05, 1.82345e-05, 0.000106398, 1.82345e-05, 1.95148e-05
0.506998, 0, 0.000148818, 3.28172e-05, 1.41421, -0.000148818, 3.28172e-05, 3.28179e-05, 3.28186e-05, 3.2821e-05, 3.29085e-05, 3.3142e-05, 3.3676e-05, 3.2825e-05, 3.28176e-05, 3.3003e-05, 3.57059e-05, 3.28173e-05, 0.00014215, 3.28172e-05, 3.51225e-05
0.514876, 0, 0.000203564, 5.79817e-05, 1.41421, -0.000203564, 5.79817e-05, 5.79828e-05, 5.79841e-05, 5.79883e-05, 5.81431e-05, 5.85558e-05, 5.90535e-05, 5.79954e-05, 5.79823e-05, 5.82402e-05, 6.1837e-05, 5.79817e-05, 0.000193543, 5.79817e-05, 6.20563e-05
0.522755, 0, 0.000284136, 0.000100653, 1.41421, -0.000284136, 0.000100653, 0.000100655, 0.000100657, 0.000100665, 0.000100933, 0.00010165, 0.000101986, 0.000100677, 0.000100654, 0.000101011, 0.00010577, 0.000100653, 0.000268932, 0.000100653, 0.00010773
0.530633, 0, 0.00040446, 0.000171726, 1.41421, -0.00040446, 0.000171726, 0.000171729, 0.000171733, 0.000171745, 0.000172204, 0.000173427, 0.000173378, 0.000171766, 0.000171728, 0.000172219, 0.00017848, 0.000171726, 0.000381228, 0.000171726, 0.000183804
0.538512, 0, 0.000585667, 0.00028803, 1.41421, -0.000585667, 0.00028803, 0.000288036, 0.000288042, 0.000288063, 0.000288833, 0.000290886, 0.000290071, 0.000288098, 0.000288033, 0.000288706, 0.000296901, 0.00028803, 0.000550028, 0.00028803, 0.000308299
0.54639, 0, 0.0008595, 0.000475064, 1.41421, -0.0008595, 0.000475064, 0.000475074, 0.000475084, 0.000475119, 0.000476389, 0.000479777, 0.000477578, 0.000475177, 0.00047507, 0.000475986, 0.000486659, 0.000475065, 0.000804782, 0.000475064, 0.000508512
0.554268, 0, 0.00127284, 0.000770716, 1.41421, -0.00127284, 0.000770716, 0.000770731, 0.000770748, 0.000770804, 0.000772866, 0.000778365, 0.000773803, 0.000770898, 0.000770725, 0.000771967, 0.000785803, 0.000770716, 0.001189, 0.000770716, 0.000825008
0.562147, 0, 0.0018938, 0.0012302, 1.41421, -0.0018938, 0.0012302, 0.00123023, 0.00123025, 0.00123034, 0.00123364, 0.00124242, 0.00123398, 0.00123049, 0.00123022, 0.00123189, 0.00124976, 0.0012302, 0.00176589, 0.0012302, 0.00131691
0.570025, 0, 0.00281957, 0.00193246, 1.41421, -0.00281957, 0.00193246, 0.0019325, 0.00193255, 0.00193269, 0.00193786, 0.00195167, 0.00193708, 0.00193292, 0.00193249, 0.00193474, 0.00195771, 0.00193247, 0.00262572, 0.00193246, 0.00206876
0.577904, 0, 0.00418654, 0.00298821, 1.41421, -0.00418654, 0.00298821, 0.00298827, 0.00298833, 0.00298855, 0.00299656, 0.00301792, 0.00299383, 0.00298892, 0.00298824, 0.00299126, 0.00302071, 0.00298821, 0.00389514, 0.00298821, 0.0031991
0.585782, 0, 0.00618228, 0.00454967, 1.41421, -0.00618228, 0.00454967, 0.00454976, 0.00454986, 0.00455019, 0.00456239, 0.00459493, 0.0045565, 0.00455075, 0.00454972, 0.00455374, 0.00459138, 0.00454967, 0.00574842, 0.00454967, 0.00487098
0.593661, 0, 0.00906087, 0.0068223, 1.41421, -0.00906087, 0.0068223, 0.00682243, 0.00682258, 0.00682308, 0.00684139, 0.00689021, 0.00683058, 0.00682392, 0.00682238, 0.00682772, 0.00687572, 0.0068223, 0.00842167, 0.0068223, 0.00730446
0.601539, 0, 0.0131596, 0.0100779, 1.41421, -0.0131596, 0.0100779, 0.0100781, 0.0100783, 0.0100791, 0.0101061, 0.0101783, 0.0100879, 0.0100803, 0.010078, 0.0100851, 0.0101462, 0.0100779, 0.0122284, 0.0100779, 0.0107907
0.609417, 0, 0.0189183, 0.0146692, 1.41421, -0.0189183, 0.0146692, 0.0146695, 0.0146698, 0.0146709, 0.0147103, 0.0148154, 0.0146813, 0.0146727, 0.0146694, 0.0146787, 0.0147563, 0.0146692, 0.0175776, 0.0146692, 0.0157076
0.617296, 0, 0.0269003, 0.0210448, 1.41421, -0.0269003, 0.0210448, 0.0210452, 0.0210456, 0.0210472, 0.0211038, 0.0212547, 0.0210594, 0.0210498, 0.021045, 0.0210573, 0.0211556, 0.0210448, 0.0249933, 0.0210448, 0.0225358
0.625174, 0, 0.0378133, 0.0297639, 1.41421, -0.0378133, 0.0297639, 0.0297645, 0.0297651, 0.0297673, 0.0298474, 0.0300611, 0.0297815, 0.029771, 0.0297642, 0.0297803, 0.0299048, 0.0297639, 0.0351341, 0.0297639, 0.0318747
0.633053, 0, 0.0525309, 0.0415097, 1.41421, -0.0525309, 0.0415097, 0.0415105, 0.0415114, 0.0415145, 0.0416263, 0.0419245, 0.0415308, 0.0415195, 0.0415101, 0.0415312, 0.0416883, 0.0415097, 0.0488134, 0.0415097, 0.0444566
0.640931, 1, 0.0721112, 0.0570989, 1.73205, 0.927889, 0.0570989, 0.0571001, 0.0571013, 0.0571055, 0.0572595, 0.0576701, 0.0571243, 0.0571125, 0.0570996, 0.057127, 0.0573249, 0.057099, 0.0670173, 0.0570989, 0.0611574
0.64881, 0, 0.0978128, 0.0774874, 1.41421, -0.0978128, 0.0774874, 0.0774889, 0.0774907, 0.0774963, 0.0777055, 0.0782632, 0.0775177, 0.0775059, 0.0774883, 0.0775238, 0.0777723, 0.0774874, 0.0909192, 0.0774874, 0.0830022
0.656688, 0, 0.131105, 0.103768, 1.41421, -0.131105, 0.103768, 0.10377, 0.103773, 0.10378, 0.10406, 0.104808, 0.103804, 0.103793, 0.103769, 0.103815, 0.104126, 0.103768, 0.12189, 0.103768, 0.111164
0.664566, 0, 0.17367, 0.137162, 1.41421, -0.17367, 0.137162, 0.137164, 0.137167, 0.137178, 0.137549, 0.138538, 0.137205, 0.137194, 0.137163, 0.137222, 0.13761, 0.137162, 0.161505, 0.137162, 0.146954
0.672445, 0, 0.227404, 0.178996, 1.41421, -0.227404, 0.178996, 0.178999, 0.179003, 0.179017, 0.179501, 0.180794, 0.179047, 0.179039, 0.178998, 0.179074, 0.179554, 0.178996, 0.211535, 0.178996, 0.191798
0.680323, 0, 0.294399, 0.230675, 1.41421, -0.294399, 0.230675, 0.23068, 0.230685, 0.230702, 0.231328, 0.232995, 0.230736, 0.230731, 0.230678, 0.230775, 0.231366, 0.230676, 0.273944, 0.230675, 0.247208
0.688202, 1, 0.376926, 0.29364, 1.73205, 0.623074, 0.29364, 0.293646, 0.293652, 0.293674, 0.294471, 0.296596, 0.293711, 0.29371, 0.293643, 0.293767, 0.29449, 0.29364, 0.350868, 0.29364, 0.314736
0.69608, 0, 0.477405, 0.369311, 1.41421, -0.477405, 0.369311, 0.369318, 0.369326, 0.369354, 0.370357, 0.373034, 0.369395, 0.369399, 0.369315, 0.369472, 0.370349, 0.369311, 0.444586, 0.369311, 0.395916
0.703959, 0, 0.598369, 0.45903, 1.41421, -0.598369, 0.45903, 0.459039, 0.459049, 0.459084, 0.460333, 0.463665, 0.459128, 0.45914, 0.459036, 0.459234, 0.460289, 0.45903, 0.557497, 0.45903, 0.492205
0.711837, 0.969114, 0.742425, 0.563991, 1.72311, 0.226689, 0.563991, 0.564002, 0.564015, 0.564057, 0.565594, 0.569694, 0.564105, 0.564126, 0.563998, 0.564247, 0.565505, 0.563991, 0.692077, 0.563991, 0.604905
0.719716, 0.997576, 0.912218, 0.685169, 1.73135, 0.0853577, 0.685169, 0.685183, 0.685199, 0.68525, 0.68712, 0.692109, 0.685301, 0.685334, 0.685178, 0.685491, 0.686975, 0.68517, 0.850848, 0.685169, 0.735094
0.727594, 1.96189, 1.11038, 0.823249, 1.99045, 0.851511, 0.823249, 0.823265, 0.823284, 0.823345, 0.825597, 0.831601, 0.8234, 0.823447, 0.82326, 0.82365, 0.825383, 0.82325, 1.03633, 0.823249, 0.883549
0.735472, 1.03329, 1.33948, 0.978559, 1.74164, -0.306189, 0.978559, 0.978578, 0.978601, 0.978674, 0.981355, 0.988505, 0.978731, 0.978794, 0.978572, 0.979057, 0.981057, 0.978559, 1.25102, 0.978559, 1.05068
0.743351, 0.997592, 1.60203, 1.15102, 1.73136, -0.604436, 1.15102, 1.15104, 1.15107, 1.15115, 1.15431, 1.16274, 1.15121, 1.15129, 1.15103, 1.15163, 1.15391, 1.15102, 1.49733, 1.15102, 1.23649
0.751229, 0.997583, 1.90038, 1.34009, 1.73135, -0.902798, 1.34009, 1.34012, 1.34015, 1.34025, 1.34394, 1.35377, 1.34031, 1.34042, 1.34011, 1.34086, 1.34342, 1.34009, 1.77756, 1.34009, 1.4405
0.759108, 1.95225, 2.23675, 1.54479, 1.98803, -0.284507, 1.54479, 1.54482, 1.54485, 1.54497, 1.54923, 1.56058, 1.54503, 1.54516, 1.54481, 1.54572, 1.54857, 1.54479, 2.09387, 1.54479, 1.66178
0.766986, 1.04294, 2.61316, 1.76362, 1.7444, -1.57023, 1.76362, 1.76366, 1.7637, 1.76383, 1.7687, 1.7817, 1.7639, 1.76404, 1.76365, 1.76477, 1.76788, 1.76362, 2.44822, 1.76362, 1.89895
0.774864, 0.997592, 3.03139, 1.99468, 1.73136, -2.0338, 1.99468, 1.99472, 1.99477, 1.99492, 2.00044, 2.01518, 1.99498, 1.99516, 1.99472, 1.99608, 1.99942, 1.99468, 2.84231, 1.99468, 2.15018
